id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2795698583,699,1,2,83,56,59as3grjvj19voay31j3yfgni,1,63.0,95.6,2025-04-04T18:46:01.097Z,2025-04-04T18:46:02Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5622218805,156,,5622218787,141,96.9,5622218791,213,3.02,5622218785,140,56.2,5622218789,212,7.2,5622218783,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698605,700,1,2,83,57,59as3grjvj19voay31j3yfgni,0,56.2,96.9,2025-04-04T18:46:02.505Z,2025-04-04T18:46:05Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5622219375,286,,5622218885,212,1.1,5622218887,213,0.00,5622219369,236,,5622218881,140,57.2,5622218883,141,96.9,5622218879,56,Left,5622219371,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698655,746,74,2,83,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.6,2.0,2025-04-04T18:46:02.506Z,2025-04-04T19:05:39Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5622219137,285,,5622219237,233,700,5622219135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698685,701,5,2,83,58,59as3grjvj19voay31j3yfgni,1,59.4,101.8,2025-04-04T18:46:03.393Z,2025-04-04T18:54:23Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5622219387,233,747,5622219279,347,,5622219277,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698687,747,5,2,83,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,40.6,-1.8,2025-04-04T18:46:03.393Z,2025-04-04T18:54:23Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5622219293,347,,5622219289,56,Back,5622219415,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699009,702,43,2,84,13,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-04T18:46:18.282Z,2025-04-04T18:46:22Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5622220965,56,Left,5622221377,144,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699207,703,1,2,84,20,59as3grjvj19voay31j3yfgni,0,53.2,100.0,2025-04-04T18:46:25.258Z,2025-04-04T18:46:26Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5622222145,213,6.12,5622222135,140,73.6,5622222137,141,96.5,5622222151,1,,5622222131,107,,5622222133,56,Left,5622222141,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699311,748,12,2,84,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.8,11.4,2025-04-04T18:46:29.324Z,2025-04-04T18:47:48Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5622222629,56,Back,5622222635,212,14.8,5622222637,213,0.53,5622222633,141,22.4,5622222631,140,32.0,5622229225,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699373,749,1,2,84,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.4,22.6,2025-04-04T18:46:30.189Z,2025-04-04T18:47:46Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5622222929,141,14.0,5622222925,56,Back,5622222927,140,28.9,5622222933,213,4.15,5622222931,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699383,750,1,2,84,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,28.6,13.4,2025-04-04T18:46:31.596Z,2025-04-04T18:47:15Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5622223009,157,,5622223027,213,0.17,5622223015,56,Right,5622223019,140,56.4,5622223029,1,,5622223025,212,29.6,5622223023,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699415,704,1,2,84,26,59as3grjvj19voay31j3yfgni,0,52.6,89.4,2025-04-04T18:46:31.627Z,2025-04-04T18:46:33Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5622223131,3,,5622223133,56,Left,5622223137,141,90.2,5622223141,213,0.02,5622223139,212,22.0,5622223135,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699485,751,12,2,84,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.4,11.1,2025-04-04T18:46:33.878Z,2025-04-04T19:07:59Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5622223525,141,0.0,5622223529,213,5.60,5622223527,212,14.1,5622223641,167,,5622223521,56,Back,5622223523,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699861,705,5,2,84,29,59as3grjvj19voay31j3yfgni,1,64.9,102.0,2025-04-04T18:46:34.498Z,2025-04-04T18:54:24Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5622225551,56,Left,5622225553,347,,5622225607,233,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699495,752,5,2,84,29,9w3sjm5ml4sjr2v81oxzdrt8v,0,35.1,-2.0,2025-04-04T18:46:34.498Z,2025-04-04T18:54:24Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5622225631,233,705,5622223571,56,Back,5622223573,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699883,706,1,2,84,42,59as3grjvj19voay31j3yfgni,1,60.5,100.0,2025-04-04T18:46:47.258Z,2025-04-04T18:46:48Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5622225687,56,Left,5622225685,107,,5622225693,212,7.9,5622225689,140,63.7,5622225691,141,91.4,5622225695,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699913,707,1,2,84,43,59as3grjvj19voay31j3yfgni,1,63.7,91.4,2025-04-04T18:46:48.058Z,2025-04-04T18:47:01Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5622225865,212,4.2,5622225867,213,2.07,5622227887,156,,5622225859,56,Left,5622225861,140,61.8,5622225863,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699969,708,1,2,84,44,59as3grjvj19voay31j3yfgni,1,61.8,96.8,2025-04-04T18:46:49.322Z,2025-04-04T18:46:50Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5622226137,140,69.8,5622226143,212,10.5,5622226139,141,87.5,5622226147,213,5.64,5622226133,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699993,709,1,2,84,45,59as3grjvj19voay31j3yfgni,1,69.8,87.5,2025-04-04T18:46:50.618Z,2025-04-04T18:46:51Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5622226285,213,4.14,5622226277,56,Left,5622226279,140,66.8,5622226281,141,80.3,5622226283,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700041,710,1,2,84,46,59as3grjvj19voay31j3yfgni,1,66.8,80.3,2025-04-04T18:46:51.386Z,2025-04-04T18:46:53Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5622226497,56,Left,5622226507,212,9.0,5622226509,213,0.57,5622226503,141,87.4,5622226501,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700049,711,50,2,84,48,59as3grjvj19voay31j3yfgni,1,73.2,88.0,2025-04-04T18:46:53.403Z,2025-04-04T18:51:36Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5622226545,286,,5622226695,233,753,5622226543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700063,753,7,2,84,48,9w3sjm5ml4sjr2v81oxzdrt8v,0,26.8,12.0,2025-04-04T18:46:53.404Z,2025-04-04T21:25:19Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5622226623,285,,5622961233,385,,5622226621,56,Back,5622226659,233,711,5622961235,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700125,712,3,2,84,49,59as3grjvj19voay31j3yfgni,1,75.2,92.2,2025-04-04T18:46:54.717Z,2025-04-04T21:25:25Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5622226939,286,,5622226935,56,Left,5622961263,465,,5622227127,233,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700161,754,45,2,84,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,24.8,7.8,2025-04-04T18:46:54.717Z,2025-04-04T19:14:46Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5622227115,285,,5622227175,233,712,5622227113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700145,713,1,2,84,51,59as3grjvj19voay31j3yfgni,0,85.9,86.9,2025-04-04T18:46:56.042Z,2025-04-04T18:46:56Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5622227027,213,4.77,5622227019,140,86.5,5622227025,212,10.2,5622227013,56,Center,5622227021,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700185,755,12,2,84,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.1,24.4,2025-04-04T18:46:57.086Z,2025-04-04T18:46:59Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5622227193,141,0.0,5622227189,56,Back,5622227191,140,12.9,5622227351,167,,5622227197,212,17.4,5622227199,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700301,714,5,2,84,53,59as3grjvj19voay31j3yfgni,1,87.6,101.2,2025-04-04T18:46:57.899Z,2025-04-04T18:54:24Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5622227799,347,,5622227797,56,Left,5622227901,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700203,756,5,2,84,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,12.4,-1.2,2025-04-04T18:46:57.899Z,2025-04-04T18:54:24Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5622227921,233,714,5622227257,56,Back,5622227261,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700799,715,1,2,85,11,59as3grjvj19voay31j3yfgni,1,87.7,100.0,2025-04-04T18:47:16.683Z,2025-04-04T18:49:19Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,1.0,,5622230423,213,4.91,5622230421,212,28.8,5622230411,107,,5622246367,210,13,5622246369,154,,5622230425,1,,5622230417,140,93.1,5622230415,56,Center,5622230419,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700821,716,44,2,85,15,59as3grjvj19voay31j3yfgni,1,93.0,56.8,2025-04-04T18:47:20.043Z,2025-04-04T19:14:56Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5622230675,233,757,5622230539,56,Center,5622230541,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700843,757,44,2,85,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,7.0,43.2,2025-04-04T18:47:20.044Z,2025-04-04T19:14:57Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5622230641,285,,5622230639,56,Back,5622230721,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700827,717,13,2,85,15,59as3grjvj19voay31j3yfgni,1,93.0,58.7,2025-04-04T18:47:20.301Z,2025-04-04T21:25:47Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5622246413,154,,5622246423,230,98.5,5622230561,17,,5622245581,328,,5622246419,102,60.5,5622246415,55,715,5622246409,73,,5622246425,231,52.9,5622246411,29,,5622246421,103,23.6,5622230563,56,5622245577,15,,5622245575,160,,,,,,,,,,,,,Center,,,,,,,,,,,,
2795701093,718,5,2,85,16,59as3grjvj19voay31j3yfgni,0,101.0,59.0,2025-04-04T18:47:21.291Z,2025-04-04T18:48:47Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5622232379,233,758,5622231973,346,,5622242665,361,,5622231971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701157,758,5,2,85,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.0,41.0,2025-04-04T18:47:21.291Z,2025-04-04T18:54:25Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5622232267,56,Back,5622232331,233,718,5622232269,346,,5622232271,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701685,759,1,2,85,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.0,41.0,2025-04-04T18:47:52.352Z,2025-04-04T18:47:57Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5622235355,74,,5622235341,56,Right,5622235343,140,52.5,5622235349,213,5.97,5622235345,141,17.2,5622235347,212,52.4,5622235351,1,,5622235339,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701729,760,1,2,85,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.5,17.2,2025-04-04T18:47:57.072Z,2025-04-04T19:11:16Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5622235617,213,0.28,5622235607,3,,5622235609,56,Center,5622235615,212,13.7,5622400103,168,,5622235611,140,65.1,5622235613,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701737,761,61,2,85,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.1,22.7,2025-04-04T18:47:58.808Z,2025-04-04T19:11:15Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5622235647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701751,762,1,2,85,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,65.4,23.5,2025-04-04T18:47:59.618Z,2025-04-04T19:11:06Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5622402031,213,5.89,5622402023,56,Right,5622402027,141,20.7,5622402029,212,5.0,5622402025,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701781,719,12,2,85,54,59as3grjvj19voay31j3yfgni,1,30.3,72.0,2025-04-04T18:47:59.669Z,2025-04-04T21:26:43Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5622235875,56,Back,5622235889,213,6.26,5622235885,212,10.9,5622235881,140,40.7,5622235883,141,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795832761,902,61,2,85,54,59as3grjvj19voay31j3yfgni,1,37.6,72.3,2025-04-04T18:47:59.673Z,2025-04-04T21:27:49Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5622962609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701819,721,1,2,85,55,59as3grjvj19voay31j3yfgni,1,35.7,68.2,2025-04-04T18:48:00.636Z,2025-04-04T18:48:01Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5622236111,141,85.9,5622236113,212,12.2,5622236109,140,37.6,5622236115,213,1.41,5622236107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701843,722,1,2,85,56,59as3grjvj19voay31j3yfgni,1,37.6,85.9,2025-04-04T18:48:01.724Z,2025-04-04T18:48:02Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5622236269,213,0.91,5622236249,140,42.5,5622236245,56,Back,5622236257,141,95.7,5622236263,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701915,723,1,2,85,57,59as3grjvj19voay31j3yfgni,1,42.5,95.7,2025-04-04T18:48:02.621Z,2025-04-04T18:48:05Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5622236673,140,29.9,5622236671,56,Back,5622236691,213,3.37,5622236683,212,13.6,5622236677,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702021,724,1,2,86,0,59as3grjvj19voay31j3yfgni,0,33.8,84.2,2025-04-04T18:48:05.582Z,2025-04-04T18:48:09Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5622237171,213,5.31,5622237147,155,,5622237159,140,51.7,5622237163,141,43.6,5622237167,212,33.4,5622237175,1,,5622237153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702049,763,44,2,86,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.8,54.8,2025-04-04T18:48:08.892Z,2025-04-04T18:48:11Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5622237303,56,Back,5622237339,233,725,5622237305,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702033,725,44,2,86,4,59as3grjvj19voay31j3yfgni,0,52.2,45.2,2025-04-04T18:48:08.893Z,2025-04-04T18:48:13Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5622237353,233,763,5622237219,286,,5622237217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702107,764,1,2,86,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.3,52.4,2025-04-04T18:48:09.824Z,2025-04-04T19:11:24Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5622237677,213,1.75,5622237675,212,16.0,5622237671,140,44.6,5622237673,141,75.6,5622237669,56,Back,5622237667,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702121,765,61,2,86,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,44.6,75.6,2025-04-04T18:48:11.423Z,2025-04-04T19:11:28Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,,5622237715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702177,726,1,2,86,8,59as3grjvj19voay31j3yfgni,1,57.5,8.9,2025-04-04T18:48:13.197Z,2025-04-04T18:48:14Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5622237971,140,78.0,5622237967,56,Right,5622237985,213,0.02,5622237981,212,21.5,5622237977,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702193,727,1,2,86,9,59as3grjvj19voay31j3yfgni,0,78.0,9.5,2025-04-04T18:48:14.605Z,2025-04-04T18:48:15Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5622238063,140,81.0,5622238061,56,Center,5622238069,213,1.32,5622238065,141,27.3,5622238067,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702263,766,12,2,86,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,18.6,70.8,2025-04-04T18:48:16.504Z,2025-04-04T19:07:57Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5622238547,167,,5622238487,213,1.44,5622238485,212,20.9,5622238481,140,21.2,5622238483,141,100.0,5622238479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702345,728,5,2,86,11,59as3grjvj19voay31j3yfgni,1,79.4,-1.2,2025-04-04T18:48:16.797Z,2025-04-04T18:54:25Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5622238963,233,767,5622238899,347,,5622238895,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702271,767,5,2,86,11,9w3sjm5ml4sjr2v81oxzdrt8v,0,20.6,101.2,2025-04-04T18:48:16.797Z,2025-04-04T18:54:25Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5622238523,347,,5622239009,233,728,5622238521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702409,729,1,2,86,16,59as3grjvj19voay31j3yfgni,1,78.2,0.0,2025-04-04T18:48:20.974Z,2025-04-04T18:48:22Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5622239233,107,,5622239243,213,2.21,5622239241,212,11.7,5622239235,56,Right,5622239239,141,12.2,5622239237,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702467,730,1,2,86,17,59as3grjvj19voay31j3yfgni,1,71.6,12.2,2025-04-04T18:48:22.797Z,2025-04-04T18:48:24Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5622239535,213,5.49,5622239513,56,Right,5622239519,140,77.3,5622239525,141,3.2,5622239531,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702481,731,1,2,86,18,59as3grjvj19voay31j3yfgni,0,77.3,3.2,2025-04-04T18:48:23.369Z,2025-04-04T19:10:34Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5622239585,213,0.19,5622397783,236,,5622239579,140,78.3,5622239577,56,Right,5622239583,212,1.1,5622239581,141,3.5,5622397789,286,,5622397785,233,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702759,768,74,2,86,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,18.7,98.5,2025-04-04T18:48:23.370Z,2025-04-04T19:10:34Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5622397809,233,731,5622397749,56,Back,5622397751,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702523,732,5,2,86,20,59as3grjvj19voay31j3yfgni,1,78.6,-1.2,2025-04-04T18:48:25.361Z,2025-04-04T18:54:26Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5622241635,233,769,5622239871,347,,5622239869,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702827,769,5,2,86,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,21.4,101.2,2025-04-04T18:48:25.361Z,2025-04-04T18:54:26Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5622241663,233,732,5622241599,347,,5622241597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702629,733,1,2,86,24,59as3grjvj19voay31j3yfgni,1,77.1,0.0,2025-04-04T18:48:28.893Z,2025-04-04T18:48:31Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5622240443,212,11.4,5622240441,141,6.4,5622240435,107,,5622240439,140,67.7,5622240437,56,Right,5622240451,213,2.62,5622240473,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702679,734,1,2,86,27,59as3grjvj19voay31j3yfgni,1,68.1,5.8,2025-04-04T18:48:31.950Z,2025-04-04T18:48:33Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5622240707,141,3.2,5622240715,213,3.33,5622240701,140,59.5,5622240695,56,Right,5622240711,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702789,735,1,2,86,28,59as3grjvj19voay31j3yfgni,1,59.5,3.2,2025-04-04T18:48:33.102Z,2025-04-04T18:48:37Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5622241371,141,37.9,5622241373,212,28.0,5622241367,56,Back,5622241375,213,2.14,5622241369,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702849,736,1,2,86,32,59as3grjvj19voay31j3yfgni,1,44.1,37.1,2025-04-04T18:48:37.678Z,2025-04-04T18:48:40Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5622241739,213,4.82,5622241735,141,19.5,5622241737,212,12.0,5622241731,56,Back,5622241733,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702899,737,1,2,86,35,59as3grjvj19voay31j3yfgni,0,46.4,17.9,2025-04-04T18:48:40.174Z,2025-04-04T18:48:42Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5622242045,1,,5622242031,140,80.7,5622242041,213,0.16,5622242027,56,Center,5622242037,212,36.5,5622242035,141,26.7,5622242025,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795703019,771,1,2,86,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,20.4,75.7,2025-04-04T18:48:45.072Z,2025-04-04T18:48:47Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5622242629,56,Back,5622242643,1,,5622242627,157,,5622242641,213,0.59,5622242633,140,45.0,5622242639,212,31.1,5622242637,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
