id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2750150455,678,1,2,74,44,77tfx9me4aaqhzv78bmgsy9bg,1,58.6,0.0,2024-11-22T19:35:09.714Z,2024-11-22T23:01:56Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5374186571,107,,5374186579,212,21.1,5374186573,56,Back,5374186575,140,40.1,5374682065,189,,5374186577,141,10.4,5374186581,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150487,679,1,2,74,45,77tfx9me4aaqhzv78bmgsy9bg,1,40.1,10.4,2024-11-22T19:35:10.722Z,2024-11-22T19:35:11Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5374186725,212,15.5,5374186727,213,2.11,5374186719,56,Back,5374186723,141,30.0,5374186721,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150547,680,1,2,74,46,77tfx9me4aaqhzv78bmgsy9bg,1,32.5,30.1,2024-11-22T19:35:11.795Z,2024-11-22T19:35:14Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374187085,212,17.8,5374187087,213,5.16,5374187073,56,Back,5374187081,141,6.5,5374187077,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150573,681,1,2,74,49,77tfx9me4aaqhzv78bmgsy9bg,1,42.1,8.0,2024-11-22T19:35:14.690Z,2024-11-22T19:35:15Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5374187207,140,47.3,5374187205,56,Back,5374187213,213,0.89,5374187211,212,8.7,5374187209,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150615,682,1,2,74,51,77tfx9me4aaqhzv78bmgsy9bg,1,47.3,17.9,2024-11-22T19:35:15.826Z,2024-11-22T19:35:17Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5374187403,141,19.7,5374187399,56,Back,5374187401,140,40.9,5374187407,213,2.96,5374187405,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150711,683,1,2,74,52,77tfx9me4aaqhzv78bmgsy9bg,1,43.0,22.5,2024-11-22T19:35:17.666Z,2024-11-22T19:35:22Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5374187913,140,45.5,5374187919,213,1.46,5374187911,56,Back,5374187915,141,58.1,5374187917,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150801,684,1,2,74,57,77tfx9me4aaqhzv78bmgsy9bg,1,65.7,70.8,2024-11-22T19:35:21.906Z,2024-11-22T19:35:26Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374188359,56,Left,5374188369,212,17.2,5374188361,140,71.2,5374188365,141,94.7,5374188373,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150871,685,1,2,75,1,77tfx9me4aaqhzv78bmgsy9bg,1,73.1,89.6,2024-11-22T19:35:26.098Z,2024-11-22T19:35:29Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5374188731,140,65.0,5374188733,141,76.1,5374188737,213,3.97,5374188735,212,12.5,5374188729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150927,686,1,2,75,4,77tfx9me4aaqhzv78bmgsy9bg,1,57.9,74.7,2024-11-22T19:35:29.762Z,2024-11-22T19:35:32Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374188987,141,64.3,5374188989,212,8.7,5374188993,213,4.09,5374188979,56,Center,5374188983,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151003,687,1,2,75,7,77tfx9me4aaqhzv78bmgsy9bg,1,52.2,59.9,2024-11-22T19:35:32.498Z,2024-11-22T19:35:36Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374189407,140,56.2,5374189405,56,Center,5374189409,141,73.3,5374189411,212,10.0,5374189413,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151049,688,1,2,75,11,77tfx9me4aaqhzv78bmgsy9bg,1,60.7,75.6,2024-11-22T19:35:35.938Z,2024-11-22T19:35:38Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374189593,140,49.0,5374189595,141,55.2,5374189597,212,18.5,5374189591,56,Back,5374189599,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151163,689,1,2,75,13,77tfx9me4aaqhzv78bmgsy9bg,1,47.5,52.2,2024-11-22T19:35:38.531Z,2024-11-22T19:35:45Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374190237,212,16.7,5374190239,213,5.18,5374190231,56,Center,5374190235,141,30.3,5374190233,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151189,690,1,2,75,20,77tfx9me4aaqhzv78bmgsy9bg,1,46.4,25.3,2024-11-22T19:35:45.186Z,2024-11-22T19:35:46Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5374190379,212,15.7,5374190373,56,Back,5374190375,140,44.8,5374190377,141,48.2,5374190381,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151321,691,1,2,75,21,77tfx9me4aaqhzv78bmgsy9bg,1,45.5,49.0,2024-11-22T19:35:46.498Z,2024-11-22T19:35:52Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374191123,56,Back,5374191129,212,14.5,5374191131,213,1.40,5374191127,141,70.0,5374191125,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151331,692,61,2,75,27,77tfx9me4aaqhzv78bmgsy9bg,0,59.8,78.5,2024-11-22T19:35:52.051Z,2024-11-22T19:35:52Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374191163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151393,642,12,2,75,29,5rz9enoyknpg8ji78za5b82p0,1,36.7,4.6,2024-11-22T19:35:54.040Z,2024-11-22T20:03:38Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5374191501,212,5.6,5374191563,167,,5374191495,56,Back,5374191503,213,5.36,5374191499,141,0.0,5374191497,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151409,643,5,2,75,30,5rz9enoyknpg8ji78za5b82p0,0,39.8,-1.7000000000000002,2024-11-22T19:35:54.850Z,2024-11-22T19:59:22Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5374191555,347,,5374191635,233,693,5374191553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151401,693,5,2,75,30,77tfx9me4aaqhzv78bmgsy9bg,1,60.2,101.7,2024-11-22T19:35:54.850Z,2024-11-22T19:59:21Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374191531,347,,5374191601,233,643,5374191529,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151513,694,1,2,75,32,77tfx9me4aaqhzv78bmgsy9bg,1,60.2,100.0,2024-11-22T19:35:57.330Z,2024-11-22T19:36:01Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374192103,212,25.4,5374192097,56,Back,5374192095,107,,5374192101,141,76.0,5374192099,140,42.4,5374192105,213,3.89,5374192107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151583,695,1,2,75,36,77tfx9me4aaqhzv78bmgsy9bg,1,43.3,71.5,2024-11-22T19:36:01.346Z,2024-11-22T19:36:05Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374192463,140,44.2,5374192461,56,Back,5374192469,213,4.75,5374192467,212,26.6,5374192465,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151631,696,1,2,75,40,77tfx9me4aaqhzv78bmgsy9bg,1,44.3,34.0,2024-11-22T19:36:05.170Z,2024-11-22T19:36:07Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5374192743,56,Back,5374192749,212,19.5,5374192747,141,62.7,5374192751,213,1.60,5374192745,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151755,697,1,2,75,42,77tfx9me4aaqhzv78bmgsy9bg,1,45.8,62.7,2024-11-22T19:36:07.378Z,2024-11-22T19:36:12Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374193481,212,12.6,5374193483,213,0.82,5374193477,140,54.0,5374193479,141,76.3,5374193475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151801,698,1,2,75,47,77tfx9me4aaqhzv78bmgsy9bg,1,55.9,74.8,2024-11-22T19:36:12.114Z,2024-11-22T19:36:13Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374193701,140,46.0,5374193703,141,55.4,5374193699,56,Back,5374193705,212,16.8,5374193707,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151861,699,1,2,75,48,77tfx9me4aaqhzv78bmgsy9bg,1,46.4,54.9,2024-11-22T19:36:13.730Z,2024-11-22T19:36:16Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374193987,212,22.3,5374193981,141,25.5,5374193991,213,5.18,5374193977,140,55.9,5374193975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151901,700,1,2,75,51,77tfx9me4aaqhzv78bmgsy9bg,1,58.3,23.3,2024-11-22T19:36:16.066Z,2024-11-22T19:36:18Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5374194205,213,6.08,5374194197,141,20.0,5374194195,140,68.7,5374194201,212,11.1,5374194193,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151917,701,1,2,75,53,77tfx9me4aaqhzv78bmgsy9bg,1,68.8,20.0,2024-11-22T19:36:18.050Z,2024-11-22T19:36:18Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,5374194267,212,9.6,5374194253,56,Right,5374194261,141,19.1,5374194271,213,6.22,5374194257,140,77.9,5374194251,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750152013,702,1,2,75,56,77tfx9me4aaqhzv78bmgsy9bg,1,82.6,11.4,2024-11-22T19:36:20.946Z,2024-11-22T19:36:22Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5374194723,212,10.3,5374194717,56,Right,5374194721,141,3.2,5374194719,140,74.3,5374194725,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750152063,703,1,2,75,57,77tfx9me4aaqhzv78bmgsy9bg,0,74.3,3.2,2024-11-22T19:36:22.787Z,2024-11-22T19:36:25Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,5374194983,141,31.2,5374194975,56,Center,5374194987,213,0.78,5374194973,155,,5374194985,212,27.1,5374194979,140,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750152111,644,12,2,76,0,5rz9enoyknpg8ji78za5b82p0,1,8.6,65.5,2024-11-22T19:36:25.512Z,2024-11-22T20:03:33Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5374195197,141,72.1,5374195195,140,0.0,5374195199,212,11.1,5374195201,213,2.73,5374195227,15,,5374195193,56,Back,5374195315,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750152123,645,6,2,76,1,5rz9enoyknpg8ji78za5b82p0,0,2.0,71.0,2024-11-22T19:36:26.018Z,2024-11-22T23:03:57Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5374195493,233,704,5374195425,73,,5374195423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750152087,704,6,2,76,1,77tfx9me4aaqhzv78bmgsy9bg,1,98.0,29.0,2024-11-22T19:36:26.018Z,2024-11-22T19:58:34Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,5374195241,56,Center,5374195449,233,645,5374195243,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750152877,706,1,2,76,44,77tfx9me4aaqhzv78bmgsy9bg,0,99.5,0.5,2024-11-22T19:37:09.491Z,2024-11-22T23:04:10Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374199397,212,42.9,5374199385,6,,5374199395,141,62.6,5374199387,155,,5374199393,140,92.1,5374199383,2,,5374199401,1,,5374682971,72,,5374199391,56,5374199399,213,1.75,5374199389,223,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2750152889,707,43,2,76,49,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-11-22T19:37:13.919Z,2024-11-22T19:37:35Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374201323,144,61,5374199457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750152997,646,12,2,76,53,5rz9enoyknpg8ji78za5b82p0,1,2.3,7.3,2024-11-22T19:37:18.752Z,2024-11-22T19:37:23Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5374200053,141,4.7,5374200057,213,6.12,5374200049,56,Back,5374200051,140,12.8,5374200055,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750153017,648,1,2,76,57,5rz9enoyknpg8ji78za5b82p0,0,16.3,4.1,2024-11-22T19:37:22.785Z,2024-11-22T19:37:24Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5374200137,212,3.6,5374200187,236,,5374200135,141,4.3,5374200193,286,,5374200133,140,19.7,5374200139,213,0.04,5374200131,56,Back,5374200189,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750152993,708,74,2,76,57,77tfx9me4aaqhzv78bmgsy9bg,1,86.1,98.7,2024-11-22T19:37:22.786Z,2024-11-22T19:37:24Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5374200207,233,648,5374200041,56,Left,5374200043,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750153065,649,5,2,76,58,5rz9enoyknpg8ji78za5b82p0,1,16.4,-1.1,2024-11-22T19:37:23.554Z,2024-11-22T19:59:22Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5374200355,56,Back,5374200383,233,709,5374200357,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750153025,709,5,2,76,58,77tfx9me4aaqhzv78bmgsy9bg,0,83.6,101.1,2024-11-22T19:37:23.554Z,2024-11-22T19:59:22Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5374200171,347,,5374200169,56,Left,5374200391,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750153897,650,1,2,77,41,5rz9enoyknpg8ji78za5b82p0,1,23.7,0.0,2024-11-22T19:38:05.823Z,2024-11-22T19:38:34Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5374204423,56,Right,5374204429,212,38.8,5374204421,107,,5374204431,213,0.21,5374204427,141,10.9,5374204433,1,,5374204425,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154671,653,44,2,77,43,5rz9enoyknpg8ji78za5b82p0,1,60.6,16.0,2024-11-22T19:38:07.967Z,2024-11-22T20:03:07Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5374208555,56,Right,5374208559,286,,5374209623,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750153903,710,44,2,77,43,77tfx9me4aaqhzv78bmgsy9bg,0,39.4,84.0,2024-11-22T19:38:07.968Z,2024-11-22T20:03:07Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374204441,56,Back,5374204443,285,,5374209661,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750153913,651,1,2,77,43,5rz9enoyknpg8ji78za5b82p0,0,55.9,12.6,2024-11-22T19:38:08.480Z,2024-11-22T19:38:09Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5374204495,213,1.60,5374204491,141,42.2,5374204485,140,55.3,5374204479,3,,5374204483,56,Center,5374204493,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750153949,711,1,2,77,44,77tfx9me4aaqhzv78bmgsy9bg,1,39.7,65.2,2024-11-22T19:38:09.667Z,2024-11-22T19:38:11Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5374204687,140,44.7,5374204695,213,0.10,5374204685,56,Back,5374204689,141,66.0,5374204691,212,5.3,5374204699,1,,5374204683,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750153955,712,4,2,77,46,77tfx9me4aaqhzv78bmgsy9bg,1,45.6,54.0,2024-11-22T19:38:10.881Z,2024-11-22T19:58:32Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5374205409,233,652,5374205351,13,,5374205353,294,,5374205355,152,,5374204717,56,Back,5374205357,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154017,652,4,2,77,46,5rz9enoyknpg8ji78za5b82p0,0,54.4,46.0,2024-11-22T19:38:10.882Z,2024-11-22T19:58:33Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5374205293,56,Center,5374205289,294,,5374205481,233,712,5374205285,13,,5374205297,152,,5374205301,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154273,713,1,2,78,1,77tfx9me4aaqhzv78bmgsy9bg,1,47.4,59.9,2024-11-22T19:38:26.721Z,2024-11-22T19:38:29Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374206485,152,,5374206495,213,4.97,5374206487,56,Center,5374206491,141,34.0,5374206489,140,51.8,5374206493,212,18.2,5374206483,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154317,714,1,2,78,4,77tfx9me4aaqhzv78bmgsy9bg,1,51.8,31.5,2024-11-22T19:38:28.977Z,2024-11-22T19:38:31Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5374206743,140,56.0,5374206749,213,5.02,5374206741,56,Right,5374206745,141,11.1,5374206747,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154353,715,1,2,78,6,77tfx9me4aaqhzv78bmgsy9bg,1,51.6,16.2,2024-11-22T19:38:31.601Z,2024-11-22T19:38:34Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5374206907,141,54.3,5374206905,140,38.7,5374206903,56,Back,5374206911,213,2.05,5374206909,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154413,716,1,2,78,9,77tfx9me4aaqhzv78bmgsy9bg,1,37.8,55.8,2024-11-22T19:38:33.873Z,2024-11-22T19:38:38Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374207215,141,84.7,5374207217,212,20.1,5374207211,56,Back,5374207219,213,1.37,5374207213,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154465,717,1,2,78,13,77tfx9me4aaqhzv78bmgsy9bg,1,56.3,95.6,2024-11-22T19:38:38.241Z,2024-11-22T19:38:41Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374207539,213,4.88,5374207531,56,Left,5374207537,212,11.0,5374207535,141,79.6,5374207533,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154515,718,1,2,78,16,77tfx9me4aaqhzv78bmgsy9bg,1,41.8,78.5,2024-11-22T19:38:41.233Z,2024-11-22T19:38:43Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5374207783,56,Back,5374207787,141,65.5,5374207789,212,12.4,5374207791,213,3.93,5374207785,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154559,719,1,2,78,18,77tfx9me4aaqhzv78bmgsy9bg,1,30.0,63.6,2024-11-22T19:38:43.505Z,2024-11-22T19:38:46Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374208011,140,33.5,5374208019,212,22.1,5374208009,56,Back,5374208021,213,4.88,5374208015,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154603,720,1,2,78,21,77tfx9me4aaqhzv78bmgsy9bg,1,33.5,38.0,2024-11-22T19:38:46.273Z,2024-11-22T19:38:47Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5374208207,141,39.2,5374208203,140,43.7,5374208199,56,Back,5374208209,212,10.7,5374208211,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154631,721,1,2,78,22,77tfx9me4aaqhzv78bmgsy9bg,0,44.6,39.4,2024-11-22T19:38:47.489Z,2024-11-22T19:38:48Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,5374208337,212,12.7,5374208333,141,57.9,5374208325,56,Back,5374208341,213,1.43,5374208329,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154683,654,1,2,78,25,5rz9enoyknpg8ji78za5b82p0,0,53.6,42.8,2024-11-22T19:38:50.464Z,2024-11-22T19:38:52Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5374208603,56,Center,5374208611,213,0.62,5374208609,212,3.9,5374208625,236,,5374208635,286,,5374208607,141,46.1,5374208629,233,722,5374208605,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154649,722,74,2,78,25,77tfx9me4aaqhzv78bmgsy9bg,1,44.7,56.6,2024-11-22T19:38:50.465Z,2024-11-22T19:38:52Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5374208441,285,,5374208439,56,Back,5374208661,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750242455,818,61,2,78,26,5rz9enoyknpg8ji78za5b82p0,1,53.4,46.7,2024-11-22T19:38:51.312Z,2024-11-22T23:06:40Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5374684393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154721,656,1,2,78,28,5rz9enoyknpg8ji78za5b82p0,1,54.5,63.0,2024-11-22T19:38:53.375Z,2024-11-22T19:38:54Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5374208813,212,18.1,5374208809,140,71.0,5374208811,141,70.8,5374208807,56,Center,5374208815,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154733,657,1,2,78,29,5rz9enoyknpg8ji78za5b82p0,1,71.0,70.8,2024-11-22T19:38:53.935Z,2024-11-22T19:38:54Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5374208871,140,70.3,5374208873,141,61.1,5374208869,56,Center,5374208877,213,4.60,5374208875,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154737,658,61,2,78,29,5rz9enoyknpg8ji78za5b82p0,0,68.9,54.8,2024-11-22T19:38:54.703Z,2024-11-22T19:38:55Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5374208897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154915,724,1,2,78,32,77tfx9me4aaqhzv78bmgsy9bg,1,20.8,52.1,2024-11-22T19:38:57.010Z,2024-11-22T19:39:02Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374209811,56,Back,5374209819,141,33.6,5374209825,213,5.06,5374209823,212,13.4,5374209815,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154961,725,1,2,78,37,77tfx9me4aaqhzv78bmgsy9bg,1,33.9,32.7,2024-11-22T19:39:02.529Z,2024-11-22T19:39:05Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5374210053,213,1.99,5374210045,56,Back,5374210049,141,39.2,5374210051,212,4.8,5374210047,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750155215,726,1,2,78,40,77tfx9me4aaqhzv78bmgsy9bg,1,31.5,42.2,2024-11-22T19:39:05.169Z,2024-11-22T19:39:22Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5374211527,56,Back,5374211529,140,25.5,5374211533,212,22.8,5374211535,213,1.85,5374211531,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750155233,727,43,2,78,57,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-11-22T19:39:22.497Z,2024-11-22T19:39:56Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374211619,212,15.2,5374215003,144,1,5374211613,56,Back,5374211615,140,28.9,5374211617,141,69.3,5374211621,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
