id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value
2796243953,850,1,2,77,39,evf5hhqgnjhwjsth1m6pawxdp,1,40.8,43.3,2025-04-05T14:37:46.752Z,2025-04-05T14:37:48Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5625148391,213,5.77,5625148379,140,58.3,5625148385,141,28.0,5625148387,212,21.1,5625148377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796244069,851,1,2,77,40,evf5hhqgnjhwjsth1m6pawxdp,1,56.1,29.8,2025-04-05T14:37:48.425Z,2025-04-05T14:37:51Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5625149043,140,38.0,5625149057,213,3.05,5625149053,212,19.1,5625149039,56,Back,5625149049,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796244213,852,1,2,77,43,evf5hhqgnjhwjsth1m6pawxdp,0,38.0,31.9,2025-04-05T14:37:51.051Z,2025-04-05T14:37:54Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5625149793,213,6.02,5625149781,212,53.7,5625149771,56,Right,5625149799,1,,5625149773,140,87.4,5625149777,141,11.7,5625149767,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796244315,550,12,2,77,46,6i936isoyj6d0uuxdj537uc97,1,18.1,83.3,2025-04-05T14:37:54.450Z,2025-04-05T14:37:57Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,5625150267,56,Back,5625150275,141,100.0,5625150521,167,,5625150279,212,12.7,5625150283,213,1.67,5625150271,140,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796244339,551,5,2,77,48,6i936isoyj6d0uuxdj537uc97,0,16.2,101.8,2025-04-05T14:37:56.323Z,2025-04-05T14:38:01Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,5625150423,347,,5625150891,233,853,5625150419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796244385,853,5,2,77,48,evf5hhqgnjhwjsth1m6pawxdp,1,83.8,-1.8,2025-04-05T14:37:56.323Z,2025-04-05T14:38:06Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5625150709,56,Right,5625150835,233,551,5625150717,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796244557,854,1,2,77,52,evf5hhqgnjhwjsth1m6pawxdp,1,85.1,0.0,2025-04-05T14:38:00.297Z,2025-04-05T14:38:02Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5625151671,107,,5625151683,141,5.2,5625151675,56,Right,5625151691,212,7.8,5625151679,140,79.2,5625151697,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796244713,855,1,2,77,54,evf5hhqgnjhwjsth1m6pawxdp,1,78.7,6.8,2025-04-05T14:38:02.362Z,2025-04-05T14:38:05Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5625152473,213,2.33,5625152459,56,Center,5625152465,141,23.0,5625152461,140,68.8,5625152469,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796244783,552,45,2,77,58,6i936isoyj6d0uuxdj537uc97,0,28.8,78.8,2025-04-05T14:38:05.753Z,2025-04-05T14:44:26Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,5625152935,56,Back,5625153035,233,856,5625152937,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796244763,856,3,2,77,58,evf5hhqgnjhwjsth1m6pawxdp,1,71.2,21.2,2025-04-05T14:38:05.753Z,2025-04-05T14:44:26Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5625152969,233,552,5625152747,56,Center,5625152749,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796244849,857,1,2,77,58,evf5hhqgnjhwjsth1m6pawxdp,1,75.6,23.6,2025-04-05T14:38:06.617Z,2025-04-05T14:38:09Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5625153329,213,5.46,5625153319,56,Right,5625153321,140,84.5,5625153327,212,13.7,5625153325,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796244875,858,1,2,78,1,evf5hhqgnjhwjsth1m6pawxdp,0,84.8,9.1,2025-04-05T14:38:09.098Z,2025-04-05T14:38:09Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5625153463,140,87.9,5625153471,213,1.44,5625153459,56,Center,5625153465,141,45.8,5625153469,212,25.2,5625153457,155,,5625153451,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796244971,553,12,2,78,3,6i936isoyj6d0uuxdj537uc97,1,11.6,36.4,2025-04-05T14:38:11.083Z,2025-04-05T14:38:56Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,5625153969,140,24.4,5625154107,15,,5625153975,213,5.66,5625153971,141,22.2,5625153965,56,Back,5625153973,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796245147,859,1,2,78,4,evf5hhqgnjhwjsth1m6pawxdp,1,82.0,65.7,2025-04-05T14:38:12.602Z,2025-04-05T14:38:17Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5625154853,141,58.7,5625154849,56,Center,5625154919,212,6.4,5625154851,140,77.9,5625154921,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796245265,860,1,2,78,9,evf5hhqgnjhwjsth1m6pawxdp,1,81.2,70.9,2025-04-05T14:38:16.939Z,2025-04-05T14:38:19Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5625155501,140,93.3,5625155503,141,90.5,5625155507,213,0.81,5625155505,212,18.4,5625155499,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796245281,861,1,2,78,11,evf5hhqgnjhwjsth1m6pawxdp,0,95.3,93.3,2025-04-05T14:38:19.065Z,2025-04-05T14:38:20Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5625155567,141,57.0,5625155563,56,Center,5625155571,213,4.63,5625155559,2,,5625155565,140,93.3,5625155569,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796245453,554,12,2,78,12,6i936isoyj6d0uuxdj537uc97,1,7.0,37.0,2025-04-05T14:38:19.914Z,2025-04-05T14:38:23Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5625156379,140,0.0,5625156577,167,,5625156381,141,16.5,5625156377,56,Back,5625156387,213,4.20,5625156385,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796245477,555,6,2,78,14,6i936isoyj6d0uuxdj537uc97,0,2.6,27.2,2025-04-05T14:38:22.195Z,2025-04-05T14:38:29Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5625157229,233,862,5625156879,73,,5625156871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796245465,862,6,2,78,14,evf5hhqgnjhwjsth1m6pawxdp,1,97.4,72.8,2025-04-05T14:38:22.195Z,2025-04-05T14:43:27Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5625156959,56,Center,5625156961,73,,5625157077,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796246751,863,1,2,78,40,evf5hhqgnjhwjsth1m6pawxdp,0,99.5,99.5,2025-04-05T14:38:48.395Z,2025-04-05T14:38:55Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5625163383,155,,5625163385,223,,5625163375,2,,5625163413,213,4.61,5625163389,56,Center,5625163401,141,49.9,5625163379,6,,5625163415,1,,5625163395,140,96.2,5625164457,233,556,5625163405,212,,,,,,,,,,,,,,,,,,,,,,33.9
2796246915,556,41,2,78,43,6i936isoyj6d0uuxdj537uc97,1,1.5,48.8,2025-04-05T14:38:51.394Z,2025-04-05T14:38:55Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,5625164309,213,1.24,5625164299,140,9.0,5625164307,212,24.6,5625164305,141,83.0,5625164547,233,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796247137,558,1,2,78,47,6i936isoyj6d0uuxdj537uc97,0,10.8,86.5,2025-04-05T14:38:54.803Z,2025-04-05T14:38:59Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,5625165441,157,,5625165453,1,,5625165451,213,6.17,5625165447,141,75.6,5625165449,212,63.0,5625165443,56,Center,5625165445,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796247359,865,1,2,78,52,evf5hhqgnjhwjsth1m6pawxdp,1,37.3,27.4,2025-04-05T14:39:00.394Z,2025-04-05T14:39:04Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,5625166651,141,12.3,5625166657,212,14.6,5625166645,140,47.2,5625166661,213,5.50,5625166639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796247433,866,1,2,78,57,evf5hhqgnjhwjsth1m6pawxdp,1,47.1,12.5,2025-04-05T14:39:04.713Z,2025-04-05T14:40:03Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5625166985,140,34.9,5625166981,56,Back,5625166991,213,2.30,5625166989,212,19.3,5625166987,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796247621,867,1,2,78,59,evf5hhqgnjhwjsth1m6pawxdp,1,36.0,33.9,2025-04-05T14:39:07.018Z,2025-04-05T14:39:11Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,5625167983,140,44.4,5625167987,212,18.7,5625167981,56,Back,5625167991,213,5.20,5625167985,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796247675,868,1,2,79,3,evf5hhqgnjhwjsth1m6pawxdp,0,49.7,10.6,2025-04-05T14:39:11.465Z,2025-04-05T14:40:05Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5625168289,140,76.7,5625168297,1,,5625168293,212,37.4,5625168291,141,46.4,5625168295,213,0.71,5625168283,155,,5625168285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796247787,559,12,2,79,5,6i936isoyj6d0uuxdj537uc97,1,23.5,48.8,2025-04-05T14:39:13.522Z,2025-04-05T14:39:16Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5625168951,140,39.8,5625168949,56,Back,5625168957,213,0.60,5625168953,141,66.1,5625168955,212,20.8,5625169021,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796247851,869,44,2,79,9,evf5hhqgnjhwjsth1m6pawxdp,1,66.5,33.4,2025-04-05T14:39:17.002Z,2025-04-05T14:44:30Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5625169527,233,560,5625169279,286,,5625169277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796247887,560,44,2,79,9,6i936isoyj6d0uuxdj537uc97,0,33.5,66.6,2025-04-05T14:39:17.003Z,2025-04-05T14:44:30Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,5625169569,233,869,5625169483,56,Back,5625169485,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796247937,870,1,2,79,9,evf5hhqgnjhwjsth1m6pawxdp,0,73.0,34.6,2025-04-05T14:39:17.513Z,2025-04-05T14:39:19Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5625169725,141,0.0,5625169721,56,Right,5625169727,212,25.3,5625169723,140,77.5,5625169719,3,,5625169729,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796248233,561,5,2,79,12,6i936isoyj6d0uuxdj537uc97,1,24.8,101.8,2025-04-05T14:39:19.724Z,2025-04-05T14:43:25Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,5625171445,233,871,5625171323,56,Back,5625171325,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796247951,871,5,2,79,12,evf5hhqgnjhwjsth1m6pawxdp,0,75.2,-1.8,2025-04-05T14:39:19.724Z,2025-04-05T14:39:29Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5625171497,233,561,5625169811,56,Right,5625169813,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796248655,872,18,2,79,27,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-05T14:39:35.528Z,2025-04-05T14:39:36Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5625173529,44,Midfielder,5625173533,59,15,5625173763,55,873,5625173525,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796248671,873,19,2,79,27,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-05T14:39:35.529Z,2025-04-05T14:39:36Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,5625173639,55,872,5625173619,42,,5625173633,293,3,5625173623,145,4,5625173631,292,7,5625173625,59,21,5625173635,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796249285,562,18,2,79,40,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-05T14:39:48.261Z,2025-04-05T14:39:49Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,5625176815,42,,5625176823,59,13,5625177031,55,563,5625176819,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796249303,563,19,2,79,40,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-05T14:39:48.262Z,2025-04-05T14:42:06Z,l7librn1vzdub2poztkj3fv8,M. Andersson,,5625210281,293,3,5625210277,292,7,5625176935,145,8,5625176945,44,Midfielder,5625176929,42,,5625176947,55,562,5625176941,59,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796249953,564,1,2,79,51,6i936isoyj6d0uuxdj537uc97,0,28.4,100.0,2025-04-05T14:39:59.595Z,2025-04-05T14:40:03Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,5625180283,107,,5625180287,140,69.7,5625180285,56,Left,5625180293,212,44.3,5625180297,213,6.08,5625180289,141,88.6,5625180301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250033,874,1,2,79,56,evf5hhqgnjhwjsth1m6pawxdp,0,40.6,13.2,2025-04-05T14:40:04.251Z,2025-04-05T14:40:05Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5625180703,141,31.3,5625180723,212,23.7,5625180681,3,,5625180695,140,59.9,5625180729,213,0.55,5625180691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250217,565,1,2,79,57,6i936isoyj6d0uuxdj537uc97,1,45.5,66.6,2025-04-05T14:40:05.115Z,2025-04-05T14:40:09Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5625181655,155,,5625181669,141,27.0,5625181661,140,52.2,5625181673,212,27.8,5625181657,56,Center,5625181681,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250367,566,1,2,80,0,6i936isoyj6d0uuxdj537uc97,1,54.0,22.8,2025-04-05T14:40:08.603Z,2025-04-05T14:40:13Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,5625182429,212,9.2,5625182425,140,56.6,5625182431,213,1.27,5625182423,56,Center,5625182427,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250431,567,1,2,80,4,6i936isoyj6d0uuxdj537uc97,1,56.3,31.9,2025-04-05T14:40:12.531Z,2025-04-05T14:40:15Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5625182857,141,28.9,5625182859,212,16.7,5625182853,56,Back,5625182861,213,3.26,5625182855,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250567,568,1,2,80,6,6i936isoyj6d0uuxdj537uc97,1,40.5,28.9,2025-04-05T14:40:14.443Z,2025-04-05T14:40:18Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,5625183679,140,36.5,5625183673,56,Back,5625183683,141,50.3,5625183687,213,1.85,5625183685,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250729,569,1,2,80,9,6i936isoyj6d0uuxdj537uc97,1,38.1,50.3,2025-04-05T14:40:17.611Z,2025-04-05T14:40:22Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5625184511,155,,5625184513,56,Right,5625184517,141,4.7,5625184515,140,66.0,5625184521,213,5.47,5625184523,1,,5625184519,212,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250769,570,1,2,80,14,6i936isoyj6d0uuxdj537uc97,0,66.5,3.1,2025-04-05T14:40:21.779Z,2025-04-05T14:40:23Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,5625184737,56,Center,5625184735,3,,5625184739,140,71.7,5625184745,213,1.23,5625184741,141,26.1,5625184743,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250931,875,1,2,80,15,evf5hhqgnjhwjsth1m6pawxdp,1,40.8,70.8,2025-04-05T14:40:23.581Z,2025-04-05T14:40:27Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5625185575,140,44.2,5625185581,213,5.02,5625185571,3,,5625185573,56,Back,5625185579,212,11.8,5625185577,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250985,876,1,2,80,19,evf5hhqgnjhwjsth1m6pawxdp,1,44.2,55.2,2025-04-05T14:40:26.858Z,2025-04-05T14:40:28Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5625185863,56,Back,5625185869,141,77.8,5625185867,140,49.9,5625185873,213,1.20,5625185871,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251029,877,1,2,80,20,evf5hhqgnjhwjsth1m6pawxdp,0,49.9,79.1,2025-04-05T14:40:28.138Z,2025-04-05T14:40:29Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5625186063,213,5.81,5625186055,56,Center,5625186061,212,7.5,5625186059,141,74.1,5625186057,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251063,571,8,2,80,21,6i936isoyj6d0uuxdj537uc97,1,50.4,21.0,2025-04-05T14:40:29.539Z,2025-04-05T14:40:30Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5625186267,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251225,572,1,2,80,24,6i936isoyj6d0uuxdj537uc97,1,36.0,25.5,2025-04-05T14:40:31.906Z,2025-04-05T14:40:33Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,5625187191,140,35.7,5625187189,56,Back,5625187197,212,15.8,5625187193,141,48.8,5625187199,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251301,573,1,2,80,25,6i936isoyj6d0uuxdj537uc97,1,35.6,47.6,2025-04-05T14:40:33.187Z,2025-04-05T14:40:35Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5625187543,213,1.35,5625187541,212,20.2,5625187535,140,39.8,5625187537,141,76.6,5625187533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251373,574,1,2,80,27,6i936isoyj6d0uuxdj537uc97,1,38.7,75.9,2025-04-05T14:40:34.771Z,2025-04-05T14:40:37Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,5625187865,140,46.8,5625187871,213,1.05,5625187863,56,Back,5625187869,212,17.1,5625187867,141,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251481,575,1,2,80,28,6i936isoyj6d0uuxdj537uc97,1,46.9,97.8,2025-04-05T14:40:36.626Z,2025-04-05T14:40:39Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,5625188523,213,4.92,5625188515,141,88.9,5625188521,212,6.2,5625188501,56,Back,5625188507,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251651,576,4,2,80,34,6i936isoyj6d0uuxdj537uc97,1,31.3,83.4,2025-04-05T14:40:42.361Z,2025-04-05T14:40:53Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,5625192137,295,,5625190261,285,,5625189477,13,,5625189483,152,,5625189977,233,878,5625189479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251621,878,4,2,80,34,evf5hhqgnjhwjsth1m6pawxdp,0,68.7,16.6,2025-04-05T14:40:42.362Z,2025-04-05T14:41:28Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,5625190317,286,,5625189899,152,,5625190099,233,576,5625189895,295,,5625189893,13,,5625189897,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251985,577,1,2,80,40,6i936isoyj6d0uuxdj537uc97,1,40.6,88.4,2025-04-05T14:40:48.090Z,2025-04-05T14:40:49Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,5625191135,141,51.6,5625191131,56,Back,5625191127,5,,5625191133,140,31.8,5625191137,212,26.7,5625191129,152,,5625191139,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252107,578,1,2,80,41,6i936isoyj6d0uuxdj537uc97,1,32.2,45.2,2025-04-05T14:40:49.219Z,2025-04-05T14:40:52Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5625191755,140,34.9,5625191761,141,16.1,5625191777,212,20.0,5625191751,56,Back,5625191781,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252225,579,1,2,80,43,6i936isoyj6d0uuxdj537uc97,1,35.2,16.1,2025-04-05T14:40:51.555Z,2025-04-05T14:40:54Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,5625192427,213,5.81,5625192423,141,4.1,5625192421,140,50.5,5625192425,212,18.0,5625192419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252703,580,1,2,80,45,6i936isoyj6d0uuxdj537uc97,1,53.0,4.7,2025-04-05T14:40:53.419Z,2025-04-05T14:41:03Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,5625194849,140,82.0,5625194853,141,9.7,5625194857,213,0.11,5625194845,56,Right,5625194855,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252865,581,1,2,80,55,6i936isoyj6d0uuxdj537uc97,1,89.1,4.6,2025-04-05T14:41:02.963Z,2025-04-05T14:41:07Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5625195683,141,13.2,5625195687,213,2.53,5625195681,140,81.1,5625195685,212,10.2,5625195679,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796257287,595,61,2,80,56,6i936isoyj6d0uuxdj537uc97,0,79.2,8.6,2025-04-05T14:41:04.138Z,2025-04-05T14:43:19Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5625222087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252921,879,3,2,80,57,evf5hhqgnjhwjsth1m6pawxdp,0,21.2,86.0,2025-04-05T14:41:05.441Z,2025-04-05T14:43:36Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5625196015,285,,5625232119,233,582,5625196013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252889,582,7,2,80,57,6i936isoyj6d0uuxdj537uc97,0,78.8,14.0,2025-04-05T14:41:05.442Z,2025-04-05T15:11:05Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5625232255,233,879,5625195787,56,Right,5625195789,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796260219,910,61,2,80,59,evf5hhqgnjhwjsth1m6pawxdp,1,22.9,95.1,2025-04-05T14:41:07.251Z,2025-04-05T14:44:02Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5625238401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252979,880,1,2,81,0,evf5hhqgnjhwjsth1m6pawxdp,0,21.9,91.5,2025-04-05T14:41:08.290Z,2025-04-05T14:44:10Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5625196365,212,1.5,5625196359,56,Back,5625196361,140,23.3,5625196363,141,92.1,5625196367,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252967,583,1,2,81,1,6i936isoyj6d0uuxdj537uc97,1,84.1,6.5,2025-04-05T14:41:08.762Z,2025-04-05T14:41:10Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5625196291,140,70.1,5625196299,213,3.06,5625196297,212,14.8,5625196293,141,8.3,5625196287,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253307,584,1,2,81,2,6i936isoyj6d0uuxdj537uc97,1,70.0,8.3,2025-04-05T14:41:10.074Z,2025-04-05T14:41:18Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,5625197993,213,2.16,5625197989,141,47.2,5625197987,140,53.0,5625197991,212,31.9,5625197985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253443,585,1,2,81,9,6i936isoyj6d0uuxdj537uc97,0,57.0,64.8,2025-04-05T14:41:17.475Z,2025-04-05T14:41:22Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,5625198755,213,6.20,5625198743,56,Center,5625198747,140,98.3,5625198741,155,,5625198757,1,,5625198753,212,43.5,5625198749,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
