id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818941873,668,4,2,86,41,5mbo4f0vps12dr0fcvjn3wyp5,0,26.2,52.2,2025-05-25T16:15:43.772Z,2025-05-25T16:36:01Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5750366273,233,845,5750366159,152,,5750366161,285,,5750366157,56,Back,5750366155,294,,5750366153,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942937,847,15,2,87,40,ac8jow4mdkvnsv5s0och4qqm,1,73.3,50.1,2025-05-25T16:16:42.428Z,2025-05-25T16:35:39Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5750372029,26,,5750373811,146,83.2,5750373815,230,97.3,5750373867,233,669,5750373809,458,,5750377355,72,,5750373803,78,,5750372031,18,,5750373807,103,5750373615,82,,5750373813,147,50.5,5750373817,231,5750372033,56,Center,5750373805,102,19,51.1,51.3,,,,,,,,,,,,
2818942959,669,10,2,87,40,5mbo4f0vps12dr0fcvjn3wyp5,1,10.1,49.1,2025-05-25T16:16:42.528Z,2025-05-25T20:26:37Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5750372153,94,,5750373905,233,847,5750372155,56,Back,5750372507,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943111,850,1,2,87,46,ac8jow4mdkvnsv5s0och4qqm,1,66.3,80.5,2025-05-25T16:16:48.955Z,2025-05-25T16:16:52Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5750372977,56,Left,5750372981,140,64.6,5750372985,141,94.2,5750372989,212,9.5,5750372993,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943123,851,1,2,87,49,ac8jow4mdkvnsv5s0och4qqm,1,64.6,94.2,2025-05-25T16:16:51.930Z,2025-05-25T16:16:53Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5750373075,141,66.1,5750373071,56,Center,5750373073,140,57.0,5750373083,213,4.32,5750373079,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943169,852,1,2,87,50,ac8jow4mdkvnsv5s0och4qqm,1,56.7,65.7,2025-05-25T16:16:53.115Z,2025-05-25T16:16:55Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5750373301,56,Center,5750373305,141,47.3,5750373303,140,62.4,5750373307,212,13.9,5750373309,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943229,853,1,2,87,52,ac8jow4mdkvnsv5s0och4qqm,1,62.5,50.1,2025-05-25T16:16:54.955Z,2025-05-25T16:16:57Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5750373653,212,29.1,5750373647,56,Left,5750373655,213,1.52,5750373649,140,63.8,5750373651,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943283,854,1,2,87,55,ac8jow4mdkvnsv5s0och4qqm,1,64.3,94.4,2025-05-25T16:16:57.386Z,2025-05-25T16:17:00Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5750373933,140,75.1,5750373935,141,98.1,5750373931,56,Left,5750373937,212,11.6,5750373939,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943341,855,1,2,87,57,ac8jow4mdkvnsv5s0och4qqm,1,73.7,92.3,2025-05-25T16:17:00.138Z,2025-05-25T16:35:05Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,1.0,5750374275,2,,5750374287,213,5.38,5750374283,141,56.6,5750374285,212,30.9,5750376035,210,13,5750374277,155,,5750374281,140,91.9,5750376039,154,,5750374279,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,
2818943361,856,13,2,88,1,ac8jow4mdkvnsv5s0och4qqm,1,91.9,56.6,2025-05-25T16:17:03.740Z,2025-05-25T16:39:26Z,32xfhqnf7sa2pyyttqac9u385,N. Bahoui,,5750376073,230,98.5,5750376057,154,,5750376069,103,54.2,5750376053,85,,5750374835,15,,5750376059,55,855,5750380695,24,,5750376075,231,51.6,5750374367,17,5750376071,214,,5750376055,29,,5750376065,102,5750374839,328,,5750374369,56,,45.9,Center,,,,,,,,,,,,
2818943351,670,5,2,88,1,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.3,52.2,2025-05-25T16:17:03.845Z,2025-05-25T16:36:41Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5750374473,233,857,5750374307,56,Back,5750374309,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943369,857,5,2,88,1,ac8jow4mdkvnsv5s0och4qqm,0,101.3,47.8,2025-05-25T16:17:03.845Z,2025-05-25T16:36:41Z,32xfhqnf7sa2pyyttqac9u385,N. Bahoui,,5750374503,233,670,5750374397,346,,5750374395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944027,671,1,2,88,35,5mbo4f0vps12dr0fcvjn3wyp5,0,5.2,45.2,2025-05-25T16:17:37.782Z,2025-05-25T16:17:41Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5750378013,74,,5750377999,56,Center,5750378009,1,,5750378003,141,57.5,5750378001,140,69.0,5750378005,212,67.5,5750378007,213,0.12,5750377997,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944235,859,1,2,88,44,ac8jow4mdkvnsv5s0och4qqm,0,47.5,24.9,2025-05-25T16:17:47.115Z,2025-05-25T16:17:51Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5750379075,140,86.0,5750379071,56,Right,5750379087,213,5.86,5750379091,1,,5750379083,212,44.3,5750379079,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944261,672,5,2,88,49,5mbo4f0vps12dr0fcvjn3wyp5,1,12.4,101.8,2025-05-25T16:17:51.205Z,2025-05-25T16:36:41Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5750379205,347,,5750379203,56,Back,5750379217,233,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944245,860,5,2,88,49,ac8jow4mdkvnsv5s0och4qqm,0,87.6,-1.8,2025-05-25T16:17:51.205Z,2025-05-25T16:17:55Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5750379125,347,,5750379245,233,672,5750379123,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944919,673,1,2,89,24,5mbo4f0vps12dr0fcvjn3wyp5,1,13.6,100.0,2025-05-25T16:18:27.094Z,2025-05-25T16:18:29Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5750382837,107,,5750382845,56,Back,5750382857,213,5.77,5750382853,141,92.4,5750382851,140,24.7,5750382855,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945005,674,1,2,89,27,5mbo4f0vps12dr0fcvjn3wyp5,1,24.7,92.4,2025-05-25T16:18:29.209Z,2025-05-25T16:18:33Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5750383325,168,,5750383323,3,,5750383333,212,20.0,5750383329,140,43.6,5750383335,213,0.11,5750383327,56,Back,5750383331,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945011,675,61,2,89,28,5mbo4f0vps12dr0fcvjn3wyp5,0,43.0,95.6,2025-05-25T16:18:30.950Z,2025-05-25T16:21:26Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5750383363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945021,676,5,2,89,29,5mbo4f0vps12dr0fcvjn3wyp5,0,45.0,101.8,2025-05-25T16:18:31.420Z,2025-05-25T16:36:42Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5750383403,56,Back,5750383499,233,861,5750383407,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944965,861,5,2,89,29,ac8jow4mdkvnsv5s0och4qqm,1,55.0,-1.8,2025-05-25T16:18:31.420Z,2025-05-25T16:36:41Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5750383461,233,676,5750383127,56,Right,5750383129,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945387,862,1,2,89,47,ac8jow4mdkvnsv5s0och4qqm,1,47.8,0.0,2025-05-25T16:18:49.739Z,2025-05-25T16:18:52Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5750385463,212,11.2,5750385465,213,1.27,5750385459,140,51.0,5750385461,141,13.8,5750385455,107,,5750385457,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945417,863,1,2,89,50,ac8jow4mdkvnsv5s0och4qqm,1,51.0,13.8,2025-05-25T16:18:52.796Z,2025-05-25T16:18:54Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5750385647,212,31.3,5750385649,213,2.01,5750385643,140,38.2,5750385639,155,,5750385645,141,55.4,5750385641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945477,864,1,2,89,52,ac8jow4mdkvnsv5s0och4qqm,1,42.6,57.5,2025-05-25T16:18:54.507Z,2025-05-25T16:18:57Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5750385927,140,55.4,5750385931,212,19.2,5750385933,213,0.79,5750385929,141,77.6,5750385925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945555,865,1,2,89,55,ac8jow4mdkvnsv5s0och4qqm,1,58.8,81.7,2025-05-25T16:18:57.419Z,2025-05-25T16:19:01Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5750386389,212,19.5,5750386387,141,93.9,5750386391,213,0.44,5750386385,140,75.6,5750386383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945623,866,1,2,89,59,ac8jow4mdkvnsv5s0och4qqm,1,75.7,86.9,2025-05-25T16:19:01.274Z,2025-05-25T16:19:20Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,1.0,5750386771,213,5.30,5750386757,56,Center,5750386769,212,28.6,5750386749,2,,5750386753,155,,5750386761,140,90.7,5750386765,141,51.8,5750388315,210,15,5750388317,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945979,680,70,2,90,0,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-25T16:19:02.976Z,2025-05-25T16:19:57Z,,,,5750388779,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945633,867,44,2,90,1,ac8jow4mdkvnsv5s0och4qqm,1,88.8,49.8,2025-05-25T16:19:03.956Z,2025-05-25T16:36:07Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5750386817,286,,5750386883,233,677,5750386815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945603,677,44,2,90,1,5mbo4f0vps12dr0fcvjn3wyp5,0,11.2,50.2,2025-05-25T16:19:03.957Z,2025-05-25T16:36:07Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5750386647,285,,5750386903,233,867,5750386645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945641,868,15,2,90,2,ac8jow4mdkvnsv5s0och4qqm,1,90.7,51.8,2025-05-25T16:19:04.675Z,2025-05-25T16:19:21Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5750388443,146,98.9,5750386857,56,Center,5750387381,15,,5750386853,22,,5750387385,328,,5750388433,154,,5750388439,102,48.6,5750388445,147,50,5750388441,103,5750388431,29,,5750388435,55,866,5750386855,17,5750388501,233,678,5750388429,78,17.7,,,,,,,,,,,,,,
2818945627,678,10,2,90,2,5mbo4f0vps12dr0fcvjn3wyp5,1,4.2,50.9,2025-05-25T16:19:04.775Z,2025-05-25T16:19:21Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5750386917,177,,5750386799,56,Back,5750388511,233,868,5750386797,182,,5750386795,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946135,681,1,2,90,25,5mbo4f0vps12dr0fcvjn3wyp5,0,3.0,49.3,2025-05-25T16:19:27.286Z,2025-05-25T16:21:14Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5750389625,141,5.6,5750389621,140,41.7,5750389615,199,,5750389631,1,,5750389627,212,50.3,5750389629,213,5.65,5750389619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947969,694,83,2,90,26,5mbo4f0vps12dr0fcvjn3wyp5,0,39.8,15.9,2025-05-25T16:19:29.111Z,2025-05-25T16:21:21Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,5750400239,399,hm7w2b4a6j0q3bprq118r5uy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818960761,734,83,2,90,27,5mbo4f0vps12dr0fcvjn3wyp5,0,37.0,8.6,2025-05-25T16:19:29.178Z,2025-05-25T16:33:08Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5750473141,399,hm7w2b4a6j0q3bprq118r5uy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946113,869,61,2,90,28,ac8jow4mdkvnsv5s0och4qqm,0,58.6,98.0,2025-05-25T16:19:31.080Z,2025-05-25T16:32:26Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5750389511,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946143,682,5,2,90,29,5mbo4f0vps12dr0fcvjn3wyp5,1,25.2,-1.8,2025-05-25T16:19:31.660Z,2025-05-25T16:36:42Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,5750474153,347,,5750399021,233,870,5750389663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946127,870,5,2,90,29,ac8jow4mdkvnsv5s0och4qqm,0,74.8,101.8,2025-05-25T16:19:31.660Z,2025-05-25T16:33:17Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5750474211,347,,5750399057,233,682,5750389581,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946669,683,18,2,90,59,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-25T16:20:01.481Z,2025-05-25T16:20:02Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5750392619,55,684,5750392529,44,Forward,5750392527,42,,5750392531,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946675,684,19,2,90,59,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-25T16:20:01.482Z,2025-05-25T16:20:03Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,5750392569,145,9,5750392579,55,683,5750392577,44,Forward,5750392575,293,3,5750392571,59,22,5750392565,42,,5750392573,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946853,685,18,2,91,8,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-25T16:20:10.776Z,2025-05-25T16:20:12Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5750393565,42,,5750393569,59,8,5750393567,44,Midfielder,5750393707,55,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946863,686,19,2,91,8,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-25T16:20:10.777Z,2025-05-25T16:20:12Z,b5efwfrqbzdfknrjq3agklvdg,T. Ayari,,5750393641,292,6,5750393643,293,2,5750393637,59,45,5750393627,42,,5750393633,145,7,5750393647,44,Midfielder,5750393651,55,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947047,687,18,2,91,17,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-25T16:20:19.399Z,2025-05-25T16:20:21Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5750394655,44,Midfielder,5750394653,42,,5750394773,55,688,5750394657,59,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947057,688,19,2,91,17,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-25T16:20:19.400Z,2025-05-25T16:38:50Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,5750394709,55,687,5750394695,42,,5750394707,44,Midfielder,5750394699,145,3,5750394705,293,4,5750394701,59,16,5750394703,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818948159,695,1,2,91,18,5mbo4f0vps12dr0fcvjn3wyp5,1,30.8,0.0,2025-05-25T16:20:20.678Z,2025-05-25T16:30:41Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5750400947,213,0.16,5750400945,212,18.9,5750400941,140,48.6,5750400943,141,2.9,5750400939,56,Back,5750401373,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947327,871,4,2,91,36,ac8jow4mdkvnsv5s0och4qqm,1,34.8,89.2,2025-05-25T16:20:38.485Z,2025-05-25T16:33:13Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5750396259,286,,5750396327,233,690,5750396257,265,,5750396251,13,,5750396255,152,,5750396253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947317,690,4,2,91,36,5mbo4f0vps12dr0fcvjn3wyp5,0,65.2,10.8,2025-05-25T16:20:38.486Z,2025-05-25T16:20:44Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,5750396397,233,871,5750396205,265,,5750396199,13,,5750396201,56,Right,5750396203,152,,5750396395,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947489,872,1,2,91,42,ac8jow4mdkvnsv5s0och4qqm,1,40.3,88.9,2025-05-25T16:20:45.043Z,2025-05-25T16:34:24Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5750397111,152,,5750397115,140,36.3,5750397113,56,Back,5750397121,213,4.51,5750397109,5,,5750397117,141,58.5,5750397119,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947663,873,1,2,91,46,ac8jow4mdkvnsv5s0och4qqm,1,43.3,48.7,2025-05-25T16:20:48.812Z,2025-05-25T16:34:22Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5750398067,141,58.3,5750398069,212,8.2,5750398063,56,Back,5750398065,140,48.1,5750398071,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947677,874,1,2,91,52,ac8jow4mdkvnsv5s0och4qqm,0,64.4,39.7,2025-05-25T16:20:54.485Z,2025-05-25T16:34:18Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5750398139,155,,5750398161,212,32.6,5750398141,56,Center,5750398173,1,,5750398149,140,89.7,5750398155,141,67.5,5750398167,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947653,691,44,2,91,53,5mbo4f0vps12dr0fcvjn3wyp5,1,12.0,37.3,2025-05-25T16:20:56.177Z,2025-05-25T16:36:08Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5750481947,233,926,5750398013,56,Back,5750398015,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818962437,926,44,2,91,54,ac8jow4mdkvnsv5s0och4qqm,0,88.0,62.7,2025-05-25T16:20:56.178Z,2025-05-25T16:36:08Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5750481889,56,Center,5750481975,233,691,5750481891,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947673,692,12,2,91,54,5mbo4f0vps12dr0fcvjn3wyp5,1,14.0,43.9,2025-05-25T16:20:56.319Z,2025-05-25T16:39:42Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5750398119,212,14.1,5750398117,141,30.1,5750398115,140,24.0,5750398205,15,,5750398113,56,Back,5750398121,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947729,693,4,2,91,59,5mbo4f0vps12dr0fcvjn3wyp5,1,31.8,17.8,2025-05-25T16:21:01.941Z,2025-05-25T16:36:01Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,5750398513,152,,5750398515,265,,5750398511,56,Back,5750398517,285,,5750398509,13,,5750398663,233,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947745,875,4,2,91,59,ac8jow4mdkvnsv5s0och4qqm,0,68.2,82.2,2025-05-25T16:21:01.942Z,2025-05-25T16:36:01Z,32xfhqnf7sa2pyyttqac9u385,N. Bahoui,,5750398631,152,,5750398627,13,,5750398633,265,,5750398687,286,,5750398683,233,693,5750398629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818948849,696,1,2,92,53,5mbo4f0vps12dr0fcvjn3wyp5,0,29.8,21.5,2025-05-25T16:21:55.687Z,2025-05-25T16:22:03Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5750404903,1,,5750404899,212,75.4,5750404887,5,,5750404901,213,0.01,5750404889,157,,5750404897,141,22.1,5750404895,140,100.0,5750404891,152,,5750404893,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,
2818948863,876,56,2,93,0,ac8jow4mdkvnsv5s0och4qqm,1,1.5,84.5,2025-05-25T16:22:02.685Z,2025-05-25T16:30:34Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5750404983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818949097,697,5,2,93,1,5mbo4f0vps12dr0fcvjn3wyp5,0,101.6,18.4,2025-05-25T16:22:03.487Z,2025-05-25T16:36:43Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5750406383,233,877,5750406293,56,Right,5750406295,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818948879,877,5,2,93,1,ac8jow4mdkvnsv5s0och4qqm,1,-1.6,81.6,2025-05-25T16:22:03.487Z,2025-05-25T16:36:42Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5750406349,233,697,5750405049,346,,5750405047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818949029,878,1,2,93,5,ac8jow4mdkvnsv5s0och4qqm,1,3.1,46.0,2025-05-25T16:22:07.580Z,2025-05-25T16:22:15Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5750405825,124,,5750405843,237,,5750405833,212,12.6,5750405829,140,13.2,5750405835,213,5.72,5750405831,141,36.1,5750405827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818949089,879,1,2,93,13,ac8jow4mdkvnsv5s0och4qqm,1,43.6,38.6,2025-05-25T16:22:15.195Z,2025-05-25T16:22:20Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5750406257,212,31.5,5750406259,213,1.15,5750406253,140,55.9,5750406251,56,Left,5750406255,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818949123,880,1,2,93,18,ac8jow4mdkvnsv5s0och4qqm,1,58.3,81.2,2025-05-25T16:22:20.412Z,2025-05-25T16:22:23Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5750406457,212,7.3,5750406461,213,4.22,5750406453,140,55.0,5750406451,56,Center,5750406455,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818949145,881,1,2,93,19,ac8jow4mdkvnsv5s0och4qqm,1,55.0,71.8,2025-05-25T16:22:21.804Z,2025-05-25T16:22:24Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5750406549,140,67.1,5750406555,212,19.2,5750406547,56,Left,5750406553,141,92.9,5750406559,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818949215,882,1,2,93,22,ac8jow4mdkvnsv5s0och4qqm,1,67.1,92.9,2025-05-25T16:22:24.444Z,2025-05-25T16:22:28Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5750406959,213,0.16,5750406957,212,15.6,5750406955,141,96.6,5750406951,56,Left,5750406953,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818949229,883,1,2,93,24,ac8jow4mdkvnsv5s0och4qqm,0,80.9,96.9,2025-05-25T16:22:27.156Z,2025-05-25T16:22:29Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5750407083,233,698,5750407087,286,,5750407035,56,Left,5750407031,2,,5750407041,212,0.6,5750407081,236,,5750407039,141,96.0,5750407033,155,,5750407037,140,5750407043,213,4.88,,,,,,,,,,,81.0,,,,,,,,,,,,,,
2818949199,698,12,2,93,25,5mbo4f0vps12dr0fcvjn3wyp5,1,18.1,7.3,2025-05-25T16:22:27.256Z,2025-05-25T16:22:29Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5750406859,56,Back,5750406857,185,,5750407099,233,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818949267,699,61,2,93,29,5mbo4f0vps12dr0fcvjn3wyp5,1,26.3,44.5,2025-05-25T16:22:31.309Z,2025-05-25T16:22:31Z,b5efwfrqbzdfknrjq3agklvdg,T. Ayari,,5750407253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
