id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/14/value,qualifier/16/value
2813655965,732,1,2,73,13,93ohqui2qgqm8408viwmm1ken,0,79.1,34.0,2025-05-11T16:01:40.946Z,2025-05-11T16:25:40Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5721034809,141,34.0,5721034813,213,0.00,5721034805,56,Center,5721034811,212,6.8,5721034807,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655963,501,61,2,73,17,46yo78zak2j7kaxc5ak1fnm60,0,12.7,57.3,2025-05-11T16:01:44.224Z,2025-05-11T16:01:44Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5721034797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655981,733,1,2,73,19,93ohqui2qgqm8408viwmm1ken,0,78.9,30.3,2025-05-11T16:01:46.189Z,2025-05-11T16:05:16Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5721038321,236,,5721034911,140,80.7,5721034909,56,Center,5721034915,212,2.3,5721034913,141,28.5,5721038325,286,,5721038437,233,502,5721034917,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655977,502,74,2,73,19,46yo78zak2j7kaxc5ak1fnm60,1,16.3,64.6,2025-05-11T16:01:46.190Z,2025-05-11T16:03:29Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5721034879,285,,5721034891,233,733,5721034877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656045,504,1,2,73,20,46yo78zak2j7kaxc5ak1fnm60,1,17.5,69.3,2025-05-11T16:01:47.345Z,2025-05-11T16:01:52Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5721035233,213,0.59,5721035227,140,31.6,5721035225,56,Back,5721035229,141,83.8,5721035231,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656017,734,83,2,73,22,93ohqui2qgqm8408viwmm1ken,0,56.3,18.0,2025-05-11T16:01:50.044Z,2025-05-11T16:05:31Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,,5721035285,399,59dtrk7ly4lepf7s0gywhu51w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656049,505,61,2,73,22,46yo78zak2j7kaxc5ak1fnm60,0,31.6,83.9,2025-05-11T16:01:50.097Z,2025-05-11T16:01:55Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5721035249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656071,736,1,2,73,25,93ohqui2qgqm8408viwmm1ken,1,61.0,22.8,2025-05-11T16:01:52.952Z,2025-05-11T16:01:54Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5721035371,141,10.7,5721035369,140,69.8,5721035367,56,Right,5721035373,212,12.4,5721035375,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656107,737,1,2,73,28,93ohqui2qgqm8408viwmm1ken,1,75.2,8.2,2025-05-11T16:01:55.434Z,2025-05-11T16:01:57Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5721035579,56,Right,5721035587,213,3.13,5721035585,212,7.4,5721035583,141,8.3,5721035581,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656155,738,1,2,73,33,93ohqui2qgqm8408viwmm1ken,1,68.9,6.7,2025-05-11T16:02:00.443Z,2025-05-11T16:02:01Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,,5721035857,56,Right,5721035865,213,6.14,5721035863,212,7.3,5721035859,140,75.8,5721035861,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656157,739,50,2,73,33,93ohqui2qgqm8408viwmm1ken,1,78.2,5.2,2025-05-11T16:02:01.136Z,2025-05-11T16:03:22Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5721035957,233,506,5721035873,56,Right,5721035875,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656161,506,7,2,73,33,46yo78zak2j7kaxc5ak1fnm60,1,21.8,94.8,2025-05-11T16:02:01.137Z,2025-05-11T16:03:22Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5721035889,56,Back,5721035891,285,,5721035951,233,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656165,507,61,2,73,34,46yo78zak2j7kaxc5ak1fnm60,0,30.2,96.6,2025-05-11T16:02:02.033Z,2025-05-11T16:02:02Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5721035905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656181,508,5,2,73,35,46yo78zak2j7kaxc5ak1fnm60,0,27.0,101.8,2025-05-11T16:02:02.577Z,2025-05-11T16:02:06Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5721035975,56,Back,5721036025,233,740,5721035977,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656185,740,5,2,73,35,93ohqui2qgqm8408viwmm1ken,1,73.0,-1.8,2025-05-11T16:02:02.577Z,2025-05-11T16:02:12Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5721035991,56,Right,5721035993,347,,5721036015,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656459,741,1,2,73,57,93ohqui2qgqm8408viwmm1ken,1,76.9,0.0,2025-05-11T16:02:24.587Z,2025-05-11T16:02:28Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5721037469,141,19.5,5721037471,212,14.8,5721037465,56,Right,5721037463,107,,5721037467,140,80.4,5721037473,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656449,509,83,2,74,0,46yo78zak2j7kaxc5ak1fnm60,0,17.0,72.9,2025-05-11T16:02:27.217Z,2025-05-11T16:02:30Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5721037675,399,90eoelhr2oxpg3ejr2whwwu6t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656481,742,1,2,74,0,93ohqui2qgqm8408viwmm1ken,1,80.4,19.5,2025-05-11T16:02:27.883Z,2025-05-11T16:02:28Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5721037587,213,5.57,5721037579,56,Right,5721037581,140,86.9,5721037585,212,9.0,5721037583,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656503,743,1,2,74,1,93ohqui2qgqm8408viwmm1ken,1,86.9,10.9,2025-05-11T16:02:28.859Z,2025-05-11T16:02:31Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5721037697,213,2.22,5721037689,56,Center,5721037695,212,12.8,5721037693,141,25.9,5721037691,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656523,744,1,2,74,3,93ohqui2qgqm8408viwmm1ken,1,78.8,25.6,2025-05-11T16:02:30.846Z,2025-05-11T16:02:33Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5721037793,213,2.70,5721037785,56,Center,5721037789,141,31.8,5721037787,140,70.2,5721037791,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656551,745,1,2,74,5,93ohqui2qgqm8408viwmm1ken,1,73.6,31.5,2025-05-11T16:02:32.970Z,2025-05-11T16:02:35Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5721037911,140,73.4,5721037915,212,20.3,5721037909,56,Center,5721037913,141,61.4,5721037917,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656569,746,1,2,74,7,93ohqui2qgqm8408viwmm1ken,1,72.5,63.6,2025-05-11T16:02:35.051Z,2025-05-11T16:02:37Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5721038037,140,73.2,5721038041,212,5.4,5721038035,56,Center,5721038039,141,55.8,5721038043,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656591,747,1,2,74,9,93ohqui2qgqm8408viwmm1ken,1,73.2,55.8,2025-05-11T16:02:36.971Z,2025-05-11T16:02:39Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5721038133,212,11.6,5721038135,213,1.81,5721038127,140,70.6,5721038125,56,Center,5721038129,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656607,748,1,2,74,12,93ohqui2qgqm8408viwmm1ken,1,70.1,75.1,2025-05-11T16:02:39.403Z,2025-05-11T16:02:41Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5721038249,56,Left,5721038257,213,0.74,5721038253,141,88.3,5721038255,212,13.3,5721038251,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656611,749,3,2,74,14,93ohqui2qgqm8408viwmm1ken,0,85.4,85.8,2025-05-11T16:02:41.754Z,2025-05-11T16:02:45Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5721038381,233,510,5721038273,56,Left,5721038275,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656617,510,7,2,74,14,46yo78zak2j7kaxc5ak1fnm60,0,14.6,14.2,2025-05-11T16:02:41.755Z,2025-05-11T16:02:44Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5721038297,285,,5721038361,233,749,5721038295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656673,750,1,2,74,17,93ohqui2qgqm8408viwmm1ken,1,81.2,93.9,2025-05-11T16:02:44.715Z,2025-05-11T16:02:46Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5721038647,212,10.2,5721038649,213,3.08,5721038641,56,Left,5721038645,141,94.8,5721038643,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656695,751,1,2,74,19,93ohqui2qgqm8408viwmm1ken,1,72.6,93.0,2025-05-11T16:02:46.748Z,2025-05-11T16:02:48Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5721038733,56,Left,5721038735,140,76.3,5721038739,212,7.4,5721038737,141,83.8,5721038741,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656721,752,1,2,74,21,93ohqui2qgqm8408viwmm1ken,1,76.3,83.0,2025-05-11T16:02:48.330Z,2025-05-11T16:02:50Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5721038879,212,16.5,5721038873,56,Left,5721038875,140,92.0,5721038877,141,84.2,5721038881,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656733,753,1,2,74,23,93ohqui2qgqm8408viwmm1ken,0,92.0,84.2,2025-05-11T16:02:50.266Z,2025-05-11T16:02:52Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5721038923,213,4.41,5721038915,56,Center,5721038919,141,49.7,5721038917,140,85.1,5721038911,2,,5721038921,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656797,512,1,2,74,27,46yo78zak2j7kaxc5ak1fnm60,0,20.3,57.2,2025-05-11T16:02:54.209Z,2025-05-11T16:02:55Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5721039217,56,Center,5721039227,1,,5721039225,213,5.87,5721039223,212,39.6,5721039221,141,34.0,5721039219,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656879,755,1,2,74,31,93ohqui2qgqm8408viwmm1ken,1,38.9,67.8,2025-05-11T16:02:58.318Z,2025-05-11T16:03:02Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5721039601,56,Back,5721039611,213,3.41,5721039609,212,29.5,5721039603,140,11.8,5721039605,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656927,756,1,2,74,34,93ohqui2qgqm8408viwmm1ken,1,14.1,55.4,2025-05-11T16:03:02.011Z,2025-05-11T16:03:05Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5721039861,56,Back,5721039869,213,5.05,5721039863,140,20.1,5721039865,141,29.1,5721039867,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656959,757,1,2,74,38,93ohqui2qgqm8408viwmm1ken,1,17.9,27.4,2025-05-11T16:03:05.707Z,2025-05-11T16:03:08Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5721040061,56,Back,5721040067,212,19.1,5721040065,141,51.0,5721040063,140,8.1,5721040071,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656993,758,1,2,74,40,93ohqui2qgqm8408viwmm1ken,1,6.9,53.0,2025-05-11T16:03:08.011Z,2025-05-11T16:03:10Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5721040247,213,1.18,5721040237,140,13.5,5721040245,212,18.2,5721040231,56,Back,5721040243,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657023,759,1,2,74,43,93ohqui2qgqm8408viwmm1ken,1,13.2,82.0,2025-05-11T16:03:10.171Z,2025-05-11T16:03:12Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5721040357,141,92.7,5721040359,212,11.3,5721040353,56,Back,5721040355,140,21.4,5721040361,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657037,760,1,2,74,44,93ohqui2qgqm8408viwmm1ken,1,21.3,92.7,2025-05-11T16:03:12.011Z,2025-05-11T16:03:12Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5721040433,140,24.1,5721040435,141,87.8,5721040439,213,5.44,5721040437,212,4.4,5721040429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657041,761,1,2,74,45,93ohqui2qgqm8408viwmm1ken,1,24.1,87.8,2025-05-11T16:03:12.746Z,2025-05-11T16:03:13Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5721040473,213,3.16,5721040471,212,3.6,5721040469,141,87.7,5721040465,56,Back,5721040521,156,,5721040467,140,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657055,762,61,2,74,47,93ohqui2qgqm8408viwmm1ken,0,20.7,87.7,2025-05-11T16:03:14.219Z,2025-05-11T16:03:25Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5721040551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657133,514,1,2,74,48,46yo78zak2j7kaxc5ak1fnm60,1,88.8,25.9,2025-05-11T16:03:15.842Z,2025-05-11T16:03:18Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5721040913,141,39.4,5721040909,56,Center,5721040915,212,13.0,5721040911,140,80.1,5721040917,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657161,515,1,2,74,51,46yo78zak2j7kaxc5ak1fnm60,1,88.6,37.0,2025-05-11T16:03:18.817Z,2025-05-11T16:03:20Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5721041093,140,95.2,5721041095,141,30.7,5721041091,56,Center,5721041099,213,5.73,5721041097,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657171,516,1,2,74,53,46yo78zak2j7kaxc5ak1fnm60,0,95.2,30.7,2025-05-11T16:03:20.402Z,2025-05-11T16:03:23Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5721041149,212,3.1,5721041143,56,Center,5721041145,140,95.8,5721041147,141,35.1,5721041281,233,763,5721041279,236,,5721041285,286,,5721041151,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657195,763,74,2,74,53,93ohqui2qgqm8408viwmm1ken,1,2.2,65.2,2025-05-11T16:03:20.403Z,2025-05-11T16:03:53Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5721041269,56,Back,5721041271,285,,5721041317,233,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657273,517,1,2,74,59,46yo78zak2j7kaxc5ak1fnm60,0,92.6,28.0,2025-05-11T16:03:26.834Z,2025-05-11T16:35:35Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5721041635,56,Center,5721202487,212,11.4,5721202489,213,0.67,5721202485,141,38.5,5721202483,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657333,518,5,2,75,2,46yo78zak2j7kaxc5ak1fnm60,0,101.2,40.0,2025-05-11T16:03:29.346Z,2025-05-11T16:03:33Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5721042023,233,764,5721041975,346,,5721041973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657319,764,5,2,75,2,93ohqui2qgqm8408viwmm1ken,1,-1.2,60.0,2025-05-11T16:03:29.346Z,2025-05-11T16:03:33Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5721041885,56,Back,5721041997,233,518,5721041887,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657663,765,1,2,75,30,93ohqui2qgqm8408viwmm1ken,1,2.5,47.0,2025-05-11T16:03:57.755Z,2025-05-11T16:04:12Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5721043843,56,Back,5721043845,140,6.0,5721043849,212,16.4,5721043855,237,,5721043847,141,70.5,5721043841,124,,5721045147,189,,5721043851,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657675,766,1,2,75,31,93ohqui2qgqm8408viwmm1ken,1,6.0,70.3,2025-05-11T16:03:58.555Z,2025-05-11T16:04:13Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5721043895,56,Back,5721043899,141,56.9,5721043903,213,4.39,5721043897,140,3.1,5721045277,189,,5721043901,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657687,767,1,2,75,32,93ohqui2qgqm8408viwmm1ken,1,3.1,56.9,2025-05-11T16:03:59.243Z,2025-05-11T16:04:00Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5721043985,213,5.85,5721043983,212,7.9,5721043977,56,Back,5721043981,141,52.1,5721043979,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657733,768,1,2,75,32,93ohqui2qgqm8408viwmm1ken,1,9.9,52.1,2025-05-11T16:03:59.931Z,2025-05-11T16:04:03Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5721044283,213,1.46,5721044277,140,12.1,5721044281,212,20.1,5721044279,141,81.4,5721044275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657749,769,1,2,75,36,93ohqui2qgqm8408viwmm1ken,1,12.8,86.6,2025-05-11T16:04:03.227Z,2025-05-11T16:04:04Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5721044377,213,6.16,5721044375,212,24.2,5721044373,141,82.3,5721044369,56,Back,5721044371,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657759,770,1,2,75,36,93ohqui2qgqm8408viwmm1ken,1,35.7,82.3,2025-05-11T16:04:03.996Z,2025-05-11T16:04:04Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5721044417,213,3.72,5721044415,212,7.7,5721044409,56,Back,5721044413,141,76.1,5721044443,156,,5721044411,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657827,771,1,2,75,38,93ohqui2qgqm8408viwmm1ken,1,31.1,74.1,2025-05-11T16:04:06.043Z,2025-05-11T16:04:08Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,,5721044749,140,40.9,5721044751,141,62.6,5721044755,213,5.63,5721044747,56,Back,5721044753,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657927,772,1,2,75,41,93ohqui2qgqm8408viwmm1ken,1,45.6,53.3,2025-05-11T16:04:08.699Z,2025-05-11T16:04:11Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5721045095,56,Right,5721045107,213,5.04,5721045099,140,55.5,5721045109,1,,5721045103,141,8.6,5721045105,212,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658047,773,1,2,75,48,93ohqui2qgqm8408viwmm1ken,1,72.9,8.6,2025-05-11T16:04:15.259Z,2025-05-11T16:04:19Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5721045649,140,67.1,5721045651,141,24.9,5721045653,212,12.6,5721045647,56,Center,5721045655,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658095,774,1,2,75,52,93ohqui2qgqm8408viwmm1ken,1,73.8,28.6,2025-05-11T16:04:19.290Z,2025-05-11T16:04:22Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5721045915,56,Right,5721045923,213,5.47,5721045921,212,13.1,5721045919,141,14.6,5721045917,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658129,775,1,2,75,55,93ohqui2qgqm8408viwmm1ken,1,81.1,13.4,2025-05-11T16:04:22.523Z,2025-05-11T16:04:26Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5721046151,141,15.8,5721046153,212,5.8,5721046155,213,2.86,5721046147,56,Right,5721046149,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658161,776,1,2,75,58,93ohqui2qgqm8408viwmm1ken,1,76.2,18.0,2025-05-11T16:04:26.043Z,2025-05-11T16:04:28Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5721046347,213,5.92,5721046341,140,86.2,5721046339,56,Right,5721046343,141,12.2,5721046345,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658197,777,1,2,76,1,93ohqui2qgqm8408viwmm1ken,1,89.0,11.4,2025-05-11T16:04:28.603Z,2025-05-11T16:04:30Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5721046561,56,Right,5721046567,212,7.5,5721046565,141,19.2,5721046563,140,94.1,5721046569,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658205,778,1,2,76,3,93ohqui2qgqm8408viwmm1ken,0,94.7,17.3,2025-05-11T16:04:30.635Z,2025-05-11T16:04:31Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5721046627,2,,5721046629,155,,5721046631,56,Center,5721046637,212,17.0,5721046635,141,41.0,5721046633,140,89.5,5721046639,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658213,519,12,2,76,4,46yo78zak2j7kaxc5ak1fnm60,1,4.4,56.0,2025-05-11T16:04:31.922Z,2025-05-11T16:04:33Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5721046711,56,Back,5721046749,15,,5721046719,213,0.31,5721046715,141,66.6,5721046713,140,26.2,5721046717,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658267,779,1,2,76,7,93ohqui2qgqm8408viwmm1ken,1,74.5,38.8,2025-05-11T16:04:34.540Z,2025-05-11T16:04:35Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,,5721047035,213,1.42,5721047033,212,13.3,5721047027,56,Center,5721047029,140,76.4,5721047031,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658375,780,1,2,76,8,93ohqui2qgqm8408viwmm1ken,1,77.3,58.8,2025-05-11T16:04:35.675Z,2025-05-11T16:07:25Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,1.0,,5721047545,56,Center,5721047557,212,15.4,5721060281,210,15,5721047563,213,0.43,5721047551,141,68.2,5721047547,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658399,781,15,2,76,14,93ohqui2qgqm8408viwmm1ken,1,97.6,66.1,2025-05-11T16:04:41.931Z,2025-05-11T16:08:19Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5721060311,102,52.9,5721047661,56,Center,5721060313,103,19.6,5721060319,147,50.2,5721057889,65,,5721060303,76,,5721060307,55,780,5721057887,22,,5721060317,146,100,5721059013,72,,5721061299,233,5721060315,215,,5721060305,29,,,,,,,,,,,,,,,,,,520,,
2813658433,520,10,2,76,14,46yo78zak2j7kaxc5ak1fnm60,1,0.6,47.3,2025-05-11T16:04:42.031Z,2025-05-11T16:08:20Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5721061251,21,,5721061329,233,781,5721047823,56,Back,5721061249,178,,5721061247,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
