id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2796247385,795,15,2,79,38,4jg5vd59i24chckyua90dr1lg,1,89.8,40.6,2025-04-05T14:39:04.500Z,2025-04-05T14:39:12Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5625167423,82,,5625168059,78,,5625166753,22,,5625168081,103,19,5625168061,29,,5625168079,102,49.8,5625168185,233,755,5625168093,230,99.5,5625168091,147,42.6,5625167415,72,5625168095,231,48.4,5625166757,56,Center,5625168071,55,794,5625168089,146,92.0,5625166755,17,5625168065,154,,,,5625168085,328,,,,
2796247431,755,10,2,79,38,czkf5t3ai00ghwbga03i5aqxw,1,8.0,57.4,2025-04-05T14:39:04.600Z,2025-04-05T14:39:12Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5625166979,56,Back,5625166977,94,,5625168251,233,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796247459,756,6,2,79,39,czkf5t3ai00ghwbga03i5aqxw,0,9.0,59.6,2025-04-05T14:39:05.269Z,2025-04-05T14:42:16Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5625167173,56,Back,5625167175,73,,5625167239,233,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796247397,796,6,2,79,39,4jg5vd59i24chckyua90dr1lg,1,91.0,40.4,2025-04-05T14:39:05.269Z,2025-04-05T14:42:15Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5625166925,75,,5625166923,56,Center,5625167211,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796248647,797,1,2,80,7,4jg5vd59i24chckyua90dr1lg,0,99.5,0.5,2025-04-05T14:39:32.757Z,2025-04-05T14:39:37Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5625173479,155,,5625173477,6,,5625173481,223,,5625173487,140,97.3,5625173995,233,757,5625173503,1,,5625173497,213,1.63,5625173491,141,54.6,5625173475,2,,5625173485,56,5625173493,212,36.9,,,,,,,,,,,,,,Center,,,,,,,,
2796248715,757,11,2,80,11,czkf5t3ai00ghwbga03i5aqxw,1,6.0,49.0,2025-04-05T14:39:36.878Z,2025-04-05T14:39:38Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5625173869,88,,5625173867,56,Back,5625174175,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796249563,758,1,2,80,26,czkf5t3ai00ghwbga03i5aqxw,0,15.0,40.4,2025-04-05T14:39:51.911Z,2025-04-05T14:39:55Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5625178455,1,,5625178349,199,,5625178363,212,48.6,5625178353,140,59.2,5625178451,213,0.30,5625178351,56,Center,5625178361,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796249725,798,1,2,80,30,4jg5vd59i24chckyua90dr1lg,0,42.4,35.2,2025-04-05T14:39:56.126Z,2025-04-05T14:39:58Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5625179173,140,69.8,5625179169,3,,5625179171,56,Center,5625179177,212,29.9,5625179179,213,6.00,5625179175,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250005,759,12,2,80,34,czkf5t3ai00ghwbga03i5aqxw,1,33.9,71.2,2025-04-05T14:40:00.479Z,2025-04-05T14:40:04Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5625180529,56,Back,5625180581,213,6.11,5625180579,212,8.2,5625180577,141,69.1,5625180533,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796249975,800,1,2,80,36,4jg5vd59i24chckyua90dr1lg,0,62.4,20.7,2025-04-05T14:40:02.020Z,2025-04-05T14:40:03Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5625180387,213,0.81,5625180381,140,67.8,5625180379,56,Center,5625180385,212,8.2,5625180383,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250019,760,8,2,80,38,czkf5t3ai00ghwbga03i5aqxw,1,36.3,58.5,2025-04-05T14:40:04.063Z,2025-04-05T14:40:04Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5625180599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250347,761,61,2,80,40,czkf5t3ai00ghwbga03i5aqxw,0,43.8,64.8,2025-04-05T14:40:06.252Z,2025-04-05T14:57:50Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5625182329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250163,801,1,2,80,40,4jg5vd59i24chckyua90dr1lg,1,54.4,31.1,2025-04-05T14:40:06.253Z,2025-04-05T14:57:46Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5625359423,212,19.3,5625359425,213,2.27,5625181375,56,Back,5625359419,140,42.6,5625359421,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250235,802,1,2,80,42,4jg5vd59i24chckyua90dr1lg,1,44.1,53.4,2025-04-05T14:40:07.996Z,2025-04-05T14:40:09Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5625181793,212,17.2,5625181797,213,1.83,5625181783,56,Back,5625181789,141,77.9,5625181787,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250489,803,1,2,80,43,4jg5vd59i24chckyua90dr1lg,1,39.9,77.9,2025-04-05T14:40:09.573Z,2025-04-05T14:40:16Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5625183225,56,Left,5625183243,213,0.40,5625183229,140,56.2,5625183239,212,18.5,5625183233,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250469,762,45,2,80,49,czkf5t3ai00ghwbga03i5aqxw,0,57.0,21.2,2025-04-05T14:40:15.407Z,2025-04-05T14:58:28Z,e5oacvmfe0ig0vfrk0oxaqcq1,N. Žugelj,,,5625183107,56,Center,5625183109,285,,5625183553,233,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250519,804,3,2,80,49,4jg5vd59i24chckyua90dr1lg,1,43.0,78.8,2025-04-05T14:40:15.407Z,2025-04-05T14:58:04Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5625183373,56,Back,5625183375,286,,5625183479,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250671,805,1,2,80,50,4jg5vd59i24chckyua90dr1lg,1,39.3,76.3,2025-04-05T14:40:15.998Z,2025-04-05T14:58:38Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5625184201,56,Back,5625184209,213,4.66,5625184207,212,7.8,5625184203,140,38.9,5625184205,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250805,806,1,2,80,51,4jg5vd59i24chckyua90dr1lg,1,38.9,64.9,2025-04-05T14:40:17.397Z,2025-04-05T14:40:24Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5625184925,212,18.5,5625184911,56,Back,5625184919,141,37.9,5625184915,140,36.6,5625184927,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796250877,807,1,2,80,57,4jg5vd59i24chckyua90dr1lg,1,60.5,31.3,2025-04-05T14:40:23.333Z,2025-04-05T14:40:26Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5625185315,213,1.00,5625185313,212,17.8,5625185309,140,69.7,5625185307,56,Center,5625185311,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251135,808,1,2,81,0,4jg5vd59i24chckyua90dr1lg,1,69.7,53.3,2025-04-05T14:40:25.749Z,2025-04-05T14:59:02Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5625186701,56,Center,5625186715,213,1.00,5625186713,212,9.9,5625186709,141,65.5,5625186705,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251157,809,1,2,81,6,4jg5vd59i24chckyua90dr1lg,0,90.9,76.5,2025-04-05T14:40:31.678Z,2025-04-05T14:40:35Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5625186805,212,1.8,5625186799,56,Center,5625186803,141,74.0,5625187143,233,763,5625187147,286,,5625186807,213,4.95,5625187141,236,,5625186801,140,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251183,763,74,2,81,6,czkf5t3ai00ghwbga03i5aqxw,1,8.1,33.4,2025-04-05T14:40:31.679Z,2025-04-05T14:59:55Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5625186969,56,Back,5625186971,285,,5625187203,233,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251693,765,1,2,81,9,czkf5t3ai00ghwbga03i5aqxw,1,20.3,33.4,2025-04-05T14:40:35.105Z,2025-04-05T14:40:43Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5625189615,140,27.7,5625189621,213,5.28,5625189613,56,Back,5625189617,141,15.5,5625189619,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251815,766,1,2,81,18,czkf5t3ai00ghwbga03i5aqxw,1,39.4,6.7,2025-04-05T14:40:43.646Z,2025-04-05T14:40:46Z,e5oacvmfe0ig0vfrk0oxaqcq1,N. Žugelj,,,5625190219,56,Back,5625190229,212,3.4,5625190223,140,38.5,5625190225,141,1.9,5625190233,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251945,767,3,2,81,21,czkf5t3ai00ghwbga03i5aqxw,1,37.2,9.8,2025-04-05T14:40:46.710Z,2025-04-05T15:00:00Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5625190915,56,Back,5625191021,233,810,5625190917,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796251901,810,45,2,81,21,4jg5vd59i24chckyua90dr1lg,0,62.8,90.2,2025-04-05T14:40:46.710Z,2025-04-05T15:00:01Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5625190653,56,Left,5625190657,285,,5625191551,233,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252135,768,1,2,81,23,czkf5t3ai00ghwbga03i5aqxw,1,39.7,16.2,2025-04-05T14:40:48.823Z,2025-04-05T14:40:52Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5625191927,213,2.85,5625191921,140,26.2,5625191923,141,22.4,5625191919,56,Back,5625191925,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252289,769,1,2,81,26,czkf5t3ai00ghwbga03i5aqxw,1,26.4,23.0,2025-04-05T14:40:52.606Z,2025-04-05T14:40:55Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5625192715,140,20.1,5625192725,212,17.0,5625192713,56,Back,5625192721,141,46.0,5625192731,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252483,770,1,2,81,29,czkf5t3ai00ghwbga03i5aqxw,1,20.1,46.0,2025-04-05T14:40:54.694Z,2025-04-05T14:40:58Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5625193773,213,5.51,5625193765,140,27.9,5625193763,56,Back,5625193771,212,11.4,5625193769,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252741,771,1,2,81,35,czkf5t3ai00ghwbga03i5aqxw,1,30.6,36.0,2025-04-05T14:41:01.366Z,2025-04-05T14:41:04Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5625195009,141,55.2,5625195013,213,1.97,5625195011,212,14.2,5625195005,140,25.3,5625195003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252807,772,1,2,81,38,czkf5t3ai00ghwbga03i5aqxw,1,26.5,56.7,2025-04-05T14:41:04.413Z,2025-04-05T14:41:05Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5625195333,212,24.3,5625195335,213,1.43,5625195331,141,92.0,5625195327,56,Back,5625195329,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796252873,773,1,2,81,40,czkf5t3ai00ghwbga03i5aqxw,0,29.8,92.0,2025-04-05T14:41:05.806Z,2025-04-05T14:41:07Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5625195723,56,Center,5625195731,141,70.9,5625195739,213,6.00,5625195725,140,77.4,5625195743,1,,5625195735,212,52.0,5625195719,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253095,812,1,2,81,46,4jg5vd59i24chckyua90dr1lg,1,8.7,27.9,2025-04-05T14:41:12.246Z,2025-04-05T14:41:13Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5625196911,140,3.9,5625196917,213,2.07,5625196913,141,41.5,5625196909,56,Back,5625196915,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253111,813,1,2,81,47,4jg5vd59i24chckyua90dr1lg,0,3.9,41.5,2025-04-05T14:41:13.302Z,2025-04-05T14:41:13Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5625196995,140,40.4,5625197003,1,,5625196993,56,Back,5625196991,157,,5625197001,213,6.07,5625196997,141,29.5,5625196999,212,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253179,774,1,2,81,48,czkf5t3ai00ghwbga03i5aqxw,1,56.3,65.2,2025-04-05T14:41:14.088Z,2025-04-05T14:41:15Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5625197317,140,67.5,5625197319,141,48.5,5625197315,56,Center,5625197323,212,16.3,5625197327,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253211,775,1,2,81,49,czkf5t3ai00ghwbga03i5aqxw,1,67.5,48.7,2025-04-05T14:41:14.943Z,2025-04-05T14:41:16Z,e5oacvmfe0ig0vfrk0oxaqcq1,N. Žugelj,,,5625197499,212,19.8,5625197497,141,77.8,5625197493,56,Center,5625197501,213,1.53,5625197495,140,68.3,5625197577,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253343,776,1,2,81,52,czkf5t3ai00ghwbga03i5aqxw,1,72.2,78.7,2025-04-05T14:41:17.678Z,2025-04-05T14:41:18Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5625198183,213,5.04,5625198179,141,64.5,5625198177,140,75.3,5625198181,212,10.2,5625198171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253351,777,1,2,81,53,czkf5t3ai00ghwbga03i5aqxw,1,75.3,64.5,2025-04-05T14:41:18.774Z,2025-04-05T14:41:19Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5625198221,212,3.9,5625198215,56,Center,5625198223,213,1.62,5625198219,141,70.3,5625198217,140,75.1,5625198309,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253445,778,1,2,81,55,czkf5t3ai00ghwbga03i5aqxw,1,75.3,65.5,2025-04-05T14:41:21.334Z,2025-04-05T14:41:22Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5625198765,212,2.4,5625198763,141,66.6,5625198761,140,77.5,5625198759,56,Center,5625198767,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253485,779,1,2,81,56,czkf5t3ai00ghwbga03i5aqxw,1,77.6,66.6,2025-04-05T14:41:21.990Z,2025-04-05T14:41:23Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5625198965,212,14.0,5625198959,56,Left,5625198967,213,1.22,5625198961,140,82.2,5625198963,141,85.9,5625199057,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253721,780,1,2,81,59,czkf5t3ai00ghwbga03i5aqxw,1,84.7,87.1,2025-04-05T14:41:24.630Z,2025-04-05T14:59:04Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5625200165,141,73.3,5625200169,213,3.61,5625200167,212,20.8,5625200161,56,Center,5625200163,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253839,781,1,2,82,2,czkf5t3ai00ghwbga03i5aqxw,1,68.2,70.2,2025-04-05T14:41:28.125Z,2025-04-05T14:41:30Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5625200861,213,0.62,5625200849,141,90.5,5625200845,140,86.8,5625200855,212,23.9,5625200843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796253913,782,1,2,82,4,czkf5t3ai00ghwbga03i5aqxw,1,86.1,89.9,2025-04-05T14:41:29.989Z,2025-04-05T14:59:09Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5625201273,212,19.2,5625365503,240,,5625201275,213,3.40,5625201269,140,68.4,5625201271,141,82.7,5625201267,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796254017,783,1,2,82,6,czkf5t3ai00ghwbga03i5aqxw,1,63.4,78.7,2025-04-05T14:41:32.206Z,2025-04-05T14:41:33Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5625201835,213,0.39,5625201821,56,Left,5625201827,141,89.1,5625201831,212,18.5,5625201823,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796254115,784,1,2,82,8,czkf5t3ai00ghwbga03i5aqxw,1,83.0,89.7,2025-04-05T14:41:33.813Z,2025-04-05T14:59:16Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5625202355,140,66.3,5625202365,212,17.9,5625202359,141,84.2,5625202371,213,3.35,5625202349,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796254233,785,1,2,82,11,czkf5t3ai00ghwbga03i5aqxw,0,66.8,78.3,2025-04-05T14:41:36.998Z,2025-04-05T14:41:47Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5625203025,140,95.6,5625203023,56,Center,5625203035,1,,5625203027,141,58.9,5625203031,213,5.87,5625203029,212,33.0,5625204815,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796255075,816,1,2,82,25,4jg5vd59i24chckyua90dr1lg,1,12.0,50.6,2025-04-05T14:41:50.742Z,2025-04-05T14:41:55Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5625207425,212,35.3,5625207417,155,,5625207419,56,Back,5625207423,141,95.0,5625207421,140,29.5,5625207429,1,,5625207427,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796255197,817,1,2,82,29,4jg5vd59i24chckyua90dr1lg,1,30.3,93.2,2025-04-05T14:41:55.126Z,2025-04-05T14:41:57Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5625208109,140,26.9,5625208113,212,12.4,5625208107,56,Back,5625208117,213,4.42,5625208111,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796255333,818,1,2,82,32,4jg5vd59i24chckyua90dr1lg,1,23.3,72.1,2025-04-05T14:41:57.807Z,2025-04-05T14:42:00Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5625208785,56,Back,5625208791,140,13.5,5625208805,213,4.36,5625208803,212,29.6,5625208797,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796255423,819,1,2,82,35,4jg5vd59i24chckyua90dr1lg,1,13.4,31.3,2025-04-05T14:42:00.726Z,2025-04-05T14:42:02Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5625209303,212,9.8,5625209305,213,0.27,5625209297,56,Back,5625209299,140,22.4,5625209301,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796255755,820,4,2,82,36,4jg5vd59i24chckyua90dr1lg,1,26.8,31.6,2025-04-05T14:42:02.479Z,2025-04-05T14:42:13Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5625211119,233,786,5625211039,294,,5625211041,56,Back,5625211037,13,,5625211045,285,,5625211043,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796255599,786,4,2,82,36,czkf5t3ai00ghwbga03i5aqxw,0,73.2,68.4,2025-04-05T14:42:02.480Z,2025-04-05T14:42:16Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5625210753,152,,5625210755,286,,5625210749,294,,5625210751,56,Center,5625210747,13,,5625211201,233,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796256207,821,1,2,82,52,4jg5vd59i24chckyua90dr1lg,1,24.7,23.6,2025-04-05T14:42:17.710Z,2025-04-05T14:42:20Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5625213517,5,,5625213519,152,,5625213525,141,62.4,5625213529,213,1.60,5625213527,212,26.4,5625213521,56,Back,5625213523,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796256327,822,1,2,82,54,4jg5vd59i24chckyua90dr1lg,1,25.5,69.3,2025-04-05T14:42:20.366Z,2025-04-05T14:42:23Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5625214185,141,94.8,5625214191,213,1.06,5625214189,212,19.9,5625214181,140,34.8,5625214179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796256421,823,1,2,82,58,4jg5vd59i24chckyua90dr1lg,1,34.9,94.8,2025-04-05T14:42:23.702Z,2025-04-05T14:42:26Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5625214631,140,53.3,5625214623,56,Left,5625214633,141,92.9,5625214641,212,19.4,5625214649,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796256439,824,1,2,83,0,4jg5vd59i24chckyua90dr1lg,0,53.5,92.9,2025-04-05T14:42:25.910Z,2025-04-05T14:56:44Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5625214805,212,14.6,5625214799,56,Back,5625354123,156,,5625214803,141,82.0,5625214807,213,3.67,5625214801,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796256471,825,43,2,83,1,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-05T14:42:27.079Z,2025-04-05T14:42:39Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5625217923,144,56,5625214963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796256483,787,61,2,83,1,czkf5t3ai00ghwbga03i5aqxw,0,54.1,11.3,2025-04-05T14:42:27.133Z,2025-04-05T14:57:03Z,e5oacvmfe0ig0vfrk0oxaqcq1,N. Žugelj,,,5625355897,189,,5625215023,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796256719,826,1,2,83,3,4jg5vd59i24chckyua90dr1lg,1,35.7,83.0,2025-04-05T14:42:28.894Z,2025-04-05T14:57:11Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5625216147,140,44.5,5625216155,213,0.00,5625216151,141,83.0,5625216145,56,Back,5625356521,189,,5625216153,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796257363,791,45,2,83,6,czkf5t3ai00ghwbga03i5aqxw,0,44.9,9.0,2025-04-05T14:42:31.935Z,2025-04-05T15:00:01Z,e5oacvmfe0ig0vfrk0oxaqcq1,N. Žugelj,,,5625220053,233,827,5625219407,285,,5625219403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796256775,827,3,2,83,6,4jg5vd59i24chckyua90dr1lg,1,55.1,91.0,2025-04-05T14:42:31.935Z,2025-04-05T15:00:01Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5625216419,286,,5625216417,56,Left,5625219925,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796256805,828,50,2,83,7,4jg5vd59i24chckyua90dr1lg,1,58.0,95.0,2025-04-05T14:42:33.083Z,2025-04-05T14:42:39Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5625216557,56,Left,5625217091,233,789,5625216565,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796256831,789,7,2,83,7,czkf5t3ai00ghwbga03i5aqxw,1,42.0,5.0,2025-04-05T14:42:33.084Z,2025-04-05T14:42:37Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5625216711,167,,5625216713,56,Back,5625216785,233,828,5625216715,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796257045,790,5,2,83,8,czkf5t3ai00ghwbga03i5aqxw,0,33.3,-2.0,2025-04-05T14:42:34.149Z,2025-04-05T14:59:48Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5625217771,347,,5625217767,56,Back,5625218245,233,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796256991,829,5,2,83,8,4jg5vd59i24chckyua90dr1lg,1,66.7,102.0,2025-04-05T14:42:34.149Z,2025-04-05T14:59:47Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5625217483,56,Left,5625218137,233,790,5625217491,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796257583,830,1,2,83,24,4jg5vd59i24chckyua90dr1lg,0,62.9,100.0,2025-04-05T14:42:49.734Z,2025-04-05T14:42:58Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5625220623,141,81.5,5625220627,213,4.62,5625222713,189,,5625220621,140,61.7,5625220625,212,14.0,5625220617,107,,5625220619,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
