id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2797356479,633,61,2,71,39,33hzf6j2rd9r50g2n4agsytkd,0,88.3,92.4,2025-04-06T15:59:21.250Z,2025-04-06T15:59:21Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5631152595,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356495,634,5,2,71,40,33hzf6j2rd9r50g2n4agsytkd,0,101.1,85.8,2025-04-06T15:59:22.243Z,2025-04-06T16:04:05Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5631152647,346,,5631152691,233,759,5631152645,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356491,759,5,2,71,40,spvvjmk37iid7hsky9g3nce7,1,-1.1,14.2,2025-04-06T15:59:22.243Z,2025-04-06T16:04:05Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5631152635,346,,5631152681,233,634,5631152633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356681,760,1,2,71,54,spvvjmk37iid7hsky9g3nce7,1,5.2,49.1,2025-04-06T15:59:36.447Z,2025-04-06T15:59:40Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5631153689,124,,5631153699,213,4.95,5631153703,237,,5631153697,212,14.8,5631153693,140,8.5,5631153691,56,Back,5631153695,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356713,761,1,2,71,58,spvvjmk37iid7hsky9g3nce7,0,23.2,21.8,2025-04-06T15:59:40.063Z,2025-04-06T15:59:41Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5631153893,213,6.28,5631153883,155,,5631153889,141,21.6,5631153887,140,62.9,5631153895,1,,5631153891,212,41.7,5631153885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356741,762,83,2,72,0,spvvjmk37iid7hsky9g3nce7,0,64.3,21.6,2025-04-06T15:59:42.215Z,2025-04-06T16:06:59Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5631190487,399,b3jbj4ayr4x1x0ynt9dcu5u6s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356789,640,43,2,72,1,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-06T15:59:43.214Z,2025-04-06T16:07:01Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5631154237,56,Back,5631154239,286,0,5631190655,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356837,641,1,2,72,5,33hzf6j2rd9r50g2n4agsytkd,1,33.4,77.2,2025-04-06T15:59:46.930Z,2025-04-06T16:07:12Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5631154579,213,4.06,5631154573,140,27.3,5631154577,212,10.6,5631154571,56,Back,5631154575,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356853,642,1,2,72,8,33hzf6j2rd9r50g2n4agsytkd,0,30.0,59.3,2025-04-06T15:59:50.451Z,2025-04-06T16:07:20Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5631154679,213,6.15,5631154663,56,Center,5631154685,1,,5631154665,140,83.2,5631154661,157,,5631154669,141,48.5,5631154675,212,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356911,764,1,2,72,13,spvvjmk37iid7hsky9g3nce7,1,10.9,55.1,2025-04-06T15:59:54.719Z,2025-04-06T15:59:57Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5631155009,140,14.7,5631155015,213,0.96,5631155007,56,Back,5631155011,141,63.4,5631155013,212,6.9,5631155005,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356987,765,1,2,72,15,spvvjmk37iid7hsky9g3nce7,1,18.3,65.7,2025-04-06T15:59:57.375Z,2025-04-06T16:00:02Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5631155391,213,5.92,5631155385,140,36.8,5631155387,141,54.9,5631155389,212,20.8,5631155383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356973,643,83,2,72,20,33hzf6j2rd9r50g2n4agsytkd,0,64.9,65.2,2025-04-06T16:00:01.796Z,2025-04-06T16:00:04Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5631155505,399,15mg49mqn215ce4ojukev0o2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356991,766,1,2,72,20,spvvjmk37iid7hsky9g3nce7,1,35.4,54.9,2025-04-06T16:00:02.479Z,2025-04-06T16:07:47Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5631155419,213,2.03,5631155413,140,32.8,5631155417,212,6.2,5631155415,141,63.1,5631155411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365287,841,50,2,72,21,spvvjmk37iid7hsky9g3nce7,1,37.0,52.2,2025-04-06T16:00:02.745Z,2025-04-06T16:11:24Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5631204747,286,,5631204837,233,644,5631204745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357005,644,7,2,72,21,33hzf6j2rd9r50g2n4agsytkd,1,63.0,47.8,2025-04-06T16:00:02.746Z,2025-04-06T16:11:24Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5631204769,233,841,5631155487,56,Center,5631155489,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357039,646,1,2,72,23,33hzf6j2rd9r50g2n4agsytkd,1,66.6,59.6,2025-04-06T16:00:05.410Z,2025-04-06T16:00:06Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5631155667,56,Center,5631155673,212,11.3,5631155669,140,73.8,5631155675,213,0.84,5631155671,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357047,647,61,2,72,25,33hzf6j2rd9r50g2n4agsytkd,0,73.8,71.8,2025-04-06T16:00:06.674Z,2025-04-06T16:09:36Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5631155723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357055,767,12,2,72,25,spvvjmk37iid7hsky9g3nce7,1,20.7,36.3,2025-04-06T16:00:06.751Z,2025-04-06T16:09:43Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5631155771,212,31.4,5631155765,141,46.9,5631155775,213,0.23,5631155757,56,Back,5631155759,140,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357137,648,1,2,72,27,33hzf6j2rd9r50g2n4agsytkd,0,49.0,48.5,2025-04-06T16:00:08.722Z,2025-04-06T16:00:15Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5631156213,141,85.3,5631156217,213,0.42,5631156215,212,60.9,5631156207,155,,5631156211,140,100.0,5631156219,1,,5631156209,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357363,649,5,2,72,33,33hzf6j2rd9r50g2n4agsytkd,0,101.8,83.6,2025-04-06T16:00:15.343Z,2025-04-06T16:04:06Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5631157359,56,Left,5631157489,233,768,5631157361,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357151,768,5,2,72,33,spvvjmk37iid7hsky9g3nce7,1,-1.8,16.4,2025-04-06T16:00:15.343Z,2025-04-06T16:04:05Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5631157447,233,649,5631156279,56,Back,5631156281,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357231,769,1,2,72,38,spvvjmk37iid7hsky9g3nce7,1,4.9,50.6,2025-04-06T16:00:19.951Z,2025-04-06T16:00:22Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5631156675,124,,5631156689,237,,5631156677,56,Back,5631156685,213,1.07,5631156681,141,58.8,5631156679,140,7.8,5631156683,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357301,770,1,2,72,40,spvvjmk37iid7hsky9g3nce7,1,7.8,58.8,2025-04-06T16:00:21.984Z,2025-04-06T16:00:25Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5631157035,212,22.5,5631157031,140,9.6,5631157029,56,Back,5631157033,141,25.9,5631157037,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357337,771,1,2,72,44,spvvjmk37iid7hsky9g3nce7,1,12.8,10.9,2025-04-06T16:00:25.759Z,2025-04-06T16:00:27Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5631157217,141,11.9,5631157213,140,21.5,5631157209,56,Back,5631157225,213,0.07,5631157221,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357341,772,1,2,72,46,spvvjmk37iid7hsky9g3nce7,0,33.5,28.0,2025-04-06T16:00:27.760Z,2025-04-06T16:06:30Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5631187905,141,16.4,5631157249,56,Back,5631187907,212,8.4,5631187909,213,5.07,5631187903,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357459,651,1,2,72,48,33hzf6j2rd9r50g2n4agsytkd,1,60.4,88.6,2025-04-06T16:00:29.571Z,2025-04-06T16:00:33Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5631157867,141,88.4,5631157877,213,6.27,5631157863,56,Left,5631157865,140,67.6,5631157871,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357479,653,3,2,72,50,33hzf6j2rd9r50g2n4agsytkd,0,76.5,87.9,2025-04-06T16:00:32.135Z,2025-04-06T16:11:25Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5631157987,286,,5631157985,56,Left,5631158027,233,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357441,773,7,2,72,50,spvvjmk37iid7hsky9g3nce7,1,23.5,12.1,2025-04-06T16:00:32.136Z,2025-04-06T16:11:25Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5631157769,285,,5631158005,233,653,5631157767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357465,652,43,2,72,51,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-06T16:00:32.962Z,2025-04-06T16:00:37Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5631157909,56,Left,5631158235,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357491,654,43,2,72,53,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-06T16:00:35.209Z,2025-04-06T16:06:56Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5631190303,144,61,5631158053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357513,775,1,2,72,54,spvvjmk37iid7hsky9g3nce7,1,8.2,28.2,2025-04-06T16:00:35.592Z,2025-04-06T16:00:36Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5631158135,213,1.89,5631158131,141,48.5,5631158129,140,3.9,5631158133,212,14.5,5631158125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357557,776,1,2,72,54,spvvjmk37iid7hsky9g3nce7,1,3.9,48.5,2025-04-06T16:00:36.511Z,2025-04-06T16:00:39Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5631158369,213,0.36,5631158361,56,Back,5631158365,141,54.8,5631158367,212,12.1,5631158363,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357581,777,1,2,72,57,spvvjmk37iid7hsky9g3nce7,1,14.7,54.8,2025-04-06T16:00:39.504Z,2025-04-06T16:00:41Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5631158493,56,Back,5631158499,212,10.2,5631158497,141,53.6,5631158495,140,5.0,5631158501,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357625,778,1,2,72,59,spvvjmk37iid7hsky9g3nce7,1,5.0,53.6,2025-04-06T16:00:40.911Z,2025-04-06T16:00:44Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5631158745,213,1.60,5631158741,141,81.2,5631158737,56,Back,5631158739,140,4.4,5631158743,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357677,779,1,2,73,2,spvvjmk37iid7hsky9g3nce7,1,3.4,89.9,2025-04-06T16:00:44.130Z,2025-04-06T16:00:47Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631159057,140,30.5,5631159063,213,6.20,5631159059,141,86.5,5631159053,155,,5631159055,56,Back,5631159061,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357685,780,1,2,73,4,spvvjmk37iid7hsky9g3nce7,0,30.5,86.5,2025-04-06T16:00:46.439Z,2025-04-06T16:10:23Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5631159095,141,76.4,5631159091,56,Back,5631159097,212,11.3,5631159087,3,,5631159093,140,39.1,5631159099,213,5.63,5631159089,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357697,655,1,2,73,5,33hzf6j2rd9r50g2n4agsytkd,1,59.6,28.3,2025-04-06T16:00:46.851Z,2025-04-06T16:00:49Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5631159149,56,Center,5631159171,1,,5631159157,141,43.0,5631159163,212,13.1,5631159145,157,,5631159153,140,67.7,5631159167,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357739,656,1,2,73,7,33hzf6j2rd9r50g2n4agsytkd,1,67.7,43.0,2025-04-06T16:00:49.107Z,2025-04-06T16:00:52Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5631159465,213,1.22,5631159461,141,57.2,5631159455,3,,5631159459,140,71.1,5631159463,212,10.3,5631159457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357781,658,1,2,73,11,33hzf6j2rd9r50g2n4agsytkd,1,70.8,57.0,2025-04-06T16:00:52.932Z,2025-04-06T16:00:55Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5631159683,212,18.0,5631159679,140,56.2,5631159685,213,2.59,5631159681,141,70.9,5631159677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357841,659,1,2,73,14,33hzf6j2rd9r50g2n4agsytkd,1,54.3,68.4,2025-04-06T16:00:55.698Z,2025-04-06T16:00:58Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5631159997,212,26.2,5631159999,213,4.30,5631159993,140,44.2,5631159995,141,33.1,5631159991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357925,660,1,2,73,17,33hzf6j2rd9r50g2n4agsytkd,1,45.3,36.4,2025-04-06T16:00:58.819Z,2025-04-06T16:01:04Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5631160449,212,12.1,5631160447,141,45.5,5631160451,213,0.54,5631160443,56,Center,5631160445,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357985,661,1,2,73,23,33hzf6j2rd9r50g2n4agsytkd,1,57.7,37.4,2025-04-06T16:01:04.627Z,2025-04-06T16:01:08Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5631160735,213,4.36,5631160731,141,19.2,5631160729,140,53.4,5631160727,56,Right,5631160733,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357987,662,4,2,73,26,33hzf6j2rd9r50g2n4agsytkd,1,53.4,14.8,2025-04-06T16:01:08.286Z,2025-04-06T16:04:10Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5631160825,233,781,5631160819,286,,5631160813,56,Right,5631160817,265,,5631160811,13,,5631160815,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797357979,781,4,2,73,26,spvvjmk37iid7hsky9g3nce7,0,46.6,85.2,2025-04-06T16:01:08.287Z,2025-04-06T16:04:11Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5631161321,55,782,5631160775,265,,5631160771,56,Back,5631160777,285,,5631160773,152,,5631160769,13,,5631160851,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358007,782,17,2,73,28,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-06T16:01:10.375Z,2025-04-06T16:01:15Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5631161297,55,781,5631161293,392,,5631161295,13,243,5631161291,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358453,663,1,2,73,59,33hzf6j2rd9r50g2n4agsytkd,1,54.5,17.3,2025-04-06T16:01:40.770Z,2025-04-06T16:01:43Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5631163225,5,,5631163227,152,,5631163237,213,2.10,5631163233,141,48.1,5631163229,56,Back,5631163231,140,42.8,5631163235,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358481,664,1,2,74,1,33hzf6j2rd9r50g2n4agsytkd,1,43.4,49.6,2025-04-06T16:01:43.090Z,2025-04-06T16:01:45Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5631163409,213,4.44,5631163403,140,39.2,5631163407,212,16.6,5631163405,141,26.1,5631163401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358543,665,1,2,74,3,33hzf6j2rd9r50g2n4agsytkd,1,37.7,23.7,2025-04-06T16:01:45.155Z,2025-04-06T16:01:50Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5631163741,212,14.1,5631163737,141,6.2,5631163745,213,5.28,5631163733,56,Back,5631163735,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358619,666,1,2,74,9,33hzf6j2rd9r50g2n4agsytkd,1,53.2,9.7,2025-04-06T16:01:50.722Z,2025-04-06T16:01:55Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5631164219,213,2.67,5631164211,56,Back,5631164215,141,24.7,5631164213,140,34.2,5631164217,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358627,667,61,2,74,14,33hzf6j2rd9r50g2n4agsytkd,0,32.6,11.0,2025-04-06T16:01:55.716Z,2025-04-06T16:01:56Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5631164253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358639,668,5,2,74,15,33hzf6j2rd9r50g2n4agsytkd,0,35.0,-1.6,2025-04-06T16:01:56.707Z,2025-04-06T16:02:01Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5631164447,233,784,5631164333,347,,5631164331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358647,784,5,2,74,15,spvvjmk37iid7hsky9g3nce7,1,65.0,101.6,2025-04-06T16:01:56.707Z,2025-04-06T16:04:06Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5631164371,347,,5631164407,233,668,5631164369,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358707,785,1,2,74,17,spvvjmk37iid7hsky9g3nce7,1,57.7,100.0,2025-04-06T16:01:58.584Z,2025-04-06T16:02:01Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5631164729,213,5.55,5631164715,107,,5631164717,56,Left,5631164725,212,19.6,5631164721,141,82.7,5631164719,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358761,786,1,2,74,19,spvvjmk37iid7hsky9g3nce7,1,72.1,82.6,2025-04-06T16:02:01.160Z,2025-04-06T16:02:04Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5631164977,213,1.09,5631164969,56,Left,5631164973,141,90.3,5631164975,212,5.9,5631164971,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358753,669,45,2,74,22,33hzf6j2rd9r50g2n4agsytkd,0,22.8,27.4,2025-04-06T16:02:03.954Z,2025-04-06T16:02:14Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5631164955,56,Back,5631165327,233,787,5631164957,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358791,787,3,2,74,22,spvvjmk37iid7hsky9g3nce7,1,77.2,72.6,2025-04-06T16:02:03.954Z,2025-04-06T16:02:12Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5631165121,56,Center,5631165211,233,669,5631165123,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358799,788,3,2,74,24,spvvjmk37iid7hsky9g3nce7,0,80.1,77.2,2025-04-06T16:02:06.081Z,2025-04-06T16:11:25Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5631165787,233,670,5631165143,56,Center,5631165145,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358851,670,7,2,74,24,33hzf6j2rd9r50g2n4agsytkd,1,19.9,22.8,2025-04-06T16:02:06.082Z,2025-04-06T16:11:25Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5631165719,233,788,5631165475,285,,5631165473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358881,672,1,2,74,26,33hzf6j2rd9r50g2n4agsytkd,1,13.5,35.5,2025-04-06T16:02:07.604Z,2025-04-06T16:02:10Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5631165605,213,2.57,5631165601,141,43.0,5631165597,56,Back,5631165599,140,6.0,5631165603,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358927,673,1,2,74,27,33hzf6j2rd9r50g2n4agsytkd,0,6.0,43.0,2025-04-06T16:02:08.581Z,2025-04-06T16:02:14Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5631165911,1,,5631165907,212,38.2,5631165903,140,39.2,5631165905,141,20.1,5631165901,56,Back,5631165899,157,,5631165909,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358933,789,1,2,74,30,spvvjmk37iid7hsky9g3nce7,0,63.9,89.4,2025-04-06T16:02:12.112Z,2025-04-06T16:02:14Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631165921,3,,5631165925,140,71.1,5631165927,141,77.9,5631165923,56,Center,5631165931,213,5.48,5631165929,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358993,674,1,2,74,32,33hzf6j2rd9r50g2n4agsytkd,0,31.3,26.4,2025-04-06T16:02:14.467Z,2025-04-06T16:02:18Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5631166233,212,45.1,5631166225,157,,5631166237,1,,5631166227,56,Right,5631166235,213,5.86,5631166231,141,0.0,5631166229,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358999,675,5,2,74,35,33hzf6j2rd9r50g2n4agsytkd,0,71.8,-1.2,2025-04-06T16:02:17.282Z,2025-04-06T16:04:07Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5631166313,233,790,5631166251,56,Right,5631166253,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358981,790,5,2,74,35,spvvjmk37iid7hsky9g3nce7,1,28.2,101.2,2025-04-06T16:02:17.282Z,2025-04-06T16:04:06Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631166157,56,Back,5631166159,347,,5631166297,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359053,791,1,2,74,37,spvvjmk37iid7hsky9g3nce7,1,26.1,100.0,2025-04-06T16:02:18.680Z,2025-04-06T16:02:23Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631166609,107,,5631166619,213,3.98,5631166611,56,Back,5631166615,141,85.7,5631166613,140,16.7,5631166617,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359075,792,1,2,74,41,spvvjmk37iid7hsky9g3nce7,1,15.5,83.9,2025-04-06T16:02:23.312Z,2025-04-06T16:02:26Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5631166723,140,7.8,5631166727,212,20.4,5631166721,56,Back,5631166725,141,56.3,5631166729,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
