id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value
2819987351,720,1,2,86,16,ac8jow4mdkvnsv5s0och4qqm,1,34.2,66.1,2025-05-29T17:45:21.793Z,2025-05-29T18:03:47Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5756215073,213,0.57,5756215065,56,Back,5756215069,141,71.2,5756215067,140,39.3,5756215071,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987383,721,1,2,86,18,ac8jow4mdkvnsv5s0och4qqm,1,42.3,75.1,2025-05-29T17:45:24.672Z,2025-05-29T17:45:28Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756215281,56,Left,5756215289,213,0.94,5756215285,141,95.9,5756215287,212,17.6,5756215283,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987397,722,1,2,86,22,ac8jow4mdkvnsv5s0och4qqm,1,55.0,94.7,2025-05-29T17:45:28.673Z,2025-05-29T18:03:49Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756215369,213,3.89,5756215361,56,Back,5756215367,212,11.8,5756215363,140,46.8,5756215365,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987411,723,1,2,86,26,ac8jow4mdkvnsv5s0och4qqm,0,53.3,79.3,2025-05-29T17:45:32.771Z,2025-05-29T17:45:33Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756215473,213,6.01,5756215465,56,Center,5756215463,155,,5756215467,140,60.1,5756215469,141,76.4,5756215471,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987423,754,61,2,86,28,czkf5t3ai00ghwbga03i5aqxw,1,39.7,34.9,2025-05-29T17:45:33.822Z,2025-05-29T17:45:33Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756215523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987443,755,1,2,86,29,czkf5t3ai00ghwbga03i5aqxw,1,33.6,49.3,2025-05-29T17:45:34.783Z,2025-05-29T17:45:37Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756215623,140,43.8,5756215627,212,10.8,5756215629,213,6.17,5756215625,141,47.5,5756215619,3,,5756215621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987457,756,1,2,86,31,czkf5t3ai00ghwbga03i5aqxw,1,43.0,53.6,2025-05-29T17:45:37.055Z,2025-05-29T17:45:38Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5756215687,140,40.5,5756215693,213,1.86,5756215689,141,66.4,5756215685,56,Back,5756215691,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987465,758,1,2,86,32,czkf5t3ai00ghwbga03i5aqxw,1,40.5,66.4,2025-05-29T17:45:38.579Z,2025-05-29T17:45:39Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,5756215725,56,Back,5756215731,212,4.9,5756215727,140,41.4,5756215729,141,59.4,5756215733,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987485,759,1,2,86,33,czkf5t3ai00ghwbga03i5aqxw,1,41.4,59.4,2025-05-29T17:45:39.215Z,2025-05-29T17:45:43Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5756215837,140,28.3,5756215841,212,27.0,5756215839,141,93.6,5756215835,56,Back,5756215843,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987527,760,1,2,86,37,czkf5t3ai00ghwbga03i5aqxw,1,28.5,93.3,2025-05-29T17:45:42.991Z,2025-05-29T17:45:48Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756216047,141,97.4,5756216043,56,Back,5756216051,213,0.25,5756216049,212,11.5,5756216045,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987537,761,1,2,86,42,czkf5t3ai00ghwbga03i5aqxw,1,39.1,97.4,2025-05-29T17:45:47.876Z,2025-05-29T17:57:29Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756216083,56,Left,5756216087,141,94.8,5756216091,213,6.23,5756216085,140,71.9,5756216093,1,,5756216089,212,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987567,762,1,2,86,45,czkf5t3ai00ghwbga03i5aqxw,0,83.0,89.9,2025-05-29T17:45:50.783Z,2025-05-29T17:45:53Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,5756216235,56,Center,5756216243,213,5.33,5756216237,140,94.0,5756216241,212,19.9,5756216239,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987615,725,1,2,86,50,ac8jow4mdkvnsv5s0och4qqm,1,10.1,35.1,2025-05-29T17:45:56.209Z,2025-05-29T17:45:59Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756216499,141,60.9,5756216503,213,1.24,5756216497,140,15.9,5756216501,212,18.6,5756216493,123,,5756216495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987679,726,1,2,86,53,ac8jow4mdkvnsv5s0och4qqm,1,26.1,68.4,2025-05-29T17:45:59.249Z,2025-05-29T17:46:07Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756216831,56,Back,5756216839,213,0.86,5756216835,141,89.9,5756216837,212,19.3,5756216833,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987695,727,1,2,87,1,ac8jow4mdkvnsv5s0och4qqm,1,29.6,72.3,2025-05-29T17:46:07.553Z,2025-05-29T18:01:16Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756216917,141,76.7,5756216913,56,Back,5756216921,213,0.32,5756216919,212,9.4,5756216915,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987725,728,1,2,87,2,ac8jow4mdkvnsv5s0och4qqm,1,43.5,83.5,2025-05-29T17:46:08.770Z,2025-05-29T18:01:14Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5756217031,140,41.4,5756217035,212,4.3,5756217037,213,4.17,5756217033,141,78.1,5756217029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987819,729,1,2,87,8,ac8jow4mdkvnsv5s0och4qqm,1,53.3,78.2,2025-05-29T17:46:14.657Z,2025-05-29T17:46:24Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756217543,212,28.9,5756217539,140,27.8,5756217541,141,62.3,5756217545,213,3.53,5756217537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987847,730,1,2,87,18,ac8jow4mdkvnsv5s0och4qqm,1,32.3,52.7,2025-05-29T17:46:24.753Z,2025-05-29T17:46:28Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756217665,56,Back,5756217673,213,0.82,5756217669,141,70.9,5756217671,212,16.9,5756217667,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987857,731,1,2,87,22,ac8jow4mdkvnsv5s0och4qqm,1,43.5,71.4,2025-05-29T17:46:28.401Z,2025-05-29T17:46:30Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756217727,56,Left,5756217733,212,19.9,5756217729,140,56.2,5756217731,141,93.2,5756217735,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987883,732,1,2,87,24,ac8jow4mdkvnsv5s0och4qqm,1,54.3,88.3,2025-05-29T17:46:30.769Z,2025-05-29T17:46:36Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756217891,56,Back,5756217899,213,3.77,5756217895,141,62.3,5756217893,140,31.2,5756217897,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987911,733,1,2,87,30,ac8jow4mdkvnsv5s0och4qqm,1,29.9,63.6,2025-05-29T17:46:36.113Z,2025-05-29T17:46:38Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756218037,56,Back,5756218041,141,79.7,5756218039,140,39.9,5756218045,213,0.81,5756218043,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987941,734,1,2,87,32,ac8jow4mdkvnsv5s0och4qqm,1,42.8,76.4,2025-05-29T17:46:38.545Z,2025-05-29T17:46:42Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756218211,141,76.0,5756218215,212,16.5,5756218207,140,58.5,5756218203,56,Center,5756218219,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987955,735,1,2,87,36,ac8jow4mdkvnsv5s0och4qqm,1,56.3,68.5,2025-05-29T17:46:42.257Z,2025-05-29T17:48:48Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5756218261,140,39.7,5756218259,56,Back,5756218277,156,,5756218265,212,26.0,5756218267,213,3.98,5756218263,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819987981,736,50,2,87,40,ac8jow4mdkvnsv5s0och4qqm,1,39.5,68.0,2025-05-29T17:46:46.354Z,2025-05-29T18:02:44Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5756218433,56,Back,5756218701,233,764,5756218435,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819988027,764,7,2,87,40,czkf5t3ai00ghwbga03i5aqxw,0,60.5,32.0,2025-05-29T17:46:46.355Z,2025-05-29T18:02:43Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756218697,233,736,5756218683,285,,5756218681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819988007,737,4,2,87,45,ac8jow4mdkvnsv5s0och4qqm,1,38.8,72.6,2025-05-29T17:46:50.913Z,2025-05-29T18:02:49Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756218609,286,,5756218607,265,,5756218603,56,Back,5756218725,233,765,5756218601,13,,5756218605,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819988029,765,4,2,87,45,czkf5t3ai00ghwbga03i5aqxw,0,61.2,27.4,2025-05-29T17:46:50.914Z,2025-05-29T18:02:50Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5756218721,265,,5756218719,152,,5756218745,233,737,5756218723,285,,5756218715,13,,5756218717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819988065,738,17,2,87,52,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-29T17:46:58.258Z,2025-05-29T18:07:51Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756219013,13,243,5756219009,31,,5756251565,485,,5756251207,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819988201,739,1,2,88,12,ac8jow4mdkvnsv5s0och4qqm,0,46.1,79.4,2025-05-29T17:47:18.178Z,2025-05-29T17:47:26Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756219837,140,91.8,5756219829,5,,5756219833,152,,5756219841,212,55.3,5756219927,157,,5756219835,56,Center,5756219845,1,,5756219839,141,38.9,5756219843,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,
2819988217,766,4,2,88,17,czkf5t3ai00ghwbga03i5aqxw,1,9.9,61.0,2025-05-29T17:47:23.600Z,2025-05-29T17:56:16Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5756219951,56,Back,5756219945,13,,5756220799,233,740,5756220545,294,,5756219957,285,,5756219953,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819988273,740,4,2,88,17,ac8jow4mdkvnsv5s0och4qqm,0,90.1,39.0,2025-05-29T17:47:23.601Z,2025-05-29T17:48:00Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5756220281,56,Center,5756220751,233,766,5756220279,294,,5756220285,286,,5756220277,13,,5756220283,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819988521,741,27,2,89,14,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-29T17:48:20.770Z,2025-05-29T17:48:22Z,,,,,5756221687,233,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819988531,767,27,2,89,14,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-29T17:48:20.770Z,2025-05-29T17:48:23Z,,,,,5756221703,233,741,5756221685,53,d5jgrd0clyl4rskqu6j8hcwkp,5756221683,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819988915,743,70,2,90,0,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-29T17:49:06.546Z,2025-05-29T17:49:24Z,,,,,5756223711,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819988869,742,28,2,90,6,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-29T17:49:12.418Z,2025-05-29T18:01:26Z,,,,,5756223501,55,741,5756223551,233,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819988879,768,28,2,90,6,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-29T17:49:12.418Z,2025-05-29T17:49:14Z,,,,,5756223547,55,767,5756223555,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989087,769,1,2,90,24,czkf5t3ai00ghwbga03i5aqxw,1,15.4,60.6,2025-05-29T17:49:29.788Z,2025-05-29T17:49:36Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5756224569,141,32.8,5756224559,5,,5756224571,212,57.2,5756224561,157,,5756224575,1,,5756224563,152,,5756224567,140,66.8,5756224573,213,5.95,5756224565,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2819989091,770,1,2,90,29,czkf5t3ai00ghwbga03i5aqxw,0,66.8,32.8,2025-05-29T17:49:35.513Z,2025-05-29T17:49:39Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5756224597,56,Center,5756224593,3,,5756224603,212,8.5,5756224599,140,74.8,5756224595,168,,5756224605,213,0.16,5756224601,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989139,744,1,2,90,31,ac8jow4mdkvnsv5s0och4qqm,0,34.1,71.4,2025-05-29T17:49:37.508Z,2025-05-29T17:49:40Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5756224815,157,,5756224827,1,,5756224823,212,50.7,5756224817,56,Center,5756224825,213,6.01,5756224821,141,51.6,5756224819,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989149,771,59,2,90,35,czkf5t3ai00ghwbga03i5aqxw,1,19.4,50.0,2025-05-29T17:49:41.152Z,2025-05-29T17:49:42Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5756224921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989167,772,12,2,90,36,czkf5t3ai00ghwbga03i5aqxw,1,19.4,50.0,2025-05-29T17:49:42.144Z,2025-05-29T17:49:46Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5756225067,167,,5756225019,141,100.0,5756225021,212,50.0,5756225023,213,0.79,5756225015,56,Left,5756225017,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989179,745,5,2,90,40,ac8jow4mdkvnsv5s0och4qqm,1,46.2,-1.4,2025-05-29T17:49:45.840Z,2025-05-29T18:01:24Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5756225075,347,,5756225073,56,Back,5756225089,233,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989171,773,5,2,90,40,czkf5t3ai00ghwbga03i5aqxw,0,53.8,101.4,2025-05-29T17:49:45.840Z,2025-05-29T17:49:49Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5756225045,56,Left,5756225105,233,745,5756225047,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989209,746,1,2,90,41,ac8jow4mdkvnsv5s0och4qqm,1,44.9,0.0,2025-05-29T17:49:47.429Z,2025-05-29T17:49:52Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756225291,140,36.2,5756225295,212,20.8,5756225297,213,2.03,5756225293,141,26.7,5756225287,107,,5756225289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989271,747,1,2,90,46,ac8jow4mdkvnsv5s0och4qqm,1,36.1,31.6,2025-05-29T17:49:51.954Z,2025-05-29T17:49:58Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756225609,212,26.4,5756225603,56,Back,5756225607,141,69.1,5756225611,213,1.31,5756225605,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989275,748,43,2,90,52,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-29T17:49:58.435Z,2025-05-29T17:50:03Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756225921,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989283,749,1,2,90,53,ac8jow4mdkvnsv5s0och4qqm,0,59.1,74.2,2025-05-29T17:49:58.899Z,2025-05-29T17:49:59Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756225691,140,74.5,5756225695,212,34.7,5756225689,56,Center,5756225699,1,,5756225697,213,5.20,5756225687,155,,5756225693,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989293,774,1,2,90,53,czkf5t3ai00ghwbga03i5aqxw,1,24.7,72.9,2025-05-29T17:49:59.456Z,2025-05-29T17:50:00Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,5756225759,3,,5756225769,213,5.80,5756225761,56,Back,5756225767,212,20.2,5756225763,140,41.7,5756225765,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989315,775,1,2,90,54,czkf5t3ai00ghwbga03i5aqxw,1,41.7,59.0,2025-05-29T17:50:00.656Z,2025-05-29T17:50:19Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5756225931,213,2.42,5756226741,156,,5756225925,140,35.2,5756225923,56,Back,5756225927,141,67.9,5756225929,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989349,777,1,2,91,0,czkf5t3ai00ghwbga03i5aqxw,0,64.3,65.2,2025-05-29T17:50:06.353Z,2025-05-29T17:50:08Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5756226091,213,5.56,5756226085,140,81.6,5756226087,141,41.6,5756226083,56,Center,5756226089,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989393,750,59,2,91,5,ac8jow4mdkvnsv5s0och4qqm,1,20.0,54.2,2025-05-29T17:50:11.122Z,2025-05-29T17:50:12Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756226353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989401,751,4,2,91,6,ac8jow4mdkvnsv5s0och4qqm,1,19.4,59.6,2025-05-29T17:50:12.386Z,2025-05-29T17:50:20Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756226495,233,778,5756226409,152,,5756226413,285,,5756226405,13,,5756226759,294,,5756226407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989397,778,4,2,91,6,czkf5t3ai00ghwbga03i5aqxw,0,80.6,40.4,2025-05-29T17:50:12.387Z,2025-05-29T17:50:16Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5756226467,294,,5756226533,233,751,5756226473,286,,5756226465,13,,5756226471,152,,5756226469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989563,752,1,2,91,25,ac8jow4mdkvnsv5s0och4qqm,1,22.6,63.6,2025-05-29T17:50:31.586Z,2025-05-29T17:50:36Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756227401,212,19.1,5756227391,5,,5756227399,141,79.9,5756227395,56,Back,5756227403,213,0.62,5756227397,140,37.4,5756227393,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989567,753,1,2,91,31,ac8jow4mdkvnsv5s0och4qqm,1,46.4,84.5,2025-05-29T17:50:36.820Z,2025-05-29T17:50:38Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756227493,141,43.6,5756227497,213,5.31,5756227489,56,Center,5756227495,212,33.6,5756227487,155,,5756227499,1,,5756227491,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989575,754,1,2,91,32,ac8jow4mdkvnsv5s0och4qqm,0,67.7,43.3,2025-05-29T17:50:38.499Z,2025-05-29T17:50:39Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5756227555,140,85.4,5756227553,56,Center,5756227557,141,35.5,5756227561,213,6.01,5756227551,3,,5756227559,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989587,779,1,2,91,35,czkf5t3ai00ghwbga03i5aqxw,1,15.0,65.5,2025-05-29T17:50:41.025Z,2025-05-29T17:50:43Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5756227611,141,95.4,5756227605,56,Back,5756227619,213,1.28,5756227607,140,20.8,5756227615,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989597,780,1,2,91,37,czkf5t3ai00ghwbga03i5aqxw,0,20.9,95.4,2025-05-29T17:50:42.882Z,2025-05-29T17:50:44Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756227685,141,69.4,5756227691,1,,5756227683,140,61.0,5756227687,212,45.7,5756227681,56,Center,5756227679,157,,5756227689,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989651,755,1,2,91,45,ac8jow4mdkvnsv5s0och4qqm,0,41.9,27.6,2025-05-29T17:50:50.867Z,2025-05-29T17:50:53Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756227953,1,,5756227941,155,,5756227949,212,40.1,5756227945,140,66.8,5756227947,141,72.3,5756227951,213,0.86,5756227943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989657,781,61,2,91,48,czkf5t3ai00ghwbga03i5aqxw,1,31.9,32.8,2025-05-29T17:50:53.790Z,2025-05-29T17:50:54Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756227979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989671,782,1,2,91,51,czkf5t3ai00ghwbga03i5aqxw,1,34.2,42.4,2025-05-29T17:50:56.898Z,2025-05-29T17:56:02Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5756228091,141,33.7,5756228095,213,6.07,5756228089,140,60.5,5756228087,56,Center,5756228093,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989681,784,1,2,91,53,czkf5t3ai00ghwbga03i5aqxw,0,63.9,32.5,2025-05-29T17:50:59.345Z,2025-05-29T17:51:00Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5756228143,212,7.9,5756228145,213,1.01,5756228139,140,67.9,5756228141,141,42.4,5756228137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989693,756,1,2,91,57,ac8jow4mdkvnsv5s0och4qqm,1,26.2,58.7,2025-05-29T17:51:03.460Z,2025-05-29T17:51:06Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756228201,140,7.8,5756228205,212,19.7,5756228207,213,3.35,5756228203,141,52.7,5756228199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989703,758,1,2,92,0,ac8jow4mdkvnsv5s0och4qqm,0,8.7,52.7,2025-05-29T17:51:06.035Z,2025-05-29T17:51:07Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756228259,1,,5756228257,213,0.62,5756228253,141,90.8,5756228249,56,Back,5756228251,140,43.6,5756228247,157,,5756228255,212,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989709,785,8,2,92,1,czkf5t3ai00ghwbga03i5aqxw,1,60.4,12.3,2025-05-29T17:51:07.570Z,2025-05-29T17:57:27Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756228283,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989713,759,5,2,92,2,ac8jow4mdkvnsv5s0och4qqm,1,51.8,101.8,2025-05-29T17:51:08.099Z,2025-05-29T18:01:24Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756228293,347,,5756228295,233,786,5756228291,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989711,786,5,2,92,2,czkf5t3ai00ghwbga03i5aqxw,0,48.2,-1.8,2025-05-29T17:51:08.099Z,2025-05-29T17:51:10Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756228311,233,759,5756228289,347,,5756228287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819989735,760,1,2,92,5,ac8jow4mdkvnsv5s0och4qqm,1,51.6,100.0,2025-05-29T17:51:10.898Z,2025-05-29T17:57:38Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5756228417,213,5.01,5756228413,141,83.6,5756228409,56,Left,5756228407,107,,5756228411,140,55.1,5756228415,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
