id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/15/value,qualifier/16/value
2814738939,513,74,2,69,49,4jg5vd59i24chckyua90dr1lg,1,42.2,5.3,2025-05-14T18:28:36.451Z,2025-05-14T19:07:54Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5727108989,56,Back,5727109081,233,783,5727108991,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814738943,784,5,2,69,50,2nnlsjfbcea40t4jeclcbw9lk,1,48.4,101.8,2025-05-14T18:28:37.746Z,2025-05-14T18:28:39Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5727109143,233,514,5727109013,56,Back,5727109015,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814738955,514,5,2,69,51,4jg5vd59i24chckyua90dr1lg,0,50.4,-1.7,2025-05-14T18:28:38.324Z,2025-05-14T18:28:39Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5727109181,233,784,5727109109,56,Right,5727109111,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814739091,785,1,2,69,59,2nnlsjfbcea40t4jeclcbw9lk,1,45.3,100.0,2025-05-14T18:28:46.099Z,2025-05-14T18:28:48Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5727109965,213,3.61,5727109957,56,Back,5727109953,107,,5727109963,212,17.7,5727109959,140,30.3,5727109961,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814739125,786,1,2,70,1,2nnlsjfbcea40t4jeclcbw9lk,1,30.3,90.2,2025-05-14T18:28:48.083Z,2025-05-14T18:28:51Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5727110113,212,16.0,5727110107,56,Back,5727110109,140,26.9,5727110111,141,67.2,5727110115,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814739187,787,1,2,70,4,2nnlsjfbcea40t4jeclcbw9lk,1,29.4,60.8,2025-05-14T18:28:51.293Z,2025-05-14T18:28:55Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5727110467,56,Back,5727110473,212,14.4,5727110475,213,5.07,5727110469,140,34.2,5727110471,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814739191,788,4,2,70,8,2nnlsjfbcea40t4jeclcbw9lk,1,41.0,30.7,2025-05-14T18:28:55.811Z,2025-05-14T19:00:22Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5727110709,233,515,5727110583,286,,5727110577,295,,5727110575,13,,5727110581,152,,5727110579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814739203,515,4,2,70,8,4jg5vd59i24chckyua90dr1lg,0,59.0,69.3,2025-05-14T18:28:55.812Z,2025-05-14T19:00:23Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5727110685,295,,5727110687,56,Center,5727111325,55,516,5727110689,152,,5727110683,13,,5727110691,285,,5727110737,233,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814739235,516,17,2,70,11,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-05-14T18:28:58.757Z,2025-05-14T18:47:28Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5727111293,393,,5727111291,31,,5727111295,13,243,5727111297,55,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814739539,789,1,2,70,33,2nnlsjfbcea40t4jeclcbw9lk,1,43.6,33.4,2025-05-14T18:29:20.595Z,2025-05-14T18:29:22Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5727112441,141,32.7,5727112433,5,,5727112443,212,17.5,5727112439,140,60.3,5727112461,189,,5727112445,213,6.26,5727112437,56,Center,5727112435,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814739623,790,1,2,70,36,2nnlsjfbcea40t4jeclcbw9lk,1,65.5,32.5,2025-05-14T18:29:23.443Z,2025-05-14T18:29:28Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5727112889,213,5.75,5727112883,140,88.4,5727112885,141,11.4,5727112887,212,28.0,5727112881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814739669,791,1,2,70,41,2nnlsjfbcea40t4jeclcbw9lk,1,87.2,16.8,2025-05-14T18:29:28.339Z,2025-05-14T18:29:31Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5727113151,56,Center,5727113155,141,23.1,5727113157,212,12.4,5727113153,140,76.1,5727113159,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814739951,792,1,2,70,44,2nnlsjfbcea40t4jeclcbw9lk,1,74.5,24.6,2025-05-14T18:29:31.203Z,2025-05-14T18:46:56Z,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,1.0,5727114719,155,,5727116173,22,,5727114717,2,,5727116169,210,16,5727114721,56,Center,5727114723,140,91.3,5727114729,213,0.78,5727116171,154,,5727114725,141,5727114727,212,24.7,,,,,,,,,,,,,,,,,,,50.1,,,
2814739959,793,16,2,70,46,2nnlsjfbcea40t4jeclcbw9lk,1,94.2,47.4,2025-05-14T18:29:33.763Z,2025-05-14T19:04:06Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5727116201,55,792,5727116199,154,,5727116197,29,,5727116213,231,50,5727114743,22,,5727115443,374,2025-05-14 19:29:33.383,5727116207,103,19.0,5727116209,214,,5727116195,76,5727114753,56,Center,5727115447,375,70:46.474,5727115441,328,,5727206419,17,,5727116205,102,53.3,5727116211,230,5727115437,15,,,,98.8,,
2814740269,794,43,2,71,30,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-14T18:30:17.555Z,2025-05-14T18:30:20Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5727116593,144,44,5727116537,286,0,5727116535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814740641,518,1,2,72,2,4jg5vd59i24chckyua90dr1lg,1,49.9,50.0,2025-05-14T18:30:49.380Z,2025-05-14T19:08:10Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5727118815,140,49.1,5727118817,141,54.8,5727118821,213,1.82,5727118823,279,G,5727118819,212,3.4,5727118813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814740667,519,1,2,72,4,4jg5vd59i24chckyua90dr1lg,0,51.2,48.7,2025-05-14T18:30:51.852Z,2025-05-14T18:30:53Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727118961,155,,5727118965,140,69.6,5727118981,1,,5727118973,212,34.8,5727118969,141,6.1,5727118977,213,5.30,5727118963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814740679,795,8,2,72,7,2nnlsjfbcea40t4jeclcbw9lk,1,33.7,85.4,2025-05-14T18:30:54.422Z,2025-05-14T18:30:54Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5727119005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814740715,796,83,2,72,9,2nnlsjfbcea40t4jeclcbw9lk,0,36.6,74.1,2025-05-14T18:30:56.747Z,2025-05-14T18:31:08Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5727120021,399,dcewpavwmjbplo5fahrzfxega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814740719,520,3,2,72,10,4jg5vd59i24chckyua90dr1lg,0,64.2,19.2,2025-05-14T18:30:57.580Z,2025-05-14T19:07:43Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5727119217,56,Right,5727119219,286,,5727119381,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814740737,797,7,2,72,10,2nnlsjfbcea40t4jeclcbw9lk,1,35.8,80.8,2025-05-14T18:30:57.581Z,2025-05-14T19:07:42Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5727119321,285,,5727119319,56,Back,5727119367,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814740755,798,1,2,72,12,2nnlsjfbcea40t4jeclcbw9lk,0,35.9,72.1,2025-05-14T18:30:59.444Z,2025-05-14T18:31:00Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5727119441,1,,5727119431,140,58.2,5727119433,141,64.5,5727119439,213,6.07,5727119425,157,,5727119437,212,24.0,5727119427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814740853,521,1,2,72,15,4jg5vd59i24chckyua90dr1lg,0,33.6,19.7,2025-05-14T18:31:02.724Z,2025-05-14T18:59:37Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5727120009,141,5.6,5727120003,155,,5727120011,212,58.4,5727120007,140,88.5,5727120005,56,Right,5727120015,1,,5727120013,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814740871,799,1,2,72,20,2nnlsjfbcea40t4jeclcbw9lk,1,8.1,95.4,2025-05-14T18:31:07.652Z,2025-05-14T18:31:09Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5727120127,1,,5727120125,213,6.14,5727120123,212,39.2,5727120121,141,87.4,5727120115,157,,5727120117,56,Back,5727120119,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814740875,800,1,2,72,22,2nnlsjfbcea40t4jeclcbw9lk,1,45.1,87.4,2025-05-14T18:31:09.220Z,2025-05-14T18:31:10Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5727120145,56,Back,5727120147,140,25.7,5727120151,212,20.7,5727120199,156,,5727120149,141,82.0,5727120153,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814740989,802,1,2,72,24,2nnlsjfbcea40t4jeclcbw9lk,1,22.6,79.3,2025-05-14T18:31:11.300Z,2025-05-14T18:31:16Z,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,5727120743,141,52.8,5727120739,56,Back,5727120749,213,5.32,5727120745,212,22.0,5727120741,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741053,803,1,2,72,29,2nnlsjfbcea40t4jeclcbw9lk,1,56.7,35.4,2025-05-14T18:31:16.644Z,2025-05-14T18:31:28Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,1.0,,5727121103,212,20.4,5727121097,56,Right,5727121101,141,19.7,5727121105,213,5.73,5727121099,140,73.3,5727121875,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741059,804,13,2,72,33,2nnlsjfbcea40t4jeclcbw9lk,1,78.8,26.7,2025-05-14T18:31:20.116Z,2025-05-14T19:05:22Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5727121923,102,59.2,5727121911,72,,5727121913,120,,5727275813,22,,5727121929,230,97.5,5727121927,215,,5727121925,103,55.6,5727121919,55,803,5727121915,86,5727121917,29,,5727121147,56,Center,5727121931,231,48.2,5727121145,18,,,,,,,,,,,,,,
2814741063,805,5,2,72,34,2nnlsjfbcea40t4jeclcbw9lk,0,100.7,64.2,2025-05-14T18:31:21.476Z,2025-05-14T18:31:25Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5727121173,346,,5727121171,56,Center,5727121501,233,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741101,522,5,2,72,35,4jg5vd59i24chckyua90dr1lg,1,-0.7,35.8,2025-05-14T18:31:22.797Z,2025-05-14T18:31:25Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5727121419,56,Back,5727121447,233,805,5727121421,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741373,523,1,2,72,54,4jg5vd59i24chckyua90dr1lg,1,5.0,37.0,2025-05-14T18:31:41.141Z,2025-05-14T18:31:42Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5727122991,124,,5727123001,212,7.4,5727122995,140,9.9,5727123007,237,,5727123003,213,0.80,5727122999,141,44.8,5727122993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741407,524,1,2,72,55,4jg5vd59i24chckyua90dr1lg,1,9.9,44.8,2025-05-14T18:31:41.965Z,2025-05-14T18:31:44Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5727123189,56,Back,5727123197,141,6.5,5727123193,140,13.3,5727123201,213,4.85,5727123199,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741413,525,1,2,72,57,4jg5vd59i24chckyua90dr1lg,0,13.3,6.5,2025-05-14T18:31:44.486Z,2025-05-14T18:31:45Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5727123229,213,0.37,5727123219,155,,5727123223,140,36.5,5727123221,56,Back,5727123225,141,20.3,5727123227,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741445,806,8,2,73,0,2nnlsjfbcea40t4jeclcbw9lk,1,61.8,82.4,2025-05-14T18:31:47.237Z,2025-05-14T18:31:47Z,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,5727123389,56,Left,5727123405,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741469,807,1,2,73,1,2nnlsjfbcea40t4jeclcbw9lk,1,45.3,73.9,2025-05-14T18:31:48.707Z,2025-05-14T18:31:50Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5727123559,3,,5727123563,140,58.5,5727123569,213,0.48,5727123561,56,Left,5727123565,141,84.4,5727123567,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741485,808,1,2,73,3,2nnlsjfbcea40t4jeclcbw9lk,1,58.5,84.4,2025-05-14T18:31:50.531Z,2025-05-14T18:31:51Z,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,5727123647,212,7.4,5727123645,141,95.0,5727123641,56,Left,5727123649,213,1.80,5727123643,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741551,810,1,2,73,4,2nnlsjfbcea40t4jeclcbw9lk,1,56.9,95.0,2025-05-14T18:31:51.731Z,2025-05-14T18:31:56Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5727124033,140,41.6,5727124039,213,3.44,5727124037,212,16.8,5727124035,141,87.7,5727124031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741631,811,1,2,73,9,2nnlsjfbcea40t4jeclcbw9lk,1,41.6,84.4,2025-05-14T18:31:56.067Z,2025-05-14T18:32:03Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5727124441,141,62.9,5727124435,56,Back,5727124445,213,4.56,5727124439,140,39.5,5727124443,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741711,812,1,2,73,16,2nnlsjfbcea40t4jeclcbw9lk,1,60.3,36.4,2025-05-14T18:32:03.075Z,2025-05-14T18:32:09Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5727124887,56,Right,5727124893,212,19.9,5727124895,213,5.18,5727124889,140,68.9,5727124891,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741757,813,1,2,73,22,2nnlsjfbcea40t4jeclcbw9lk,1,79.7,12.6,2025-05-14T18:32:08.981Z,2025-05-14T18:32:11Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5727125157,141,6.8,5727125155,140,69.5,5727125161,213,3.49,5727125159,212,11.4,5727125153,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741843,814,1,2,73,24,2nnlsjfbcea40t4jeclcbw9lk,1,69.5,6.8,2025-05-14T18:32:11.509Z,2025-05-14T18:32:17Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5727125593,141,19.8,5727125597,213,2.73,5727125589,56,Right,5727125595,212,22.0,5727125591,140,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741855,815,1,2,73,30,2nnlsjfbcea40t4jeclcbw9lk,1,50.3,19.8,2025-05-14T18:32:17.029Z,2025-05-14T18:32:18Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5727125677,56,Back,5727125683,212,17.7,5727125685,213,2.16,5727125681,141,41.5,5727125679,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741875,816,1,2,73,31,2nnlsjfbcea40t4jeclcbw9lk,1,41.0,41.5,2025-05-14T18:32:18.692Z,2025-05-14T18:32:19Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5727125815,213,1.05,5727125803,56,Back,5727125809,212,14.2,5727125805,140,47.8,5727125807,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741923,817,1,2,73,32,2nnlsjfbcea40t4jeclcbw9lk,1,47.8,59.6,2025-05-14T18:32:19.748Z,2025-05-14T18:32:21Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5727125999,140,61.5,5727126001,141,50.3,5727126005,213,5.87,5727126003,212,15.7,5727125997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741963,818,1,2,73,34,2nnlsjfbcea40t4jeclcbw9lk,1,61.7,50.1,2025-05-14T18:32:21.716Z,2025-05-14T18:32:24Z,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,5727126219,212,10.6,5727126213,56,Center,5727126215,140,57.8,5727126217,141,35.8,5727126221,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742035,819,1,2,73,37,2nnlsjfbcea40t4jeclcbw9lk,1,59.9,36.0,2025-05-14T18:32:24.388Z,2025-05-14T18:32:28Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5727126607,140,75.2,5727126605,56,Right,5727126615,213,5.69,5727126611,212,19.4,5727126609,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742029,526,83,2,73,41,4jg5vd59i24chckyua90dr1lg,0,22.4,72.6,2025-05-14T18:32:28.100Z,2025-05-14T18:32:29Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727126809,399,1ojl4m8rsuzsjufucdotav4es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742057,820,1,2,73,41,2nnlsjfbcea40t4jeclcbw9lk,0,75.2,20.1,2025-05-14T18:32:28.325Z,2025-05-14T18:32:29Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5727126751,141,28.0,5727126755,213,0.22,5727126749,140,98.5,5727126753,212,25.0,5727126747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742143,528,12,2,73,46,4jg5vd59i24chckyua90dr1lg,1,2.2,74.7,2025-05-14T18:32:33.005Z,2025-05-14T18:32:34Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5727127157,213,1.09,5727127229,167,,5727127155,212,20.4,5727127153,141,100.0,5727127149,56,Back,5727127151,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742157,529,5,2,73,46,4jg5vd59i24chckyua90dr1lg,0,13.2,101.6,2025-05-14T18:32:33.900Z,2025-05-14T18:32:35Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5727127285,233,821,5727127217,347,,5727127215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742149,821,5,2,73,47,2nnlsjfbcea40t4jeclcbw9lk,1,87.8,-1.5,2025-05-14T18:32:33.941Z,2025-05-14T18:32:35Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5727127177,56,Right,5727127247,233,529,5727127179,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742395,822,1,2,74,2,2nnlsjfbcea40t4jeclcbw9lk,1,84.6,0.0,2025-05-14T18:32:49.156Z,2025-05-14T18:32:50Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5727128621,140,75.5,5727128625,212,13.0,5727128627,213,2.40,5727128617,107,,5727128619,56,Right,5727128623,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742403,823,1,2,74,3,2nnlsjfbcea40t4jeclcbw9lk,1,75.5,11.0,2025-05-14T18:32:50.292Z,2025-05-14T18:32:51Z,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,5727128657,140,73.5,5727128655,56,Right,5727128659,141,4.1,5727128663,213,4.29,5727128661,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742467,824,1,2,74,3,2nnlsjfbcea40t4jeclcbw9lk,1,73.5,4.1,2025-05-14T18:32:50.889Z,2025-05-14T18:32:53Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5727128949,141,7.6,5727128951,212,13.3,5727128945,56,Right,5727128947,140,61.0,5727128953,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742499,825,1,2,74,6,2nnlsjfbcea40t4jeclcbw9lk,1,60.9,8.8,2025-05-14T18:32:53.780Z,2025-05-14T18:32:57Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5727129157,56,Back,5727129165,213,2.33,5727129161,141,31.6,5727129159,140,47.0,5727129163,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742583,826,1,2,74,10,2nnlsjfbcea40t4jeclcbw9lk,1,47.0,31.6,2025-05-14T18:32:56.917Z,2025-05-14T18:33:04Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5727129673,141,70.9,5727129671,140,47.5,5727129675,212,26.7,5727129677,213,1.55,5727129669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742589,827,3,2,74,16,2nnlsjfbcea40t4jeclcbw9lk,0,62.7,93.8,2025-05-14T18:33:03.428Z,2025-05-14T19:07:43Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5727129711,286,,5727129753,233,530,5727129709,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742585,530,7,2,74,16,4jg5vd59i24chckyua90dr1lg,1,37.3,6.2,2025-05-14T18:33:03.429Z,2025-05-14T19:07:43Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5727129689,56,Back,5727129691,285,,5727129743,233,827,5727129687,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742593,531,5,2,74,17,4jg5vd59i24chckyua90dr1lg,0,38.2,-1.6,2025-05-14T18:33:04.406Z,2025-05-14T18:33:08Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5727129807,233,828,5727129725,56,Back,5727129727,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742597,828,5,2,74,18,2nnlsjfbcea40t4jeclcbw9lk,1,61.8,101.6,2025-05-14T18:33:05.317Z,2025-05-14T18:33:07Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5727129751,347,,5727129757,233,531,5727129749,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742753,829,1,2,74,26,2nnlsjfbcea40t4jeclcbw9lk,1,57.9,100.0,2025-05-14T18:33:13.237Z,2025-05-14T18:33:16Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5727130583,212,14.2,5727130571,56,Back,5727130585,213,3.41,5727130575,140,44.9,5727130567,107,,5727130579,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742813,830,1,2,74,29,2nnlsjfbcea40t4jeclcbw9lk,1,44.9,96.3,2025-05-14T18:33:15.973Z,2025-05-14T18:33:20Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5727130927,141,62.9,5727130929,212,26.8,5727130933,213,4.15,5727130919,56,Back,5727130923,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742851,831,1,2,74,32,2nnlsjfbcea40t4jeclcbw9lk,1,31.3,58.8,2025-05-14T18:33:19.748Z,2025-05-14T18:33:22Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5727131157,212,17.4,5727131153,141,33.3,5727131161,213,4.78,5727131149,140,32.5,5727131147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742911,832,1,2,74,36,2nnlsjfbcea40t4jeclcbw9lk,1,32.6,34.0,2025-05-14T18:33:23.492Z,2025-05-14T18:33:25Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5727131457,140,29.3,5727131463,213,1.71,5727131459,141,70.0,5727131451,56,Back,5727131461,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742967,833,1,2,74,37,2nnlsjfbcea40t4jeclcbw9lk,1,29.3,70.0,2025-05-14T18:33:24.885Z,2025-05-14T18:34:17Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5727131729,213,0.88,5727131727,212,13.3,5727131719,140,37.4,5727131721,141,85.1,5727131717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814743071,834,1,2,74,43,2nnlsjfbcea40t4jeclcbw9lk,1,37.2,77.9,2025-05-14T18:33:30.614Z,2025-05-14T18:33:36Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5727132665,1,,5727132423,213,0.26,5727132421,212,53.6,5727132415,56,Left,5727132417,140,86.5,5727132413,155,,5727132419,141,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814743179,835,1,2,74,49,2nnlsjfbcea40t4jeclcbw9lk,1,87.0,96.5,2025-05-14T18:33:36.565Z,2025-05-14T18:33:40Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5727133077,56,Center,5727133083,212,16.4,5727133085,213,4.30,5727133079,140,80.8,5727133081,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
