id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2794374661,706,10,2,75,27,5mbo4f0vps12dr0fcvjn3wyp5,1,1.2,47.6,2025-03-31T18:46:53.769Z,2025-03-31T19:14:14Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5614761715,233,693,5614757563,179,,5614757171,56,Back,5614757169,182,,5614757165,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794374665,707,6,2,75,30,5mbo4f0vps12dr0fcvjn3wyp5,0,3.0,42.0,2025-03-31T18:46:56.186Z,2025-03-31T19:26:18Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5614757241,56,Back,5614874187,233,887,5614757243,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794391417,887,6,2,75,30,33hzf6j2rd9r50g2n4agsytkd,1,97.0,58.0,2025-03-31T18:46:56.186Z,2025-03-31T19:26:18Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5614874115,73,,5614874113,56,Center,5614874131,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794374937,694,43,2,75,49,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-03-31T18:47:15.799Z,2025-03-31T18:48:08Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5614758693,56,Left,5614763797,144,6,5614758695,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794374993,695,1,2,75,52,33hzf6j2rd9r50g2n4agsytkd,1,99.5,99.5,2025-03-31T18:47:18.279Z,2025-03-31T19:15:22Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5614759011,212,14.7,5614759005,56,Left,5614759015,213,3.77,5614759009,141,86.8,5614759007,140,88.2,5614759003,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375013,696,1,2,75,53,33hzf6j2rd9r50g2n4agsytkd,1,84.7,87.4,2025-03-31T18:47:19.207Z,2025-03-31T19:15:23Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5614759081,141,83.2,5614759085,213,5.89,5614759083,212,7.5,5614759079,140,91.3,5614759077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375029,697,1,2,75,54,33hzf6j2rd9r50g2n4agsytkd,0,93.3,84.4,2025-03-31T18:47:20.471Z,2025-03-31T19:15:25Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5614759175,213,4.76,5614759169,140,93.9,5614759171,141,66.0,5614759173,212,12.5,5614759167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375051,708,12,2,75,56,5mbo4f0vps12dr0fcvjn3wyp5,1,5.3,31.5,2025-03-31T18:47:22.232Z,2025-03-31T19:15:53Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5614759309,212,22.8,5614759311,213,4.88,5614759305,140,9.0,5614759303,56,Back,5614759385,167,,5614759307,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375865,698,5,2,75,57,33hzf6j2rd9r50g2n4agsytkd,1,86.8,101.8,2025-03-31T18:47:23.241Z,2025-03-31T19:37:56Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5614764105,347,,5614879561,233,709,5614764101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375061,709,5,2,75,57,5mbo4f0vps12dr0fcvjn3wyp5,0,13.2,-1.8,2025-03-31T18:47:23.241Z,2025-03-31T19:37:56Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5614759349,347,,5614759345,56,Back,5614879565,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375471,710,18,2,76,22,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-03-31T18:47:49.114Z,2025-03-31T18:47:49Z,67w8t2dyivgz6muc431ofsb2s,A. Redkin,,,5614761867,44,Midfielder,5614761945,55,711,5614761869,59,24,5614761865,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375483,711,19,2,76,22,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-03-31T18:47:49.115Z,2025-03-31T18:47:50Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5614761939,55,710,5614761917,145,11,5614761923,292,8,5614761913,42,,5614761929,293,1,5614761919,59,10,5614761935,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375559,712,18,2,76,28,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-03-31T18:47:54.225Z,2025-03-31T18:47:55Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5614762461,55,713,5614762373,59,9,5614762365,42,,5614762369,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375567,713,19,2,76,28,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-03-31T18:47:54.226Z,2025-03-31T18:47:55Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5614762411,59,11,5614762405,42,,5614762415,293,3,5614762413,292,9,5614762417,44,Forward,5614762409,145,9,5614762419,55,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375895,699,1,2,76,44,33hzf6j2rd9r50g2n4agsytkd,1,79.6,100.0,2025-03-31T18:48:11.064Z,2025-03-31T18:48:13Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5614764245,56,Center,5614764249,141,78.1,5614764247,140,75.7,5614764253,213,4.46,5614764251,212,16.7,5614764243,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375937,700,1,2,76,46,33hzf6j2rd9r50g2n4agsytkd,1,75.8,78.1,2025-03-31T18:48:12.968Z,2025-03-31T18:48:14Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5614764451,213,1.53,5614764443,141,85.9,5614764447,212,5.3,5614764439,56,Left,5614764441,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375947,701,1,2,76,48,33hzf6j2rd9r50g2n4agsytkd,0,81.2,93.0,2025-03-31T18:48:14.391Z,2025-03-31T18:48:15Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5614764527,212,4.1,5614764523,140,85.0,5614764529,213,0.20,5614764535,233,715,5614764521,56,Left,5614764533,236,,5614764525,141,94.2,5614764539,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375941,715,74,2,76,48,5mbo4f0vps12dr0fcvjn3wyp5,1,11.0,4.3,2025-03-31T18:48:14.392Z,2025-03-31T18:48:16Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5614764469,285,,5614764467,56,Back,5614764565,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375985,702,1,2,76,50,33hzf6j2rd9r50g2n4agsytkd,1,81.9,93.8,2025-03-31T18:48:16.199Z,2025-03-31T18:48:17Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5614764761,140,71.3,5614764769,213,3.10,5614764759,56,Left,5614764767,212,11.1,5614764763,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794376029,703,1,2,76,51,33hzf6j2rd9r50g2n4agsytkd,1,70.2,92.4,2025-03-31T18:48:17.687Z,2025-03-31T18:48:20Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5614764997,212,23.7,5614764987,140,56.4,5614764991,141,64.8,5614765001,213,4.05,5614764983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794376053,704,1,2,76,54,33hzf6j2rd9r50g2n4agsytkd,1,54.6,67.5,2025-03-31T18:48:20.663Z,2025-03-31T18:48:22Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614765089,212,7.1,5614765085,141,75.6,5614765079,56,Center,5614765091,213,0.90,5614765081,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794376091,705,1,2,76,55,33hzf6j2rd9r50g2n4agsytkd,1,59.6,82.3,2025-03-31T18:48:21.943Z,2025-03-31T18:48:24Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5614765259,141,83.5,5614765255,56,Left,5614765257,140,73.8,5614765263,213,0.05,5614765261,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794376119,706,1,2,76,58,33hzf6j2rd9r50g2n4agsytkd,1,77.9,83.6,2025-03-31T18:48:24.631Z,2025-03-31T18:48:26Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5614765419,213,4.88,5614765417,212,12.9,5614765413,140,80.0,5614765415,141,64.9,5614765411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794376165,707,1,2,76,59,33hzf6j2rd9r50g2n4agsytkd,1,80.3,64.9,2025-03-31T18:48:26.183Z,2025-03-31T18:48:28Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5614765671,56,Center,5614765677,212,9.6,5614765673,140,71.2,5614765675,141,64.6,5614765679,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794376173,708,1,2,77,2,33hzf6j2rd9r50g2n4agsytkd,1,71.0,67.5,2025-03-31T18:48:28.760Z,2025-03-31T18:48:29Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5614765717,56,Center,5614765723,212,3.5,5614765719,140,71.5,5614765721,141,62.4,5614765725,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794376201,709,1,2,77,3,33hzf6j2rd9r50g2n4agsytkd,1,69.9,63.9,2025-03-31T18:48:29.751Z,2025-03-31T19:16:55Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5614765865,213,0.40,5614765859,140,79.6,5614765861,141,70.2,5614765863,212,11.0,5614765857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794376267,710,1,2,77,5,33hzf6j2rd9r50g2n4agsytkd,0,77.5,60.3,2025-03-31T18:48:31.208Z,2025-03-31T19:16:53Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5614766207,56,Center,5614883171,236,,5614883093,141,58.7,5614883097,213,5.71,5614883095,212,2.0,5614883177,286,,5614883173,233,716,5614883091,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794376211,716,74,2,77,5,5mbo4f0vps12dr0fcvjn3wyp5,1,18.0,27.8,2025-03-31T18:48:31.209Z,2025-03-31T19:16:57Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5614883189,233,710,5614765907,285,,5614765903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794391361,836,61,2,77,6,5mbo4f0vps12dr0fcvjn3wyp5,1,25.1,36.8,2025-03-31T18:48:32.186Z,2025-03-31T19:17:15Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5614884263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794391303,831,83,2,77,7,5mbo4f0vps12dr0fcvjn3wyp5,0,15.7,30.7,2025-03-31T18:48:33.186Z,2025-03-31T19:18:13Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5614888253,399,aybt4s09eeonv6pdk2v9c9v6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794391325,883,50,2,77,7,33hzf6j2rd9r50g2n4agsytkd,1,82.8,73.0,2025-03-31T18:48:34.185Z,2025-03-31T19:26:23Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5614887995,233,835,5614887943,56,Center,5614887945,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794391351,835,7,2,77,8,5mbo4f0vps12dr0fcvjn3wyp5,1,17.2,27.0,2025-03-31T18:48:34.186Z,2025-03-31T19:26:23Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5614887431,56,Back,5614887433,285,,5614887947,233,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794376337,718,4,2,77,11,5mbo4f0vps12dr0fcvjn3wyp5,1,22.5,10.0,2025-03-31T18:48:38.009Z,2025-03-31T18:50:20Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5614766641,56,Back,5614766637,13,,5614766645,265,,5614766999,233,711,5614766647,285,,5614766643,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794376367,711,4,2,77,11,33hzf6j2rd9r50g2n4agsytkd,0,77.5,90.0,2025-03-31T18:48:38.010Z,2025-03-31T18:50:20Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5614766981,265,,5614766975,13,,5614766983,286,,5614766979,152,,5614767019,233,718,5614766977,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794376421,712,17,2,77,19,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-03-31T18:48:45.784Z,2025-03-31T19:18:25Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5614767495,13,243,5614767489,31,,5614770275,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794377267,719,1,2,78,6,5mbo4f0vps12dr0fcvjn3wyp5,0,28.6,7.6,2025-03-31T18:49:32.505Z,2025-03-31T18:49:37Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5614771559,152,,5614771569,213,0.05,5614771563,140,79.7,5614771571,1,,5614771557,157,,5614771567,212,53.7,5614771555,5,,5614771565,141,11.3,5614771561,56,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,
2794391457,890,44,2,78,10,33hzf6j2rd9r50g2n4agsytkd,1,21.5,88.4,2025-03-31T18:49:36.186Z,2025-03-31T19:39:06Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5614892577,56,Back,5614893207,233,720,5614892579,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794377275,720,44,2,78,10,5mbo4f0vps12dr0fcvjn3wyp5,0,78.5,11.6,2025-03-31T18:49:36.187Z,2025-03-31T19:39:06Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5614893213,233,890,5614771603,286,,5614771601,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794377301,713,1,2,78,10,33hzf6j2rd9r50g2n4agsytkd,1,25.4,90.8,2025-03-31T18:49:37.112Z,2025-03-31T19:18:57Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5614771745,213,4.87,5614771737,56,Back,5614771743,212,12.8,5614771739,140,27.3,5614771741,141,72.2,5614771735,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794377369,714,1,2,78,12,33hzf6j2rd9r50g2n4agsytkd,1,27.3,55.2,2025-03-31T18:49:38.583Z,2025-03-31T18:49:40Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5614772075,141,44.3,5614772067,3,,5614772071,56,Back,5614772083,213,5.41,5614772073,140,33.2,5614772077,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794377377,715,61,2,78,14,33hzf6j2rd9r50g2n4agsytkd,1,34.6,53.1,2025-03-31T18:49:40.671Z,2025-03-31T18:49:41Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5614772129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794377619,721,1,2,78,14,5mbo4f0vps12dr0fcvjn3wyp5,1,69.6,32.5,2025-03-31T18:49:41.097Z,2025-03-31T19:20:22Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5614773409,141,21.2,5614773405,56,Center,5614773413,212,7.8,5614773415,213,4.91,5614773407,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794377629,722,4,2,78,18,5mbo4f0vps12dr0fcvjn3wyp5,1,70.4,29.4,2025-03-31T18:49:45.111Z,2025-03-31T19:20:24Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5614773493,265,,5614775475,233,716,5614773491,152,,5614773487,13,,5614773495,286,,5614773489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794377447,716,4,2,78,18,33hzf6j2rd9r50g2n4agsytkd,0,29.6,70.6,2025-03-31T18:49:45.112Z,2025-03-31T18:50:21Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5614772537,13,,5614772539,56,Back,5614772541,152,,5614775503,233,722,5614772547,285,,5614772543,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794377547,717,17,2,78,25,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-03-31T18:49:51.367Z,2025-03-31T18:49:53Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5614773219,31,,5614773225,13,243,5614773223,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794378385,723,1,2,79,19,5mbo4f0vps12dr0fcvjn3wyp5,0,70.7,23.0,2025-03-31T18:50:45.225Z,2025-03-31T18:50:56Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5614777709,1,,5614777695,155,,5614777707,213,0.96,5614777691,2,,5614777703,141,73.5,5614777705,212,42.0,5614777699,56,Center,5614777701,140,93.7,5614777693,5,5614777697,152,,,,,,,,,,,,,,,,,,,,,,,,,,
2794378509,719,4,2,79,22,33hzf6j2rd9r50g2n4agsytkd,1,7.8,30.0,2025-03-31T18:50:48.608Z,2025-03-31T19:38:00Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5614778551,285,,5614901321,264,,5614901525,233,724,5614778547,152,,5614778541,13,,5614778545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794378393,724,4,2,79,22,5mbo4f0vps12dr0fcvjn3wyp5,0,92.2,70.0,2025-03-31T18:50:48.609Z,2025-03-31T19:38:00Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5614778651,152,,5614778647,13,,5614778135,286,,5614778649,264,,5614901569,233,719,5614777735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794378779,720,1,2,79,48,33hzf6j2rd9r50g2n4agsytkd,0,12.1,36.4,2025-03-31T18:51:15.112Z,2025-03-31T18:51:19Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5614779995,141,23.4,5614779991,56,Center,5614779987,152,,5614779979,5,,5614779983,157,,5614779999,213,6.12,5614779997,212,53.1,5614780001,1,,5614779993,140,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,
2794378823,725,44,2,79,52,5mbo4f0vps12dr0fcvjn3wyp5,1,35.2,79.5,2025-03-31T18:51:19.160Z,2025-03-31T19:39:06Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5614780199,233,721,5614780189,56,Back,5614780191,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794378785,721,44,2,79,52,33hzf6j2rd9r50g2n4agsytkd,0,64.8,20.5,2025-03-31T18:51:19.161Z,2025-03-31T19:39:07Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5614780021,56,Right,5614780217,233,725,5614780023,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794378857,726,1,2,79,53,5mbo4f0vps12dr0fcvjn3wyp5,1,30.9,80.2,2025-03-31T18:51:19.290Z,2025-03-31T19:40:30Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5614780393,3,,5614780397,140,43.2,5614780403,213,0.78,5614780395,56,Back,5614780401,212,18.1,5614780399,141,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794378869,727,1,2,79,57,5mbo4f0vps12dr0fcvjn3wyp5,0,43.4,98.9,2025-03-31T18:51:23.945Z,2025-03-31T18:51:25Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5614780481,213,0.16,5614780479,212,13.1,5614780475,140,55.7,5614780483,1,,5614780471,157,,5614780477,141,100.0,5614780473,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794379001,722,5,2,79,58,33hzf6j2rd9r50g2n4agsytkd,1,45.4,-2.0,2025-03-31T18:51:25.060Z,2025-03-31T19:37:56Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5614781169,233,728,5614781133,56,Back,5614781135,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794378871,728,5,2,79,58,5mbo4f0vps12dr0fcvjn3wyp5,0,54.6,102.0,2025-03-31T18:51:25.060Z,2025-03-31T19:37:57Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5614780491,347,,5614781183,233,722,5614780489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794379047,723,1,2,80,8,33hzf6j2rd9r50g2n4agsytkd,1,47.3,0.0,2025-03-31T18:51:34.855Z,2025-03-31T18:51:37Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614781379,213,0.54,5614781373,212,13.1,5614781369,141,7.9,5614781359,107,,5614781367,140,58.0,5614781363,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794379063,724,1,2,80,11,33hzf6j2rd9r50g2n4agsytkd,1,57.2,11.4,2025-03-31T18:51:37.577Z,2025-03-31T19:22:08Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5614781467,213,5.80,5614781463,141,7.3,5614781459,56,Right,5614781461,140,62.2,5614781465,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794379109,725,1,2,80,13,33hzf6j2rd9r50g2n4agsytkd,0,63.1,7.1,2025-03-31T18:51:39.592Z,2025-03-31T19:22:09Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614781729,212,14.6,5614781725,140,77.0,5614781727,141,7.4,5614781723,56,Right,5614781731,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794379183,730,1,2,80,17,5mbo4f0vps12dr0fcvjn3wyp5,0,20.5,98.3,2025-03-31T18:51:44.058Z,2025-03-31T18:51:47Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5614782149,56,Left,5614782155,212,36.9,5614782147,155,,5614782151,140,55.4,5614782159,1,,5614782153,141,92.1,5614782157,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794379225,726,1,2,80,21,33hzf6j2rd9r50g2n4agsytkd,1,45.5,21.2,2025-03-31T18:51:47.319Z,2025-03-31T18:51:49Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614782375,56,Center,5614782381,212,9.6,5614782379,141,22.7,5614782383,213,0.11,5614782377,140,54.6,5614782373,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794379315,728,1,2,80,24,33hzf6j2rd9r50g2n4agsytkd,1,50.5,22.4,2025-03-31T18:51:50.377Z,2025-03-31T18:51:53Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5614782741,213,1.69,5614782739,212,27.8,5614782735,140,47.3,5614782733,56,Back,5614782737,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794379441,729,1,2,80,27,33hzf6j2rd9r50g2n4agsytkd,1,48.7,65.5,2025-03-31T18:51:53.688Z,2025-03-31T18:52:06Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5614783445,212,42.8,5614783439,56,Center,5614783441,140,88.6,5614783443,141,78.2,5614783451,1,,5614783447,213,0.20,5614783723,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794379479,730,1,2,80,36,33hzf6j2rd9r50g2n4agsytkd,1,85.7,81.5,2025-03-31T18:52:02.441Z,2025-03-31T18:52:04Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5614783633,213,3.99,5614783627,140,74.9,5614783631,212,17.1,5614783625,56,Center,5614783629,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794379521,731,1,2,80,38,33hzf6j2rd9r50g2n4agsytkd,1,74.0,65.2,2025-03-31T18:52:04.664Z,2025-03-31T18:52:08Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5614783873,141,58.2,5614783877,213,3.57,5614783871,140,64.0,5614783869,56,Center,5614783875,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794379545,732,1,2,80,42,33hzf6j2rd9r50g2n4agsytkd,1,69.2,58.5,2025-03-31T18:52:08.233Z,2025-03-31T18:52:10Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614784007,140,74.5,5614784011,212,13.4,5614784005,56,Center,5614784009,141,76.4,5614784013,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794379631,733,1,2,80,44,33hzf6j2rd9r50g2n4agsytkd,1,74.4,76.0,2025-03-31T18:52:10.312Z,2025-03-31T18:52:16Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5614784445,56,Left,5614784449,141,84.7,5614784447,140,91.8,5614784453,213,0.31,5614784451,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
