id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2805528387,892,18,2,91,1,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-24T18:48:12.752Z,2025-04-24T18:56:10Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676297399,55,893,5676297345,59,20,5676297341,42,,5676297343,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528395,893,19,2,91,1,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-24T18:48:12.753Z,2025-04-24T18:56:12Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5676297387,44,Defender,5676297375,42,,5676297381,59,4,5676297385,293,3,5676297379,145,8,5676297389,55,892,5676297383,292,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528935,903,40,2,91,2,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-24T18:48:13.552Z,2025-04-24T19:00:25Z,,,,5676300007,30,"d5jgrd0clyl4rskqu6j8hcwkp, bv57jiquzqjnzuxzw5r663aad, ab3og2sas7q4czd31wbdbnro, ebhyx7fm13sy9qjf4vylzg89h, 5jos8v6hr086q8at9iuyhwded, 23p0dby12ymf55wwi0xz2fnx1, 2zjl0xu23wp9j6ciq25irsq38, bhaqw4112j43c753dlxhy61ud, dvl8q7nwvz3o6d73220d1ag2d, 3bepi58wwope38a478y7jwlxw, csd7qb9u0a9am2ltse9w31uz8, 7yocn8krssddsjcnmpe1y9b10, 6051gs5j7d6zss35h2twoqnd, 9jszz4regvdvl0v4i8s41jbah, 8awq0zw9oyj9gy3ruxv105jis, 1kmf6cvipol87w83cf6gb504",5676300013,130,10,5676300011,59,"45, 18, 27, 4, 5, 3, 32, 13, 10, 9, 12, 40, 14, 19, 31, 36",5676300015,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5676300009,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5",5676300017,194,23p0dby12ymf55wwi0xz2fnx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528587,896,1,2,91,20,czkf5t3ai00ghwbga03i5aqxw,1,83.1,100.0,2025-04-24T18:48:32.215Z,2025-04-24T18:48:51Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676299045,107,,5676298543,212,13.6,5676298537,56,Left,5676298545,213,5.93,5676298541,141,94.7,5676298539,140,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528595,897,61,2,91,26,czkf5t3ai00ghwbga03i5aqxw,0,93.6,94.4,2025-04-24T18:48:38.159Z,2025-04-24T18:48:38Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676298565,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528597,799,5,2,91,27,cfvya7igkhkas7wvsktwz6j8k,1,-1.2,19.2,2025-04-24T18:48:38.986Z,2025-04-24T18:48:41Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,5676298645,233,898,5676298603,346,,5676298601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528603,898,5,2,91,27,czkf5t3ai00ghwbga03i5aqxw,0,101.2,80.8,2025-04-24T18:48:38.986Z,2025-04-24T19:01:56Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676298635,346,,5676298633,56,Left,5676298651,233,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528689,800,1,2,91,39,cfvya7igkhkas7wvsktwz6j8k,0,4.9,44.6,2025-04-24T18:48:50.555Z,2025-04-24T18:48:57Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5676299197,56,Center,5676299211,1,,5676299203,212,50.9,5676299195,124,,5676299207,213,6.13,5676299199,140,52.8,5676299219,74,,5676299201,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528685,899,44,2,91,44,czkf5t3ai00ghwbga03i5aqxw,1,41.6,74.6,2025-04-24T18:48:55.579Z,2025-04-24T18:58:21Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5676299269,233,801,5676299167,56,Back,5676299169,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528693,801,44,2,91,44,cfvya7igkhkas7wvsktwz6j8k,0,60.6,21.2,2025-04-24T18:48:55.580Z,2025-04-24T18:56:51Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5676299231,286,,5676299227,56,Center,5676299279,233,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528687,900,1,2,91,44,czkf5t3ai00ghwbga03i5aqxw,1,35.0,87.4,2025-04-24T18:48:55.872Z,2025-04-24T18:58:20Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5676299189,212,21.1,5676318849,3,,5676299183,56,Left,5676299187,141,83.8,5676299185,140,55.0,5676299191,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528713,901,61,2,91,48,czkf5t3ai00ghwbga03i5aqxw,1,50.2,78.5,2025-04-24T18:48:59.984Z,2025-04-24T18:58:32Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,5676299317,56,Center,5676319177,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528719,802,1,2,91,48,cfvya7igkhkas7wvsktwz6j8k,1,34.9,12.8,2025-04-24T18:49:00.139Z,2025-04-24T18:49:03Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,5676299353,141,19.5,5676299349,56,Back,5676299357,213,0.70,5676299351,140,40.1,5676299355,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528747,803,1,2,91,52,cfvya7igkhkas7wvsktwz6j8k,1,41.0,19.8,2025-04-24T18:49:04.059Z,2025-04-24T18:49:07Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5676299443,140,35.7,5676299449,213,2.04,5676299441,56,Back,5676299445,141,35.8,5676299447,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528763,804,1,2,91,55,cfvya7igkhkas7wvsktwz6j8k,1,42.6,37.9,2025-04-24T18:49:07.130Z,2025-04-24T18:49:09Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5676299477,213,1.60,5676299469,56,Back,5676299471,140,42.1,5676299473,141,63.4,5676299475,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528777,805,1,2,91,57,cfvya7igkhkas7wvsktwz6j8k,0,48.0,65.8,2025-04-24T18:49:08.939Z,2025-04-24T18:49:10Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676299519,212,18.7,5676299517,141,85.9,5676299515,140,60.1,5676299513,56,Left,5676299521,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528781,902,8,2,91,58,czkf5t3ai00ghwbga03i5aqxw,1,44.5,17.1,2025-04-24T18:49:10.017Z,2025-04-24T18:49:10Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676299523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528869,806,1,2,92,3,cfvya7igkhkas7wvsktwz6j8k,1,36.5,86.8,2025-04-24T18:49:15.243Z,2025-04-24T18:49:17Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676299709,213,3.62,5676299703,140,26.4,5676299707,212,12.0,5676299705,141,78.7,5676299701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528939,807,1,2,92,5,cfvya7igkhkas7wvsktwz6j8k,1,25.0,76.7,2025-04-24T18:49:17.035Z,2025-04-24T18:49:22Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676300033,141,43.6,5676300031,140,11.7,5676300035,212,26.5,5676300029,56,Back,5676300037,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528977,808,1,2,92,10,cfvya7igkhkas7wvsktwz6j8k,0,12.6,41.3,2025-04-24T18:49:21.867Z,2025-04-24T18:49:25Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5676300265,140,61.0,5676300261,157,,5676300271,213,6.28,5676300267,141,41.0,5676300263,56,Center,5676300273,1,,5676300269,212,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528989,904,1,2,92,14,czkf5t3ai00ghwbga03i5aqxw,0,35.3,72.3,2025-04-24T18:49:26.105Z,2025-04-24T18:59:19Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5676300347,213,6.05,5676300339,56,Center,5676300345,212,37.9,5676320163,3,,5676300341,140,70.4,5676320165,1,,5676300343,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529013,809,1,2,92,16,cfvya7igkhkas7wvsktwz6j8k,0,37.2,41.3,2025-04-24T18:49:27.659Z,2025-04-24T18:49:29Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5676300477,212,21.3,5676300469,3,,5676300479,213,6.27,5676300473,140,57.5,5676300471,56,Center,5676300475,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529027,905,4,2,92,18,czkf5t3ai00ghwbga03i5aqxw,1,40.7,62.0,2025-04-24T18:49:29.690Z,2025-04-24T18:50:28Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5676300667,13,,5676300671,56,Back,5676300675,286,,5676300669,294,,5676300705,233,810,5676300673,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529017,810,4,2,92,18,cfvya7igkhkas7wvsktwz6j8k,0,59.3,38.0,2025-04-24T18:49:29.691Z,2025-04-24T18:49:38Z,58macwlwpfn7ee9ubfzio4idw,V. Poppler,,5676300545,285,,5676300541,56,Center,5676300539,294,,5676300729,233,905,5676300537,13,,5676300543,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529387,906,1,2,93,1,czkf5t3ai00ghwbga03i5aqxw,1,40.0,67.5,2025-04-24T18:50:13.319Z,2025-04-24T18:50:15Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676302439,157,,5676302445,140,77.2,5676302453,1,,5676302441,152,,5676302447,141,22.4,5676302443,56,Center,5676302437,5,,5676302451,213,5.62,5676302449,212,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529393,907,1,2,93,4,czkf5t3ai00ghwbga03i5aqxw,1,75.8,23.7,2025-04-24T18:50:15.767Z,2025-04-24T18:50:26Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676302489,213,2.15,5676302483,140,74.1,5676302487,212,3.3,5676302481,56,Center,5676302485,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529407,908,61,2,93,6,czkf5t3ai00ghwbga03i5aqxw,1,74.0,27.7,2025-04-24T18:50:18.044Z,2025-04-24T18:50:18Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,5676302557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529435,812,1,2,93,8,cfvya7igkhkas7wvsktwz6j8k,0,29.9,77.0,2025-04-24T18:50:19.659Z,2025-04-24T18:50:21Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5676302711,141,75.4,5676302713,212,21.9,5676302707,56,Center,5676302715,213,6.23,5676302709,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529449,909,4,2,93,11,czkf5t3ai00ghwbga03i5aqxw,1,45.7,27.1,2025-04-24T18:50:23.017Z,2025-04-24T19:02:00Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676303055,233,813,5676302791,56,Back,5676302787,13,,5676302797,152,,5676302801,265,,5676302803,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529471,813,4,2,93,11,cfvya7igkhkas7wvsktwz6j8k,0,54.3,72.9,2025-04-24T18:50:23.018Z,2025-04-24T19:02:00Z,58macwlwpfn7ee9ubfzio4idw,V. Poppler,,5676303015,152,,5676303011,13,,5676303017,265,,5676303103,233,909,5676303013,56,Center,5676303019,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529663,911,1,2,93,35,czkf5t3ai00ghwbga03i5aqxw,1,46.2,31.9,2025-04-24T18:50:46.569Z,2025-04-24T18:59:46Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676303793,213,6.04,5676303789,141,17.0,5676303785,56,Right,5676320947,152,,5676303795,1,,5676303781,155,,5676303791,212,42.8,5676303787,140,85.8,5676320945,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529665,912,61,2,93,37,czkf5t3ai00ghwbga03i5aqxw,0,85.7,16.7,2025-04-24T18:50:49.127Z,2025-04-24T18:50:49Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676303803,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529701,815,1,2,93,40,cfvya7igkhkas7wvsktwz6j8k,0,7.7,94.8,2025-04-24T18:50:51.479Z,2025-04-24T18:50:54Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676303895,141,94.7,5676303891,56,Back,5676303897,212,0.6,5676303901,1,,5676303893,140,8.3,5676303919,236,,5676303925,286,,5676303889,157,,5676303921,233,913,5676303899,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,
2805529679,913,74,2,93,40,czkf5t3ai00ghwbga03i5aqxw,1,85.7,7.0,2025-04-24T18:50:51.480Z,2025-04-24T18:50:53Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676303853,56,Right,5676303855,285,,5676303929,233,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529709,816,5,2,93,41,cfvya7igkhkas7wvsktwz6j8k,1,11.6,101.2,2025-04-24T18:50:52.624Z,2025-04-24T19:01:56Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676303949,233,914,5676303945,347,,5676303943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529693,914,5,2,93,41,czkf5t3ai00ghwbga03i5aqxw,0,88.4,-1.2,2025-04-24T18:50:52.624Z,2025-04-24T18:50:57Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676303871,56,Right,5676303873,347,,5676303969,233,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529759,818,1,2,93,53,cfvya7igkhkas7wvsktwz6j8k,1,12.4,100.0,2025-04-24T18:51:04.987Z,2025-04-24T18:51:07Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676304199,140,11.9,5676304201,141,90.9,5676304205,213,4.64,5676304197,56,Back,5676304203,212,7.6,5676304195,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529771,819,1,2,93,55,cfvya7igkhkas7wvsktwz6j8k,1,13.1,89.7,2025-04-24T18:51:06.875Z,2025-04-24T18:51:08Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5676304299,213,1.16,5676304297,212,4.2,5676304291,56,Back,5676304293,140,14.7,5676304295,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529773,820,1,2,93,57,cfvya7igkhkas7wvsktwz6j8k,0,24.1,94.1,2025-04-24T18:51:08.860Z,2025-04-24T18:51:09Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676304309,140,46.7,5676304315,213,5.83,5676304313,212,26.3,5676304311,141,77.3,5676304307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529789,915,1,2,93,58,czkf5t3ai00ghwbga03i5aqxw,1,48.0,28.2,2025-04-24T18:51:10.280Z,2025-04-24T18:51:12Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676304393,213,0.63,5676304389,141,32.8,5676304391,212,5.3,5676304385,56,Center,5676304387,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529797,916,61,2,94,0,czkf5t3ai00ghwbga03i5aqxw,0,52.1,32.8,2025-04-24T18:51:12.225Z,2025-04-24T18:56:06Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5676304417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529795,821,61,2,94,1,cfvya7igkhkas7wvsktwz6j8k,1,43.7,75.0,2025-04-24T18:51:12.439Z,2025-04-24T18:55:11Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5676304413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529829,822,1,2,94,2,cfvya7igkhkas7wvsktwz6j8k,0,43.6,77.7,2025-04-24T18:51:13.868Z,2025-04-24T18:55:26Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5676304591,140,53.1,5676304593,141,72.0,5676304595,212,10.7,5676304597,213,5.91,5676304589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529815,917,8,2,94,3,czkf5t3ai00ghwbga03i5aqxw,1,41.9,34.2,2025-04-24T18:51:14.880Z,2025-04-24T18:56:36Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676304507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805531999,941,12,2,94,4,czkf5t3ai00ghwbga03i5aqxw,1,43.4,34.2,2025-04-24T18:51:15.398Z,2025-04-24T18:57:06Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5676316815,15,,5676316831,212,10.2,5676316823,140,35.3,5676316835,213,3.73,5676316819,56,Back,5676316827,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805531611,854,1,2,94,5,cfvya7igkhkas7wvsktwz6j8k,1,61.1,74.2,2025-04-24T18:51:16.398Z,2025-04-24T18:55:49Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5676314631,141,91.1,5676314635,213,1.10,5676314629,140,66.7,5676314633,212,12.9,5676314627,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529865,823,1,2,94,8,cfvya7igkhkas7wvsktwz6j8k,1,82.3,87.7,2025-04-24T18:51:19.532Z,2025-04-24T18:56:10Z,czrpc1phedwtryuc92x244yqd,V. Rodić,1.0,5676304795,212,27.1,5676304791,140,85.8,5676304781,2,,5676304797,213,4.85,5676315245,154,,5676304793,141,48.2,5676304789,56,Center,5676315243,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529867,824,15,2,94,10,cfvya7igkhkas7wvsktwz6j8k,1,87.0,42.3,2025-04-24T18:51:22.396Z,2025-04-24T18:56:11Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,5676304831,56,Center,5676315263,102,49.7,5676304829,17,,5676315255,29,,5676315025,82,,5676315269,146,88.2,5676315021,72,,5676315259,55,823,5676315265,103,19,5676315253,78,,5676315273,230,5676315257,154,,5676315279,233,918,5676315271,147,5676315275,231,5676315267,328,,98.4,43.0,5676304827,22,,49.1,,,
2805529847,918,10,2,94,11,czkf5t3ai00ghwbga03i5aqxw,1,11.8,57.0,2025-04-24T18:51:22.496Z,2025-04-24T18:57:45Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676304707,56,Back,5676315283,233,824,5676304705,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529885,919,12,2,94,12,czkf5t3ai00ghwbga03i5aqxw,1,8.3,35.2,2025-04-24T18:51:23.663Z,2025-04-24T18:51:26Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5676304947,140,24.0,5676304949,141,18.8,5676304951,212,19.9,5676304953,213,5.69,5676304945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529919,825,1,2,94,16,cfvya7igkhkas7wvsktwz6j8k,1,79.9,89.4,2025-04-24T18:51:28.284Z,2025-04-24T18:51:31Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5676305153,141,73.3,5676305157,213,5.60,5676305149,56,Center,5676305151,140,92.7,5676305155,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529921,826,50,2,94,20,cfvya7igkhkas7wvsktwz6j8k,1,90.6,71.6,2025-04-24T18:51:31.630Z,2025-04-24T18:51:35Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5676305183,233,920,5676305163,286,,5676305161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529923,920,7,2,94,20,czkf5t3ai00ghwbga03i5aqxw,0,9.4,28.4,2025-04-24T18:51:31.631Z,2025-04-24T18:51:35Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5676305167,285,,5676305165,56,Back,5676305175,233,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529927,827,61,2,94,21,cfvya7igkhkas7wvsktwz6j8k,1,91.4,72.9,2025-04-24T18:51:32.821Z,2025-04-24T18:56:32Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5676305173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529945,921,1,2,94,21,czkf5t3ai00ghwbga03i5aqxw,0,13.8,32.8,2025-04-24T18:51:33.304Z,2025-04-24T18:58:21Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5676305293,212,52.1,5676305289,140,61.8,5676305285,157,,5676305295,213,0.25,5676305291,141,52.1,5676305297,1,,5676305287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529997,828,1,2,94,29,cfvya7igkhkas7wvsktwz6j8k,1,33.4,49.7,2025-04-24T18:51:40.492Z,2025-04-24T18:51:42Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676305599,140,14.8,5676305605,213,3.13,5676305603,212,19.5,5676305597,56,Back,5676305601,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805530019,829,1,2,94,31,cfvya7igkhkas7wvsktwz6j8k,1,17.8,52.2,2025-04-24T18:51:42.508Z,2025-04-24T18:51:46Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5676305721,213,0.98,5676305713,56,Back,5676305719,212,21.5,5676305715,140,29.2,5676305717,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805530031,830,1,2,94,35,cfvya7igkhkas7wvsktwz6j8k,0,30.8,80.8,2025-04-24T18:51:46.861Z,2025-04-24T18:51:49Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676305787,140,72.5,5676305795,1,,5676305785,56,Center,5676305791,212,44.9,5676305789,141,66.1,5676305793,213,6.06,5676305783,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805530023,922,44,2,94,35,czkf5t3ai00ghwbga03i5aqxw,1,28.6,33.6,2025-04-24T18:51:47.032Z,2025-04-24T18:51:50Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676305737,56,Back,5676305739,285,,5676305833,233,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805530033,831,44,2,94,35,cfvya7igkhkas7wvsktwz6j8k,0,71.2,68.0,2025-04-24T18:51:47.033Z,2025-04-24T18:51:50Z,58macwlwpfn7ee9ubfzio4idw,V. Poppler,,5676305839,233,922,5676305803,286,,5676305801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805530027,923,12,2,94,35,czkf5t3ai00ghwbga03i5aqxw,1,29.2,28.8,2025-04-24T18:51:47.289Z,2025-04-24T18:51:48Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676305769,15,,5676305755,56,Back,5676305763,213,0.03,5676305761,212,12.3,5676305757,140,40.9,5676305759,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805530051,924,12,2,94,40,czkf5t3ai00ghwbga03i5aqxw,1,36.9,29.7,2025-04-24T18:51:51.608Z,2025-04-24T18:51:52Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676305899,140,47.3,5676305905,213,5.94,5676305901,141,23.9,5676305915,15,,5676305897,56,Back,5676305903,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805530079,832,1,2,94,42,cfvya7igkhkas7wvsktwz6j8k,1,52.0,66.3,2025-04-24T18:51:53.548Z,2025-04-24T18:51:57Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5676306089,140,56.4,5676306093,212,24.0,5676306087,56,Center,5676306091,141,31.6,5676306095,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805530101,833,1,2,94,45,cfvya7igkhkas7wvsktwz6j8k,1,58.8,20.0,2025-04-24T18:51:56.988Z,2025-04-24T18:51:59Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676306201,140,86.8,5676306205,212,29.9,5676306207,213,6.11,5676306199,56,Right,5676306203,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805530105,834,1,2,94,48,cfvya7igkhkas7wvsktwz6j8k,0,86.8,12.3,2025-04-24T18:51:59.404Z,2025-04-24T18:52:00Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,5676306225,140,88.3,5676306227,141,33.6,5676306219,2,,5676306231,213,1.46,5676306223,56,Center,5676306229,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
