id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2807106767,689,61,2,72,59,46yo78zak2j7kaxc5ak1fnm60,1,20.7,62.4,2025-04-27T13:29:53.441Z,2025-04-27T13:29:53Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684847287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106779,801,61,2,72,59,spvvjmk37iid7hsky9g3nce7,1,66.8,34.8,2025-04-27T13:29:53.587Z,2025-04-27T14:01:52Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684847349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106823,803,1,2,73,1,spvvjmk37iid7hsky9g3nce7,1,68.0,23.0,2025-04-27T13:29:55.046Z,2025-04-27T13:29:56Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684847557,56,Center,5684847565,213,2.33,5684847563,212,3.2,5684847561,141,26.4,5684847559,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106911,804,1,2,73,2,spvvjmk37iid7hsky9g3nce7,0,65.9,26.4,2025-04-27T13:29:56.262Z,2025-04-27T13:29:59Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684847975,140,100.0,5684847973,56,Center,5684847977,141,21.8,5684847983,1,,5684847981,213,6.20,5684847979,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106827,690,43,2,73,2,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-27T13:29:56.581Z,2025-04-27T14:02:16Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5685055985,144,61,5684847585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106961,691,5,2,73,5,46yo78zak2j7kaxc5ak1fnm60,1,-1.0,77.2,2025-04-27T13:29:59.442Z,2025-04-27T14:32:32Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5684848211,346,,5684848209,56,Back,5684848431,233,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106989,805,5,2,73,5,spvvjmk37iid7hsky9g3nce7,0,101.0,22.8,2025-04-27T13:29:59.442Z,2025-04-27T14:32:32Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684848381,56,Center,5684848383,346,,5684848479,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107099,692,1,2,73,10,46yo78zak2j7kaxc5ak1fnm60,1,5.0,63.0,2025-04-27T13:30:04.732Z,2025-04-27T13:30:10Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5684848897,141,29.5,5684848901,213,5.32,5684848899,212,27.8,5684848909,237,,5684848895,140,20.2,5684848893,56,Back,5684848891,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107157,693,1,2,73,16,46yo78zak2j7kaxc5ak1fnm60,1,32.8,19.8,2025-04-27T13:30:10.196Z,2025-04-27T13:30:13Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684849275,140,34.2,5684849273,56,Back,5684849277,141,38.6,5684849281,213,1.46,5684849279,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107211,694,1,2,73,19,46yo78zak2j7kaxc5ak1fnm60,1,33.2,44.9,2025-04-27T13:30:12.996Z,2025-04-27T13:30:16Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684849571,140,38.0,5684849573,141,74.5,5684849569,56,Back,5684849577,213,1.33,5684849575,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107237,695,1,2,73,21,46yo78zak2j7kaxc5ak1fnm60,1,38.2,76.3,2025-04-27T13:30:15.851Z,2025-04-27T13:30:17Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5684849695,212,17.4,5684849697,213,5.27,5684849693,141,54.6,5684849689,56,Back,5684849691,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107273,696,1,2,73,23,46yo78zak2j7kaxc5ak1fnm60,1,47.0,54.6,2025-04-27T13:30:17.316Z,2025-04-27T13:30:18Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5684849843,56,Back,5684849845,140,41.5,5684849849,212,16.9,5684849847,141,77.9,5684849851,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107381,697,1,2,73,24,46yo78zak2j7kaxc5ak1fnm60,1,41.5,77.9,2025-04-27T13:30:18.436Z,2025-04-27T13:30:23Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5684850407,56,Left,5684850411,141,95.0,5684850413,212,15.5,5684850409,140,51.3,5684850415,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107403,698,3,2,73,27,46yo78zak2j7kaxc5ak1fnm60,0,55.7,81.0,2025-04-27T13:30:21.941Z,2025-04-27T14:20:44Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5684850509,56,Left,5684850605,233,806,5684850513,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107365,806,7,2,73,27,spvvjmk37iid7hsky9g3nce7,0,44.3,19.0,2025-04-27T13:30:21.942Z,2025-04-27T14:20:44Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684850339,56,Back,5684850343,285,,5684850559,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107473,807,1,2,73,30,spvvjmk37iid7hsky9g3nce7,0,34.1,20.3,2025-04-27T13:30:24.791Z,2025-04-27T14:11:06Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684850825,56,Right,5684850833,213,6.14,5684850827,140,52.5,5684850831,212,19.5,5684850829,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107431,699,61,2,73,31,46yo78zak2j7kaxc5ak1fnm60,1,53.6,81.7,2025-04-27T13:30:25.123Z,2025-04-27T13:30:25Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5684850665,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107483,808,4,2,73,32,spvvjmk37iid7hsky9g3nce7,1,53.0,16.0,2025-04-27T13:30:26.294Z,2025-04-27T14:20:32Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684851087,152,,5684851085,56,Right,5684851285,233,700,5684851089,286,,5684851083,295,,5684851081,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107499,700,4,2,73,32,46yo78zak2j7kaxc5ak1fnm60,0,47.0,84.0,2025-04-27T13:30:26.295Z,2025-04-27T14:20:33Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5684851233,13,,5684851347,233,808,5684851237,295,,5684851241,152,,5684851243,285,,5684851239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107797,809,1,2,73,43,spvvjmk37iid7hsky9g3nce7,1,55.5,23.0,2025-04-27T13:30:37.511Z,2025-04-27T13:30:38Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684852581,5,,5684852583,152,,5684852591,141,31.2,5684852585,56,Back,5684852595,212,14.1,5684852599,213,2.73,5684852587,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107827,810,1,2,73,44,spvvjmk37iid7hsky9g3nce7,1,42.8,31.2,2025-04-27T13:30:38.407Z,2025-04-27T13:30:40Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684852815,56,Back,5684852831,213,1.84,5684852827,212,16.5,5684852819,140,38.6,5684852823,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107875,811,1,2,73,45,spvvjmk37iid7hsky9g3nce7,1,38.6,54.6,2025-04-27T13:30:39.943Z,2025-04-27T13:30:43Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684853087,141,46.7,5684853089,212,21.7,5684853085,140,58.6,5684853091,213,6.03,5684853083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107887,812,61,2,73,48,spvvjmk37iid7hsky9g3nce7,0,58.6,46.7,2025-04-27T13:30:42.822Z,2025-04-27T14:03:00Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684853143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107949,702,1,2,73,50,46yo78zak2j7kaxc5ak1fnm60,1,40.1,54.5,2025-04-27T13:30:44.763Z,2025-04-27T13:30:46Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5684853487,213,0.77,5684853485,212,16.4,5684853479,56,Center,5684853483,141,71.4,5684853481,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107959,703,3,2,73,52,46yo78zak2j7kaxc5ak1fnm60,0,54.0,70.8,2025-04-27T13:30:45.980Z,2025-04-27T13:30:49Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5684853545,286,,5684853611,233,813,5684853543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107971,813,7,2,73,52,spvvjmk37iid7hsky9g3nce7,0,46.0,29.2,2025-04-27T13:30:45.981Z,2025-04-27T13:30:50Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684853605,233,703,5684853577,56,Back,5684853579,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108031,704,1,2,73,54,46yo78zak2j7kaxc5ak1fnm60,0,23.3,89.9,2025-04-27T13:30:48.412Z,2025-04-27T13:30:50Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5684853861,141,81.2,5684853863,212,41.3,5684853859,140,62.2,5684853867,1,,5684853865,213,6.14,5684853857,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108109,815,1,2,73,58,spvvjmk37iid7hsky9g3nce7,0,32.8,22.4,2025-04-27T13:30:52.023Z,2025-04-27T13:30:52Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684854283,140,53.6,5684854281,56,Center,5684854289,213,0.40,5684854285,141,35.8,5684854287,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108225,816,1,2,74,0,spvvjmk37iid7hsky9g3nce7,1,55.4,20.3,2025-04-27T13:30:54.295Z,2025-04-27T13:30:58Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684854891,213,5.51,5684854883,56,Right,5684854885,140,66.2,5684854889,212,15.8,5684854887,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108239,817,1,2,74,4,spvvjmk37iid7hsky9g3nce7,0,61.2,5.8,2025-04-27T13:30:58.310Z,2025-04-27T13:30:59Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684854945,141,10.7,5684854947,212,3.6,5684854941,56,Right,5684854943,140,62.6,5684854949,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108261,705,61,2,74,6,46yo78zak2j7kaxc5ak1fnm60,1,42.2,92.7,2025-04-27T13:31:00.133Z,2025-04-27T13:31:00Z,46ups8z9vhv73u0op2ld07wus,A. Hedén Lindskog,,,5684855063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108337,707,1,2,74,7,46yo78zak2j7kaxc5ak1fnm60,1,38.6,80.5,2025-04-27T13:31:01.828Z,2025-04-27T13:31:03Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5684855457,141,96.0,5684855461,213,1.63,5684855459,212,10.6,5684855455,140,38.0,5684855453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108347,708,1,2,74,8,46yo78zak2j7kaxc5ak1fnm60,0,38.4,94.4,2025-04-27T13:31:02.851Z,2025-04-27T14:04:39Z,46ups8z9vhv73u0op2ld07wus,A. Hedén Lindskog,,,5684855515,212,14.4,5684855517,213,5.31,5684855509,56,Back,5684855511,140,46.1,5684855513,141,76.9,5684855519,1,,5684855507,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108363,818,1,2,74,9,spvvjmk37iid7hsky9g3nce7,1,56.4,36.6,2025-04-27T13:31:03.446Z,2025-04-27T14:03:24Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5684855607,141,36.1,5684855609,212,7.5,5684855611,213,6.24,5684855605,140,63.5,5684855603,56,Center,5684855601,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108397,709,83,2,74,10,46yo78zak2j7kaxc5ak1fnm60,0,31.9,80.8,2025-04-27T13:31:04.596Z,2025-04-27T14:04:59Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5685073629,399,15mg49mqn215ce4ojukev0o2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108375,819,1,2,74,11,spvvjmk37iid7hsky9g3nce7,0,63.4,36.0,2025-04-27T13:31:05.207Z,2025-04-27T14:04:52Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5684855685,141,32.2,5684855687,212,7.1,5684855681,56,Center,5684855683,140,57.1,5684855689,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108553,710,1,2,74,17,46yo78zak2j7kaxc5ak1fnm60,1,54.2,48.1,2025-04-27T13:31:11.163Z,2025-04-27T13:31:12Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,,,5684856643,141,43.9,5684856641,140,52.0,5684856639,56,Center,5684856647,213,4.03,5684856645,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108595,711,1,2,74,18,46yo78zak2j7kaxc5ak1fnm60,1,52.0,43.9,2025-04-27T13:31:12.347Z,2025-04-27T13:31:14Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684856863,213,4.90,5684856861,212,17.6,5684856859,141,18.5,5684856857,140,55.1,5684856855,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108657,712,1,2,74,20,46yo78zak2j7kaxc5ak1fnm60,1,56.3,15.2,2025-04-27T13:31:14.283Z,2025-04-27T13:31:17Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684857245,212,14.3,5684857247,213,1.85,5684857239,56,Center,5684857241,140,52.6,5684857243,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108755,713,1,2,74,23,46yo78zak2j7kaxc5ak1fnm60,1,52.6,35.2,2025-04-27T13:31:16.972Z,2025-04-27T13:31:21Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684857777,212,15.1,5684857779,213,1.02,5684857775,141,54.2,5684857773,140,60.1,5684857771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108777,714,1,2,74,27,46yo78zak2j7kaxc5ak1fnm60,1,64.7,65.4,2025-04-27T13:31:21.412Z,2025-04-27T13:31:22Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5684857939,213,1.55,5684857931,140,65.0,5684857933,141,89.4,5684857935,212,16.3,5684857929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108909,715,1,2,74,31,46yo78zak2j7kaxc5ak1fnm60,1,73.9,89.0,2025-04-27T13:31:25.892Z,2025-04-27T13:31:29Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5684858703,2,,5684858715,213,5.20,5684858705,155,,5684858711,141,28.0,5684858713,212,47.0,5684858709,140,95.0,5684858717,1,,5684858707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108971,716,1,2,74,35,46yo78zak2j7kaxc5ak1fnm60,1,95.1,27.0,2025-04-27T13:31:28.955Z,2025-04-27T13:31:30Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684859005,141,35.8,5684859007,212,6.2,5684859003,140,93.6,5684859001,56,Center,5684859009,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108977,717,50,2,74,36,46yo78zak2j7kaxc5ak1fnm60,1,92.8,35.2,2025-04-27T13:31:30.643Z,2025-04-27T13:31:33Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684859049,286,,5684859295,233,820,5684859047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109005,820,7,2,74,36,spvvjmk37iid7hsky9g3nce7,1,7.2,64.8,2025-04-27T13:31:30.644Z,2025-04-27T13:31:34Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684859149,285,,5684859147,56,Back,5684859239,233,717,5684859145,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108997,718,6,2,74,37,46yo78zak2j7kaxc5ak1fnm60,1,92.4,34.8,2025-04-27T13:31:31.468Z,2025-04-27T14:20:34Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684859277,75,,5684859473,233,821,5684859271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109013,821,6,2,74,37,spvvjmk37iid7hsky9g3nce7,0,7.6,65.2,2025-04-27T13:31:31.468Z,2025-04-27T14:20:35Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684859537,233,718,5684859397,56,Back,5684859399,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109769,719,1,2,75,8,46yo78zak2j7kaxc5ak1fnm60,0,99.5,0.5,2025-04-27T13:32:02.908Z,2025-04-27T13:32:05Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5684863273,140,94.1,5684863265,223,,5684863257,6,,5684863275,141,57.8,5684863261,155,,5684863279,213,1.72,5684863281,1,,5684863277,212,39.4,5684863269,56,5684863253,2,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2807115139,872,12,2,75,13,spvvjmk37iid7hsky9g3nce7,1,8.0,51.9,2025-04-27T13:32:07.849Z,2025-04-27T13:36:24Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684893317,15,,5684892613,56,Back,5684892623,213,4.70,5684892621,212,11.8,5684892619,141,34.5,5684892617,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109943,720,15,2,75,14,46yo78zak2j7kaxc5ak1fnm60,1,92.0,68.9,2025-04-27T13:32:08.868Z,2025-04-27T13:32:32Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684866891,102,51.6,5684866889,78,,5684866899,147,53.4,5684866893,103,19.6,5684866895,458,,5684865955,64,,5684864165,56,Center,5684866983,233,822,5684865953,72,5684866887,25,,5684866897,146,98.9,,,,,,,,,,,,,,,,,,,,,,,,
2807109905,822,10,2,75,15,spvvjmk37iid7hsky9g3nce7,1,2.4,43.2,2025-04-27T13:32:08.968Z,2025-04-27T13:32:46Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5684864517,180,,5684863963,56,Back,5684863961,182,,5684864513,177,,5684867067,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110297,825,1,2,75,27,spvvjmk37iid7hsky9g3nce7,1,9.7,44.0,2025-04-27T13:32:21.208Z,2025-04-27T13:32:24Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5684866001,141,18.0,5684865999,140,27.1,5684866009,213,5.51,5684865997,56,Back,5684866005,212,25.4,5684865995,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110347,826,1,2,75,30,spvvjmk37iid7hsky9g3nce7,1,27.9,18.0,2025-04-27T13:32:23.959Z,2025-04-27T13:32:25Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684866237,212,8.6,5684866235,141,30.7,5684866239,213,1.57,5684866231,56,Back,5684866233,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110375,827,1,2,75,31,spvvjmk37iid7hsky9g3nce7,1,27.9,30.7,2025-04-27T13:32:25.799Z,2025-04-27T14:05:45Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684866373,140,31.3,5684866371,56,Back,5684866375,141,6.2,5684866379,213,4.92,5684866377,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110443,828,1,2,75,34,spvvjmk37iid7hsky9g3nce7,1,31.2,6.4,2025-04-27T13:32:28.024Z,2025-04-27T13:32:30Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684866695,212,13.9,5684866697,213,2.36,5684866693,141,20.7,5684866689,56,Back,5684866691,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110527,829,1,2,75,35,spvvjmk37iid7hsky9g3nce7,1,22.8,22.7,2025-04-27T13:32:29.943Z,2025-04-27T13:32:33Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684867261,140,22.6,5684867263,141,40.6,5684867259,56,Back,5684867267,213,1.59,5684867265,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110643,830,1,2,75,39,spvvjmk37iid7hsky9g3nce7,1,20.6,41.2,2025-04-27T13:32:33.111Z,2025-04-27T13:32:36Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684867843,212,19.0,5684867841,141,60.0,5684867839,140,7.2,5684867845,213,2.40,5684867837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110717,831,1,2,75,42,spvvjmk37iid7hsky9g3nce7,0,8.5,66.0,2025-04-27T13:32:36.391Z,2025-04-27T13:32:39Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5684868391,157,,5684868405,213,6.17,5684868399,140,60.0,5684868395,56,Center,5684868401,141,56.6,5684868403,212,54.5,5684868409,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110833,721,1,2,75,46,46yo78zak2j7kaxc5ak1fnm60,1,37.7,55.1,2025-04-27T13:32:40.667Z,2025-04-27T13:32:43Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684869053,3,,5684869055,56,Back,5684869059,141,23.7,5684869063,213,4.88,5684869061,212,21.7,5684869057,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110883,723,1,2,75,49,46yo78zak2j7kaxc5ak1fnm60,1,41.2,23.7,2025-04-27T13:32:43.260Z,2025-04-27T13:32:45Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684869289,141,5.3,5684869285,140,56.4,5684869295,213,5.62,5684869281,56,Right,5684869293,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110963,724,1,2,75,51,46yo78zak2j7kaxc5ak1fnm60,1,56.4,5.3,2025-04-27T13:32:45.067Z,2025-04-27T13:32:48Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684869745,213,1.74,5684869737,56,Center,5684869743,212,16.3,5684869741,141,28.9,5684869739,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110969,725,50,2,75,53,46yo78zak2j7kaxc5ak1fnm60,1,54.6,29.4,2025-04-27T13:32:47.347Z,2025-04-27T14:06:43Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684869991,233,832,5684869787,286,,5684869785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110983,832,7,2,75,53,spvvjmk37iid7hsky9g3nce7,0,45.4,70.6,2025-04-27T13:32:47.348Z,2025-04-27T14:06:41Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684869929,233,725,5684869869,56,Back,5684869871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807151813,1040,61,2,75,54,spvvjmk37iid7hsky9g3nce7,1,33.0,90.6,2025-04-27T13:32:47.945Z,2025-04-27T14:07:29Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5685087863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110999,726,61,2,75,55,46yo78zak2j7kaxc5ak1fnm60,1,52.6,30.0,2025-04-27T13:32:49.748Z,2025-04-27T13:32:50Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684869967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807111067,833,4,2,75,57,spvvjmk37iid7hsky9g3nce7,1,46.2,70.4,2025-04-27T13:32:51.467Z,2025-04-27T14:20:33Z,,,,,5684870369,10,,5684870783,233,727,5684870371,56,Back,5684870373,152,,5684870375,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
