id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2815086515,828,1,2,76,50,evf5hhqgnjhwjsth1m6pawxdp,1,57.7,66.3,2025-05-15T19:51:00.843Z,2025-05-15T19:51:03Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5729077517,140,53.1,5729077521,212,16.9,5729077515,56,Center,5729077523,213,4.42,5729077519,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086539,829,1,2,76,52,evf5hhqgnjhwjsth1m6pawxdp,1,52.3,42.1,2025-05-15T19:51:02.986Z,2025-05-15T19:51:08Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729077653,56,Right,5729077657,141,8.6,5729077659,212,23.4,5729077655,140,57.2,5729077661,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086569,830,1,2,76,58,evf5hhqgnjhwjsth1m6pawxdp,1,67.9,14.3,2025-05-15T19:51:08.356Z,2025-05-15T19:51:12Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5729077821,56,Right,5729077825,141,3.7,5729077829,213,5.57,5729077827,212,11.1,5729077823,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086585,831,1,2,77,2,evf5hhqgnjhwjsth1m6pawxdp,1,78.1,4.0,2025-05-15T19:51:12.187Z,2025-05-15T19:51:28Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,1.0,5729078319,210,13,5729077913,1,,5729077903,56,Center,5729077901,155,,5729077911,213,1.21,5729077909,212,34.9,5729077907,141,52.1,5729077899,2,,5729078321,154,5729077905,140,,89.8,,,,,,,,,,,,,,,,,,,,,,,
2815086587,832,13,2,77,4,evf5hhqgnjhwjsth1m6pawxdp,1,87.1,54.8,2025-05-15T19:51:14.115Z,2025-05-15T19:51:29Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5729078211,15,,5729078351,231,50.4,5729078335,84,,5729078347,103,11.1,5729078345,102,41.7,5729078337,29,,5729077921,56,Center,5729077917,22,,5729078341,55,5729078349,230,831,98.2,5729077919,17,5729078215,328,5729078339,154,,,,,,,,,,,,,,,,,
2815086591,629,5,2,77,5,cfvya7igkhkas7wvsktwz6j8k,1,-1.2,61.3,2025-05-15T19:51:15.675Z,2025-05-15T19:52:16Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5729077933,346,,5729077931,56,Back,5729078009,233,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086597,833,5,2,77,5,evf5hhqgnjhwjsth1m6pawxdp,0,101.2,38.7,2025-05-15T19:51:15.675Z,2025-05-15T19:52:16Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5729078029,233,629,5729077973,56,Center,5729077977,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086815,630,18,2,77,50,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-15T19:52:00.532Z,2025-05-15T19:52:01Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5729079267,55,631,5729079227,42,,5729079229,44,Midfielder,5729079231,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086819,631,19,2,77,50,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-15T19:52:00.533Z,2025-05-15T19:52:01Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5729079255,59,18,5729079261,44,Midfielder,5729079263,55,630,5729079259,293,4,5729079249,42,,5729079253,145,8,5729079257,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086869,632,18,2,77,59,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-15T19:52:09.259Z,2025-05-15T19:52:18Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5729079525,55,633,5729079493,59,19,5729079489,42,,5729079491,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086873,633,19,2,77,59,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-15T19:52:09.260Z,2025-05-15T19:52:19Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,5729079515,292,7,5729079511,145,7,5729079519,44,Midfielder,5729079517,293,2,5729079521,55,632,5729079507,42,,5729079513,59,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089043,649,1,2,78,18,cfvya7igkhkas7wvsktwz6j8k,0,4.1,55.6,2025-05-15T19:52:28.277Z,2025-05-15T20:21:49Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5729092663,1,,5729092653,56,Center,5729092667,237,,5729092657,141,71.8,5729092659,212,55.3,5729092655,140,55.7,5729092661,213,0.20,5729092651,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086977,834,44,2,78,20,evf5hhqgnjhwjsth1m6pawxdp,1,39.6,24.6,2025-05-15T19:52:30.779Z,2025-05-15T19:52:34Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729080059,285,,5729080061,233,634,5729080057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086975,634,44,2,78,20,cfvya7igkhkas7wvsktwz6j8k,0,60.4,75.4,2025-05-15T19:52:30.780Z,2025-05-15T19:52:35Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5729080055,286,,5729080053,56,Center,5729080067,233,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086999,835,1,2,78,21,evf5hhqgnjhwjsth1m6pawxdp,1,36.6,22.4,2025-05-15T19:52:31.133Z,2025-05-15T19:52:34Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729080157,140,42.5,5729080163,213,0.82,5729080153,3,,5729080161,212,9.0,5729080159,141,32.1,5729080155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815087001,836,1,2,78,22,evf5hhqgnjhwjsth1m6pawxdp,0,43.5,33.0,2025-05-15T19:52:32.395Z,2025-05-15T19:52:35Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5729080171,3,,5729080179,212,7.1,5729080177,141,34.3,5729080181,213,0.13,5729080173,56,Center,5729080175,140,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815087009,635,1,2,78,24,cfvya7igkhkas7wvsktwz6j8k,1,45.9,57.5,2025-05-15T19:52:34.764Z,2025-05-15T19:52:36Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5729080219,3,,5729080223,140,54.6,5729080227,212,9.1,5729080229,213,0.02,5729080221,56,Center,5729080225,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815087025,636,1,2,78,25,cfvya7igkhkas7wvsktwz6j8k,0,53.8,58.4,2025-05-15T19:52:35.963Z,2025-05-15T19:52:40Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5729080305,56,Left,5729080315,1,,5729080307,140,90.0,5729080303,157,,5729080313,213,0.46,5729080311,212,42.5,5729080309,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815087051,838,1,2,78,32,evf5hhqgnjhwjsth1m6pawxdp,1,8.6,6.1,2025-05-15T19:52:42.475Z,2025-05-15T19:52:45Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729080451,212,11.1,5729080445,56,Back,5729080449,141,16.2,5729080453,213,0.67,5729080447,140,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815087055,839,61,2,78,35,evf5hhqgnjhwjsth1m6pawxdp,0,32.4,23.4,2025-05-15T19:52:45.723Z,2025-05-15T19:53:51Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5729080469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815087071,637,4,2,78,38,cfvya7igkhkas7wvsktwz6j8k,1,78.8,73.8,2025-05-15T19:52:48.412Z,2025-05-15T20:05:18Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5729080561,286,,5729080559,265,,5729080555,56,Center,5729080665,233,840,5729080557,152,,5729080553,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815087081,840,4,2,78,38,evf5hhqgnjhwjsth1m6pawxdp,0,21.2,26.2,2025-05-15T19:52:48.413Z,2025-05-15T20:05:18Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5729080649,13,,5729080651,56,Back,5729080653,152,,5729080657,285,,5729080655,265,,5729080701,233,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815087103,841,17,2,78,43,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-15T19:52:53.213Z,2025-05-15T19:53:45Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5729081593,33,,5729082201,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088101,638,27,2,80,0,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-15T19:54:10.300Z,2025-05-15T19:57:49Z,,,,5729088821,40,,5729088819,201,,5729086521,233,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088127,842,27,2,80,0,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-15T19:54:10.300Z,2025-05-15T19:58:06Z,,,,5729088833,201,,5729086513,233,638,5729088835,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088463,639,28,2,83,22,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-15T19:57:32.339Z,2025-05-15T19:58:07Z,,,,5729089261,233,843,5729088335,55,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088525,843,28,2,83,22,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-15T19:57:32.339Z,2025-05-15T19:58:06Z,,,,5729089245,233,639,5729088695,55,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088701,640,15,2,84,19,cfvya7igkhkas7wvsktwz6j8k,1,80.2,70.2,2025-05-15T19:58:29.900Z,2025-05-15T19:58:38Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5729090061,458,,5729090069,233,844,5729090063,146,98.6,5729090051,102,50.6,5729090053,103,19.0,5729089849,18,,5729090047,20,,5729090049,78,,5729089847,26,5729090065,147,,50.7,5729089851,56,,,,,,Center,,,,,,,,,,,,,,,
2815088705,844,10,2,84,19,evf5hhqgnjhwjsth1m6pawxdp,1,1.5,50.1,2025-05-15T19:58:30Z,2025-05-15T19:58:38Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,5729089875,182,,5729089873,178,,5729089973,177,,5729089877,56,Back,5729090083,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088775,846,1,2,84,29,evf5hhqgnjhwjsth1m6pawxdp,1,10.8,51.3,2025-05-15T19:58:39.790Z,2025-05-15T19:58:44Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,5729090309,56,Back,5729090311,140,23.5,5729090313,141,30.0,5729090307,123,,5729090317,213,5.46,5729090315,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088787,847,1,2,84,34,evf5hhqgnjhwjsth1m6pawxdp,1,40.5,21.9,2025-05-15T19:58:44.494Z,2025-05-15T19:58:50Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729090393,140,42.8,5729090397,212,12.1,5729090399,213,4.91,5729090395,141,4.4,5729090391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088799,848,1,2,84,39,evf5hhqgnjhwjsth1m6pawxdp,1,43.5,29.1,2025-05-15T19:58:49.838Z,2025-05-15T19:58:54Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5729090541,56,Back,5729090549,213,2.48,5729090545,141,47.9,5729090547,212,20.9,5729090543,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088805,849,1,2,84,43,evf5hhqgnjhwjsth1m6pawxdp,1,30.2,51.6,2025-05-15T19:58:53.934Z,2025-05-15T19:58:56Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729090563,141,82.4,5729090567,213,1.12,5729090561,140,39.8,5729090565,212,23.2,5729090559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088819,850,1,2,84,45,evf5hhqgnjhwjsth1m6pawxdp,0,43.3,86.3,2025-05-15T19:58:55.920Z,2025-05-15T19:58:58Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729090657,213,5.78,5729090647,155,,5729090653,141,46.7,5729090649,56,Center,5729090651,140,90.1,5729090659,1,,5729090655,212,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088829,641,12,2,84,49,cfvya7igkhkas7wvsktwz6j8k,1,16.8,56.9,2025-05-15T19:58:59.099Z,2025-05-15T19:58:59Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5729090729,213,0.59,5729090725,141,64.9,5729090721,56,Back,5729090723,140,24.6,5729090733,15,,5729090727,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088837,851,15,2,84,51,evf5hhqgnjhwjsth1m6pawxdp,1,82.2,49.0,2025-05-15T19:59:01.886Z,2025-05-15T20:01:09Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5729093739,82,,5729093919,230,98.0,5729093909,103,19,5729093911,215,,5729090773,18,,5729093913,458,,5729090771,22,,5729093915,146,84.0,5729093905,78,5729093935,233,,642,5729090775,56,5729093921,231,5729093907,102,49.5,Center,50.7,5729093917,147,49.1,5729093735,72,,,,,,,,,
2815088835,642,10,2,84,51,cfvya7igkhkas7wvsktwz6j8k,1,16.0,50.9,2025-05-15T19:59:01.986Z,2025-05-15T20:01:09Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5729090767,94,,5729093939,233,851,5729090769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088853,643,12,2,84,53,cfvya7igkhkas7wvsktwz6j8k,1,22.2,59.1,2025-05-15T19:59:03.659Z,2025-05-15T19:59:05Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5729090861,213,0.43,5729090855,140,39.4,5729090859,212,19.8,5729090857,141,71.2,5729090853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088857,644,50,2,84,55,cfvya7igkhkas7wvsktwz6j8k,1,38.6,63.4,2025-05-15T19:59:05.438Z,2025-05-15T19:59:10Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5729090865,56,Back,5729090867,286,,5729090883,233,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088859,852,7,2,84,55,evf5hhqgnjhwjsth1m6pawxdp,0,61.4,36.6,2025-05-15T19:59:05.439Z,2025-05-15T19:59:09Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729090869,56,Center,5729090873,233,644,5729090871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088873,645,1,2,84,57,cfvya7igkhkas7wvsktwz6j8k,0,30.3,38.7,2025-05-15T19:59:07.579Z,2025-05-15T19:59:13Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5729090937,56,Center,5729090947,1,,5729090943,212,61.4,5729090941,141,60.9,5729090939,140,87.0,5729090935,157,,5729090945,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088903,854,1,2,85,1,evf5hhqgnjhwjsth1m6pawxdp,1,14.4,39.8,2025-05-15T19:59:11.204Z,2025-05-15T19:59:14Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,5729091107,123,,5729091117,213,0.69,5729091113,141,59.0,5729091111,140,29.4,5729091109,56,Back,5729091115,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088951,855,1,2,85,4,evf5hhqgnjhwjsth1m6pawxdp,1,28.3,62.3,2025-05-15T19:59:14.494Z,2025-05-15T19:59:21Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729091385,212,30.5,5729091381,140,52.3,5729091387,213,0.60,5729091379,56,Left,5729091383,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088971,856,1,2,85,10,evf5hhqgnjhwjsth1m6pawxdp,1,65.6,60.2,2025-05-15T19:59:20.942Z,2025-05-15T19:59:24Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729091563,213,4.24,5729091557,140,56.6,5729091559,141,33.3,5729091555,56,Center,5729091561,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815088997,857,1,2,85,13,evf5hhqgnjhwjsth1m6pawxdp,1,56.5,30.7,2025-05-15T19:59:23.966Z,2025-05-15T19:59:33Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5729091713,141,11.3,5729091717,213,5.11,5729091709,56,Right,5729091711,140,61.8,5729091715,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089005,858,1,2,85,22,evf5hhqgnjhwjsth1m6pawxdp,1,63.4,22.1,2025-05-15T19:59:33.023Z,2025-05-15T20:01:50Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5729091749,56,Center,5729091751,140,61.6,5729091757,213,1.67,5729091753,141,48.8,5729095541,155,,5729091755,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089007,859,1,2,85,24,evf5hhqgnjhwjsth1m6pawxdp,0,63.5,54.2,2025-05-15T19:59:34.286Z,2025-05-15T19:59:34Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729091765,140,89.7,5729091769,212,31.7,5729091761,155,,5729091763,56,Center,5729091771,213,5.76,5729091767,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089009,647,12,2,85,24,cfvya7igkhkas7wvsktwz6j8k,1,9.7,64.0,2025-05-15T19:59:34.812Z,2025-05-15T19:59:36Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5729091787,212,32.2,5729091783,140,34.9,5729091781,56,Back,5729091803,15,,5729091789,213,0.61,5729091785,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089029,860,1,2,85,29,evf5hhqgnjhwjsth1m6pawxdp,0,79.6,9.1,2025-05-15T19:59:39.807Z,2025-05-15T19:59:42Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729091927,56,Center,5729091937,212,46.9,5729091923,2,,5729091933,141,68.8,5729091941,1,,5729091931,140,100.0,5729091925,155,,5729091939,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089033,648,5,2,85,32,cfvya7igkhkas7wvsktwz6j8k,1,-1.7,34.0,2025-05-15T19:59:42.653Z,2025-05-15T20:01:39Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5729091957,346,,5729092527,233,861,5729091955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089125,861,5,2,85,32,evf5hhqgnjhwjsth1m6pawxdp,0,101.7,66.0,2025-05-15T19:59:42.653Z,2025-05-15T20:01:40Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729092525,346,,5729092523,56,Center,5729092533,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089175,650,1,2,85,59,cfvya7igkhkas7wvsktwz6j8k,0,4.9,54.5,2025-05-15T20:00:09.741Z,2025-05-15T20:00:17Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5729092775,124,,5729092785,213,0.35,5729092787,1,,5729092783,212,73.1,5729092779,140,70.3,5729092781,141,91.5,5729092777,56,Left,5729092789,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089209,862,1,2,86,7,evf5hhqgnjhwjsth1m6pawxdp,1,27.6,4.3,2025-05-15T20:00:17.663Z,2025-05-15T20:00:25Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5729093009,141,13.2,5729093011,212,11.9,5729093003,157,,5729093013,213,0.53,5729093007,140,37.4,5729093005,56,Back,5729093015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089189,651,4,2,86,9,cfvya7igkhkas7wvsktwz6j8k,1,63.6,87.2,2025-05-15T20:00:19.178Z,2025-05-15T20:02:56Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5729092853,286,,5729093087,264,,5729095751,233,863,5729093089,152,,5729093085,13,,5729092851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089211,863,4,2,86,9,evf5hhqgnjhwjsth1m6pawxdp,0,36.4,12.8,2025-05-15T20:00:19.179Z,2025-05-15T20:02:55Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729093041,13,,5729093049,285,,5729093043,56,Back,5729097495,264,,5729093045,152,,5729095759,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089275,864,18,2,86,34,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-15T20:00:44.500Z,2025-05-15T20:00:45Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5729093411,44,Midfielder,5729093409,42,,5729093413,59,17,5729093435,55,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089277,865,19,2,86,34,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-15T20:00:44.501Z,2025-05-15T20:00:45Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5729093423,59,29,5729093427,293,2,5729093429,44,Forward,5729093421,145,10,5729093417,42,,5729093431,55,864,5729093425,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089301,866,18,2,86,41,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-15T20:00:51.478Z,2025-05-15T20:00:52Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5729093587,42,,5729093593,44,Midfielder,5729093621,55,867,5729093595,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089303,867,19,2,86,41,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-15T20:00:51.479Z,2025-05-15T20:00:52Z,dptjb2pmzpzagb4rcndchf7ro,L. Carlstrand,,5729093605,292,3,5729093601,145,2,5729093611,55,866,5729093597,42,,5729093609,44,Defender,5729093607,293,2,5729093603,59,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089317,652,1,2,86,43,cfvya7igkhkas7wvsktwz6j8k,0,66.3,87.4,2025-05-15T20:00:53.995Z,2025-05-15T20:00:56Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5729093713,212,36.5,5729093703,155,,5729093699,2,,5729093707,56,Center,5729093717,1,,5729093709,140,94.9,5729093701,5,,5729093711,141,56.9,5729093715,213,5729093705,152,5.68,,,,,,,,,,,,,,,,,,,,,,,,
2815090237,892,12,2,86,53,evf5hhqgnjhwjsth1m6pawxdp,1,9.1,48.9,2025-05-15T20:01:03.499Z,2025-05-15T20:04:07Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729099633,56,Back,5729099637,141,53.4,5729099635,140,8.4,5729099639,212,3.1,5729099641,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089337,653,61,2,86,55,cfvya7igkhkas7wvsktwz6j8k,1,94.7,52.2,2025-05-15T20:01:05.543Z,2025-05-15T20:03:38Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5729093839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089349,654,5,2,86,55,cfvya7igkhkas7wvsktwz6j8k,0,101.4,40.6,2025-05-15T20:01:05.944Z,2025-05-15T20:01:40Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5729093891,56,Center,5729094055,233,868,5729094855,361,,5729093893,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089331,868,5,2,86,55,evf5hhqgnjhwjsth1m6pawxdp,1,-1.4,59.4,2025-05-15T20:01:05.944Z,2025-05-15T20:01:40Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,5729094881,361,,5729093819,346,,5729094037,233,654,5729093817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089357,869,1,2,86,57,evf5hhqgnjhwjsth1m6pawxdp,1,4.7,51.2,2025-05-15T20:01:07.647Z,2025-05-15T20:01:39Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,5729093975,140,10.0,5729093985,237,,5729093971,124,,5729093979,212,11.3,5729093981,213,1.06,5729093977,141,65.7,5729093973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089415,870,1,2,87,0,evf5hhqgnjhwjsth1m6pawxdp,1,22.1,70.6,2025-05-15T20:01:10.239Z,2025-05-15T20:01:16Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729094303,140,35.1,5729094307,212,18.8,5729094309,213,0.76,5729094301,56,Back,5729094305,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089417,871,50,2,87,5,evf5hhqgnjhwjsth1m6pawxdp,1,53.7,69.6,2025-05-15T20:01:15.754Z,2025-05-15T20:05:17Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729094313,56,Center,5729094315,286,,5729094333,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815089411,655,7,2,87,5,cfvya7igkhkas7wvsktwz6j8k,0,46.3,30.4,2025-05-15T20:01:15.755Z,2025-05-15T20:05:16Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5729094329,233,871,5729094283,285,,5729094281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
