id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2820336795,511,1,2,70,46,1939bnru25svvgv15k2c7tw2y,1,56.0,67.5,2025-05-31T14:27:35.382Z,2025-05-31T14:27:40Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5758170963,140,70.6,5758170969,212,23.6,5758170971,213,0.86,5758170961,56,Left,5758170965,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336801,512,1,2,70,51,1939bnru25svvgv15k2c7tw2y,0,88.3,92.4,2025-05-31T14:27:40.103Z,2025-05-31T14:27:41Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758170993,155,,5758170991,2,,5758170995,56,Center,5758170999,141,48.7,5758171003,213,5.00,5758170997,140,96.7,5758171001,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336809,771,12,2,70,53,2nnlsjfbcea40t4jeclcbw9lk,1,4.5,53.0,2025-05-31T14:27:42.801Z,2025-05-31T14:27:43Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758171049,213,5.92,5758171051,15,,5758171047,212,19.4,5758171043,140,21.8,5758171041,56,Back,5758171045,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336851,513,1,2,70,57,1939bnru25svvgv15k2c7tw2y,1,76.7,65.7,2025-05-31T14:27:46.854Z,2025-05-31T14:27:48Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758171259,56,Center,5758171273,213,6.26,5758171267,141,65.2,5758171263,140,88.5,5758171269,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336871,514,1,2,70,59,1939bnru25svvgv15k2c7tw2y,1,88.5,65.2,2025-05-31T14:27:48.022Z,2025-05-31T14:27:49Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5758171379,213,1.94,5758171373,140,86.5,5758171375,141,73.3,5758171371,56,Center,5758171377,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336877,515,1,2,71,0,1939bnru25svvgv15k2c7tw2y,1,90.9,73.5,2025-05-31T14:27:49.494Z,2025-05-31T14:27:51Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758171397,141,83.2,5758171399,212,10.0,5758171401,213,0.72,5758171395,140,98.1,5758171393,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336879,516,1,2,71,2,1939bnru25svvgv15k2c7tw2y,0,98.1,83.2,2025-05-31T14:27:50.966Z,2025-05-31T14:27:51Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758171423,213,4.54,5758171419,141,72.7,5758171421,212,7.3,5758171417,140,96.9,5758171413,155,,5758171415,56,Center,5758171411,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336895,772,61,2,71,2,2nnlsjfbcea40t4jeclcbw9lk,1,8.2,18.9,2025-05-31T14:27:51.909Z,2025-05-31T14:27:56Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758171471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336883,517,6,2,71,3,1939bnru25svvgv15k2c7tw2y,1,99.4,76.8,2025-05-31T14:27:52.342Z,2025-05-31T14:47:41Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758171521,233,773,5758171481,73,,5758171479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336901,773,6,2,71,3,2nnlsjfbcea40t4jeclcbw9lk,0,0.6,23.2,2025-05-31T14:27:52.342Z,2025-05-31T14:47:41Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758171537,233,517,5758171515,56,Back,5758171517,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337025,518,18,2,71,27,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-31T14:28:16.280Z,2025-05-31T14:28:17Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5758172257,55,519,5758172211,59,24,5758172209,44,Forward,5758172207,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337027,519,19,2,71,27,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-31T14:28:16.281Z,2025-05-31T14:28:17Z,eyn7izezzer5izneismz7dm8l,P. Frick,,,5758172249,55,518,5758172247,44,Forward,5758172235,42,,5758172239,145,9,5758172243,292,9,5758172241,59,17,5758172245,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337045,520,18,2,71,35,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-31T14:28:24.653Z,2025-05-31T14:28:25Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5758172339,59,11,5758172337,44,Forward,5758172361,55,521,5758172335,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337047,521,19,2,71,35,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-31T14:28:24.654Z,2025-05-31T14:28:25Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5758172341,42,,5758172345,145,10,5758172347,59,20,5758172353,44,Forward,5758172349,292,8,5758172351,293,2,5758172355,55,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337173,522,1,2,71,55,1939bnru25svvgv15k2c7tw2y,0,99.5,99.5,2025-05-31T14:28:44.199Z,2025-05-31T14:28:47Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758173043,213,4.64,5758173039,141,53.6,5758173041,212,31.3,5758173037,140,97.4,5758173027,2,,5758173033,223,,5758173035,56,Center,5758173029,6,,5758173031,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337195,774,12,2,72,2,2nnlsjfbcea40t4jeclcbw9lk,1,2.7,40.7,2025-05-31T14:28:51.122Z,2025-05-31T14:28:52Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5758173159,213,5.48,5758173157,212,28.7,5758173177,15,,5758173153,140,21.6,5758173151,56,Back,5758173155,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337257,523,1,2,72,3,1939bnru25svvgv15k2c7tw2y,1,77.5,95.4,2025-05-31T14:28:52.252Z,2025-05-31T14:49:30Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,1.0,,5758212893,210,15,5758173453,1,,5758173957,213,5.33,5758173455,56,Center,5758212895,154,,5758173953,2,,5758173459,141,51.0,5758173457,140,97.8,5758173955,212,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337539,525,44,2,72,10,1939bnru25svvgv15k2c7tw2y,1,93.0,51.2,2025-05-31T14:28:59.055Z,2025-05-31T14:29:59Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758175065,233,775,5758175035,56,Center,5758175039,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337231,775,44,2,72,10,2nnlsjfbcea40t4jeclcbw9lk,0,7.0,48.8,2025-05-31T14:28:59.056Z,2025-05-31T14:30:00Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5758175087,233,525,5758173331,285,,5758173329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820344005,675,15,2,72,10,1939bnru25svvgv15k2c7tw2y,1,96.1,49.8,2025-05-31T14:28:59.232Z,2025-05-31T15:05:35Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758212921,102,50.5,5758212917,55,523,5758212925,214,,5758212923,103,19.6,5758212767,16,,5758211379,56,Center,5758212765,15,,5758214097,233,789,5758212763,25,,5758212927,146,5758212915,154,,99.0,5758212911,78,5758212929,147,50,5758212771,328,,5758212913,29,,,,,,,,,,,,,,,,
2820337859,789,10,2,72,10,2nnlsjfbcea40t4jeclcbw9lk,1,3.4,50.1,2025-05-31T14:28:59.332Z,2025-05-31T15:05:36Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5758214089,174,,5758214107,233,675,5758214093,182,,5758214095,56,Back,5758214091,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337383,524,2,2,72,17,1939bnru25svvgv15k2c7tw2y,1,90.5,53.0,2025-05-31T14:29:06.350Z,2025-05-31T14:56:06Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758174509,141,40.3,5758174507,140,97.0,5758174733,7,25ytwmg2c5xcqp5ta12oznm22,5758174247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337499,777,18,2,73,3,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-31T14:29:52.378Z,2025-05-31T14:29:53Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5758174855,44,Forward,5758174919,55,778,5758174857,59,18,5758174853,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337509,778,19,2,73,3,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-31T14:29:52.379Z,2025-05-31T15:03:17Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5758174897,44,Forward,5758174899,55,777,5758174895,59,23,5758223543,293,1,5758174889,42,,5758223541,292,9,5758174893,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337569,779,18,2,73,14,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-31T14:30:03.291Z,2025-05-31T14:30:04Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5758175245,44,Defender,5758175247,59,21,5758175277,55,780,5758175243,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337573,780,19,2,73,14,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-31T14:30:03.292Z,2025-05-31T15:03:14Z,3uj9aygyfvo2sm844e72oeesq,F. Winther,,,5758175261,59,3,5758175265,55,779,5758175259,145,3,5758175263,44,Defender,5758223529,292,4,5758223531,293,4,5758175255,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337617,781,18,2,73,22,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-31T14:30:11.798Z,2025-05-31T14:30:12Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5758175499,59,20,5758175545,55,782,5758175495,42,,5758175497,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337623,782,19,2,73,22,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-31T14:30:11.799Z,2025-05-31T15:03:13Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5758223527,293,1,5758175527,44,Midfielder,5758175529,55,781,5758175525,59,7,5758223525,292,7,5758175519,42,,5758175523,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338289,795,40,2,73,23,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-31T14:30:12.291Z,2025-05-31T14:31:57Z,,,,,5758179153,194,7eo3ceto09y3x4j4gh9m91kvd,5758179135,30,"ch1ehgr9guufs2wmz5dbvmvo5, 1ojl4m8rsuzsjufucdotav4es, 3uj9aygyfvo2sm844e72oeesq, 7eo3ceto09y3x4j4gh9m91kvd, 9s3boszvqn3fzsx0r1xswqyqy, 8fle9xgnd83jth2i2d6vh0k16, cyfvxg9z9aqfsoydhz7sr3qxg, 4mroygq2ruxkml5c5j4awwted, au1cbzehllmo4yyt6s0d16rkk, 8hq0so8nzsuzmsffae5nwdwmi, 5ib5990rsa8y9pf2bu4risjqh, ec8biuf2bhu7sjwni7dhirz6x, p4vij77v1xw1bl68jl4jts0k, 6mworg0saiu0e3pfg8sqopo2c, 5e2tf15sp7zo70njveqg1b2z9, 2v1tnyzorjyx7pyf3auj73ytw",5758179149,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5758179145,130,13,5758179157,319,,5758179143,59,"1, 2, 3, 19, 4, 17, 8, 5, 9, 7, 23, 27, 13, 15, 22, 26",5758179139,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337793,783,1,2,73,46,2nnlsjfbcea40t4jeclcbw9lk,1,9.5,57.3,2025-05-31T14:30:35.779Z,2025-05-31T14:56:08Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5758176485,140,72.4,5758176481,241,,5758176483,56,Center,5758176479,157,,5758176491,213,0.21,5758176487,141,78.4,5758176477,5,,5758176493,1,,5758176489,212,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337797,784,44,2,73,50,2nnlsjfbcea40t4jeclcbw9lk,1,66.0,73.9,2025-05-31T14:30:39.734Z,2025-05-31T15:02:07Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5758176513,286,,5758176511,56,Center,5758176555,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337773,526,44,2,73,50,1939bnru25svvgv15k2c7tw2y,0,34.0,26.1,2025-05-31T14:30:39.735Z,2025-05-31T14:56:07Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5758176387,56,Back,5758176539,233,784,5758176389,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337855,788,1,2,73,51,2nnlsjfbcea40t4jeclcbw9lk,0,70.2,72.0,2025-05-31T14:30:40.271Z,2025-05-31T14:56:14Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5758220827,212,16.2,5758220829,213,2.86,5758220825,141,78.7,5758220821,56,Center,5758220819,3,,5758220823,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337785,527,43,2,73,52,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-31T14:30:41.167Z,2025-05-31T14:56:03Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5758220783,144,1,5758176449,141,31.6,5758176455,212,13.1,5758176437,3,0,5758176441,56,Center,5758176459,213,0.05,5758176445,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337789,528,61,2,73,52,1939bnru25svvgv15k2c7tw2y,0,53.0,31.6,2025-05-31T14:30:41.464Z,2025-05-31T14:30:41Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758176463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337819,785,1,2,73,56,2nnlsjfbcea40t4jeclcbw9lk,1,65.7,87.7,2025-05-31T14:30:45.153Z,2025-05-31T14:56:33Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758176619,213,5.97,5758176617,212,9.6,5758176613,140,74.4,5758176615,141,83.3,5758176611,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337833,786,1,2,73,56,2nnlsjfbcea40t4jeclcbw9lk,1,74.4,83.3,2025-05-31T14:30:45.681Z,2025-05-31T14:56:31Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5758176685,213,4.14,5758176681,141,76.3,5758176683,212,5.7,5758176679,140,71.5,5758176677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337849,787,1,2,73,57,2nnlsjfbcea40t4jeclcbw9lk,1,71.5,76.3,2025-05-31T14:30:46.833Z,2025-05-31T14:56:38Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5758176739,56,Left,5758176743,141,88.0,5758176741,140,71.5,5758176745,212,8.0,5758176747,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337863,790,1,2,73,58,2nnlsjfbcea40t4jeclcbw9lk,0,69.5,96.7,2025-05-31T14:30:47.625Z,2025-05-31T14:56:50Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758221293,213,5.26,5758221289,141,91.6,5758221291,212,4.1,5758221287,140,71.5,5758221295,236,,5758221301,286,,5758221297,233,529,5758221285,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337847,529,74,2,73,58,1939bnru25svvgv15k2c7tw2y,1,36.5,19.5,2025-05-31T14:30:47.626Z,2025-05-31T15:02:12Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758176735,285,,5758176733,56,Back,5758221313,233,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337875,530,1,2,74,0,1939bnru25svvgv15k2c7tw2y,1,36.5,19.5,2025-05-31T14:30:49.079Z,2025-05-31T14:30:50Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758176823,212,7.7,5758176819,140,40.2,5758176821,141,29.2,5758176825,213,1.04,5758176817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337897,532,1,2,74,1,1939bnru25svvgv15k2c7tw2y,1,40.2,29.2,2025-05-31T14:30:50.630Z,2025-05-31T14:30:53Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5758176917,56,Back,5758176925,213,5.00,5758176921,141,7.0,5758176919,140,44.5,5758176923,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337901,533,1,2,74,3,1939bnru25svvgv15k2c7tw2y,0,44.5,7.0,2025-05-31T14:30:52.727Z,2025-05-31T14:53:36Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758176945,213,6.26,5758176935,155,,5758176937,56,Back,5758176941,141,6.8,5758176939,140,49.2,5758176943,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337903,791,61,2,74,4,2nnlsjfbcea40t4jeclcbw9lk,1,59.2,97.5,2025-05-31T14:30:53.379Z,2025-05-31T14:57:08Z,3uj9aygyfvo2sm844e72oeesq,F. Winther,,,5758176947,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337913,534,5,2,74,5,1939bnru25svvgv15k2c7tw2y,1,46.0,-1.6,2025-05-31T14:30:54.097Z,2025-05-31T15:03:25Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758176983,56,Back,5758176985,347,,5758177001,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337911,792,5,2,74,5,2nnlsjfbcea40t4jeclcbw9lk,0,54.0,101.6,2025-05-31T14:30:54.097Z,2025-05-31T14:30:56Z,3uj9aygyfvo2sm844e72oeesq,F. Winther,,,5758177011,233,534,5758176979,56,Left,5758176981,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338079,535,1,2,74,23,1939bnru25svvgv15k2c7tw2y,1,41.7,0.0,2025-05-31T14:31:12.918Z,2025-05-31T14:53:56Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5758177941,107,,5758177945,140,72.8,5758177943,56,Right,5758177953,1,,5758177947,141,19.2,5758177951,213,0.42,5758177949,212,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338081,536,1,2,74,28,1939bnru25svvgv15k2c7tw2y,0,72.8,19.2,2025-05-31T14:31:17.719Z,2025-05-31T14:54:08Z,eyn7izezzer5izneismz7dm8l,P. Frick,,,5758177969,141,39.8,5758177971,212,14.4,5758177967,140,76.1,5758177973,213,1.33,5758177963,3,,5758218771,168,,5758177965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338091,793,1,2,74,30,2nnlsjfbcea40t4jeclcbw9lk,0,28.9,45.5,2025-05-31T14:31:19.315Z,2025-05-31T14:31:20Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758178013,56,Back,5758178011,157,,5758178015,140,45.3,5758178019,212,20.0,5758178023,1,,5758178017,141,60.5,5758178021,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338119,537,1,2,74,34,1939bnru25svvgv15k2c7tw2y,1,63.7,36.7,2025-05-31T14:31:23.143Z,2025-05-31T14:31:26Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758178209,140,73.3,5758178215,212,10.1,5758178217,213,6.26,5758178211,141,36.3,5758178207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338123,538,1,2,74,37,1939bnru25svvgv15k2c7tw2y,1,71.6,37.6,2025-05-31T14:31:26.487Z,2025-05-31T14:31:27Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5758178247,212,10.9,5758178249,213,3.30,5758178245,141,35.1,5758178241,56,Center,5758178243,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338155,539,1,2,74,38,1939bnru25svvgv15k2c7tw2y,1,61.3,35.1,2025-05-31T14:31:27.527Z,2025-05-31T14:31:31Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758178393,141,84.1,5758178389,56,Left,5758178391,140,75.2,5758178395,212,36.4,5758178387,155,,5758178399,1,,5758178397,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338169,540,1,2,74,42,1939bnru25svvgv15k2c7tw2y,1,75.0,82.9,2025-05-31T14:31:31.046Z,2025-05-31T14:31:34Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758178509,213,6.27,5758178503,140,89.6,5758178501,56,Left,5758178507,212,15.3,5758178505,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338195,541,1,2,74,45,1939bnru25svvgv15k2c7tw2y,1,92.6,84.8,2025-05-31T14:31:34.200Z,2025-05-31T14:31:37Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758178639,141,74.4,5758178643,213,5.28,5758178637,140,96.9,5758178641,212,8.4,5758178635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338227,542,1,2,74,48,1939bnru25svvgv15k2c7tw2y,1,96.2,83.8,2025-05-31T14:31:37.815Z,2025-05-31T14:31:40Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758178801,141,93.2,5758178797,56,Left,5758178805,213,1.96,5758178803,212,6.9,5758178799,140,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338243,543,1,2,74,51,1939bnru25svvgv15k2c7tw2y,1,87.5,92.9,2025-05-31T14:31:40.663Z,2025-05-31T14:31:43Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758178907,213,3.36,5758178903,141,87.8,5758178901,140,72.9,5758178905,212,15.7,5758178899,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338265,544,1,2,74,54,1939bnru25svvgv15k2c7tw2y,0,73.8,87.8,2025-05-31T14:31:43.406Z,2025-05-31T14:31:46Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758178997,56,Center,5758179003,212,44.1,5758179005,213,5.41,5758178999,140,100.0,5758179001,141,38.3,5758178995,155,,5758178993,2,,5758179007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338269,545,5,2,74,57,1939bnru25svvgv15k2c7tw2y,0,101.2,36.6,2025-05-31T14:31:46.436Z,2025-05-31T14:31:49Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758179021,56,Center,5758179061,233,794,5758179023,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338271,794,5,2,74,57,2nnlsjfbcea40t4jeclcbw9lk,1,-1.2,63.4,2025-05-31T14:31:46.436Z,2025-05-31T15:03:25Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758179027,346,,5758179025,56,Back,5758179029,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338393,796,1,2,75,20,2nnlsjfbcea40t4jeclcbw9lk,1,5.5,50.4,2025-05-31T14:32:09.490Z,2025-05-31T14:32:10Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5758179765,140,13.8,5758179767,141,35.5,5758179761,124,,5758179775,237,,5758179769,212,13.4,5758179763,56,Back,5758179771,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338405,797,1,2,75,21,2nnlsjfbcea40t4jeclcbw9lk,1,13.8,35.5,2025-05-31T14:32:10.401Z,2025-05-31T14:32:13Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758179881,213,0.14,5758179873,56,Back,5758179875,140,30.1,5758179879,212,17.3,5758179877,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820338421,798,1,2,75,24,2nnlsjfbcea40t4jeclcbw9lk,1,34.3,42.7,2025-05-31T14:32:13.138Z,2025-05-31T14:32:19Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758179969,140,56.7,5758179971,141,34.3,5758179975,213,6.04,5758179967,56,Center,5758179973,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
