id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807128389,849,1,2,80,4,2nnlsjfbcea40t4jeclcbw9lk,1,94.9,74.8,2025-04-27T13:44:11.290Z,2025-04-27T13:44:22Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,1.0,,5684964843,56,Center,5684964851,213,4.16,5684964847,141,54.3,5684966259,210,15,5684964849,212,16.4,5684966263,154,,5684964875,195,,5684964845,140,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807128429,850,15,2,80,8,2nnlsjfbcea40t4jeclcbw9lk,1,86.1,53.3,2025-04-27T13:44:14.522Z,2025-04-27T13:44:23Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684966301,20,,5684966303,76,,5684966309,55,849,5684966327,147,52.9,5684966305,29,,5684966329,230,98.6,5684966331,231,50.7,5684966307,154,,5684966325,146,90.6,5684966313,102,5684965061,17,,5684965063,56,Center,5684966315,103,5684966321,82,,5684966387,233,5684966319,328,,5684965059,22,52.0,19,730,,,,
2807128433,730,10,2,80,8,9zqn9ugvg64it0lr5z8cq4g9v,1,9.4,47.1,2025-04-27T13:44:14.622Z,2025-04-27T13:44:23Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684966453,233,850,5684965079,94,,5684965081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807128533,731,12,2,80,10,9zqn9ugvg64it0lr5z8cq4g9v,1,1.9,29.4,2025-04-27T13:44:17.133Z,2025-04-27T13:44:20Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5684965529,140,0.0,5684965533,212,9.5,5684965865,15,,5684965531,141,16.4,5684965657,167,,5684965527,56,Back,5684965535,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807128545,732,6,2,80,11,9zqn9ugvg64it0lr5z8cq4g9v,0,0.0,17.6,2025-04-27T13:44:17.547Z,2025-04-27T14:10:27Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5684965699,73,,5684965807,233,851,5684965697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807128513,851,6,2,80,11,2nnlsjfbcea40t4jeclcbw9lk,1,100.0,82.4,2025-04-27T13:44:17.547Z,2025-04-27T14:10:26Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684965759,233,732,5684965599,56,Left,5684965601,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807129071,852,1,2,80,31,2nnlsjfbcea40t4jeclcbw9lk,0,99.5,99.5,2025-04-27T13:44:38.009Z,2025-04-27T13:44:40Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5684968571,2,,5684968573,6,,5684968583,140,93.9,5684968581,56,Center,5684968585,141,51.8,5684968597,1,,5684968575,155,,5684968589,212,33.0,5684968593,213,4.53,5684968579,223,,,,,,,,,,,,,,,,,,,,,,,,,
2807129159,733,11,2,80,36,9zqn9ugvg64it0lr5z8cq4g9v,0,6.1,41.2,2025-04-27T13:44:43.421Z,2025-04-27T13:44:43Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684969111,56,Back,5684969113,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807129433,735,1,2,80,42,9zqn9ugvg64it0lr5z8cq4g9v,1,5.9,44.3,2025-04-27T13:44:49.038Z,2025-04-27T13:44:53Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684970549,213,1.37,5684970545,141,56.9,5684970539,123,,5684970541,56,Back,5684970543,140,7.6,5684970547,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807129499,736,1,2,80,46,9zqn9ugvg64it0lr5z8cq4g9v,1,8.8,53.0,2025-04-27T13:44:52.988Z,2025-04-27T13:44:55Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684970869,212,18.3,5684970873,213,4.60,5684970863,56,Back,5684970865,140,6.9,5684970867,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807129523,737,1,2,80,49,9zqn9ugvg64it0lr5z8cq4g9v,0,7.9,26.7,2025-04-27T13:44:55.741Z,2025-04-27T13:44:56Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684970993,56,Back,5684971001,213,0.82,5684970999,212,16.1,5684970995,140,18.3,5684970997,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132623,873,8,2,80,53,2nnlsjfbcea40t4jeclcbw9lk,1,72.3,59.6,2025-04-27T13:44:59.714Z,2025-04-27T13:47:10Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684987613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807129669,855,43,2,80,54,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-27T13:45:01.100Z,2025-04-27T13:48:16Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684995763,144,50,5684971797,286,0,5684972211,233,738,5684971795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807129713,738,8,2,80,54,9zqn9ugvg64it0lr5z8cq4g9v,1,21.2,43.2,2025-04-27T13:45:01.101Z,2025-04-27T13:48:28Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684972029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807129647,854,1,2,80,54,2nnlsjfbcea40t4jeclcbw9lk,0,81.5,55.8,2025-04-27T13:45:01.305Z,2025-04-27T13:48:23Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684971681,141,48.9,5684971679,140,81.5,5684971689,213,4.71,5684971675,56,Center,5684971685,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807129837,740,1,2,80,59,9zqn9ugvg64it0lr5z8cq4g9v,1,7.5,53.2,2025-04-27T13:45:05.885Z,2025-04-27T13:45:19Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684972709,141,88.9,5684972715,1,,5684972705,56,Back,5684972703,155,,5684972707,140,41.5,5684972711,212,43.2,5684972713,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807129843,741,61,2,81,3,9zqn9ugvg64it0lr5z8cq4g9v,0,41.5,90.1,2025-04-27T13:45:10.205Z,2025-04-27T13:45:14Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5684972729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807129865,742,5,2,81,3,9zqn9ugvg64it0lr5z8cq4g9v,0,37.1,101.4,2025-04-27T13:45:10.425Z,2025-04-27T14:15:36Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5684972825,56,Back,5684973549,233,856,5684972827,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807129987,856,5,2,81,3,2nnlsjfbcea40t4jeclcbw9lk,1,62.9,-1.4,2025-04-27T13:45:10.425Z,2025-04-27T14:15:36Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684973461,347,,5684973503,233,742,5684973459,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130027,857,1,2,81,11,2nnlsjfbcea40t4jeclcbw9lk,1,66.5,0.0,2025-04-27T13:45:17.481Z,2025-04-27T13:45:18Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684973677,212,12.8,5684973675,141,16.5,5684973667,107,,5684973681,213,1.75,5684973669,56,Right,5684973673,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130041,858,1,2,81,12,2nnlsjfbcea40t4jeclcbw9lk,0,64.2,16.8,2025-04-27T13:45:18.778Z,2025-04-27T13:45:21Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684973985,286,,5684973735,56,Right,5684973741,212,1.3,5684973743,213,4.71,5684973979,236,,5684973739,141,14.9,5684973737,140,64.2,5684973981,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130087,743,74,2,81,12,9zqn9ugvg64it0lr5z8cq4g9v,1,28.0,86.5,2025-04-27T13:45:18.779Z,2025-04-27T14:15:41Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5684973935,285,,5684974009,233,858,5684973933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130101,744,1,2,81,16,9zqn9ugvg64it0lr5z8cq4g9v,0,32.3,86.9,2025-04-27T13:45:22.477Z,2025-04-27T14:05:20Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5684974047,212,5.8,5684974045,141,93.0,5684974041,56,Back,5684974043,140,28.5,5684974049,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130115,859,50,2,81,16,2nnlsjfbcea40t4jeclcbw9lk,1,69.2,6.0,2025-04-27T13:45:23.289Z,2025-04-27T13:45:28Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684974119,286,,5684974113,56,Right,5684974529,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130165,745,7,2,81,16,9zqn9ugvg64it0lr5z8cq4g9v,1,30.8,94.0,2025-04-27T13:45:23.290Z,2025-04-27T14:04:48Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5684974435,285,,5684974489,233,859,5684974433,56,Back,5684974431,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130243,746,5,2,81,17,9zqn9ugvg64it0lr5z8cq4g9v,0,31.8,101.8,2025-04-27T13:45:23.754Z,2025-04-27T14:15:37Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5684974859,347,,5684975055,233,860,5684974855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130131,860,5,2,81,17,2nnlsjfbcea40t4jeclcbw9lk,1,68.2,-1.8,2025-04-27T13:45:23.754Z,2025-04-27T14:15:37Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684974217,347,,5684974991,233,746,5684974213,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130259,861,1,2,81,19,2nnlsjfbcea40t4jeclcbw9lk,1,63.1,0.0,2025-04-27T13:45:26.393Z,2025-04-27T13:45:29Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684974901,107,,5684974911,140,32.3,5684974915,141,6.8,5684974921,213,2.98,5684974923,1,,5684974905,56,Back,5684974919,212,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130329,862,1,2,81,22,2nnlsjfbcea40t4jeclcbw9lk,1,32.9,8.0,2025-04-27T13:45:29.129Z,2025-04-27T13:45:32Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5684975319,213,1.75,5684975313,140,28.9,5684975311,56,Back,5684975315,141,43.0,5684975317,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130409,863,1,2,81,25,2nnlsjfbcea40t4jeclcbw9lk,1,29.7,49.9,2025-04-27T13:45:31.961Z,2025-04-27T13:45:35Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684975781,212,13.1,5684975773,140,28.8,5684975769,56,Back,5684975777,141,69.1,5684975785,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130483,864,1,2,81,29,2nnlsjfbcea40t4jeclcbw9lk,0,28.8,71.5,2025-04-27T13:45:35.482Z,2025-04-27T13:45:37Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684976159,1,,5684976149,56,Left,5684976155,212,51.3,5684976151,140,76.8,5684976153,141,85.4,5684976147,155,,5684976157,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130527,747,1,2,81,33,9zqn9ugvg64it0lr5z8cq4g9v,1,23.4,16.4,2025-04-27T13:45:39.713Z,2025-04-27T14:05:29Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5684976387,140,8.7,5684976385,56,Back,5684976393,213,2.73,5684976391,212,16.8,5684976389,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130729,749,1,2,81,33,9zqn9ugvg64it0lr5z8cq4g9v,1,9.7,34.9,2025-04-27T13:45:40.445Z,2025-04-27T13:45:48Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684977503,213,4.85,5684977499,141,4.7,5684977501,212,20.7,5684977493,56,Back,5684977497,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130757,750,1,2,81,41,9zqn9ugvg64it0lr5z8cq4g9v,0,22.6,4.0,2025-04-27T13:45:48.157Z,2025-04-27T13:45:49Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5684977599,213,0.02,5684977593,140,40.1,5684977591,56,Back,5684977595,141,4.6,5684977597,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807130845,865,61,2,81,46,2nnlsjfbcea40t4jeclcbw9lk,1,67.2,85.9,2025-04-27T13:45:52.626Z,2025-04-27T13:45:52Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684978109,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807131037,867,1,2,81,50,2nnlsjfbcea40t4jeclcbw9lk,1,56.6,72.7,2025-04-27T13:45:56.938Z,2025-04-27T13:45:59Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684979111,56,Left,5684979113,140,51.8,5684979127,213,2.06,5684979119,141,86.6,5684979123,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807131095,868,1,2,81,52,2nnlsjfbcea40t4jeclcbw9lk,1,53.8,87.1,2025-04-27T13:45:59.354Z,2025-04-27T13:46:01Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684979413,213,0.33,5684979411,212,11.1,5684979407,140,63.8,5684979405,56,Left,5684979409,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807131235,869,1,2,81,55,2nnlsjfbcea40t4jeclcbw9lk,1,63.8,92.4,2025-04-27T13:46:01.594Z,2025-04-27T13:46:07Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5684980075,56,Left,5684980085,213,0.27,5684980081,141,95.6,5684980079,140,71.2,5684980083,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807131243,870,3,2,82,1,2nnlsjfbcea40t4jeclcbw9lk,0,92.8,77.0,2025-04-27T13:46:07.628Z,2025-04-27T13:46:12Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5684980155,286,,5684980237,233,751,5684980153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807131249,751,7,2,82,1,9zqn9ugvg64it0lr5z8cq4g9v,1,7.2,23.0,2025-04-27T13:46:07.629Z,2025-04-27T13:46:11Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5684980173,167,,5684980177,285,,5684980175,56,Back,5684980217,233,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807131255,752,6,2,82,1,9zqn9ugvg64it0lr5z8cq4g9v,0,6.8,22.4,2025-04-27T13:46:08.430Z,2025-04-27T14:10:27Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5684980747,233,871,5684980635,56,Back,5684980637,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807131267,871,6,2,82,1,2nnlsjfbcea40t4jeclcbw9lk,1,93.2,77.6,2025-04-27T13:46:08.430Z,2025-04-27T14:10:27Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5684980705,233,752,5684980381,73,,5684980379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807131847,872,1,2,82,29,2nnlsjfbcea40t4jeclcbw9lk,0,99.5,99.5,2025-04-27T13:46:36.010Z,2025-04-27T13:46:39Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5684983687,212,33.1,5684983673,2,,5684983813,233,753,5684983675,6,,5684983691,1,,5684983679,223,,5684983677,155,,5684983683,140,95.9,5684983681,56,Center,5684983685,141,5684983689,213,4.60,,,,,,,,,,,,,,,,51.2,,,,,,
2807131857,753,11,2,82,32,9zqn9ugvg64it0lr5z8cq4g9v,1,2.9,46.3,2025-04-27T13:46:39.020Z,2025-04-27T13:46:40Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684983843,233,872,5684983737,88,,5684983733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132017,754,1,2,82,37,9zqn9ugvg64it0lr5z8cq4g9v,1,13.6,51.5,2025-04-27T13:46:43.790Z,2025-04-27T13:46:46Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684984625,140,29.6,5684984659,189,,5684984631,212,24.1,5684984627,141,26.1,5684984635,213,5.48,5684984621,123,,5684984623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132181,755,1,2,82,41,9zqn9ugvg64it0lr5z8cq4g9v,1,38.7,4.0,2025-04-27T13:46:48.302Z,2025-04-27T13:46:51Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5684985445,56,Back,5684985455,212,22.9,5684985449,141,16.7,5684985447,140,18.5,5684985457,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132361,756,1,2,82,44,9zqn9ugvg64it0lr5z8cq4g9v,1,20.2,16.7,2025-04-27T13:46:51.390Z,2025-04-27T13:46:57Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684986253,140,26.6,5684986251,56,Back,5684986259,213,1.20,5684986255,141,42.4,5684986257,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132461,757,1,2,82,50,9zqn9ugvg64it0lr5z8cq4g9v,1,28.9,45.1,2025-04-27T13:46:57.438Z,2025-04-27T13:47:01Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684986877,213,0.92,5684986873,141,94.5,5684986871,140,53.1,5684986869,56,Left,5684986875,212,42.1,5684986879,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132523,758,1,2,82,54,9zqn9ugvg64it0lr5z8cq4g9v,1,54.0,94.7,2025-04-27T13:47:01.149Z,2025-04-27T13:47:03Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5684987163,141,73.6,5684987161,140,66.8,5684987165,212,19.7,5684987159,56,Center,5684987167,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132667,759,1,2,82,57,9zqn9ugvg64it0lr5z8cq4g9v,1,67.0,75.0,2025-04-27T13:47:03.469Z,2025-04-27T13:47:09Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684987913,212,28.2,5684987911,141,91.1,5684987907,56,Left,5684987915,213,0.40,5684987909,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132689,760,1,2,83,2,9zqn9ugvg64it0lr5z8cq4g9v,1,82.0,88.6,2025-04-27T13:47:09.149Z,2025-04-27T13:47:10Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5684988047,56,Left,5684988053,212,8.2,5684988051,141,79.6,5684988055,213,3.98,5684988049,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132733,761,1,2,83,4,9zqn9ugvg64it0lr5z8cq4g9v,1,77.1,79.3,2025-04-27T13:47:10.541Z,2025-04-27T13:47:12Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684988257,212,7.9,5684988255,141,90.9,5684988259,213,1.57,5684988251,56,Left,5684988253,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132777,762,1,2,83,5,9zqn9ugvg64it0lr5z8cq4g9v,1,77.2,90.9,2025-04-27T13:47:11.885Z,2025-04-27T13:47:13Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684988455,212,11.4,5684988449,56,Left,5684988457,213,3.91,5684988453,141,79.3,5684988451,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132827,763,1,2,83,7,9zqn9ugvg64it0lr5z8cq4g9v,1,69.9,79.1,2025-04-27T13:47:13.821Z,2025-04-27T13:47:15Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5684988719,212,6.1,5684988715,140,75.5,5684988709,56,Left,5684988717,141,81.5,5684988721,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132849,764,1,2,83,9,9zqn9ugvg64it0lr5z8cq4g9v,1,74.0,78.5,2025-04-27T13:47:15.661Z,2025-04-27T13:47:17Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684988841,212,6.9,5684988843,213,4.09,5684988839,141,70.3,5684988835,56,Center,5684988837,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132909,765,1,2,83,10,9zqn9ugvg64it0lr5z8cq4g9v,1,70.6,67.8,2025-04-27T13:47:17.021Z,2025-04-27T13:47:20Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684989201,213,4.98,5684989197,141,50.3,5684989195,140,73.7,5684989193,56,Center,5684989199,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807132959,766,1,2,83,13,9zqn9ugvg64it0lr5z8cq4g9v,1,74.6,55.4,2025-04-27T13:47:19.886Z,2025-04-27T13:47:21Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5684989371,140,81.6,5684989373,141,46.9,5684989377,213,5.62,5684989375,212,9.4,5684989367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807133051,767,1,2,83,14,9zqn9ugvg64it0lr5z8cq4g9v,1,83.1,46.4,2025-04-27T13:47:21.373Z,2025-04-27T13:47:56Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,1.0,,5684989881,56,Center,5684989883,140,87.5,5684989887,212,14.8,5684993379,210,15,5684989889,213,5.03,5684989885,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807133063,768,15,2,83,19,9zqn9ugvg64it0lr5z8cq4g9v,1,83.7,35.2,2025-04-27T13:47:25.566Z,2025-04-27T14:17:01Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5684993437,231,48.4,5684993417,72,,5684993453,233,874,5684993427,102,48.9,5684989933,63,,5684989931,22,,5684993431,146,91.6,5684993433,147,41.9,5684993429,103,19,5684991809,82,5684993419,78,,5684993435,230,98.2,5684993423,55,5684989935,56,Center,5684993421,29,,,,,,,767,,,,,
2807133079,874,10,2,83,19,2nnlsjfbcea40t4jeclcbw9lk,1,8.6,61.7,2025-04-27T13:47:25.666Z,2025-04-27T13:49:15Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684993481,233,768,5684990005,94,,5684990007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807133119,769,1,2,83,22,9zqn9ugvg64it0lr5z8cq4g9v,1,74.3,31.6,2025-04-27T13:47:28.734Z,2025-04-27T13:47:29Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684990219,212,3.1,5684990213,56,Center,5684990215,140,73.2,5684990217,141,27.3,5684990223,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807133181,770,1,2,83,22,9zqn9ugvg64it0lr5z8cq4g9v,1,73.2,27.3,2025-04-27T13:47:29.230Z,2025-04-27T13:47:31Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684990437,213,5.29,5684990435,212,11.3,5684990431,140,79.1,5684990433,141,13.4,5684990429,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807133207,771,1,2,83,25,9zqn9ugvg64it0lr5z8cq4g9v,0,81.8,14.1,2025-04-27T13:47:31.549Z,2025-04-27T13:47:32Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5684990549,56,Center,5684990555,212,16.3,5684990545,2,,5684990557,213,0.90,5684990547,155,,5684990551,140,91.5,5684990553,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807133369,875,12,2,83,26,2nnlsjfbcea40t4jeclcbw9lk,1,11.0,69.0,2025-04-27T13:47:32.922Z,2025-04-27T13:47:42Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684991503,213,2.55,5684991499,141,72.0,5684991501,212,3.7,5684991497,140,8.1,5684991495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807133387,876,12,2,83,30,2nnlsjfbcea40t4jeclcbw9lk,1,6.4,70.2,2025-04-27T13:47:37.410Z,2025-04-27T13:48:04Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684991621,140,0.0,5684991623,141,70.8,5684991627,213,3.09,5684991625,212,8.3,5684991619,56,Back,5684991745,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807133315,772,6,2,83,32,9zqn9ugvg64it0lr5z8cq4g9v,1,100.0,30.6,2025-04-27T13:47:39.070Z,2025-04-27T14:10:28Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5684991933,233,877,5684991337,75,,5684991335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
