id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2800838259,714,15,2,69,33,33hzf6j2rd9r50g2n4agsytkd,1,78.3,69.1,2025-04-13T15:57:13.947Z,2025-04-13T15:57:30Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650307707,458,,5650307709,82,,5650306953,18,,5650306951,26,,5650307687,20,,5650307695,102,49.9,5650307713,147,61.9,5650307711,146,86.4,5650307715,230,98.2,5650307699,103,19,5650306955,56,5650307717,231,51.3,5650307689,78,,5650307777,233,,,,,,532,Center,,,,
2800838315,532,10,2,69,33,46yo78zak2j7kaxc5ak1fnm60,1,13.6,38.1,2025-04-13T15:57:14.047Z,2025-04-13T15:57:34Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5650307095,94,,5650307525,239,,5650307097,56,Back,5650308743,233,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838325,533,6,2,69,36,46yo78zak2j7kaxc5ak1fnm60,0,15.7,32.0,2025-04-13T15:57:17.004Z,2025-04-13T16:16:36Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5650307221,56,Back,5650307223,73,,5650307301,233,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838277,715,6,2,69,36,33hzf6j2rd9r50g2n4agsytkd,1,84.3,68.0,2025-04-13T15:57:17.004Z,2025-04-13T16:16:35Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650307027,56,Center,5650307029,73,,5650307279,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838667,716,1,2,69,54,33hzf6j2rd9r50g2n4agsytkd,1,99.5,99.5,2025-04-13T15:57:34.860Z,2025-04-13T15:57:39Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650308999,213,4.34,5650308991,56,Center,5650308993,140,93.6,5650308989,6,,5650308995,141,76.4,5650308997,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838677,717,1,2,69,57,33hzf6j2rd9r50g2n4agsytkd,0,93.6,76.4,2025-04-13T15:57:37.388Z,2025-04-13T15:57:38Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650309043,212,5.0,5650309039,140,90.8,5650309041,141,82.3,5650309045,213,2.20,5650309037,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838697,534,3,2,69,58,46yo78zak2j7kaxc5ak1fnm60,0,11.7,12.2,2025-04-13T15:57:39.147Z,2025-04-13T16:16:30Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5650309135,56,Back,5650309137,285,,5650309377,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838733,718,7,2,69,58,33hzf6j2rd9r50g2n4agsytkd,1,88.3,87.8,2025-04-13T15:57:39.148Z,2025-04-13T16:16:29Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650309331,286,,5650309339,233,534,5650309329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838781,719,1,2,70,3,33hzf6j2rd9r50g2n4agsytkd,1,91.0,93.5,2025-04-13T15:57:43.276Z,2025-04-13T15:57:45Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650309535,56,Left,5650309543,213,3.30,5650309539,141,91.2,5650309541,212,9.9,5650309537,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838825,720,1,2,70,5,33hzf6j2rd9r50g2n4agsytkd,1,79.1,90.3,2025-04-13T15:57:45.836Z,2025-04-13T15:57:49Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650309737,56,Center,5650309745,213,4.46,5650309743,212,11.9,5650309741,141,73.3,5650309739,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838837,721,1,2,70,9,33hzf6j2rd9r50g2n4agsytkd,0,75.9,73.8,2025-04-13T15:57:49.486Z,2025-04-13T15:59:06Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650309819,140,88.6,5650309821,141,46.6,5650309823,212,22.8,5650309813,2,,5650309825,213,5.34,5650309815,155,,5650309817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838879,535,12,2,70,10,46yo78zak2j7kaxc5ak1fnm60,1,12.6,58.7,2025-04-13T15:57:50.860Z,2025-04-13T15:57:55Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5650310023,141,100.0,5650310021,140,37.0,5650310289,167,,5650310027,213,0.85,5650310017,56,Back,5650310025,212,39.0,5650310105,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838913,536,5,2,70,14,46yo78zak2j7kaxc5ak1fnm60,0,35.7,101.6,2025-04-13T15:57:54.550Z,2025-04-13T15:57:59Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5650310265,56,Back,5650310379,233,722,5650310267,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838919,722,5,2,70,14,33hzf6j2rd9r50g2n4agsytkd,1,64.3,-1.6,2025-04-13T15:57:54.550Z,2025-04-13T16:16:19Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5650310317,56,Right,5650310335,233,536,5650310319,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839195,723,1,2,70,32,33hzf6j2rd9r50g2n4agsytkd,1,66.1,0.0,2025-04-13T15:58:12.317Z,2025-04-13T15:58:14Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650311727,141,5.0,5650311725,140,78.1,5650311731,213,0.36,5650311721,107,,5650311723,56,Right,5650311729,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839213,724,1,2,70,34,33hzf6j2rd9r50g2n4agsytkd,1,72.5,5.0,2025-04-13T15:58:14.701Z,2025-04-13T15:58:16Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650311825,56,Right,5650311829,141,5.5,5650311827,140,62.9,5650311831,212,10.1,5650311833,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839201,537,83,2,70,35,46yo78zak2j7kaxc5ak1fnm60,0,34.3,95.1,2025-04-13T15:58:15.468Z,2025-04-13T15:58:17Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5650311887,399,5ijbt4bhic3y1zasavky12311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839223,725,1,2,70,36,33hzf6j2rd9r50g2n4agsytkd,1,61.3,5.8,2025-04-13T15:58:16.236Z,2025-04-13T15:58:19Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650311867,140,41.0,5650311873,213,3.06,5650311871,212,21.4,5650311865,56,Back,5650311869,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839339,726,1,2,70,39,33hzf6j2rd9r50g2n4agsytkd,1,35.7,12.8,2025-04-13T15:58:19.340Z,2025-04-13T15:58:26Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650312527,213,1.83,5650312525,212,13.6,5650312521,140,32.4,5650312523,141,32.2,5650312519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839385,727,1,2,70,45,33hzf6j2rd9r50g2n4agsytkd,1,32.1,41.8,2025-04-13T15:58:26.077Z,2025-04-13T15:58:29Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650312765,56,Back,5650312769,141,15.2,5650312773,213,4.75,5650312771,212,18.1,5650312767,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839377,538,45,2,70,49,46yo78zak2j7kaxc5ak1fnm60,0,61.8,86.4,2025-04-13T15:58:29.348Z,2025-04-13T16:16:33Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5650312731,285,,5650312935,233,728,5650312729,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839397,728,3,2,70,49,33hzf6j2rd9r50g2n4agsytkd,1,38.2,13.6,2025-04-13T15:58:29.348Z,2025-04-13T16:16:33Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650312899,286,,5650312919,233,538,5650312897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839421,729,1,2,70,51,33hzf6j2rd9r50g2n4agsytkd,1,41.4,27.3,2025-04-13T15:58:31.484Z,2025-04-13T15:58:34Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650313063,213,1.20,5650313061,212,11.8,5650313059,141,43.4,5650313055,56,Back,5650313057,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839479,730,1,2,70,53,33hzf6j2rd9r50g2n4agsytkd,1,53.1,32.5,2025-04-13T15:58:34.061Z,2025-04-13T15:58:39Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5650313369,213,4.65,5650313365,141,9.1,5650313367,212,15.9,5650313361,56,Right,5650313363,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839513,731,1,2,70,58,33hzf6j2rd9r50g2n4agsytkd,1,51.8,13.1,2025-04-13T15:58:38.941Z,2025-04-13T15:58:41Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650313533,140,44.7,5650313529,56,Back,5650313539,212,14.8,5650313541,213,2.10,5650313535,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839545,732,1,2,71,1,33hzf6j2rd9r50g2n4agsytkd,1,44.3,35.2,2025-04-13T15:58:41.567Z,2025-04-13T15:58:44Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650313709,213,0.94,5650313699,155,,5650313701,56,Left,5650313703,140,72.2,5650313711,1,,5650313705,141,94.4,5650313707,212,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839549,733,3,2,71,4,33hzf6j2rd9r50g2n4agsytkd,0,72.6,95.0,2025-04-13T15:58:44.765Z,2025-04-13T15:58:54Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650314127,233,539,5650313733,56,Left,5650313735,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839587,539,7,2,71,4,46yo78zak2j7kaxc5ak1fnm60,1,27.4,5.0,2025-04-13T15:58:44.766Z,2025-04-13T15:58:53Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5650313939,167,,5650314155,233,733,5650313943,285,,5650313941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839633,540,5,2,71,5,46yo78zak2j7kaxc5ak1fnm60,0,22.5,-1.2,2025-04-13T15:58:46.062Z,2025-04-13T16:16:20Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5650314241,233,734,5650314161,56,Back,5650314163,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839577,734,5,2,71,5,33hzf6j2rd9r50g2n4agsytkd,1,77.5,101.2,2025-04-13T15:58:46.062Z,2025-04-13T16:16:19Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650314209,233,540,5650313891,347,,5650313889,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839743,735,1,2,71,15,33hzf6j2rd9r50g2n4agsytkd,0,75.9,100.0,2025-04-13T15:58:55.340Z,2025-04-13T15:58:58Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650314749,140,85.1,5650314753,212,14.3,5650314751,141,85.7,5650314755,213,5.45,5650314747,56,Left,5650314745,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839765,541,12,2,71,18,46yo78zak2j7kaxc5ak1fnm60,1,10.3,9.4,2025-04-13T15:58:58.492Z,2025-04-13T15:58:59Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5650314859,140,10.2,5650314861,141,0.0,5650314863,212,7.8,5650314937,167,,5650314857,56,Back,5650314899,15,,5650314865,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839775,542,5,2,71,19,46yo78zak2j7kaxc5ak1fnm60,0,10.0,-1.8,2025-04-13T15:58:59.310Z,2025-04-13T15:59:03Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5650314907,56,Back,5650315079,233,736,5650314909,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839809,736,5,2,71,19,33hzf6j2rd9r50g2n4agsytkd,1,90.0,101.8,2025-04-13T15:58:59.310Z,2025-04-13T16:16:20Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650315055,347,,5650315053,56,Left,5650315069,233,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839903,737,1,2,71,24,33hzf6j2rd9r50g2n4agsytkd,1,90.2,100.0,2025-04-13T15:59:04.821Z,2025-04-13T16:01:34Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650315565,141,85.6,5650315569,213,3.82,5650315567,212,17.2,5650315561,56,Left,5650315563,140,77.4,5650315559,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839923,739,1,2,71,25,33hzf6j2rd9r50g2n4agsytkd,1,62.4,92.6,2025-04-13T15:59:06.129Z,2025-04-13T16:01:49Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5650329155,56,Center,5650329159,141,67.9,5650329163,213,5.23,5650329161,212,19.3,5650329157,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839937,740,1,2,71,26,33hzf6j2rd9r50g2n4agsytkd,1,75.8,72.6,2025-04-13T15:59:06.268Z,2025-04-13T16:02:35Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650332673,141,80.8,5650332677,213,0.74,5650332671,140,81.6,5650332669,56,Left,5650332675,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843713,786,1,2,71,27,33hzf6j2rd9r50g2n4agsytkd,0,81.6,79.5,2025-04-13T15:59:07.622Z,2025-04-13T16:04:00Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5650340245,213,4.08,5650340237,56,Center,5650340243,212,5.5,5650340241,141,73.0,5650340239,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839895,543,8,2,71,28,46yo78zak2j7kaxc5ak1fnm60,1,32.1,24.0,2025-04-13T15:59:08.788Z,2025-04-13T15:59:08Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5650315521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839917,738,1,2,71,28,33hzf6j2rd9r50g2n4agsytkd,1,77.4,85.7,2025-04-13T15:59:09.077Z,2025-04-13T15:59:10Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650315647,212,3.1,5650315645,141,84.5,5650315643,140,80.2,5650315641,56,Left,5650315649,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845363,802,3,2,71,29,33hzf6j2rd9r50g2n4agsytkd,0,70.0,84.4,2025-04-13T15:59:09.218Z,2025-04-13T16:05:08Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650348173,286,,5650348171,56,Left,5650348245,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839935,544,7,2,71,29,46yo78zak2j7kaxc5ak1fnm60,0,30.0,15.6,2025-04-13T15:59:09.219Z,2025-04-13T16:05:10Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5650315725,285,,5650348215,233,802,5650315723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840017,545,12,2,71,30,46yo78zak2j7kaxc5ak1fnm60,1,17.7,15.5,2025-04-13T15:59:11.132Z,2025-04-13T16:07:10Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5650316131,213,0.66,5650361545,233,819,5650316123,56,Back,5650316129,212,0.7,5650316127,141,16.1,5650361543,397,,5650316125,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800848281,819,74,2,71,30,33hzf6j2rd9r50g2n4agsytkd,1,77.5,82.4,2025-04-13T15:59:11.133Z,2025-04-13T16:07:10Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650361483,285,,5650361569,233,545,5650361481,397,,5650361479,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839981,741,61,2,71,32,33hzf6j2rd9r50g2n4agsytkd,1,85.3,95.1,2025-04-13T15:59:12.227Z,2025-04-13T16:06:50Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650315957,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840013,742,1,2,71,35,33hzf6j2rd9r50g2n4agsytkd,0,92.2,93.9,2025-04-13T15:59:15.613Z,2025-04-13T15:59:17Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650316101,140,90.8,5650316115,213,4.54,5650316095,2,,5650316111,212,8.8,5650316105,141,81.2,5650316099,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840061,546,12,2,71,36,46yo78zak2j7kaxc5ak1fnm60,1,15.8,27.0,2025-04-13T15:59:16.307Z,2025-04-13T15:59:19Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5650316321,141,26.7,5650316323,212,0.2,5650316317,56,Back,5650316325,213,4.71,5650316319,140,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840053,743,15,2,71,38,33hzf6j2rd9r50g2n4agsytkd,1,81.3,63.0,2025-04-13T15:59:18.748Z,2025-04-13T16:00:02Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5650316289,56,Center,5650319297,458,,5650319287,20,,5650319293,103,19,5650319291,102,52.6,5650316285,22,,5650319289,76,,5650316287,18,,5650319299,82,,5650319315,233,547,5650319305,230,5650319307,231,52.2,5650319303,147,60.3,5650319301,146,,,,,,86.2,98.4,,,,
2800840071,547,10,2,71,38,46yo78zak2j7kaxc5ak1fnm60,1,13.8,39.7,2025-04-13T15:59:18.848Z,2025-04-13T16:07:23Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650316367,56,Back,5650319353,233,743,5650316365,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840117,549,1,2,71,41,46yo78zak2j7kaxc5ak1fnm60,1,25.9,32.2,2025-04-13T15:59:21.228Z,2025-04-13T15:59:22Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5650316585,56,Back,5650316587,140,25.3,5650316593,213,4.53,5650316591,212,3.5,5650316589,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840175,550,1,2,71,41,46yo78zak2j7kaxc5ak1fnm60,1,25.3,27.1,2025-04-13T15:59:22.123Z,2025-04-13T16:07:33Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5650316839,213,0.53,5650316833,140,32.9,5650316831,56,Back,5650316835,141,33.9,5650316837,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840205,551,1,2,71,45,46yo78zak2j7kaxc5ak1fnm60,1,42.3,66.1,2025-04-13T15:59:25.348Z,2025-04-13T16:07:35Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5650316951,56,Center,5650316957,212,17.0,5650316953,140,58.0,5650316955,141,60.2,5650316959,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840213,552,3,2,71,47,46yo78zak2j7kaxc5ak1fnm60,0,59.9,62.5,2025-04-13T15:59:27.467Z,2025-04-13T16:16:30Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5650316995,286,,5650316993,56,Center,5650317139,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840235,744,7,2,71,47,33hzf6j2rd9r50g2n4agsytkd,1,40.1,37.5,2025-04-13T15:59:27.468Z,2025-04-13T16:16:30Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650317085,285,,5650317115,233,552,5650317083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840237,745,61,2,71,49,33hzf6j2rd9r50g2n4agsytkd,1,45.4,32.2,2025-04-13T15:59:29.668Z,2025-04-13T15:59:30Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650317103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840301,747,1,2,71,52,33hzf6j2rd9r50g2n4agsytkd,1,56.6,34.3,2025-04-13T15:59:33.005Z,2025-04-13T15:59:35Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650317445,213,0.29,5650317435,140,67.2,5650317433,56,Center,5650317439,141,39.2,5650317443,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840345,748,1,2,71,55,33hzf6j2rd9r50g2n4agsytkd,1,60.7,27.9,2025-04-13T15:59:35.565Z,2025-04-13T15:59:40Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5650317695,56,Right,5650317705,213,5.10,5650317697,140,65.0,5650317701,212,12.0,5650317699,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840361,749,1,2,71,59,33hzf6j2rd9r50g2n4agsytkd,0,73.9,12.9,2025-04-13T15:59:40.093Z,2025-04-13T15:59:42Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650317821,56,Center,5650317827,212,35.1,5650317823,140,95.2,5650317817,2,,5650317831,1,,5650317825,141,52.7,5650317829,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840685,555,1,2,72,22,46yo78zak2j7kaxc5ak1fnm60,0,20.3,64.0,2025-04-13T16:00:02.667Z,2025-04-13T16:00:05Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5650319527,213,6.22,5650319517,198,,5650319515,157,,5650319525,212,46.7,5650319523,141,59.9,5650319521,140,64.7,5650319529,1,,5650319519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840705,750,8,2,72,26,33hzf6j2rd9r50g2n4agsytkd,1,32.5,37.7,2025-04-13T16:00:06.573Z,2025-04-13T16:00:06Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650319647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840745,751,44,2,72,27,33hzf6j2rd9r50g2n4agsytkd,1,38.1,31.8,2025-04-13T16:00:07.802Z,2025-04-13T16:31:17Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650319837,56,Back,5650319855,233,556,5650319839,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840725,556,44,2,72,27,46yo78zak2j7kaxc5ak1fnm60,0,61.9,68.2,2025-04-13T16:00:07.803Z,2025-04-13T16:31:18Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5650319875,233,751,5650319743,286,,5650319741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840757,752,61,2,72,27,33hzf6j2rd9r50g2n4agsytkd,1,36.6,26.7,2025-04-13T16:00:08.036Z,2025-04-13T16:06:36Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650319911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840869,557,1,2,72,29,46yo78zak2j7kaxc5ak1fnm60,1,59.5,71.1,2025-04-13T16:00:09.707Z,2025-04-13T16:04:19Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5650320435,140,66.8,5650320437,141,92.7,5650320439,212,16.6,5650320441,213,1.09,5650320433,56,Left,5650320431,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840797,753,83,2,72,32,33hzf6j2rd9r50g2n4agsytkd,0,29.9,12.6,2025-04-13T16:00:12.268Z,2025-04-13T16:00:20Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650320791,399,59dtrk7ly4lepf7s0gywhu51w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840929,558,1,2,72,35,46yo78zak2j7kaxc5ak1fnm60,1,69.5,91.8,2025-04-13T16:00:15.667Z,2025-04-13T16:00:19Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5650320725,140,66.6,5650320727,141,81.7,5650320729,212,7.5,5650320731,213,4.30,5650320723,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840935,559,1,2,72,38,46yo78zak2j7kaxc5ak1fnm60,0,69.7,72.6,2025-04-13T16:00:19.075Z,2025-04-13T16:00:19Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5650320767,212,27.3,5650320761,56,Center,5650320763,140,85.2,5650320765,141,40.3,5650320769,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840961,754,12,2,72,39,33hzf6j2rd9r50g2n4agsytkd,1,11.8,59.9,2025-04-13T16:00:20.191Z,2025-04-13T16:00:24Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650320927,213,5.89,5650320923,141,50.3,5650320921,140,26.9,5650320935,15,,5650320925,212,17.1,5650320919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840999,560,8,2,72,42,46yo78zak2j7kaxc5ak1fnm60,1,67.5,66.3,2025-04-13T16:00:23.051Z,2025-04-13T16:00:23Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5650321115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
