id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2815059991,713,1,2,77,15,1939bnru25svvgv15k2c7tw2y,1,69.7,100.0,2025-05-15T18:33:08.002Z,2025-05-15T18:33:09Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5728929065,213,4.65,5728929063,212,9.7,5728929057,56,Left,5728929061,141,87.7,5728929059,140,69.1,5728929055,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060025,714,1,2,77,16,1939bnru25svvgv15k2c7tw2y,1,69.1,87.7,2025-05-15T18:33:08.963Z,2025-05-15T18:33:14Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5728929271,213,0.73,5728929267,141,92.0,5728929263,56,Left,5728929265,140,72.2,5728929269,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060065,715,1,2,77,22,1939bnru25svvgv15k2c7tw2y,1,84.2,94.8,2025-05-15T18:33:14.210Z,2025-05-15T18:33:40Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,1.0,,5728929503,56,Left,5728929511,213,4.33,5728930379,210,13,5728929509,212,5.1,5728929505,140,82.4,5728929507,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060897,695,45,2,77,27,ac8jow4mdkvnsv5s0och4qqm,0,13.0,28.2,2025-05-15T18:33:19.378Z,2025-05-15T18:35:11Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5728934313,285,,5728934441,233,716,5728934311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060093,716,3,2,77,27,1939bnru25svvgv15k2c7tw2y,1,87.2,70.8,2025-05-15T18:33:19.378Z,2025-05-15T18:35:11Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5728934437,233,695,5728929603,286,,5728929601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060099,717,13,2,77,29,1939bnru25svvgv15k2c7tw2y,1,91.5,63.3,2025-05-15T18:33:21.490Z,2025-05-15T19:11:51Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5728930399,230,98.9,5728930395,103,4.2,5728930397,215,,5728930393,102,41.8,5728930401,231,52.0,5728930097,20,,5729006585,84,,5728929613,64,,5728930095,160,5728930387,29,,,5728929615,56,Center,5728930389,55,715,,,,,,,,,,,,,,,
2815060117,670,5,2,77,30,ac8jow4mdkvnsv5s0och4qqm,1,-1.6,62.8,2025-05-15T18:33:23.042Z,2025-05-15T18:56:05Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5728929713,346,,5728929709,56,Back,5728929727,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060113,718,5,2,77,30,1939bnru25svvgv15k2c7tw2y,0,101.6,37.2,2025-05-15T18:33:23.042Z,2025-05-15T18:33:25Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5728929733,233,670,5728929697,346,,5728929695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060237,671,1,2,77,47,ac8jow4mdkvnsv5s0och4qqm,1,2.9,50.0,2025-05-15T18:33:39.469Z,2025-05-15T18:33:41Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5728930429,213,5.66,5728930425,141,12.8,5728930431,1,,5728930435,74,,5728930455,189,,5728930427,212,43.1,5728930421,56,Back,5728930423,140,36.1,5728930419,124,,,,,,,,,,,,,,,,,,,,,,,,,
2815060275,672,3,2,77,49,ac8jow4mdkvnsv5s0och4qqm,1,33.8,15.2,2025-05-15T18:33:41.397Z,2025-05-15T18:33:44Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5728930605,56,Back,5728930629,233,719,5728930607,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060269,719,45,2,77,49,1939bnru25svvgv15k2c7tw2y,0,65.8,84.5,2025-05-15T18:33:41.397Z,2025-05-15T18:33:44Z,18m0hkgbsvq0axzflltkyylsl,J. Larsson,,,5728930583,56,Left,5728930637,233,672,5728930641,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060287,673,1,2,77,51,ac8jow4mdkvnsv5s0och4qqm,1,25.1,23.6,2025-05-15T18:33:43.285Z,2025-05-15T18:33:44Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5728930703,56,Back,5728930705,140,17.4,5728930709,212,16.6,5728930707,141,44.9,5728930711,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060291,674,1,2,77,52,ac8jow4mdkvnsv5s0och4qqm,1,17.4,44.9,2025-05-15T18:33:44.789Z,2025-05-15T18:33:46Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5728930723,140,15.1,5728930725,141,34.5,5728930729,213,4.38,5728930727,212,7.5,5728930721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060297,675,1,2,77,53,ac8jow4mdkvnsv5s0och4qqm,1,15.0,34.6,2025-05-15T18:33:45.925Z,2025-05-15T18:33:46Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5728930773,212,11.0,5728930769,140,25.1,5728930775,213,0.28,5728930771,141,39.1,5728930767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060309,676,1,2,77,54,ac8jow4mdkvnsv5s0och4qqm,1,25.1,39.1,2025-05-15T18:33:46.717Z,2025-05-15T18:33:48Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5728930833,140,2.9,5728930831,56,Back,5728930837,212,25.2,5728930859,156,,5728930835,141,53.1,5728930839,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060371,677,1,2,77,58,ac8jow4mdkvnsv5s0och4qqm,1,7.0,53.4,2025-05-15T18:33:50.876Z,2025-05-15T18:33:55Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5728931135,56,Back,5728931143,213,1.29,5728931139,141,85.4,5728931141,212,22.6,5728931137,140,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060425,678,1,2,78,2,ac8jow4mdkvnsv5s0och4qqm,1,12.4,92.6,2025-05-15T18:33:55.020Z,2025-05-15T18:33:59Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5728931413,140,42.0,5728931419,213,0.03,5728931415,141,94.2,5728931411,56,Back,5728931417,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060475,680,1,2,78,8,ac8jow4mdkvnsv5s0och4qqm,1,59.6,90.8,2025-05-15T18:34:00.741Z,2025-05-15T18:34:05Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5728931653,56,Left,5728931661,213,0.16,5728931655,140,75.3,5728931659,212,16.7,5728931657,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060487,681,1,2,78,13,ac8jow4mdkvnsv5s0och4qqm,1,82.3,85.9,2025-05-15T18:34:05.125Z,2025-05-15T18:34:07Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5728931715,141,75.7,5728931719,213,5.86,5728931713,140,96.8,5728931717,212,16.7,5728931711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060499,682,1,2,78,15,ac8jow4mdkvnsv5s0och4qqm,0,96.8,75.7,2025-05-15T18:34:07.156Z,2025-05-15T18:34:08Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5728931791,213,4.77,5728931783,56,Center,5728931779,2,,5728931785,140,97.5,5728931789,212,12.4,5728931787,141,57.5,5728931781,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060503,720,12,2,78,16,1939bnru25svvgv15k2c7tw2y,1,3.8,45.7,2025-05-15T18:34:08.770Z,2025-05-15T18:34:38Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5728931809,15,,5728931943,167,,5728931805,212,35.6,5728931807,213,5.15,5728931799,56,Back,5728931801,140,18.3,5728931803,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060523,683,5,2,78,19,ac8jow4mdkvnsv5s0och4qqm,1,82.6,101.4,2025-05-15T18:34:11.373Z,2025-05-15T18:56:05Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5728931915,347,,5728931913,56,Left,5728931945,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060529,721,5,2,78,19,1939bnru25svvgv15k2c7tw2y,0,17.4,-1.4,2025-05-15T18:34:11.373Z,2025-05-15T18:56:06Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5728931939,56,Back,5728931949,233,683,5728931941,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060567,684,1,2,78,24,ac8jow4mdkvnsv5s0och4qqm,1,84.1,100.0,2025-05-15T18:34:16.981Z,2025-05-15T18:34:19Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5728932237,56,Left,5728932235,107,,5728932239,140,55.8,5728932243,212,30.6,5728932247,1,,5728932241,141,90.5,5728932245,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060583,685,1,2,78,27,ac8jow4mdkvnsv5s0och4qqm,1,55.9,90.6,2025-05-15T18:34:19.381Z,2025-05-15T18:34:22Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5728932343,56,Left,5728932351,213,0.27,5728932345,140,69.2,5728932349,212,14.5,5728932347,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060613,686,1,2,78,29,ac8jow4mdkvnsv5s0och4qqm,1,70.5,96.0,2025-05-15T18:34:21.861Z,2025-05-15T18:34:25Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5728932493,140,76.7,5728932497,212,8.5,5728932491,56,Left,5728932499,213,5.59,5728932495,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060623,687,1,2,78,33,ac8jow4mdkvnsv5s0och4qqm,1,78.7,87.5,2025-05-15T18:34:25.708Z,2025-05-15T18:34:26Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5728932571,156,,5728932535,140,62.7,5728932543,213,3.03,5728932539,141,90.2,5728932541,212,16.9,5728932533,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060643,688,1,2,78,34,ac8jow4mdkvnsv5s0och4qqm,1,62.5,90.2,2025-05-15T18:34:26.740Z,2025-05-15T18:34:28Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5728932681,56,Center,5728932687,212,9.7,5728932689,213,4.70,5728932685,141,76.0,5728932683,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060679,689,1,2,78,35,ac8jow4mdkvnsv5s0och4qqm,1,61.0,75.1,2025-05-15T18:34:27.868Z,2025-05-15T18:34:33Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5728932899,140,50.2,5728932901,141,37.1,5728932905,213,4.30,5728932897,56,Center,5728932903,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060737,690,1,2,78,40,ac8jow4mdkvnsv5s0och4qqm,1,58.8,38.6,2025-05-15T18:34:32.837Z,2025-05-15T18:34:39Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5728933285,212,13.4,5728933287,213,5.75,5728933281,140,69.8,5728933283,141,28.5,5728933279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060753,691,1,2,78,47,ac8jow4mdkvnsv5s0och4qqm,1,79.9,30.4,2025-05-15T18:34:39.756Z,2025-05-15T18:34:42Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5728933373,140,76.3,5728933377,212,14.3,5728933371,56,Center,5728933379,213,1.84,5728933375,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060783,692,1,2,78,50,ac8jow4mdkvnsv5s0och4qqm,1,77.9,61.1,2025-05-15T18:34:42.373Z,2025-05-15T18:34:47Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5728933577,141,80.5,5728933575,140,80.5,5728933581,213,1.37,5728933579,212,13.5,5728933573,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060787,693,1,2,78,55,ac8jow4mdkvnsv5s0och4qqm,0,89.4,78.2,2025-05-15T18:34:47.405Z,2025-05-15T18:34:48Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5728933607,141,63.3,5728933605,140,89.7,5728933609,212,10.1,5728933599,2,,5728933611,213,4.74,5728933603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060797,722,12,2,78,58,1939bnru25svvgv15k2c7tw2y,1,9.8,42.1,2025-05-15T18:34:50.114Z,2025-05-15T18:53:28Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5728933671,56,Back,5728933683,212,1.0,5728933687,213,5.03,5728933675,140,10.1,5728933679,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815068201,825,61,2,78,59,ac8jow4mdkvnsv5s0och4qqm,1,77.5,91.2,2025-05-15T18:34:51.069Z,2025-05-15T18:53:14Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5728975459,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060811,724,4,2,79,1,1939bnru25svvgv15k2c7tw2y,1,9.1,7.0,2025-05-15T18:34:53.267Z,2025-05-15T18:36:31Z,wv67qz43iwolqireq2ttfx1w,L. Östman,,,5728933877,56,Back,5728933883,285,,5728938065,265,,5728933875,13,,5728933879,152,,5728933885,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060821,694,4,2,79,1,ac8jow4mdkvnsv5s0och4qqm,0,90.9,93.0,2025-05-15T18:34:53.268Z,2025-05-15T18:35:00Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5728933825,286,,5728933821,152,,5728933817,13,,5728934027,233,724,5728933819,56,Left,5728934025,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060999,696,18,2,79,30,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-15T18:35:22.093Z,2025-05-15T18:35:22Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5728934957,55,697,5728934911,59,24,5728934907,42,,5728934909,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061001,697,19,2,79,30,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-15T18:35:22.094Z,2025-05-15T18:35:23Z,32xfhqnf7sa2pyyttqac9u385,N. Bahoui,,,5728934937,44,Midfielder,5728934925,42,,5728934929,145,8,5728934931,59,39,5728934935,293,5,5728934939,55,696,5728934933,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061237,725,1,2,79,40,1939bnru25svvgv15k2c7tw2y,1,12.2,12.9,2025-05-15T18:35:32.963Z,2025-05-15T18:35:48Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5728936181,56,Center,5728936187,212,79.7,5728936185,141,75.6,5728936189,213,0.56,5728936175,5,,5728936179,152,,5728936183,140,76.3,5728936177,157,,5728936191,1,,,,,,,,,,,,,,,,,,,,,,,,,
2815061249,726,1,2,79,55,1939bnru25svvgv15k2c7tw2y,1,75.2,80.2,2025-05-15T18:35:47.955Z,2025-05-15T18:35:50Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5728936239,140,60.9,5728936243,212,15.2,5728936245,213,2.98,5728936237,56,Left,5728936241,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061281,727,1,2,79,57,1939bnru25svvgv15k2c7tw2y,1,59.8,85.4,2025-05-15T18:35:50.018Z,2025-05-15T18:35:52Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5728936413,213,3.74,5728936409,141,66.4,5728936405,56,Back,5728936407,140,41.7,5728936411,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061357,728,1,2,80,0,1939bnru25svvgv15k2c7tw2y,1,41.0,69.0,2025-05-15T18:35:52.642Z,2025-05-15T18:35:59Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5728936777,212,28.8,5728936771,56,Back,5728936775,141,42.2,5728936779,213,3.83,5728936773,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061369,729,1,2,80,7,1939bnru25svvgv15k2c7tw2y,0,21.9,42.2,2025-05-15T18:35:59.076Z,2025-05-15T18:36:00Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5728936837,140,48.9,5728936839,141,57.0,5728936843,213,0.34,5728936835,56,Back,5728936841,212,30.1,5728936833,157,,5728936845,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061381,698,1,2,80,9,ac8jow4mdkvnsv5s0och4qqm,0,52.6,53.4,2025-05-15T18:36:01.844Z,2025-05-15T18:36:12Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5728936919,56,Center,5728936923,141,40.1,5728936917,3,,5728936921,140,70.8,5728936927,213,5.84,5728936925,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061391,730,61,2,80,11,1939bnru25svvgv15k2c7tw2y,1,22.9,65.7,2025-05-15T18:36:03.698Z,2025-05-15T18:36:15Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5728936947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061451,731,1,2,80,14,1939bnru25svvgv15k2c7tw2y,1,28.3,73.9,2025-05-15T18:36:06.994Z,2025-05-15T18:36:12Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5728937335,56,Back,5728937343,213,0.63,5728937339,141,91.8,5728937337,140,44.1,5728937341,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061453,732,4,2,80,19,1939bnru25svvgv15k2c7tw2y,1,35.3,94.4,2025-05-15T18:36:11.874Z,2025-05-15T18:36:15Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5728937373,152,,5728937389,233,699,5728937369,13,,5728937375,265,,5728937377,286,,5728937371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061457,699,4,2,80,19,ac8jow4mdkvnsv5s0och4qqm,0,64.2,5.6,2025-05-15T18:36:11.875Z,2025-05-15T18:36:23Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5728937385,265,,5728937387,285,,5728937381,56,Right,5728937383,152,,5728937463,233,732,5728937379,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061657,733,1,2,80,46,1939bnru25svvgv15k2c7tw2y,0,40.7,92.9,2025-05-15T18:36:38.708Z,2025-05-15T18:36:42Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5728938447,140,76.1,5728938441,157,,5728938449,141,40.0,5728938453,213,5.51,5728938445,56,Center,5728938451,212,51.7,5728938439,5,,5728938455,1,,5728938443,152,,,,,,,,,,,,,,,,,,,,,,,,,
2815061721,701,1,2,80,55,ac8jow4mdkvnsv5s0och4qqm,1,20.3,77.3,2025-05-15T18:36:47.300Z,2025-05-15T18:36:49Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5728938797,213,4.96,5728938791,140,25.3,5728938795,212,21.1,5728938789,56,Back,5728938793,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061727,702,1,2,80,57,ac8jow4mdkvnsv5s0och4qqm,1,25.5,44.8,2025-05-15T18:36:49.596Z,2025-05-15T18:36:50Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5728938831,212,7.6,5728938825,56,Back,5728938829,141,45.4,5728938833,213,0.05,5728938827,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061739,703,1,2,80,58,ac8jow4mdkvnsv5s0och4qqm,1,32.7,45.4,2025-05-15T18:36:50.092Z,2025-05-15T18:36:51Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5728938895,213,4.10,5728938893,212,14.7,5728938887,56,Back,5728938891,141,27.7,5728938889,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061763,704,1,2,80,59,ac8jow4mdkvnsv5s0och4qqm,1,24.5,27.7,2025-05-15T18:36:51.108Z,2025-05-15T18:36:53Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5728938981,212,12.3,5728938973,140,23.7,5728938985,213,1.64,5728938977,141,45.7,5728938971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061893,706,1,2,81,2,ac8jow4mdkvnsv5s0och4qqm,0,32.0,54.6,2025-05-15T18:36:54.637Z,2025-05-15T18:37:09Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5728939803,213,0.49,5728939791,56,Left,5728939789,155,,5728939805,1,,5728939795,141,100.0,5728939799,212,68.6,5728939793,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061901,707,5,2,81,5,ac8jow4mdkvnsv5s0och4qqm,0,88.8,101.4,2025-05-15T18:36:57.491Z,2025-05-15T18:37:17Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5728939815,56,Left,5728939817,347,,5728939825,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061887,735,5,2,81,5,1939bnru25svvgv15k2c7tw2y,1,11.2,-1.4,2025-05-15T18:36:57.491Z,2025-05-15T18:56:06Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5728939755,56,Back,5728939821,233,707,5728939757,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815062007,736,1,2,81,29,1939bnru25svvgv15k2c7tw2y,1,15.0,0.0,2025-05-15T18:37:21.075Z,2025-05-15T18:37:22Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5728940463,140,22.6,5728940467,212,12.7,5728940461,56,Back,5728940459,107,,5728940469,213,0.89,5728940465,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815062015,737,1,2,81,30,1939bnru25svvgv15k2c7tw2y,1,20.1,11.9,2025-05-15T18:37:22.835Z,2025-05-15T18:37:24Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5728940507,56,Back,5728940511,141,6.5,5728940519,213,3.62,5728940515,212,7.9,5728940509,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815062029,738,1,2,81,31,1939bnru25svvgv15k2c7tw2y,1,13.4,6.5,2025-05-15T18:37:23.939Z,2025-05-15T18:37:25Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5728940573,212,13.2,5728940575,213,2.02,5728940569,140,7.9,5728940571,141,24.0,5728940567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815062047,739,1,2,81,33,1939bnru25svvgv15k2c7tw2y,1,9.1,25.5,2025-05-15T18:37:25.603Z,2025-05-15T18:37:29Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5728940685,212,16.5,5728940681,140,4.1,5728940687,213,1.89,5728940683,141,48.5,5728940679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815062071,740,1,2,81,37,1939bnru25svvgv15k2c7tw2y,0,4.4,49.1,2025-05-15T18:37:29.077Z,2025-05-15T18:37:32Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5728940839,56,Center,5728940843,141,54.5,5728940837,157,,5728940845,212,69.4,5728940849,1,,5728940841,140,70.4,5728940847,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815062095,708,59,2,81,43,ac8jow4mdkvnsv5s0och4qqm,1,30.4,37.3,2025-05-15T18:37:35.596Z,2025-05-15T18:37:36Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5728940977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815062111,710,1,2,81,44,ac8jow4mdkvnsv5s0och4qqm,1,30.4,37.3,2025-05-15T18:37:36.884Z,2025-05-15T18:37:38Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5728941067,141,6.4,5728941069,212,22.6,5728941065,140,38.4,5728941063,56,Back,5728941073,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815062119,711,1,2,81,46,ac8jow4mdkvnsv5s0och4qqm,1,38.4,6.4,2025-05-15T18:37:38.387Z,2025-05-15T18:37:40Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5728941129,141,16.8,5728941125,56,Back,5728941131,212,8.6,5728941127,140,43.1,5728941133,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815062121,712,61,2,81,47,ac8jow4mdkvnsv5s0och4qqm,0,42.2,17.0,2025-05-15T18:37:40.035Z,2025-05-15T18:37:40Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5728941137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815062171,742,1,2,81,50,1939bnru25svvgv15k2c7tw2y,1,61.1,67.8,2025-05-15T18:37:42.099Z,2025-05-15T18:37:47Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5728941437,140,79.9,5728941441,212,26.0,5728941439,141,92.7,5728941443,213,0.71,5728941435,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815062183,743,1,2,81,55,1939bnru25svvgv15k2c7tw2y,1,79.6,82.7,2025-05-15T18:37:47.411Z,2025-05-15T18:37:49Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5728941491,56,Center,5728941497,212,22.3,5728941499,213,5.93,5728941495,141,71.4,5728941493,140,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
