id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2813190671,585,1,2,83,50,aj8ytsr2ap33tod0hd8ofzaw9,1,58.4,52.7,2025-05-11T01:49:26.691Z,2025-05-11T01:49:28Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5718576487,213,2.60,5718576479,140,54.7,5718576483,212,4.5,5718576477,56,Center,5718576481,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813190663,825,83,2,83,50,5h878vnmkbuy2ummddprusxgq,0,35.4,64.7,2025-05-11T01:49:27.504Z,2025-05-11T01:49:32Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718576755,399,do5q14naxm61jw8px8qvacn4k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813190729,586,1,2,83,51,aj8ytsr2ap33tod0hd8ofzaw9,1,55.1,55.4,2025-05-11T01:49:28.357Z,2025-05-11T01:49:32Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5718576733,56,Right,5718576739,212,36.1,5718576737,141,16.7,5718576743,1,,5718576735,140,78.6,5718576731,155,,5718576741,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813190777,826,4,2,84,0,5h878vnmkbuy2ummddprusxgq,1,21.2,83.0,2025-05-11T01:49:36.634Z,2025-05-11T01:49:42Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5718577109,285,,5718577099,56,Back,5718577129,233,587,5718577095,13,,5718577107,265,,5718577105,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813190767,587,4,2,84,0,aj8ytsr2ap33tod0hd8ofzaw9,0,78.8,17.0,2025-05-11T01:49:36.635Z,2025-05-11T01:49:42Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5718576995,56,Right,5718577001,286,,5718576993,13,,5718576997,152,,5718576999,265,,5718577135,233,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813191317,827,1,2,84,43,5h878vnmkbuy2ummddprusxgq,0,21.6,92.0,2025-05-11T01:50:19.704Z,2025-05-11T01:50:32Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5718579431,56,Left,5718579425,5,,5718579439,213,6.21,5718579433,140,100.0,5718579427,157,,5718579435,141,83.2,5718579441,1,,5718579437,212,84.2,5718579429,152,,,,,,,,,,,,,,,,,,,,,,,,
2813191347,828,5,2,84,52,5h878vnmkbuy2ummddprusxgq,0,100.8,70.8,2025-05-11T01:50:28.760Z,2025-05-11T01:50:34Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5718579521,346,,5718579733,233,589,5718579519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813191371,588,43,2,84,53,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-11T01:50:29.971Z,2025-05-11T01:53:33Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5718579551,56,Back,5718588493,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813191403,589,5,2,84,55,aj8ytsr2ap33tod0hd8ofzaw9,1,-0.6,30.2,2025-05-11T01:50:31.547Z,2025-05-11T01:50:34Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5718579653,346,,5718579703,233,828,5718579651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813191427,590,1,2,84,57,aj8ytsr2ap33tod0hd8ofzaw9,1,2.8,43.4,2025-05-11T01:50:34.362Z,2025-05-11T01:50:35Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5718579825,141,44.8,5718579833,237,,5718579827,212,10.1,5718579819,124,,5718579821,56,Back,5718579829,213,0.09,5718579823,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813191463,591,1,2,84,58,aj8ytsr2ap33tod0hd8ofzaw9,1,12.4,44.8,2025-05-11T01:50:34.836Z,2025-05-11T01:50:38Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5718580005,56,Back,5718580013,213,5.98,5718580009,141,37.1,5718580011,212,17.5,5718580007,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813191519,592,1,2,85,2,aj8ytsr2ap33tod0hd8ofzaw9,1,31.2,35.5,2025-05-11T01:50:38.722Z,2025-05-11T01:50:45Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5718580269,213,1.42,5718580253,56,Back,5718580261,141,74.7,5718580257,140,35.1,5718580265,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813191583,593,1,2,85,8,aj8ytsr2ap33tod0hd8ofzaw9,1,58.6,75.4,2025-05-11T01:50:45.218Z,2025-05-11T01:50:51Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5718580635,140,72.7,5718580641,213,0.66,5718580639,212,18.7,5718580637,141,92.3,5718580633,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813191607,594,1,2,85,14,aj8ytsr2ap33tod0hd8ofzaw9,1,70.0,82.4,2025-05-11T01:50:51.288Z,2025-05-11T01:50:53Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5718580741,140,89.4,5718580749,1,,5718580743,141,33.9,5718580737,155,,5718580745,212,38.8,5718580747,213,5.27,5718580739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813191641,595,1,2,85,16,aj8ytsr2ap33tod0hd8ofzaw9,1,89.4,33.9,2025-05-11T01:50:53.058Z,2025-05-11T01:50:56Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5718580903,213,3.53,5718580893,56,Center,5718580891,3,,5718580901,212,16.8,5718580897,141,24.6,5718580895,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813191719,596,1,2,85,19,aj8ytsr2ap33tod0hd8ofzaw9,1,74.5,24.9,2025-05-11T01:50:56.274Z,2025-05-11T01:51:02Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5718581209,2,,5718581221,213,0.98,5718581215,140,94.6,5718581223,1,,5718581217,141,71.1,5718581211,155,,5718581219,212,37.8,5718581213,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2813192409,597,1,2,85,23,aj8ytsr2ap33tod0hd8ofzaw9,1,96.3,69.3,2025-05-11T01:51:00.226Z,2025-05-11T02:27:03Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,1.0,5718586009,210,16,5718584567,56,Center,5718584573,212,13.9,5718584571,141,48.9,5718584569,140,96.2,5718586011,154,,5718584575,213,4.70,5718586013,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813192413,598,16,2,85,24,aj8ytsr2ap33tod0hd8ofzaw9,1,95.8,48.3,2025-05-11T01:51:00.594Z,2025-05-11T02:27:53Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5718584591,16,,5718585257,103,5.1,5718584861,374,2025-05-11 02:51:00.320,5718585255,102,47.3,5718584589,22,,5718586077,55,597,5718584865,375,85:23.796,5718586075,154,,5718585265,230,98.8,5718586073,29,5718584593,56,5718585267,231,49.6,5718585261,328,5718585253,80,,5718585259,214,5718584857,20,,Center,,,,,
2813192613,599,27,2,86,35,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-11T01:52:12.133Z,2025-05-11T02:24:22Z,,,,,5718667809,233,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813192435,829,27,2,86,35,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-11T01:52:12.133Z,2025-05-11T02:24:23Z,,,,,5718584671,53,28cixms5w9uu1e38kcc8o2j9w,5718584669,41,Injury,5718667833,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813192623,600,28,2,86,56,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-11T01:52:33.506Z,2025-05-11T02:24:23Z,,,,,5718667837,233,830,5718585487,55,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813193231,830,28,2,86,56,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-11T01:52:33.506Z,2025-05-11T02:24:23Z,,,,,5718588459,55,829,5718667857,233,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813193523,832,1,2,88,23,5h878vnmkbuy2ummddprusxgq,1,50.2,51.0,2025-05-11T01:53:59.739Z,2025-05-11T02:07:18Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5718589831,213,2.77,5718589825,140,23.1,5718589833,279,G,5718589829,212,30.5,5718589827,141,67.2,5718589823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813193539,833,1,2,88,25,5h878vnmkbuy2ummddprusxgq,1,23.1,67.2,2025-05-11T01:54:02.307Z,2025-05-11T01:54:04Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718589891,56,Back,5718589893,140,32.5,5718589899,213,1.02,5718589895,141,90.6,5718589897,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194645,847,1,2,88,27,5h878vnmkbuy2ummddprusxgq,1,34.6,68.7,2025-05-11T01:54:04.186Z,2025-05-11T01:55:38Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5718595075,140,48.5,5718595081,213,0.72,5718595073,56,Back,5718595079,212,19.4,5718595077,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813193555,834,1,2,88,27,5h878vnmkbuy2ummddprusxgq,1,32.7,90.9,2025-05-11T01:54:04.299Z,2025-05-11T01:54:06Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718589965,56,Back,5718589971,212,11.8,5718589967,140,34.4,5718589973,213,4.86,5718589969,141,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813193661,836,1,2,88,32,5h878vnmkbuy2ummddprusxgq,1,60.9,82.8,2025-05-11T01:54:09.267Z,2025-05-11T01:54:15Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5718590473,213,0.64,5718590469,141,95.1,5718590467,140,71.5,5718590465,56,Left,5718590471,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813193681,837,1,2,88,38,5h878vnmkbuy2ummddprusxgq,1,74.6,91.7,2025-05-11T01:54:15.427Z,2025-05-11T02:18:50Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,1.0,,5718590611,212,25.1,5718590607,140,88.4,5718590605,56,Center,5718590613,213,5.33,5718590609,141,61.5,5718590603,155,,5718654525,210,13,5718590601,2,,5718654527,154,,,,,,,,,,,,,,,,,,,,,,,,
2813193687,838,13,2,88,40,5h878vnmkbuy2ummddprusxgq,1,89.3,59.3,2025-05-11T01:54:16.619Z,2025-05-11T02:37:36Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5718625395,103,47.2,5718590637,22,,5718625327,328,,5718625391,86,,5718654549,55,837,5718625405,231,53.2,5718654547,154,,5718590641,56,Center,5718625403,230,98.2,5718654545,29,5718590639,17,5718625323,15,,5718625393,102,,,,,,,,,,,56.3,,,
2813193915,601,5,2,88,41,aj8ytsr2ap33tod0hd8ofzaw9,1,-0.8,44.7,2025-05-11T01:54:17.757Z,2025-05-11T02:18:36Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5718591651,56,Back,5718591693,233,839,5718591653,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813193923,839,5,2,88,41,5h878vnmkbuy2ummddprusxgq,0,100.8,55.3,2025-05-11T01:54:18.317Z,2025-05-11T02:18:36Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5718591697,233,601,5718591671,56,Center,5718591673,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813193963,602,1,2,88,58,aj8ytsr2ap33tod0hd8ofzaw9,1,4.5,50.1,2025-05-11T01:54:35Z,2025-05-11T01:54:40Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5718591843,124,,5718591861,1,,5718591851,141,71.8,5718591869,74,,5718591847,140,53.5,5718591857,213,0.28,5718591855,212,53.5,5718591845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194009,603,1,2,89,3,aj8ytsr2ap33tod0hd8ofzaw9,0,50.4,67.5,2025-05-11T01:54:39.920Z,2025-05-11T01:54:49Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5718592055,141,0.0,5718592057,212,46.5,5718592299,196,,5718592051,56,Right,5718592059,213,4.80,5718592053,140,54.4,5718592061,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194013,604,5,2,89,6,aj8ytsr2ap33tod0hd8ofzaw9,0,62.9,-1.1,2025-05-11T01:54:43.328Z,2025-05-11T01:55:03Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5718592079,347,,5718592077,56,Right,5718592995,233,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194199,840,5,2,89,8,5h878vnmkbuy2ummddprusxgq,1,39.4,101.6,2025-05-11T01:54:45.500Z,2025-05-11T01:55:03Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5718592947,347,,5718592945,56,Back,5718592967,233,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194225,841,1,2,89,25,5h878vnmkbuy2ummddprusxgq,1,32.0,100.0,2025-05-11T01:55:02.402Z,2025-05-11T01:55:04Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5718593065,141,89.4,5718593067,212,16.1,5718593059,107,,5718593061,56,Back,5718593069,213,5.72,5718593063,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194237,842,1,2,89,27,5h878vnmkbuy2ummddprusxgq,1,44.2,87.6,2025-05-11T01:55:04.419Z,2025-05-11T01:55:05Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5718593161,212,17.6,5718593157,140,27.9,5718593159,141,93.5,5718593163,213,2.91,5718593155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194313,843,1,2,89,29,5h878vnmkbuy2ummddprusxgq,1,27.9,93.5,2025-05-11T01:55:05.538Z,2025-05-11T02:01:25Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5718593553,213,3.79,5718593549,212,8.7,5718593543,140,21.3,5718593541,56,Back,5718593545,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194335,844,1,2,89,34,5h878vnmkbuy2ummddprusxgq,0,11.4,89.0,2025-05-11T01:55:11.330Z,2025-05-11T01:55:15Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718593805,233,605,5718593657,141,86.9,5718593655,140,13.2,5718593653,56,Back,5718593659,212,2.4,5718593661,213,5.64,5718593809,286,,5718593803,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194357,605,74,2,89,34,aj8ytsr2ap33tod0hd8ofzaw9,1,84.4,5.0,2025-05-11T01:55:11.331Z,2025-05-11T02:26:00Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5718593763,285,,5718593761,56,Right,5718593811,233,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194377,845,61,2,89,38,5h878vnmkbuy2ummddprusxgq,1,12.8,92.6,2025-05-11T01:55:15.034Z,2025-05-11T01:55:15Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718593841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194397,846,5,2,89,40,5h878vnmkbuy2ummddprusxgq,0,16.6,101.4,2025-05-11T01:55:16.876Z,2025-05-11T01:55:25Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718593907,347,,5718594345,233,606,5718593905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194481,606,5,2,89,44,aj8ytsr2ap33tod0hd8ofzaw9,1,84.4,-1.5,2025-05-11T01:55:21.369Z,2025-05-11T01:55:25Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5718594245,347,,5718594243,56,Right,5718594307,233,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813199875,678,70,2,89,59,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-11T01:55:35.524Z,2025-05-11T02:04:40Z,,,,,5718620329,277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194753,607,1,2,90,5,aj8ytsr2ap33tod0hd8ofzaw9,1,78.9,0.0,2025-05-11T01:55:42.423Z,2025-05-11T01:55:58Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,1.0,,5718595595,1,,5718596071,154,,5718595585,56,Center,5718596067,210,13,5718595587,140,92.1,5718595591,212,29.9,5718595593,213,1.09,5718595589,141,37.3,5718595583,107,,,,,,,,,,,,,,,,,,,,,,,,
2813194761,608,44,2,90,13,aj8ytsr2ap33tod0hd8ofzaw9,1,90.2,39.2,2025-05-11T01:55:50.257Z,2025-05-11T01:55:53Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5718595627,286,,5718595625,56,Center,5718595677,233,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194757,848,44,2,90,13,5h878vnmkbuy2ummddprusxgq,0,9.2,61.4,2025-05-11T01:55:50.258Z,2025-05-11T02:06:20Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718595615,56,Back,5718595617,285,,5718595715,233,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194773,609,13,2,90,14,aj8ytsr2ap33tod0hd8ofzaw9,1,92.3,40.5,2025-05-11T01:55:50.799Z,2025-05-11T02:25:07Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5718596099,15,,5718596117,230,98.4,5718596101,75,,5718595653,17,,5718596115,328,,5718596105,154,,5718596107,55,607,5718596111,102,40.3,5718596103,29,,5718595655,56,5718596113,103,5718596097,160,,5718596119,231,,,,,,,,,4.2,Center,47.5,,,
2813194793,849,5,2,90,15,5h878vnmkbuy2ummddprusxgq,1,-1.0,59.8,2025-05-11T01:55:51.628Z,2025-05-11T01:55:55Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718595835,233,610,5718595777,56,Back,5718595779,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813194797,610,5,2,90,15,aj8ytsr2ap33tod0hd8ofzaw9,0,101.3,39.0,2025-05-11T01:55:52.360Z,2025-05-11T01:55:55Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5718595807,346,,5718595805,56,Center,5718595889,233,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195039,850,1,2,90,33,5h878vnmkbuy2ummddprusxgq,0,4.0,49.0,2025-05-11T01:56:09.531Z,2025-05-11T01:56:16Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5718596937,141,20.9,5718596939,212,63.8,5718596933,56,Right,5718596943,1,,5718596947,74,,5718596931,124,,5718596935,140,62.0,5718596941,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195009,611,44,2,90,36,aj8ytsr2ap33tod0hd8ofzaw9,1,38.8,80.8,2025-05-11T01:56:13.407Z,2025-05-11T01:56:18Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5718596813,285,,5718596999,233,851,5718596809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195043,851,44,2,90,36,5h878vnmkbuy2ummddprusxgq,0,64.0,20.5,2025-05-11T01:56:13.408Z,2025-05-11T01:56:17Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5718597009,233,611,5718596965,56,Right,5718596967,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195019,612,12,2,90,37,aj8ytsr2ap33tod0hd8ofzaw9,1,30.6,76.9,2025-05-11T01:56:14.054Z,2025-05-11T01:56:16Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5718596961,167,,5718596851,56,Back,5718596859,213,0.94,5718596853,140,41.9,5718596855,141,100.0,5718596895,15,,5718596857,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195033,613,5,2,90,38,aj8ytsr2ap33tod0hd8ofzaw9,0,44.0,101.4,2025-05-11T01:56:15.182Z,2025-05-11T01:56:22Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5718596923,56,Back,5718597303,233,852,5718596925,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195103,852,5,2,90,40,5h878vnmkbuy2ummddprusxgq,1,57.0,-1.2,2025-05-11T01:56:16.770Z,2025-05-11T01:56:23Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5718597279,347,,5718597277,56,Right,5718597287,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195113,853,1,2,90,45,5h878vnmkbuy2ummddprusxgq,1,53.7,0.0,2025-05-11T01:56:21.649Z,2025-05-11T01:56:23Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5718597349,213,1.08,5718597343,140,61.4,5718597341,56,Right,5718597339,107,,5718597347,212,17.2,5718597345,141,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195129,854,1,2,90,46,5h878vnmkbuy2ummddprusxgq,1,61.4,20.5,2025-05-11T01:56:22.937Z,2025-05-11T01:56:25Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5718597421,56,Right,5718597425,141,8.5,5718597523,156,,5718597427,212,12.2,5718597429,213,3.88,5718597423,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195353,858,1,2,90,47,5h878vnmkbuy2ummddprusxgq,0,55.6,5.8,2025-05-11T01:56:23.962Z,2025-05-11T02:25:55Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5718598511,212,19.7,5718598507,140,73.8,5718598505,56,Right,5718598513,213,0.24,5718598509,141,12.7,5718598503,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195161,855,43,2,90,49,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-11T01:56:26.468Z,2025-05-11T01:56:30Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5718597721,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195173,614,1,2,90,50,aj8ytsr2ap33tod0hd8ofzaw9,1,19.3,85.3,2025-05-11T01:56:27.248Z,2025-05-11T01:56:28Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5718597605,1,,5718597601,212,9.6,5718597593,157,,5718597597,140,27.8,5718597599,141,80.2,5718597603,213,5.91,5718597595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195195,615,1,2,90,51,aj8ytsr2ap33tod0hd8ofzaw9,0,27.8,80.2,2025-05-11T01:56:28.151Z,2025-05-11T01:56:30Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5718597699,141,57.9,5718597705,1,,5718597691,157,,5718597697,140,62.3,5718597703,213,5.89,5718597695,56,Center,5718597701,212,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813196185,866,1,2,90,54,5h878vnmkbuy2ummddprusxgq,0,29.4,35.0,2025-05-11T01:56:30.856Z,2025-05-11T02:25:20Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718602853,212,8.4,5718602849,140,37.4,5718602847,56,Back,5718602855,213,6.26,5718602845,3,,5718602851,141,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195215,856,43,2,90,54,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-11T01:56:31.475Z,2025-05-11T01:56:37Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5718598045,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195219,616,1,2,90,55,aj8ytsr2ap33tod0hd8ofzaw9,0,56.0,58.1,2025-05-11T01:56:31.902Z,2025-05-11T01:56:32Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5718597819,56,Center,5718597823,141,60.2,5718597827,213,0.26,5718597825,212,5.5,5718597821,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195251,857,1,2,90,58,5h878vnmkbuy2ummddprusxgq,0,33.0,37.1,2025-05-11T01:56:34.762Z,2025-05-11T02:00:31Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5718597953,157,,5718597957,140,47.6,5718597959,141,52.2,5718597965,1,,5718597961,212,18.5,5718597955,56,Back,5718597963,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195261,617,4,2,91,0,aj8ytsr2ap33tod0hd8ofzaw9,1,48.7,47.2,2025-05-11T01:56:36.793Z,2025-05-11T02:21:34Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5718598089,152,,5718598093,286,,5718598085,13,,5718642007,233,859,5718598087,56,Back,5718661435,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195371,859,4,2,91,0,5h878vnmkbuy2ummddprusxgq,0,51.3,52.8,2025-05-11T01:56:36.794Z,2025-05-11T02:21:37Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5718642011,233,617,5718661553,294,,5718598677,56,Center,5718598683,285,,5718598675,13,,5718598679,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813195367,618,1,2,91,5,aj8ytsr2ap33tod0hd8ofzaw9,1,46.3,47.6,2025-05-11T01:56:42.438Z,2025-05-11T01:56:45Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5718598579,213,5.23,5718598573,140,57.8,5718598567,5,,5718598571,56,Right,5718598577,212,24.2,5718598569,152,,5718598575,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
