id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2793294965,670,1,2,76,14,224tl8u2smnbyliroayk69nt0,1,61.0,15.2,2025-03-30T00:43:36.018Z,2025-03-30T01:15:42Z,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,,,5608902415,56,Right,5608902417,140,66.6,5608902419,141,20.1,5608902421,212,6.8,5608902423,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294985,671,1,2,76,16,224tl8u2smnbyliroayk69nt0,1,66.6,20.1,2025-03-30T00:43:37.219Z,2025-03-30T00:43:39Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5608902543,140,63.5,5608902541,56,Right,5608902545,141,18.8,5608902549,213,3.41,5608902547,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295001,672,1,2,76,18,224tl8u2smnbyliroayk69nt0,1,63.1,20.4,2025-03-30T00:43:39.643Z,2025-03-30T00:43:40Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5608902667,140,62.9,5608902665,56,Right,5608902671,212,9.7,5608902673,213,4.69,5608902669,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295021,673,1,2,76,19,224tl8u2smnbyliroayk69nt0,1,62.9,6.2,2025-03-30T00:43:40.603Z,2025-03-30T00:43:42Z,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,,,5608902791,213,2.43,5608902787,141,17.7,5608902789,212,12.0,5608902785,140,54.2,5608902783,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295065,674,1,2,76,21,224tl8u2smnbyliroayk69nt0,1,54.0,18.3,2025-03-30T00:43:42.514Z,2025-03-30T00:43:45Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5608903039,141,19.2,5608903035,56,Back,5608903043,213,3.09,5608903041,212,10.9,5608903037,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295089,675,1,2,76,24,224tl8u2smnbyliroayk69nt0,1,43.1,24.6,2025-03-30T00:43:45.803Z,2025-03-30T00:43:47Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608903165,141,56.9,5608903169,213,1.86,5608903163,140,36.9,5608903161,56,Back,5608903167,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295153,676,1,2,76,26,224tl8u2smnbyliroayk69nt0,1,37.7,66.0,2025-03-30T00:43:47.626Z,2025-03-30T00:43:52Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608903519,141,85.6,5608903521,212,13.4,5608903523,213,1.51,5608903517,140,38.5,5608903515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295171,677,61,2,76,30,224tl8u2smnbyliroayk69nt0,0,35.3,96.5,2025-03-30T00:43:51.274Z,2025-03-30T01:20:18Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5608903655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295223,605,5,2,76,31,c9xffml4i7ihblp1qhus9w3fu,1,65.4,-0.9,2025-03-30T00:43:53.150Z,2025-03-30T01:27:57Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5608903919,347,,5608903987,233,678,5608903917,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295193,678,5,2,76,31,224tl8u2smnbyliroayk69nt0,0,34.6,100.9,2025-03-30T00:43:53.150Z,2025-03-30T01:27:57Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5608903745,56,Back,5608903747,347,,5608904007,233,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295295,606,1,2,76,36,c9xffml4i7ihblp1qhus9w3fu,1,67.7,0.0,2025-03-30T00:43:57.429Z,2025-03-30T00:44:00Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608904229,141,18.8,5608904231,212,14.0,5608904233,213,1.78,5608904227,140,64.9,5608904225,56,Right,5608904223,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295303,607,1,2,76,39,c9xffml4i7ihblp1qhus9w3fu,0,67.9,25.2,2025-03-30T00:44:00.486Z,2025-03-30T00:44:01Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5608904279,212,4.7,5608904275,140,70.5,5608904273,56,Center,5608904281,213,0.96,5608904277,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295323,679,61,2,76,40,224tl8u2smnbyliroayk69nt0,0,35.8,68.7,2025-03-30T00:44:02.122Z,2025-03-30T00:44:02Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5608904373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295393,608,1,2,76,41,c9xffml4i7ihblp1qhus9w3fu,1,71.1,37.0,2025-03-30T00:44:02.253Z,2025-03-30T00:44:06Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5608904693,56,Center,5608904699,141,42.5,5608904703,212,8.1,5608904697,140,64.3,5608904705,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295399,609,1,2,76,44,c9xffml4i7ihblp1qhus9w3fu,0,65.4,43.4,2025-03-30T00:44:05.950Z,2025-03-30T00:44:06Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5608904751,141,43.4,5608904753,212,7.3,5608904747,56,Center,5608904755,213,0.00,5608904749,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295457,680,61,2,76,46,224tl8u2smnbyliroayk69nt0,1,21.3,59.3,2025-03-30T00:44:07.587Z,2025-03-30T00:44:13Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5608905103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295463,681,1,2,76,48,224tl8u2smnbyliroayk69nt0,0,25.6,57.8,2025-03-30T00:44:09.867Z,2025-03-30T00:44:10Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5608905153,141,57.9,5608905143,157,,5608905145,56,Back,5608905157,212,23.6,5608905165,1,,5608905161,213,0.00,5608905149,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295493,610,1,2,76,50,c9xffml4i7ihblp1qhus9w3fu,1,55.8,58.2,2025-03-30T00:44:11.806Z,2025-03-30T00:44:13Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5608905341,213,0.74,5608905337,141,77.6,5608905335,140,69.6,5608905339,212,19.6,5608905333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295559,611,1,2,76,52,c9xffml4i7ihblp1qhus9w3fu,1,69.6,77.6,2025-03-30T00:44:13.398Z,2025-03-30T00:44:18Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5608905751,212,12.7,5608905753,213,1.69,5608905747,140,68.1,5608905745,56,Left,5608905749,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295571,612,1,2,76,57,c9xffml4i7ihblp1qhus9w3fu,0,68.1,96.2,2025-03-30T00:44:18.262Z,2025-03-30T00:44:19Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5608905807,140,92.4,5608905813,213,5.66,5608905811,212,31.4,5608905801,155,,5608905809,141,69.3,5608905805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297961,691,61,2,76,58,224tl8u2smnbyliroayk69nt0,1,23.7,8.3,2025-03-30T00:44:19.246Z,2025-03-30T01:20:10Z,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,,,5608918967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296013,683,1,2,77,18,224tl8u2smnbyliroayk69nt0,0,15.5,39.8,2025-03-30T00:44:40.106Z,2025-03-30T00:44:45Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5608908279,212,47.9,5608908275,140,60.5,5608908271,199,,5608908273,56,Center,5608908283,1,,5608908281,213,6.12,5608908277,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296059,613,1,2,77,24,c9xffml4i7ihblp1qhus9w3fu,1,9.8,71.5,2025-03-30T00:44:45.525Z,2025-03-30T00:44:47Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5608908509,56,Back,5608908517,213,4.29,5608908515,212,10.2,5608908507,3,,5608908513,141,57.8,5608908511,140,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296153,615,1,2,77,27,c9xffml4i7ihblp1qhus9w3fu,1,5.8,57.8,2025-03-30T00:44:48.766Z,2025-03-30T00:44:53Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5608909045,1,,5608909043,213,0.56,5608909041,212,32.9,5608909037,140,32.4,5608909039,141,83.5,5608909035,56,Back,5608909033,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296185,616,1,2,77,31,c9xffml4i7ihblp1qhus9w3fu,1,32.4,83.5,2025-03-30T00:44:53.150Z,2025-03-30T00:44:55Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608909231,56,Back,5608909233,140,26.1,5608909235,141,82.7,5608909237,212,6.6,5608909239,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296203,617,1,2,77,33,c9xffml4i7ihblp1qhus9w3fu,1,26.1,82.7,2025-03-30T00:44:54.837Z,2025-03-30T01:13:54Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5608909309,213,4.95,5608909305,141,59.0,5608909301,56,Back,5608909303,140,29.8,5608909307,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296243,618,1,2,77,36,c9xffml4i7ihblp1qhus9w3fu,1,29.8,59.0,2025-03-30T00:44:57.229Z,2025-03-30T00:44:58Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5608909525,212,26.9,5608909519,56,Back,5608909523,141,20.6,5608909521,140,36.0,5608909527,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296303,619,1,2,77,37,c9xffml4i7ihblp1qhus9w3fu,1,36.0,20.6,2025-03-30T00:44:58.293Z,2025-03-30T00:45:01Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608909847,212,15.2,5608909845,141,36.6,5608909849,213,2.34,5608909843,140,25.9,5608909841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296345,620,1,2,77,39,c9xffml4i7ihblp1qhus9w3fu,1,25.9,36.6,2025-03-30T00:45:01.126Z,2025-03-30T00:45:04Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5608910097,56,Back,5608910105,213,1.48,5608910101,141,71.8,5608910099,140,27.9,5608910103,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296369,621,1,2,77,42,c9xffml4i7ihblp1qhus9w3fu,1,27.9,71.8,2025-03-30T00:45:04.149Z,2025-03-30T00:45:06Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5608910247,212,14.9,5608910243,140,32.3,5608910241,56,Back,5608910245,141,92.6,5608910249,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296397,622,1,2,77,44,c9xffml4i7ihblp1qhus9w3fu,1,32.3,92.6,2025-03-30T00:45:05.917Z,2025-03-30T00:45:07Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608910415,56,Back,5608910417,140,35.3,5608910423,213,4.99,5608910421,212,11.5,5608910419,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296423,623,1,2,77,46,c9xffml4i7ihblp1qhus9w3fu,1,35.3,76.3,2025-03-30T00:45:07.558Z,2025-03-30T00:45:09Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5608910539,56,Back,5608910547,213,3.20,5608910545,212,2.2,5608910541,140,33.2,5608910543,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296547,624,1,2,77,47,c9xffml4i7ihblp1qhus9w3fu,1,32.9,75.3,2025-03-30T00:45:08.934Z,2025-03-30T00:45:14Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608911187,140,64.3,5608911185,56,Center,5608911183,155,,5608911191,212,48.3,5608911193,213,5.46,5608911195,1,,5608911189,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296587,625,1,2,77,53,c9xffml4i7ihblp1qhus9w3fu,1,64.3,23.4,2025-03-30T00:45:14.261Z,2025-03-30T00:45:16Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608911415,213,0.61,5608911407,56,Center,5608911413,212,6.2,5608911411,141,28.6,5608911409,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296593,626,1,2,77,54,c9xffml4i7ihblp1qhus9w3fu,0,69.1,28.6,2025-03-30T00:45:15.861Z,2025-03-30T00:45:19Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5608911457,56,Center,5608911841,286,,5608911833,233,684,5608911829,236,,5608911461,141,30.0,5608911463,212,2.2,5608911467,213,0.45,5608911459,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296657,684,74,2,77,54,224tl8u2smnbyliroayk69nt0,1,35.9,82.7,2025-03-30T00:45:15.862Z,2025-03-30T01:22:13Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5608911765,56,Back,5608911867,233,626,5608911767,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296683,627,5,2,77,56,c9xffml4i7ihblp1qhus9w3fu,1,70.6,-1.5,2025-03-30T00:45:18.096Z,2025-03-30T01:27:58Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5608911961,233,685,5608911923,56,Right,5608911925,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296679,685,5,2,77,56,224tl8u2smnbyliroayk69nt0,0,29.4,101.5,2025-03-30T00:45:18.096Z,2025-03-30T01:27:58Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5608912003,233,627,5608911905,56,Back,5608911907,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296723,628,1,2,77,59,c9xffml4i7ihblp1qhus9w3fu,1,72.0,0.0,2025-03-30T00:45:20.365Z,2025-03-30T00:45:23Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5608912177,213,1.77,5608912169,56,Right,5608912175,212,11.9,5608912167,107,,5608912173,141,16.4,5608912171,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296807,629,1,2,78,2,c9xffml4i7ihblp1qhus9w3fu,1,69.6,16.5,2025-03-30T00:45:23.365Z,2025-03-30T01:45:23Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,1.0,,5608918075,210,15,5608912633,213,1.38,5608912631,212,13.4,5608912629,141,35.8,5608912627,140,72.0,5608912625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296813,630,15,2,78,6,c9xffml4i7ihblp1qhus9w3fu,1,83.6,35.8,2025-03-30T00:45:27.511Z,2025-03-30T01:45:23Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5608918089,102,50.5,5608918079,78,,5608912663,56,Center,5608918091,103,17.7,5608917933,20,,5608918085,55,629,5608918103,233,686,5609115661,215,,5608912659,22,,5608918095,147,47.7,5608918093,146,98.8,5608918081,29,5609115655,63,,,,,,,,,,,,,,,,
2793296873,686,10,2,78,6,224tl8u2smnbyliroayk69nt0,1,5.3,55.5,2025-03-30T00:45:27.611Z,2025-03-30T02:17:56Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5608913841,179,,5608912941,182,,5608912943,56,Back,5608918127,233,630,5608913839,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296993,687,12,2,78,11,224tl8u2smnbyliroayk69nt0,1,12.4,60.0,2025-03-30T00:45:32.761Z,2025-03-30T01:15:12Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608913541,213,6.23,5608913535,141,57.2,5608913539,212,33.1,5608913533,140,43.9,5608913531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296999,631,1,2,78,11,c9xffml4i7ihblp1qhus9w3fu,1,53.0,46.7,2025-03-30T00:45:33.110Z,2025-03-30T00:45:37Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5608913585,140,54.3,5608913589,212,6.1,5608913583,56,Center,5608913591,213,1.35,5608913587,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297055,632,1,2,78,15,c9xffml4i7ihblp1qhus9w3fu,1,54.4,55.7,2025-03-30T00:45:37.022Z,2025-03-30T00:45:40Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5608913867,140,55.4,5608913865,56,Center,5608913873,213,4.77,5608913871,212,19.1,5608913869,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297121,633,1,2,78,19,c9xffml4i7ihblp1qhus9w3fu,1,55.5,34.9,2025-03-30T00:45:40.213Z,2025-03-30T00:45:43Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608914253,140,60.7,5608914259,141,40.7,5608914265,213,0.63,5608914249,56,Center,5608914263,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297165,634,1,2,78,21,c9xffml4i7ihblp1qhus9w3fu,1,60.7,40.7,2025-03-30T00:45:42.829Z,2025-03-30T00:45:45Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5608914521,213,1.85,5608914519,212,13.6,5608914513,56,Center,5608914515,140,57.2,5608914517,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297191,635,1,2,78,24,c9xffml4i7ihblp1qhus9w3fu,1,60.4,59.3,2025-03-30T00:45:45.181Z,2025-03-30T00:45:47Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5608914729,56,Left,5608914733,141,83.9,5608914731,140,67.8,5608914737,212,18.4,5608914739,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297249,636,1,2,78,26,c9xffml4i7ihblp1qhus9w3fu,1,67.8,85.3,2025-03-30T00:45:47.662Z,2025-03-30T00:45:51Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5608915083,56,Center,5608915089,212,8.4,5608915085,140,64.8,5608915087,141,73.8,5608915091,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297317,637,1,2,78,30,c9xffml4i7ihblp1qhus9w3fu,1,64.8,73.8,2025-03-30T00:45:51.725Z,2025-03-30T00:45:55Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5608915429,141,32.2,5608915435,213,4.54,5608915425,140,60.0,5608915433,212,28.7,5608915423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297367,638,1,2,78,34,c9xffml4i7ihblp1qhus9w3fu,1,60.0,32.2,2025-03-30T00:45:55.325Z,2025-03-30T00:45:57Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5608915687,56,Center,5608915695,213,0.18,5608915693,212,17.6,5608915691,141,36.9,5608915689,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297365,688,83,2,78,36,224tl8u2smnbyliroayk69nt0,0,20.8,86.9,2025-03-30T00:45:57.481Z,2025-03-30T00:45:59Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608915829,399,e6uww9a9ssp0n20ksoolesa8l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297391,639,1,2,78,36,c9xffml4i7ihblp1qhus9w3fu,0,76.5,36.9,2025-03-30T00:45:57.525Z,2025-03-30T00:46:00Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608915809,140,76.5,5608915811,141,27.4,5608915813,212,6.5,5608915807,56,Center,5608915815,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297409,640,3,2,78,37,c9xffml4i7ihblp1qhus9w3fu,0,79.3,20.4,2025-03-30T00:45:58.783Z,2025-03-30T01:22:07Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5608917481,233,689,5608915933,286,,5608915929,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297401,689,7,2,78,37,224tl8u2smnbyliroayk69nt0,0,20.7,79.6,2025-03-30T00:45:58.784Z,2025-03-30T01:22:07Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608915883,285,,5608915881,56,Back,5608917451,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297427,641,61,2,78,40,c9xffml4i7ihblp1qhus9w3fu,1,76.4,27.1,2025-03-30T00:46:01.320Z,2025-03-30T00:46:01Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5608916027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297465,642,61,2,78,42,c9xffml4i7ihblp1qhus9w3fu,0,71.9,23.9,2025-03-30T00:46:03.469Z,2025-03-30T00:46:03Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608916245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297509,690,4,2,78,45,224tl8u2smnbyliroayk69nt0,1,27.0,70.2,2025-03-30T00:46:06.753Z,2025-03-30T01:17:21Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5608916649,285,,5608916641,13,,5608916643,56,Back,5608916825,233,643,5608916645,152,,5608916647,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297533,643,4,2,78,45,c9xffml4i7ihblp1qhus9w3fu,0,73.0,29.8,2025-03-30T00:46:06.754Z,2025-03-30T01:17:21Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5608916765,13,,5608916767,56,Center,5608916863,233,690,5608916769,152,,5608916775,286,,5608916771,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298139,692,1,2,79,21,224tl8u2smnbyliroayk69nt0,0,22.5,69.7,2025-03-30T00:46:42.969Z,2025-03-30T00:46:48Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5608919995,213,0.14,5608919979,157,,5608919991,212,42.8,5608919987,141,78.5,5608919975,5,,5608919999,1,,5608919983,56,Center,5608919981,152,,5608919985,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298125,644,44,2,79,24,c9xffml4i7ihblp1qhus9w3fu,1,32.4,23.5,2025-03-30T00:46:46.142Z,2025-03-30T01:58:12Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608919887,56,Back,5608920093,233,693,5608919889,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298149,693,44,2,79,24,224tl8u2smnbyliroayk69nt0,0,67.6,76.5,2025-03-30T00:46:46.143Z,2025-03-30T01:58:12Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5608920039,286,,5608920037,56,Center,5608920131,233,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298181,645,1,2,79,25,c9xffml4i7ihblp1qhus9w3fu,1,26.1,29.2,2025-03-30T00:46:46.431Z,2025-03-30T00:55:59Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608920237,213,5.64,5608920229,56,Back,5608920235,212,4.2,5608920231,140,29.3,5608920233,141,25.5,5608920227,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793305861,749,1,2,79,27,c9xffml4i7ihblp1qhus9w3fu,0,40.7,20.4,2025-03-30T00:46:48.887Z,2025-03-30T00:55:55Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608963565,140,43.3,5608963569,212,3.0,5608963563,56,Back,5608963571,213,5.84,5608963567,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298177,694,8,2,79,28,224tl8u2smnbyliroayk69nt0,1,60.5,87.2,2025-03-30T00:46:49.465Z,2025-03-30T00:46:49Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5608920199,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298261,646,5,2,79,29,c9xffml4i7ihblp1qhus9w3fu,1,44.0,-1.8,2025-03-30T00:46:50.336Z,2025-03-30T01:27:59Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608920799,233,695,5608920761,56,Back,5608920763,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298197,695,5,2,79,29,224tl8u2smnbyliroayk69nt0,0,56.0,101.8,2025-03-30T00:46:50.336Z,2025-03-30T01:27:59Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5608920291,347,,5608920289,56,Left,5608920851,233,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298343,647,1,2,79,38,c9xffml4i7ihblp1qhus9w3fu,1,47.2,0.0,2025-03-30T00:46:59.733Z,2025-03-30T00:47:01Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608921147,141,19.2,5608921151,213,2.08,5608921143,56,Back,5608921141,107,,5608921145,140,39.6,5608921149,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
