id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792357901,583,1,2,78,10,7neuneh44n9rtsfsh6r0sb9no,1,49.3,100.0,2025-03-29T01:44:02.946Z,2025-03-29T01:44:05Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603861445,212,31.7,5603861439,56,Back,5603861437,107,,5603861449,1,,5603861443,141,69.6,5603861441,140,27.5,5603861447,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792357911,584,1,2,78,12,7neuneh44n9rtsfsh6r0sb9no,1,27.5,69.6,2025-03-29T01:44:05.178Z,2025-03-29T01:44:09Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603861523,56,Back,5603861535,212,18.9,5603861531,141,41.8,5603861539,213,4.76,5603861527,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792357921,585,1,2,78,16,7neuneh44n9rtsfsh6r0sb9no,1,32.5,37.0,2025-03-29T01:44:08.931Z,2025-03-29T01:44:11Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5603861597,141,3.2,5603861593,56,Back,5603861599,212,24.5,5603861595,140,40.6,5603861601,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792357941,586,1,2,78,18,7neuneh44n9rtsfsh6r0sb9no,1,40.6,3.2,2025-03-29T01:44:11.577Z,2025-03-29T01:44:16Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603861715,212,15.4,5603861711,140,33.8,5603861713,141,23.3,5603861719,213,2.05,5603861709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792357955,587,1,2,78,23,7neuneh44n9rtsfsh6r0sb9no,0,33.8,23.3,2025-03-29T01:44:16.626Z,2025-03-29T01:44:19Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5603861819,1,,5603861807,155,,5603861815,212,59.7,5603861811,140,90.4,5603861813,141,15.5,5603861817,213,6.19,5603861809,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358005,648,1,2,78,29,aj8ytsr2ap33tod0hd8ofzaw9,0,11.2,92.0,2025-03-29T01:44:22.564Z,2025-03-29T01:44:24Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603862079,1,,5603862073,141,75.7,5603862075,212,24.1,5603862071,140,31.6,5603862069,56,Back,5603862067,157,,5603862077,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358019,588,50,2,78,32,7neuneh44n9rtsfsh6r0sb9no,1,73.6,19.4,2025-03-29T01:44:25.412Z,2025-03-29T01:44:30Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603862163,56,Right,5603862165,286,,5603862217,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358025,649,7,2,78,32,aj8ytsr2ap33tod0hd8ofzaw9,0,26.4,80.6,2025-03-29T01:44:25.413Z,2025-03-29T01:44:31Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5603862181,285,,5603862201,233,588,5603862179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358043,589,1,2,78,35,7neuneh44n9rtsfsh6r0sb9no,1,69.5,14.7,2025-03-29T01:44:27.794Z,2025-03-29T01:45:09Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5603862269,140,60.0,5603862273,212,11.5,5603862275,213,3.66,5603862271,141,6.4,5603862267,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358061,591,1,2,78,36,7neuneh44n9rtsfsh6r0sb9no,1,60.0,6.4,2025-03-29T01:44:29.592Z,2025-03-29T01:44:32Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5603862355,141,5.8,5603862353,140,65.7,5603862351,56,Right,5603862359,213,6.22,5603862357,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358065,592,4,2,78,39,7neuneh44n9rtsfsh6r0sb9no,1,66.1,23.6,2025-03-29T01:44:32.106Z,2025-03-29T02:16:40Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5603862375,56,Center,5603862829,286,,5603863457,233,650,5603862823,152,,5603862821,13,,5603862827,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358069,650,4,2,78,39,aj8ytsr2ap33tod0hd8ofzaw9,0,33.9,76.4,2025-03-29T01:44:32.107Z,2025-03-29T02:16:40Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603863425,265,,5603863471,233,592,5603863427,285,,5603862401,56,Back,5603863421,13,,5603863423,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358363,593,1,2,79,28,7neuneh44n9rtsfsh6r0sb9no,1,72.9,1.9,2025-03-29T01:45:20.945Z,2025-03-29T01:45:32Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,1.0,,5603864585,154,,5603864227,56,Center,5603864233,212,42.4,5603864221,5,,5603864229,140,89.6,5603864219,2,,5603864225,152,,5603864231,141,58.7,5603864223,155,,5603864237,1,,5603864583,210,5603864235,213,13,1.14,,,,,,,,,,,,,,,,,,
2792358369,594,44,2,79,30,7neuneh44n9rtsfsh6r0sb9no,1,91.1,59.0,2025-03-29T01:45:23.064Z,2025-03-29T02:49:12Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603864319,233,651,5603864251,56,Center,5603864253,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358373,651,44,2,79,30,aj8ytsr2ap33tod0hd8ofzaw9,0,8.9,41.0,2025-03-29T01:45:23.065Z,2025-03-29T02:49:13Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603864283,56,Back,5603864287,285,,5603864325,233,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358371,595,13,2,79,30,7neuneh44n9rtsfsh6r0sb9no,1,89.6,58.7,2025-03-29T01:45:23.345Z,2025-03-29T01:45:32Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603864591,73,,5603864597,55,593,5603864269,56,Center,5603864603,103,5.6,5603864595,154,,5603864267,17,,5603864605,328,,5603864593,29,,5603864601,102,68.7,5603864587,24,,5603864609,231,5603864607,230,50.2,99.1,5603864589,15,,,,,,,,,,,,,,,,
2792358379,596,5,2,79,32,7neuneh44n9rtsfsh6r0sb9no,0,100.5,69.7,2025-03-29T01:45:24.820Z,2025-03-29T02:49:33Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603865131,233,652,5603864333,346,,5603864331,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358501,652,5,2,79,32,aj8ytsr2ap33tod0hd8ofzaw9,1,-0.5,30.3,2025-03-29T01:45:24.820Z,2025-03-29T02:49:33Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603865089,56,Back,5603865123,233,596,5603865091,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358535,653,1,2,79,35,aj8ytsr2ap33tod0hd8ofzaw9,1,4.3,49.1,2025-03-29T01:45:28.346Z,2025-03-29T01:49:19Z,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,,,5603865291,237,,5603865275,140,3.5,5603865279,141,56.4,5603865287,213,1.74,5603865271,56,Back,5603865267,124,,5603865283,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358543,654,1,2,79,36,aj8ytsr2ap33tod0hd8ofzaw9,0,9.0,59.1,2025-03-29T01:45:29.002Z,2025-03-29T01:49:20Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603865331,1,,5603865327,212,34.3,5603865329,213,0.32,5603865319,155,,5603865321,56,Back,5603865325,141,75.0,5603865323,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358563,597,1,2,79,37,7neuneh44n9rtsfsh6r0sb9no,1,52.2,18.9,2025-03-29T01:45:30.160Z,2025-03-29T01:49:21Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5603865425,56,Right,5603865431,212,8.3,5603865433,213,5.85,5603865427,140,59.4,5603865429,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358571,598,1,2,79,38,7neuneh44n9rtsfsh6r0sb9no,0,59.4,13.8,2025-03-29T01:45:31.632Z,2025-03-29T01:49:24Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603865483,236,,5603865467,212,3.1,5603865489,286,,5603865469,213,0.61,5603865463,140,61.8,5603865461,56,Right,5603865485,233,655,5603865465,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358567,655,74,2,79,38,aj8ytsr2ap33tod0hd8ofzaw9,1,26.9,81.7,2025-03-29T01:45:31.633Z,2025-03-29T02:16:58Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603865451,285,,5603865449,56,Back,5603865517,233,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358581,656,1,2,80,0,aj8ytsr2ap33tod0hd8ofzaw9,1,30.3,77.2,2025-03-29T01:45:53.202Z,2025-03-29T01:45:54Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5603865525,140,40.6,5603865523,56,Back,5603865529,212,11.6,5603865527,141,71.2,5603865531,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358587,657,1,2,80,1,aj8ytsr2ap33tod0hd8ofzaw9,0,40.6,71.2,2025-03-29T01:45:53.822Z,2025-03-29T01:49:35Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5603865577,140,42.0,5603865581,212,11.7,5603865583,213,4.84,5603865579,141,54.2,5603865575,56,Back,5603865599,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358629,658,3,2,80,1,aj8ytsr2ap33tod0hd8ofzaw9,0,44.2,49.7,2025-03-29T01:45:54.586Z,2025-03-29T01:49:37Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5603865813,56,Back,5603868225,286,,5603868305,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358625,599,7,2,80,1,7neuneh44n9rtsfsh6r0sb9no,0,55.8,50.3,2025-03-29T01:45:54.587Z,2025-03-29T02:00:11Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603865791,56,Center,5603865793,285,,5603873795,233,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359021,664,3,2,80,7,aj8ytsr2ap33tod0hd8ofzaw9,0,44.2,50.5,2025-03-29T01:45:59.922Z,2025-03-29T02:16:54Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5603873759,233,600,5603867989,56,Back,5603867991,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358659,600,7,2,80,7,7neuneh44n9rtsfsh6r0sb9no,1,55.8,49.5,2025-03-29T01:45:59.923Z,2025-03-29T02:16:54Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603865933,285,,5603865931,56,Center,5603873777,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358671,602,1,2,80,11,7neuneh44n9rtsfsh6r0sb9no,1,43.1,63.6,2025-03-29T01:46:03.790Z,2025-03-29T01:47:08Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5603865965,212,4.0,5603865961,140,46.9,5603865963,141,62.9,5603865967,213,6.16,5603865959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358675,603,1,2,80,11,7neuneh44n9rtsfsh6r0sb9no,1,46.9,62.9,2025-03-29T01:46:04.311Z,2025-03-29T01:46:05Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5603865989,212,16.4,5603865983,56,Back,5603865987,141,56.1,5603865985,140,31.9,5603865991,213,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358737,604,1,2,80,12,7neuneh44n9rtsfsh6r0sb9no,1,31.9,56.1,2025-03-29T01:46:04.832Z,2025-03-29T01:46:14Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603866357,140,33.6,5603866363,213,4.81,5603866361,212,18.0,5603866359,141,29.7,5603866355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358747,605,1,2,80,21,7neuneh44n9rtsfsh6r0sb9no,1,59.2,8.5,2025-03-29T01:46:14.232Z,2025-03-29T01:46:15Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5603866397,212,6.0,5603866391,56,Right,5603866393,140,57.8,5603866399,213,1.82,5603866395,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358763,606,1,2,80,22,7neuneh44n9rtsfsh6r0sb9no,1,57.8,17.0,2025-03-29T01:46:15.488Z,2025-03-29T01:46:17Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5603866513,212,5.8,5603866511,141,9.1,5603866507,56,Right,5603866517,213,4.34,5603866509,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358781,607,1,2,80,24,7neuneh44n9rtsfsh6r0sb9no,1,55.8,9.1,2025-03-29T01:46:17.216Z,2025-03-29T01:46:18Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5603866637,212,9.8,5603866639,213,1.20,5603866635,141,22.5,5603866633,140,59.2,5603866631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358819,608,1,2,80,26,7neuneh44n9rtsfsh6r0sb9no,0,59.2,22.5,2025-03-29T01:46:18.744Z,2025-03-29T01:46:22Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5603866819,212,28.4,5603866821,213,5.66,5603866811,155,,5603866815,140,81.1,5603866813,56,Right,5603866817,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358825,609,5,2,80,29,7neuneh44n9rtsfsh6r0sb9no,0,79.7,-1.8,2025-03-29T01:46:21.844Z,2025-03-29T02:49:34Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5603866835,56,Right,5603866837,347,,5603867207,233,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358895,659,5,2,80,29,aj8ytsr2ap33tod0hd8ofzaw9,1,20.3,101.8,2025-03-29T01:46:21.844Z,2025-03-29T02:49:33Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5603867149,56,Back,5603867151,347,,5603867185,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358921,660,1,2,80,38,aj8ytsr2ap33tod0hd8ofzaw9,1,22.6,100.0,2025-03-29T01:46:30.985Z,2025-03-29T01:46:34Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603867345,56,Back,5603867343,107,,5603867353,213,4.03,5603867351,212,18.3,5603867349,141,81.2,5603867347,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358943,661,1,2,80,41,aj8ytsr2ap33tod0hd8ofzaw9,1,11.6,81.2,2025-03-29T01:46:34.122Z,2025-03-29T01:46:39Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5603867493,212,8.2,5603867491,141,90.3,5603867487,56,Back,5603867495,213,0.86,5603867489,140,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358971,662,1,2,80,46,aj8ytsr2ap33tod0hd8ofzaw9,0,16.7,90.3,2025-03-29T01:46:39.058Z,2025-03-29T01:46:47Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603867645,157,,5603867663,213,0.33,5603867657,141,99.9,5603867667,1,,5603867659,212,20.3,5603867649,56,Back,5603867653,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359055,610,5,2,80,49,7neuneh44n9rtsfsh6r0sb9no,1,68.4,-2.0,2025-03-29T01:46:41.991Z,2025-03-29T02:49:34Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5603868241,233,663,5603868221,56,Right,5603868223,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792358973,663,5,2,80,49,aj8ytsr2ap33tod0hd8ofzaw9,0,31.6,102.0,2025-03-29T01:46:41.991Z,2025-03-29T02:49:34Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603868255,233,610,5603867671,56,Back,5603867673,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359127,611,1,2,81,22,7neuneh44n9rtsfsh6r0sb9no,1,76.7,0.0,2025-03-29T01:47:14.983Z,2025-03-29T01:47:17Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603868603,141,7.6,5603868611,213,0.35,5603868589,107,,5603868607,212,18.2,5603868593,56,Right,5603868597,140,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359133,612,4,2,81,24,7neuneh44n9rtsfsh6r0sb9no,1,90.5,5.9,2025-03-29T01:47:17.543Z,2025-03-29T02:16:41Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5603868685,56,Right,5603868691,286,,5603868683,13,,5603868689,265,,5603868853,233,665,5603868687,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359145,665,4,2,81,24,aj8ytsr2ap33tod0hd8ofzaw9,0,9.5,94.1,2025-03-29T01:47:17.544Z,2025-03-29T02:16:41Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603868827,13,,5603868831,152,,5603868833,265,,5603868829,56,Back,5603868835,285,,5603868861,233,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359509,613,1,2,82,24,7neuneh44n9rtsfsh6r0sb9no,0,86.5,5.9,2025-03-29T01:48:16.661Z,2025-03-29T01:48:25Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603870939,152,,5603870945,141,66.6,5603870933,2,,5603870937,155,,5603870951,1,,5603870943,140,94.6,5603870941,56,Center,5603870949,213,1.37,5603870935,5,,5603870947,212,42.1,,,,,,,,,,,,,,,,,,,,,,,,
2792359487,666,44,2,82,24,aj8ytsr2ap33tod0hd8ofzaw9,1,6.2,35.4,2025-03-29T01:48:17.200Z,2025-03-29T02:49:13Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603871041,233,614,5603870815,56,Back,5603870817,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359517,614,44,2,82,24,7neuneh44n9rtsfsh6r0sb9no,0,93.8,64.6,2025-03-29T01:48:17.201Z,2025-03-29T02:49:13Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603870985,286,,5603870983,56,Center,5603871053,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359501,667,12,2,82,24,aj8ytsr2ap33tod0hd8ofzaw9,1,7.4,38.6,2025-03-29T01:48:17.466Z,2025-03-29T01:48:21Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603870897,141,0.0,5603870901,213,4.92,5603870893,56,Back,5603870899,212,27.3,5603870963,15,,5603871095,167,,5603870895,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359645,615,5,2,82,27,7neuneh44n9rtsfsh6r0sb9no,1,84.8,101.1,2025-03-29T01:48:19.829Z,2025-03-29T02:49:35Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603871675,56,Left,5603872873,233,668,5603871677,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359539,668,5,2,82,27,aj8ytsr2ap33tod0hd8ofzaw9,0,15.2,-1.1,2025-03-29T01:48:19.829Z,2025-03-29T02:49:35Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603872891,233,615,5603871085,347,,5603871083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359661,616,1,2,82,46,7neuneh44n9rtsfsh6r0sb9no,1,84.2,100.0,2025-03-29T01:48:38.981Z,2025-03-29T01:48:41Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603871765,212,13.7,5603871757,107,,5603871763,141,81.8,5603871761,140,84.2,5603871759,56,Left,5603871767,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359679,617,1,2,82,48,7neuneh44n9rtsfsh6r0sb9no,1,84.2,81.8,2025-03-29T01:48:41.069Z,2025-03-29T01:48:42Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5603871831,140,87.0,5603871827,56,Left,5603871839,212,7.2,5603871835,141,91.4,5603871843,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359699,618,1,2,82,50,7neuneh44n9rtsfsh6r0sb9no,1,87.0,91.4,2025-03-29T01:48:42.741Z,2025-03-29T01:48:45Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603871937,213,4.35,5603871929,56,Center,5603871931,140,82.1,5603871935,212,14.5,5603871933,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359701,619,61,2,82,52,7neuneh44n9rtsfsh6r0sb9no,0,82.1,71.4,2025-03-29T01:48:45.629Z,2025-03-29T01:48:46Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5603871943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359737,669,12,2,82,55,aj8ytsr2ap33tod0hd8ofzaw9,1,12.4,37.4,2025-03-29T01:48:48.080Z,2025-03-29T02:01:12Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603872079,212,59.7,5603872073,56,Center,5603872075,140,69.2,5603872081,213,0.06,5603872077,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359775,620,12,2,83,0,7neuneh44n9rtsfsh6r0sb9no,1,35.6,62.0,2025-03-29T01:48:53.509Z,2025-03-29T01:48:54Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603872245,141,55.4,5603872243,140,40.1,5603872241,56,Back,5603872249,213,5.52,5603872247,212,6.5,5603872263,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359791,670,44,2,83,2,aj8ytsr2ap33tod0hd8ofzaw9,1,57.0,46.6,2025-03-29T01:48:54.865Z,2025-03-29T01:48:59Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5603872325,233,621,5603872311,286,,5603872309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359785,621,44,2,83,2,7neuneh44n9rtsfsh6r0sb9no,0,43.0,53.4,2025-03-29T01:48:54.866Z,2025-03-29T01:49:02Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5603872291,56,Back,5603872293,285,,5603872339,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359817,671,1,2,83,2,aj8ytsr2ap33tod0hd8ofzaw9,0,52.9,49.3,2025-03-29T01:48:55.264Z,2025-03-29T01:49:01Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5603872459,212,10.0,5603872451,3,,5603872455,140,62.4,5603872453,56,Center,5603872461,213,6.27,5603872457,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359825,672,44,2,83,3,aj8ytsr2ap33tod0hd8ofzaw9,1,62.2,47.8,2025-03-29T01:48:55.669Z,2025-03-29T02:49:14Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5603872497,286,,5603872495,56,Center,5603872545,233,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359797,622,44,2,83,3,7neuneh44n9rtsfsh6r0sb9no,0,37.8,52.2,2025-03-29T01:48:55.670Z,2025-03-29T02:14:30Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5603872539,233,672,5603872369,56,Back,5603872371,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792366955,794,1,2,83,4,aj8ytsr2ap33tod0hd8ofzaw9,0,63.8,30.6,2025-03-29T01:48:56.647Z,2025-03-29T02:14:26Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5603910267,141,19.1,5603910259,3,,5603910269,212,7.9,5603910271,213,4.89,5603910265,140,65.1,5603910263,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359799,623,61,2,83,4,7neuneh44n9rtsfsh6r0sb9no,1,38.4,56.3,2025-03-29T01:48:56.997Z,2025-03-29T02:09:51Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5603872381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359811,624,44,2,83,6,7neuneh44n9rtsfsh6r0sb9no,1,40.4,67.9,2025-03-29T01:48:58.925Z,2025-03-29T02:49:14Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603872419,285,,5603872571,233,673,5603872417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792359839,673,44,2,83,6,aj8ytsr2ap33tod0hd8ofzaw9,0,59.6,32.1,2025-03-29T01:48:58.926Z,2025-03-29T02:49:14Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5603872535,56,Center,5603872575,233,624,5603872537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
