id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2813040305,764,1,2,80,25,daicfonrbj124lu2la2rctxck,1,67.1,40.4,2025-05-10T21:48:25.664Z,2025-05-10T22:06:19Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5717734533,56,Center,5717734541,213,1.76,5717734537,141,47.6,5717734539,212,5.0,5717734535,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040315,765,1,2,80,27,daicfonrbj124lu2la2rctxck,1,65.8,44.9,2025-05-10T21:48:27.064Z,2025-05-10T21:48:28Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5717734619,141,34.0,5717734623,213,5.03,5717734615,140,68.1,5717734621,212,7.8,5717734611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040359,766,1,2,80,28,daicfonrbj124lu2la2rctxck,1,68.1,34.0,2025-05-10T21:48:27.951Z,2025-05-10T21:48:33Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5717734859,141,35.8,5717734855,56,Center,5717734861,212,3.5,5717734863,213,2.78,5717734857,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040417,767,1,2,80,33,daicfonrbj124lu2la2rctxck,1,69.5,19.2,2025-05-10T21:48:33.135Z,2025-05-10T21:48:36Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5717735191,141,4.0,5717735193,212,12.9,5717735187,56,Right,5717735189,140,76.8,5717735195,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040437,768,1,2,80,36,daicfonrbj124lu2la2rctxck,1,76.8,4.0,2025-05-10T21:48:36.759Z,2025-05-10T21:48:38Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5717735303,140,68.6,5717735299,56,Right,5717735307,212,9.4,5717735305,141,9.5,5717735309,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040475,769,1,2,80,38,daicfonrbj124lu2la2rctxck,1,68.6,9.5,2025-05-10T21:48:38.655Z,2025-05-10T21:48:40Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717735507,56,Right,5717735515,213,2.26,5717735509,140,63.6,5717735511,141,18.8,5717735513,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040581,770,1,2,80,40,daicfonrbj124lu2la2rctxck,1,61.8,20.1,2025-05-10T21:48:40.696Z,2025-05-10T21:48:48Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717736045,212,19.5,5717736047,213,5.63,5717736041,140,76.5,5717736039,56,Right,5717736043,141,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040609,771,1,2,80,48,daicfonrbj124lu2la2rctxck,0,97.3,23.7,2025-05-10T21:48:48.135Z,2025-05-10T21:48:51Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5717736265,195,,5717736205,212,13.4,5717736197,140,96.2,5717736193,56,Center,5717736207,213,1.66,5717736201,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040665,662,12,2,80,49,kfq8fhwnmycbtad1u0fyefx0,1,9.7,71.5,2025-05-10T21:48:49.346Z,2025-05-10T21:48:55Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717736481,212,16.3,5717736471,56,Back,5717736473,140,15.2,5717736489,213,1.21,5717736475,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040671,663,3,2,80,53,kfq8fhwnmycbtad1u0fyefx0,0,12.0,94.6,2025-05-10T21:48:53.639Z,2025-05-10T22:12:15Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5717736507,56,Back,5717736509,285,,5717736805,233,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040717,772,7,2,80,53,daicfonrbj124lu2la2rctxck,1,88.0,5.4,2025-05-10T21:48:53.640Z,2025-05-10T22:12:15Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5717736779,233,663,5717736719,56,Right,5717736721,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040687,664,83,2,80,56,kfq8fhwnmycbtad1u0fyefx0,0,15.7,92.1,2025-05-10T21:48:56.618Z,2025-05-10T22:21:39Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5717736903,399,2gsbai5bpg1fbullzvngv2l1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040741,773,1,2,80,58,daicfonrbj124lu2la2rctxck,1,79.6,9.1,2025-05-10T21:48:58.431Z,2025-05-10T21:49:00Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5717736869,140,74.8,5717736865,56,Right,5717736873,212,8.2,5717736871,141,18.6,5717736875,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040793,774,1,2,80,59,daicfonrbj124lu2la2rctxck,1,74.8,18.6,2025-05-10T21:48:59.471Z,2025-05-10T21:49:03Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5717737107,141,15.2,5717737103,56,Right,5717737109,212,7.4,5717737105,140,68.1,5717737111,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040827,775,1,2,81,3,daicfonrbj124lu2la2rctxck,1,69.1,15.5,2025-05-10T21:49:03.543Z,2025-05-10T21:49:06Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717737281,140,80.6,5717737283,141,11.6,5717737279,56,Right,5717737287,213,6.07,5717737285,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040839,776,1,2,81,6,daicfonrbj124lu2la2rctxck,1,80.6,11.6,2025-05-10T21:49:05.840Z,2025-05-10T21:49:19Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5717737343,168,,5717737353,213,5.83,5717737351,212,9.6,5717737347,140,88.8,5717737345,56,Right,5717737349,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040937,777,61,2,81,8,daicfonrbj124lu2la2rctxck,0,85.2,9.2,2025-05-10T21:49:08.551Z,2025-05-10T21:49:25Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717737889,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040971,665,5,2,81,10,kfq8fhwnmycbtad1u0fyefx0,1,-0.8,71.6,2025-05-10T21:49:10.610Z,2025-05-10T22:11:51Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5717738187,233,778,5717738071,56,Back,5717738073,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040983,778,5,2,81,10,daicfonrbj124lu2la2rctxck,0,100.8,28.4,2025-05-10T21:49:10.610Z,2025-05-10T21:49:28Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717738141,56,Center,5717738297,233,665,5717738145,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041121,666,1,2,81,28,kfq8fhwnmycbtad1u0fyefx0,1,2.6,51.3,2025-05-10T21:49:28.594Z,2025-05-10T21:49:31Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717739063,237,,5717739051,212,14.2,5717739045,140,8.8,5717739055,213,5.19,5717739035,124,,5717739039,56,Back,5717739047,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041169,667,1,2,81,31,kfq8fhwnmycbtad1u0fyefx0,0,9.0,31.5,2025-05-10T21:49:30.810Z,2025-05-10T21:49:35Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717739291,212,50.0,5717739293,213,6.10,5717739287,140,55.8,5717739285,56,Right,5717739289,141,18.3,5717739283,155,,5717739295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041179,779,61,2,81,36,daicfonrbj124lu2la2rctxck,1,38.8,79.6,2025-05-10T21:49:36.375Z,2025-05-10T21:49:36Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5717739329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041221,780,1,2,81,37,daicfonrbj124lu2la2rctxck,1,37.6,70.9,2025-05-10T21:49:37.641Z,2025-05-10T21:49:40Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717739545,140,60.5,5717739559,1,,5717739549,141,69.1,5717739537,157,,5717739557,213,6.23,5717739541,56,Center,5717739553,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041225,781,1,2,81,40,daicfonrbj124lu2la2rctxck,0,60.5,69.1,2025-05-10T21:49:39.991Z,2025-05-10T22:04:05Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5717739589,213,0.42,5717739585,141,75.3,5717739587,212,10.3,5717739579,168,,5717739583,140,69.5,5717739577,3,,5717739581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041273,668,3,2,81,43,kfq8fhwnmycbtad1u0fyefx0,1,34.7,20.6,2025-05-10T21:49:42.841Z,2025-05-10T22:12:25Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717739835,56,Back,5717739893,286,,5717739889,233,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041283,782,45,2,81,43,daicfonrbj124lu2la2rctxck,0,65.3,79.4,2025-05-10T21:49:42.841Z,2025-05-10T22:12:25Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717739875,56,Left,5717739877,285,,5717739921,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041365,669,1,2,81,44,kfq8fhwnmycbtad1u0fyefx0,1,34.4,25.6,2025-05-10T21:49:44.361Z,2025-05-10T21:49:53Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717740287,213,0.22,5717740285,212,16.3,5717740281,140,49.5,5717740283,141,30.9,5717740279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041297,783,83,2,81,44,daicfonrbj124lu2la2rctxck,0,56.8,71.1,2025-05-10T21:49:44.615Z,2025-05-10T22:03:43Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5717784407,399,ewibb8s7p2l6f5sekvkqu4a5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041411,671,61,2,81,52,kfq8fhwnmycbtad1u0fyefx0,0,73.0,28.0,2025-05-10T21:49:52.329Z,2025-05-10T21:50:01Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717740531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041379,785,4,2,81,53,daicfonrbj124lu2la2rctxck,1,30.0,70.0,2025-05-10T21:49:53.553Z,2025-05-10T22:21:05Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5717740541,152,,5717740543,285,,5717740533,13,,5717740547,233,670,5717740535,294,,5717740537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041371,670,4,2,81,53,kfq8fhwnmycbtad1u0fyefx0,0,70.0,30.0,2025-05-10T21:49:53.554Z,2025-05-10T21:50:36Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717742501,294,,5717740555,233,785,5717740443,286,,5717740437,56,Center,5717740439,152,,5717740435,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041925,797,17,2,81,56,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-10T21:49:56.095Z,2025-05-10T22:03:50Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717745013,189,,5717743359,392,,5717743361,13,243,5717743357,31,,5717784667,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041611,786,1,2,82,20,daicfonrbj124lu2la2rctxck,1,20.7,60.8,2025-05-10T21:50:20.319Z,2025-05-10T22:04:15Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5717741647,213,0.71,5717741639,56,Back,5717741635,5,,5717741645,212,9.7,5717741637,152,,5717741641,140,27.7,5717741643,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041637,787,1,2,82,21,daicfonrbj124lu2la2rctxck,1,27.3,69.7,2025-05-10T21:50:21.551Z,2025-05-10T22:04:17Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5717741773,56,Back,5717741775,140,35.1,5717741779,212,8.2,5717741781,213,0.02,5717741777,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041663,788,1,2,82,24,daicfonrbj124lu2la2rctxck,1,34.8,64.2,2025-05-10T21:50:23.887Z,2025-05-10T21:50:26Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5717741917,140,34.4,5717741921,212,15.4,5717741923,213,4.69,5717741919,141,41.5,5717741915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041689,789,1,2,82,26,daicfonrbj124lu2la2rctxck,1,33.7,34.8,2025-05-10T21:50:26.168Z,2025-05-10T21:50:28Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5717742045,212,21.4,5717742041,140,33.6,5717742047,213,4.71,5717742043,141,3.4,5717742039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041769,790,1,2,82,28,daicfonrbj124lu2la2rctxck,1,33.6,3.4,2025-05-10T21:50:28.216Z,2025-05-10T21:50:34Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717742421,141,19.1,5717742423,212,11.8,5717742419,140,28.9,5717742417,56,Back,5717742425,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041811,791,1,2,82,34,daicfonrbj124lu2la2rctxck,1,30.1,22.8,2025-05-10T21:50:34.367Z,2025-05-10T21:50:38Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717742593,140,28.9,5717742591,56,Back,5717742597,212,21.4,5717742595,141,54.2,5717742599,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041827,792,1,2,82,38,daicfonrbj124lu2la2rctxck,1,40.2,70.9,2025-05-10T21:50:38.368Z,2025-05-10T21:50:41Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5717742711,213,1.20,5717742705,140,46.6,5717742709,212,18.5,5717742703,56,Back,5717742707,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041833,793,1,2,82,41,daicfonrbj124lu2la2rctxck,0,43.8,92.4,2025-05-10T21:50:41.088Z,2025-05-10T21:50:41Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717742743,213,4.32,5717742735,56,Back,5717742739,141,80.3,5717742741,212,8.9,5717742737,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041857,672,61,2,82,43,kfq8fhwnmycbtad1u0fyefx0,1,59.2,30.6,2025-05-10T21:50:43.242Z,2025-05-10T21:50:43Z,19addig7dyotjybbwgbjkft2h,L. Archimède,,,5717742903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041917,673,3,2,82,45,kfq8fhwnmycbtad1u0fyefx0,1,40.6,9.1,2025-05-10T21:50:45.591Z,2025-05-10T22:12:25Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717743247,233,794,5717743201,286,,5717743199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041891,794,45,2,82,45,daicfonrbj124lu2la2rctxck,0,59.4,90.9,2025-05-10T21:50:45.591Z,2025-05-10T22:12:26Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5717743269,233,673,5717743069,285,,5717743067,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041921,674,1,2,82,46,kfq8fhwnmycbtad1u0fyefx0,0,41.0,16.5,2025-05-10T21:50:46.089Z,2025-05-10T22:17:06Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717743217,140,44.0,5717743221,212,3.4,5717743215,56,Back,5717743219,141,18.3,5717743223,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041897,795,61,2,82,47,daicfonrbj124lu2la2rctxck,1,46.1,94.8,2025-05-10T21:50:46.936Z,2025-05-10T21:50:47Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717743121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041963,675,5,2,82,48,kfq8fhwnmycbtad1u0fyefx0,1,49.2,-1.4,2025-05-10T21:50:47.831Z,2025-05-10T22:11:51Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717743475,347,,5717743525,233,796,5717743473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813041911,796,5,2,82,48,daicfonrbj124lu2la2rctxck,0,50.8,101.4,2025-05-10T21:50:47.831Z,2025-05-10T22:11:52Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717743571,233,675,5717743169,56,Left,5717743171,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042067,676,1,2,83,1,kfq8fhwnmycbtad1u0fyefx0,0,41.0,0.0,2025-05-10T21:51:01.097Z,2025-05-10T21:51:03Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717744029,1,,5717744025,212,35.4,5717744027,213,0.37,5717744017,107,,5717744023,141,17.3,5717744019,56,Right,5717744021,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042097,798,1,2,83,4,daicfonrbj124lu2la2rctxck,1,23.0,88.6,2025-05-10T21:51:04.144Z,2025-05-10T21:51:06Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717744209,213,0.13,5717744205,141,90.2,5717744199,3,,5717744207,212,8.7,5717744201,56,Back,5717744203,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042107,800,1,2,83,6,daicfonrbj124lu2la2rctxck,1,31.2,90.2,2025-05-10T21:51:06.591Z,2025-05-10T21:51:07Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5717744259,213,4.36,5717744255,141,84.7,5717744257,212,4.0,5717744251,56,Back,5717744253,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042117,801,1,2,83,7,daicfonrbj124lu2la2rctxck,1,29.9,84.7,2025-05-10T21:51:07.183Z,2025-05-10T21:51:08Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5717744305,213,5.82,5717744301,141,78.4,5717744297,56,Back,5717744303,212,9.5,5717744299,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042191,802,1,2,83,8,daicfonrbj124lu2la2rctxck,1,38.2,78.4,2025-05-10T21:51:07.999Z,2025-05-10T21:51:14Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5717744689,212,21.7,5717744685,140,23.8,5717744687,141,55.5,5717744691,213,3.94,5717744683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042251,803,1,2,83,14,daicfonrbj124lu2la2rctxck,1,41.2,26.4,2025-05-10T21:51:14.391Z,2025-05-10T21:51:20Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717744977,141,3.2,5717744981,213,5.54,5717744975,140,57.6,5717744979,212,23.4,5717744973,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042275,804,1,2,83,20,daicfonrbj124lu2la2rctxck,1,64.1,8.0,2025-05-10T21:51:20.287Z,2025-05-10T21:51:21Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5717745089,212,9.0,5717745085,140,59.0,5717745087,141,18.6,5717745091,213,2.21,5717745083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042307,805,1,2,83,21,daicfonrbj124lu2la2rctxck,1,59.4,18.6,2025-05-10T21:51:21.711Z,2025-05-10T21:51:23Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5717745227,141,12.5,5717745223,56,Back,5717745229,212,14.6,5717745225,140,46.1,5717745231,213,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042319,806,1,2,83,23,daicfonrbj124lu2la2rctxck,1,46.1,12.5,2025-05-10T21:51:23.311Z,2025-05-10T21:51:24Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717745285,212,19.0,5717745287,213,0.97,5717745279,56,Center,5717745281,140,56.4,5717745283,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042337,807,1,2,83,24,daicfonrbj124lu2la2rctxck,1,56.4,35.5,2025-05-10T21:51:24.751Z,2025-05-10T21:51:26Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5717745383,213,3.46,5717745381,212,18.7,5717745377,140,39.5,5717745375,56,Back,5717745379,141,26.8,5717745425,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042437,808,1,2,83,27,daicfonrbj124lu2la2rctxck,1,44.0,30.4,2025-05-10T21:51:27.104Z,2025-05-10T21:51:33Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717745907,141,63.0,5717745903,56,Back,5717745905,140,36.5,5717745911,213,1.91,5717745909,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042513,809,1,2,83,33,daicfonrbj124lu2la2rctxck,1,57.0,72.4,2025-05-10T21:51:33.185Z,2025-05-10T21:51:41Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5717746375,140,75.5,5717746389,212,25.7,5717746391,213,0.71,5717746373,56,Left,5717746387,141,97.2,5717746371,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042553,810,1,2,83,41,daicfonrbj124lu2la2rctxck,1,73.9,80.3,2025-05-10T21:51:41.135Z,2025-05-10T21:51:44Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717746557,56,Center,5717746563,141,60.5,5717746567,213,4.24,5717746559,140,67.4,5717746565,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042577,811,1,2,83,44,daicfonrbj124lu2la2rctxck,1,68.1,55.2,2025-05-10T21:51:44.215Z,2025-05-10T21:51:45Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5717746669,56,Center,5717746675,212,12.3,5717746673,141,37.1,5717746677,213,4.68,5717746671,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042653,812,1,2,83,45,daicfonrbj124lu2la2rctxck,1,67.7,37.1,2025-05-10T21:51:45.719Z,2025-05-10T21:51:53Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5717747039,140,61.5,5717747045,213,4.20,5717747037,56,Right,5717747041,141,20.1,5717747043,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042719,813,1,2,83,53,daicfonrbj124lu2la2rctxck,0,68.9,38.3,2025-05-10T21:51:53.023Z,2025-05-10T21:51:59Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717747437,141,74.8,5717747435,140,98.6,5717747439,212,39.9,5717747431,155,,5717747433,56,Center,5717747443,1,,5717747441,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042873,678,1,2,84,3,kfq8fhwnmycbtad1u0fyefx0,1,2.7,32.4,2025-05-10T21:52:03.665Z,2025-05-10T21:52:12Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717748285,212,28.3,5717748287,213,1.15,5717748273,123,,5717748277,56,Back,5717748281,140,13.8,5717748283,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042905,679,1,2,84,12,kfq8fhwnmycbtad1u0fyefx0,1,24.5,77.8,2025-05-10T21:52:11.849Z,2025-05-10T21:52:14Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717748449,212,12.6,5717748445,140,32.7,5717748447,141,91.4,5717748451,213,0.82,5717748443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042909,680,61,2,84,14,kfq8fhwnmycbtad1u0fyefx0,0,35.6,87.4,2025-05-10T21:52:14.697Z,2025-05-10T21:52:15Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717748459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042963,814,1,2,84,17,daicfonrbj124lu2la2rctxck,0,45.0,4.3,2025-05-10T21:52:17.072Z,2025-05-10T21:52:17Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717748725,1,,5717748713,56,Back,5717748721,212,4.7,5717748723,213,0.28,5717748719,141,6.2,5717748717,140,49.3,5717748709,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813042991,681,61,2,84,19,kfq8fhwnmycbtad1u0fyefx0,1,33.4,96.3,2025-05-10T21:52:19.249Z,2025-05-10T21:52:19Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717748877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
