id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2793298395,695,7,2,79,3,ak0rmms5xl49w57i2rvid1tk9,1,20.9,11.4,2025-03-30T00:47:00.783Z,2025-03-30T01:45:39Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5608921467,56,Back,5608921469,285,,5608921479,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298417,696,1,2,79,9,ak0rmms5xl49w57i2rvid1tk9,1,16.2,13.8,2025-03-30T00:47:06.474Z,2025-03-30T00:47:09Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5608921625,140,16.0,5608921631,213,1.59,5608921627,141,28.9,5608921629,212,10.3,5608921623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298465,697,1,2,79,11,ak0rmms5xl49w57i2rvid1tk9,1,15.8,28.8,2025-03-30T00:47:08.826Z,2025-03-30T00:47:12Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5608921863,212,14.5,5608921857,56,Back,5608921859,140,3.8,5608921861,141,39.4,5608921865,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298517,698,1,2,79,15,ak0rmms5xl49w57i2rvid1tk9,0,5.0,31.9,2025-03-30T00:47:12.051Z,2025-03-30T00:47:17Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5608922187,140,69.7,5608922193,213,6.18,5608922183,157,,5608922185,56,Center,5608922195,1,,5608922191,212,68.3,5608922189,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298617,655,1,2,79,22,8cpjplodpphtkbt0hq8sr8mqs,1,27.3,78.1,2025-03-30T00:47:19.380Z,2025-03-30T00:47:23Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5608922713,212,17.1,5608922711,141,53.1,5608922709,140,25.6,5608922707,56,Back,5608922715,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298675,656,1,2,79,26,8cpjplodpphtkbt0hq8sr8mqs,1,27.9,40.9,2025-03-30T00:47:23.076Z,2025-03-30T00:47:27Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5608923045,141,21.6,5608923043,140,32.8,5608923047,212,14.1,5608923049,213,5.09,5608923041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298719,657,1,2,79,30,8cpjplodpphtkbt0hq8sr8mqs,1,43.2,14.1,2025-03-30T00:47:27.261Z,2025-03-30T00:47:30Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5608923357,140,31.2,5608923363,213,2.41,5608923361,212,16.9,5608923359,141,30.6,5608923355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298777,658,1,2,79,33,8cpjplodpphtkbt0hq8sr8mqs,1,31.2,29.1,2025-03-30T00:47:29.988Z,2025-03-30T00:47:33Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5608923625,141,25.8,5608923629,213,6.07,5608923623,140,41.3,5608923621,56,Back,5608923627,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298799,659,1,2,79,36,8cpjplodpphtkbt0hq8sr8mqs,1,41.6,23.1,2025-03-30T00:47:33.276Z,2025-03-30T00:47:35Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5608923747,56,Back,5608923751,141,6.7,5608923753,212,11.8,5608923749,140,37.8,5608923755,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298879,660,1,2,79,38,8cpjplodpphtkbt0hq8sr8mqs,1,34.6,6.1,2025-03-30T00:47:35.140Z,2025-03-30T00:47:39Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5608924243,140,24.3,5608924247,212,24.2,5608924245,141,38.0,5608924249,213,2.03,5608924241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298953,661,1,2,79,42,8cpjplodpphtkbt0hq8sr8mqs,1,28.7,38.0,2025-03-30T00:47:39.180Z,2025-03-30T00:47:45Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5608924667,140,35.3,5608924671,212,30.4,5608924661,56,Back,5608924669,141,81.5,5608924673,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298983,662,1,2,79,47,8cpjplodpphtkbt0hq8sr8mqs,1,34.7,80.0,2025-03-30T00:47:44.828Z,2025-03-30T00:47:48Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5608924865,56,Left,5608924871,212,42.0,5608924867,140,73.1,5608924873,213,0.29,5608924875,1,,5608924869,141,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299017,663,1,2,79,51,8cpjplodpphtkbt0hq8sr8mqs,1,74.0,96.0,2025-03-30T00:47:48.052Z,2025-03-30T00:47:52Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608925119,213,5.54,5608925111,56,Center,5608925109,155,,5608925113,140,92.6,5608925117,212,26.6,5608925107,2,,5608925115,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299025,664,61,2,79,55,8cpjplodpphtkbt0hq8sr8mqs,0,90.0,75.6,2025-03-30T00:47:51.948Z,2025-03-30T00:47:52Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5608925175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299039,699,83,2,79,56,ak0rmms5xl49w57i2rvid1tk9,0,12.7,28.6,2025-03-30T00:47:52.995Z,2025-03-30T00:47:59Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5608925689,399,9tispdm7tc3te31awsfcmd905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299091,665,1,2,79,59,8cpjplodpphtkbt0hq8sr8mqs,0,64.9,92.7,2025-03-30T00:47:56.795Z,2025-03-30T00:47:57Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608925551,140,84.1,5608925547,3,,5608925555,212,20.4,5608925557,213,6.13,5608925549,56,Left,5608925553,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299101,700,1,2,80,0,ak0rmms5xl49w57i2rvid1tk9,1,27.1,11.9,2025-03-30T00:47:57.171Z,2025-03-30T00:47:59Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5608925621,56,Back,5608925629,213,0.39,5608925625,141,17.3,5608925619,3,,5608925627,212,9.7,5608925623,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299127,701,1,2,80,2,ak0rmms5xl49w57i2rvid1tk9,1,35.6,17.3,2025-03-30T00:47:59.036Z,2025-03-30T00:48:01Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5608925781,212,12.7,5608925779,141,23.3,5608925783,213,0.33,5608925769,155,,5608925777,140,47.1,5608925773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299131,702,4,2,80,4,ak0rmms5xl49w57i2rvid1tk9,1,44.8,21.2,2025-03-30T00:48:01.115Z,2025-03-30T02:30:50Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5608925829,152,,5609204969,294,,5608925833,286,,5608926133,233,666,5608925825,13,,5608925827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299139,666,4,2,80,4,8cpjplodpphtkbt0hq8sr8mqs,0,55.2,78.8,2025-03-30T00:48:01.116Z,2025-03-30T02:30:53Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5608925891,56,Center,5608925897,285,,5608926005,233,702,5608925889,13,,5608925893,152,,5609205089,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299831,667,27,2,80,44,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-03-30T00:48:41.488Z,2025-03-30T00:48:47Z,,,,,5608929955,233,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299897,703,27,2,80,44,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:48:41.588Z,2025-03-30T01:12:53Z,,,,,5608935789,41,Injury,5608929975,233,667,5608935791,53,4ccmn07kk0thmg6apfxgivmc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299859,668,28,2,80,47,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-03-30T00:48:44.029Z,2025-03-30T00:48:44Z,,,,,5608929703,55,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300985,705,28,2,81,59,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:49:56.275Z,2025-03-30T00:49:56Z,,,,,5608935911,55,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301629,706,1,2,82,39,ak0rmms5xl49w57i2rvid1tk9,0,36.3,10.1,2025-03-30T00:50:36.707Z,2025-03-30T00:50:40Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5608939459,141,22.7,5608939443,5,,5608939451,56,Center,5608939447,152,,5608939445,157,,5608939467,213,0.19,5608939463,212,45.1,5608939471,1,,5608939455,140,,,,,,,78.5,,,,,,,,,,,,,,,,,,,,,,
2793301637,669,44,2,82,42,8cpjplodpphtkbt0hq8sr8mqs,1,19.6,76.3,2025-03-30T00:50:39.329Z,2025-03-30T01:56:06Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5608939499,56,Back,5608939501,285,,5608939629,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301641,707,44,2,82,42,ak0rmms5xl49w57i2rvid1tk9,0,80.4,23.7,2025-03-30T00:50:39.330Z,2025-03-30T01:56:07Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5608939503,56,Center,5608939661,233,669,5608939505,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301647,670,12,2,82,42,8cpjplodpphtkbt0hq8sr8mqs,1,16.5,74.7,2025-03-30T00:50:39.552Z,2025-03-30T00:50:44Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5608939535,141,61.8,5608939527,56,Back,5608939561,15,,5608939543,213,5.59,5608939531,140,26.5,5608939539,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301693,708,3,2,82,45,ak0rmms5xl49w57i2rvid1tk9,0,72.2,33.0,2025-03-30T00:50:42.690Z,2025-03-30T01:12:19Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5608939833,286,,5608939831,56,Center,5608939845,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301729,672,1,2,82,47,8cpjplodpphtkbt0hq8sr8mqs,1,28.7,64.8,2025-03-30T00:50:43.936Z,2025-03-30T00:50:45Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608940039,140,17.1,5608940045,141,36.9,5608940049,213,4.14,5608940047,212,22.5,5608940035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301819,673,1,2,82,48,8cpjplodpphtkbt0hq8sr8mqs,1,18.1,28.6,2025-03-30T00:50:45.520Z,2025-03-30T00:50:52Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5608940595,212,20.3,5608940593,141,58.4,5608940587,56,Back,5608940597,213,1.59,5608940591,140,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301883,674,1,2,82,54,8cpjplodpphtkbt0hq8sr8mqs,1,22.3,54.9,2025-03-30T00:50:51.857Z,2025-03-30T00:50:56Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608940935,56,Back,5608940943,213,0.96,5608940937,140,35.6,5608940941,212,24.4,5608940939,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301913,675,1,2,82,59,8cpjplodpphtkbt0hq8sr8mqs,1,35.8,79.6,2025-03-30T00:50:56.481Z,2025-03-30T00:50:59Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5608941107,213,5.70,5608941101,140,89.8,5608941103,141,25.0,5608941109,1,,5608941105,212,67.8,5608941097,155,,5608941099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301943,676,1,2,83,2,8cpjplodpphtkbt0hq8sr8mqs,0,94.2,22.2,2025-03-30T00:50:59.736Z,2025-03-30T00:51:02Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5608941313,212,32.1,5608941305,155,,5608941317,1,,5608941303,2,,5608941315,213,1.94,5608941307,56,Center,5608941311,141,66.3,5608941309,140,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301999,677,45,2,83,4,8cpjplodpphtkbt0hq8sr8mqs,0,66.1,66.2,2025-03-30T00:51:00.862Z,2025-03-30T01:37:52Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5608941597,56,Center,5608941753,285,,5609067011,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793325359,818,3,2,83,4,ak0rmms5xl49w57i2rvid1tk9,1,33.9,33.8,2025-03-30T00:51:00.862Z,2025-03-30T01:37:52Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5609066969,233,677,5609066379,286,,5609066377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302011,710,43,2,83,9,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:51:05.930Z,2025-03-30T01:12:41Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5608941671,286,0,5608941729,211,0,5609024783,144,3,5608941669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302029,711,61,2,83,11,ak0rmms5xl49w57i2rvid1tk9,1,39.2,30.7,2025-03-30T00:51:07.985Z,2025-03-30T00:51:13Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5608941763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302071,712,50,2,83,14,ak0rmms5xl49w57i2rvid1tk9,1,58.4,52.4,2025-03-30T00:51:11.123Z,2025-03-30T01:45:40Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5608942297,233,678,5608942009,286,,5608942007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302101,678,7,2,83,14,8cpjplodpphtkbt0hq8sr8mqs,1,41.6,47.6,2025-03-30T00:51:11.124Z,2025-03-30T01:45:40Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5608942245,233,712,5608942193,285,,5608942191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302175,680,1,2,83,18,8cpjplodpphtkbt0hq8sr8mqs,1,43.5,51.9,2025-03-30T00:51:15.297Z,2025-03-30T00:51:19Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608942585,155,,5608942595,213,0.57,5608942593,212,48.6,5608942597,1,,5608942587,56,Left,5608942589,140,82.6,5608942591,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302239,681,1,2,83,22,8cpjplodpphtkbt0hq8sr8mqs,1,78.8,89.4,2025-03-30T00:51:19.336Z,2025-03-30T00:51:22Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5608942931,213,5.14,5608942929,212,46.5,5608942921,155,,5608942933,1,,5608942925,140,97.0,5608942919,2,,5608942923,56,Center,5608942927,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302317,682,1,2,83,25,8cpjplodpphtkbt0hq8sr8mqs,1,97.3,31.8,2025-03-30T00:51:22.633Z,2025-03-30T00:51:36Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,1.0,,5608943393,213,3.61,5608943387,140,87.8,5608943385,56,Center,5608943389,141,24.3,5608944397,210,13,5608943391,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302327,683,13,2,83,27,8cpjplodpphtkbt0hq8sr8mqs,1,84.9,28.0,2025-03-30T00:51:24.848Z,2025-03-30T00:51:36Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5608944425,29,,5608944427,55,682,5608944431,102,60.3,5608943447,63,,5608943941,72,,5608944445,230,97.5,5608944423,73,,5608944435,103,18.1,5608944439,215,5608943443,22,,5608944449,231,47.3,,5608943451,56,Center,,,,,,,,,,,,,,,,,,,
2793302403,684,5,2,83,29,8cpjplodpphtkbt0hq8sr8mqs,0,101.2,63.6,2025-03-30T00:51:26.625Z,2025-03-30T01:56:40Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5608943897,56,Center,5608943899,346,,5608944893,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302545,713,5,2,83,29,ak0rmms5xl49w57i2rvid1tk9,1,-1.2,36.4,2025-03-30T00:51:26.625Z,2025-03-30T01:56:40Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5608944691,346,,5608944817,233,684,5608944687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302553,714,18,2,83,42,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:51:39.138Z,2025-03-30T01:21:23Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5608944719,44,Forward,5608944721,59,77,5608944765,55,715,5608944717,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302559,715,19,2,83,42,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:51:39.139Z,2025-03-30T02:38:29Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,,5608944743,55,714,5608944737,145,9,5608944733,41,,5609061711,292,7,5608944741,44,Midfielder,5609061713,293,3,5608944739,59,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302787,716,1,2,83,57,ak0rmms5xl49w57i2rvid1tk9,1,5.2,46.0,2025-03-30T00:51:54.457Z,2025-03-30T00:51:57Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5608946011,124,,5608946019,212,27.8,5608946025,237,,5608946015,140,18.5,5608946021,213,5.24,5608946017,141,10.6,5608946013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302881,717,1,2,84,0,ak0rmms5xl49w57i2rvid1tk9,1,19.1,9.5,2025-03-30T00:51:56.961Z,2025-03-30T00:52:02Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5608946547,212,37.5,5608946535,155,,5608946551,1,,5608946543,140,54.7,5608946545,141,12.9,5608946537,56,Right,5608946549,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302893,718,44,2,84,3,ak0rmms5xl49w57i2rvid1tk9,1,53.4,14.1,2025-03-30T00:52:00.687Z,2025-03-30T01:56:07Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,,5608946581,286,,5608946579,56,Right,5608946641,233,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302847,685,44,2,84,3,8cpjplodpphtkbt0hq8sr8mqs,0,46.6,85.9,2025-03-30T00:52:00.688Z,2025-03-30T01:56:07Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5608946387,285,,5608946667,233,718,5608946385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302897,719,1,2,84,4,ak0rmms5xl49w57i2rvid1tk9,0,55.2,13.1,2025-03-30T00:52:00.906Z,2025-03-30T01:11:20Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,,5608946599,140,56.0,5608946601,141,13.5,5608946597,56,Right,5608946605,213,0.31,5608946593,3,,5608946595,168,,5608946603,212,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302889,686,44,2,84,5,8cpjplodpphtkbt0hq8sr8mqs,1,42.6,87.0,2025-03-30T00:52:02.591Z,2025-03-30T01:56:08Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5608946557,285,,5608946777,233,720,5608946555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302927,720,44,2,84,5,ak0rmms5xl49w57i2rvid1tk9,0,57.4,13.0,2025-03-30T00:52:02.592Z,2025-03-30T01:56:08Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,,5608946737,56,Right,5608946739,286,,5608946809,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302909,687,1,2,84,6,8cpjplodpphtkbt0hq8sr8mqs,1,41.8,88.0,2025-03-30T00:52:02.903Z,2025-03-30T00:52:04Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5608946653,140,54.6,5608946649,3,,5608946657,212,13.8,5608946655,141,83.3,5608946659,213,6.05,5608946651,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793302943,688,1,2,84,7,8cpjplodpphtkbt0hq8sr8mqs,1,54.6,83.3,2025-03-30T00:52:04.127Z,2025-03-30T00:52:06Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608946865,140,44.4,5608946871,213,4.03,5608946869,212,17.0,5608946863,56,Back,5608946867,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793303013,690,1,2,84,10,8cpjplodpphtkbt0hq8sr8mqs,0,44.7,48.8,2025-03-30T00:52:07.241Z,2025-03-30T00:52:11Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5608947237,141,75.9,5608947225,155,,5608947233,140,72.0,5608947251,1,,5608947247,213,0.57,5608947241,212,34.1,5608947229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793303045,721,1,2,84,16,ak0rmms5xl49w57i2rvid1tk9,1,31.7,14.0,2025-03-30T00:52:12.865Z,2025-03-30T00:52:14Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5608947391,140,36.6,5608947389,56,Back,5608947387,3,,5608947397,213,0.60,5608947393,141,19.2,5608947395,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793303063,723,1,2,84,17,ak0rmms5xl49w57i2rvid1tk9,1,36.6,19.2,2025-03-30T00:52:14.306Z,2025-03-30T00:53:59Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5608947499,212,9.9,5608947501,213,3.17,5608947493,56,Back,5608947497,141,18.8,5608947495,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793303075,724,1,2,84,18,ak0rmms5xl49w57i2rvid1tk9,1,27.2,18.8,2025-03-30T00:52:15.216Z,2025-03-30T00:52:16Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5608947591,141,21.2,5608947589,140,32.1,5608947587,56,Back,5608947593,212,5.4,5608947595,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793303089,725,1,2,84,19,ak0rmms5xl49w57i2rvid1tk9,1,32.1,21.2,2025-03-30T00:52:16.089Z,2025-03-30T00:52:17Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5608947649,212,7.2,5608947645,140,25.5,5608947643,56,Back,5608947651,213,2.88,5608947647,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793303107,726,1,2,84,20,ak0rmms5xl49w57i2rvid1tk9,1,25.5,23.9,2025-03-30T00:52:17.033Z,2025-03-30T00:52:18Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5608947751,212,9.9,5608947747,140,19.2,5608947745,56,Back,5608947749,141,34.8,5608947753,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793303117,727,1,2,84,21,ak0rmms5xl49w57i2rvid1tk9,0,19.2,34.8,2025-03-30T00:52:18.490Z,2025-03-30T00:52:19Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5608947819,56,Back,5608947825,212,26.8,5608947817,155,,5608947827,213,5.77,5608947821,140,41.5,5608947823,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793303229,691,1,2,84,23,8cpjplodpphtkbt0hq8sr8mqs,0,61.3,83.5,2025-03-30T00:52:19.927Z,2025-03-30T00:52:27Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608948443,213,1.26,5608948435,56,Left,5608948441,212,6.6,5608948439,141,92.7,5608948433,3,,5608948437,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793303249,692,4,2,84,27,8cpjplodpphtkbt0hq8sr8mqs,1,59.0,95.6,2025-03-30T00:52:24.561Z,2025-03-30T17:22:22Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608948607,152,,5608949149,233,730,5608948603,13,,5608948605,56,Left,5608948609,265,,5608948611,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793303193,728,43,2,84,27,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:52:24.561Z,2025-03-30T00:55:40Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5608948241,141,0.0,5608963247,144,1,5608948239,140,41.9,5608948243,212,10.7,5608948235,3,0,5608948237,56,Back,5608948245,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
