id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2822694659,668,1,2,73,55,daicfonrbj124lu2la2rctxck,1,30.5,3.4,2025-06-15T00:38:54.731Z,2025-06-15T00:38:58Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5771414909,140,35.7,5771414915,213,0.76,5771414913,212,7.6,5771414911,141,11.1,5771414907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694669,669,4,2,73,58,daicfonrbj124lu2la2rctxck,1,33.4,9.1,2025-06-15T00:38:58.054Z,2025-06-15T01:09:05Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5771526785,286,,5771415163,233,612,5771415025,56,Back,5771415021,13,,5771415027,152,,5771415023,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694689,612,4,2,73,58,6597wqy6gmpv3zjx7rp8cdj46,0,66.6,90.9,2025-06-15T00:38:58.055Z,2025-06-15T01:12:46Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5771415153,13,,5771415157,56,Left,5771415179,285,,5771415155,294,,5771415159,152,,5771415175,233,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694763,670,1,2,74,3,daicfonrbj124lu2la2rctxck,1,36.5,11.7,2025-06-15T00:39:03.154Z,2025-06-15T00:39:08Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5771415431,212,13.2,5771415423,152,,5771415429,141,28.5,5771415425,56,Back,5771415433,213,2.10,5771415427,140,30.2,5771415421,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694859,671,1,2,74,8,daicfonrbj124lu2la2rctxck,1,30.0,29.2,2025-06-15T00:39:08.459Z,2025-06-15T00:39:17Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771415881,196,,5771415887,141,94.7,5771415879,155,,5771415885,140,41.3,5771415889,212,46.1,5771415891,213,1.31,5771415883,56,Back,5771415893,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694921,672,1,2,74,17,daicfonrbj124lu2la2rctxck,1,58.2,80.5,2025-06-15T00:39:17.130Z,2025-06-15T00:39:23Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5771416209,213,4.29,5771416205,141,44.6,5771416207,212,26.7,5771416203,140,47.8,5771416201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694947,673,1,2,74,23,daicfonrbj124lu2la2rctxck,1,51.3,43.4,2025-06-15T00:39:23.145Z,2025-06-15T00:39:25Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771416337,212,14.4,5771416331,56,Back,5771416333,140,44.7,5771416335,141,62.0,5771416339,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694963,674,1,2,74,26,daicfonrbj124lu2la2rctxck,1,47.4,55.1,2025-06-15T00:39:25.683Z,2025-06-15T00:39:28Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771416413,140,70.6,5771416411,56,Center,5771416417,212,24.4,5771416415,141,55.5,5771416419,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694973,675,1,2,74,28,daicfonrbj124lu2la2rctxck,1,70.6,55.5,2025-06-15T00:39:28.260Z,2025-06-15T00:39:38Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5771416479,212,17.8,5771416475,140,80.0,5771416481,213,0.98,5771416477,141,77.3,5771416471,168,,5771416473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695007,676,1,2,74,29,daicfonrbj124lu2la2rctxck,0,81.9,83.0,2025-06-15T00:39:29.597Z,2025-06-15T00:40:33Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5771416685,141,53.7,5771416679,155,,5771416689,213,5.07,5771416687,212,21.3,5771416683,140,89.0,5771416681,56,Center,5771416677,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695037,614,1,2,74,33,6597wqy6gmpv3zjx7rp8cdj46,1,7.4,44.3,2025-06-15T00:39:32.911Z,2025-06-15T00:39:37Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5771416785,56,Back,5771416789,141,29.1,5771416791,212,18.1,5771416787,140,21.5,5771416793,213,5.67,5771416783,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695061,615,1,2,74,37,6597wqy6gmpv3zjx7rp8cdj46,1,25.2,29.7,2025-06-15T00:39:37.110Z,2025-06-15T00:39:40Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5771416943,140,24.8,5771416941,56,Back,5771416947,212,12.8,5771416945,141,10.9,5771416949,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695081,616,1,2,74,41,6597wqy6gmpv3zjx7rp8cdj46,1,31.9,12.0,2025-06-15T00:39:40.750Z,2025-06-15T00:39:43Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5771417055,212,18.0,5771417049,56,Back,5771417057,213,1.48,5771417051,140,33.4,5771417053,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695125,617,1,2,74,43,6597wqy6gmpv3zjx7rp8cdj46,1,34.3,43.0,2025-06-15T00:39:43.534Z,2025-06-15T00:39:50Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771417325,213,1.04,5771417317,56,Left,5771417323,212,39.8,5771417321,141,93.5,5771417327,1,,5771417319,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695165,618,1,2,74,50,6597wqy6gmpv3zjx7rp8cdj46,1,59.4,91.5,2025-06-15T00:39:49.886Z,2025-06-15T00:39:54Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5771417531,140,56.9,5771417527,56,Center,5771417537,212,11.5,5771417539,213,4.48,5771417535,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695185,619,1,2,74,55,6597wqy6gmpv3zjx7rp8cdj46,1,57.5,66.6,2025-06-15T00:39:54.758Z,2025-06-15T00:39:57Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771417633,56,Center,5771417641,213,0.45,5771417639,212,7.9,5771417635,140,64.3,5771417637,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695201,620,1,2,74,57,6597wqy6gmpv3zjx7rp8cdj46,1,64.8,71.7,2025-06-15T00:39:57.077Z,2025-06-15T00:39:58Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5771417735,212,6.2,5771417729,56,Center,5771417731,140,60.2,5771417733,141,66.0,5771417737,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695211,621,1,2,74,58,6597wqy6gmpv3zjx7rp8cdj46,1,60.2,66.0,2025-06-15T00:39:58.014Z,2025-06-15T00:39:59Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771417783,56,Center,5771417787,141,72.7,5771417791,213,0.70,5771417789,212,7.1,5771417785,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695233,623,1,2,75,0,6597wqy6gmpv3zjx7rp8cdj46,1,67.1,74.7,2025-06-15T00:40:00.254Z,2025-06-15T00:40:02Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5771417887,140,60.6,5771417885,56,Center,5771417893,213,3.78,5771417891,212,8.5,5771417889,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695253,624,1,2,75,2,6597wqy6gmpv3zjx7rp8cdj46,1,59.4,67.2,2025-06-15T00:40:02.133Z,2025-06-15T00:40:05Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771417997,140,46.0,5771417999,141,47.0,5771418003,213,3.91,5771418001,212,19.7,5771417995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695289,625,1,2,75,5,6597wqy6gmpv3zjx7rp8cdj46,1,45.4,46.3,2025-06-15T00:40:05.069Z,2025-06-15T00:40:08Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5771418207,140,50.8,5771418213,213,5.00,5771418211,212,19.9,5771418205,56,Right,5771418209,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695311,626,1,2,75,9,6597wqy6gmpv3zjx7rp8cdj46,1,53.1,17.9,2025-06-15T00:40:08.807Z,2025-06-15T00:40:11Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5771418347,140,64.1,5771418351,212,13.9,5771418353,213,0.59,5771418345,56,Center,5771418349,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695313,627,61,2,75,12,6597wqy6gmpv3zjx7rp8cdj46,0,63.6,28.0,2025-06-15T00:40:11.702Z,2025-06-15T00:40:12Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5771418361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695359,678,1,2,75,13,daicfonrbj124lu2la2rctxck,1,29.7,73.2,2025-06-15T00:40:13.408Z,2025-06-15T00:40:17Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771418579,213,5.75,5771418575,141,64.5,5771418571,56,Back,5771418573,140,39.3,5771418577,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695377,679,1,2,75,17,daicfonrbj124lu2la2rctxck,1,39.5,63.4,2025-06-15T00:40:16.944Z,2025-06-15T00:40:18Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5771418653,56,Back,5771418661,213,5.85,5771418657,141,56.1,5771418655,140,49.7,5771418659,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695383,680,4,2,75,18,daicfonrbj124lu2la2rctxck,1,54.0,57.2,2025-06-15T00:40:17.654Z,2025-06-15T00:40:23Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5771418773,294,,5771418793,233,628,5771418777,152,,5771418771,13,,5771418775,56,Center,5771418779,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695365,628,4,2,75,18,6597wqy6gmpv3zjx7rp8cdj46,0,46.0,42.8,2025-06-15T00:40:17.655Z,2025-06-15T00:40:24Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5771418765,56,Back,5771418769,285,,5771418761,13,,5771418767,152,,5771418811,233,680,5771418763,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695579,681,1,2,75,34,daicfonrbj124lu2la2rctxck,1,43.6,64.8,2025-06-15T00:40:34.401Z,2025-06-15T00:40:39Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771419695,213,4.90,5771419687,56,Back,5771419689,140,48.0,5771419691,141,28.6,5771419685,152,,5771419683,5,,5771419693,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695625,682,1,2,75,39,daicfonrbj124lu2la2rctxck,1,56.7,21.0,2025-06-15T00:40:39.552Z,2025-06-15T00:40:46Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771419943,140,54.6,5771419949,213,1.90,5771419945,141,30.4,5771419941,56,Center,5771419947,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695697,683,1,2,75,46,daicfonrbj124lu2la2rctxck,1,69.9,41.2,2025-06-15T00:40:46.058Z,2025-06-15T00:40:52Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5771420373,140,70.1,5771420371,56,Center,5771420377,212,7.4,5771420379,213,4.74,5771420375,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695723,684,1,2,75,52,daicfonrbj124lu2la2rctxck,0,61.9,35.8,2025-06-15T00:40:52.153Z,2025-06-15T00:40:54Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5771420475,212,29.5,5771420467,155,,5771420477,213,0.10,5771420473,141,40.3,5771420471,140,89.8,5771420469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695869,630,1,2,76,5,6597wqy6gmpv3zjx7rp8cdj46,1,12.9,59.6,2025-06-15T00:41:04.908Z,2025-06-15T00:41:09Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5771421239,56,Back,5771421247,213,0.89,5771421241,140,20.8,5771421237,123,,5771421245,212,13.3,5771421243,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695887,631,1,2,76,9,6597wqy6gmpv3zjx7rp8cdj46,1,25.9,75.7,2025-06-15T00:41:09.308Z,2025-06-15T00:41:10Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5771421329,56,Back,5771421335,212,11.8,5771421337,213,5.59,5771421331,140,34.5,5771421333,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695925,632,1,2,76,10,6597wqy6gmpv3zjx7rp8cdj46,1,34.5,64.6,2025-06-15T00:41:10.285Z,2025-06-15T00:41:14Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771421495,212,9.9,5771421497,213,1.90,5771421489,56,Back,5771421493,141,78.4,5771421491,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695961,633,1,2,76,14,6597wqy6gmpv3zjx7rp8cdj46,1,29.2,77.6,2025-06-15T00:41:13.917Z,2025-06-15T00:41:16Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5771421671,56,Back,5771421673,140,32.5,5771421677,212,13.7,5771421679,213,1.32,5771421675,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695987,634,1,2,76,16,6597wqy6gmpv3zjx7rp8cdj46,1,34.0,93.9,2025-06-15T00:41:16.284Z,2025-06-15T00:41:18Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5771421803,141,83.9,5771421801,140,27.7,5771421807,213,3.94,5771421799,56,Back,5771421805,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696025,635,1,2,76,18,6597wqy6gmpv3zjx7rp8cdj46,1,28.0,83.9,2025-06-15T00:41:18.076Z,2025-06-15T00:41:21Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5771421987,56,Back,5771421995,213,6.13,5771421989,140,40.6,5771421991,141,80.8,5771421993,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696035,636,50,2,76,21,6597wqy6gmpv3zjx7rp8cdj46,1,39.1,78.6,2025-06-15T00:41:20.989Z,2025-06-15T01:09:26Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5771422311,233,685,5771422023,56,Back,5771422025,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696081,685,7,2,76,21,daicfonrbj124lu2la2rctxck,1,60.9,21.4,2025-06-15T00:41:20.990Z,2025-06-15T01:09:26Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5771422241,285,,5771422239,56,Center,5771422293,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696115,687,1,2,76,25,daicfonrbj124lu2la2rctxck,1,65.2,22.2,2025-06-15T00:41:25.536Z,2025-06-15T00:41:28Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5771422395,212,14.0,5771422389,56,Right,5771422397,213,3.87,5771422391,140,55.2,5771422393,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696143,688,1,2,76,28,daicfonrbj124lu2la2rctxck,1,47.9,11.1,2025-06-15T00:41:28.562Z,2025-06-15T00:41:30Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5771422531,212,12.5,5771422533,213,6.01,5771422527,140,59.4,5771422525,56,Right,5771422529,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696167,689,1,2,76,31,daicfonrbj124lu2la2rctxck,1,58.2,7.0,2025-06-15T00:41:30.648Z,2025-06-15T00:41:32Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5771422647,140,44.6,5771422653,213,3.21,5771422651,212,14.3,5771422645,56,Back,5771422649,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696201,690,1,2,76,32,daicfonrbj124lu2la2rctxck,1,44.5,5.6,2025-06-15T00:41:32.592Z,2025-06-15T00:41:35Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5771422837,140,32.1,5771422833,56,Back,5771422845,213,2.23,5771422843,212,21.3,5771422841,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696271,691,1,2,76,35,daicfonrbj124lu2la2rctxck,1,32.0,35.8,2025-06-15T00:41:35.312Z,2025-06-15T00:41:42Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771423193,212,16.8,5771423195,213,1.57,5771423187,56,Back,5771423191,141,60.5,5771423189,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696299,692,1,2,76,42,daicfonrbj124lu2la2rctxck,1,54.1,78.2,2025-06-15T00:41:42.447Z,2025-06-15T00:41:45Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771423329,141,66.1,5771423325,56,Center,5771423333,213,5.83,5771423331,212,18.8,5771423327,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696303,693,1,2,76,45,daicfonrbj124lu2la2rctxck,1,70.2,66.1,2025-06-15T00:41:45.296Z,2025-06-15T00:41:46Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5771423359,213,3.55,5771423355,141,57.3,5771423377,156,,5771423357,212,14.9,5771423351,56,Center,5771423353,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696467,694,1,2,76,48,daicfonrbj124lu2la2rctxck,1,65.3,60.2,2025-06-15T00:41:47.679Z,2025-06-15T00:41:59Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5771424269,141,97.2,5771424273,213,1.00,5771424265,56,Left,5771424267,140,80.7,5771424271,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696491,695,1,2,77,0,daicfonrbj124lu2la2rctxck,1,92.7,95.3,2025-06-15T00:41:59.808Z,2025-06-15T00:42:02Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5771424369,56,Center,5771424377,213,3.95,5771424371,140,73.9,5771424373,141,64.8,5771424375,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696559,696,1,2,77,3,daicfonrbj124lu2la2rctxck,1,73.9,64.8,2025-06-15T00:42:02.856Z,2025-06-15T00:42:22Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,1.0,,5771424727,155,,5771424733,141,67.0,5771424729,56,Center,5771424737,213,0.10,5771424731,140,87.5,5771425555,210,15,5771424735,212,14.4,5771425557,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696567,697,15,2,77,8,daicfonrbj124lu2la2rctxck,1,87.5,68.1,2025-06-15T00:42:08.600Z,2025-06-15T01:25:58Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5771425565,29,,5771425573,102,54.3,5771425569,55,696,5771424791,64,,5771424789,22,,5771425575,103,3.2,5771425563,76,,5771425579,147,51.1,5771424793,56,5771425619,233,5771425567,154,5771425577,146,99.3,5771424897,20,,,,,,,,,,,,Center,637,,,,,,,,
2822696553,637,10,2,77,9,6597wqy6gmpv3zjx7rp8cdj46,1,1.7,44.5,2025-06-15T00:42:08.700Z,2025-06-15T01:12:44Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5771425633,233,697,5771424711,56,Back,5771424707,178,,5771424709,182,,5771424705,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696785,639,1,2,77,26,6597wqy6gmpv3zjx7rp8cdj46,1,3.0,46.0,2025-06-15T00:42:26.205Z,2025-06-15T00:43:31Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5771425913,140,13.8,5771425911,56,Back,5771429725,189,,5771425917,212,11.9,5771425919,213,0.30,5771425909,123,,5771425915,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696819,640,1,2,77,28,6597wqy6gmpv3zjx7rp8cdj46,1,21.7,39.4,2025-06-15T00:42:28.028Z,2025-06-15T00:43:33Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5771426109,140,24.1,5771426115,213,4.90,5771429795,189,,5771426113,212,13.4,5771426111,141,20.0,5771426107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696829,641,1,2,77,28,6597wqy6gmpv3zjx7rp8cdj46,0,24.2,18.5,2025-06-15T00:42:28.043Z,2025-06-15T00:53:25Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5771426169,212,8.6,5771426165,140,31.7,5771426167,141,23.4,5771426171,213,0.40,5771426163,56,Back,5771469131,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696799,698,1,2,77,29,daicfonrbj124lu2la2rctxck,1,55.5,92.9,2025-06-15T00:42:28.928Z,2025-06-15T00:42:30Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5771426005,3,,5771426015,213,6.04,5771426009,140,63.8,5771426007,56,Left,5771426013,212,9.0,5771426011,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696817,700,1,2,77,30,daicfonrbj124lu2la2rctxck,1,63.8,89.7,2025-06-15T00:42:30.080Z,2025-06-15T00:42:30Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5771426093,212,8.5,5771426095,213,3.00,5771426087,56,Left,5771426091,141,91.5,5771426089,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696889,701,1,2,77,31,daicfonrbj124lu2la2rctxck,1,55.8,91.5,2025-06-15T00:42:30.835Z,2025-06-15T00:42:36Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5771426487,140,66.2,5771426485,56,Left,5771426489,141,96.3,5771426491,212,11.4,5771426493,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696913,702,1,2,77,36,daicfonrbj124lu2la2rctxck,1,69.7,91.7,2025-06-15T00:42:36.504Z,2025-06-15T00:42:38Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5771426599,56,Left,5771426605,212,7.0,5771426603,141,94.7,5771426601,140,63.3,5771426607,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696957,703,1,2,77,38,daicfonrbj124lu2la2rctxck,1,63.3,94.7,2025-06-15T00:42:38.519Z,2025-06-15T00:42:42Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5771426779,56,Back,5771426785,212,21.9,5771426783,141,79.6,5771426781,140,44.9,5771426787,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696979,704,1,2,77,42,daicfonrbj124lu2la2rctxck,1,45.5,74.7,2025-06-15T00:42:41.976Z,2025-06-15T00:42:44Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771426885,56,Center,5771426891,212,16.0,5771426893,213,6.02,5771426889,141,68.5,5771426887,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697035,705,1,2,77,44,daicfonrbj124lu2la2rctxck,1,60.4,70.9,2025-06-15T00:42:44.319Z,2025-06-15T00:42:49Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5771427195,56,Left,5771427199,141,88.7,5771427197,140,69.7,5771427203,213,0.89,5771427201,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697067,706,1,2,77,49,daicfonrbj124lu2la2rctxck,1,67.1,84.4,2025-06-15T00:42:49.336Z,2025-06-15T00:42:53Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5771427349,141,70.3,5771427345,56,Center,5771427353,213,3.78,5771427351,212,16.0,5771427347,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697079,707,1,2,77,53,daicfonrbj124lu2la2rctxck,1,54.9,70.3,2025-06-15T00:42:53.119Z,2025-06-15T00:42:54Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771427429,213,6.22,5771427425,141,69.7,5771427427,212,6.8,5771427421,56,Center,5771427423,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697133,708,1,2,77,54,daicfonrbj124lu2la2rctxck,1,61.0,69.7,2025-06-15T00:42:54.255Z,2025-06-15T00:42:58Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5771427703,155,,5771427713,213,5.51,5771427707,140,93.3,5771427711,212,47.6,5771427705,56,Right,5771427709,141,20.6,5771427715,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697139,709,1,2,77,59,daicfonrbj124lu2la2rctxck,0,93.3,20.6,2025-06-15T00:42:58.663Z,2025-06-15T00:42:59Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5771427743,141,41.3,5771427741,140,81.9,5771427739,56,Center,5771427747,213,2.28,5771427745,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
