id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2810022657,875,10,2,72,11,bk3zg8yaj5uoqhxzwons3bo8a,1,7.7,47.7,2025-05-04T02:37:46.835Z,2025-05-04T03:30:53Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5701054527,94,,5701054529,56,Back,5701054653,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810002801,579,45,2,72,13,5h878vnmkbuy2ummddprusxgq,0,78.0,52.0,2025-05-04T02:37:48.504Z,2025-05-04T03:28:53Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5700942805,286,,5700942933,233,671,5700942803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810002823,671,3,2,72,13,bk3zg8yaj5uoqhxzwons3bo8a,1,22.0,48.0,2025-05-04T02:37:48.504Z,2025-05-04T03:28:53Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700942909,285,,5700942907,56,Back,5700942911,233,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810002835,672,1,2,72,16,bk3zg8yaj5uoqhxzwons3bo8a,1,34.0,54.2,2025-05-04T02:37:51.758Z,2025-05-04T02:37:53Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700942961,141,42.2,5700942965,213,5.02,5700942957,56,Back,5700942959,140,36.5,5700942963,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810002837,673,61,2,72,17,bk3zg8yaj5uoqhxzwons3bo8a,0,36.5,42.2,2025-05-04T02:37:52.847Z,2025-05-04T02:37:53Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,,,5700942969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810002889,581,1,2,72,22,5h878vnmkbuy2ummddprusxgq,1,38.6,79.6,2025-05-04T02:37:57.408Z,2025-05-04T02:37:59Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5700943219,140,28.9,5700943217,56,Back,5700943221,141,60.4,5700943223,212,16.6,5700943225,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810002901,582,1,2,72,24,5h878vnmkbuy2ummddprusxgq,1,28.9,60.4,2025-05-04T02:37:59.055Z,2025-05-04T02:38:00Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5700943269,140,40.7,5700943271,141,66.4,5700943267,56,Back,5700943273,212,13.0,5700943275,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810002909,583,1,2,72,25,5h878vnmkbuy2ummddprusxgq,1,40.7,66.4,2025-05-04T02:38:00.527Z,2025-05-04T02:38:02Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5700943333,213,2.39,5700943329,141,78.7,5700943327,140,32.2,5700943331,212,12.2,5700943359,156,,5700943323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810002919,584,1,2,72,27,5h878vnmkbuy2ummddprusxgq,1,32.2,78.7,2025-05-04T02:38:02.679Z,2025-05-04T02:38:03Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5700943395,56,Back,5700943403,213,5.40,5700943401,212,12.1,5700943399,141,64.9,5700943397,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810002929,585,1,2,72,28,5h878vnmkbuy2ummddprusxgq,1,39.5,64.9,2025-05-04T02:38:03.696Z,2025-05-04T02:38:06Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5700943435,141,84.6,5700943433,140,42.8,5700943431,56,Back,5700943437,212,13.8,5700943439,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810002937,586,1,2,72,31,5h878vnmkbuy2ummddprusxgq,1,51.5,84.3,2025-05-04T02:38:05.985Z,2025-05-04T02:38:09Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5700943473,212,29.0,5700943475,213,5.23,5700943469,140,65.2,5700943467,56,Center,5700943471,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810002985,587,1,2,72,33,5h878vnmkbuy2ummddprusxgq,1,62.9,46.5,2025-05-04T02:38:08.855Z,2025-05-04T03:21:39Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,1.0,,5700943665,140,73.4,5700943663,56,Right,5700943671,213,5.10,5700943667,141,6.6,5701039387,210,13,5700943669,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810002989,588,13,2,72,40,5h878vnmkbuy2ummddprusxgq,1,76.5,39.7,2025-05-04T02:38:15.528Z,2025-05-04T04:40:13Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700943833,72,,5700943687,56,Center,5700943913,103,48.6,5700943685,18,,5700943919,231,49.8,5700943917,230,99.4,5701039409,55,587,5701039407,29,,5700943911,102,5700943683,22,,5701137695,86,,5701039413,215,,,57.1,,,,,,,,,,,,,,
2810003019,589,5,2,72,41,5h878vnmkbuy2ummddprusxgq,0,101.2,55.2,2025-05-04T02:38:16.736Z,2025-05-04T03:31:38Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700943825,56,Center,5700944039,233,674,5700943827,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003069,674,5,2,72,41,bk3zg8yaj5uoqhxzwons3bo8a,1,-1.2,44.8,2025-05-04T02:38:16.736Z,2025-05-04T03:31:37Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,,,5700944027,233,589,5700944019,56,Back,5700944021,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003077,675,1,2,72,53,bk3zg8yaj5uoqhxzwons3bo8a,1,4.3,50.4,2025-05-04T02:38:28.503Z,2025-05-04T02:38:30Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700944051,124,,5700944055,140,9.8,5700944067,237,,5700944061,213,5.12,5700944053,56,Back,5700944057,141,30.7,5700944059,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003097,676,1,2,72,54,bk3zg8yaj5uoqhxzwons3bo8a,1,9.8,30.7,2025-05-04T02:38:29.694Z,2025-05-04T02:38:32Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5700944183,213,5.67,5700944179,141,17.0,5700944177,140,22.4,5700944181,212,16.2,5700944175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003153,677,1,2,72,57,bk3zg8yaj5uoqhxzwons3bo8a,1,29.0,8.8,2025-05-04T02:38:32.335Z,2025-05-04T02:38:40Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700944517,140,89.7,5700944519,141,10.3,5700944521,212,63.7,5700944523,213,0.02,5700944513,155,,5700944515,56,Right,5700944525,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003167,678,3,2,73,5,bk3zg8yaj5uoqhxzwons3bo8a,0,91.7,10.1,2025-05-04T02:38:40.544Z,2025-05-04T03:28:46Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700945697,233,590,5700944557,286,,5700944555,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003157,590,7,2,73,5,5h878vnmkbuy2ummddprusxgq,1,8.3,89.9,2025-05-04T02:38:40.545Z,2025-05-04T03:28:46Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5700944533,56,Back,5700945671,285,,5700945675,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003211,592,1,2,73,11,5h878vnmkbuy2ummddprusxgq,0,25.5,86.7,2025-05-04T02:38:46.472Z,2025-05-04T02:39:16Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5700944775,155,,5700944781,141,15.9,5700944785,213,5.31,5700944827,196,,5700944829,1,,5700944779,140,56.8,5700944783,212,58.3,5700944777,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003231,679,1,2,73,16,bk3zg8yaj5uoqhxzwons3bo8a,1,38.8,82.7,2025-05-04T02:38:51.542Z,2025-05-04T02:38:52Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5700944897,3,,5700944899,56,Center,5700944901,140,62.4,5700944907,213,6.05,5700944905,212,25.5,5700944903,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003243,680,1,2,73,17,bk3zg8yaj5uoqhxzwons3bo8a,1,62.4,74.1,2025-05-04T02:38:52.670Z,2025-05-04T02:38:54Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5700944995,213,5.19,5700944985,3,,5700944993,212,9.3,5700944989,140,66.5,5700944991,141,62.0,5700944987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003251,682,1,2,73,19,bk3zg8yaj5uoqhxzwons3bo8a,1,66.5,62.0,2025-05-04T02:38:54.344Z,2025-05-04T02:38:55Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,,,5700945025,141,70.7,5700945021,56,Center,5700945029,213,1.81,5700945023,140,65.1,5700945027,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003275,683,1,2,73,20,bk3zg8yaj5uoqhxzwons3bo8a,1,65.1,70.7,2025-05-04T02:38:55.726Z,2025-05-04T02:38:58Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5700945137,140,78.0,5700945141,212,14.4,5700945139,141,63.3,5700945135,56,Center,5700945143,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003303,684,1,2,73,23,bk3zg8yaj5uoqhxzwons3bo8a,1,78.0,63.3,2025-05-04T02:38:58.702Z,2025-05-04T02:39:16Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,1.0,,5700945281,213,0.31,5700945277,141,68.3,5700945279,212,11.2,5700945715,154,,5700945275,140,88.2,5700945273,56,Center,5700945713,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003309,685,15,2,73,26,bk3zg8yaj5uoqhxzwons3bo8a,1,91.1,63.3,2025-05-04T02:39:01.022Z,2025-05-04T02:39:21Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,,,5700945725,55,684,5700945751,233,593,5700945305,56,Center,5700945731,103,10.1,5700945901,72,,5700945721,29,,5700945301,22,,5700945735,147,57.2,5700945729,102,5700945719,78,,5700945303,64,,5700945723,154,5700945733,146,51.3,,,,,95.9,,,,,,,,,
2810003297,593,10,2,73,26,5h878vnmkbuy2ummddprusxgq,1,4.9,41.6,2025-05-04T02:39:01.122Z,2025-05-04T03:21:27Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5700945765,233,685,5700945257,56,Back,5700945251,173,,5700945253,178,,5700945255,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003317,594,6,2,73,28,5h878vnmkbuy2ummddprusxgq,0,0.0,36.6,2025-05-04T02:39:03.096Z,2025-05-04T02:39:07Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5700945333,73,,5700945331,56,Back,5700945385,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003313,686,6,2,73,28,bk3zg8yaj5uoqhxzwons3bo8a,1,100.0,63.4,2025-05-04T02:39:03.096Z,2025-05-04T03:28:56Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,,,5700945355,73,,5700945373,233,594,5700945353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004263,607,18,2,74,7,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-04T02:39:41.906Z,2025-05-04T02:42:25Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5700950293,44,Midfielder,5700950337,55,608,5700950295,59,18,5700950291,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004269,608,19,2,74,7,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-04T02:39:41.907Z,2025-05-04T02:42:26Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5700950311,292,5,5700950309,59,24,5700950307,145,2,5700950317,55,607,5700950315,44,Midfielder,5700950303,42,,5700950313,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004315,609,18,2,74,10,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-04T02:39:45.320Z,2025-05-04T02:42:44Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700950599,55,610,5700950575,42,,5700950577,44,Midfielder,5700950579,59,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004317,610,19,2,74,10,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-04T02:39:45.321Z,2025-05-04T05:33:42Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5700950595,55,609,5700950585,145,8,5700950593,44,Midfielder,5700950589,292,6,5700950591,293,1,5700950587,59,25,5700950581,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003705,687,1,2,74,40,bk3zg8yaj5uoqhxzwons3bo8a,0,99.5,99.5,2025-05-04T02:40:15.845Z,2025-05-04T02:40:19Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5700947513,212,34.8,5700947499,2,,5700947505,223,,5700947509,140,97.9,5700947507,56,Center,5700947501,6,,5700947503,155,,5700947515,213,4.66,5700947517,1,5700947625,233,595,5700947511,141,48.4,,,,,,,,,,,,,,,,,,,
2810003715,595,11,2,74,43,5h878vnmkbuy2ummddprusxgq,1,5.8,44.7,2025-05-04T02:40:18.838Z,2025-05-04T02:40:19Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5700947641,233,687,5700947571,88,,5700947569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003751,596,1,2,74,46,5h878vnmkbuy2ummddprusxgq,1,9.7,48.1,2025-05-04T02:40:20.990Z,2025-05-04T02:40:29Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5700947779,141,77.8,5700947789,287,,5700947777,140,28.1,5700947781,212,27.9,5700947783,213,0.81,5700947773,123,,5700947775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003817,597,1,2,74,54,5h878vnmkbuy2ummddprusxgq,1,43.9,87.7,2025-05-04T02:40:29.486Z,2025-05-04T02:40:33Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5700948101,140,37.6,5700948105,212,19.6,5700948099,56,Back,5700948107,213,4.37,5700948103,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003873,598,1,2,74,58,5h878vnmkbuy2ummddprusxgq,1,37.3,60.6,2025-05-04T02:40:33.022Z,2025-05-04T02:40:40Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5700948383,1,,5700948373,56,Right,5700948375,140,65.6,5700948379,212,46.4,5700948377,141,8.2,5700948381,213,5.41,5700948371,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003879,599,1,2,75,5,5h878vnmkbuy2ummddprusxgq,1,65.6,8.1,2025-05-04T02:40:40.142Z,2025-05-04T02:41:10Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5700948405,56,Right,5700948411,212,11.6,5700948413,213,2.42,5700948409,141,19.3,5700948407,140,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003895,600,1,2,75,6,5h878vnmkbuy2ummddprusxgq,1,57.3,19.3,2025-05-04T02:40:41.358Z,2025-05-04T02:40:43Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5700948499,212,17.1,5700948497,141,43.9,5700948493,56,Center,5700948495,140,60.7,5700948501,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003911,601,1,2,75,8,5h878vnmkbuy2ummddprusxgq,1,60.7,46.5,2025-05-04T02:40:42.990Z,2025-05-04T02:40:44Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5700948573,212,7.6,5700948575,213,0.90,5700948569,140,65.2,5700948567,56,Center,5700948571,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003959,602,1,2,75,9,5h878vnmkbuy2ummddprusxgq,1,64.8,55.5,2025-05-04T02:40:44.462Z,2025-05-04T02:40:49Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5700948807,212,9.9,5700948803,141,42.6,5700948811,213,5.20,5700948799,56,Center,5700948801,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003997,603,1,2,75,14,5h878vnmkbuy2ummddprusxgq,1,65.1,41.2,2025-05-04T02:40:49.414Z,2025-05-04T02:41:08Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5700948981,212,34.7,5700948977,140,36.3,5700948979,141,16.3,5700948985,1,,5700948975,56,Back,5700948983,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003979,688,83,2,75,15,bk3zg8yaj5uoqhxzwons3bo8a,0,28.9,62.7,2025-05-04T02:40:50.301Z,2025-05-04T02:40:54Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5700949135,399,2mxaagzu9rb92z9880yjllbzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004023,604,1,2,75,16,5h878vnmkbuy2ummddprusxgq,1,36.3,16.3,2025-05-04T02:40:51.342Z,2025-05-04T02:40:54Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5700949127,213,5.94,5700949119,56,Back,5700949121,140,46.2,5700949123,141,10.9,5700949125,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004111,605,1,2,75,20,5h878vnmkbuy2ummddprusxgq,1,53.2,10.9,2025-05-04T02:40:55.422Z,2025-05-04T02:41:03Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5700949503,140,67.5,5700949507,212,15.1,5700949509,213,0.10,5700949501,56,Right,5700949505,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004115,606,4,2,75,27,5h878vnmkbuy2ummddprusxgq,1,77.0,40.0,2025-05-04T02:41:02.787Z,2025-05-04T02:41:07Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5700949555,265,,5700949553,152,,5700949563,233,689,5700949549,13,,5700949551,56,Center,5700949557,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004101,689,4,2,75,27,bk3zg8yaj5uoqhxzwons3bo8a,0,23.0,60.0,2025-05-04T02:41:02.788Z,2025-05-04T02:41:07Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5700949535,285,,5700949533,265,,5700949577,233,606,5700949529,56,Back,5700949527,13,,5700949531,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004663,611,13,2,76,38,5h878vnmkbuy2ummddprusxgq,1,76.3,35.2,2025-05-04T02:42:12.925Z,2025-05-04T04:40:46Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5700952401,231,51.6,5700952209,20,,5700952111,18,,5700952393,102,58.5,5700952397,458,,5700952109,26,,5700952399,230,99.4,5700952391,83,,5700952113,56,5700952395,103,11.1,,,,,,,,Center,,,,,,,,,,,,,,
2810004681,612,5,2,76,39,5h878vnmkbuy2ummddprusxgq,0,101.4,58.8,2025-05-04T02:42:14.773Z,2025-05-04T03:31:39Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5700952195,346,,5700952761,233,690,5700952193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004777,690,5,2,76,39,bk3zg8yaj5uoqhxzwons3bo8a,1,-1.4,41.2,2025-05-04T02:42:14.773Z,2025-05-04T03:31:38Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5700952715,56,Back,5700952717,346,,5700952745,233,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005133,696,18,2,77,0,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-04T02:42:35.236Z,2025-05-04T02:43:43Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700954717,55,697,5700954683,59,16,5700954679,42,,5700954681,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005139,697,19,2,77,0,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-04T02:42:35.237Z,2025-05-04T03:21:02Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,,5700954709,59,23,5700954703,42,,5700954707,145,2,5700954713,55,696,5700954711,44,Midfielder,5701038287,292,5,5700956139,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005221,698,18,2,77,1,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-04T02:42:36.218Z,2025-05-04T02:43:47Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5700955145,59,19,5700955141,42,,5700955213,55,699,5700955143,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005229,699,19,2,77,1,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-04T02:42:36.219Z,2025-05-04T03:21:22Z,92e2s4yfk06ym5ksu9p8lgc2c,J. DuBois,,,5701038903,292,5,5700955187,44,Midfielder,5700955179,42,,5700955189,55,698,5700956363,293,2,5700955185,59,47,5700955183,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004979,691,1,2,77,14,bk3zg8yaj5uoqhxzwons3bo8a,1,4.6,50.1,2025-05-04T02:42:49.738Z,2025-05-04T02:42:58Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700953761,1,,5700953753,140,27.4,5700953755,141,14.6,5700953765,237,,5700953757,212,34.0,5700953759,213,5.49,5700953751,56,Back,5700953749,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004985,692,1,2,77,23,bk3zg8yaj5uoqhxzwons3bo8a,1,40.0,9.6,2025-05-04T02:42:58.250Z,2025-05-04T02:45:09Z,92e2s4yfk06ym5ksu9p8lgc2c,J. DuBois,,,5700960091,212,16.6,5700960087,140,27.6,5700960089,141,24.8,5700960093,213,2.47,5700960085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005019,693,1,2,77,24,bk3zg8yaj5uoqhxzwons3bo8a,1,34.6,15.7,2025-05-04T02:42:59.531Z,2025-05-04T02:43:03Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5700954051,1,,5700954047,213,1.57,5700954035,56,Back,5700954043,212,32.2,5700954039,141,63.0,5700954037,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005039,694,1,2,77,27,bk3zg8yaj5uoqhxzwons3bo8a,1,34.6,63.0,2025-05-04T02:43:02.850Z,2025-05-04T02:43:05Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5700954161,213,0.66,5700954153,140,59.8,5700954155,141,93.5,5700954167,1,,5700954157,212,33.6,5700954149,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005123,695,1,2,77,30,bk3zg8yaj5uoqhxzwons3bo8a,1,59.8,93.5,2025-05-04T02:43:05.210Z,2025-05-04T02:43:14Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5700954639,140,40.6,5700954633,56,Back,5700954651,213,4.02,5700954643,141,58.1,5700954647,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007303,732,1,2,77,38,bk3zg8yaj5uoqhxzwons3bo8a,1,33.9,43.4,2025-05-04T02:43:13.144Z,2025-05-04T02:47:00Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5700965443,141,17.8,5700965447,213,5.38,5700965445,212,22.3,5700965441,140,47.1,5700965439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005137,613,83,2,77,40,5h878vnmkbuy2ummddprusxgq,0,38.0,82.8,2025-05-04T02:43:15.173Z,2025-05-04T02:47:32Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5700967079,399,92e2s4yfk06ym5ksu9p8lgc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007573,737,1,2,77,42,bk3zg8yaj5uoqhxzwons3bo8a,1,54.9,14.3,2025-05-04T02:43:17.271Z,2025-05-04T02:47:32Z,92e2s4yfk06ym5ksu9p8lgc2c,J. DuBois,,,5700967037,56,Right,5700967041,141,4.9,5700967039,140,65.0,5700967045,213,5.74,5700967043,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007661,738,1,2,77,45,bk3zg8yaj5uoqhxzwons3bo8a,1,60.5,28.7,2025-05-04T02:43:20.038Z,2025-05-04T02:47:43Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700967581,213,1.88,5700967577,141,65.9,5700967579,212,26.5,5700967575,140,52.9,5700967573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810009019,755,43,2,77,45,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-04T02:43:20.589Z,2025-05-04T02:50:43Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700975323,56,Center,5700975331,213,1.71,5700975325,140,57.5,5700975329,212,27.2,5700975327,141,62.6,5700975333,278,0,5700975811,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810009583,759,1,2,77,47,bk3zg8yaj5uoqhxzwons3bo8a,0,57.8,69.0,2025-05-04T02:43:22.205Z,2025-05-04T03:20:55Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5700978385,56,Center,5700978393,213,6.23,5700978389,141,68.4,5700978391,212,7.7,5700978383,155,,5700978387,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
