id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2823774755,655,1,2,84,51,c9xffml4i7ihblp1qhus9w3fu,1,34.0,69.4,2025-06-22T01:52:08.940Z,2025-06-22T01:52:10Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,5777486475,3,,5777486481,141,80.5,5777486477,56,Back,5777486485,213,2.18,5777486483,212,9.2,5777486479,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774757,656,1,2,84,53,c9xffml4i7ihblp1qhus9w3fu,0,29.0,80.5,2025-06-22T01:52:10.148Z,2025-06-22T01:52:10Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,5777486499,212,3.4,5777486493,56,Back,5777486495,140,32.2,5777486491,3,,5777486501,213,0.02,5777486497,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774759,676,61,2,84,53,b5l2e3csycjb8twvq9ek0j5gq,1,56.9,43.0,2025-06-22T01:52:10.369Z,2025-06-22T01:52:10Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5777486503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774773,658,1,2,84,57,c9xffml4i7ihblp1qhus9w3fu,1,32.7,75.4,2025-06-22T01:52:15.012Z,2025-06-22T01:52:20Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,5777486593,140,65.8,5777486601,1,,5777486599,213,0.38,5777486597,212,37.5,5777486591,56,Left,5777486595,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774777,659,1,2,85,3,c9xffml4i7ihblp1qhus9w3fu,0,69.5,75.3,2025-06-22T01:52:20.660Z,2025-06-22T01:52:23Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,5777486625,212,26.6,5777486627,213,5.72,5777486621,140,90.9,5777486623,141,54.5,5777486629,4,,5777486619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774839,678,1,2,85,30,b5l2e3csycjb8twvq9ek0j5gq,0,12.0,46.8,2025-06-22T01:52:47.658Z,2025-06-22T01:52:52Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5777487009,189,,5777486955,56,Left,5777486957,140,61.2,5777486953,199,,5777486963,213,0.63,5777486959,141,100.0,5777486961,212,63.8,5777486965,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774845,662,5,2,85,32,c9xffml4i7ihblp1qhus9w3fu,1,37.2,-1.7,2025-06-22T01:52:49.589Z,2025-06-22T02:08:11Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,5777486973,347,,5777486995,233,679,5777486971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774841,679,5,2,85,32,b5l2e3csycjb8twvq9ek0j5gq,0,62.8,101.7,2025-06-22T01:52:49.589Z,2025-06-22T02:08:11Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5777486969,347,,5777486967,56,Left,5777487011,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774853,663,1,2,85,34,c9xffml4i7ihblp1qhus9w3fu,1,34.5,0.0,2025-06-22T01:52:51.228Z,2025-06-22T01:52:53Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,5777487029,213,1.85,5777487019,107,,5777487027,212,13.9,5777487021,56,Back,5777487025,141,18.3,5777487023,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774861,664,1,2,85,35,c9xffml4i7ihblp1qhus9w3fu,1,30.5,31.9,2025-06-22T01:52:53.098Z,2025-06-22T01:52:56Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,5777487093,212,19.5,5777487087,56,Back,5777487091,141,60.6,5777487095,213,1.55,5777487089,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774875,665,1,2,85,39,c9xffml4i7ihblp1qhus9w3fu,1,34.0,69.1,2025-06-22T01:52:56.427Z,2025-06-22T01:52:59Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,5777487173,140,42.5,5777487171,56,Back,5777487179,213,0.97,5777487177,212,15.9,5777487175,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774891,666,1,2,85,42,c9xffml4i7ihblp1qhus9w3fu,1,37.0,83.2,2025-06-22T01:52:59.659Z,2025-06-22T01:53:04Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,5777487259,1,,5777487249,56,Back,5777487253,141,32.1,5777487257,213,4.53,5777487251,140,31.0,5777487255,212,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774893,667,1,2,85,47,c9xffml4i7ihblp1qhus9w3fu,1,38.6,23.4,2025-06-22T01:53:04.163Z,2025-06-22T01:53:06Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,5777487273,56,Right,5777487279,212,20.2,5777487277,141,8.0,5777487275,140,55.1,5777487281,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774907,668,1,2,85,48,c9xffml4i7ihblp1qhus9w3fu,1,55.1,8.0,2025-06-22T01:53:05.963Z,2025-06-22T01:53:08Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,5777487361,212,11.6,5777487355,56,Right,5777487359,141,10.3,5777487363,213,0.14,5777487357,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774913,669,3,2,85,50,c9xffml4i7ihblp1qhus9w3fu,0,67.2,11.0,2025-06-22T01:53:07.759Z,2025-06-22T02:07:46Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,5777487377,56,Right,5777487379,286,,5777487389,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774909,680,7,2,85,50,b5l2e3csycjb8twvq9ek0j5gq,1,32.8,89.0,2025-06-22T01:53:07.760Z,2025-06-22T02:07:45Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5777487369,56,Back,5777487385,233,669,5777487367,167,,5777487371,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774927,670,5,2,85,51,c9xffml4i7ihblp1qhus9w3fu,1,68.4,-1.8,2025-06-22T01:53:08.672Z,2025-06-22T02:08:11Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,5777487467,347,,5777487465,56,Right,5777487475,233,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774915,681,5,2,85,51,b5l2e3csycjb8twvq9ek0j5gq,0,31.6,101.8,2025-06-22T01:53:08.672Z,2025-06-22T02:08:12Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5777487381,56,Back,5777487479,233,670,5777487383,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774933,671,1,2,85,56,c9xffml4i7ihblp1qhus9w3fu,1,65.5,0.0,2025-06-22T01:53:13.650Z,2025-06-22T01:53:16Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,5777487513,56,Right,5777487515,140,73.4,5777487521,213,0.82,5777487511,107,,5777487517,141,11.3,5777487519,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774935,672,1,2,85,59,c9xffml4i7ihblp1qhus9w3fu,1,73.4,11.4,2025-06-22T01:53:16.274Z,2025-06-22T01:53:17Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,5777487529,141,7.7,5777487533,213,3.73,5777487525,56,Right,5777487527,140,69.8,5777487531,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774937,673,1,2,86,0,c9xffml4i7ihblp1qhus9w3fu,1,69.7,7.7,2025-06-22T01:53:17.203Z,2025-06-22T01:53:18Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,5777487539,56,Right,5777487545,212,4.8,5777487547,213,1.59,5777487541,140,69.6,5777487543,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774941,674,1,2,86,1,c9xffml4i7ihblp1qhus9w3fu,0,69.6,14.9,2025-06-22T01:53:18.227Z,2025-06-22T01:53:19Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,5777487571,213,3.97,5777487569,212,14.1,5777487567,141,0.0,5777487565,140,60.5,5777487563,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823774943,675,5,2,86,1,c9xffml4i7ihblp1qhus9w3fu,0,62.8,-1.0,2025-06-22T01:53:18.897Z,2025-06-22T02:08:12Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,5777487935,233,682,5777487577,56,Right,5777487579,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775005,682,5,2,86,1,b5l2e3csycjb8twvq9ek0j5gq,1,37.2,101.0,2025-06-22T01:53:18.897Z,2025-06-22T02:08:12Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5777487923,56,Back,5777487931,233,675,5777487925,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775013,683,1,2,86,23,b5l2e3csycjb8twvq9ek0j5gq,0,31.3,100.0,2025-06-22T01:53:40.105Z,2025-06-22T01:53:43Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5777487945,107,,5777487947,56,Center,5777487957,1,,5777487951,141,76.9,5777487955,213,5.90,5777487953,212,45.6,5777487949,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775027,676,1,2,86,25,c9xffml4i7ihblp1qhus9w3fu,0,29.5,25.2,2025-06-22T01:53:42.414Z,2025-06-22T01:53:52Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,5777488065,213,6.02,5777488061,141,20.9,5777488057,56,Back,5777488063,212,11.1,5777488059,140,39.7,5777488055,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775031,684,1,2,86,27,b5l2e3csycjb8twvq9ek0j5gq,0,68.9,81.5,2025-06-22T01:53:44.952Z,2025-06-22T01:53:48Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5777488079,212,14.1,5777488077,141,100.0,5777488081,213,1.24,5777488075,140,73.2,5777488073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775051,677,5,2,86,30,c9xffml4i7ihblp1qhus9w3fu,1,27.1,-1.5,2025-06-22T01:53:47.639Z,2025-06-22T02:08:13Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,5777488163,347,,5777488169,233,685,5777488161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775035,685,5,2,86,30,b5l2e3csycjb8twvq9ek0j5gq,0,72.9,101.5,2025-06-22T01:53:47.639Z,2025-06-22T02:08:13Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5777488191,233,677,5777488089,347,,5777488087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775047,686,43,2,86,33,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-22T01:53:50.872Z,2025-06-22T01:53:54Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5777488149,56,Left,5777488151,286,0,5777488211,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775065,678,1,2,86,37,c9xffml4i7ihblp1qhus9w3fu,1,31.2,0.0,2025-06-22T01:53:54.771Z,2025-06-22T01:53:55Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,5777488241,140,30.1,5777488247,213,1.67,5777488245,212,11.8,5777488237,107,,5777488243,141,15.6,5777488239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775071,679,1,2,86,38,c9xffml4i7ihblp1qhus9w3fu,1,30.1,18.2,2025-06-22T01:53:55.651Z,2025-06-22T01:53:57Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,5777488289,212,13.3,5777488283,56,Back,5777488291,213,1.86,5777488287,141,37.0,5777488285,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775083,680,1,2,86,40,c9xffml4i7ihblp1qhus9w3fu,1,26.5,40.6,2025-06-22T01:53:57.155Z,2025-06-22T01:54:03Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,5777488373,140,28.1,5777488375,141,67.5,5777488379,213,1.48,5777488377,212,18.4,5777488371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775101,681,1,2,86,45,c9xffml4i7ihblp1qhus9w3fu,0,51.5,82.1,2025-06-22T01:54:02.979Z,2025-06-22T01:54:22Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,5777488461,141,86.3,5777488465,213,0.11,5777488457,56,Left,5777488463,212,24.9,5777488459,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775095,687,12,2,86,48,b5l2e3csycjb8twvq9ek0j5gq,1,20.0,12.5,2025-06-22T01:54:05.936Z,2025-06-22T01:54:08Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777488469,167,,5777488433,141,0.0,5777488429,56,Back,5777488437,213,4.78,5777488431,140,20.6,5777488435,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775105,683,5,2,86,49,c9xffml4i7ihblp1qhus9w3fu,1,79.4,101.4,2025-06-22T01:54:06.728Z,2025-06-22T02:08:14Z,730zlb0kpah9nuhbt4cadx3h1,S. Saucedo,,5777488481,233,688,5777488479,347,,5777488477,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775097,688,5,2,86,49,b5l2e3csycjb8twvq9ek0j5gq,0,20.6,-1.4,2025-06-22T01:54:06.728Z,2025-06-22T01:54:14Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777488441,347,,5777488487,233,683,5777488439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775103,682,43,2,86,50,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-22T01:54:07.683Z,2025-06-22T01:54:24Z,730zlb0kpah9nuhbt4cadx3h1,S. Saucedo,,5777488721,144,61,5777488471,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775193,684,1,2,87,33,c9xffml4i7ihblp1qhus9w3fu,1,79.5,100.0,2025-06-22T01:54:50.379Z,2025-06-22T01:54:53Z,730zlb0kpah9nuhbt4cadx3h1,S. Saucedo,,5777489009,213,4.81,5777489001,56,Left,5777489007,212,11.3,5777489005,141,85.1,5777488999,107,,5777489003,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775199,685,1,2,87,36,c9xffml4i7ihblp1qhus9w3fu,1,80.7,85.1,2025-06-22T01:54:53.435Z,2025-06-22T01:54:55Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,5777489043,213,1.14,5777489035,56,Left,5777489039,141,94.4,5777489037,140,83.5,5777489041,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775217,686,1,2,87,38,c9xffml4i7ihblp1qhus9w3fu,1,78.8,94.4,2025-06-22T01:54:55.451Z,2025-06-22T01:54:59Z,730zlb0kpah9nuhbt4cadx3h1,S. Saucedo,,5777489127,141,81.8,5777489131,213,3.70,5777489125,140,65.8,5777489123,56,Left,5777489129,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775221,687,1,2,87,42,c9xffml4i7ihblp1qhus9w3fu,1,64.0,77.2,2025-06-22T01:54:59.291Z,2025-06-22T01:55:01Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,5777489153,212,10.8,5777489149,140,58.1,5777489151,141,90.2,5777489155,213,2.18,5777489147,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775227,688,1,2,87,44,c9xffml4i7ihblp1qhus9w3fu,1,57.9,93.8,2025-06-22T01:55:01.307Z,2025-06-22T01:55:02Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,5777489189,56,Center,5777489193,141,76.4,5777489197,213,5.12,5777489191,140,62.8,5777489195,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775233,689,1,2,87,45,c9xffml4i7ihblp1qhus9w3fu,1,62.8,76.4,2025-06-22T01:55:02.867Z,2025-06-22T01:55:05Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,5777489253,141,88.6,5777489249,56,Left,5777489257,213,1.65,5777489251,140,62.2,5777489255,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775241,690,1,2,87,48,c9xffml4i7ihblp1qhus9w3fu,1,62.2,90.9,2025-06-22T01:55:05.106Z,2025-06-22T01:55:08Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,5777489291,212,8.3,5777489285,56,Left,5777489293,213,0.25,5777489289,141,93.9,5777489287,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775249,691,1,2,87,51,c9xffml4i7ihblp1qhus9w3fu,1,69.9,93.9,2025-06-22T01:55:08.707Z,2025-06-22T01:55:13Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,5777489337,141,88.4,5777489339,212,13.2,5777489335,140,57.8,5777489341,213,3.43,5777489333,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775253,692,1,2,87,56,c9xffml4i7ihblp1qhus9w3fu,1,57.8,88.4,2025-06-22T01:55:13.362Z,2025-06-22T01:55:14Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,5777489365,212,23.4,5777489361,140,43.0,5777489367,213,3.99,5777489359,56,Back,5777489363,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775255,693,1,2,87,57,c9xffml4i7ihblp1qhus9w3fu,1,41.1,58.7,2025-06-22T01:55:14.658Z,2025-06-22T01:55:19Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,5777489405,140,55.3,5777489411,213,5.29,5777489409,212,27.4,5777489407,141,24.9,5777489403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775259,694,1,2,88,2,c9xffml4i7ihblp1qhus9w3fu,1,55.9,21.5,2025-06-22T01:55:19.259Z,2025-06-22T01:55:20Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,5777489451,213,6.21,5777489449,212,13.7,5777489443,56,Right,5777489445,140,68.9,5777489447,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775263,695,1,2,88,2,c9xffml4i7ihblp1qhus9w3fu,1,69.0,20.0,2025-06-22T01:55:20.099Z,2025-06-22T01:55:21Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,5777489461,212,11.3,5777489463,213,3.93,5777489457,140,61.4,5777489459,141,8.2,5777489455,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775269,696,1,2,88,3,c9xffml4i7ihblp1qhus9w3fu,1,59.0,4.9,2025-06-22T01:55:21.060Z,2025-06-22T01:55:23Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,5777489493,141,14.6,5777489487,155,,5777489495,212,23.7,5777489497,213,0.28,5777489491,140,80.7,5777489489,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775271,697,50,2,88,6,c9xffml4i7ihblp1qhus9w3fu,1,84.8,15.6,2025-06-22T01:55:23.275Z,2025-06-22T01:55:32Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,5777489501,56,Right,5777489535,233,689,5777489503,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775277,689,7,2,88,6,b5l2e3csycjb8twvq9ek0j5gq,1,15.2,84.4,2025-06-22T01:55:23.276Z,2025-06-22T01:55:31Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5777489523,285,,5777489529,233,697,5777489519,167,,5777489521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775279,690,6,2,88,9,b5l2e3csycjb8twvq9ek0j5gq,0,16.9,87.3,2025-06-22T01:55:26.592Z,2025-06-22T02:07:35Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5777489611,56,Back,5777489613,73,,5777489623,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775281,698,6,2,88,9,c9xffml4i7ihblp1qhus9w3fu,1,83.1,12.7,2025-06-22T01:55:26.592Z,2025-06-22T02:07:35Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,5777489615,233,690,5777489539,75,,5777489537,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775319,699,1,2,88,34,c9xffml4i7ihblp1qhus9w3fu,1,99.5,0.5,2025-06-22T01:55:51.187Z,2025-06-22T02:06:46Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,5777489757,213,2.58,5777489751,140,88.0,5777489755,212,14.2,5777489749,56,Right,5777489753,141,11.6,5777489747,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775331,700,1,2,88,38,c9xffml4i7ihblp1qhus9w3fu,1,89.0,10.6,2025-06-22T01:55:55.442Z,2025-06-22T02:06:47Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,1.0,5777495875,154,,5777489809,212,14.4,5777495873,210,15,5777489811,213,2.99,5777489805,140,75.4,5777489807,141,13.8,5777489803,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775343,702,15,2,88,39,c9xffml4i7ihblp1qhus9w3fu,1,76.8,27.0,2025-06-22T01:55:56.894Z,2025-06-22T02:06:25Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,5777495899,147,50.4,5777495903,233,691,5777495891,102,50.5,5777489879,56,Center,5777495877,25,,5777495881,78,,5777489877,18,,5777495879,72,,5777495883,29,5777495897,146,99.9,,5777495895,215,,5777495885,154,,5777495893,103,5.1,5777495887,55,700,,,,,,,,,,,,,,
2823775325,691,10,2,88,39,b5l2e3csycjb8twvq9ek0j5gq,1,3.1,52.6,2025-06-22T01:55:56.994Z,2025-06-22T02:12:06Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5777495909,233,702,5777489789,182,,5777489791,56,Back,5777489873,179,,5777489785,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775329,692,6,2,88,41,b5l2e3csycjb8twvq9ek0j5gq,0,12.4,50.8,2025-06-22T01:55:58.752Z,2025-06-22T02:07:36Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5777489799,56,Back,5777489801,73,,5777496685,233,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775345,703,6,2,88,41,c9xffml4i7ihblp1qhus9w3fu,1,91.6,49.6,2025-06-22T01:55:58.752Z,2025-06-22T02:07:56Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,5777496681,233,692,5777489889,56,Center,5777489891,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775357,704,1,2,89,1,c9xffml4i7ihblp1qhus9w3fu,0,99.5,99.5,2025-06-22T01:56:18.219Z,2025-06-22T01:56:19Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,5777489955,2,,5777489957,6,,5777489969,212,29.7,5777489959,155,,5777489963,56,Center,5777489971,213,4.44,5777489961,223,,5777489967,141,57.5,5777489965,140,,,,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775361,693,12,2,89,1,b5l2e3csycjb8twvq9ek0j5gq,1,11.3,49.6,2025-06-22T01:56:18.897Z,2025-06-22T01:56:40Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5777489989,56,Center,5777489991,140,67.1,5777489997,213,0.01,5777490009,189,,5777489995,212,58.6,5777489993,141,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775369,705,1,2,89,3,c9xffml4i7ihblp1qhus9w3fu,0,42.5,33.0,2025-06-22T01:56:20.539Z,2025-06-22T01:56:30Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,5777490025,157,,5777490035,213,6.24,5777490027,56,Center,5777490037,1,,5777490031,141,28.9,5777490033,212,61.7,5777490029,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775373,694,5,2,89,11,b5l2e3csycjb8twvq9ek0j5gq,1,-1.2,70.8,2025-06-22T01:56:28.114Z,2025-06-22T02:08:14Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5777490467,233,706,5777490041,56,Back,5777490043,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823775445,706,5,2,89,11,c9xffml4i7ihblp1qhus9w3fu,0,101.2,29.2,2025-06-22T01:56:28.114Z,2025-06-22T02:08:14Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,5777490463,56,Center,5777490471,233,694,5777490465,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
