id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2785841301,690,44,2,86,33,ck22dnk93ng8ax7wonlff7yms,0,60.7,68.8,2025-03-09T01:52:30.338Z,2025-03-09T01:52:35Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568047943,56,Center,5568048085,233,706,5568047945,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841357,707,1,2,86,33,2n3wgr89m7jl8tmioemit2pgq,0,38.7,31.0,2025-03-09T01:52:30.759Z,2025-03-09T01:53:46Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5568048235,212,6.0,5568048237,213,0.84,5568048229,56,Back,5568048227,3,,5568048231,140,42.5,5568048233,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841315,691,61,2,86,34,ck22dnk93ng8ax7wonlff7yms,1,60.1,68.7,2025-03-09T01:52:31.567Z,2025-03-09T01:52:31Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568048021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841331,692,61,2,86,36,ck22dnk93ng8ax7wonlff7yms,1,59.0,68.8,2025-03-09T01:52:33.021Z,2025-03-09T01:52:33Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5568048117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841973,694,83,2,86,37,ck22dnk93ng8ax7wonlff7yms,0,59.3,62.4,2025-03-09T01:52:33.947Z,2025-03-09T01:53:22Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5568051823,399,5r88subg9jy8zg4y97tzwzxm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841427,708,4,2,86,40,2n3wgr89m7jl8tmioemit2pgq,1,40.8,44.3,2025-03-09T01:52:37.404Z,2025-03-09T01:52:59Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5568050159,265,,5568048787,233,693,5568048749,152,,5568048747,56,Back,5568048753,286,,5568048745,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841399,693,4,2,86,40,ck22dnk93ng8ax7wonlff7yms,0,59.2,55.7,2025-03-09T01:52:37.405Z,2025-03-09T01:52:57Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568048887,233,708,5568048625,285,,5568049953,265,,5568048617,13,,5568048619,56,Center,5568048621,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841627,709,1,2,86,50,2n3wgr89m7jl8tmioemit2pgq,1,34.6,19.4,2025-03-09T01:52:47.586Z,2025-03-09T01:52:51Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5568049641,141,9.4,5568049635,152,,5568049645,213,5.56,5568049639,140,41.9,5568049637,56,Back,5568049643,212,10.2,5568049633,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841637,710,1,2,86,52,2n3wgr89m7jl8tmioemit2pgq,1,41.9,9.4,2025-03-09T01:52:49.354Z,2025-03-09T01:52:52Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568049669,212,21.5,5568049663,56,Back,5568049667,141,35.7,5568049665,140,30.6,5568049671,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841717,711,1,2,86,54,2n3wgr89m7jl8tmioemit2pgq,1,30.6,35.7,2025-03-09T01:52:51.042Z,2025-03-09T01:52:59Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5568050101,213,1.45,5568050095,140,32.5,5568050099,212,17.0,5568050097,141,60.5,5568050093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841767,712,1,2,87,3,2n3wgr89m7jl8tmioemit2pgq,1,30.5,64.6,2025-03-09T01:53:00.299Z,2025-03-09T01:53:01Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5568050357,213,3.54,5568050355,212,23.4,5568050351,140,9.9,5568050353,141,51.3,5568050349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841797,713,1,2,87,4,2n3wgr89m7jl8tmioemit2pgq,1,9.5,50.0,2025-03-09T01:53:01.793Z,2025-03-09T01:53:04Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5568050489,140,11.9,5568050487,56,Back,5568050493,212,23.1,5568050491,141,16.2,5568050495,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841845,714,1,2,87,7,2n3wgr89m7jl8tmioemit2pgq,1,11.9,16.2,2025-03-09T01:53:04.201Z,2025-03-09T01:53:08Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5568050795,212,18.9,5568050797,213,6.25,5568050791,140,29.9,5568050793,141,15.3,5568050789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841895,715,1,2,87,10,2n3wgr89m7jl8tmioemit2pgq,1,22.2,13.5,2025-03-09T01:53:07.842Z,2025-03-09T01:53:11Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5568051043,56,Back,5568051051,213,1.65,5568051049,212,41.3,5568051047,141,74.1,5568051039,155,,5568051053,1,,5568051045,140,19.2,5568051041,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841939,716,1,2,87,14,2n3wgr89m7jl8tmioemit2pgq,1,18.8,83.8,2025-03-09T01:53:11.785Z,2025-03-09T01:53:14Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5568051261,212,19.9,5568051255,56,Back,5568051263,213,5.99,5568051257,140,37.0,5568051259,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841965,717,1,2,87,17,2n3wgr89m7jl8tmioemit2pgq,1,35.7,73.8,2025-03-09T01:53:14.514Z,2025-03-09T01:53:16Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5568051379,140,32.3,5568051377,56,Back,5568051381,141,85.1,5568051385,213,2.01,5568051383,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785842025,718,1,2,87,19,2n3wgr89m7jl8tmioemit2pgq,1,32.5,87.8,2025-03-09T01:53:16.689Z,2025-03-09T01:53:20Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5568051653,140,29.4,5568051659,213,4.52,5568051657,212,17.4,5568051655,141,62.7,5568051651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785842047,719,1,2,87,23,2n3wgr89m7jl8tmioemit2pgq,1,28.9,61.1,2025-03-09T01:53:19.947Z,2025-03-09T01:53:24Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5568052009,1,,5568051763,141,22.5,5568051757,56,Center,5568051759,140,62.0,5568051771,213,5.64,5568051767,212,43.6,5568051755,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785842093,720,1,2,87,27,2n3wgr89m7jl8tmioemit2pgq,0,61.6,20.7,2025-03-09T01:53:24.538Z,2025-03-09T01:53:25Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568052029,213,1.41,5568052027,212,10.7,5568052031,1,,5568052025,141,36.3,5568052021,56,Center,5568052019,157,,5568052023,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785842147,695,1,2,87,28,ck22dnk93ng8ax7wonlff7yms,0,29.0,54.2,2025-03-09T01:53:25.614Z,2025-03-09T01:53:34Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5568052311,213,0.66,5568052305,140,33.8,5568052303,56,Back,5568052309,212,6.4,5568052307,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785842117,721,8,2,87,29,2n3wgr89m7jl8tmioemit2pgq,1,62.3,36.9,2025-03-09T01:53:26.490Z,2025-03-09T01:53:26Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5568052143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785842165,722,1,2,87,30,2n3wgr89m7jl8tmioemit2pgq,1,62.3,36.9,2025-03-09T01:53:26.970Z,2025-03-09T01:53:29Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5568052403,212,7.3,5568052401,141,27.1,5568052397,56,Center,5568052405,213,4.28,5568052399,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785842175,723,4,2,87,32,2n3wgr89m7jl8tmioemit2pgq,1,62.3,35.2,2025-03-09T01:53:29.506Z,2025-03-09T02:17:36Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568052479,13,,5568052481,56,Center,5568052485,265,,5568052487,286,,5568052561,233,696,5568052483,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785842189,696,4,2,87,32,ck22dnk93ng8ax7wonlff7yms,0,37.7,64.8,2025-03-09T01:53:29.507Z,2025-03-09T02:17:36Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5568052537,285,,5568052533,152,,5568052615,233,723,5568052535,265,,5568052531,56,Back,5568052529,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785842663,724,1,2,88,1,2n3wgr89m7jl8tmioemit2pgq,1,61.1,32.4,2025-03-09T01:53:58.617Z,2025-03-09T01:54:03Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568054873,1,,5568054863,56,Center,5568054861,152,,5568054867,141,57.2,5568054869,212,36.8,5568054865,140,92.2,5568054871,213,0.48,5568054859,155,,5568054857,5,,,,,,,,,,,,,,,,,,,,,,,,
2785842677,725,1,2,88,6,2n3wgr89m7jl8tmioemit2pgq,0,93.9,58.2,2025-03-09T01:54:03.625Z,2025-03-09T01:54:05Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5568054961,141,33.9,5568054965,213,5.15,5568054959,140,100.0,5568054957,56,Center,5568054955,3,,5568054963,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843221,697,5,2,88,6,ck22dnk93ng8ax7wonlff7yms,1,-1.2,64.8,2025-03-09T01:54:03.868Z,2025-03-09T02:17:21Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5568057931,56,Back,5568057933,346,,5568058539,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843329,726,5,2,88,6,2n3wgr89m7jl8tmioemit2pgq,0,101.2,35.2,2025-03-09T01:54:03.868Z,2025-03-09T02:17:22Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5568058511,56,Center,5568058597,233,697,5568058513,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843323,698,1,2,88,45,ck22dnk93ng8ax7wonlff7yms,0,4.8,52.1,2025-03-09T01:54:42.359Z,2025-03-09T01:54:48Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5568058477,74,,5568058475,1,,5568058465,56,Center,5568058471,212,68.0,5568058469,141,68.1,5568058467,140,68.7,5568058473,213,0.16,5568058463,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843341,727,1,2,88,51,2n3wgr89m7jl8tmioemit2pgq,0,23.9,22.1,2025-03-09T01:54:48.587Z,2025-03-09T01:54:49Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568058573,140,32.2,5568058571,56,Back,5568058569,157,,5568058577,212,8.7,5568058579,213,0.01,5568058581,1,,5568058575,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843385,699,1,2,88,53,ck22dnk93ng8ax7wonlff7yms,1,60.5,65.8,2025-03-09T01:54:50.676Z,2025-03-09T01:55:10Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5568058835,141,68.1,5568058847,213,0.21,5568058841,212,7.6,5568058829,140,67.6,5568058825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843417,700,61,2,88,55,ck22dnk93ng8ax7wonlff7yms,1,67.6,68.1,2025-03-09T01:54:51.964Z,2025-03-09T01:55:07Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5568059019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843461,701,1,2,88,57,ck22dnk93ng8ax7wonlff7yms,1,58.0,73.9,2025-03-09T01:54:53.948Z,2025-03-09T01:54:56Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5568059235,140,56.9,5568059237,141,61.1,5568059239,212,8.8,5568059241,213,4.58,5568059231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843467,702,50,2,88,59,ck22dnk93ng8ax7wonlff7yms,1,55.6,63.2,2025-03-09T01:54:56.074Z,2025-03-09T02:18:13Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568059661,233,728,5568059277,286,,5568059275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843527,728,7,2,88,59,2n3wgr89m7jl8tmioemit2pgq,1,44.4,36.8,2025-03-09T01:54:56.075Z,2025-03-09T02:18:13Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5568059571,285,,5568059569,56,Back,5568059641,233,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843533,729,13,2,89,2,2n3wgr89m7jl8tmioemit2pgq,1,56.6,34.4,2025-03-09T01:54:59.776Z,2025-03-09T02:31:21Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5568060325,231,48.0,5568060317,215,,5568060315,103,43.1,5568059597,22,,5568189633,328,,5568060311,77,,5568060309,20,,5568060321,458,,5568059601,56,5568059599,19,,5568060323,230,95.6,5568060313,102,Center,65.2,,,,,,,,,,,,,,
2785843637,703,5,2,89,3,ck22dnk93ng8ax7wonlff7yms,1,-0.8,41.8,2025-03-09T01:55:00.562Z,2025-03-09T02:17:22Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568060101,56,Back,5568060159,233,730,5568060103,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843563,730,5,2,89,3,2n3wgr89m7jl8tmioemit2pgq,0,100.8,58.2,2025-03-09T01:55:00.562Z,2025-03-09T02:17:22Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5568059783,56,Center,5568060185,233,703,5568059785,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843937,704,18,2,89,32,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-09T01:55:29.887Z,2025-03-09T01:55:34Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5568061759,55,705,5568061675,44,Forward,5568061673,42,,5568061677,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843943,705,19,2,89,32,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-09T01:55:29.888Z,2025-03-09T02:47:27Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5568061727,55,704,5568061711,42,,5568061725,44,Defender,5568061719,145,11,5568061723,59,27,5568062143,293,5,5568230603,292,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844413,706,1,2,89,55,ck22dnk93ng8ax7wonlff7yms,1,4.6,54.6,2025-03-09T01:55:52.727Z,2025-03-09T01:55:58Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5568063991,1,,5568063995,74,,5568063987,212,58.2,5568063989,213,0.23,5568063985,141,74.4,5568063975,124,,5568063981,140,58.5,5568063977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844423,707,4,2,89,59,ck22dnk93ng8ax7wonlff7yms,1,62.8,65.2,2025-03-09T01:55:56.783Z,2025-03-09T01:56:05Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5568064257,286,,5568064249,56,Center,5568064247,294,,5568064245,13,,5568064329,233,732,5568064253,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844387,732,4,2,89,59,2n3wgr89m7jl8tmioemit2pgq,0,37.2,34.8,2025-03-09T01:55:56.784Z,2025-03-09T01:56:05Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568064095,152,,5568064099,285,,5568064085,13,,5568064393,233,707,5568064091,56,Back,5568064087,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844845,708,1,2,90,33,ck22dnk93ng8ax7wonlff7yms,0,59.2,77.9,2025-03-09T01:56:30.265Z,2025-03-09T01:56:32Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5568066333,212,33.1,5568066323,155,,5568066337,1,,5568066335,213,0.16,5568066321,5,,5568066325,152,,5568066331,141,85.6,5568066329,140,90.3,5568066327,56,,,,,,,,,Left,,,,,,,,,,,,,,,
2785844851,733,12,2,90,35,2n3wgr89m7jl8tmioemit2pgq,1,12.8,12.8,2025-03-09T01:56:32.808Z,2025-03-09T01:56:39Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568066363,140,19.8,5568066361,56,Back,5568066369,213,6.08,5568066367,212,7.5,5568066389,15,,5568066365,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845015,736,83,2,90,40,2n3wgr89m7jl8tmioemit2pgq,0,28.7,10.9,2025-03-09T01:56:37.104Z,2025-03-09T01:56:49Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5568067545,399,441plehxckmdj5gb2mr6y8ne2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844929,709,61,2,90,41,ck22dnk93ng8ax7wonlff7yms,0,81.5,88.9,2025-03-09T01:56:38.519Z,2025-03-09T01:56:38Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5568066715,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844993,735,61,2,90,45,2n3wgr89m7jl8tmioemit2pgq,0,36.5,12.6,2025-03-09T01:56:42.777Z,2025-03-09T01:56:42Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5568067053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845043,711,1,2,90,46,ck22dnk93ng8ax7wonlff7yms,1,43.9,80.6,2025-03-09T01:56:43.481Z,2025-03-09T01:56:46Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5568067323,141,53.1,5568067321,140,31.5,5568067319,56,Back,5568067325,212,22.8,5568067329,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845051,712,1,2,90,49,ck22dnk93ng8ax7wonlff7yms,1,29.3,51.9,2025-03-09T01:56:46.031Z,2025-03-09T01:56:46Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5568067371,56,Back,5568067375,141,53.4,5568067377,212,9.0,5568067379,213,0.11,5568067373,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845075,713,1,2,90,49,ck22dnk93ng8ax7wonlff7yms,1,37.8,53.4,2025-03-09T01:56:46.613Z,2025-03-09T01:56:48Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568067503,141,46.3,5568067499,56,Back,5568067505,212,9.9,5568067507,213,3.65,5568067501,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845197,714,1,2,90,53,ck22dnk93ng8ax7wonlff7yms,1,35.1,31.3,2025-03-09T01:56:50.367Z,2025-03-09T01:56:56Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5568068115,141,10.1,5568068119,213,5.74,5568068113,140,57.8,5568068117,212,27.9,5568068111,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845225,715,1,2,90,59,ck22dnk93ng8ax7wonlff7yms,1,60.6,15.3,2025-03-09T01:56:56.463Z,2025-03-09T01:56:58Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5568068245,213,1.48,5568068237,56,Center,5568068239,140,61.5,5568068241,141,31.2,5568068243,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845247,716,1,2,91,1,ck22dnk93ng8ax7wonlff7yms,1,61.0,34.2,2025-03-09T01:56:58.304Z,2025-03-09T01:57:00Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568068355,212,12.1,5568068357,213,2.24,5568068351,140,53.9,5568068349,56,Center,5568068353,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845327,717,1,2,91,3,ck22dnk93ng8ax7wonlff7yms,1,54.4,48.5,2025-03-09T01:57:00.028Z,2025-03-09T01:57:04Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5568068767,141,74.1,5568068769,212,17.5,5568068763,56,Center,5568068765,140,56.1,5568068771,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845373,718,1,2,91,7,ck22dnk93ng8ax7wonlff7yms,0,60.8,77.6,2025-03-09T01:57:04.551Z,2025-03-09T01:57:06Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5568068997,141,79.0,5568068999,212,23.9,5568068993,56,Left,5568069001,213,0.04,5568068995,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845479,738,1,2,91,11,2n3wgr89m7jl8tmioemit2pgq,1,13.8,21.5,2025-03-09T01:57:08.111Z,2025-03-09T01:57:13Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5568069419,212,7.1,5568069413,56,Back,5568069417,141,14.9,5568069421,213,5.60,5568069415,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845489,739,3,2,91,16,2n3wgr89m7jl8tmioemit2pgq,0,21.2,10.8,2025-03-09T01:57:13.304Z,2025-03-09T01:57:20Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568069461,56,Back,5568069623,233,719,5568069463,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845507,719,7,2,91,16,ck22dnk93ng8ax7wonlff7yms,1,78.8,89.2,2025-03-09T01:57:13.305Z,2025-03-09T01:57:19Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5568069539,56,Left,5568069537,167,,5568069581,233,739,5568069541,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845585,720,5,2,91,18,ck22dnk93ng8ax7wonlff7yms,0,76.0,101.7,2025-03-09T01:57:15.091Z,2025-03-09T02:17:23Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5568069977,233,740,5568069931,56,Left,5568069933,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845555,740,5,2,91,18,2n3wgr89m7jl8tmioemit2pgq,1,24.0,-1.7,2025-03-09T01:57:15.091Z,2025-03-09T02:17:23Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568069791,347,,5568069789,56,Back,5568069963,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845601,741,1,2,91,21,2n3wgr89m7jl8tmioemit2pgq,1,25.7,0.0,2025-03-09T01:57:17.968Z,2025-03-09T01:57:21Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568070043,212,14.2,5568070035,107,,5568070037,56,Back,5568070039,140,16.4,5568070045,213,2.33,5568070041,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845625,742,1,2,91,23,2n3wgr89m7jl8tmioemit2pgq,1,12.3,14.0,2025-03-09T01:57:20.126Z,2025-03-09T01:57:23Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5568070169,212,19.6,5568070163,56,Back,5568070167,141,41.0,5568070165,140,5.8,5568070171,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845663,743,1,2,91,26,2n3wgr89m7jl8tmioemit2pgq,1,7.2,45.4,2025-03-09T01:57:23.136Z,2025-03-09T01:57:27Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5568070383,140,14.6,5568070381,56,Back,5568070385,141,67.9,5568070387,212,17.2,5568070389,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845709,744,1,2,91,29,2n3wgr89m7jl8tmioemit2pgq,1,19.7,71.5,2025-03-09T01:57:26.887Z,2025-03-09T01:57:31Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5568070651,140,44.5,5568070655,212,26.4,5568070657,213,0.17,5568070649,56,Back,5568070653,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845711,745,61,2,91,34,2n3wgr89m7jl8tmioemit2pgq,0,44.5,78.1,2025-03-09T01:57:31.112Z,2025-03-09T01:57:31Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5568070665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845749,721,61,2,91,38,ck22dnk93ng8ax7wonlff7yms,1,57.7,19.2,2025-03-09T01:57:35.039Z,2025-03-09T01:57:35Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5568070805,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845767,722,1,2,91,39,ck22dnk93ng8ax7wonlff7yms,1,55.5,19.8,2025-03-09T01:57:36.167Z,2025-03-09T01:57:36Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5568070903,212,7.5,5568070899,140,56.8,5568070897,56,Center,5568070905,213,1.39,5568070901,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785845771,723,1,2,91,39,ck22dnk93ng8ax7wonlff7yms,1,56.9,30.7,2025-03-09T01:57:36.750Z,2025-03-09T01:57:37Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568070933,212,7.7,5568070931,141,19.7,5568070929,140,55.0,5568070927,56,Right,5568070935,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
