id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2785930473,718,5,2,82,22,bk3zg8yaj5uoqhxzwons3bo8a,0,28.9,-1.8,2025-03-09T04:57:22.693Z,2025-03-09T05:46:27Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568518155,56,Back,5568518581,233,662,5568518157,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930599,663,1,2,82,41,7neuneh44n9rtsfsh6r0sb9no,1,67.9,100.0,2025-03-09T04:57:41.901Z,2025-03-09T04:57:47Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5568518671,212,27.7,5568518665,56,Center,5568518673,213,5.33,5568518675,1,,5568518667,140,83.1,5568518669,141,68.1,5568518663,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930609,664,1,2,82,46,7neuneh44n9rtsfsh6r0sb9no,1,83.1,68.1,2025-03-09T04:57:47.484Z,2025-03-09T04:57:49Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5568518723,213,3.55,5568518717,140,78.2,5568518721,212,5.6,5568518719,141,64.8,5568518715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930621,665,1,2,82,49,7neuneh44n9rtsfsh6r0sb9no,1,81.8,78.8,2025-03-09T04:57:49.763Z,2025-03-09T04:57:52Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5568518763,140,72.3,5568518769,213,2.64,5568518767,212,11.4,5568518761,56,Left,5568518765,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930635,666,1,2,82,51,7neuneh44n9rtsfsh6r0sb9no,0,72.6,86.9,2025-03-09T04:57:51.956Z,2025-03-09T04:57:54Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5568518857,1,,5568518843,155,,5568518839,2,,5568518849,140,100.0,5568518855,213,5.41,5568518853,212,46.5,5568518851,141,34.5,5568518847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930789,667,5,2,82,53,7neuneh44n9rtsfsh6r0sb9no,0,101.3,44.0,2025-03-09T04:57:54.094Z,2025-03-09T05:46:28Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5568519685,346,,5568519683,56,Center,5568519691,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930675,719,5,2,82,53,bk3zg8yaj5uoqhxzwons3bo8a,1,-1.3,56.0,2025-03-09T04:57:54.094Z,2025-03-09T05:46:28Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5568519061,346,,5568519687,233,667,5568519059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930691,720,1,2,83,2,bk3zg8yaj5uoqhxzwons3bo8a,1,3.4,43.7,2025-03-09T04:58:02.991Z,2025-03-09T04:58:05Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5568519147,213,1.31,5568519137,124,,5568519145,212,11.0,5568519151,237,,5568519141,140,6.1,5568519143,141,59.4,5568519139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930705,721,1,2,83,4,bk3zg8yaj5uoqhxzwons3bo8a,1,6.1,59.4,2025-03-09T04:58:05.488Z,2025-03-09T04:58:10Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568519225,56,Back,5568519231,212,44.4,5568519233,213,5.39,5568519235,1,,5568519223,155,,5568519227,140,32.7,5568519229,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930747,722,1,2,83,9,bk3zg8yaj5uoqhxzwons3bo8a,1,32.7,8.6,2025-03-09T04:58:10.487Z,2025-03-09T04:58:18Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5568519469,155,,5568519471,56,Center,5568519473,140,67.9,5568519479,212,40.6,5568519483,1,,5568519481,213,0.43,5568519477,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930757,723,1,2,83,17,bk3zg8yaj5uoqhxzwons3bo8a,1,79.6,14.9,2025-03-09T04:58:17.999Z,2025-03-09T04:58:20Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,,,5568519513,140,75.1,5568519519,213,2.28,5568519511,56,Center,5568519515,141,23.0,5568519517,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930779,724,1,2,83,19,bk3zg8yaj5uoqhxzwons3bo8a,1,70.9,22.2,2025-03-09T04:58:20.112Z,2025-03-09T04:58:24Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5568519617,140,89.8,5568519621,212,37.3,5568519619,141,68.7,5568519613,155,,5568519623,213,1.01,5568519625,1,,5568519615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930781,725,1,2,83,23,bk3zg8yaj5uoqhxzwons3bo8a,0,90.7,72.7,2025-03-09T04:58:24.096Z,2025-03-09T04:58:24Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568519637,213,4.27,5568519633,141,53.6,5568519631,140,84.9,5568519629,56,Center,5568519635,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930795,668,12,2,83,25,7neuneh44n9rtsfsh6r0sb9no,1,11.5,43.6,2025-03-09T04:58:26.187Z,2025-03-09T04:58:28Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568519755,167,,5568519725,212,31.0,5568519727,213,4.75,5568519723,141,0.0,5568519721,140,12.6,5568519719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930799,669,5,2,83,26,7neuneh44n9rtsfsh6r0sb9no,0,13.5,-1.5,2025-03-09T04:58:27.260Z,2025-03-09T05:46:29Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568519825,233,726,5568519749,347,,5568519747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930809,726,5,2,83,26,bk3zg8yaj5uoqhxzwons3bo8a,1,86.5,101.5,2025-03-09T04:58:27.260Z,2025-03-09T05:46:28Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568519815,347,,5568519821,233,669,5568519813,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930817,727,1,2,83,30,bk3zg8yaj5uoqhxzwons3bo8a,1,84.9,100.0,2025-03-09T04:58:31.575Z,2025-03-09T04:58:34Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568519861,213,3.51,5568519859,212,18.0,5568519853,56,Left,5568519851,107,,5568519855,140,68.9,5568519857,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930821,728,1,2,83,33,bk3zg8yaj5uoqhxzwons3bo8a,1,69.8,88.4,2025-03-09T04:58:33.847Z,2025-03-09T04:58:35Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568519895,212,7.8,5568519889,56,Center,5568519897,213,4.93,5568519891,140,71.4,5568519893,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930831,729,1,2,83,34,bk3zg8yaj5uoqhxzwons3bo8a,1,71.4,77.2,2025-03-09T04:58:34.831Z,2025-03-09T04:58:38Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5568520003,141,89.4,5568520001,140,75.0,5568519999,56,Left,5568520005,212,9.1,5568520007,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930837,730,1,2,83,37,bk3zg8yaj5uoqhxzwons3bo8a,0,73.8,83.6,2025-03-09T04:58:38.461Z,2025-03-09T04:58:39Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568520037,2,,5568520047,212,28.6,5568520045,141,47.5,5568520041,56,Center,5568520049,213,5.25,5568520039,155,,5568520043,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930843,670,12,2,83,40,7neuneh44n9rtsfsh6r0sb9no,1,14.6,54.2,2025-03-09T04:58:41.508Z,2025-03-09T04:58:42Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568520093,15,,5568520087,213,0.21,5568520085,212,21.9,5568520079,56,Back,5568520081,140,35.0,5568520083,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930849,731,1,2,83,41,bk3zg8yaj5uoqhxzwons3bo8a,1,62.2,37.1,2025-03-09T04:58:42.167Z,2025-03-09T04:58:43Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5568520121,212,8.8,5568520117,140,64.4,5568520119,141,49.6,5568520123,213,1.31,5568520115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930863,732,1,2,83,42,bk3zg8yaj5uoqhxzwons3bo8a,1,64.6,49.7,2025-03-09T04:58:42.816Z,2025-03-09T04:58:44Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5568520169,212,7.6,5568520167,141,39.7,5568520163,56,Center,5568520173,213,5.17,5568520165,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930871,733,1,2,83,43,bk3zg8yaj5uoqhxzwons3bo8a,0,67.8,39.7,2025-03-09T04:58:43.911Z,2025-03-09T04:58:45Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5568520225,141,63.6,5568520221,56,Center,5568520223,140,79.1,5568520227,212,20.1,5568520229,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930901,672,1,2,83,45,7neuneh44n9rtsfsh6r0sb9no,1,24.4,37.4,2025-03-09T04:58:46.259Z,2025-03-09T04:58:52Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5568520351,213,6.02,5568520345,140,36.4,5568520343,56,Back,5568520347,141,32.4,5568520349,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930921,673,3,2,83,51,7neuneh44n9rtsfsh6r0sb9no,1,50.6,28.7,2025-03-09T04:58:51.632Z,2025-03-09T05:48:15Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5568520443,286,,5568520441,56,Center,5568520451,233,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930899,734,45,2,83,51,bk3zg8yaj5uoqhxzwons3bo8a,0,49.4,71.3,2025-03-09T04:58:51.632Z,2025-03-09T05:48:16Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568520341,285,,5568520485,233,673,5568520339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930913,735,83,2,83,53,bk3zg8yaj5uoqhxzwons3bo8a,0,45.1,70.8,2025-03-09T04:58:53.735Z,2025-03-09T04:58:59Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568520545,399,do8svqsgqomasmzdwwsgg7qlm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930939,674,1,2,83,54,7neuneh44n9rtsfsh6r0sb9no,1,61.4,14.7,2025-03-09T04:58:55.611Z,2025-03-09T04:58:58Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5568520525,56,Back,5568520531,212,29.0,5568520533,213,3.13,5568520529,141,15.2,5568520527,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930961,675,1,2,83,57,7neuneh44n9rtsfsh6r0sb9no,0,29.4,16.7,2025-03-09T04:58:58.580Z,2025-03-09T04:59:03Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568520625,141,26.2,5568520631,213,0.10,5568520623,140,90.4,5568520627,212,64.4,5568520635,1,,5568520619,157,,5568520621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931021,738,1,2,84,5,bk3zg8yaj5uoqhxzwons3bo8a,1,21.2,66.3,2025-03-09T04:59:06.248Z,2025-03-09T04:59:11Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5568520871,212,8.6,5568520865,56,Back,5568520873,213,0.82,5568520867,140,26.8,5568520869,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931041,739,1,2,84,10,bk3zg8yaj5uoqhxzwons3bo8a,1,37.1,71.8,2025-03-09T04:59:11.368Z,2025-03-09T04:59:13Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5568520943,56,Back,5568520949,212,13.9,5568520947,141,52.7,5568520945,140,32.4,5568520951,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931059,740,1,2,84,12,bk3zg8yaj5uoqhxzwons3bo8a,1,31.9,50.4,2025-03-09T04:59:13.591Z,2025-03-09T04:59:17Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5568521045,140,37.4,5568521053,213,5.14,5568521047,141,31.9,5568521043,56,Back,5568521049,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931073,741,1,2,84,16,bk3zg8yaj5uoqhxzwons3bo8a,1,34.8,32.4,2025-03-09T04:59:17.176Z,2025-03-09T04:59:19Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568521111,213,2.10,5568521109,212,15.6,5568521103,56,Back,5568521107,141,52.2,5568521105,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931085,742,1,2,84,18,bk3zg8yaj5uoqhxzwons3bo8a,1,27.8,53.0,2025-03-09T04:59:19.511Z,2025-03-09T04:59:22Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5568521173,141,71.1,5568521171,140,27.8,5568521169,56,Back,5568521177,213,1.57,5568521175,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931093,743,1,2,84,21,bk3zg8yaj5uoqhxzwons3bo8a,0,26.9,75.7,2025-03-09T04:59:22.063Z,2025-03-09T04:59:24Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568521205,140,69.8,5568521207,141,67.5,5568521203,56,Center,5568521209,212,45.4,5568521213,1,,5568521211,213,6.16,5568521201,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931105,676,12,2,84,24,7neuneh44n9rtsfsh6r0sb9no,1,33.7,31.9,2025-03-09T04:59:25.075Z,2025-03-09T04:59:26Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568521289,141,26.2,5568521287,140,45.3,5568521291,212,12.8,5568521293,213,5.98,5568521327,15,,5568521285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931137,744,1,2,84,28,bk3zg8yaj5uoqhxzwons3bo8a,0,56.0,91.4,2025-03-09T04:59:29.279Z,2025-03-09T04:59:30Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568521441,141,88.1,5568521439,140,58.4,5568521443,212,3.4,5568521467,236,,5568521437,56,Left,5568521469,233,677,5568521445,213,5.56,5568521473,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931141,677,74,2,84,28,7neuneh44n9rtsfsh6r0sb9no,1,41.4,12.5,2025-03-09T04:59:29.280Z,2025-03-09T05:47:57Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5568521491,233,744,5568521455,56,Back,5568521457,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931149,678,5,2,84,30,7neuneh44n9rtsfsh6r0sb9no,0,47.8,-2.0,2025-03-09T04:59:30.659Z,2025-03-09T05:46:29Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5568521495,56,Back,5568521601,233,745,5568521497,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931161,745,5,2,84,30,bk3zg8yaj5uoqhxzwons3bo8a,1,52.2,102.0,2025-03-09T04:59:30.659Z,2025-03-09T05:46:29Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568521597,233,678,5568521559,347,,5568521557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931193,746,1,2,84,33,bk3zg8yaj5uoqhxzwons3bo8a,1,52.0,100.0,2025-03-09T04:59:34.359Z,2025-03-09T04:59:39Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568521747,140,40.7,5568521751,212,13.8,5568521745,56,Back,5568521753,213,3.67,5568521743,107,,5568521749,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931203,747,1,2,84,38,bk3zg8yaj5uoqhxzwons3bo8a,0,40.7,89.9,2025-03-09T04:59:39.103Z,2025-03-09T04:59:41Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568521821,56,Center,5568521819,155,,5568521829,213,5.57,5568521823,140,73.9,5568521827,212,46.0,5568521831,1,,5568521825,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931217,679,12,2,84,41,7neuneh44n9rtsfsh6r0sb9no,1,31.1,47.2,2025-03-09T04:59:42.290Z,2025-03-09T04:59:43Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5568521903,15,,5568521885,140,40.6,5568521883,56,Back,5568521891,213,5.46,5568521889,212,14.7,5568521887,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931251,748,50,2,84,45,bk3zg8yaj5uoqhxzwons3bo8a,1,64.2,67.0,2025-03-09T04:59:46.225Z,2025-03-09T05:48:10Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5568522063,233,680,5568522011,56,Center,5568522013,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931257,680,7,2,84,45,7neuneh44n9rtsfsh6r0sb9no,1,35.8,33.0,2025-03-09T04:59:46.226Z,2025-03-09T05:48:10Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5568522039,56,Back,5568522055,233,748,5568522041,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931277,682,1,2,84,47,7neuneh44n9rtsfsh6r0sb9no,1,40.5,37.1,2025-03-09T04:59:47.855Z,2025-03-09T04:59:49Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5568522131,141,41.6,5568522133,212,17.0,5568522135,213,0.18,5568522127,56,Center,5568522129,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931281,683,1,2,84,49,7neuneh44n9rtsfsh6r0sb9no,0,54.7,41.0,2025-03-09T04:59:49.706Z,2025-03-09T04:59:51Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5568522155,140,56.1,5568522181,233,749,5568522161,213,0.27,5568522185,286,,5568522179,236,,5568522153,56,Center,5568522157,141,41.6,5568522159,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931285,749,74,2,84,49,bk3zg8yaj5uoqhxzwons3bo8a,1,51.7,59.9,2025-03-09T04:59:49.707Z,2025-03-09T05:47:58Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568522205,233,683,5568522177,285,,5568522175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785936699,867,1,2,84,51,bk3zg8yaj5uoqhxzwons3bo8a,0,54.4,66.9,2025-03-09T04:59:51.617Z,2025-03-09T05:18:53Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568549957,141,63.6,5568549955,140,56.2,5568550627,286,,5568549953,56,Center,5568549959,212,2.9,5568550623,233,684,5568550621,236,,5568549961,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931295,684,74,2,84,51,7neuneh44n9rtsfsh6r0sb9no,1,53.8,42.4,2025-03-09T04:59:51.618Z,2025-03-09T05:47:58Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5568522233,56,Center,5568550145,233,867,5568549693,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931301,750,1,2,84,52,bk3zg8yaj5uoqhxzwons3bo8a,1,54.3,76.1,2025-03-09T04:59:52.703Z,2025-03-09T04:59:54Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5568522285,213,3.68,5568522277,56,Back,5568522279,140,44.4,5568522281,141,66.9,5568522283,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931349,752,1,2,84,59,bk3zg8yaj5uoqhxzwons3bo8a,1,45.4,67.5,2025-03-09T04:59:59.638Z,2025-03-09T05:00:01Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568522493,56,Center,5568522501,213,0.20,5568522497,141,70.5,5568522499,212,10.5,5568522495,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931373,753,1,2,85,1,bk3zg8yaj5uoqhxzwons3bo8a,1,56.6,68.5,2025-03-09T05:00:01.767Z,2025-03-09T05:00:05Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5568522623,141,78.7,5568522627,213,0.42,5568522619,56,Center,5568522621,140,71.5,5568522625,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931381,754,1,2,85,4,bk3zg8yaj5uoqhxzwons3bo8a,1,72.3,78.8,2025-03-09T05:00:04.903Z,2025-03-09T05:00:07Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5568522667,212,15.9,5568522665,141,90.0,5568522669,213,0.50,5568522663,140,85.6,5568522659,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931421,755,1,2,85,6,bk3zg8yaj5uoqhxzwons3bo8a,1,85.9,88.9,2025-03-09T05:00:06.815Z,2025-03-09T05:00:21Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,1.0,,5568522899,141,86.2,5568522901,212,21.6,5568522895,56,Left,5568523051,210,13,5568522903,213,3.23,5568522897,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931425,756,13,2,85,13,bk3zg8yaj5uoqhxzwons3bo8a,1,70.4,47.9,2025-03-09T05:00:14.159Z,2025-03-09T06:10:51Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5568523065,103,77.8,5568522915,56,Center,5568523067,215,,5568523071,231,49.6,5568522913,18,,5568523069,230,96.3,5568523063,102,52.4,5568522961,20,,5568523057,29,5568523055,74,5568522911,22,,5568523059,55,,,,,,,,,,,,,,755,,,,,,,,,,
2785931559,685,5,2,85,15,7neuneh44n9rtsfsh6r0sb9no,1,-1.0,58.6,2025-03-09T05:00:15.735Z,2025-03-09T05:46:30Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5568523571,56,Back,5568523573,346,,5568523583,233,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931431,757,5,2,85,15,bk3zg8yaj5uoqhxzwons3bo8a,0,101.0,41.4,2025-03-09T05:00:15.735Z,2025-03-09T05:46:30Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5568523619,233,685,5568522949,56,Center,5568522951,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931587,686,1,2,85,43,7neuneh44n9rtsfsh6r0sb9no,0,2.9,50.9,2025-03-09T05:00:44.491Z,2025-03-09T05:00:50Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5568523685,56,Center,5568523695,1,,5568523699,74,,5568523693,213,6.20,5568523691,212,66.7,5568523683,124,,5568523689,141,42.5,5568523687,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931591,687,44,2,85,47,7neuneh44n9rtsfsh6r0sb9no,1,63.1,44.7,2025-03-09T05:00:48.461Z,2025-03-09T06:52:54Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5568523713,286,,5568523711,56,Center,5568524475,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931583,758,44,2,85,47,bk3zg8yaj5uoqhxzwons3bo8a,0,36.9,55.3,2025-03-09T05:00:48.462Z,2025-03-09T05:59:18Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568524463,233,687,5568523673,285,,5568523671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785932927,722,1,2,85,48,7neuneh44n9rtsfsh6r0sb9no,1,69.4,40.9,2025-03-09T05:00:49.407Z,2025-03-09T05:05:39Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5568530545,141,31.2,5568530551,213,3.65,5568530541,56,Center,5568530547,212,13.6,5568530539,3,,5568530543,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931645,688,61,2,85,49,7neuneh44n9rtsfsh6r0sb9no,0,26.6,16.1,2025-03-09T05:00:50.566Z,2025-03-09T05:41:01Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5568523997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931633,760,1,2,85,58,bk3zg8yaj5uoqhxzwons3bo8a,0,88.5,88.6,2025-03-09T05:00:59.247Z,2025-03-09T05:01:04Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5568524021,286,,5568523927,140,85.3,5568523925,56,Left,5568523931,212,3.4,5568523933,213,3.08,5568524017,233,689,5568523929,141,88.9,5568524015,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
