id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/17/value,qualifier/15/value,qualifier/16/value
2816180101,597,1,2,76,23,83cpn99fh7ulkwe8nezy8a3mx,0,66.9,70.6,2025-05-18T00:44:19.280Z,2025-05-18T00:44:21Z,bteydgv4om5ylyoznx9vesogl,N. McCabe,,,5735069853,212,35.5,5735069843,56,Center,5735069861,1,,5735069857,213,0.10,5735069849,141,76.0,5735069847,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180297,598,5,2,76,25,83cpn99fh7ulkwe8nezy8a3mx,0,100.5,73.0,2025-05-18T00:44:20.871Z,2025-05-18T01:28:43Z,bteydgv4om5ylyoznx9vesogl,N. McCabe,,,5735070965,56,Center,5735188705,233,659,5735070967,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180309,659,5,2,76,25,2n3wgr89m7jl8tmioemit2pgq,1,-0.5,27.0,2025-05-18T00:44:20.871Z,2025-05-18T01:28:43Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5735188689,233,598,5735071011,346,,5735071007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180341,660,1,2,76,42,2n3wgr89m7jl8tmioemit2pgq,0,3.5,42.4,2025-05-18T00:44:37.885Z,2025-05-18T00:44:41Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5735071177,56,Center,5735071187,1,,5735071179,140,75.7,5735071189,74,,5735071175,124,,5735071185,213,6.25,5735071183,212,75.9,5735071181,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180371,601,1,2,76,46,83cpn99fh7ulkwe8nezy8a3mx,0,38.7,72.6,2025-05-18T00:44:41.975Z,2025-05-18T00:44:44Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5735071333,212,27.1,5735071325,3,,5735071331,141,78.9,5735071335,213,0.16,5735071329,140,64.2,5735071327,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180435,661,5,2,76,51,2n3wgr89m7jl8tmioemit2pgq,1,33.8,-1.6,2025-05-18T00:44:46.415Z,2025-05-18T01:28:44Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5735188333,233,771,5735071677,56,Back,5735188471,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816200579,771,5,2,76,51,83cpn99fh7ulkwe8nezy8a3mx,0,66.2,101.6,2025-05-18T00:44:46.415Z,2025-05-18T01:18:05Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5735188317,56,Left,5735188501,347,,5735188353,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180579,662,1,2,77,5,2n3wgr89m7jl8tmioemit2pgq,1,36.1,0.0,2025-05-18T00:45:01.037Z,2025-05-18T00:45:07Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5735072523,213,1.52,5735072521,212,18.8,5735072517,140,37.0,5735072519,141,25.6,5735072515,56,Back,5735072513,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180587,663,1,2,77,11,2n3wgr89m7jl8tmioemit2pgq,1,31.6,33.0,2025-05-18T00:45:06.829Z,2025-05-18T00:45:08Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5735072577,141,62.3,5735072579,212,20.1,5735072573,56,Back,5735072581,213,1.69,5735072575,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180599,664,1,2,77,12,2n3wgr89m7jl8tmioemit2pgq,0,29.9,62.3,2025-05-18T00:45:08.253Z,2025-05-18T00:45:09Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5735072635,56,Center,5735072633,157,,5735072645,1,,5735072639,141,72.1,5735072641,212,41.2,5735072643,213,0.16,5735072637,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180635,602,12,2,77,17,83cpn99fh7ulkwe8nezy8a3mx,1,30.7,13.9,2025-05-18T00:45:13.272Z,2025-05-18T00:45:15Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5735072831,213,5.64,5735072825,140,43.7,5735072823,56,Back,5735072913,167,,5735072827,141,0.0,5735072829,212,17.0,5735072855,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180647,603,5,2,77,18,83cpn99fh7ulkwe8nezy8a3mx,0,42.0,-1.4,2025-05-18T00:45:13.725Z,2025-05-18T01:28:44Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5735072903,347,,5735072901,56,Back,5735073171,233,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180689,665,5,2,77,18,2n3wgr89m7jl8tmioemit2pgq,1,58.0,101.4,2025-05-18T00:45:13.725Z,2025-05-18T01:28:44Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5735073131,233,603,5735073095,347,,5735073093,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180719,666,1,2,77,22,2n3wgr89m7jl8tmioemit2pgq,1,60.9,100.0,2025-05-18T00:45:18.357Z,2025-05-18T00:45:20Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5735073257,141,90.3,5735073249,56,Back,5735073253,140,41.0,5735073261,213,3.50,5735073263,1,,5735073259,212,22.3,5735073247,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180761,667,1,2,77,25,2n3wgr89m7jl8tmioemit2pgq,1,41.0,90.3,2025-05-18T00:45:20.549Z,2025-05-18T00:45:25Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5735073531,140,61.9,5735073533,141,93.2,5735073535,212,22.0,5735073529,56,Left,5735073537,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180781,668,1,2,77,29,2n3wgr89m7jl8tmioemit2pgq,1,59.0,89.6,2025-05-18T00:45:24.821Z,2025-05-18T00:45:26Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5735073637,213,4.40,5735073629,56,Center,5735073635,212,8.6,5735073633,141,77.6,5735073631,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180789,669,1,2,77,30,2n3wgr89m7jl8tmioemit2pgq,0,56.5,77.6,2025-05-18T00:45:26.101Z,2025-05-18T00:45:30Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5735073949,233,604,5735073657,213,0.10,5735073649,56,Center,5735073655,212,2.1,5735073947,236,,5735073651,140,58.5,5735073653,141,77.9,5735073953,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180833,604,74,2,77,30,83cpn99fh7ulkwe8nezy8a3mx,1,40.6,17.4,2025-05-18T00:45:26.102Z,2025-05-18T01:28:05Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5735073933,285,,5735073975,233,669,5735073931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180859,605,5,2,77,34,83cpn99fh7ulkwe8nezy8a3mx,0,49.5,-0.2,2025-05-18T00:45:29.566Z,2025-05-18T01:28:45Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5735074085,347,,5735074083,56,Back,5735074917,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180959,670,5,2,77,34,2n3wgr89m7jl8tmioemit2pgq,1,50.5,100.2,2025-05-18T00:45:29.566Z,2025-05-18T01:28:45Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5735074689,56,Left,5735074691,347,,5735074865,233,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180965,671,18,2,77,43,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-18T00:45:38.824Z,2025-05-18T00:45:51Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5735074735,44,Defender,5735074733,42,,5735074943,189,,5735074803,55,672,5735074737,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180973,672,19,2,77,43,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-18T00:45:38.825Z,2025-05-18T00:45:51Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5735074781,55,671,5735074771,145,6,5735074773,59,71,5735074775,292,4,5735074763,42,,5735074779,44,Defender,5735074777,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181141,673,1,2,78,0,2n3wgr89m7jl8tmioemit2pgq,0,32.4,100.0,2025-05-18T00:45:55.740Z,2025-05-18T01:11:51Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5735075707,213,5.90,5735075699,56,Center,5735075709,1,,5735075705,212,43.4,5735075703,141,77.5,5735075697,107,,5735075701,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181595,612,1,2,78,1,83cpn99fh7ulkwe8nezy8a3mx,1,24.2,20.8,2025-05-18T00:45:57.407Z,2025-05-18T00:46:35Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5735078345,56,Back,5735078343,3,,5735078355,212,9.5,5735078351,141,28.8,5735078359,213,0.61,5735078347,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181787,613,44,2,78,1,83cpn99fh7ulkwe8nezy8a3mx,1,37.7,13.0,2025-05-18T00:45:57.414Z,2025-05-18T01:27:56Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5735167295,233,800,5735079459,56,Back,5735079461,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196821,800,44,2,78,2,2n3wgr89m7jl8tmioemit2pgq,0,62.3,87.0,2025-05-18T00:45:57.415Z,2025-05-18T01:27:56Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5735167261,56,Left,5735167263,286,,5735167337,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181807,614,1,2,78,2,83cpn99fh7ulkwe8nezy8a3mx,1,37.0,17.7,2025-05-18T00:45:57.952Z,2025-05-18T00:47:13Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5735079577,213,1.19,5735079567,56,Back,5735079565,3,,5735079571,141,37.6,5735079573,212,14.6,5735079569,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181195,607,61,2,78,3,83cpn99fh7ulkwe8nezy8a3mx,0,64.4,35.1,2025-05-18T00:45:58.703Z,2025-05-18T00:47:40Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5735075979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181143,674,79,2,78,3,2n3wgr89m7jl8tmioemit2pgq,0,0.0,0.0,2025-05-18T00:45:58.773Z,2025-05-18T00:45:59Z,,,,,5735075717,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181159,606,79,2,78,9,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-18T00:46:04.775Z,2025-05-18T01:46:03Z,,,,,5735075833,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181243,675,1,2,78,10,2n3wgr89m7jl8tmioemit2pgq,0,33.9,72.0,2025-05-18T00:46:06.037Z,2025-05-18T01:34:47Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5735076277,213,0.22,5735076267,157,,5735076279,1,,5735076275,212,41.6,5735076269,56,Left,5735076271,140,72.6,5735076273,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181261,676,61,2,78,11,2n3wgr89m7jl8tmioemit2pgq,0,78.1,88.5,2025-05-18T00:46:06.607Z,2025-05-18T01:34:53Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5735168199,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181267,608,1,2,78,12,83cpn99fh7ulkwe8nezy8a3mx,1,25.1,20.4,2025-05-18T00:46:08.135Z,2025-05-18T01:34:51Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5735076411,140,40.7,5735076407,56,Back,5735076415,141,23.8,5735076425,1,,5735076423,213,0.14,5735076419,212,16.5,5735076403,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181271,610,1,2,78,14,83cpn99fh7ulkwe8nezy8a3mx,0,40.8,22.8,2025-05-18T00:46:09.937Z,2025-05-18T00:46:10Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5735076435,140,42.8,5735076433,56,Back,5735076437,141,21.0,5735076439,212,2.4,5735076441,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181341,678,1,2,78,19,2n3wgr89m7jl8tmioemit2pgq,1,69.7,79.0,2025-05-18T00:46:14.605Z,2025-05-18T01:13:07Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5735076817,212,2.7,5735076819,213,0.96,5735076815,141,82.3,5735076811,56,Left,5735076813,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181391,679,1,2,78,20,2n3wgr89m7jl8tmioemit2pgq,1,71.2,82.3,2025-05-18T00:46:15.597Z,2025-05-18T01:13:03Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5735077089,212,3.5,5735077087,141,78.5,5735077091,213,5.44,5735077085,140,73.4,5735170805,155,,5735077083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181397,680,4,2,78,23,2n3wgr89m7jl8tmioemit2pgq,1,68.8,70.8,2025-05-18T00:46:19.222Z,2025-05-18T05:37:31Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5735077181,286,,5735077173,13,,5735077175,56,Center,5735602817,295,,5735077323,233,611,5735077177,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181413,611,4,2,78,23,83cpn99fh7ulkwe8nezy8a3mx,0,31.2,29.2,2025-05-18T00:46:19.223Z,2025-05-18T05:37:33Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5735077253,152,,5735077251,56,Back,5735077351,233,680,5735602863,295,,5735077257,285,,5735077249,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181799,681,1,2,78,55,2n3wgr89m7jl8tmioemit2pgq,0,68.1,77.5,2025-05-18T00:46:51.350Z,2025-05-18T01:11:29Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5735079525,212,31.3,5735079521,140,89.3,5735079519,56,Center,5735079523,141,45.1,5735079511,5,,5735079513,155,,5735079517,152,,5735079527,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182953,623,44,2,78,58,83cpn99fh7ulkwe8nezy8a3mx,1,13.0,53.4,2025-05-18T00:46:54.414Z,2025-05-18T01:27:57Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5735165925,233,799,5735086151,56,Back,5735086153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196605,799,44,2,78,59,2n3wgr89m7jl8tmioemit2pgq,0,87.0,46.6,2025-05-18T00:46:54.415Z,2025-05-18T01:27:57Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5735165941,233,623,5735165923,286,,5735165921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181835,615,12,2,78,59,83cpn99fh7ulkwe8nezy8a3mx,1,12.9,53.8,2025-05-18T00:46:54.800Z,2025-05-18T00:50:33Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5735079725,212,18.0,5735079757,15,,5735079723,141,61.6,5735079721,140,29.3,5735079719,56,Back,5735079727,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181859,682,1,2,79,0,2n3wgr89m7jl8tmioemit2pgq,0,74.6,32.7,2025-05-18T00:46:56.269Z,2025-05-18T00:46:57Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5735079855,213,0.77,5735079853,212,26.6,5735079851,141,60.0,5735079847,56,Center,5735079845,155,,5735079849,140,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181869,616,12,2,79,2,83cpn99fh7ulkwe8nezy8a3mx,1,10.3,39.9,2025-05-18T00:46:57.440Z,2025-05-18T00:46:58Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5735079905,56,Back,5735079959,167,,5735079907,140,0.0,5735079911,212,14.4,5735079909,141,28.2,5735079913,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181877,617,6,2,79,2,83cpn99fh7ulkwe8nezy8a3mx,0,0.0,32.4,2025-05-18T00:46:57.908Z,2025-05-18T00:47:06Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5735080187,233,683,5735079985,73,,5735079983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181895,683,6,2,79,2,2n3wgr89m7jl8tmioemit2pgq,1,100.0,67.6,2025-05-18T00:46:57.908Z,2025-05-18T01:27:05Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5735080109,73,,5735080129,233,617,5735080107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182103,618,43,2,79,23,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-18T00:47:18.456Z,2025-05-18T00:47:20Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5735081369,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182181,685,1,2,79,29,2n3wgr89m7jl8tmioemit2pgq,0,99.5,99.9,2025-05-18T00:47:24.590Z,2025-05-18T00:47:25Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5735081601,2,,5735081617,212,34.4,5735081605,6,,5735081609,223,,5735081621,1,,5735081619,213,4.58,5735081615,141,49.7,5735081613,140,95.2,5735081611,56,Center,5735081607,155,,,,,,,,,,,,,,,,,,,,,,,,,
2816182197,619,12,2,79,30,83cpn99fh7ulkwe8nezy8a3mx,1,6.8,34.9,2025-05-18T00:47:25.679Z,2025-05-18T00:52:55Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5735104223,15,,5735081705,56,Back,5735081709,141,0.0,5735081761,167,,5735081713,213,5.51,5735081707,140,30.6,5735081711,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182203,620,5,2,79,31,83cpn99fh7ulkwe8nezy8a3mx,0,35.0,-1.5,2025-05-18T00:47:26.511Z,2025-05-18T01:28:46Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5735083571,233,686,5735081735,347,,5735081733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182509,686,5,2,79,31,2n3wgr89m7jl8tmioemit2pgq,1,65.0,101.5,2025-05-18T00:47:26.511Z,2025-05-18T01:28:45Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5735083521,56,Left,5735083523,347,,5735083551,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182535,687,1,2,79,57,2n3wgr89m7jl8tmioemit2pgq,0,57.9,100.0,2025-05-18T00:47:52.613Z,2025-05-18T00:47:54Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5735083661,1,,5735083655,141,82.4,5735083653,140,75.3,5735083659,213,5.65,5735083645,107,,5735083649,56,Left,5735083657,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182525,621,12,2,79,58,83cpn99fh7ulkwe8nezy8a3mx,1,22.5,25.8,2025-05-18T00:47:53.575Z,2025-05-18T00:48:00Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5735083635,15,,5735083597,56,Back,5735083603,212,13.0,5735083601,141,28.3,5735083605,213,0.13,5735083599,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182649,688,1,2,80,2,2n3wgr89m7jl8tmioemit2pgq,1,67.5,72.4,2025-05-18T00:47:58.405Z,2025-05-18T00:48:03Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5735084317,141,77.5,5735084321,213,2.65,5735084319,212,7.4,5735084315,140,61.3,5735084313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182695,689,1,2,80,8,2n3wgr89m7jl8tmioemit2pgq,1,72.8,85.6,2025-05-18T00:48:03.573Z,2025-05-18T00:48:06Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5735084563,155,,5735084561,2,,5735084565,56,Center,5735084571,212,25.7,5735084573,213,5.03,5735084567,140,80.4,5735084569,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182719,690,1,2,80,10,2n3wgr89m7jl8tmioemit2pgq,1,80.4,49.6,2025-05-18T00:48:06.397Z,2025-05-18T01:10:33Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,1.0,,5735084689,213,0.80,5735084685,141,61.8,5735162145,154,,5735084681,56,Center,5735162143,210,13,5735084683,140,88.1,5735084687,212,11.6,5735162487,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182725,691,13,2,80,12,2n3wgr89m7jl8tmioemit2pgq,1,93.0,59.6,2025-05-18T00:48:07.885Z,2025-05-18T01:10:27Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5735085477,103,23.6,5735162147,29,,5735085475,102,36.5,5735085485,231,51.8,5735085483,230,98.1,5735085473,75,,5735162149,154,,5735084725,17,,5735084723,22,,5735084727,56,Center,5735162151,55,5735085471,72,,,,,,,,,,,,,,,,,690,,,
2816182917,622,5,2,80,14,83cpn99fh7ulkwe8nezy8a3mx,1,-1.0,61.4,2025-05-18T00:48:10.270Z,2025-05-18T01:28:46Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5735085939,233,692,5735085879,56,Back,5735085883,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182839,692,5,2,80,14,2n3wgr89m7jl8tmioemit2pgq,0,101.0,38.6,2025-05-18T00:48:10.270Z,2025-05-18T01:28:47Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5735085443,346,,5735085967,233,622,5735085441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816183111,624,1,2,80,44,83cpn99fh7ulkwe8nezy8a3mx,1,3.4,57.0,2025-05-18T00:48:40.055Z,2025-05-18T00:48:42Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5735087137,1,,5735087141,74,,5735087129,140,54.7,5735087131,141,74.5,5735087125,56,Center,5735087133,212,55.2,5735087135,213,0.22,5735087121,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816183117,625,44,2,80,46,83cpn99fh7ulkwe8nezy8a3mx,1,59.8,70.2,2025-05-18T00:48:42.414Z,2025-05-18T01:27:57Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5735087171,286,,5735087169,56,Center,5735186943,233,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816200345,803,44,2,80,47,2n3wgr89m7jl8tmioemit2pgq,0,40.2,29.8,2025-05-18T00:48:42.415Z,2025-05-18T01:27:58Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5735186917,56,Back,5735186919,285,,5735186961,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816183137,626,1,2,80,47,83cpn99fh7ulkwe8nezy8a3mx,0,55.1,77.5,2025-05-18T00:48:42.968Z,2025-05-18T01:20:16Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5735087285,140,76.3,5735087281,168,,5735087283,56,Left,5735087289,212,27.2,5735087279,3,,5735087291,213,0.61,5735087287,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816183139,627,5,2,80,48,83cpn99fh7ulkwe8nezy8a3mx,0,75.3,100.8,2025-05-18T00:48:43.829Z,2025-05-18T01:28:47Z,bteydgv4om5ylyoznx9vesogl,N. McCabe,,,5735087301,56,Left,5735087303,347,,5735087899,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816183239,693,5,2,80,48,2n3wgr89m7jl8tmioemit2pgq,1,24.7,-0.8,2025-05-18T00:48:43.829Z,2025-05-18T01:28:47Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5735087861,233,627,5735087811,347,,5735087809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816183265,694,1,2,80,55,2n3wgr89m7jl8tmioemit2pgq,0,27.6,0.0,2025-05-18T00:48:51.365Z,2025-05-18T00:48:54Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5735087939,1,,5735087929,56,Back,5735087935,212,25.2,5735087931,140,48.5,5735087933,141,16.1,5735087937,213,0.51,5735087927,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816183273,695,44,2,80,57,2n3wgr89m7jl8tmioemit2pgq,1,53.6,23.1,2025-05-18T00:48:53.005Z,2025-05-18T01:27:58Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5735087983,56,Center,5735090511,286,,5735090507,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816183291,628,44,2,80,57,83cpn99fh7ulkwe8nezy8a3mx,0,46.4,76.9,2025-05-18T00:48:53.006Z,2025-05-18T01:27:58Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5735088069,285,,5735090533,233,695,5735088067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
