id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2788952305,649,1,2,87,3,224tl8u2smnbyliroayk69nt0,0,28.9,35.5,2025-03-16T02:23:09.484Z,2025-03-16T02:23:11Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5585096187,140,53.5,5585096185,56,Center,5585096189,141,30.6,5585096193,213,6.15,5585096183,155,,5585096191,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788952351,622,1,2,87,5,87c66ubwpzykovmkaf1t46bis,1,65.4,70.3,2025-03-16T02:23:12.025Z,2025-03-16T02:30:25Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5585096385,212,9.9,5585096379,56,Center,5585096387,213,0.41,5585096381,140,74.0,5585096383,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788955435,661,1,2,87,8,87c66ubwpzykovmkaf1t46bis,1,60.8,84.4,2025-03-16T02:23:14.702Z,2025-03-16T02:30:07Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5585110727,56,Left,5585110729,140,58.7,5585110731,141,97.1,5585110735,213,1.82,5585110733,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788955591,662,1,2,87,9,87c66ubwpzykovmkaf1t46bis,1,58.7,97.1,2025-03-16T02:23:15.749Z,2025-03-16T02:30:13Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5585111377,140,67.1,5585111381,212,10.4,5585111375,56,Left,5585111383,213,5.72,5585111379,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788952397,650,83,2,87,15,224tl8u2smnbyliroayk69nt0,0,13.0,37.1,2025-03-16T02:23:21.330Z,2025-03-16T03:07:19Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5585185485,399,4g4zufvyime7qp4ks4badls0k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788952689,624,1,2,87,17,87c66ubwpzykovmkaf1t46bis,1,96.9,69.7,2025-03-16T02:23:23.449Z,2025-03-16T02:24:52Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,1.0,5585097849,56,Center,5585099033,210,16,5585097853,141,60.3,5585097851,140,91.7,5585099035,154,,5585099865,195,,5585099037,22,,5585097857,213,4.01,5585097855,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,
2788952693,625,16,2,87,18,87c66ubwpzykovmkaf1t46bis,1,95.5,54.4,2025-03-16T02:23:25.113Z,2025-03-16T03:43:13Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5585237775,16,,5585099117,230,98.9,5585098569,375,87:18.476,5585099109,102,52.5,5585099103,154,,5585099119,231,55.4,5585099113,214,,5585099115,328,,5585097877,56,Center,5585099105,55,624,5585097873,22,5585099099,77,5585098551,72,5585099111,103,25.9,,,5585099101,29,5585098565,374,2025-03-16 02:23:24.777,,,,,
2788952977,652,1,2,88,24,224tl8u2smnbyliroayk69nt0,1,50.8,49.6,2025-03-16T02:24:30.665Z,2025-03-16T02:25:26Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5585099187,279,G,5585099179,140,31.5,5585099185,213,2.98,5585099183,212,20.5,5585099181,141,54.6,5585099177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788952979,653,1,2,88,25,224tl8u2smnbyliroayk69nt0,0,31.4,54.8,2025-03-16T02:24:31.731Z,2025-03-16T02:29:21Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5585099193,56,Center,5585099199,212,36.9,5585099191,155,,5585099197,141,57.8,5585099201,213,0.06,5585099203,1,,5585099195,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788952993,626,1,2,88,26,87c66ubwpzykovmkaf1t46bis,0,31.3,62.4,2025-03-16T02:24:33.120Z,2025-03-16T02:24:34Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5585099257,140,45.0,5585099259,141,64.9,5585099253,3,,5585099255,56,Back,5585099261,212,14.5,5585099263,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953055,654,1,2,88,32,224tl8u2smnbyliroayk69nt0,1,75.3,29.2,2025-03-16T02:24:39.009Z,2025-03-16T02:24:41Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5585099539,141,22.1,5585099543,213,5.99,5585099537,140,90.5,5585099535,56,Center,5585099541,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953059,655,1,2,88,35,224tl8u2smnbyliroayk69nt0,0,90.2,17.7,2025-03-16T02:24:41.473Z,2025-03-16T02:24:43Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5585099557,140,90.4,5585099555,56,Center,5585099631,233,627,5585099561,212,11.3,5585099563,213,1.55,5585099629,236,,5585099559,141,34.3,5585099551,2,,5585099635,286,,,,,,,,,,,,,,,,,,,,,,,,,
2788953067,627,12,2,88,35,87c66ubwpzykovmkaf1t46bis,1,7.9,74.1,2025-03-16T02:24:41.573Z,2025-03-16T02:24:43Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5585099645,233,655,5585099595,56,Back,5585099593,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953083,628,6,2,88,36,87c66ubwpzykovmkaf1t46bis,0,3.2,70.6,2025-03-16T02:24:43.025Z,2025-03-16T03:08:17Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5585099665,73,,5585099663,56,Back,5585099735,233,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953079,656,6,2,88,36,224tl8u2smnbyliroayk69nt0,1,96.8,29.4,2025-03-16T02:24:43.025Z,2025-03-16T02:24:49Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5585099703,56,Center,5585099715,233,628,5585099705,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953237,657,1,2,88,53,224tl8u2smnbyliroayk69nt0,0,99.5,0.5,2025-03-16T02:24:59.554Z,2025-03-16T02:25:00Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5585100315,212,25.5,5585100307,223,,5585100317,213,1.86,5585100305,155,,5585100303,6,,5585100309,56,Center,5585100311,140,92.6,5585100313,141,36.4,5585100301,2,,,,,,,,,,,,,,,,,,,,,,,,,
2788953275,629,12,2,88,55,87c66ubwpzykovmkaf1t46bis,1,9.7,62.1,2025-03-16T02:25:02.129Z,2025-03-16T02:25:04Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5585100477,140,18.1,5585100481,212,21.6,5585100473,56,Back,5585100479,141,91.1,5585100483,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953291,631,1,2,89,0,87c66ubwpzykovmkaf1t46bis,0,20.3,87.1,2025-03-16T02:25:06.624Z,2025-03-16T02:25:17Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5585100849,155,,5585100549,213,6.16,5585100543,140,26.8,5585100541,56,Back,5585100857,233,658,5585100855,236,,5585100547,212,6.9,5585100861,286,,5585100545,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,
2788953287,658,74,2,89,0,224tl8u2smnbyliroayk69nt0,1,75.8,12.9,2025-03-16T02:25:06.625Z,2025-03-16T02:25:08Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5585100517,285,,5585100515,56,Right,5585100607,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953323,632,1,2,89,4,87c66ubwpzykovmkaf1t46bis,0,31.5,89.9,2025-03-16T02:25:10.888Z,2025-03-16T02:31:09Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5585100763,1,,5585100761,213,6.26,5585100751,155,,5585100755,140,68.2,5585100757,141,88.6,5585100759,212,38.5,5585100753,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953333,659,12,2,89,7,224tl8u2smnbyliroayk69nt0,1,29.8,14.1,2025-03-16T02:25:13.888Z,2025-03-16T02:25:16Z,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,,,5585100825,167,,5585100805,140,47.8,5585100807,141,0.0,5585100809,212,21.6,5585100803,56,Back,5585100811,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953421,633,5,2,89,8,87c66ubwpzykovmkaf1t46bis,1,54.8,101.1,2025-03-16T02:25:15.289Z,2025-03-16T03:08:57Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5585101219,347,,5585101217,56,Left,5585101257,233,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953339,660,5,2,89,8,224tl8u2smnbyliroayk69nt0,0,45.2,-1.1,2025-03-16T02:25:15.289Z,2025-03-16T03:08:57Z,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,,,5585100819,347,,5585100817,56,Back,5585101261,233,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953541,634,1,2,89,33,87c66ubwpzykovmkaf1t46bis,0,58.1,100.0,2025-03-16T02:25:40.089Z,2025-03-16T02:25:42Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5585101763,56,Left,5585101769,212,14.4,5585101761,107,,5585101771,213,5.45,5585101767,141,86.3,5585101765,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953565,661,8,2,89,38,224tl8u2smnbyliroayk69nt0,1,29.7,29.1,2025-03-16T02:25:44.514Z,2025-03-16T02:29:45Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5585101881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953579,635,13,2,89,39,87c66ubwpzykovmkaf1t46bis,1,73.1,61.1,2025-03-16T02:25:45.383Z,2025-03-16T03:43:50Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5585102145,231,49.3,5585102133,103,62.5,5585101941,18,,5585102141,230,98.9,5585238989,81,,5585102137,458,,5585101939,22,,5585102131,102,41.8,5585101943,56,Center,5585102039,20,,,,,,,,,,,,,,,,,,,,,,
2788953589,636,5,2,89,40,87c66ubwpzykovmkaf1t46bis,0,101.0,57.9,2025-03-16T02:25:47.233Z,2025-03-16T03:08:58Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5585102095,233,662,5585101981,56,Center,5585101983,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953599,662,5,2,89,40,224tl8u2smnbyliroayk69nt0,1,-1.0,42.1,2025-03-16T02:25:47.233Z,2025-03-16T03:08:57Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5585102087,233,636,5585102019,56,Back,5585102021,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953647,663,1,2,89,48,224tl8u2smnbyliroayk69nt0,1,4.3,54.3,2025-03-16T02:25:54.407Z,2025-03-16T02:25:55Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5585102287,141,73.8,5585102295,237,,5585102285,140,21.2,5585102283,56,Back,5585102289,212,22.2,5585102291,213,0.64,5585102281,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953679,664,1,2,89,49,224tl8u2smnbyliroayk69nt0,1,21.2,73.8,2025-03-16T02:25:55.759Z,2025-03-16T02:26:00Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5585102417,212,11.3,5585102415,141,88.7,5585102413,140,26.0,5585102419,213,1.11,5585102411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953707,665,1,2,89,54,224tl8u2smnbyliroayk69nt0,1,29.2,62.0,2025-03-16T02:26:00.431Z,2025-03-16T02:26:04Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5585102527,212,12.5,5585102523,140,39.2,5585102529,213,0.58,5585102521,56,Back,5585102525,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953737,666,1,2,89,57,224tl8u2smnbyliroayk69nt0,1,56.1,70.6,2025-03-16T02:26:03.968Z,2025-03-16T02:26:07Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5585102659,141,82.7,5585102663,213,0.58,5585102661,212,15.0,5585102655,56,Left,5585102657,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953853,667,1,2,90,1,224tl8u2smnbyliroayk69nt0,0,66.5,80.6,2025-03-16T02:26:07.633Z,2025-03-16T02:26:20Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5585103213,213,5.42,5585103203,155,,5585103211,212,33.3,5585103209,141,43.4,5585103205,56,Center,5585103207,140,87.1,5585103215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953849,637,12,2,90,13,87c66ubwpzykovmkaf1t46bis,1,14.3,58.8,2025-03-16T02:26:19.344Z,2025-03-16T02:26:21Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5585103197,213,1.04,5585103193,141,88.1,5585103189,56,Back,5585103191,140,25.4,5585103195,212,23.1,5585103233,15,,5585103297,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953895,668,1,2,90,15,224tl8u2smnbyliroayk69nt0,1,61.2,10.4,2025-03-16T02:26:22.255Z,2025-03-16T02:26:24Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5585103417,140,74.4,5585103415,56,Right,5585103421,212,13.9,5585103419,141,10.7,5585103423,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953921,669,1,2,90,17,224tl8u2smnbyliroayk69nt0,1,74.6,10.7,2025-03-16T02:26:23.871Z,2025-03-16T02:26:48Z,364a445zm6p8fzqxia2myj7dg,B. Larsen,,,5585103533,141,10.7,5585103531,140,67.0,5585103529,56,Right,5585103537,213,3.14,5585103535,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953941,670,1,2,90,20,224tl8u2smnbyliroayk69nt0,1,73.8,11.0,2025-03-16T02:26:26.784Z,2025-03-16T02:26:29Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5585103631,56,Center,5585103635,141,21.9,5585103633,140,75.1,5585103639,213,1.39,5585103637,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953959,671,1,2,90,23,224tl8u2smnbyliroayk69nt0,1,74.9,26.4,2025-03-16T02:26:29.360Z,2025-03-16T02:26:33Z,364a445zm6p8fzqxia2myj7dg,B. Larsen,,,5585103717,141,29.7,5585103707,56,Center,5585103719,212,11.6,5585103713,140,64.1,5585103721,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953985,672,1,2,90,26,224tl8u2smnbyliroayk69nt0,1,64.1,29.7,2025-03-16T02:26:32.759Z,2025-03-16T02:28:28Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5585103861,213,5.62,5585103859,212,22.4,5585103853,56,Right,5585103857,141,9.4,5585103855,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788953987,673,1,2,90,28,224tl8u2smnbyliroayk69nt0,0,80.9,9.4,2025-03-16T02:26:35.127Z,2025-03-16T02:28:27Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5585103879,1,,5585103865,2,,5585103873,141,58.1,5585103867,155,,5585103871,140,89.6,5585103985,233,638,5585103877,213,1.30,5585103875,212,34.4,5585103869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2788954011,638,11,2,90,30,87c66ubwpzykovmkaf1t46bis,1,5.9,58.1,2025-03-16T02:26:36.600Z,2025-03-16T02:26:37Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5585103983,88,,5585104003,233,673,5585103981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954077,639,70,2,90,36,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-16T02:26:42.730Z,2025-03-16T02:26:42Z,,,,,5585104285,277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954215,640,1,2,90,47,87c66ubwpzykovmkaf1t46bis,0,11.8,53.6,2025-03-16T02:26:54.238Z,2025-03-16T02:26:57Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5585104839,56,Left,5585104847,213,0.33,5585104845,212,57.9,5585104849,1,,5585104843,141,80.9,5585104837,199,,5585104841,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954233,674,1,2,90,52,224tl8u2smnbyliroayk69nt0,1,28.7,32.8,2025-03-16T02:26:59.192Z,2025-03-16T02:27:01Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5585104933,212,35.9,5585104931,141,33.1,5585104929,140,62.9,5585104937,1,,5585104935,213,0.01,5585104925,3,,5585104927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954235,675,44,2,90,55,224tl8u2smnbyliroayk69nt0,1,58.0,27.8,2025-03-16T02:27:01.399Z,2025-03-16T03:08:10Z,364a445zm6p8fzqxia2myj7dg,B. Larsen,,,5585104941,56,Center,5585104943,286,,5585104957,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954239,641,44,2,90,55,87c66ubwpzykovmkaf1t46bis,0,42.0,72.2,2025-03-16T02:27:01.400Z,2025-03-16T03:08:10Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5585104951,285,,5585104949,56,Back,5585104997,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954255,676,1,2,90,55,224tl8u2smnbyliroayk69nt0,0,62.9,32.8,2025-03-16T02:27:01.758Z,2025-03-16T02:27:03Z,364a445zm6p8fzqxia2myj7dg,B. Larsen,,,5585105049,212,15.9,5585105037,56,Right,5585105043,140,64.0,5585105031,3,,5585105045,141,9.5,5585105051,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954275,642,1,2,90,57,87c66ubwpzykovmkaf1t46bis,1,42.0,85.9,2025-03-16T02:27:03.889Z,2025-03-16T02:27:05Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5585105161,213,0.89,5585105151,3,,5585105155,140,46.8,5585105157,141,95.1,5585105159,212,8.0,5585105153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954281,643,43,2,90,59,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-16T02:27:05.600Z,2025-03-16T02:32:54Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5585116005,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954309,644,1,2,90,59,87c66ubwpzykovmkaf1t46bis,0,46.8,95.1,2025-03-16T02:27:05.879Z,2025-03-16T02:32:56Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5585105267,141,83.9,5585105271,213,6.00,5585105265,140,71.3,5585106181,1,,5585105263,56,Left,5585105269,212,26.8,5585106179,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954337,677,1,2,91,2,224tl8u2smnbyliroayk69nt0,1,29.6,19.7,2025-03-16T02:27:08.711Z,2025-03-16T02:27:37Z,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,,,5585105431,3,,5585105439,212,19.5,5585105433,56,Back,5585105435,140,46.1,5585105441,213,0.48,5585105437,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954341,678,4,2,91,6,224tl8u2smnbyliroayk69nt0,1,37.5,32.8,2025-03-16T02:27:12.342Z,2025-03-16T03:09:50Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5585190455,294,,5585105595,56,Back,5585105709,233,645,5585105591,13,,5585105599,152,,5585105603,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954329,645,4,2,91,6,87c66ubwpzykovmkaf1t46bis,0,62.5,67.2,2025-03-16T02:27:12.343Z,2025-03-16T03:07:39Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5585105413,56,Center,5585105411,13,,5585105687,285,,5585105415,152,,5585105793,294,,5585105845,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954415,679,1,2,91,13,224tl8u2smnbyliroayk69nt0,1,48.3,41.0,2025-03-16T02:27:20.166Z,2025-03-16T02:27:24Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5585105877,213,5.40,5585105875,212,25.2,5585105869,56,Right,5585105873,141,12.3,5585105865,5,,5585105871,140,63.5,5585105867,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954449,680,1,2,91,17,224tl8u2smnbyliroayk69nt0,1,64.1,7.6,2025-03-16T02:27:23.342Z,2025-03-16T02:27:27Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5585106013,212,18.9,5585106009,140,46.5,5585106011,141,13.5,5585106017,213,2.93,5585106007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954473,681,1,2,91,21,224tl8u2smnbyliroayk69nt0,1,45.3,20.7,2025-03-16T02:27:27.806Z,2025-03-16T02:27:31Z,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,,,5585106165,213,1.66,5585106161,212,15.9,5585106155,56,Back,5585106157,140,43.9,5585106159,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954491,682,1,2,91,24,224tl8u2smnbyliroayk69nt0,1,44.3,48.2,2025-03-16T02:27:31.182Z,2025-03-16T02:27:33Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5585106253,141,77.5,5585106257,212,20.0,5585106251,140,45.8,5585106247,56,Back,5585106261,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954507,683,1,2,91,26,224tl8u2smnbyliroayk69nt0,0,45.8,77.5,2025-03-16T02:27:32.904Z,2025-03-16T02:27:34Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5585106325,1,,5585106317,140,91.8,5585106315,56,Center,5585106319,141,63.1,5585106321,212,49.3,5585106313,155,,5585106323,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954651,647,1,2,91,45,87c66ubwpzykovmkaf1t46bis,0,12.5,62.4,2025-03-16T02:27:52.079Z,2025-03-16T02:27:56Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5585106987,141,84.1,5585106985,140,74.5,5585106989,212,66.8,5585106993,1,,5585106983,56,Left,5585106981,199,,5585106991,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954659,684,12,2,91,51,224tl8u2smnbyliroayk69nt0,1,26.2,19.0,2025-03-16T02:27:57.703Z,2025-03-16T02:28:13Z,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,,,5585107639,141,12.1,5585107723,15,,5585107637,140,0.0,5585107643,213,3.31,5585107017,56,Back,5585107635,167,,5585107641,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954687,648,6,2,91,52,87c66ubwpzykovmkaf1t46bis,1,74.2,82.0,2025-03-16T02:27:58.430Z,2025-03-16T03:08:17Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5585107191,73,,5585107189,56,Left,5585107267,233,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788954667,685,6,2,91,52,224tl8u2smnbyliroayk69nt0,0,25.8,18.0,2025-03-16T02:27:58.430Z,2025-03-16T03:08:18Z,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,,,5585107111,56,Back,5585107275,233,648,5585107113,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788955003,649,1,2,92,27,87c66ubwpzykovmkaf1t46bis,0,99.5,99.5,2025-03-16T02:28:33.934Z,2025-03-16T02:28:36Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5585108649,155,,5585108651,224,,5585108653,56,Center,5585108659,212,29.0,5585108645,2,,5585108661,213,4.41,5585108647,6,,5585108655,140,91.2,5585108657,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,
2788955009,686,12,2,92,30,224tl8u2smnbyliroayk69nt0,1,7.3,51.6,2025-03-16T02:28:36.709Z,2025-03-16T02:28:45Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5585108677,212,24.6,5585108675,141,85.7,5585108721,15,,5585108679,213,1.23,5585108673,140,15.1,5585108671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788955055,650,1,2,92,33,87c66ubwpzykovmkaf1t46bis,1,88.9,18.8,2025-03-16T02:28:39.358Z,2025-03-16T02:28:42Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5585108909,141,26.1,5585108911,212,15.2,5585108907,140,75.2,5585108915,213,2.81,5585108905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788955093,651,1,2,92,35,87c66ubwpzykovmkaf1t46bis,0,75.2,26.1,2025-03-16T02:28:42.119Z,2025-03-16T02:28:47Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5585109101,56,Center,5585109103,140,93.6,5585109109,213,0.77,5585109099,155,,5585109105,141,53.4,5585109107,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788955081,687,44,2,92,39,224tl8u2smnbyliroayk69nt0,1,7.4,46.4,2025-03-16T02:28:45.374Z,2025-03-16T03:08:10Z,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,,,5585109163,233,652,5585109051,285,,5585109049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788955101,652,44,2,92,39,87c66ubwpzykovmkaf1t46bis,0,92.6,53.6,2025-03-16T02:28:45.375Z,2025-03-16T03:08:11Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5585109175,233,687,5585109153,56,Center,5585109155,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
