id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/value
2800428533,677,19,2,88,23,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-04-13T03:52:29.247Z,2025-04-13T04:47:24Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5648137789,145,11,5648137793,44,Defender,5648139563,293,1,5648137791,59,3,5648137785,42,,5648137795,55,676,5648161809,292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428659,621,1,2,88,49,kfq8fhwnmycbtad1u0fyefx0,1,15.5,25.6,2025-04-13T03:52:55.512Z,2025-04-13T03:53:01Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5648138619,1,,5648138609,56,Center,5648138605,157,,5648138615,212,51.4,5648138617,213,6.24,5648138611,140,64.4,5648138601,5,,5648138607,152,,5648138613,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428661,622,44,2,88,54,kfq8fhwnmycbtad1u0fyefx0,1,68.2,43.4,2025-04-13T03:53:00.504Z,2025-04-13T03:53:07Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5648138627,286,,5648138655,233,678,5648138625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428655,678,44,2,88,54,ak0rmms5xl49w57i2rvid1tk9,0,31.8,56.6,2025-04-13T03:53:00.505Z,2025-04-13T03:53:08Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5648138683,233,622,5648138583,56,Back,5648138585,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428715,623,1,2,88,55,kfq8fhwnmycbtad1u0fyefx0,0,64.4,22.5,2025-04-13T03:53:01.249Z,2025-04-13T03:53:08Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5648138937,56,Center,5648138945,213,1.12,5648138939,140,75.5,5648138935,3,,5648138941,141,58.2,5648138943,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428687,679,1,2,88,58,ak0rmms5xl49w57i2rvid1tk9,0,28.0,15.8,2025-04-13T03:53:03.881Z,2025-04-13T04:03:01Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5648138783,141,0.0,5648138779,56,Back,5648138787,213,5.57,5648138781,140,41.2,5648138777,157,,5648138789,1,,5648138785,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428767,624,5,2,88,58,kfq8fhwnmycbtad1u0fyefx0,1,61.2,102.0,2025-04-13T03:53:04.448Z,2025-04-13T05:16:37Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5648139255,347,,5648139271,233,680,5648139253,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428691,680,5,2,88,58,ak0rmms5xl49w57i2rvid1tk9,0,38.8,-2.0,2025-04-13T03:53:04.448Z,2025-04-13T05:16:37Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5648138817,347,,5648138815,56,Back,5648139303,233,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428821,625,1,2,89,13,kfq8fhwnmycbtad1u0fyefx0,1,68.4,100.0,2025-04-13T03:53:19.542Z,2025-04-13T03:53:30Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5648139529,107,,5648139537,141,83.3,5648139545,213,5.58,5648139531,56,Left,5648139541,212,18.7,5648139535,140,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428811,681,83,2,89,21,ak0rmms5xl49w57i2rvid1tk9,0,2.6,18.6,2025-04-13T03:53:27.649Z,2025-04-13T04:11:44Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5648139723,399,6d45ccicyo6dregi9cm4ad4kq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428835,626,1,2,89,23,kfq8fhwnmycbtad1u0fyefx0,0,97.5,71.4,2025-04-13T03:53:29.860Z,2025-04-13T03:53:32Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5648139623,141,58.5,5648139627,213,4.07,5648139621,140,91.3,5648139625,212,10.9,5648139619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428839,682,12,2,89,26,ak0rmms5xl49w57i2rvid1tk9,1,14.8,49.0,2025-04-13T03:53:32.865Z,2025-04-13T04:03:19Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5648139665,140,9.0,5648139671,213,4.48,5648139663,56,Back,5648139667,141,11.9,5648139669,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428845,683,1,2,89,28,ak0rmms5xl49w57i2rvid1tk9,0,9.0,11.9,2025-04-13T03:53:34.441Z,2025-04-13T04:03:35Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5648139699,212,21.5,5648139695,140,29.4,5648139693,56,Back,5648139691,3,,5648139697,141,8.8,5648139701,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428857,627,1,2,89,30,kfq8fhwnmycbtad1u0fyefx0,0,75.9,87.8,2025-04-13T03:53:36.251Z,2025-04-13T03:53:37Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5648139767,56,Left,5648139769,140,82.4,5648139775,213,5.90,5648139771,141,83.8,5648139773,212,7.3,5648139765,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428877,685,1,2,89,32,ak0rmms5xl49w57i2rvid1tk9,1,20.2,8.5,2025-04-13T03:53:38.233Z,2025-04-13T03:53:39Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5648139867,140,28.7,5648139869,141,22.7,5648139871,212,13.1,5648139865,56,Back,5648139873,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428879,686,50,2,89,33,ak0rmms5xl49w57i2rvid1tk9,1,27.0,20.2,2025-04-13T03:53:39.569Z,2025-04-13T04:10:39Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5648139877,56,Back,5648139879,285,,5648140207,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428923,628,7,2,89,33,kfq8fhwnmycbtad1u0fyefx0,1,73.0,79.8,2025-04-13T03:53:39.570Z,2025-04-13T04:10:39Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5648140197,233,686,5648140169,56,Left,5648140171,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428943,687,1,2,89,36,ak0rmms5xl49w57i2rvid1tk9,1,27.9,42.5,2025-04-13T03:53:42.514Z,2025-04-13T03:53:54Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5648140277,56,Back,5648140285,213,1.09,5648140283,212,35.6,5648140279,140,43.5,5648140281,141,89.0,5648140287,1,,5648140275,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428927,629,83,2,89,44,kfq8fhwnmycbtad1u0fyefx0,0,59.2,37.9,2025-04-13T03:53:50.663Z,2025-04-13T03:53:58Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5648140437,399,2h53fzt0ubszmkuwfnez8n622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428965,688,1,2,89,48,ak0rmms5xl49w57i2rvid1tk9,1,61.3,74.1,2025-04-13T03:53:53.937Z,2025-04-13T03:53:58Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5648140423,213,1.03,5648140415,56,Left,5648140421,212,17.1,5648140419,141,95.7,5648140417,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800428989,689,1,2,89,54,ak0rmms5xl49w57i2rvid1tk9,1,72.3,89.0,2025-04-13T03:54:00.337Z,2025-04-13T04:04:01Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5648140589,212,10.3,5648140587,141,77.3,5648140583,56,Center,5648140591,213,4.03,5648140585,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429005,690,1,2,89,57,ak0rmms5xl49w57i2rvid1tk9,1,67.5,82.7,2025-04-13T03:54:02.977Z,2025-04-13T03:54:07Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5648140673,141,86.9,5648140671,140,91.3,5648140677,213,0.11,5648140669,56,Left,5648140675,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429011,691,1,2,90,1,ak0rmms5xl49w57i2rvid1tk9,0,90.4,84.2,2025-04-13T03:54:07.113Z,2025-04-13T03:54:08Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5648140759,213,4.86,5648140755,141,47.3,5648140747,2,,5648140753,140,93.9,5648140751,56,Center,5648140757,212,25.4,5648140749,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429013,630,12,2,90,3,kfq8fhwnmycbtad1u0fyefx0,1,10.1,51.6,2025-04-13T03:54:08.922Z,2025-04-13T03:54:14Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5648140779,15,,5648140767,140,35.0,5648140773,213,6.24,5648140765,56,Back,5648140771,212,26.2,5648140769,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429035,692,15,2,90,8,ak0rmms5xl49w57i2rvid1tk9,1,76.9,55.0,2025-04-13T03:54:14.121Z,2025-04-13T04:04:41Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5648140883,22,,5648140887,18,,5648158487,458,,5648158483,103,19.0,5648158287,20,,5648158481,102,50.3,5648158511,233,631,5648158479,78,,5648158485,215,,5648158491,147,50.9,5648140891,56,5648158489,146,,,,,,,,,,,,,,,,,,,,,Center,97.7,,,
2800429031,631,10,2,90,8,kfq8fhwnmycbtad1u0fyefx0,1,4.5,50.7,2025-04-13T03:54:14.221Z,2025-04-13T04:04:41Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5648140877,182,,5648140879,56,Back,5648158515,233,692,5648140873,173,,5648141017,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429123,632,6,2,90,26,kfq8fhwnmycbtad1u0fyefx0,0,1.0,80.0,2025-04-13T03:54:31.883Z,2025-04-13T03:54:37Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5648141487,73,,5648141521,233,693,5648141485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429127,693,6,2,90,26,ak0rmms5xl49w57i2rvid1tk9,1,99.0,20.0,2025-04-13T03:54:31.883Z,2025-04-13T04:10:30Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5648141493,73,,5648141489,56,Right,5648141511,233,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429149,694,1,2,90,29,ak0rmms5xl49w57i2rvid1tk9,0,99.6,0.5,2025-04-13T03:54:35.585Z,2025-04-13T04:27:30Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5648158941,224,,5648141609,212,31.5,5648141605,140,93.5,5648141599,155,,5648141603,56,Center,5648141611,213,1.78,5648141607,141,45.8,5648141593,2,,5648141597,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429151,695,43,2,90,32,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-04-13T03:54:38.513Z,2025-04-13T04:05:09Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5648141619,286,0,5648141617,56,Center,5648159177,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429165,633,12,2,90,33,kfq8fhwnmycbtad1u0fyefx0,1,25.5,58.3,2025-04-13T03:54:39.768Z,2025-04-13T03:55:13Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5648141705,213,3.21,5648141703,212,13.3,5648141697,56,Back,5648141701,141,56.9,5648141699,140,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429177,634,43,2,90,33,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-13T03:54:39.775Z,2025-04-13T03:54:46Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5648141919,144,3,5648141763,56,Back,5648141771,211,0,5648141765,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429195,696,1,2,90,35,ak0rmms5xl49w57i2rvid1tk9,1,69.0,42.8,2025-04-13T03:54:40.952Z,2025-04-13T03:54:43Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5648141859,140,68.7,5648141861,141,63.1,5648141863,212,13.8,5648141857,56,Center,5648141865,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429219,697,1,2,90,38,ak0rmms5xl49w57i2rvid1tk9,1,68.5,68.2,2025-04-13T03:54:44.377Z,2025-04-13T03:54:47Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5648141979,140,74.0,5648141983,212,12.3,5648141981,141,84.1,5648141985,213,1.08,5648141977,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429225,698,50,2,90,41,ak0rmms5xl49w57i2rvid1tk9,1,71.7,77.2,2025-04-13T03:54:46.929Z,2025-04-13T04:10:40Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5648142001,286,,5648141999,56,Center,5648142199,233,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429255,635,7,2,90,41,kfq8fhwnmycbtad1u0fyefx0,1,28.3,22.8,2025-04-13T03:54:46.930Z,2025-04-13T04:10:40Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5648142135,56,Back,5648142157,233,698,5648142137,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429257,636,1,2,90,45,kfq8fhwnmycbtad1u0fyefx0,0,34.9,32.1,2025-04-13T03:54:51.342Z,2025-04-13T04:24:41Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5648160475,212,14.1,5648160481,233,699,5648160479,236,,5648160485,286,,5648160473,141,26.8,5648142149,56,Back,5648160477,213,6.03,5648160471,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429329,699,74,2,90,45,ak0rmms5xl49w57i2rvid1tk9,1,66.2,59.5,2025-04-13T03:54:51.343Z,2025-04-13T04:06:07Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5648160509,233,636,5648142611,285,,5648142609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429319,637,1,2,90,51,kfq8fhwnmycbtad1u0fyefx0,0,33.8,28.9,2025-04-13T03:54:57.222Z,2025-04-13T04:24:43Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5648142485,141,37.7,5648142483,140,42.1,5648142481,56,Back,5648142489,213,0.60,5648142487,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429357,700,1,2,90,55,ak0rmms5xl49w57i2rvid1tk9,1,61.8,22.4,2025-04-13T03:55:01.224Z,2025-04-13T03:55:05Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5648142767,56,Right,5648142775,213,5.44,5648142769,140,71.2,5648142771,141,6.1,5648142773,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429383,701,1,2,90,58,ak0rmms5xl49w57i2rvid1tk9,1,71.2,6.1,2025-04-13T03:55:04.816Z,2025-04-13T03:55:09Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5648142981,140,56.8,5648142987,213,2.09,5648142979,56,Center,5648142983,141,44.9,5648142985,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800432917,742,1,2,91,0,ak0rmms5xl49w57i2rvid1tk9,1,49.3,20.4,2025-04-13T03:55:05.868Z,2025-04-13T04:07:01Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5648161439,56,Center,5648161443,141,40.3,5648161441,140,51.4,5648161447,213,1.41,5648161445,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429395,702,1,2,91,3,ak0rmms5xl49w57i2rvid1tk9,1,62.8,44.5,2025-04-13T03:55:09.224Z,2025-04-13T03:55:13Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5648143077,213,1.39,5648143073,212,29.3,5648143067,140,67.9,5648143069,141,86.8,5648143063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429415,703,1,2,91,9,ak0rmms5xl49w57i2rvid1tk9,1,76.0,79.4,2025-04-13T03:55:15.272Z,2025-04-13T04:07:03Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5648143235,1,,5648143227,140,100.0,5648143221,2,,5648143223,155,,5648143225,56,Center,5648143229,141,33.3,5648143233,213,5.40,5648143231,212,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800432921,743,61,2,91,10,ak0rmms5xl49w57i2rvid1tk9,0,98.2,31.2,2025-04-13T03:55:15.868Z,2025-04-13T04:07:01Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5648161455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429467,638,5,2,91,11,kfq8fhwnmycbtad1u0fyefx0,1,-0.8,64.7,2025-04-13T03:55:17.154Z,2025-04-13T05:16:37Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5648143503,346,,5648143501,56,Back,5648143881,233,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429531,704,5,2,91,11,ak0rmms5xl49w57i2rvid1tk9,0,100.8,35.3,2025-04-13T03:55:17.154Z,2025-04-13T05:16:38Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5648143869,56,Center,5648143901,233,638,5648143871,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429475,639,70,2,91,18,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-13T03:55:24.762Z,2025-04-13T03:55:25Z,,,,,5648143531,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429553,640,27,2,91,30,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-13T03:55:36.776Z,2025-04-13T03:55:43Z,,,,,5648144001,41,Injury,5648144025,233,705,5648144003,53,b32tamno8dpk5te2oq7d9a6t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429535,705,27,2,91,30,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-04-13T03:55:36.776Z,2025-04-13T03:55:43Z,,,,,5648144049,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429567,641,28,2,91,38,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-13T03:55:44.280Z,2025-04-13T03:55:47Z,,,,,5648144083,55,640,5648144185,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429579,706,28,2,91,38,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-04-13T03:55:44.280Z,2025-04-13T03:55:48Z,,,,,5648144199,233,641,5648144163,55,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429663,642,1,2,91,52,kfq8fhwnmycbtad1u0fyefx0,0,4.6,59.3,2025-04-13T03:55:58.433Z,2025-04-13T03:56:04Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5648144649,1,,5648144645,212,60.7,5648144653,74,,5648144637,124,,5648144643,141,73.8,5648144641,140,61.6,5648144647,213,0.16,5648144639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429659,707,44,2,91,56,ak0rmms5xl49w57i2rvid1tk9,1,39.3,27.1,2025-04-13T03:56:02.839Z,2025-04-13T04:20:05Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5648144631,285,,5648144629,56,Back,5648144695,233,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429669,643,44,2,91,56,kfq8fhwnmycbtad1u0fyefx0,0,60.7,72.9,2025-04-13T03:56:02.840Z,2025-04-13T04:20:05Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5648144683,56,Center,5648144707,233,707,5648144685,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429699,708,1,2,91,57,ak0rmms5xl49w57i2rvid1tk9,0,40.9,28.6,2025-04-13T03:56:03.169Z,2025-04-13T03:56:09Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5648144849,212,19.6,5648144841,3,,5648144847,141,42.7,5648144843,56,Center,5648144851,213,0.51,5648144845,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429683,644,44,2,92,0,kfq8fhwnmycbtad1u0fyefx0,1,46.2,60.0,2025-04-13T03:56:05.920Z,2025-04-13T04:20:06Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5648144891,233,709,5648144751,56,Back,5648144895,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429703,709,44,2,92,0,ak0rmms5xl49w57i2rvid1tk9,0,53.8,40.0,2025-04-13T03:56:05.921Z,2025-04-13T04:20:06Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5648144863,286,,5648144861,56,Center,5648144897,233,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429695,645,1,2,92,0,kfq8fhwnmycbtad1u0fyefx0,1,51.8,64.5,2025-04-13T03:56:06.418Z,2025-04-13T03:56:08Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5648144815,56,Center,5648144819,141,72.9,5648144821,212,5.8,5648144823,213,1.75,5648144817,140,50.8,5648144813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429713,646,1,2,92,2,kfq8fhwnmycbtad1u0fyefx0,1,50.8,72.9,2025-04-13T03:56:08.183Z,2025-04-13T03:56:11Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5648144929,212,11.6,5648144927,141,89.0,5648144921,3,,5648144923,56,Left,5648144931,213,1.23,5648144925,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429719,647,1,2,92,5,kfq8fhwnmycbtad1u0fyefx0,1,46.4,91.6,2025-04-13T03:56:11.338Z,2025-04-13T04:01:26Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5648153617,212,27.8,5648153611,56,Left,5648153613,140,72.9,5648153619,213,0.00,5648153609,3,,5648153615,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429739,648,1,2,92,8,kfq8fhwnmycbtad1u0fyefx0,0,89.6,92.4,2025-04-13T03:56:14.501Z,2025-04-13T03:56:15Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5648145065,2,,5648145073,141,81.5,5648145071,140,87.1,5648145077,213,4.37,5648145069,56,Left,5648145075,212,7.9,5648145067,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429743,710,61,2,92,10,ak0rmms5xl49w57i2rvid1tk9,1,9.7,26.2,2025-04-13T03:56:16.173Z,2025-04-13T03:56:16Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5648145125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429763,649,6,2,92,11,kfq8fhwnmycbtad1u0fyefx0,1,93.8,74.8,2025-04-13T03:56:17.160Z,2025-04-13T04:10:30Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5648145279,73,,5648145277,56,Center,5648145311,233,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429753,711,6,2,92,11,ak0rmms5xl49w57i2rvid1tk9,0,6.2,25.2,2025-04-13T03:56:17.160Z,2025-04-13T03:56:27Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5648145189,73,,5648145187,56,Back,5648145325,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800429863,650,1,2,92,37,kfq8fhwnmycbtad1u0fyefx0,1,99.5,99.5,2025-04-13T03:56:43.699Z,2025-04-13T03:56:50Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5648145863,141,94.1,5648145867,213,3.99,5648145861,140,96.4,5648145859,56,Left,5648145865,212,4.9,5648145857,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
