id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/16/value
2818646809,762,1,2,78,2,5qfq6cwtrgzd2szijivns7rjl,1,55.6,24.0,2025-05-25T00:41:36.745Z,2025-05-25T00:41:43Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748744227,56,Back,5748744229,140,43.3,5748744233,212,18.9,5748744235,213,2.33,5748744231,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818646861,763,1,2,78,8,5qfq6cwtrgzd2szijivns7rjl,0,39.5,52.5,2025-05-25T00:41:43.146Z,2025-05-25T00:41:47Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748744509,213,0.34,5748744511,1,,5748744503,140,81.0,5748744499,155,,5748744507,212,46.3,5748744501,56,Center,5748744505,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818646887,641,1,2,78,13,ck22dnk93ng8ax7wonlff7yms,1,17.0,16.5,2025-05-25T00:41:48.115Z,2025-05-25T00:41:49Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5748744647,56,Back,5748744655,213,2.05,5748744645,3,,5748744651,141,32.4,5748744649,140,11.7,5748744653,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818646985,643,1,2,78,18,ck22dnk93ng8ax7wonlff7yms,0,14.2,30.7,2025-05-25T00:41:53.659Z,2025-05-25T00:41:59Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5748745177,213,0.07,5748745169,56,Center,5748745175,212,57.1,5748745171,140,68.4,5748745179,1,,5748745167,199,,5748745173,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818646983,764,44,2,78,22,5qfq6cwtrgzd2szijivns7rjl,1,34.0,59.0,2025-05-25T00:41:57.209Z,2025-05-25T02:03:20Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748745165,285,,5748745163,56,Back,5748745271,233,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818646993,644,44,2,78,22,ck22dnk93ng8ax7wonlff7yms,0,66.0,41.0,2025-05-25T00:41:57.210Z,2025-05-25T02:03:21Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5748745217,286,,5748745215,56,Center,5748745319,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818646991,765,1,2,78,22,5qfq6cwtrgzd2szijivns7rjl,0,33.3,58.4,2025-05-25T00:41:57.393Z,2025-05-25T01:11:27Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748745207,141,54.0,5748745199,3,,5748745201,56,Back,5748745213,213,5.20,5748745211,212,3.4,5748745203,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647041,766,1,2,78,27,5qfq6cwtrgzd2szijivns7rjl,1,38.8,78.8,2025-05-25T00:42:01.808Z,2025-05-25T00:42:03Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748745499,213,3.39,5748745497,212,7.6,5748745493,140,31.8,5748745495,141,76.1,5748745491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647055,768,1,2,78,29,5qfq6cwtrgzd2szijivns7rjl,1,31.4,78.5,2025-05-25T00:42:03.793Z,2025-05-25T00:42:04Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748745569,212,3.3,5748745563,56,Back,5748745571,213,6.03,5748745567,141,77.3,5748745565,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647103,769,1,2,78,29,5qfq6cwtrgzd2szijivns7rjl,1,34.4,77.3,2025-05-25T00:42:04.632Z,2025-05-25T00:42:08Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748745809,140,34.0,5748745807,56,Back,5748745811,141,66.9,5748745815,213,4.65,5748745813,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647121,770,1,2,78,33,5qfq6cwtrgzd2szijivns7rjl,1,34.0,63.0,2025-05-25T00:42:08.273Z,2025-05-25T00:42:09Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5748745917,213,1.62,5748745907,56,Back,5748745913,141,82.0,5748745911,140,33.4,5748745915,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647143,771,1,2,78,34,5qfq6cwtrgzd2szijivns7rjl,1,34.8,88.4,2025-05-25T00:42:09.552Z,2025-05-25T00:42:12Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748746047,212,12.7,5748746039,140,27.7,5748746051,213,4.08,5748746043,141,73.3,5748746037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647197,772,1,2,78,37,5qfq6cwtrgzd2szijivns7rjl,1,27.7,73.3,2025-05-25T00:42:12.168Z,2025-05-25T00:42:15Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748746281,213,4.58,5748746279,212,15.4,5748746273,56,Back,5748746277,141,50.9,5748746275,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647243,773,1,2,78,40,5qfq6cwtrgzd2szijivns7rjl,1,25.7,50.9,2025-05-25T00:42:14.962Z,2025-05-25T00:42:18Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748746509,141,54.2,5748746511,212,36.6,5748746515,1,,5748746503,155,,5748746507,140,60.5,5748746505,56,Center,5748746513,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647281,774,1,2,78,44,5qfq6cwtrgzd2szijivns7rjl,1,55.8,53.4,2025-05-25T00:42:18.760Z,2025-05-25T00:42:22Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748746695,213,0.39,5748746691,141,62.4,5748746689,140,70.0,5748746687,56,Center,5748746693,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647301,775,1,2,78,47,5qfq6cwtrgzd2szijivns7rjl,1,72.2,70.0,2025-05-25T00:42:22.457Z,2025-05-25T00:42:25Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5748746767,141,83.0,5748746769,212,22.0,5748746771,213,0.41,5748746761,56,Left,5748746765,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647323,776,3,2,78,50,5qfq6cwtrgzd2szijivns7rjl,0,91.2,83.8,2025-05-25T00:42:24.778Z,2025-05-25T02:03:00Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748746975,233,645,5748746897,56,Left,5748746899,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647313,645,7,2,78,50,ck22dnk93ng8ax7wonlff7yms,0,8.8,16.2,2025-05-25T00:42:24.779Z,2025-05-25T02:03:00Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748746945,233,776,5748746847,285,,5748746845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647343,777,61,2,78,53,5qfq6cwtrgzd2szijivns7rjl,1,91.8,83.3,2025-05-25T00:42:27.840Z,2025-05-25T00:42:28Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748747005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647351,646,1,2,78,53,ck22dnk93ng8ax7wonlff7yms,0,3.1,22.5,2025-05-25T00:42:28.258Z,2025-05-25T00:42:30Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748747033,140,3.7,5748747201,236,,5748747039,213,5.07,5748747207,286,,5748747203,233,778,5748747035,141,20.0,5748747031,56,Back,5748747037,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647373,778,74,2,78,53,5qfq6cwtrgzd2szijivns7rjl,1,91.9,83.2,2025-05-25T00:42:28.259Z,2025-05-25T02:03:26Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748747183,285,,5748747243,233,646,5748747181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647629,647,5,2,78,55,ck22dnk93ng8ax7wonlff7yms,1,-1.2,20.8,2025-05-25T00:42:30.666Z,2025-05-25T01:33:35Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748748411,56,Back,5748748443,233,779,5748748413,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647393,779,5,2,78,55,5qfq6cwtrgzd2szijivns7rjl,0,101.2,79.2,2025-05-25T00:42:30.666Z,2025-05-25T01:33:36Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748747285,346,,5748748485,233,647,5748747283,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647661,648,1,2,79,14,ck22dnk93ng8ax7wonlff7yms,1,4.4,49.9,2025-05-25T00:42:48.842Z,2025-05-25T01:05:58Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5748748591,140,12.6,5748748595,212,14.2,5748748587,124,,5748748593,141,33.3,5748748589,56,Back,5748748601,237,,5748748597,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647809,649,1,2,79,18,ck22dnk93ng8ax7wonlff7yms,1,20.0,32.4,2025-05-25T00:42:53.330Z,2025-05-25T00:43:02Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748749343,56,Back,5748749349,212,26.3,5748749351,213,1.04,5748749345,140,32.8,5748749347,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647839,650,1,2,79,27,ck22dnk93ng8ax7wonlff7yms,1,33.8,65.7,2025-05-25T00:43:02.426Z,2025-05-25T00:43:04Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748749507,213,4.73,5748749503,141,43.7,5748749499,56,Back,5748749505,212,15.0,5748749501,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647859,651,1,2,79,29,ck22dnk93ng8ax7wonlff7yms,1,33.2,38.2,2025-05-25T00:43:04.234Z,2025-05-25T00:43:05Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748749627,140,38.7,5748749633,213,5.11,5748749625,56,Back,5748749629,141,18.2,5748749631,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647877,652,1,2,79,30,ck22dnk93ng8ax7wonlff7yms,1,38.7,18.2,2025-05-25T00:43:05.537Z,2025-05-25T00:43:07Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748749733,56,Right,5748749735,140,54.3,5748749739,212,17.6,5748749741,213,5.90,5748749737,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647927,653,1,2,79,32,ck22dnk93ng8ax7wonlff7yms,1,54.4,8.6,2025-05-25T00:43:07.035Z,2025-05-25T00:43:10Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5748749975,140,37.2,5748749977,141,23.1,5748749973,56,Back,5748749979,212,20.6,5748749981,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647949,654,1,2,79,35,ck22dnk93ng8ax7wonlff7yms,1,37.2,25.5,2025-05-25T00:43:10.410Z,2025-05-25T00:43:11Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748750123,213,1.60,5748750109,56,Back,5748750111,140,36.7,5748750115,141,53.3,5748750119,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647975,655,1,2,79,36,ck22dnk93ng8ax7wonlff7yms,1,36.7,53.3,2025-05-25T00:43:11.490Z,2025-05-25T00:43:13Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748750233,213,0.47,5748750219,56,Back,5748750225,141,60.9,5748750223,140,46.3,5748750229,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818647989,656,1,2,79,38,ck22dnk93ng8ax7wonlff7yms,1,46.5,60.9,2025-05-25T00:43:13.290Z,2025-05-25T00:43:14Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748750309,141,50.7,5748750311,212,12.5,5748750307,140,36.6,5748750313,213,3.73,5748750305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648025,657,1,2,79,39,ck22dnk93ng8ax7wonlff7yms,1,36.6,51.6,2025-05-25T00:43:14.444Z,2025-05-25T00:43:17Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748750525,56,Back,5748750533,141,38.3,5748750531,140,45.7,5748750541,213,5.53,5748750537,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648089,658,1,2,79,42,ck22dnk93ng8ax7wonlff7yms,1,53.6,31.3,2025-05-25T00:43:17.170Z,2025-05-25T00:43:21Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748750863,212,23.9,5748750865,213,5.50,5748750861,141,6.4,5748750859,140,69.7,5748750857,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648139,659,1,2,79,46,ck22dnk93ng8ax7wonlff7yms,1,63.0,10.3,2025-05-25T00:43:21.635Z,2025-05-25T00:43:26Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5748751097,56,Center,5748751099,140,64.7,5748751105,213,1.44,5748751101,141,29.7,5748751103,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648171,660,1,2,79,51,ck22dnk93ng8ax7wonlff7yms,1,66.3,36.3,2025-05-25T00:43:25.778Z,2025-05-25T00:43:28Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748751239,212,30.9,5748751241,213,1.55,5748751237,141,81.8,5748751235,140,66.8,5748751233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648217,661,1,2,79,53,ck22dnk93ng8ax7wonlff7yms,1,67.0,81.8,2025-05-25T00:43:27.866Z,2025-05-25T00:43:32Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748751463,212,17.5,5748751461,141,92.0,5748751465,213,0.41,5748751457,56,Left,5748751459,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648251,662,1,2,79,57,ck22dnk93ng8ax7wonlff7yms,1,79.7,88.6,2025-05-25T00:43:32.202Z,2025-05-25T00:43:34Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5748751609,56,Center,5748751617,213,3.88,5748751615,212,15.5,5748751611,140,68.8,5748751613,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648271,663,1,2,79,59,ck22dnk93ng8ax7wonlff7yms,1,68.3,72.7,2025-05-25T00:43:34.163Z,2025-05-25T00:43:36Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748751707,212,11.3,5748751709,213,5.25,5748751705,141,58.4,5748751701,140,73.8,5748751695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648283,664,1,2,80,1,ck22dnk93ng8ax7wonlff7yms,1,73.8,58.4,2025-05-25T00:43:35.865Z,2025-05-25T00:43:37Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748751753,141,51.9,5748751749,56,Center,5748751843,156,,5748751751,140,64.2,5748751755,212,11.0,5748751757,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648407,665,1,2,80,2,ck22dnk93ng8ax7wonlff7yms,1,66.8,47.9,2025-05-25T00:43:37.561Z,2025-05-25T00:43:42Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748752419,213,5.38,5748752413,141,20.1,5748752409,56,Right,5748752415,212,24.0,5748752411,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648415,666,1,2,80,6,ck22dnk93ng8ax7wonlff7yms,0,79.4,19.5,2025-05-25T00:43:41.665Z,2025-05-25T01:11:09Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5748752447,56,Center,5748752617,233,781,5748752615,236,,5748752451,141,25.0,5748752455,213,1.17,5748752449,140,80.9,5748752621,286,,5748752453,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648445,781,74,2,80,6,5qfq6cwtrgzd2szijivns7rjl,1,30.8,54.5,2025-05-25T00:43:41.666Z,2025-05-25T02:03:26Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748752649,233,666,5748752607,56,Back,5748752609,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648491,667,1,2,80,9,ck22dnk93ng8ax7wonlff7yms,1,77.7,23.7,2025-05-25T00:43:44.553Z,2025-05-25T00:43:58Z,csx9pmpibyblftludnkd6j36x,M. Epps,1.0,,5748752823,141,39.8,5748753585,210,15,5748752827,213,1.65,5748752825,212,11.0,5748752819,56,Center,5748752821,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648495,668,15,2,80,13,ck22dnk93ng8ax7wonlff7yms,1,74.7,36.7,2025-05-25T00:43:47.814Z,2025-05-25T00:43:59Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748752845,22,,5748753615,55,667,5748752847,18,,5748753625,146,97.2,5748753627,147,50,5748753623,215,,5748753611,79,,5748753663,233,782,5748753253,20,,5748753619,102,48.5,5748753621,103,5748752849,56,5748753613,29,,,,28.5,,,,,,,,,,,,Center,
2818648509,782,10,2,80,13,5qfq6cwtrgzd2szijivns7rjl,1,2.0,51.7,2025-05-25T00:43:47.914Z,2025-05-25T01:11:18Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5748752913,56,Back,5748752907,173,,5748752911,182,,5748753673,233,668,5748752909,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648505,669,6,2,80,14,ck22dnk93ng8ax7wonlff7yms,1,86.3,47.4,2025-05-25T00:43:49.377Z,2025-05-25T02:02:41Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748753023,56,Center,5748753025,75,,5748753153,233,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648531,783,6,2,80,14,5qfq6cwtrgzd2szijivns7rjl,0,13.7,52.6,2025-05-25T00:43:49.377Z,2025-05-25T02:02:41Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5748753209,233,669,5748753085,73,,5748753083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648975,670,1,2,80,46,ck22dnk93ng8ax7wonlff7yms,0,99.5,0.5,2025-05-25T00:44:20.890Z,2025-05-25T00:44:25Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5748755413,6,,5748755427,212,31.6,5748755425,141,46.0,5748755419,223,,5748755421,56,Center,5748755429,213,1.77,5748755417,155,,5748755423,140,93.6,5748755409,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648995,785,44,2,80,50,5qfq6cwtrgzd2szijivns7rjl,1,16.8,58.6,2025-05-25T00:44:24.809Z,2025-05-25T00:44:31Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748755545,233,671,5748755527,285,,5748755525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818648983,671,44,2,80,50,ck22dnk93ng8ax7wonlff7yms,0,83.2,41.4,2025-05-25T00:44:24.810Z,2025-05-25T00:44:33Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748755617,233,785,5748755463,56,Center,5748755465,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649077,786,12,2,80,50,5qfq6cwtrgzd2szijivns7rjl,1,12.2,58.7,2025-05-25T00:44:25.289Z,2025-05-25T01:10:59Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748755949,140,23.0,5748755947,56,Back,5748755953,212,18.5,5748755951,141,80.2,5748755955,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649099,788,1,2,80,56,5qfq6cwtrgzd2szijivns7rjl,1,22.9,80.2,2025-05-25T00:44:31.184Z,2025-05-25T01:03:57Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748756061,140,32.7,5748756065,212,12.3,5748756063,141,70.3,5748756059,56,Back,5748756067,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649113,789,1,2,80,57,5qfq6cwtrgzd2szijivns7rjl,0,33.3,70.3,2025-05-25T00:44:31.953Z,2025-05-25T01:04:16Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748756143,213,5.71,5748756141,212,18.2,5748756139,141,55.8,5748756137,140,47.9,5748756135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649105,672,1,2,80,58,ck22dnk93ng8ax7wonlff7yms,0,45.1,69.4,2025-05-25T00:44:32.921Z,2025-05-25T00:44:33Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748756099,56,Center,5748756107,213,5.92,5748756101,140,50.7,5748756105,212,6.3,5748756103,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649153,790,61,2,81,0,5qfq6cwtrgzd2szijivns7rjl,1,52.9,46.6,2025-05-25T00:44:35.554Z,2025-05-25T00:44:35Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5748756335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649255,674,1,2,81,1,ck22dnk93ng8ax7wonlff7yms,1,55.3,58.2,2025-05-25T00:44:36.033Z,2025-05-25T00:44:43Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5748756887,213,0.96,5748756879,56,Left,5748756883,141,84.4,5748756881,140,67.2,5748756885,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649311,675,1,2,81,8,ck22dnk93ng8ax7wonlff7yms,1,76.3,88.0,2025-05-25T00:44:42.969Z,2025-05-25T00:44:47Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748757171,212,12.2,5748757169,141,88.3,5748757165,56,Left,5748757173,213,3.12,5748757167,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649355,676,1,2,81,12,ck22dnk93ng8ax7wonlff7yms,1,64.6,88.1,2025-05-25T00:44:47.037Z,2025-05-25T00:44:49Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5748757353,141,76.9,5748757349,56,Center,5748757351,140,69.8,5748757355,212,9.4,5748757357,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649383,677,1,2,81,14,ck22dnk93ng8ax7wonlff7yms,1,69.8,76.9,2025-05-25T00:44:48.764Z,2025-05-25T00:44:52Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748757531,212,12.3,5748757529,141,95.0,5748757533,213,1.50,5748757525,56,Left,5748757527,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649441,678,1,2,81,17,ck22dnk93ng8ax7wonlff7yms,0,73.9,89.4,2025-05-25T00:44:51.918Z,2025-05-25T00:44:56Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5748757793,2,,5748757803,212,28.4,5748757799,140,88.4,5748757805,213,5.28,5748757801,141,54.2,5748757795,155,,5748757797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649489,791,44,2,81,20,5qfq6cwtrgzd2szijivns7rjl,1,11.8,42.6,2025-05-25T00:44:55.223Z,2025-05-25T02:03:21Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748758065,233,679,5748758021,285,,5748758019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649445,679,44,2,81,20,ck22dnk93ng8ax7wonlff7yms,0,88.2,57.4,2025-05-25T00:44:55.224Z,2025-05-25T02:03:22Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5748758069,233,791,5748757811,56,Center,5748757815,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649505,792,12,2,81,21,5qfq6cwtrgzd2szijivns7rjl,1,11.9,37.0,2025-05-25T00:44:55.856Z,2025-05-25T01:10:25Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748758105,140,18.4,5748758103,56,Back,5748758111,213,0.19,5748758121,15,,5748758107,141,38.9,5748758109,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649493,680,13,2,81,22,ck22dnk93ng8ax7wonlff7yms,1,75.5,53.4,2025-05-25T00:44:57.424Z,2025-05-25T02:06:21Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748759431,230,96.8,5748758549,20,,5748991039,328,,5748759425,103,61.1,5748759433,231,51.6,5748759427,215,,5748759423,102,57.8,5748759429,458,,5748758041,18,,5748758039,22,,5748759421,77,5748758043,56,,,,,,,,,,,,,,,,,,Center,
2818649511,681,5,2,81,25,ck22dnk93ng8ax7wonlff7yms,0,100.7,58.5,2025-05-25T00:44:59.817Z,2025-05-25T01:33:37Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748760207,233,793,5748758123,56,Center,5748758125,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818649903,793,5,2,81,25,5qfq6cwtrgzd2szijivns7rjl,1,-0.7,41.5,2025-05-25T00:44:59.817Z,2025-05-25T01:33:36Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748760089,56,Back,5748760091,346,,5748760153,233,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
