id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2822720651,687,61,2,81,17,5qfq6cwtrgzd2szijivns7rjl,0,81.5,54.5,2025-06-15T01:17:10.309Z,2025-06-15T01:18:24Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5771559037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822720665,645,83,2,81,18,bu5w8wprynlj9mvphvy8sd94f,0,33.2,40.0,2025-06-15T01:17:11.458Z,2025-06-15T02:14:26Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5771559321,399,bpkzxcqtmvei7lqkqzuvzelsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822720687,688,1,2,81,20,5qfq6cwtrgzd2szijivns7rjl,0,69.8,70.8,2025-06-15T01:17:13.237Z,2025-06-15T02:14:01Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5771559217,141,49.1,5771559213,56,Center,5771559211,155,,5771559215,140,85.5,5771559221,213,5.55,5771559219,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822720707,646,12,2,81,21,bu5w8wprynlj9mvphvy8sd94f,1,7.7,52.2,2025-06-15T01:17:14.193Z,2025-06-15T02:13:58Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771559313,141,72.0,5771559323,15,,5771559309,56,Back,5771559315,212,22.1,5771559311,140,24.4,5771559317,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822720735,689,61,2,81,24,5qfq6cwtrgzd2szijivns7rjl,0,83.2,30.3,2025-06-15T01:17:16.989Z,2025-06-15T01:17:17Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5771559509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822720793,647,1,2,81,25,bu5w8wprynlj9mvphvy8sd94f,1,22.4,54.6,2025-06-15T01:17:18.132Z,2025-06-15T01:17:22Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771559829,140,33.9,5771559835,213,5.98,5771559833,212,12.7,5771559827,56,Back,5771559831,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822720811,649,1,2,81,29,bu5w8wprynlj9mvphvy8sd94f,1,33.2,48.2,2025-06-15T01:17:22.497Z,2025-06-15T01:17:23Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5771559917,140,29.2,5771559919,141,59.1,5771559915,56,Back,5771559923,213,2.09,5771559921,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822720817,650,1,2,81,31,bu5w8wprynlj9mvphvy8sd94f,0,29.0,59.3,2025-06-15T01:17:23.609Z,2025-06-15T02:14:17Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771559967,1,,5771559961,141,70.2,5771559965,213,0.19,5771559959,140,65.9,5771559963,212,39.4,5771559955,155,,5771559957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822720823,690,12,2,81,31,5qfq6cwtrgzd2szijivns7rjl,1,29.8,24.3,2025-06-15T01:17:24.327Z,2025-06-15T01:17:26Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5771559983,212,19.9,5771559977,56,Back,5771559987,15,,5771559981,141,0.0,5771560045,167,,5771559985,213,5.28,5771559979,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822720839,651,5,2,81,32,bu5w8wprynlj9mvphvy8sd94f,1,61.0,101.0,2025-06-15T01:17:25.162Z,2025-06-15T01:47:44Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771560073,233,691,5771560059,56,Left,5771560061,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822720831,691,5,2,81,32,5qfq6cwtrgzd2szijivns7rjl,0,39.0,-1.0,2025-06-15T01:17:25.162Z,2025-06-15T01:47:44Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5771560021,347,,5771560019,56,Back,5771560113,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822720975,652,1,2,81,41,bu5w8wprynlj9mvphvy8sd94f,1,62.2,100.0,2025-06-15T01:17:33.753Z,2025-06-15T01:17:38Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5771560811,141,83.5,5771560797,107,,5771560817,213,3.68,5771560801,56,Back,5771560815,212,24.4,5771560819,1,,5771560805,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721083,653,1,2,81,46,bu5w8wprynlj9mvphvy8sd94f,1,41.6,75.1,2025-06-15T01:17:38.569Z,2025-06-15T01:17:47Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771561377,56,Back,5771561381,141,81.7,5771561383,212,5.7,5771561379,140,45.0,5771561385,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721103,654,1,2,81,55,bu5w8wprynlj9mvphvy8sd94f,0,47.7,80.0,2025-06-15T01:17:47.729Z,2025-06-15T01:17:49Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771561507,56,Center,5771561513,212,22.5,5771561511,141,51.9,5771561515,213,5.27,5771561509,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721127,692,1,2,81,59,5qfq6cwtrgzd2szijivns7rjl,0,41.6,49.0,2025-06-15T01:17:51.750Z,2025-06-15T02:14:15Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5771561689,233,655,5771561647,140,47.9,5771561649,141,50.7,5771561687,236,,5771561651,212,6.7,5771561645,56,Back,5771561693,286,,5771561653,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,
2822721121,655,74,2,81,59,bu5w8wprynlj9mvphvy8sd94f,1,58.5,50.9,2025-06-15T01:17:51.751Z,2025-06-15T01:17:53Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771561627,285,,5771561715,233,692,5771561625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731683,793,1,2,82,4,5qfq6cwtrgzd2szijivns7rjl,1,50.6,79.5,2025-06-15T01:17:56.756Z,2025-06-15T01:38:10Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5771624755,213,5.28,5771624747,56,Center,5771624837,189,,5771624749,140,69.4,5771624757,1,,5771624751,141,33.6,5771624753,212,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721169,694,1,2,82,4,5qfq6cwtrgzd2szijivns7rjl,0,81.8,18.3,2025-06-15T01:17:57.173Z,2025-06-15T01:17:57Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5771561901,56,Center,5771561903,140,79.7,5771561907,212,10.5,5771561905,141,33.4,5771561909,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721171,656,8,2,82,5,bu5w8wprynlj9mvphvy8sd94f,1,24.6,54.2,2025-06-15T01:17:57.626Z,2025-06-15T01:49:24Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771561913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721285,658,1,2,82,7,bu5w8wprynlj9mvphvy8sd94f,1,33.2,74.5,2025-06-15T01:18:00.130Z,2025-06-15T01:49:17Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5771562617,212,21.6,5771562611,56,Left,5771562613,140,50.6,5771562619,213,0.56,5771562615,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721375,659,1,2,82,19,bu5w8wprynlj9mvphvy8sd94f,1,62.7,54.0,2025-06-15T01:18:12.179Z,2025-06-15T01:49:19Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5771563095,141,17.7,5771563099,213,4.62,5771563097,212,24.8,5771563091,56,Right,5771563093,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822733215,809,1,2,82,21,bu5w8wprynlj9mvphvy8sd94f,1,61.1,24.8,2025-06-15T01:18:13.538Z,2025-06-15T01:49:20Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771631415,213,4.93,5771631409,140,62.4,5771631407,56,Right,5771631411,141,15.8,5771631413,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721555,660,1,2,82,29,bu5w8wprynlj9mvphvy8sd94f,1,74.3,23.3,2025-06-15T01:18:21.770Z,2025-06-15T01:18:28Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5771564085,56,Center,5771564091,212,24.1,5771564093,213,1.87,5771564089,141,57.2,5771564087,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721577,661,1,2,82,35,bu5w8wprynlj9mvphvy8sd94f,1,65.8,66.6,2025-06-15T01:18:28.531Z,2025-06-15T01:18:29Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5771564271,212,26.4,5771564265,140,86.7,5771564261,56,Left,5771564267,141,88.3,5771564275,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721589,662,1,2,82,37,bu5w8wprynlj9mvphvy8sd94f,0,87.2,88.4,2025-06-15T01:18:29.779Z,2025-06-15T01:18:31Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5771564347,212,25.1,5771564341,56,Center,5771564337,2,,5771564349,213,4.93,5771564345,141,52.4,5771564343,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721619,695,12,2,82,38,5qfq6cwtrgzd2szijivns7rjl,1,5.4,49.6,2025-06-15T01:18:30.902Z,2025-06-15T01:18:35Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5771564553,56,Back,5771564561,213,4.63,5771564557,141,0.0,5771564555,140,2.7,5771564559,212,35.2,5771564589,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722053,663,5,2,82,41,bu5w8wprynlj9mvphvy8sd94f,1,95.0,102.0,2025-06-15T01:18:34.256Z,2025-06-15T01:47:45Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5771567117,56,Left,5771567175,233,696,5771567119,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721623,696,5,2,82,41,5qfq6cwtrgzd2szijivns7rjl,0,5.0,-2.0,2025-06-15T01:18:34.256Z,2025-06-15T01:47:45Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5771564577,347,,5771564575,56,Back,5771567203,233,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721739,697,18,2,83,0,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-15T01:18:53.298Z,2025-06-15T01:18:56Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5771565401,59,8,5771565395,44,Midfielder,5771565505,55,698,5771565393,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822721747,698,19,2,83,0,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-15T01:18:53.299Z,2025-06-15T02:57:06Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5771565445,59,26,5771565451,44,Midfielder,5771565449,293,1,5771565439,42,,5771565447,292,7,5771565453,55,697,5771565443,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722133,664,1,2,83,21,bu5w8wprynlj9mvphvy8sd94f,1,91.7,100.0,2025-06-15T01:19:14.131Z,2025-06-15T01:19:16Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5771567521,212,9.1,5771567513,107,,5771567515,56,Left,5771567523,213,4.20,5771567519,141,89.9,5771567517,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722139,665,1,2,83,24,bu5w8wprynlj9mvphvy8sd94f,1,86.1,92.1,2025-06-15T01:19:16.692Z,2025-06-15T01:19:17Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5771567549,213,0.21,5771567545,141,94.1,5771567599,156,,5771567547,212,6.5,5771567541,56,Left,5771567543,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722155,666,1,2,83,25,bu5w8wprynlj9mvphvy8sd94f,1,92.2,94.1,2025-06-15T01:19:17.827Z,2025-06-15T01:19:18Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5771567647,141,94.4,5771567645,140,86.6,5771567651,213,3.11,5771567649,212,5.9,5771567643,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722195,667,1,2,83,25,bu5w8wprynlj9mvphvy8sd94f,1,86.6,94.4,2025-06-15T01:19:18.347Z,2025-06-15T01:19:21Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5771567861,140,74.6,5771567863,141,92.6,5771567859,56,Left,5771567867,213,3.24,5771567865,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722247,668,1,2,83,28,bu5w8wprynlj9mvphvy8sd94f,0,74.1,90.8,2025-06-15T01:19:21.475Z,2025-06-15T01:19:27Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771568243,141,50.0,5771568245,212,34.5,5771568237,155,,5771568249,1,,5771568241,140,93.7,5771568239,56,Center,5771568247,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722267,699,4,2,83,36,5qfq6cwtrgzd2szijivns7rjl,1,6.6,50.2,2025-06-15T01:19:28.882Z,2025-06-15T01:19:34Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5771568493,285,,5771568795,294,,5771568487,56,Back,5771568485,13,,5771568489,152,,5771568579,233,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722257,669,4,2,83,36,bu5w8wprynlj9mvphvy8sd94f,0,93.4,49.8,2025-06-15T01:19:28.883Z,2025-06-15T01:19:34Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5771568569,56,Center,5771568583,233,699,5771568573,286,,5771568571,152,,5771568565,13,,5771568567,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722443,700,1,2,83,45,5qfq6cwtrgzd2szijivns7rjl,1,11.6,49.0,2025-06-15T01:19:37.615Z,2025-06-15T01:19:43Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5771569375,5,,5771569385,212,9.5,5771569379,56,Back,5771569377,152,,5771569387,213,5.09,5771569381,140,14.9,5771569383,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722469,701,1,2,83,50,5qfq6cwtrgzd2szijivns7rjl,1,26.7,27.0,2025-06-15T01:19:43.184Z,2025-06-15T01:19:45Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5771569531,141,14.4,5771569533,212,13.7,5771569527,56,Back,5771569529,140,16.5,5771569535,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722557,702,1,2,83,52,5qfq6cwtrgzd2szijivns7rjl,1,16.6,14.6,2025-06-15T01:19:45.191Z,2025-06-15T01:19:51Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5771570059,140,21.8,5771570063,212,37.8,5771570057,56,Back,5771570067,1,,5771570061,141,69.6,5771570065,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722595,703,1,2,83,58,5qfq6cwtrgzd2szijivns7rjl,1,25.2,69.0,2025-06-15T01:19:51.488Z,2025-06-15T01:19:54Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5771570295,141,38.2,5771570299,213,4.59,5771570291,56,Back,5771570297,212,21.1,5771570293,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722725,704,1,2,84,1,5qfq6cwtrgzd2szijivns7rjl,1,22.7,38.2,2025-06-15T01:19:53.991Z,2025-06-15T01:20:03Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5771571081,56,Back,5771571083,140,22.9,5771571087,212,16.0,5771571085,141,14.6,5771571089,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722751,705,1,2,84,10,5qfq6cwtrgzd2szijivns7rjl,1,29.1,19.2,2025-06-15T01:20:03.048Z,2025-06-15T01:20:04Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5771571229,140,21.7,5771571235,213,2.21,5771571233,212,13.0,5771571227,56,Back,5771571231,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722831,706,1,2,84,12,5qfq6cwtrgzd2szijivns7rjl,1,21.7,34.5,2025-06-15T01:20:04.727Z,2025-06-15T01:20:10Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5771571719,141,72.6,5771571715,56,Back,5771571723,213,1.39,5771571717,140,26.3,5771571721,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722873,707,1,2,84,17,5qfq6cwtrgzd2szijivns7rjl,1,36.5,71.2,2025-06-15T01:20:09.927Z,2025-06-15T01:20:13Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5771571989,141,50.4,5771571991,212,14.2,5771571993,213,4.61,5771571985,56,Back,5771571987,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822722895,708,1,2,84,20,5qfq6cwtrgzd2szijivns7rjl,0,33.5,54.6,2025-06-15T01:20:13.344Z,2025-06-15T01:20:15Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5771572131,140,91.2,5771572133,141,64.9,5771572127,155,,5771572137,213,0.12,5771572139,1,,5771572129,56,Center,5771572135,212,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723023,671,1,2,84,26,bu5w8wprynlj9mvphvy8sd94f,1,14.9,27.7,2025-06-15T01:20:18.660Z,2025-06-15T01:20:26Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5771572913,213,5.81,5771572903,123,,5771572911,212,24.7,5771572907,140,35.9,5771572909,141,11.3,5771572905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723047,672,1,2,84,33,bu5w8wprynlj9mvphvy8sd94f,1,43.6,10.0,2025-06-15T01:20:26.147Z,2025-06-15T01:20:27Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5771573015,212,11.7,5771573009,56,Back,5771573017,213,2.76,5771573013,141,16.4,5771573011,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723061,673,1,2,84,34,bu5w8wprynlj9mvphvy8sd94f,1,33.3,16.4,2025-06-15T01:20:27.484Z,2025-06-15T01:47:32Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771573103,56,Back,5771573107,141,42.4,5771573111,213,1.86,5771573105,140,28.3,5771573109,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723139,674,1,2,84,39,bu5w8wprynlj9mvphvy8sd94f,1,32.8,56.0,2025-06-15T01:20:32.532Z,2025-06-15T01:20:36Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771573647,140,36.7,5771573645,56,Back,5771573653,213,4.86,5771573651,212,27.0,5771573649,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723163,675,1,2,84,44,bu5w8wprynlj9mvphvy8sd94f,1,37.5,17.4,2025-06-15T01:20:36.708Z,2025-06-15T01:20:38Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771573743,212,9.5,5771573737,56,Back,5771573745,213,0.14,5771573739,140,46.5,5771573741,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723167,676,1,2,84,46,bu5w8wprynlj9mvphvy8sd94f,1,46.5,19.4,2025-06-15T01:20:38.612Z,2025-06-15T01:20:39Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771573765,141,15.0,5771573769,213,3.38,5771573761,56,Back,5771573763,140,34.9,5771573767,212,12.5,5771573785,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723195,677,1,2,84,49,bu5w8wprynlj9mvphvy8sd94f,1,36.2,20.4,2025-06-15T01:20:42.348Z,2025-06-15T01:20:43Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771573929,213,2.06,5771573925,141,33.3,5771573927,212,10.0,5771573921,56,Back,5771573923,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723235,678,1,2,84,50,bu5w8wprynlj9mvphvy8sd94f,1,29.9,34.8,2025-06-15T01:20:43.164Z,2025-06-15T01:20:46Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771574157,140,33.0,5771574155,56,Back,5771574159,141,17.1,5771574161,212,12.5,5771574163,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723285,679,1,2,84,54,bu5w8wprynlj9mvphvy8sd94f,0,33.0,17.1,2025-06-15T01:20:46.589Z,2025-06-15T01:20:51Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771574443,212,54.2,5771574437,56,Right,5771574445,213,6.28,5771574435,157,,5771574447,1,,5771574439,140,84.6,5771574441,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723359,710,1,2,85,3,5qfq6cwtrgzd2szijivns7rjl,1,9.1,90.8,2025-06-15T01:20:55.760Z,2025-06-15T02:14:20Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5771574907,141,100.0,5771574903,56,Back,5771574911,213,0.82,5771574905,140,15.0,5771574909,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723363,711,43,2,85,3,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-15T01:20:56.176Z,2025-06-15T01:26:25Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5771574927,347,0,5771574925,56,Back,5771596553,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723389,712,1,2,85,4,5qfq6cwtrgzd2szijivns7rjl,1,16.1,97.7,2025-06-15T01:20:56.984Z,2025-06-15T01:26:29Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5771575087,213,3.19,5771575081,140,8.4,5771575083,141,97.1,5771575079,56,Back,5771575085,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723409,713,1,2,85,5,5qfq6cwtrgzd2szijivns7rjl,1,10.5,96.8,2025-06-15T01:20:58.152Z,2025-06-15T01:20:59Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5771575191,56,Back,5771575197,212,12.6,5771575195,141,99.8,5771575199,213,0.16,5771575193,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723471,714,1,2,85,7,5qfq6cwtrgzd2szijivns7rjl,1,22.3,99.8,2025-06-15T01:20:59.688Z,2025-06-15T01:21:05Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5771575597,213,5.43,5771575589,56,Back,5771575591,140,28.8,5771575593,141,88.4,5771575595,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723505,715,1,2,85,12,5qfq6cwtrgzd2szijivns7rjl,1,34.6,83.5,2025-06-15T01:21:05.328Z,2025-06-15T01:21:09Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5771575811,141,89.7,5771575813,212,12.7,5771575807,56,Back,5771575815,213,0.34,5771575809,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723511,716,1,2,85,16,5qfq6cwtrgzd2szijivns7rjl,0,58.9,89.7,2025-06-15T01:21:09.225Z,2025-06-15T01:21:09Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5771575847,56,Left,5771575855,213,4.29,5771575849,140,56.6,5771575851,141,81.7,5771575853,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723541,680,8,2,85,18,bu5w8wprynlj9mvphvy8sd94f,1,42.0,21.5,2025-06-15T01:21:11.525Z,2025-06-15T01:22:33Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771575993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723595,681,1,2,85,19,bu5w8wprynlj9mvphvy8sd94f,1,33.3,23.9,2025-06-15T01:21:12.364Z,2025-06-15T01:21:15Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771576279,213,6.27,5771576275,141,23.6,5771576273,140,47.3,5771576271,56,Back,5771576277,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723603,682,3,2,85,21,bu5w8wprynlj9mvphvy8sd94f,1,47.4,20.4,2025-06-15T01:21:14.536Z,2025-06-15T01:45:58Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5771576315,56,Back,5771585413,233,717,5771576355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723593,717,45,2,85,21,5qfq6cwtrgzd2szijivns7rjl,0,52.6,79.6,2025-06-15T01:21:14.536Z,2025-06-15T01:45:59Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5771576269,285,,5771585425,233,682,5771576267,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822723645,683,1,2,85,23,bu5w8wprynlj9mvphvy8sd94f,1,44.3,23.3,2025-06-15T01:21:15.701Z,2025-06-15T01:23:57Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5771576513,140,45.7,5771576519,213,5.06,5771576509,3,,5771576515,141,17.3,5771576511,56,Back,5771576517,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822724861,690,3,2,85,23,bu5w8wprynlj9mvphvy8sd94f,1,44.6,22.3,2025-06-15T01:21:15.850Z,2025-06-15T01:46:10Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5771586015,233,723,5771583723,56,Back,5771583725,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822725161,723,45,2,85,23,5qfq6cwtrgzd2szijivns7rjl,0,55.4,77.7,2025-06-15T01:21:15.850Z,2025-06-15T01:45:59Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5771585577,56,Center,5771586029,233,690,5771585579,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
