id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2803595373,596,5,2,81,29,83cpn99fh7ulkwe8nezy8a3mx,0,39.6,-1.7,2025-04-20T01:13:29.195Z,2025-04-20T02:07:01Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5665631731,347,,5665631729,56,Back,5665631809,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595383,628,5,2,81,29,5qfq6cwtrgzd2szijivns7rjl,1,60.4,101.7,2025-04-20T01:13:29.195Z,2025-04-20T02:07:00Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665631779,347,,5665631785,233,596,5665631777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595483,629,1,2,81,31,5qfq6cwtrgzd2szijivns7rjl,1,55.8,100.0,2025-04-20T01:13:30.702Z,2025-04-20T01:13:44Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5665632359,213,4.03,5665632351,56,Back,5665632355,141,80.0,5665632353,140,44.8,5665632357,212,18.4,5665632349,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595501,630,1,2,81,44,5qfq6cwtrgzd2szijivns7rjl,1,49.8,62.9,2025-04-20T01:13:43.999Z,2025-04-20T01:13:46Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5665632433,212,7.5,5665632435,213,0.57,5665632431,141,68.8,5665632429,140,55.8,5665632427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595529,631,1,2,81,46,5qfq6cwtrgzd2szijivns7rjl,1,55.9,69.0,2025-04-20T01:13:45.934Z,2025-04-20T01:13:50Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665632625,141,75.9,5665632623,140,61.5,5665632627,212,7.5,5665632621,56,Center,5665632629,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595567,632,1,2,81,50,5qfq6cwtrgzd2szijivns7rjl,1,63.8,81.4,2025-04-20T01:13:49.934Z,2025-04-20T01:13:54Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665632851,56,Center,5665632859,213,4.63,5665632855,141,67.9,5665632853,140,63.1,5665632857,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595593,633,1,2,81,55,5qfq6cwtrgzd2szijivns7rjl,1,63.2,69.4,2025-04-20T01:13:54.279Z,2025-04-20T01:13:57Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665633013,140,60.3,5665633015,141,76.3,5665633017,212,5.6,5665633011,56,Center,5665633019,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595625,634,1,2,81,57,5qfq6cwtrgzd2szijivns7rjl,1,48.5,77.8,2025-04-20T01:13:56.783Z,2025-04-20T01:14:01Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665633229,213,3.87,5665633231,1,,5665633221,56,Back,5665633225,141,43.7,5665633223,140,23.8,5665633227,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595653,635,1,2,82,1,5qfq6cwtrgzd2szijivns7rjl,1,23.8,43.7,2025-04-20T01:14:00.654Z,2025-04-20T01:14:03Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5665633441,56,Back,5665633449,213,5.12,5665633445,141,25.2,5665633443,140,29.0,5665633447,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595665,636,1,2,82,4,5qfq6cwtrgzd2szijivns7rjl,0,29.3,17.9,2025-04-20T01:14:03.761Z,2025-04-20T01:14:06Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665633535,140,70.4,5665633533,56,Right,5665633537,141,8.8,5665633541,213,6.14,5665633543,1,,5665633539,212,43.6,5665633531,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595697,597,1,2,82,8,83cpn99fh7ulkwe8nezy8a3mx,0,43.4,94.6,2025-04-20T01:14:07.259Z,2025-04-20T01:14:44Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5665633735,56,Left,5665633737,140,83.5,5665633743,212,42.1,5665633747,213,0.01,5665633731,157,,5665633739,141,95.5,5665633751,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595711,598,43,2,82,10,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-04-20T01:14:09.238Z,2025-04-20T01:14:41Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5665635651,144,5,5665633783,56,Left,5665634289,233,637,5665633785,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595789,600,3,2,82,20,83cpn99fh7ulkwe8nezy8a3mx,1,58.2,73.8,2025-04-20T01:14:19.211Z,2025-04-20T01:58:24Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5665642693,56,Center,5665642697,286,,5665765317,233,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803619431,752,45,2,82,20,5qfq6cwtrgzd2szijivns7rjl,0,39.2,24.4,2025-04-20T01:14:19.211Z,2025-04-20T01:58:23Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665765341,233,600,5665765291,56,Back,5665765293,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595787,599,1,2,82,20,83cpn99fh7ulkwe8nezy8a3mx,1,56.6,94.8,2025-04-20T01:14:19.683Z,2025-04-20T01:15:30Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5665639467,141,78.5,5665639469,212,16.6,5665639471,213,5.55,5665639465,140,68.4,5665639463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595793,601,1,2,82,20,83cpn99fh7ulkwe8nezy8a3mx,0,63.4,65.4,2025-04-20T01:14:20.010Z,2025-04-20T01:16:24Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5665643053,141,64.2,5665643055,212,27.6,5665643051,140,89.7,5665643049,56,Center,5665643057,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595833,639,1,2,82,24,5qfq6cwtrgzd2szijivns7rjl,1,10.8,38.5,2025-04-20T01:14:23.999Z,2025-04-20T01:14:25Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5665634641,141,77.6,5665634637,56,Back,5665634667,287,,5665634635,123,,5665634639,140,27.9,5665634647,1,,5665634643,212,32.1,5665634645,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595869,640,1,2,82,28,5qfq6cwtrgzd2szijivns7rjl,1,29.7,81.1,2025-04-20T01:14:27.526Z,2025-04-20T01:14:29Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5665634849,213,4.97,5665634841,56,Back,5665634845,141,68.4,5665634843,140,31.9,5665634847,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595943,641,1,2,82,30,5qfq6cwtrgzd2szijivns7rjl,1,31.9,68.4,2025-04-20T01:14:29.287Z,2025-04-20T01:14:36Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5665635325,56,Back,5665635333,213,4.68,5665635327,140,31.1,5665635329,141,28.0,5665635331,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595977,642,1,2,82,36,5qfq6cwtrgzd2szijivns7rjl,1,32.4,25.2,2025-04-20T01:14:35.886Z,2025-04-20T01:14:40Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665635553,141,39.5,5665635545,56,Back,5665635549,140,36.4,5665635561,213,1.16,5665635557,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596043,643,1,2,82,40,5qfq6cwtrgzd2szijivns7rjl,1,41.0,45.4,2025-04-20T01:14:39.990Z,2025-04-20T01:14:45Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665635907,212,22.7,5665635903,140,56.0,5665635905,141,69.4,5665635899,56,Center,5665635911,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596071,644,1,2,82,45,5qfq6cwtrgzd2szijivns7rjl,1,58.8,81.2,2025-04-20T01:14:45.047Z,2025-04-20T01:14:47Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665636015,56,Center,5665636023,213,6.03,5665636017,140,67.0,5665636021,212,8.9,5665636019,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596161,645,1,2,82,47,5qfq6cwtrgzd2szijivns7rjl,1,70.6,80.2,2025-04-20T01:14:46.822Z,2025-04-20T01:14:52Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5665636527,141,85.3,5665636531,213,2.74,5665636529,212,8.8,5665636525,140,62.9,5665636523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596231,646,1,2,82,53,5qfq6cwtrgzd2szijivns7rjl,1,59.8,83.9,2025-04-20T01:14:52.366Z,2025-04-20T01:14:57Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5665637005,141,69.7,5665636997,56,Center,5665637009,212,13.0,5665637001,140,68.1,5665637011,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596241,647,1,2,82,58,5qfq6cwtrgzd2szijivns7rjl,0,68.1,69.7,2025-04-20T01:14:57.454Z,2025-04-20T01:29:03Z,te1unnk7afru8djvu92vs00k,E. Mustali,,,5665637085,140,66.6,5665637091,212,4.8,5665637083,56,Center,5665637087,141,76.3,5665637093,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596335,602,43,2,83,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-04-20T01:14:59.595Z,2025-04-20T01:57:36Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5665637563,141,46.3,5665637565,212,50.0,5665637567,213,0.51,5665637557,157,0,5665637561,140,78.0,5665637559,56,Center,5665637569,1,0,5665763473,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596355,649,1,2,83,4,5qfq6cwtrgzd2szijivns7rjl,1,12.3,49.3,2025-04-20T01:15:03.599Z,2025-04-20T01:15:06Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5665637659,140,20.9,5665637661,141,64.5,5665637657,56,Back,5665637663,212,13.7,5665637665,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596381,650,1,2,83,7,5qfq6cwtrgzd2szijivns7rjl,1,22.9,67.2,2025-04-20T01:15:06.414Z,2025-04-20T01:15:08Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665637813,213,0.74,5665637805,56,Back,5665637807,140,34.7,5665637809,141,83.9,5665637811,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596423,651,1,2,83,9,5qfq6cwtrgzd2szijivns7rjl,1,37.4,86.2,2025-04-20T01:15:08.343Z,2025-04-20T01:15:12Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5665638037,140,42.6,5665638041,212,14.8,5665638039,141,66.0,5665638035,56,Back,5665638043,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596487,652,1,2,83,13,5qfq6cwtrgzd2szijivns7rjl,1,42.6,68.1,2025-04-20T01:15:12.326Z,2025-04-20T01:15:17Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5665638361,56,Back,5665638369,213,4.64,5665638365,141,37.9,5665638363,140,41.1,5665638367,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596579,653,1,2,83,17,5qfq6cwtrgzd2szijivns7rjl,1,48.0,28.6,2025-04-20T01:15:16.798Z,2025-04-20T01:15:22Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665638891,212,16.7,5665638885,56,Right,5665638889,141,10.3,5665638893,213,5.44,5665638887,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596597,654,1,2,83,23,5qfq6cwtrgzd2szijivns7rjl,1,58.6,10.3,2025-04-20T01:15:22.726Z,2025-04-20T01:15:24Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665638971,140,48.5,5665638969,56,Back,5665638977,213,2.81,5665638973,141,15.6,5665638975,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596643,655,1,2,83,24,5qfq6cwtrgzd2szijivns7rjl,1,45.9,15.6,2025-04-20T01:15:24.054Z,2025-04-20T01:15:27Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665639205,212,15.0,5665639199,140,59.9,5665639203,141,20.1,5665639195,56,Right,5665639207,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596703,656,1,2,83,28,5qfq6cwtrgzd2szijivns7rjl,1,58.7,16.1,2025-04-20T01:15:27.430Z,2025-04-20T01:15:31Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5665639525,213,2.50,5665639523,212,28.8,5665639517,56,Back,5665639521,141,41.6,5665639519,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596785,657,1,2,83,31,5qfq6cwtrgzd2szijivns7rjl,1,36.2,44.0,2025-04-20T01:15:31.134Z,2025-04-20T01:15:37Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665639979,212,10.5,5665639975,140,44.6,5665639973,56,Back,5665639981,213,5.70,5665639977,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596817,658,1,2,83,38,5qfq6cwtrgzd2szijivns7rjl,1,46.2,47.2,2025-04-20T01:15:37.438Z,2025-04-20T01:15:40Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5665640161,213,1.93,5665640159,212,14.7,5665640157,141,67.5,5665640153,56,Back,5665640155,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596883,659,1,2,83,40,5qfq6cwtrgzd2szijivns7rjl,1,41.3,67.5,2025-04-20T01:15:40.142Z,2025-04-20T01:15:48Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665640613,141,22.2,5665640615,212,31.0,5665640617,213,4.81,5665640611,140,44.3,5665640609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596923,660,1,2,83,49,5qfq6cwtrgzd2szijivns7rjl,1,49.4,36.3,2025-04-20T01:15:48.477Z,2025-04-20T01:15:52Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665640827,213,5.25,5665640821,140,55.6,5665640819,56,Right,5665640825,212,12.7,5665640823,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596931,661,1,2,83,53,5qfq6cwtrgzd2szijivns7rjl,0,55.5,20.1,2025-04-20T01:15:52.646Z,2025-04-20T01:15:53Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665640859,141,20.1,5665640861,212,14.8,5665640857,140,69.6,5665640863,213,0.00,5665640853,155,,5665640855,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596959,603,12,2,83,55,83cpn99fh7ulkwe8nezy8a3mx,1,19.9,64.9,2025-04-20T01:15:54.506Z,2025-04-20T01:15:55Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5665641025,212,7.9,5665641063,15,,5665641013,56,Back,5665641017,140,27.1,5665641021,141,61.5,5665641029,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597017,605,4,2,84,1,83cpn99fh7ulkwe8nezy8a3mx,1,30.4,66.8,2025-04-20T01:16:00.421Z,2025-04-20T02:04:55Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5665641461,13,,5665641469,265,,5665641473,285,,5665641463,56,Back,5665641465,152,,5665651749,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597011,662,4,2,84,1,5qfq6cwtrgzd2szijivns7rjl,0,69.6,33.2,2025-04-20T01:16:00.422Z,2025-04-20T02:04:55Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665641395,13,,5665641405,265,,5665641403,152,,5665641407,286,,5665651793,233,605,5665641399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597449,606,1,2,84,31,83cpn99fh7ulkwe8nezy8a3mx,1,25.1,63.6,2025-04-20T01:16:30.402Z,2025-04-20T01:16:36Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5665643845,56,Left,5665643843,152,,5665643847,140,86.4,5665643851,212,66.4,5665643839,5,,5665643855,1,,5665643853,213,0.25,5665643841,157,,5665643849,141,,,,,,,,,,,,,,87.7,,,,,,,,,,,,,
2803597461,607,1,2,84,37,83cpn99fh7ulkwe8nezy8a3mx,0,89.5,91.2,2025-04-20T01:16:36.729Z,2025-04-20T01:17:05Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5665643917,155,,5665646251,236,,5665643929,213,5.32,5665643921,56,Left,5665643915,2,,5665643927,212,2.6,5665646257,286,,5665643925,141,88.1,5665646253,233,5665643923,140,90.9,,,,,,,,,,,663,,,,,,,,,,,,,
2803597563,663,12,2,84,37,5qfq6cwtrgzd2szijivns7rjl,1,18.3,26.2,2025-04-20T01:16:36.829Z,2025-04-20T01:17:05Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665644453,56,Back,5665644451,185,,5665646281,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597695,608,5,2,84,39,83cpn99fh7ulkwe8nezy8a3mx,1,88.6,101.8,2025-04-20T01:16:38.729Z,2025-04-20T02:07:01Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5665646423,233,665,5665645125,347,,5665645123,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597661,665,5,2,84,39,5qfq6cwtrgzd2szijivns7rjl,0,11.4,-1.8,2025-04-20T01:16:38.729Z,2025-04-20T02:07:02Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665646447,233,608,5665644939,56,Back,5665644941,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597763,609,1,2,84,51,83cpn99fh7ulkwe8nezy8a3mx,1,88.4,100.0,2025-04-20T01:16:51.081Z,2025-04-20T01:16:55Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5665645583,141,88.9,5665645585,212,9.1,5665645587,213,4.93,5665645577,56,Left,5665645581,140,90.3,5665645575,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597777,610,1,2,84,55,83cpn99fh7ulkwe8nezy8a3mx,0,90.3,88.9,2025-04-20T01:16:55.154Z,2025-04-20T01:16:56Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5665645663,212,6.7,5665645655,155,,5665645665,213,5.79,5665645661,141,84.2,5665645659,140,95.9,5665645657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597807,666,61,2,84,56,5qfq6cwtrgzd2szijivns7rjl,1,10.0,8.8,2025-04-20T01:16:56.092Z,2025-04-20T01:58:52Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665645743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597799,611,6,2,84,57,83cpn99fh7ulkwe8nezy8a3mx,1,92.2,88.6,2025-04-20T01:16:57.073Z,2025-04-20T02:05:40Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5665645873,233,667,5665645833,56,Left,5665645835,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597817,667,6,2,84,57,5qfq6cwtrgzd2szijivns7rjl,0,7.8,11.4,2025-04-20T01:16:57.073Z,2025-04-20T02:05:41Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665645897,233,611,5665645841,73,,5665645839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598411,613,18,2,85,20,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-04-20T01:17:19.531Z,2025-04-20T01:18:09Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5665649451,42,,5665649453,44,Forward,5665649489,55,614,5665649455,59,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598415,614,19,2,85,20,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-04-20T01:17:19.532Z,2025-04-20T01:58:57Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,,5665649477,55,613,5665650821,293,4,5665766591,292,6,5665649475,44,Midfielder,5665649473,59,8,5665649467,42,,5665649471,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598301,612,1,2,85,39,83cpn99fh7ulkwe8nezy8a3mx,0,99.5,99.5,2025-04-20T01:17:38.650Z,2025-04-20T01:17:54Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,,5665648795,6,,5665648811,141,59.9,5665648801,155,,5665648809,140,93.2,5665648789,2,,5665648807,56,Center,5665648805,223,,5665648815,213,4.47,5665648813,212,,,,,,,,,,,,,,27.7,,,,,,,,,,,,,
2803598363,669,1,2,85,46,5qfq6cwtrgzd2szijivns7rjl,1,5.9,46.7,2025-04-20T01:17:45.631Z,2025-04-20T01:17:51Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5665649193,140,13.1,5665649195,141,65.4,5665649233,287,,5665649197,212,14.8,5665649189,123,,5665649191,56,Back,5665649199,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598535,670,1,2,85,51,5qfq6cwtrgzd2szijivns7rjl,1,32.7,65.5,2025-04-20T01:17:50.981Z,2025-04-20T01:18:00Z,te1unnk7afru8djvu92vs00k,E. Mustali,,,5665650107,213,5.25,5665650099,140,46.1,5665650101,141,30.7,5665650097,56,Back,5665650105,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598553,671,1,2,86,0,5qfq6cwtrgzd2szijivns7rjl,1,56.7,28.3,2025-04-20T01:17:59.788Z,2025-04-20T01:18:01Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5665650211,56,Back,5665650219,213,1.97,5665650215,141,67.0,5665650213,140,46.2,5665650217,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598593,672,1,2,86,2,5qfq6cwtrgzd2szijivns7rjl,1,49.3,70.8,2025-04-20T01:18:01.422Z,2025-04-20T01:18:04Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665650445,212,13.9,5665650435,56,Center,5665650443,141,64.5,5665650447,213,5.97,5665650439,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598613,673,1,2,86,4,5qfq6cwtrgzd2szijivns7rjl,1,62.4,64.9,2025-04-20T01:18:03.917Z,2025-04-20T01:18:06Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5665650557,56,Back,5665650561,141,63.3,5665650559,140,44.8,5665650565,213,3.20,5665650563,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598629,674,1,2,86,6,5qfq6cwtrgzd2szijivns7rjl,1,44.5,63.1,2025-04-20T01:18:05.629Z,2025-04-20T01:18:07Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665650681,141,37.3,5665650685,213,5.32,5665650677,56,Center,5665650683,212,21.4,5665650679,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598641,675,1,2,86,8,5qfq6cwtrgzd2szijivns7rjl,0,56.2,37.1,2025-04-20T01:18:07.604Z,2025-04-20T01:18:08Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665650759,140,65.4,5665650761,141,20.4,5665650757,56,Right,5665650763,212,14.9,5665650765,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598675,615,8,2,86,10,83cpn99fh7ulkwe8nezy8a3mx,1,28.8,84.8,2025-04-20T01:18:10.081Z,2025-04-20T01:59:00Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5665650943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598725,616,5,2,86,11,83cpn99fh7ulkwe8nezy8a3mx,0,38.7,101.6,2025-04-20T01:18:10.910Z,2025-04-20T02:07:03Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5665651581,233,676,5665651187,56,Back,5665651189,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598781,676,5,2,86,11,5qfq6cwtrgzd2szijivns7rjl,1,61.3,-1.6,2025-04-20T01:18:10.910Z,2025-04-20T02:07:02Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665651517,347,,5665651553,233,616,5665651515,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598803,677,1,2,86,21,5qfq6cwtrgzd2szijivns7rjl,1,53.9,0.0,2025-04-20T01:18:20.964Z,2025-04-20T01:18:23Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665651695,141,17.0,5665651693,140,47.8,5665651697,212,14.0,5665651689,107,,5665651699,213,2.05,5665651691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598891,678,1,2,86,23,5qfq6cwtrgzd2szijivns7rjl,1,50.6,17.4,2025-04-20T01:18:22.668Z,2025-04-20T01:18:29Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665652193,56,Right,5665652201,212,0.7,5665652197,140,51.2,5665652203,213,0.31,5665652199,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
