id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value
2822252813,659,43,2,79,34,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-12T01:48:42.211Z,2025-06-12T01:48:49Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5768962359,212,25.0,5768962427,144,41,5768962357,141,19.7,5768962379,233,594,5768962361,213,5.24,5768962355,140,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252947,671,18,2,80,10,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-12T01:49:18.551Z,2025-06-12T01:51:40Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5768963049,42,,5768963069,55,672,5768963051,44,Midfielder,5768963829,189,,5768963053,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252949,672,19,2,80,10,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-12T01:49:18.552Z,2025-06-12T03:03:48Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5768963835,189,,5768963063,44,Midfielder,5768963711,293,5,5768963055,42,,5768963065,55,671,5768963061,59,8,5768966029,292,5,5768963059,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252961,673,18,2,80,11,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-12T01:49:19.531Z,2025-06-12T01:51:37Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768963141,42,,5768963145,59,3,5768963787,189,,5768963143,44,Defender,5768963171,55,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252965,674,19,2,80,11,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-12T01:49:19.532Z,2025-06-12T02:28:28Z,5o2437unwy8z2k2k2ers86dbd,I. Angking,,,5768963163,59,80,5768963161,145,3,5768963165,44,Midfielder,5768963883,189,,5768963157,42,,5768963785,293,3,5768966001,292,6,5768963167,55,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252877,661,1,2,80,17,daicfonrbj124lu2la2rctxck,1,13.4,46.1,2025-06-12T01:49:26.058Z,2025-06-12T01:49:28Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5768962719,212,30.4,5768962717,141,6.4,5768962713,56,Back,5768962709,5,,5768962715,140,26.8,5768962725,189,,5768962721,213,5.19,5768962711,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252883,662,1,2,80,20,daicfonrbj124lu2la2rctxck,1,26.8,6.4,2025-06-12T01:49:28.498Z,2025-06-12T01:49:34Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768962753,140,30.2,5768962759,213,1.46,5768962761,1,,5768962757,212,33.2,5768962751,56,Back,5768962755,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252897,663,1,2,80,26,daicfonrbj124lu2la2rctxck,1,37.2,67.4,2025-06-12T01:49:34.345Z,2025-06-12T01:49:41Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5768962847,56,Back,5768962853,212,22.1,5768962849,140,40.5,5768962851,141,35.3,5768962855,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252903,664,1,2,80,35,daicfonrbj124lu2la2rctxck,1,37.3,42.5,2025-06-12T01:49:43.899Z,2025-06-12T01:53:41Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5768964781,56,Back,5768964787,212,18.3,5768964785,141,15.8,5768964783,140,39.2,5768964789,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252909,665,1,2,80,36,daicfonrbj124lu2la2rctxck,1,43.6,10.0,2025-06-12T01:49:45.065Z,2025-06-12T01:49:46Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768962903,56,Back,5768962905,140,46.8,5768962909,212,15.5,5768962911,213,1.35,5768962907,141,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252913,666,1,2,80,38,daicfonrbj124lu2la2rctxck,1,43.0,34.6,2025-06-12T01:49:46.222Z,2025-06-12T01:53:57Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5768964887,213,1.55,5768964879,56,Back,5768964885,212,23.3,5768964881,140,43.4,5768964883,141,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252929,667,1,2,80,44,daicfonrbj124lu2la2rctxck,1,48.8,79.8,2025-06-12T01:49:52.682Z,2025-06-12T01:49:57Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5768962993,141,88.8,5768962989,56,Left,5768962991,140,59.7,5768962995,212,13.0,5768962997,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252931,668,1,2,80,48,daicfonrbj124lu2la2rctxck,1,63.0,95.7,2025-06-12T01:49:56.952Z,2025-06-12T01:54:17Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5768965119,56,Left,5768965127,213,0.08,5768965123,141,96.7,5768965121,140,70.9,5768965125,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252933,669,1,2,80,49,daicfonrbj124lu2la2rctxck,1,69.9,96.5,2025-06-12T01:49:57.147Z,2025-06-12T02:15:23Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5768965467,56,Left,5768965473,212,11.1,5768965469,140,68.7,5768965471,141,80.3,5768965475,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252935,670,1,2,80,49,daicfonrbj124lu2la2rctxck,1,71.2,77.7,2025-06-12T01:49:57.322Z,2025-06-12T01:55:30Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5768965637,56,Center,5768965639,140,85.9,5768965635,155,,5768965643,212,15.6,5768965641,141,74.0,5768965645,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253425,705,1,2,80,50,daicfonrbj124lu2la2rctxck,0,88.2,96.3,2025-06-12T01:49:58.722Z,2025-06-12T02:15:20Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5768965891,141,73.4,5768965895,213,4.89,5768965887,56,Center,5768965889,140,90.9,5768965893,212,15.8,5768965885,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252983,597,1,2,81,16,83cpn99fh7ulkwe8nezy8a3mx,0,20.4,27.3,2025-06-12T01:50:24.442Z,2025-06-12T01:50:28Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768963267,141,0.0,5768963259,157,,5768963273,1,,5768963269,212,53.9,5768963271,213,5.92,5768963265,140,68.3,5768963261,198,,5768963263,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252987,598,5,2,81,19,83cpn99fh7ulkwe8nezy8a3mx,0,70.5,-1.2,2025-06-12T01:50:28.012Z,2025-06-12T02:53:27Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768963289,347,,5768963311,233,675,5768963287,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252991,675,5,2,81,19,daicfonrbj124lu2la2rctxck,1,29.5,101.2,2025-06-12T01:50:28.012Z,2025-06-12T02:53:27Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5768963303,56,Back,5768963307,233,598,5768963305,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822252997,676,1,2,81,27,daicfonrbj124lu2la2rctxck,1,26.5,100.0,2025-06-12T01:50:35.218Z,2025-06-12T01:50:39Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5768963347,140,20.7,5768963353,213,4.23,5768963349,141,84.9,5768963351,212,13.1,5768963345,56,Back,5768963343,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253011,677,1,2,81,31,daicfonrbj124lu2la2rctxck,1,22.8,82.8,2025-06-12T01:50:39.138Z,2025-06-12T01:50:44Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768963411,213,4.52,5768963407,141,52.1,5768963409,212,21.3,5768963405,140,19.0,5768963403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253013,678,1,2,81,35,daicfonrbj124lu2la2rctxck,1,20.3,51.2,2025-06-12T01:50:43.905Z,2025-06-12T01:50:46Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5768963421,212,11.8,5768963415,56,Back,5768963423,213,0.61,5768963417,140,29.5,5768963419,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253015,679,1,2,81,37,daicfonrbj124lu2la2rctxck,1,30.7,61.7,2025-06-12T01:50:46.001Z,2025-06-12T01:50:51Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5768963437,213,1.27,5768963429,56,Back,5768963435,212,18.6,5768963431,140,35.9,5768963433,141,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253017,680,1,2,81,43,daicfonrbj124lu2la2rctxck,1,35.9,87.9,2025-06-12T01:50:51.180Z,2025-06-12T01:50:55Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5768963449,213,3.85,5768963443,140,29.8,5768963445,141,79.8,5768963447,212,8.4,5768963441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253027,681,1,2,81,46,daicfonrbj124lu2la2rctxck,1,31.4,72.0,2025-06-12T01:50:55.074Z,2025-06-12T01:50:59Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768963509,213,4.81,5768963507,212,31.1,5768963503,140,34.3,5768963505,141,26.5,5768963501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253035,682,1,2,81,51,daicfonrbj124lu2la2rctxck,0,35.1,13.7,2025-06-12T01:50:59.866Z,2025-06-12T01:51:01Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768963551,1,,5768963549,213,6.18,5768963547,212,53.3,5768963539,155,,5768963543,140,85.6,5768963541,56,Right,5768963545,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253037,599,8,2,81,54,83cpn99fh7ulkwe8nezy8a3mx,1,9.9,93.7,2025-06-12T01:51:02.164Z,2025-06-12T01:51:02Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5768963553,56,Back,5768963555,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253039,600,1,2,81,55,83cpn99fh7ulkwe8nezy8a3mx,0,17.8,90.8,2025-06-12T01:51:03.650Z,2025-06-12T01:51:06Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5768963569,1,,5768963557,157,,5768963567,213,6.26,5768963559,56,Left,5768963563,141,89.8,5768963561,140,52.6,5768963565,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253045,683,61,2,82,2,daicfonrbj124lu2la2rctxck,0,25.4,13.1,2025-06-12T01:51:10.897Z,2025-06-12T01:51:11Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768963595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253095,601,5,2,82,4,83cpn99fh7ulkwe8nezy8a3mx,1,72.0,100.6,2025-06-12T01:51:12.507Z,2025-06-12T01:51:53Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5768963833,347,,5768963837,233,684,5768963831,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253049,684,5,2,82,4,daicfonrbj124lu2la2rctxck,0,28.0,-0.6,2025-06-12T01:51:12.507Z,2025-06-12T02:53:28Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768963609,56,Back,5768963611,347,,5768963853,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822248439,317,17,2,82,12,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-12T01:51:20.330Z,2025-06-12T02:47:31Z,,,,,5768938067,283,4eb5i87g25wlnufad5fce1ped,5768938061,31,,5768938063,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253099,602,1,2,82,35,83cpn99fh7ulkwe8nezy8a3mx,0,77.1,100.0,2025-06-12T01:51:43.578Z,2025-06-12T01:51:45Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5768963859,56,Center,5768963867,213,5.10,5768963857,107,,5768963869,1,,5768963865,212,28.6,5768963861,140,87.4,5768963863,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253107,685,12,2,82,38,daicfonrbj124lu2la2rctxck,1,3.7,29.6,2025-06-12T01:51:46.419Z,2025-06-12T01:51:50Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5768963903,213,5.43,5768963899,141,17.0,5768963901,212,11.4,5768963897,140,10.8,5768963915,15,,5768963895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253109,603,1,2,82,38,83cpn99fh7ulkwe8nezy8a3mx,1,70.4,69.1,2025-06-12T01:51:46.854Z,2025-06-12T01:51:48Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5768963929,56,Center,5768963935,212,8.4,5768963931,140,67.0,5768963927,3,,5768963933,141,57.9,5768963937,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253111,604,1,2,82,40,83cpn99fh7ulkwe8nezy8a3mx,0,67.0,57.9,2025-06-12T01:51:48.193Z,2025-06-12T01:51:49Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5768963949,213,3.32,5768963943,140,57.2,5768963945,141,55.1,5768963947,212,10.5,5768963941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253115,686,1,2,82,42,daicfonrbj124lu2la2rctxck,1,21.5,39.1,2025-06-12T01:51:50.753Z,2025-06-12T01:51:53Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5768963963,56,Back,5768963969,212,15.2,5768963971,213,1.63,5768963965,140,20.7,5768963967,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253119,687,1,2,82,45,daicfonrbj124lu2la2rctxck,0,27.1,57.3,2025-06-12T01:51:53.857Z,2025-06-12T02:14:12Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5768963993,140,71.7,5768963999,213,6.20,5768975055,155,,5768964001,1,,5768963997,212,47.0,5768963995,141,51.3,5768963991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253123,605,59,2,82,51,83cpn99fh7ulkwe8nezy8a3mx,1,23.9,46.9,2025-06-12T01:51:59.098Z,2025-06-12T01:52:28Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768964009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253125,606,1,2,82,51,83cpn99fh7ulkwe8nezy8a3mx,0,23.9,46.9,2025-06-12T01:51:59.831Z,2025-06-12T01:52:00Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768964017,141,45.2,5768964019,212,25.9,5768964021,213,6.24,5768964011,157,,5768964015,140,48.5,5768964013,56,Back,5768964023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253131,688,1,2,82,53,daicfonrbj124lu2la2rctxck,1,54.7,73.1,2025-06-12T01:52:01.236Z,2025-06-12T01:52:05Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5768964061,140,60.8,5768964065,212,15.8,5768964063,141,94.4,5768964059,56,Left,5768964067,213,1.15,5768964057,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253139,607,4,2,82,57,83cpn99fh7ulkwe8nezy8a3mx,1,39.8,5.2,2025-06-12T01:52:05.273Z,2025-06-12T01:56:38Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5768964095,286,,5768964091,152,,5768964087,13,,5768964089,56,Back,5768966233,294,,5768964107,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253133,689,4,2,82,57,daicfonrbj124lu2la2rctxck,0,60.2,94.8,2025-06-12T01:52:05.274Z,2025-06-12T02:14:30Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5768964111,233,607,5768964103,152,,5768964097,13,,5768964105,285,,5768964101,56,Left,5768964099,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253185,608,1,2,83,46,83cpn99fh7ulkwe8nezy8a3mx,0,36.7,7.8,2025-06-12T01:52:54.405Z,2025-06-12T01:52:55Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768964385,155,,5768964397,213,0.10,5768964399,1,,5768964383,5,,5768964387,152,,5768964391,140,91.9,5768964395,212,58.2,5768964393,141,16.3,5768964389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253197,690,61,2,83,50,daicfonrbj124lu2la2rctxck,1,10.1,88.8,2025-06-12T01:52:58.677Z,2025-06-12T02:14:32Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5768964471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253215,609,6,2,83,57,83cpn99fh7ulkwe8nezy8a3mx,1,79.3,17.8,2025-06-12T01:53:05.100Z,2025-06-12T02:31:10Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768966175,233,691,5768964567,73,,5768964565,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253213,691,6,2,83,57,daicfonrbj124lu2la2rctxck,0,20.7,82.2,2025-06-12T01:53:05.100Z,2025-06-12T02:31:10Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5768964559,56,Back,5768966111,73,,5768966195,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253233,610,1,2,84,22,83cpn99fh7ulkwe8nezy8a3mx,0,99.8,0.6,2025-06-12T01:53:30.129Z,2025-06-12T01:53:32Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5768964683,223,,5768964685,56,Center,5768964681,155,,5768964693,213,1.75,5768964677,2,,5768964689,141,53.8,5768964687,140,93.6,5768964691,212,36.8,5768964695,1,,5768964679,6,,,,,,,,,,,,,,,,,,,,,,,,,
2822253253,692,4,2,84,30,daicfonrbj124lu2la2rctxck,1,6.4,60.0,2025-06-12T01:53:38.522Z,2025-06-12T01:57:40Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768964767,13,,5768964777,233,611,5768964771,152,,5768964775,285,,5768966561,294,,5768964769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253245,611,4,2,84,30,83cpn99fh7ulkwe8nezy8a3mx,0,93.6,40.0,2025-06-12T01:53:38.523Z,2025-06-12T01:57:53Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768964743,152,,5768964739,13,,5768964747,286,,5768964741,56,Center,5768966395,294,,5768964795,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253255,693,1,2,84,36,daicfonrbj124lu2la2rctxck,1,4.6,59.7,2025-06-12T01:53:44.402Z,2025-06-12T01:53:47Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5768964819,212,15.3,5768964817,141,61.7,5768964809,5,,5768964813,56,Back,5768964811,152,,5768964821,213,0.09,5768964815,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253261,694,1,2,84,39,daicfonrbj124lu2la2rctxck,1,21.6,58.1,2025-06-12T01:53:47.842Z,2025-06-12T01:53:52Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5768964841,56,Back,5768964847,212,16.4,5768964845,141,71.0,5768964849,213,0.56,5768964843,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253265,695,1,2,84,44,daicfonrbj124lu2la2rctxck,0,33.7,74.4,2025-06-12T01:53:52.212Z,2025-06-12T01:53:56Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5768964869,140,86.8,5768964871,141,71.4,5768964875,213,6.25,5768964867,56,Center,5768964873,212,55.8,5768964877,1,,5768964865,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253269,612,11,2,84,51,83cpn99fh7ulkwe8nezy8a3mx,0,7.8,28.0,2025-06-12T01:53:59.760Z,2025-06-12T01:57:51Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768964903,56,Back,5768964905,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253279,614,1,2,84,52,83cpn99fh7ulkwe8nezy8a3mx,1,7.8,28.0,2025-06-12T01:54:00.703Z,2025-06-12T01:54:05Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768964949,56,Back,5768964955,212,19.9,5768964951,140,25.5,5768964953,141,17.6,5768964957,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253281,615,1,2,84,56,83cpn99fh7ulkwe8nezy8a3mx,1,29.5,19.0,2025-06-12T01:54:04.938Z,2025-06-12T01:54:06Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5768964963,140,24.6,5768964969,213,4.02,5768964961,56,Back,5768964967,212,8.0,5768964965,141,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253285,616,1,2,84,58,83cpn99fh7ulkwe8nezy8a3mx,1,24.6,9.9,2025-06-12T01:54:06.872Z,2025-06-12T01:54:10Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5768964985,56,Back,5768964991,212,3.3,5768964987,140,24.6,5768964989,141,14.8,5768964993,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253291,696,83,2,85,2,daicfonrbj124lu2la2rctxck,0,65.4,80.4,2025-06-12T01:54:10.184Z,2025-06-12T02:13:08Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5768974579,399,d2ny0huv78m4m6p65y8eou7oq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253289,617,3,2,85,3,83cpn99fh7ulkwe8nezy8a3mx,1,35.8,26.4,2025-06-12T01:54:11.184Z,2025-06-12T02:13:14Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5768974563,233,697,5768965043,286,,5768965009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253295,697,45,2,85,3,daicfonrbj124lu2la2rctxck,0,64.2,73.6,2025-06-12T01:54:11.184Z,2025-06-12T02:31:44Z,5o2437unwy8z2k2k2ers86dbd,I. Angking,,,5768974559,233,617,5768965057,285,,5768965055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253303,618,1,2,85,4,83cpn99fh7ulkwe8nezy8a3mx,1,33.7,32.3,2025-06-12T01:54:12.199Z,2025-06-12T01:54:15Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5768965099,212,25.0,5768965093,56,Back,5768965101,213,1.70,5768965097,141,68.8,5768965095,140,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253305,619,1,2,85,7,83cpn99fh7ulkwe8nezy8a3mx,1,30.8,69.8,2025-06-12T01:54:15.127Z,2025-06-12T01:54:17Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5768965109,141,92.8,5768965113,213,0.45,5768965115,1,,5768965107,140,61.9,5768965111,212,36.2,5768965105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253313,620,1,2,85,8,83cpn99fh7ulkwe8nezy8a3mx,1,59.3,91.9,2025-06-12T01:54:16.919Z,2025-06-12T01:54:20Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5768965149,141,90.8,5768965151,212,20.2,5768965147,140,78.5,5768965153,213,6.25,5768965145,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253315,621,1,2,85,12,83cpn99fh7ulkwe8nezy8a3mx,0,77.0,90.4,2025-06-12T01:54:20.511Z,2025-06-12T01:54:24Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768965157,56,Center,5768965163,212,28.0,5768965159,140,100.0,5768965161,141,73.2,5768965165,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253319,622,5,2,85,16,83cpn99fh7ulkwe8nezy8a3mx,0,101.2,68.8,2025-06-12T01:54:24.515Z,2025-06-12T02:53:28Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768965173,346,,5768965171,56,Center,5768965193,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253321,698,5,2,85,16,daicfonrbj124lu2la2rctxck,1,-1.2,31.2,2025-06-12T01:54:24.515Z,2025-06-12T02:53:28Z,5o2437unwy8z2k2k2ers86dbd,I. Angking,,,5768965179,346,,5768965181,233,622,5768965177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822253325,699,1,2,85,25,daicfonrbj124lu2la2rctxck,1,3.6,43.7,2025-06-12T01:54:33.779Z,2025-06-12T01:54:46Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5768965247,140,8.0,5768965253,213,5.58,5768965249,141,37.9,5768965251,212,6.1,5768965245,56,Back,5768965243,124,,5768965257,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
