id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823365305,791,1,2,89,9,e3k8yw2rbmphyfu5htn4yi5jk,1,3.7,54.8,2025-06-19T00:51:24.799Z,2025-06-19T00:51:26Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5775200277,140,9.2,5775200279,141,31.5,5775200273,124,,5775200281,212,16.9,5775200275,56,Back,5775200287,237,,5775200283,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365311,792,1,2,89,11,e3k8yw2rbmphyfu5htn4yi5jk,1,9.2,31.5,2025-06-19T00:51:26.559Z,2025-06-19T00:51:29Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775200333,212,9.8,5775200327,56,Back,5775200329,140,14.8,5775200331,141,43.1,5775200335,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365315,793,1,2,89,13,e3k8yw2rbmphyfu5htn4yi5jk,1,19.1,38.0,2025-06-19T00:51:29.047Z,2025-06-19T00:51:31Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775200357,140,21.8,5775200359,141,19.5,5775200361,212,12.9,5775200355,56,Back,5775200363,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365327,794,1,2,89,16,e3k8yw2rbmphyfu5htn4yi5jk,1,25.3,16.2,2025-06-19T00:51:31.550Z,2025-06-19T00:51:35Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775200437,213,2.04,5775200433,141,48.7,5775200429,56,Back,5775200435,212,24.7,5775200431,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365345,795,1,2,89,20,e3k8yw2rbmphyfu5htn4yi5jk,1,14.7,50.1,2025-06-19T00:51:35.454Z,2025-06-19T00:51:44Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5775200531,213,5.29,5775200523,56,Back,5775200525,140,19.6,5775200529,212,9.4,5775200527,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365349,796,1,2,89,29,e3k8yw2rbmphyfu5htn4yi5jk,1,26.7,24.4,2025-06-19T00:51:44.087Z,2025-06-19T00:51:46Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775200553,212,13.1,5775200549,140,23.1,5775200547,56,Back,5775200555,213,4.42,5775200551,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365363,797,1,2,89,31,e3k8yw2rbmphyfu5htn4yi5jk,0,23.2,5.4,2025-06-19T00:51:46.639Z,2025-06-19T01:07:44Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775200609,141,6.0,5775200607,140,62.4,5775200613,213,0.01,5775200615,1,,5775200611,212,41.2,5775200605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365365,798,43,2,89,36,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-19T00:51:51.584Z,2025-06-19T01:07:39Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775200627,141,7.7,5775200629,212,3.9,5775200625,140,60.0,5775200621,168,0,5775200623,56,Right,5775210015,144,1,5775200631,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365361,627,61,2,89,36,bu5w8wprynlj9mvphvy8sd94f,1,39.0,84.7,2025-06-19T00:51:51.585Z,2025-06-19T00:52:20Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5775200603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365369,628,5,2,89,38,bu5w8wprynlj9mvphvy8sd94f,0,40.0,101.2,2025-06-19T00:51:53.357Z,2025-06-19T01:18:49Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5775200681,347,,5775200679,56,Back,5775200819,233,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365385,799,5,2,89,38,e3k8yw2rbmphyfu5htn4yi5jk,1,60.0,-1.2,2025-06-19T00:51:53.357Z,2025-06-19T01:18:49Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775200811,233,628,5775200807,56,Right,5775200809,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365389,800,1,2,89,54,e3k8yw2rbmphyfu5htn4yi5jk,1,55.2,0.0,2025-06-19T00:52:09.358Z,2025-06-19T00:52:11Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775200835,107,,5775200843,212,8.3,5775200841,141,10.0,5775200845,213,1.28,5775200839,140,57.5,5775200837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365391,801,1,2,89,55,e3k8yw2rbmphyfu5htn4yi5jk,1,57.5,10.0,2025-06-19T00:52:10.709Z,2025-06-19T00:52:12Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5775200849,56,Right,5775200851,140,51.0,5775200855,212,7.3,5775200853,141,6.1,5775200857,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365395,802,1,2,89,57,e3k8yw2rbmphyfu5htn4yi5jk,1,51.0,6.1,2025-06-19T00:52:12.358Z,2025-06-19T00:52:14Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775200883,213,1.59,5775200875,56,Center,5775200881,212,21.7,5775200879,141,38.0,5775200877,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823366281,671,70,2,89,59,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-19T00:52:14.087Z,2025-06-19T01:00:30Z,,,,,5775205945,277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365403,803,1,2,89,59,e3k8yw2rbmphyfu5htn4yi5jk,1,50.7,38.2,2025-06-19T00:52:14.478Z,2025-06-19T00:52:23Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775200943,141,94.7,5775200949,1,,5775200947,213,1.39,5775200939,56,Left,5775200941,140,57.2,5775200945,212,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365409,804,1,2,90,8,e3k8yw2rbmphyfu5htn4yi5jk,1,64.7,94.4,2025-06-19T00:52:23.629Z,2025-06-19T00:52:26Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5775200983,212,24.8,5775200977,56,Back,5775200979,140,42.3,5775200981,141,82.7,5775200985,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365413,805,1,2,90,11,e3k8yw2rbmphyfu5htn4yi5jk,1,42.3,82.7,2025-06-19T00:52:26.205Z,2025-06-19T00:52:30Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775201003,212,16.3,5775201001,141,59.0,5775201005,213,4.84,5775200999,140,44.3,5775200997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365419,806,1,2,90,15,e3k8yw2rbmphyfu5htn4yi5jk,1,39.3,46.7,2025-06-19T00:52:30.262Z,2025-06-19T00:52:35Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775201043,212,36.6,5775201047,1,,5775201039,140,54.2,5775201037,56,Left,5775201045,213,1.13,5775201041,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365421,807,1,2,90,20,e3k8yw2rbmphyfu5htn4yi5jk,1,54.0,95.1,2025-06-19T00:52:35.389Z,2025-06-19T00:52:37Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5775201065,213,4.85,5775201061,141,83.2,5775201059,140,55.1,5775201057,56,Left,5775201063,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365431,809,1,2,90,24,e3k8yw2rbmphyfu5htn4yi5jk,1,55.1,83.2,2025-06-19T00:52:39.270Z,2025-06-19T00:52:41Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5775201113,213,4.15,5775201107,140,43.0,5775201109,141,53.4,5775201105,56,Back,5775201111,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365441,810,1,2,90,26,e3k8yw2rbmphyfu5htn4yi5jk,1,43.3,49.3,2025-06-19T00:52:41.789Z,2025-06-19T00:52:45Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775201161,213,5.24,5775201153,56,Center,5775201159,212,17.5,5775201155,140,51.7,5775201157,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365451,811,1,2,90,30,e3k8yw2rbmphyfu5htn4yi5jk,0,53.5,33.0,2025-06-19T00:52:45.686Z,2025-06-19T00:52:49Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775201205,141,61.5,5775201201,56,Center,5775201211,1,,5775201199,155,,5775201209,213,0.59,5775201207,212,35.0,5775201203,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365461,629,44,2,90,33,bu5w8wprynlj9mvphvy8sd94f,1,13.6,37.0,2025-06-19T00:52:48.957Z,2025-06-19T00:52:54Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775201239,233,812,5775201237,285,,5775201235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365457,812,44,2,90,33,e3k8yw2rbmphyfu5htn4yi5jk,0,86.4,63.0,2025-06-19T00:52:48.958Z,2025-06-19T00:52:57Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5775201227,56,Center,5775201229,286,,5775201245,233,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365467,630,12,2,90,34,bu5w8wprynlj9mvphvy8sd94f,1,15.1,37.4,2025-06-19T00:52:49.339Z,2025-06-19T01:07:59Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775201271,212,1.5,5775201275,15,,5775201269,141,39.5,5775201267,140,15.5,5775201273,213,1.28,5775201265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365591,821,61,2,90,36,e3k8yw2rbmphyfu5htn4yi5jk,1,79.9,53.3,2025-06-19T00:52:51.408Z,2025-06-19T00:54:15Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5775202037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365471,631,1,2,90,37,bu5w8wprynlj9mvphvy8sd94f,0,14.7,54.3,2025-06-19T00:52:52.945Z,2025-06-19T00:53:22Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5775201283,56,Back,5775201287,141,34.8,5775201289,212,20.4,5775201291,213,5.58,5775201293,1,,5775201281,157,,5775201285,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365473,813,1,2,90,38,e3k8yw2rbmphyfu5htn4yi5jk,1,68.3,68.4,2025-06-19T00:52:53.525Z,2025-06-19T00:52:57Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5775201303,212,13.2,5775201299,140,67.5,5775201297,56,Left,5775201305,213,1.63,5775201301,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365477,632,45,2,90,42,bu5w8wprynlj9mvphvy8sd94f,0,31.5,21.3,2025-06-19T00:52:57.108Z,2025-06-19T01:19:27Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5775201327,233,814,5775201317,285,,5775201315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365475,814,3,2,90,42,e3k8yw2rbmphyfu5htn4yi5jk,1,68.5,78.7,2025-06-19T00:52:57.108Z,2025-06-19T01:19:26Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5775201309,56,Center,5775201311,286,,5775201319,233,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365483,815,1,2,90,42,e3k8yw2rbmphyfu5htn4yi5jk,1,68.6,83.8,2025-06-19T00:52:57.645Z,2025-06-19T00:53:00Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5775201341,56,Center,5775201345,141,69.0,5775201349,213,4.27,5775201347,212,11.1,5775201343,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365489,816,1,2,90,44,e3k8yw2rbmphyfu5htn4yi5jk,1,65.0,64.9,2025-06-19T00:53:00.009Z,2025-06-19T00:53:01Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775201369,213,4.96,5775201367,212,11.4,5775201361,56,Center,5775201365,141,48.7,5775201363,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365491,817,1,2,90,46,e3k8yw2rbmphyfu5htn4yi5jk,1,67.7,48.7,2025-06-19T00:53:01.670Z,2025-06-19T00:53:09Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775201379,140,74.6,5775201377,56,Center,5775201381,141,39.8,5775201385,213,5.59,5775201375,168,,5775201383,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365497,818,1,2,90,49,e3k8yw2rbmphyfu5htn4yi5jk,1,74.6,39.8,2025-06-19T00:53:04.605Z,2025-06-19T00:53:05Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5775201435,140,79.4,5775201439,212,16.0,5775201437,141,17.4,5775201433,56,Right,5775201441,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365501,819,1,2,90,50,e3k8yw2rbmphyfu5htn4yi5jk,0,80.4,16.4,2025-06-19T00:53:05.717Z,2025-06-19T00:53:08Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775201473,1,,5775201465,140,95.2,5775201461,155,,5775201515,233,633,5775201459,2,,5775201471,213,1.08,5775201467,141,59.6,5775201469,212,33.2,5775201463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365511,633,11,2,90,53,bu5w8wprynlj9mvphvy8sd94f,1,0.3,44.6,2025-06-19T00:53:08.577Z,2025-06-19T00:53:09Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5775201529,233,819,5775201509,56,Back,5775201511,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365541,634,1,2,91,10,bu5w8wprynlj9mvphvy8sd94f,0,11.1,45.1,2025-06-19T00:53:25.435Z,2025-06-19T00:53:29Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5775201683,56,Center,5775201689,212,68.3,5775201691,213,0.30,5775201687,141,74.8,5775201693,1,,5775201685,140,73.2,5775201681,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365549,820,4,2,91,16,e3k8yw2rbmphyfu5htn4yi5jk,1,30.0,25.6,2025-06-19T00:53:31.737Z,2025-06-19T00:56:14Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775201755,233,635,5775201731,56,Back,5775202317,294,,5775201737,285,,5775201733,152,,5775201729,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365547,635,4,2,91,16,bu5w8wprynlj9mvphvy8sd94f,0,70.0,74.4,2025-06-19T00:53:31.738Z,2025-06-19T00:53:40Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5775201719,13,,5775201761,233,820,5775201723,56,Center,5775201721,294,,5775201727,286,,5775201725,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365687,822,1,2,92,39,e3k8yw2rbmphyfu5htn4yi5jk,1,24.4,41.2,2025-06-19T00:54:54.572Z,2025-06-19T00:56:16Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5775202631,5,,5775202635,56,Back,5775202643,213,5.69,5775202639,141,36.7,5775202637,140,28.7,5775202633,152,,5775202641,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365705,823,1,2,92,42,e3k8yw2rbmphyfu5htn4yi5jk,1,41.6,42.2,2025-06-19T00:54:57.299Z,2025-06-19T00:55:00Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775202711,141,80.5,5775202715,213,1.26,5775202713,212,27.4,5775202707,56,Back,5775202709,140,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365709,824,1,2,92,45,e3k8yw2rbmphyfu5htn4yi5jk,1,52.7,82.3,2025-06-19T00:55:00.467Z,2025-06-19T00:55:02Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5775202753,213,5.91,5775202745,56,Center,5775202751,212,17.6,5775202747,140,68.3,5775202749,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365711,825,1,2,92,47,e3k8yw2rbmphyfu5htn4yi5jk,1,68.3,72.9,2025-06-19T00:55:02.283Z,2025-06-19T00:55:04Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5775202773,212,16.6,5775202779,156,,5775202767,56,Left,5775202769,140,55.6,5775202775,213,2.50,5775202771,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365725,826,1,2,92,51,e3k8yw2rbmphyfu5htn4yi5jk,1,56.4,87.1,2025-06-19T00:55:06.659Z,2025-06-19T00:55:11Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5775202823,141,47.9,5775202827,213,4.29,5775202819,56,Back,5775202825,212,29.3,5775202821,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365729,827,1,2,92,56,e3k8yw2rbmphyfu5htn4yi5jk,1,51.5,35.5,2025-06-19T00:55:11.435Z,2025-06-19T00:55:15Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775202843,213,5.17,5775202835,56,Right,5775202839,141,13.4,5775202837,140,58.6,5775202841,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365733,828,1,2,92,59,e3k8yw2rbmphyfu5htn4yi5jk,1,58.9,5.8,2025-06-19T00:55:14.963Z,2025-06-19T00:55:17Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775202871,213,1.46,5775202863,56,Center,5775202867,141,31.2,5775202869,212,17.4,5775202865,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365747,829,1,2,93,2,e3k8yw2rbmphyfu5htn4yi5jk,1,56.5,26.1,2025-06-19T00:55:17.867Z,2025-06-19T00:55:24Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5775202947,141,55.8,5775202949,212,21.1,5775202943,56,Center,5775202951,213,1.86,5775202945,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365749,830,1,2,93,8,e3k8yw2rbmphyfu5htn4yi5jk,1,53.3,60.3,2025-06-19T00:55:24.043Z,2025-06-19T00:55:25Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775202961,212,14.8,5775202959,141,41.0,5775202957,140,46.7,5775202963,213,4.23,5775202955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365755,831,1,2,93,10,e3k8yw2rbmphyfu5htn4yi5jk,1,46.7,41.0,2025-06-19T00:55:25.635Z,2025-06-19T00:55:29Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775202985,140,53.8,5775202991,213,5.31,5775202987,141,25.0,5775202989,212,13.2,5775202983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365765,832,1,2,93,13,e3k8yw2rbmphyfu5htn4yi5jk,1,54.1,24.1,2025-06-19T00:55:28.884Z,2025-06-19T00:55:32Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775203037,140,72.4,5775203039,141,8.6,5775203041,212,21.9,5775203035,56,Right,5775203043,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365775,833,1,2,93,17,e3k8yw2rbmphyfu5htn4yi5jk,1,74.6,13.4,2025-06-19T00:55:32.443Z,2025-06-19T00:55:35Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775203079,140,79.8,5775203077,56,Center,5775203085,213,1.12,5775203081,141,30.0,5775203083,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365779,834,1,2,93,19,e3k8yw2rbmphyfu5htn4yi5jk,0,83.2,30.9,2025-06-19T00:55:34.869Z,2025-06-19T01:05:58Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775203101,140,86.1,5775203107,213,0.93,5775203105,212,5.1,5775203099,56,Center,5775203103,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365803,636,12,2,93,21,bu5w8wprynlj9mvphvy8sd94f,1,14.6,60.3,2025-06-19T00:55:36.673Z,2025-06-19T00:55:49Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5775203249,213,5.71,5775203245,141,33.0,5775203247,212,34.4,5775203241,56,Back,5775203243,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365789,835,1,2,93,24,e3k8yw2rbmphyfu5htn4yi5jk,1,56.4,71.8,2025-06-19T00:55:39.283Z,2025-06-19T00:55:43Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775203173,213,4.79,5775203165,56,Center,5775203171,212,9.1,5775203169,141,58.4,5775203167,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365791,836,1,2,93,28,e3k8yw2rbmphyfu5htn4yi5jk,1,61.3,62.6,2025-06-19T00:55:43.203Z,2025-06-19T00:55:44Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775203185,213,0.34,5775203181,141,67.2,5775203179,140,69.8,5775203177,56,Center,5775203183,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365793,837,1,2,93,29,e3k8yw2rbmphyfu5htn4yi5jk,1,69.8,67.2,2025-06-19T00:55:44.410Z,2025-06-19T00:55:46Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5775203195,212,11.3,5775203189,56,Center,5775203191,140,77.5,5775203197,213,0.77,5775203193,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365799,838,1,2,93,31,e3k8yw2rbmphyfu5htn4yi5jk,0,85.0,74.8,2025-06-19T00:55:46.202Z,2025-06-19T00:55:50Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5775203255,236,,5775203225,213,2.36,5775203221,141,81.1,5775203261,286,,5775203217,56,Left,5775203219,140,80.9,5775203257,233,637,5775203223,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365805,637,74,2,93,31,bu5w8wprynlj9mvphvy8sd94f,1,22.1,15.0,2025-06-19T00:55:46.203Z,2025-06-19T01:19:11Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5775203253,285,,5775203251,56,Back,5775203279,233,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365811,638,1,2,93,35,bu5w8wprynlj9mvphvy8sd94f,0,21.9,17.4,2025-06-19T00:55:50.834Z,2025-06-19T01:02:07Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5775203299,140,37.4,5775203297,56,Back,5775203307,1,,5775203303,212,16.5,5775203295,157,,5775203305,213,0.16,5775203301,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365819,839,1,2,93,37,e3k8yw2rbmphyfu5htn4yi5jk,1,50.3,94.5,2025-06-19T00:55:52.546Z,2025-06-19T00:55:55Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775203343,140,58.4,5775203347,212,10.6,5775203349,213,5.65,5775203341,56,Left,5775203345,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365823,840,1,2,93,39,e3k8yw2rbmphyfu5htn4yi5jk,1,55.8,82.1,2025-06-19T00:55:55.019Z,2025-06-19T00:55:59Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775203369,56,Back,5775203371,140,47.0,5775203375,212,28.9,5775203377,213,4.39,5775203373,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365827,841,1,2,93,43,e3k8yw2rbmphyfu5htn4yi5jk,1,50.2,35.4,2025-06-19T00:55:58.977Z,2025-06-19T00:56:01Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775203401,213,5.63,5775203393,56,Right,5775203399,212,29.7,5775203397,141,8.9,5775203395,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365829,842,61,2,93,46,e3k8yw2rbmphyfu5htn4yi5jk,0,74.0,5.9,2025-06-19T00:56:01.470Z,2025-06-19T00:56:01Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775203405,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365871,639,5,2,93,47,bu5w8wprynlj9mvphvy8sd94f,1,25.8,100.8,2025-06-19T00:56:02.290Z,2025-06-19T01:18:50Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5775203647,347,,5775203649,233,843,5775203645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365833,843,5,2,93,47,e3k8yw2rbmphyfu5htn4yi5jk,0,74.2,-0.8,2025-06-19T00:56:02.290Z,2025-06-19T01:18:50Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775203655,233,639,5775203419,56,Right,5775203421,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
