id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2818532787,695,1,2,75,10,e3k8yw2rbmphyfu5htn4yi5jk,1,15.4,17.4,2025-05-24T21:40:23.190Z,2025-05-24T21:40:26Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5748132019,157,,5748132027,212,33.4,5748132029,213,0.97,5748132031,1,,5748132023,140,33.4,5748132025,141,57.9,5748132021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532795,696,44,2,75,13,e3k8yw2rbmphyfu5htn4yi5jk,1,30.2,60.6,2025-05-24T21:40:25.942Z,2025-05-24T21:40:30Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5748132073,56,Back,5748132075,285,,5748132089,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532789,666,44,2,75,13,b1rpb2ox52uxcmjrsnqd95pk5,0,69.8,39.4,2025-05-24T21:40:25.943Z,2025-05-24T21:40:29Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748132041,286,,5748132099,233,696,5748132039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532831,697,1,2,75,13,e3k8yw2rbmphyfu5htn4yi5jk,0,33.4,57.9,2025-05-24T21:40:26.317Z,2025-05-24T21:40:31Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5748132335,56,Back,5748132341,212,13.9,5748132333,3,,5748132343,213,5.36,5748132339,141,41.6,5748132337,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532843,667,1,2,75,14,b1rpb2ox52uxcmjrsnqd95pk5,1,65.6,48.1,2025-05-24T21:40:27.456Z,2025-05-24T21:40:32Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5748132417,141,33.7,5748132419,212,12.1,5748132411,3,,5748132413,56,Center,5748132415,140,58.9,5748132421,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532863,668,1,2,75,19,b1rpb2ox52uxcmjrsnqd95pk5,0,58.4,33.4,2025-05-24T21:40:32.103Z,2025-05-24T22:22:37Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748132529,140,64.4,5748132537,212,15.7,5748132541,213,5.12,5748132533,141,12.2,5748132525,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532965,698,8,2,75,29,e3k8yw2rbmphyfu5htn4yi5jk,1,19.1,93.0,2025-05-24T21:40:42.157Z,2025-05-24T21:40:42Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5748133145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532999,671,5,2,75,29,b1rpb2ox52uxcmjrsnqd95pk5,1,68.8,-0.7,2025-05-24T21:40:42.649Z,2025-05-24T22:20:50Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748133313,347,,5748133353,233,699,5748133311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532985,699,5,2,75,29,e3k8yw2rbmphyfu5htn4yi5jk,0,31.2,100.7,2025-05-24T21:40:42.649Z,2025-05-24T22:20:50Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5748133211,56,Back,5748133387,233,671,5748133217,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533045,672,1,2,75,32,b1rpb2ox52uxcmjrsnqd95pk5,0,62.8,0.0,2025-05-24T21:40:45.079Z,2025-05-24T21:40:52Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748133611,56,Center,5748133613,140,91.5,5748133615,141,24.4,5748133621,1,,5748133609,107,,5748133617,212,34.8,5748133619,213,0.53,5748133713,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533077,700,12,2,75,39,e3k8yw2rbmphyfu5htn4yi5jk,1,3.5,69.0,2025-05-24T21:40:52.581Z,2025-05-24T21:40:57Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5748133779,140,0.0,5748133819,167,,5748133777,56,Back,5748133781,141,71.7,5748133997,189,,5748133783,212,5.4,5748133785,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533099,673,6,2,75,40,b1rpb2ox52uxcmjrsnqd95pk5,1,100.0,23.0,2025-05-24T21:40:53.078Z,2025-05-24T22:12:45Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748133981,75,,5748133979,56,Center,5748134023,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533083,701,6,2,75,40,e3k8yw2rbmphyfu5htn4yi5jk,0,0.0,77.0,2025-05-24T21:40:53.078Z,2025-05-24T21:41:02Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5748133873,73,,5748134029,233,673,5748133871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533299,674,1,2,75,59,b1rpb2ox52uxcmjrsnqd95pk5,1,99.5,0.5,2025-05-24T21:41:12.302Z,2025-05-24T21:41:18Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748135029,212,38.2,5748135027,141,55.1,5748135025,140,90.9,5748135023,56,Center,5748135021,224,,5748135017,6,,5748135033,1,,5748135019,155,,5748135031,213,1.81,5748135015,2,,,,,,,,,,,,,,,,,,,,,,
2818533301,675,61,2,76,3,b1rpb2ox52uxcmjrsnqd95pk5,1,90.9,55.1,2025-05-24T21:41:16.694Z,2025-05-24T21:41:41Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748135041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533313,702,43,2,76,5,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-24T21:41:18.294Z,2025-05-24T22:09:27Z,bmuds0h4a4sbhg47zmamnld5h,R. Rubín,,,5748228031,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533329,703,1,2,76,5,e3k8yw2rbmphyfu5htn4yi5jk,1,12.5,34.9,2025-05-24T21:41:18.405Z,2025-05-24T22:09:25Z,bmuds0h4a4sbhg47zmamnld5h,R. Rubín,,,5748135207,212,9.4,5748135195,56,Back,5748135201,141,42.4,5748135199,140,20.0,5748135213,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533335,704,61,2,76,7,e3k8yw2rbmphyfu5htn4yi5jk,0,20.0,42.4,2025-05-24T21:41:20.173Z,2025-05-24T22:09:28Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5748135239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533343,676,15,2,76,7,b1rpb2ox52uxcmjrsnqd95pk5,1,82.5,49.3,2025-05-24T21:41:20.454Z,2025-05-24T23:39:13Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,,5748141583,20,,5748501231,18,,5748142117,233,705,5748142079,78,,5748135259,56,Center,5748141587,82,,5748142081,102,50.0,5748501229,25,,5748142085,458,,5748142083,103,5748142093,230,5748142089,146,86.6,5748142095,231,50.9,19,99.0,5748142091,147,49.5,,,,,,,,,
2818533361,705,10,2,76,7,e3k8yw2rbmphyfu5htn4yi5jk,1,1.6,48.7,2025-05-24T21:41:20.554Z,2025-05-24T22:09:37Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5748135341,94,,5748142131,233,676,5748135343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533375,706,1,2,76,11,e3k8yw2rbmphyfu5htn4yi5jk,0,20.4,48.7,2025-05-24T21:41:24.326Z,2025-05-24T22:09:42Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5748135453,1,,5748135447,141,46.0,5748135449,212,34.3,5748135441,157,,5748135445,140,53.0,5748135443,56,Center,5748135451,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533439,677,1,2,76,14,b1rpb2ox52uxcmjrsnqd95pk5,1,47.3,38.2,2025-05-24T21:41:27.382Z,2025-05-24T21:41:31Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5748135779,212,16.2,5748135777,141,58.7,5748135775,140,39.5,5748135773,56,Back,5748135781,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533475,678,1,2,76,18,b1rpb2ox52uxcmjrsnqd95pk5,0,39.4,58.2,2025-05-24T21:41:31.161Z,2025-05-24T21:41:35Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5748136005,212,53.8,5748136001,141,0.0,5748135999,140,72.7,5748135995,56,Right,5748135993,196,,5748136007,213,5.42,5748136009,1,,5748135991,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533479,679,5,2,76,22,b1rpb2ox52uxcmjrsnqd95pk5,0,75.1,-2.0,2025-05-24T21:41:34.970Z,2025-05-24T22:20:51Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5748136031,347,,5748136029,56,Right,5748136437,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533519,708,5,2,76,22,e3k8yw2rbmphyfu5htn4yi5jk,1,24.9,102.0,2025-05-24T21:41:34.970Z,2025-05-24T22:20:50Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748136385,56,Back,5748136409,233,679,5748136387,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533605,709,1,2,76,38,e3k8yw2rbmphyfu5htn4yi5jk,0,25.9,100.0,2025-05-24T21:41:50.821Z,2025-05-24T21:41:54Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748136967,1,,5748136957,56,Left,5748136961,141,83.6,5748136959,140,51.2,5748136963,212,29.2,5748136955,107,,5748136965,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533603,680,44,2,76,40,b1rpb2ox52uxcmjrsnqd95pk5,1,46.2,15.2,2025-05-24T21:41:53.013Z,2025-05-24T22:20:00Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748136949,285,,5748136947,56,Back,5748137027,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533607,710,44,2,76,40,e3k8yw2rbmphyfu5htn4yi5jk,0,53.8,84.8,2025-05-24T21:41:53.014Z,2025-05-24T22:20:00Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5748137057,233,680,5748136971,56,Left,5748136973,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533661,681,1,2,76,40,b1rpb2ox52uxcmjrsnqd95pk5,1,41.9,13.1,2025-05-24T21:41:53.517Z,2025-05-24T21:42:00Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748137303,213,0.70,5748137293,141,29.8,5748137289,140,54.7,5748137285,56,Center,5748137297,212,17.6,5748137281,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533681,682,1,2,76,47,b1rpb2ox52uxcmjrsnqd95pk5,1,54.7,30.7,2025-05-24T21:41:59.902Z,2025-05-24T21:42:02Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748137427,56,Center,5748137429,140,61.1,5748137431,141,54.0,5748137435,213,1.17,5748137433,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533693,684,1,2,76,49,b1rpb2ox52uxcmjrsnqd95pk5,1,61.1,54.0,2025-05-24T21:42:01.917Z,2025-05-24T22:14:25Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,,5748137497,140,65.4,5748137503,213,1.22,5748137499,141,72.3,5748137501,212,13.2,5748137495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533731,685,1,2,76,51,b1rpb2ox52uxcmjrsnqd95pk5,1,69.5,89.1,2025-05-24T21:42:04.285Z,2025-05-24T21:42:07Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5748137725,141,74.1,5748137723,140,65.8,5748137721,56,Center,5748137729,213,4.35,5748137727,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533757,686,1,2,76,54,b1rpb2ox52uxcmjrsnqd95pk5,1,70.3,74.7,2025-05-24T21:42:07.317Z,2025-05-24T21:42:10Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5748137915,140,88.0,5748137913,56,Center,5748137923,212,20.2,5748137927,213,5.88,5748137919,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533803,687,1,2,76,57,b1rpb2ox52uxcmjrsnqd95pk5,0,87.9,62.9,2025-05-24T21:42:09.782Z,2025-05-24T22:22:32Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5748138189,212,29.1,5748138187,141,21.2,5748138191,213,4.94,5748138181,155,,5748138183,56,Center,5748138185,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533845,712,1,2,77,2,e3k8yw2rbmphyfu5htn4yi5jk,0,19.4,87.7,2025-05-24T21:42:15.709Z,2025-05-24T21:42:18Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5748138435,213,0.07,5748138433,212,39.2,5748138429,140,56.6,5748138431,141,91.7,5748138423,157,,5748138425,56,Left,5748138437,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533899,690,1,2,77,9,b1rpb2ox52uxcmjrsnqd95pk5,0,41.3,9.1,2025-05-24T21:42:21.763Z,2025-05-24T21:42:22Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5748138647,140,50.8,5748138653,213,0.48,5748138649,141,16.7,5748138645,56,Right,5748138651,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533923,714,1,2,77,11,e3k8yw2rbmphyfu5htn4yi5jk,0,42.5,89.4,2025-05-24T21:42:24.292Z,2025-05-24T21:42:27Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5748138795,56,Back,5748138939,286,,5748138933,233,691,5748138801,212,7.4,5748138931,236,,5748138803,213,6.04,5748138797,140,49.3,5748138799,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533947,691,74,2,77,11,b1rpb2ox52uxcmjrsnqd95pk5,1,50.6,15.2,2025-05-24T21:42:24.293Z,2025-05-24T22:14:27Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748138961,233,714,5748138911,285,,5748138909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818533955,692,5,2,77,15,b1rpb2ox52uxcmjrsnqd95pk5,0,46.9,-1.8,2025-05-24T21:42:28.184Z,2025-05-24T22:20:52Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748139903,233,715,5748138997,56,Back,5748138999,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534097,715,5,2,77,15,e3k8yw2rbmphyfu5htn4yi5jk,1,53.1,101.8,2025-05-24T21:42:28.184Z,2025-05-24T22:20:51Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5748139875,233,692,5748139837,347,,5748139835,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534129,716,1,2,77,29,e3k8yw2rbmphyfu5htn4yi5jk,0,52.3,100.0,2025-05-24T21:42:42.692Z,2025-05-24T21:42:45Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748139999,107,,5748140007,212,22.4,5748140009,213,5.53,5748140005,141,78.8,5748140003,140,67.8,5748140011,1,,5748140001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534135,693,8,2,77,32,b1rpb2ox52uxcmjrsnqd95pk5,1,36.8,29.4,2025-05-24T21:42:45.453Z,2025-05-24T21:42:46Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5748140041,56,Back,5748140071,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534185,694,1,2,77,36,b1rpb2ox52uxcmjrsnqd95pk5,1,42.3,35.4,2025-05-24T21:42:49.062Z,2025-05-24T21:42:50Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5748140283,56,Back,5748140285,140,35.2,5748140291,213,3.03,5748140287,141,36.6,5748140289,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534199,696,1,2,77,37,b1rpb2ox52uxcmjrsnqd95pk5,1,35.0,36.6,2025-05-24T21:42:50.172Z,2025-05-24T21:42:51Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5748140357,212,7.2,5748140359,213,0.40,5748140351,56,Back,5748140355,141,40.7,5748140353,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534215,697,1,2,77,38,b1rpb2ox52uxcmjrsnqd95pk5,1,41.3,40.7,2025-05-24T21:42:51.684Z,2025-05-24T22:14:34Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5748140471,140,34.9,5748140469,56,Back,5748140475,212,21.5,5748140473,141,10.7,5748140477,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534235,698,1,2,77,41,b1rpb2ox52uxcmjrsnqd95pk5,1,34.9,10.7,2025-05-24T21:42:54.324Z,2025-05-24T21:42:55Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748140597,213,1.26,5748140591,140,36.9,5748140593,141,20.4,5748140589,56,Back,5748140595,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534253,699,1,2,77,42,b1rpb2ox52uxcmjrsnqd95pk5,1,36.9,20.4,2025-05-24T21:42:55.629Z,2025-05-24T21:42:59Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5748140721,140,41.5,5748140723,141,10.7,5748140725,212,8.2,5748140727,213,5.34,5748140719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534257,700,3,2,77,45,b1rpb2ox52uxcmjrsnqd95pk5,0,43.6,9.2,2025-05-24T21:42:58.419Z,2025-05-24T21:43:05Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748140737,56,Back,5748140869,233,717,5748140739,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534261,717,7,2,77,45,e3k8yw2rbmphyfu5htn4yi5jk,1,56.4,90.8,2025-05-24T21:42:58.420Z,2025-05-24T21:43:04Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5748140749,167,,5748140755,285,,5748140753,56,Left,5748140813,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534283,701,5,2,77,47,b1rpb2ox52uxcmjrsnqd95pk5,1,43.4,-1.8,2025-05-24T21:42:59.893Z,2025-05-24T22:20:52Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748141015,233,718,5748140929,56,Back,5748140931,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534271,718,5,2,77,47,e3k8yw2rbmphyfu5htn4yi5jk,0,56.6,101.8,2025-05-24T21:42:59.893Z,2025-05-24T21:43:06Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5748140803,347,,5748140995,233,701,5748140801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534367,702,1,2,77,56,b1rpb2ox52uxcmjrsnqd95pk5,1,41.3,0.0,2025-05-24T21:43:08.988Z,2025-05-24T21:43:11Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748141383,212,12.9,5748141367,107,,5748141385,213,1.69,5748141375,140,39.9,5748141371,56,Back,5748141379,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534409,703,1,2,77,58,b1rpb2ox52uxcmjrsnqd95pk5,1,39.9,17.1,2025-05-24T21:43:11.229Z,2025-05-24T21:43:15Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5748141651,213,0.94,5748141645,140,44.6,5748141643,56,Back,5748141649,212,8.4,5748141647,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534401,719,83,2,78,2,e3k8yw2rbmphyfu5htn4yi5jk,0,51.1,59.1,2025-05-24T21:43:14.883Z,2025-05-24T21:43:21Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5748141919,399,63td0sigm6tp2tg8yovf5npm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534439,704,1,2,78,2,b1rpb2ox52uxcmjrsnqd95pk5,1,48.9,25.8,2025-05-24T21:43:15.156Z,2025-05-24T21:43:18Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748141813,56,Center,5748141821,213,0.65,5748141815,140,55.3,5748141819,212,8.4,5748141817,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534461,705,1,2,78,5,b1rpb2ox52uxcmjrsnqd95pk5,1,55.3,33.6,2025-05-24T21:43:18.636Z,2025-05-24T21:43:21Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748141971,140,85.9,5748141973,141,83.3,5748141967,155,,5748141975,212,46.6,5748141969,56,Left,5748141977,213,0.81,5748141979,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534487,706,1,2,78,11,b1rpb2ox52uxcmjrsnqd95pk5,0,95.2,73.6,2025-05-24T21:43:23.869Z,2025-05-24T21:43:25Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,,5748142233,213,4.85,5748142229,141,56.3,5748142231,212,11.9,5748142227,140,96.7,5748142225,56,Center,5748142221,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534533,720,12,2,78,12,e3k8yw2rbmphyfu5htn4yi5jk,1,8.3,42.2,2025-05-24T21:43:25.540Z,2025-05-24T21:43:28Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5748142529,212,17.9,5748142531,213,4.74,5748142527,141,15.9,5748142523,56,Back,5748142525,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534543,721,50,2,78,15,e3k8yw2rbmphyfu5htn4yi5jk,1,7.0,16.9,2025-05-24T21:43:27.763Z,2025-05-24T22:19:31Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5748142565,285,,5748142563,56,Back,5748142601,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534537,707,7,2,78,15,b1rpb2ox52uxcmjrsnqd95pk5,1,93.0,83.1,2025-05-24T21:43:27.764Z,2025-05-24T22:19:31Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,,5748142537,56,Left,5748142539,286,,5748142593,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534577,708,1,2,78,16,b1rpb2ox52uxcmjrsnqd95pk5,1,96.4,86.0,2025-05-24T21:43:28.772Z,2025-05-24T21:43:45Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,1.0,5748142759,212,9.6,5748143601,210,13,5748142757,141,86.9,5748142761,213,3.08,5748142755,140,87.3,5748142753,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534583,709,13,2,78,18,b1rpb2ox52uxcmjrsnqd95pk5,1,87.7,73.2,2025-05-24T21:43:31.052Z,2025-05-24T23:40:52Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5748143675,146,99.7,5748143673,215,,5748142955,20,,5748142793,56,Center,5748143669,102,56.1,5748142789,22,,5748142791,64,,5748143671,103,2.8,5748143661,83,,5748143665,55,5748143677,147,5748143663,29,,5748142959,153,,708,56.0,5748143679,230,99.9,5748143681,231,,,55.8,,,,
2818534611,722,10,2,78,21,e3k8yw2rbmphyfu5htn4yi5jk,1,1.2,42.7,2025-05-24T21:43:34.627Z,2025-05-24T21:43:42Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5748143385,177,,5748142905,182,,5748142907,56,Back,5748143387,179,,5748143389,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534843,724,1,2,78,39,e3k8yw2rbmphyfu5htn4yi5jk,0,14.7,50.6,2025-05-24T21:43:52.612Z,2025-05-24T21:43:57Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5748144409,140,78.2,5748144417,1,,5748144407,56,Center,5748144415,213,0.03,5748144413,212,66.7,5748144405,199,,5748144411,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534861,710,1,2,78,45,b1rpb2ox52uxcmjrsnqd95pk5,1,9.9,42.2,2025-05-24T21:43:58.387Z,2025-05-24T21:44:00Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5748144521,3,,5748144525,140,11.0,5748144523,56,Back,5748144529,141,38.5,5748144533,212,2.8,5748144535,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534877,712,1,2,78,48,b1rpb2ox52uxcmjrsnqd95pk5,1,17.5,45.5,2025-05-24T21:44:01.214Z,2025-05-24T21:44:03Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748144635,212,9.8,5748144633,141,54.0,5748144629,56,Back,5748144631,140,25.0,5748144637,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818534887,713,1,2,78,50,b1rpb2ox52uxcmjrsnqd95pk5,1,25.0,54.0,2025-05-24T21:44:03.291Z,2025-05-24T22:14:39Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748144693,212,22.1,5748144695,213,1.68,5748144689,140,22.8,5748144687,56,Back,5748144691,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
