id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2813156791,649,1,2,71,9,83cpn99fh7ulkwe8nezy8a3mx,1,37.8,37.3,2025-05-11T01:05:47.403Z,2025-05-11T01:05:49Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,5718400395,212,19.1,5718400391,140,55.6,5718400393,141,31.3,5718400399,213,6.07,5718400389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156839,650,1,2,71,11,83cpn99fh7ulkwe8nezy8a3mx,1,55.6,31.3,2025-05-11T01:05:49.155Z,2025-05-11T01:05:52Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,5718400665,56,Back,5718400667,140,47.0,5718400671,212,12.1,5718400673,213,2.42,5718400669,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156877,651,1,2,71,14,83cpn99fh7ulkwe8nezy8a3mx,1,47.2,49.1,2025-05-11T01:05:52.562Z,2025-05-11T01:05:55Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5718400889,212,23.4,5718400887,141,80.0,5718400883,56,Left,5718400891,213,1.12,5718400885,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156967,652,1,2,71,17,83cpn99fh7ulkwe8nezy8a3mx,1,57.9,80.0,2025-05-11T01:05:54.994Z,2025-05-11T01:06:01Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718401339,213,5.73,5718401329,140,70.0,5718401335,212,15.0,5718401333,141,68.4,5718401325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156907,642,43,2,71,18,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-11T01:05:56.482Z,2025-05-11T01:06:02Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718401365,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156969,653,4,2,71,20,83cpn99fh7ulkwe8nezy8a3mx,1,74.5,78.0,2025-05-11T01:05:58.248Z,2025-05-11T02:55:10Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5718562393,233,643,5718401385,56,Center,5718401383,13,,5718401391,286,,5718401387,152,,5718724483,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156929,643,4,2,71,20,224tl8u2smnbyliroayk69nt0,0,25.5,22.0,2025-05-11T01:05:58.249Z,2025-05-11T02:55:08Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718401211,152,,5718401209,56,Back,5718401215,285,,5718401207,13,,5718724445,294,,5718562417,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157395,644,18,2,71,54,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-11T01:06:31.908Z,2025-05-11T01:06:32Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,5718403873,59,10,5718403869,42,,5718403871,44,Forward,5718403951,55,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157411,645,19,2,71,54,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-11T01:06:31.909Z,2025-05-11T02:40:20Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,5718403927,42,,5718403933,59,4,5718403937,293,1,5718403931,145,10,5718403935,292,6,5718403941,55,644,5718403939,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157545,646,18,2,72,4,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-11T01:06:41.982Z,2025-05-11T01:06:43Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718404927,55,647,5718404851,59,13,5718404847,44,Defender,5718404841,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157549,647,19,2,72,4,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-11T01:06:41.983Z,2025-05-11T01:06:43Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,5718404879,145,3,5718404885,293,1,5718404887,44,Midfielder,5718404883,292,5,5718404881,59,8,5718404889,55,646,5718404875,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157845,655,18,2,72,24,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-11T01:07:01.933Z,2025-05-11T01:07:03Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5718406725,44,Defender,5718406721,42,,5718406729,59,15,5718406805,55,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157851,656,19,2,72,24,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-11T01:07:01.934Z,2025-05-11T01:07:03Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,5718406777,44,Midfielder,5718406771,59,13,5718406773,292,7,5718406769,145,2,5718406775,293,2,5718406779,55,655,5718406765,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158217,657,1,2,72,46,83cpn99fh7ulkwe8nezy8a3mx,0,79.9,85.3,2025-05-11T01:07:24.346Z,2025-05-11T01:07:28Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5718409073,152,,5718409071,155,,5718409069,5,,5718409077,140,87.3,5718409075,56,Center,5718409067,2,,5718409079,141,43.1,5718409081,212,29.7,5718409083,213,,,,,,,,,,,4.98,,,,,,,,,,,,,,
2813158191,648,44,2,72,48,224tl8u2smnbyliroayk69nt0,1,11.6,52.8,2025-05-11T01:07:26.176Z,2025-05-11T02:03:45Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718409289,233,658,5718408903,56,Back,5718408905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158225,658,44,2,72,48,83cpn99fh7ulkwe8nezy8a3mx,0,88.4,47.2,2025-05-11T01:07:26.177Z,2025-05-11T02:03:46Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,5718409323,233,648,5718409127,286,,5718409125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158203,649,12,2,72,48,224tl8u2smnbyliroayk69nt0,1,9.9,45.8,2025-05-11T01:07:26.657Z,2025-05-11T01:45:03Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718409061,15,,5718408979,140,19.6,5718408983,212,13.4,5718408981,141,33.0,5718408977,56,Back,5718408985,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158249,650,1,2,72,50,224tl8u2smnbyliroayk69nt0,0,19.6,33.0,2025-05-11T01:07:28.033Z,2025-05-11T01:07:29Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,5718409245,157,,5718409247,56,Back,5718409251,141,17.7,5718409255,212,16.8,5718409249,140,32.2,5718409261,1,,5718409259,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158301,659,1,2,72,53,83cpn99fh7ulkwe8nezy8a3mx,1,77.0,76.7,2025-05-11T01:07:31.218Z,2025-05-11T01:07:47Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5718409651,140,64.1,5718409657,213,3.01,5718409653,141,79.4,5718409655,212,13.7,5718411119,155,,5718409649,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158331,660,1,2,72,55,83cpn99fh7ulkwe8nezy8a3mx,1,64.1,79.4,2025-05-11T01:07:33.306Z,2025-05-11T01:07:35Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,5718409811,157,,5718409817,141,58.5,5718409813,56,Center,5718409815,140,83.7,5718409819,212,25.0,5718409823,1,,5718409821,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158349,661,44,2,72,57,83cpn99fh7ulkwe8nezy8a3mx,1,84.6,58.1,2025-05-11T01:07:35.159Z,2025-05-11T02:03:46Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,5718409921,286,,5718409919,56,Center,5718409941,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158325,651,44,2,72,57,224tl8u2smnbyliroayk69nt0,0,15.4,41.9,2025-05-11T01:07:35.160Z,2025-05-11T02:03:47Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718409781,56,Back,5718409987,233,661,5718409785,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158375,662,1,2,72,57,83cpn99fh7ulkwe8nezy8a3mx,0,83.7,58.5,2025-05-11T01:07:35.706Z,2025-05-11T02:06:17Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,5718410119,213,6.19,5718410101,3,,5718410105,56,Center,5718410117,212,9.5,5718410111,140,92.7,5718410115,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158383,652,54,2,73,0,224tl8u2smnbyliroayk69nt0,1,7.1,30.4,2025-05-11T01:07:38.377Z,2025-05-11T01:07:44Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,5718410819,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158487,654,1,2,73,2,224tl8u2smnbyliroayk69nt0,1,7.1,30.4,2025-05-11T01:07:40.297Z,2025-05-11T01:07:44Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,5718410799,56,Back,5718410803,141,62.0,5718410801,140,18.2,5718410807,213,1.07,5718410805,212,24.4,5718410797,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158601,655,1,2,73,10,224tl8u2smnbyliroayk69nt0,1,37.4,70.8,2025-05-11T01:07:48.793Z,2025-05-11T01:07:51Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718411505,56,Back,5718411507,140,44.1,5718411513,213,1.09,5718411511,212,15.2,5718411509,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158627,656,1,2,73,13,224tl8u2smnbyliroayk69nt0,1,40.1,89.7,2025-05-11T01:07:50.978Z,2025-05-11T01:07:52Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,5718411627,56,Center,5718411635,213,5.67,5718411633,212,16.1,5718411631,141,76.1,5718411629,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158647,657,1,2,73,14,224tl8u2smnbyliroayk69nt0,1,46.0,77.5,2025-05-11T01:07:52.609Z,2025-05-11T01:07:53Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,5718411735,212,12.8,5718411731,141,88.0,5718411727,140,35.9,5718411723,56,Back,5718411739,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158685,658,1,2,73,15,224tl8u2smnbyliroayk69nt0,1,35.4,88.0,2025-05-11T01:07:53.296Z,2025-05-11T01:07:56Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,5718411955,140,34.9,5718411953,56,Back,5718411957,141,64.2,5718411959,212,16.2,5718411961,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158719,659,1,2,73,18,224tl8u2smnbyliroayk69nt0,1,33.5,70.9,2025-05-11T01:07:56.193Z,2025-05-11T01:07:59Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718412199,140,23.6,5718412197,56,Back,5718412203,212,13.3,5718412201,141,83.2,5718412205,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158869,660,1,2,73,21,224tl8u2smnbyliroayk69nt0,1,22.8,82.1,2025-05-11T01:07:58.937Z,2025-05-11T01:08:32Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,1.0,5718413129,155,,5718413139,213,5.88,5718415199,210,15,5718413141,1,,5718413135,141,58.2,5718413137,212,41.3,5718413131,56,Center,5718413133,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158881,661,15,2,73,31,224tl8u2smnbyliroayk69nt0,1,77.2,60.3,2025-05-11T01:08:09.009Z,2025-05-11T02:22:31Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,5718415247,102,51.4,5718413219,18,,5718415251,215,,5718414709,82,,5718415259,231,51.4,5718415253,146,83.7,5718660747,78,,5718413221,56,Center,5718415241,29,5718415257,230,5718415285,233,663,5718415249,103,19,5718413217,22,,97.1,5718414705,20,,,5718415243,55,660,5718415255,147,,,,57.8
2813158905,663,10,2,73,31,83cpn99fh7ulkwe8nezy8a3mx,1,19.2,38.4,2025-05-11T01:08:09.109Z,2025-05-11T01:08:33Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,5718413377,56,Back,5718413375,94,,5718415311,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158949,662,1,2,73,34,224tl8u2smnbyliroayk69nt0,1,74.0,44.9,2025-05-11T01:08:12.313Z,2025-05-11T01:08:14Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,5718413661,212,12.8,5718413663,213,2.90,5718413657,140,62.2,5718413655,56,Center,5718413659,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158975,663,1,2,73,36,224tl8u2smnbyliroayk69nt0,1,66.3,45.1,2025-05-11T01:08:14.314Z,2025-05-11T01:08:16Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718413837,56,Center,5718413845,141,31.0,5718413841,140,68.2,5718413851,212,9.8,5718413857,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158999,664,1,2,73,38,224tl8u2smnbyliroayk69nt0,0,69.9,31.0,2025-05-11T01:08:16.323Z,2025-05-11T01:08:18Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718414003,141,63.7,5718414001,140,88.1,5718414007,213,0.86,5718414005,212,29.3,5718413999,56,Center,5718413997,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159045,665,43,2,73,43,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-11T01:08:20.906Z,2025-05-11T01:08:23Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718414323,73,0,5718414319,56,Center,5718414495,144,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159071,664,12,2,73,44,83cpn99fh7ulkwe8nezy8a3mx,1,6.9,35.5,2025-05-11T01:08:21.997Z,2025-05-11T01:08:24Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,5718414411,212,4.8,5718414413,213,3.85,5718414409,141,30.9,5718414445,15,,5718414407,140,3.4,5718414405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159495,666,1,2,74,7,83cpn99fh7ulkwe8nezy8a3mx,0,15.1,40.0,2025-05-11T01:08:44.938Z,2025-05-11T01:08:50Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,5718416917,1,,5718416909,141,20.4,5718416913,212,60.5,5718416915,213,6.06,5718416901,199,,5718416907,140,71.3,5718416905,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159491,666,44,2,74,11,224tl8u2smnbyliroayk69nt0,1,30.1,83.2,2025-05-11T01:08:48.899Z,2025-05-11T02:03:47Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,5718416891,285,,5718416889,56,Back,5718417097,233,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159499,667,44,2,74,11,83cpn99fh7ulkwe8nezy8a3mx,0,69.9,16.8,2025-05-11T01:08:48.900Z,2025-05-11T02:03:47Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718417163,233,666,5718416935,56,Right,5718416937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159503,667,12,2,74,11,224tl8u2smnbyliroayk69nt0,1,32.6,89.1,2025-05-11T01:08:49.529Z,2025-05-11T01:08:51Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,5718416959,212,10.3,5718417067,167,,5718416961,213,0.95,5718417019,15,,5718416955,140,38.3,5718416957,141,100.0,5718416953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159557,668,5,2,74,12,83cpn99fh7ulkwe8nezy8a3mx,1,62.4,-1.4,2025-05-11T01:08:50.193Z,2025-05-11T02:05:14Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718417325,233,668,5718417299,347,,5718417297,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159515,668,5,2,74,12,224tl8u2smnbyliroayk69nt0,0,37.6,101.4,2025-05-11T01:08:50.193Z,2025-05-11T02:05:14Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,5718417041,347,,5718417393,233,668,5718417039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159599,669,1,2,74,15,83cpn99fh7ulkwe8nezy8a3mx,1,63.4,0.0,2025-05-11T01:08:52.986Z,2025-05-11T01:08:55Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718417539,107,,5718417549,213,2.59,5718417545,141,11.0,5718417543,140,50.1,5718417547,212,16.4,5718417541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159669,670,1,2,74,17,83cpn99fh7ulkwe8nezy8a3mx,1,50.1,11.0,2025-05-11T01:08:55.282Z,2025-05-11T01:08:59Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718417979,140,56.2,5718417983,212,13.0,5718417981,141,27.7,5718417985,213,1.06,5718417975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159731,671,1,2,74,21,83cpn99fh7ulkwe8nezy8a3mx,1,55.0,29.2,2025-05-11T01:08:59.482Z,2025-05-11T01:09:03Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5718418351,140,81.7,5718418357,213,5.87,5718418353,141,11.3,5718418355,212,30.6,5718418347,56,Right,5718418343,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159775,672,1,2,74,25,83cpn99fh7ulkwe8nezy8a3mx,1,87.7,9.8,2025-05-11T01:09:03.746Z,2025-05-11T01:09:06Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,5718418599,141,56.9,5718418589,2,,5718418597,140,88.9,5718418593,155,,5718418595,56,Center,5718418605,1,,5718418603,213,1.53,5718418601,212,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159815,673,1,2,74,28,83cpn99fh7ulkwe8nezy8a3mx,1,87.6,63.9,2025-05-11T01:09:06.770Z,2025-05-11T01:09:41Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,1.0,5718421893,154,,5718421891,210,15,5718418889,56,Center,5718418901,212,12.7,5718418905,213,4.70,5718418893,140,87.4,5718418897,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159823,674,15,2,74,30,83cpn99fh7ulkwe8nezy8a3mx,1,87.9,49.5,2025-05-11T01:09:08.694Z,2025-05-11T02:19:52Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,5718422075,147,49.8,5718421383,20,,5718422055,154,,5718422063,102,50.8,5718418967,56,Center,5718422071,146,91.0,5718422069,328,,5718422057,55,673,5718422051,29,5718421387,82,5718422067,103,19,5718422079,230,98.6,5718422123,233,,,5718422049,78,,669,5718422083,231,50.7,5718418963,22,5718418965,17,,
2813159805,669,10,2,74,30,224tl8u2smnbyliroayk69nt0,1,8.3,50.4,2025-05-11T01:09:08.794Z,2025-05-11T01:44:23Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718418851,94,,5718418853,56,Back,5718422185,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159869,675,1,2,74,32,83cpn99fh7ulkwe8nezy8a3mx,1,71.3,15.9,2025-05-11T01:09:10.682Z,2025-05-11T01:09:11Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718419285,141,37.0,5718419283,140,69.5,5718419281,56,Center,5718419287,212,14.5,5718419289,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159909,676,1,2,74,33,83cpn99fh7ulkwe8nezy8a3mx,1,69.5,37.0,2025-05-11T01:09:11.738Z,2025-05-11T01:09:14Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,5718419547,212,13.6,5718419543,140,68.8,5718419541,56,Center,5718419545,141,56.9,5718419549,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813159957,677,1,2,74,36,83cpn99fh7ulkwe8nezy8a3mx,1,68.6,57.0,2025-05-11T01:09:14.386Z,2025-05-11T01:09:17Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718419867,140,84.7,5718419865,56,Left,5718419873,213,0.86,5718419871,212,26.0,5718419869,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813160023,678,1,2,74,39,83cpn99fh7ulkwe8nezy8a3mx,1,84.2,86.3,2025-05-11T01:09:17.338Z,2025-05-11T01:09:22Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5718420249,56,Center,5718420251,140,72.1,5718420257,213,3.70,5718420253,141,74.5,5718420255,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813160087,679,1,2,74,43,83cpn99fh7ulkwe8nezy8a3mx,1,74.4,73.0,2025-05-11T01:09:21.778Z,2025-05-11T01:09:26Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718420653,140,88.9,5718420657,212,41.3,5718420651,56,Right,5718420655,141,16.5,5718420647,2,,5718420659,213,5.09,5718420649,155,,5718420661,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813160109,680,1,2,74,48,83cpn99fh7ulkwe8nezy8a3mx,0,89.9,15.9,2025-05-11T01:09:25.891Z,2025-05-11T01:09:27Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,5718420773,141,43.7,5718420777,213,1.23,5718420769,56,Center,5718420771,140,96.2,5718420775,212,20.0,5718420767,155,,5718420765,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813160433,671,1,2,75,9,224tl8u2smnbyliroayk69nt0,0,12.0,59.3,2025-05-11T01:09:47.761Z,2025-05-11T01:09:51Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,5718422709,1,,5718422697,56,Center,5718422695,199,,5718422707,213,0.11,5718422703,212,56.4,5718422701,141,68.1,5718422699,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813160445,681,1,2,75,14,83cpn99fh7ulkwe8nezy8a3mx,0,24.5,31.5,2025-05-11T01:09:51.890Z,2025-05-11T01:09:53Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718422799,3,,5718422811,212,21.7,5718422815,213,6.17,5718422801,56,Back,5718422803,140,45.0,5718422805,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813160459,672,1,2,75,14,224tl8u2smnbyliroayk69nt0,0,53.8,75.9,2025-05-11T01:09:52.448Z,2025-05-11T01:09:53Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,5718422867,3,,5718422869,56,Left,5718422871,140,68.2,5718422873,141,86.0,5718422877,213,0.43,5718422875,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813160747,682,1,2,75,16,83cpn99fh7ulkwe8nezy8a3mx,1,38.1,12.9,2025-05-11T01:09:54.706Z,2025-05-11T01:10:16Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718424533,140,48.7,5718424537,212,13.7,5718424531,56,Back,5718424535,141,24.7,5718424539,213,0.62,5718424529,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161499,674,4,2,76,30,224tl8u2smnbyliroayk69nt0,1,52.5,83.2,2025-05-11T01:11:08.745Z,2025-05-11T01:51:21Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,5718429365,233,684,5718428991,13,,5718428997,265,,5718428993,56,Left,5718428995,152,,5718428999,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161561,684,4,2,76,30,83cpn99fh7ulkwe8nezy8a3mx,0,47.5,16.8,2025-05-11T01:11:08.746Z,2025-05-11T01:51:21Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,5718429315,265,,5718429309,13,,5718429317,285,,5718429313,152,,5718429311,56,Back,5718429393,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161827,675,1,2,76,51,224tl8u2smnbyliroayk69nt0,0,58.9,88.1,2025-05-11T01:11:29.321Z,2025-05-11T01:43:53Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718430693,152,,5718430697,140,85.1,5718430691,155,,5718430695,56,Left,5718430689,5,,5718430699,141,100.0,5718430705,213,0.33,5718430701,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813186383,799,61,2,76,53,224tl8u2smnbyliroayk69nt0,0,83.7,92.3,2025-05-11T01:11:30.872Z,2025-05-11T01:43:46Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,5718557491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161835,676,5,2,76,54,224tl8u2smnbyliroayk69nt0,0,83.4,102.0,2025-05-11T01:11:31.925Z,2025-05-11T02:05:15Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718431363,233,685,5718430737,56,Left,5718430739,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161923,685,5,2,76,54,83cpn99fh7ulkwe8nezy8a3mx,1,16.6,-2.0,2025-05-11T01:11:31.925Z,2025-05-11T02:05:15Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,5718431249,347,,5718431295,233,676,5718431247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161971,686,1,2,76,57,83cpn99fh7ulkwe8nezy8a3mx,1,30.2,0.0,2025-05-11T01:11:35.618Z,2025-05-11T01:11:38Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718431495,107,,5718431497,56,Back,5718431503,212,16.9,5718431501,141,14.0,5718431505,213,2.49,5718431499,140,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
