id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2822701759,760,8,2,82,52,8cpjplodpphtkbt0hq8sr8mqs,1,20.8,74.4,2025-06-15T00:48:59.062Z,2025-06-16T02:01:04Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5773193807,385,,5771453219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701805,848,1,2,82,53,224tl8u2smnbyliroayk69nt0,1,90.5,29.5,2025-06-15T00:48:59.385Z,2025-06-15T00:49:02Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5771453427,213,5.02,5771453425,212,10.2,5771453423,141,15.2,5771453419,56,Right,5771453421,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701845,849,1,2,82,56,224tl8u2smnbyliroayk69nt0,0,93.4,15.2,2025-06-15T00:49:02.320Z,2025-06-16T02:01:11Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5771453691,140,81.7,5773193883,224,,5773193885,20,,5771453693,141,96.8,5771453699,1,,5771453687,155,,5771453717,345,,5771453685,2,,5771453689,56,Left,5771453695,212,56.8,5771453697,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2822711599,838,5,2,83,2,8cpjplodpphtkbt0hq8sr8mqs,1,21.5,-1.5,2025-06-15T00:49:08.312Z,2025-06-15T01:26:12Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5771508547,56,Back,5771508549,347,,5771524803,233,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701867,850,5,2,83,2,224tl8u2smnbyliroayk69nt0,0,78.5,101.5,2025-06-15T00:49:08.312Z,2025-06-15T01:26:12Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5771524827,233,838,5771453815,56,Left,5771453817,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702119,761,18,2,83,30,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-15T00:49:37.229Z,2025-06-15T00:49:37Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771455093,42,,5771455097,59,14,5771455095,44,Midfielder,5771455165,55,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702125,762,19,2,83,30,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-15T00:49:37.230Z,2025-06-15T00:49:38Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5771455121,145,8,5771455117,42,,5771455131,55,761,5771455123,59,18,5771455129,44,Midfielder,5771455127,293,3,5771455125,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702165,763,40,2,83,42,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-15T00:49:49.207Z,2025-06-15T01:56:48Z,,,,,5771455347,30,"d38osra1p83cgtmrwqt6w60yy, 1lk61nwcvayf0ep21p31xcfzd, 1x95h6xtnycmvpqu7vgu4vh79, 54yx5xkqrktd2hp0sxjx6hm8l, 97d0drjb3zqkh5ozfufg17nys, arxprecroj7kqwx1tmkhhfsdm, blts89a19itip4gjeagcwc1xx, 1nl79aq9il743hgoaijmupmmt, 8delieh6jv1cgaukmgcwfjsic, d50x000h9o6i8kd8aihie4lx, dr544s11qpyo2mg32cvq6g6vp, cv7nd9tnk6j2ixvnlibiip2vp, n6ubi9lw3fjau0xzvd09myqy",5771455351,59,"98, 27, 33, 41, 3, 30, 6, 18, 19, 99, 32, 23, 2",5771455349,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5",5771455355,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0",5771455357,194,blts89a19itip4gjeagcwc1xx,5771455359,319,,5771455353,130,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702477,765,1,2,83,51,8cpjplodpphtkbt0hq8sr8mqs,1,28.3,0.0,2025-06-15T00:49:57.748Z,2025-06-15T01:03:30Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5771457131,56,Back,5771457139,213,0.41,5771457133,140,49.3,5771505835,107,,5771505837,1,,5771457135,141,12.5,5771457137,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702483,766,1,2,83,52,8cpjplodpphtkbt0hq8sr8mqs,0,49.3,12.6,2025-06-15T00:49:59.197Z,2025-06-15T00:49:59Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5771457173,141,8.6,5771457177,213,3.45,5771457175,212,8.8,5771457169,56,Back,5771457171,140,41.3,5771457167,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702509,851,1,2,83,53,224tl8u2smnbyliroayk69nt0,0,56.8,86.9,2025-06-15T00:49:59.880Z,2025-06-15T01:09:23Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5771457291,213,4.87,5771457281,3,,5771457285,140,57.4,5771457287,141,81.2,5771457283,56,Left,5771457289,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702525,767,1,2,83,55,8cpjplodpphtkbt0hq8sr8mqs,0,32.2,4.7,2025-06-15T00:50:01.997Z,2025-06-15T01:04:16Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5771457403,212,14.9,5771457399,140,43.2,5771457395,3,,5771457397,56,Back,5771457405,213,0.69,5771457401,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702579,853,1,2,83,56,224tl8u2smnbyliroayk69nt0,1,62.4,65.7,2025-06-15T00:50:03.272Z,2025-06-15T01:04:57Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5771457699,141,52.1,5771457695,56,Center,5771457697,140,68.2,5771457703,213,5.29,5771457701,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702569,768,83,2,83,57,8cpjplodpphtkbt0hq8sr8mqs,0,32.7,36.4,2025-06-15T00:50:03.669Z,2025-06-15T01:08:58Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5771525245,399,c4va4gt5g10zm05qtucgyt889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822711795,953,1,2,83,58,224tl8u2smnbyliroayk69nt0,0,68.9,70.5,2025-06-15T00:50:04.312Z,2025-06-15T01:08:54Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5771509631,56,Center,5771509637,212,3.4,5771509635,141,70.9,5771509633,140,72.1,5771509639,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702669,770,1,2,84,3,8cpjplodpphtkbt0hq8sr8mqs,1,59.8,29.5,2025-06-15T00:50:09.716Z,2025-06-15T00:50:14Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5771458159,140,46.2,5771458157,56,Back,5771458161,141,20.3,5771458165,213,3.55,5771458163,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702657,854,43,2,84,6,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-15T00:50:13.032Z,2025-06-16T02:02:11Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5771458387,399,dr544s11qpyo2mg32cvq6g6vp,5773194671,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702711,771,1,2,84,7,8cpjplodpphtkbt0hq8sr8mqs,1,49.5,19.2,2025-06-15T00:50:13.989Z,2025-06-15T00:50:24Z,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,5771458361,213,3.41,5771458357,141,5.3,5771458355,140,17.3,5771458885,1,,5771458359,212,35.1,5771458353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702819,772,1,2,84,18,8cpjplodpphtkbt0hq8sr8mqs,0,11.7,8.8,2025-06-15T00:50:24.373Z,2025-06-16T02:02:12Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5771458945,213,0.42,5771458947,1,,5771458943,212,38.0,5771458939,140,44.7,5771458937,56,Back,5771458941,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702841,855,44,2,84,19,224tl8u2smnbyliroayk69nt0,1,54.2,72.0,2025-06-15T00:50:25.835Z,2025-06-15T01:18:26Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771459077,286,,5771459075,56,Center,5771503703,233,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702823,773,44,2,84,19,8cpjplodpphtkbt0hq8sr8mqs,0,45.8,28.0,2025-06-15T00:50:25.836Z,2025-06-15T01:18:26Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5771458963,56,Back,5771458965,285,,5771503721,233,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702847,856,61,2,84,19,224tl8u2smnbyliroayk69nt0,1,51.9,78.1,2025-06-15T00:50:25.851Z,2025-06-15T01:09:01Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771459087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702829,774,43,2,84,19,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-15T00:50:25.980Z,2025-06-15T01:02:48Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5771459011,141,28.9,5771459013,212,8.6,5771459003,3,0,5771459009,140,52.5,5771459005,168,0,5771503617,144,1,5771459007,56,Center,5771459015,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702879,858,1,2,84,23,224tl8u2smnbyliroayk69nt0,1,36.7,68.8,2025-06-15T00:50:29.567Z,2025-06-15T00:50:30Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5771459257,212,15.6,5771459255,141,46.0,5771459253,140,35.2,5771459259,213,4.61,5771459251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702887,859,1,2,84,24,224tl8u2smnbyliroayk69nt0,1,35.1,46.0,2025-06-15T00:50:30.703Z,2025-06-15T00:50:32Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5771459301,56,Back,5771459309,213,2.60,5771459303,140,19.9,5771459307,212,18.7,5771459305,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702969,860,1,2,84,25,224tl8u2smnbyliroayk69nt0,1,19.9,60.2,2025-06-15T00:50:31.943Z,2025-06-15T00:50:39Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5771459753,141,79.7,5771459757,213,0.84,5771459755,212,17.9,5771459751,140,31.3,5771459749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702979,861,1,2,84,33,224tl8u2smnbyliroayk69nt0,0,41.5,82.3,2025-06-15T00:50:39.722Z,2025-06-16T02:02:26Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5771459817,141,65.2,5771459819,212,36.4,5771459813,140,74.4,5771459821,213,5.96,5771459809,56,Center,5771459823,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703063,775,1,2,84,39,8cpjplodpphtkbt0hq8sr8mqs,1,25.5,11.1,2025-06-15T00:50:45.436Z,2025-06-15T00:51:31Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5771460229,3,,5771460231,56,Back,5771460239,213,6.20,5771460233,140,34.2,5771460235,141,10.0,5771460237,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703101,778,1,2,84,40,8cpjplodpphtkbt0hq8sr8mqs,1,28.1,21.1,2025-06-15T00:50:46.387Z,2025-06-15T00:51:49Z,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,5771463835,56,Back,5771463837,140,19.7,5771463841,212,12.5,5771463839,141,8.0,5771463843,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703081,776,1,2,84,41,8cpjplodpphtkbt0hq8sr8mqs,1,27.6,4.0,2025-06-15T00:50:48.293Z,2025-06-15T00:50:49Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5771460341,141,17.9,5771460339,140,25.2,5771460337,56,Back,5771460345,213,1.83,5771460343,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703097,777,1,2,84,43,8cpjplodpphtkbt0hq8sr8mqs,1,25.2,17.9,2025-06-15T00:50:49.468Z,2025-06-15T00:51:57Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5771460431,140,49.8,5771460429,56,Back,5771460433,141,12.6,5771464273,155,,5771460437,213,6.14,5771460435,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703851,785,61,2,84,44,8cpjplodpphtkbt0hq8sr8mqs,0,49.0,15.0,2025-06-15T00:50:51.228Z,2025-06-15T01:15:54Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5771464637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703115,862,1,2,84,45,224tl8u2smnbyliroayk69nt0,0,40.9,71.7,2025-06-15T00:50:51.705Z,2025-06-15T01:15:32Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771460517,212,6.0,5771460515,141,72.6,5771460513,140,46.6,5771460519,213,0.10,5771460509,157,,5771460511,56,Back,5771460521,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704229,788,61,2,84,46,8cpjplodpphtkbt0hq8sr8mqs,1,50.9,5.0,2025-06-15T00:50:52.372Z,2025-06-15T01:15:36Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5771466853,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703121,779,5,2,84,46,8cpjplodpphtkbt0hq8sr8mqs,0,44.6,-1.6,2025-06-15T00:50:53.221Z,2025-06-15T00:53:14Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5771460549,347,,5771460547,56,Back,5771468973,233,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704603,891,5,2,84,46,224tl8u2smnbyliroayk69nt0,1,55.4,101.6,2025-06-15T00:50:53.221Z,2025-06-15T01:26:13Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5771468949,233,779,5771468909,347,,5771468907,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705673,800,43,2,84,47,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-15T00:50:53.828Z,2025-06-15T01:09:41Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5771529299,144,5,5771474803,347,0,5771474799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703157,863,1,2,84,50,224tl8u2smnbyliroayk69nt0,1,43.9,100.0,2025-06-15T00:50:56.639Z,2025-06-15T01:15:23Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5771469541,107,,5771460787,213,5.60,5771460777,141,86.3,5771460773,140,56.1,5771460769,56,Left,5771460781,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703169,864,1,2,84,51,224tl8u2smnbyliroayk69nt0,1,56.1,86.3,2025-06-15T00:50:58.087Z,2025-06-15T00:54:59Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5771460851,213,2.90,5771460843,56,Back,5771460849,212,18.8,5771460845,140,38.7,5771460847,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703243,865,1,2,84,54,224tl8u2smnbyliroayk69nt0,1,40.0,90.2,2025-06-15T00:51:01.263Z,2025-06-15T00:51:05Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5771461211,212,23.0,5771461213,213,5.23,5771461209,141,60.9,5771461207,140,50.9,5771461205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703275,866,1,2,84,59,224tl8u2smnbyliroayk69nt0,1,63.5,50.3,2025-06-15T00:51:05.607Z,2025-06-15T00:51:08Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5771461351,212,12.9,5771461349,141,39.4,5771461347,140,73.5,5771461345,56,Center,5771461353,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703279,867,1,2,85,2,224tl8u2smnbyliroayk69nt0,0,74.0,41.8,2025-06-15T00:51:08.680Z,2025-06-15T00:51:09Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5771461361,56,Center,5771461369,213,0.56,5771461363,140,79.3,5771461365,141,46.9,5771461367,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703317,780,61,2,85,5,8cpjplodpphtkbt0hq8sr8mqs,1,21.6,68.7,2025-06-15T00:51:12.241Z,2025-06-15T00:51:12Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5771461515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703337,781,1,2,85,6,8cpjplodpphtkbt0hq8sr8mqs,1,27.8,66.9,2025-06-15T00:51:13.300Z,2025-06-15T00:51:14Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5771461653,56,Back,5771461659,212,7.1,5771461657,141,76.6,5771461655,140,25.2,5771461661,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703365,783,1,2,85,9,8cpjplodpphtkbt0hq8sr8mqs,0,44.9,85.9,2025-06-15T00:51:15.316Z,2025-06-16T02:03:12Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5773195601,213,0.46,5771461755,56,Left,5773195599,212,23.6,5773195597,141,100.0,5773195595,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703381,784,5,2,85,9,8cpjplodpphtkbt0hq8sr8mqs,0,61.7,102.0,2025-06-15T00:51:15.977Z,2025-06-15T01:26:13Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5771462039,233,868,5771461835,56,Left,5771461837,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703399,868,5,2,85,9,224tl8u2smnbyliroayk69nt0,1,38.3,-2.0,2025-06-15T00:51:15.977Z,2025-06-15T01:26:13Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5771461975,233,784,5771461941,347,,5771461937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703423,869,1,2,85,12,224tl8u2smnbyliroayk69nt0,1,36.9,0.0,2025-06-15T00:51:18.696Z,2025-06-15T00:51:20Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771462111,140,29.1,5771462109,56,Back,5771462113,141,26.1,5771462115,212,20.8,5771462117,213,1.98,5771462107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703471,870,1,2,85,14,224tl8u2smnbyliroayk69nt0,1,29.5,26.1,2025-06-15T00:51:20.615Z,2025-06-15T00:51:25Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5771462441,212,13.2,5771462435,56,Back,5771462437,140,37.3,5771462439,141,41.3,5771462443,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703511,871,1,2,85,19,224tl8u2smnbyliroayk69nt0,1,45.5,46.7,2025-06-15T00:51:25.623Z,2025-06-15T00:51:30Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5771462697,213,0.81,5771462695,212,11.3,5771462689,56,Center,5771462693,141,58.8,5771462691,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703527,872,1,2,85,23,224tl8u2smnbyliroayk69nt0,1,54.2,61.7,2025-06-15T00:51:29.975Z,2025-06-15T00:51:32Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5771462783,56,Back,5771462789,212,11.0,5771462787,141,75.6,5771462785,140,48.9,5771462791,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703563,873,1,2,85,25,224tl8u2smnbyliroayk69nt0,1,53.7,76.9,2025-06-15T00:51:31.975Z,2025-06-15T00:51:34Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5771462991,212,13.0,5771462993,213,1.00,5771462987,140,60.4,5771462985,56,Left,5771462989,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703633,875,1,2,85,30,224tl8u2smnbyliroayk69nt0,1,68.3,89.9,2025-06-15T00:51:37.056Z,2025-06-15T00:51:41Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5771463365,140,60.8,5771463367,141,80.3,5771463369,212,10.2,5771463363,56,Left,5771463371,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703667,876,1,2,85,34,224tl8u2smnbyliroayk69nt0,1,63.8,77.2,2025-06-15T00:51:40.944Z,2025-06-15T00:51:44Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5771463551,212,12.7,5771463549,141,67.9,5771463547,140,74.3,5771463545,56,Center,5771463553,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703677,877,1,2,85,38,224tl8u2smnbyliroayk69nt0,1,76.9,59.0,2025-06-15T00:51:44.440Z,2025-06-15T00:51:45Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5771463601,212,12.4,5771463595,56,Center,5771463597,140,71.7,5771463603,213,4.25,5771463599,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703695,878,1,2,85,39,224tl8u2smnbyliroayk69nt0,0,71.7,42.7,2025-06-15T00:51:45.657Z,2025-06-15T00:51:47Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5771463701,212,33.0,5771463693,155,,5771463705,1,,5771463699,141,62.3,5771463697,140,100.0,5771463695,56,Center,5771463703,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704097,786,5,2,85,41,8cpjplodpphtkbt0hq8sr8mqs,1,-0.9,39.0,2025-06-15T00:51:47.485Z,2025-06-15T01:26:14Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5771546577,233,879,5771466097,56,Back,5771466099,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704073,879,5,2,85,41,224tl8u2smnbyliroayk69nt0,0,100.9,61.0,2025-06-15T00:51:47.485Z,2025-06-15T01:26:14Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5771546597,233,786,5771465927,346,,5771465925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704115,787,1,2,86,20,8cpjplodpphtkbt0hq8sr8mqs,0,5.1,42.3,2025-06-15T00:52:27.085Z,2025-06-15T01:01:36Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5771466185,212,69.5,5771466187,213,5.89,5771466177,140,66.2,5771466173,56,Right,5771466189,1,,5771466191,74,,5771466169,124,,5771466181,141,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822710227,837,5,2,86,21,8cpjplodpphtkbt0hq8sr8mqs,0,56.4,-2.0,2025-06-15T00:52:27.312Z,2025-06-15T01:26:15Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5771500687,233,880,5771500513,347,,5771500511,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704099,880,5,2,86,21,224tl8u2smnbyliroayk69nt0,1,43.6,102.0,2025-06-15T00:52:27.312Z,2025-06-15T01:26:14Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5771466105,347,,5771500683,233,837,5771466103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704117,881,1,2,86,21,224tl8u2smnbyliroayk69nt0,1,38.5,100.0,2025-06-15T00:52:28.134Z,2025-06-15T01:14:30Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5771466201,140,36.1,5771466197,107,,5771466199,56,Back,5771466203,141,90.8,5771466207,213,4.39,5771466205,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704133,882,1,2,86,22,224tl8u2smnbyliroayk69nt0,1,36.1,90.8,2025-06-15T00:52:28.799Z,2025-06-15T00:52:29Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5771466301,56,Back,5771466307,212,13.8,5771466305,141,78.5,5771466309,213,5.63,5771466303,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704217,883,1,2,86,23,224tl8u2smnbyliroayk69nt0,1,46.6,78.5,2025-06-15T00:52:29.542Z,2025-06-15T00:52:35Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5771466785,141,74.2,5771466787,212,13.9,5771466783,140,33.7,5771466789,213,3.35,5771466781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
