id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2821758243,529,1,2,86,57,cf5r1qpotp6n5i3vdchsp2en1,1,92.8,86.5,2025-06-08T04:24:47.159Z,2025-06-08T04:24:50Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5766185385,212,14.5,5766185387,213,3.25,5766185381,140,79.1,5766185379,56,Left,5766185383,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758249,530,1,2,87,0,cf5r1qpotp6n5i3vdchsp2en1,1,79.8,85.0,2025-06-08T04:24:50.087Z,2025-06-08T04:25:07Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,1.0,5766185429,212,31.7,5766185431,213,5.33,5766185425,140,97.2,5766185421,155,,5766185427,141,46.9,5766185535,154,,5766185533,210,13,5766185419,2,,5766185423,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2821758253,531,13,2,87,4,cf5r1qpotp6n5i3vdchsp2en1,1,97.2,46.9,2025-06-08T04:24:53.784Z,2025-06-08T04:25:08Z,b3a87jvzqqtqkse8t19b94kk4,C. Kone,,,5766185549,103,18.1,5766185491,328,,5766185445,16,,5766185551,214,,5766185487,15,,5766185539,29,,5766185553,230,99.3,5766185537,84,,5766185485,24,,5766185555,231,5766185447,56,Center,5766185541,154,,5766185547,102,41.0,5766185543,55,,,,48.7,,,,530,,
2821758257,532,5,2,87,6,cf5r1qpotp6n5i3vdchsp2en1,0,101.3,43.4,2025-06-08T04:24:55.480Z,2025-06-08T04:58:14Z,b3a87jvzqqtqkse8t19b94kk4,C. Kone,,,5766185481,56,Center,5766185483,346,,5766185663,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758287,725,5,2,87,6,2iwybwokic7nmr1t33abdbjoq,1,-1.3,56.6,2025-06-08T04:24:56.368Z,2025-06-08T04:58:14Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766185655,56,Back,5766185657,346,,5766185659,233,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758289,726,1,2,87,23,2iwybwokic7nmr1t33abdbjoq,1,2.7,59.7,2025-06-08T04:25:12.815Z,2025-06-08T05:06:05Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766185669,56,Back,5766185677,213,5.73,5766185671,140,22.6,5766185667,124,,5766185675,212,24.5,5766185673,141,40.9,5766185681,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821759049,777,1,2,87,25,2iwybwokic7nmr1t33abdbjoq,1,4.0,51.7,2025-06-08T04:25:15.135Z,2025-06-08T05:06:08Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5766202067,141,40.5,5766202071,213,5.88,5766202065,140,20.8,5766202069,212,19.2,5766202063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758969,771,1,2,87,26,2iwybwokic7nmr1t33abdbjoq,0,14.8,48.3,2025-06-08T04:25:16.046Z,2025-06-08T05:07:31Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766189573,56,Back,5766202433,140,6.1,5766202439,213,4.31,5766202435,141,17.0,5766202437,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758293,727,1,2,87,34,2iwybwokic7nmr1t33abdbjoq,0,22.3,18.2,2025-06-08T04:25:23.462Z,2025-06-08T04:58:23Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766185689,157,,5766185691,56,Right,5766185697,212,43.6,5766185695,141,0.0,5766185699,213,5.98,5766185701,1,,5766185693,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758295,728,5,2,87,34,2iwybwokic7nmr1t33abdbjoq,0,57.7,-1.2,2025-06-08T04:25:23.619Z,2025-06-08T05:05:13Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766185705,347,,5766185723,233,533,5766185703,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758291,533,5,2,87,34,cf5r1qpotp6n5i3vdchsp2en1,1,42.3,101.2,2025-06-08T04:25:24.034Z,2025-06-08T04:58:26Z,b3a87jvzqqtqkse8t19b94kk4,C. Kone,,,5766185719,233,728,5766185683,56,Back,5766185685,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758299,534,1,2,87,37,cf5r1qpotp6n5i3vdchsp2en1,1,46.6,100.0,2025-06-08T04:25:26.743Z,2025-06-08T04:25:30Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5766185737,212,19.0,5766185731,56,Back,5766185735,141,86.9,5766185733,140,31.2,5766185739,213,3.70,5766185729,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758303,535,1,2,87,40,cf5r1qpotp6n5i3vdchsp2en1,1,31.1,82.6,2025-06-08T04:25:29.879Z,2025-06-08T04:25:31Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766185757,140,35.9,5766185755,56,Back,5766185763,213,5.27,5766185759,141,70.6,5766185761,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758305,536,1,2,87,41,cf5r1qpotp6n5i3vdchsp2en1,1,35.9,70.6,2025-06-08T04:25:30.935Z,2025-06-08T04:25:33Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5766185779,213,2.13,5766185773,140,29.9,5766185775,141,85.4,5766185771,56,Back,5766185777,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758311,537,1,2,87,43,cf5r1qpotp6n5i3vdchsp2en1,1,30.3,82.7,2025-06-08T04:25:32.879Z,2025-06-08T04:25:36Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766185803,56,Back,5766185811,213,4.71,5766185807,141,66.0,5766185805,140,30.3,5766185809,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758321,538,1,2,87,46,cf5r1qpotp6n5i3vdchsp2en1,1,35.0,53.9,2025-06-08T04:25:35.968Z,2025-06-08T04:25:41Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5766185851,140,37.2,5766185857,213,4.86,5766185855,212,16.1,5766185853,141,30.4,5766185849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758325,539,1,2,87,52,cf5r1qpotp6n5i3vdchsp2en1,1,33.6,30.4,2025-06-08T04:25:41.631Z,2025-06-08T04:25:45Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5766185883,213,1.91,5766185879,141,62.1,5766185877,140,26.3,5766185881,212,22.9,5766185875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758327,540,1,2,87,55,cf5r1qpotp6n5i3vdchsp2en1,1,32.0,60.0,2025-06-08T04:25:44.959Z,2025-06-08T04:25:48Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766185895,213,1.05,5766185889,140,40.0,5766185891,141,81.7,5766185887,56,Back,5766185893,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758335,541,1,2,87,58,cf5r1qpotp6n5i3vdchsp2en1,1,40.0,81.7,2025-06-08T04:25:47.817Z,2025-06-08T04:25:55Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5766185953,141,95.9,5766185949,56,Left,5766185959,1,,5766185955,212,38.8,5766185947,155,,5766185951,140,75.8,5766185957,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758337,542,1,2,88,6,cf5r1qpotp6n5i3vdchsp2en1,0,92.2,93.6,2025-06-08T04:25:55.666Z,2025-06-08T04:26:00Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5766185971,141,89.0,5766186009,233,730,5766185967,56,Left,5766186013,286,,5766185973,212,3.2,5766185963,2,,5766185975,213,4.51,5766185965,155,,5766185969,140,91.6,5766186007,236,,,,,,,,,,,,,,,,,,,,,
2821758345,730,12,2,88,6,2iwybwokic7nmr1t33abdbjoq,1,8.8,26.4,2025-06-08T04:25:55.766Z,2025-06-08T04:26:00Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766186005,56,Back,5766186003,185,,5766186015,233,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758343,729,43,2,88,6,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T04:25:56.203Z,2025-06-08T04:26:01Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766186019,144,5,5766185997,56,Back,5766185999,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758339,543,6,2,88,7,cf5r1qpotp6n5i3vdchsp2en1,1,89.1,77.6,2025-06-08T04:25:56.440Z,2025-06-08T05:04:17Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5766197385,233,731,5766185977,56,Center,5766185979,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758349,731,6,2,88,7,2iwybwokic7nmr1t33abdbjoq,0,10.9,22.4,2025-06-08T04:25:56.440Z,2025-06-08T05:04:17Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766197389,233,543,5766186027,73,,5766186025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758365,544,1,2,88,26,cf5r1qpotp6n5i3vdchsp2en1,0,99.5,99.5,2025-06-08T04:26:15.482Z,2025-06-08T05:46:16Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5766186103,2,,5766186117,56,Center,5766186133,213,4.63,5766186125,141,50.4,5766186109,155,,5766186135,1,,5766186121,140,96.8,5766186113,223,,5766186129,212,33.5,5766186105,6,,,,,,,,,,,,,,,,,,,,,
2821758371,732,12,2,88,30,2iwybwokic7nmr1t33abdbjoq,1,14.0,50.0,2025-06-08T04:26:19.927Z,2025-06-08T05:46:24Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766186151,15,,5766186145,141,84.4,5766186147,212,26.0,5766186141,56,Back,5766186143,140,24.8,5766186149,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758375,545,1,2,88,36,cf5r1qpotp6n5i3vdchsp2en1,1,85.6,8.8,2025-06-08T04:26:26.280Z,2025-06-08T05:46:19Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766186177,140,67.5,5766186181,212,23.2,5766186175,56,Center,5766186183,213,2.53,5766186179,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758379,546,1,2,88,37,cf5r1qpotp6n5i3vdchsp2en1,1,67.3,28.3,2025-06-08T04:26:27.096Z,2025-06-08T05:46:21Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5766186203,141,54.6,5766186199,56,Center,5766186205,212,20.4,5766186207,213,2.08,5766186201,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758391,547,1,2,88,40,cf5r1qpotp6n5i3vdchsp2en1,1,58.7,68.1,2025-06-08T04:26:30.048Z,2025-06-08T05:46:29Z,f1hzg65u0b5lvvzj3q1z6qplg,N. Ciotta,,,5766186259,56,Left,5766186263,141,92.6,5766186267,213,0.92,5766186261,140,70.7,5766186265,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758389,733,83,2,88,48,2iwybwokic7nmr1t33abdbjoq,0,26.9,15.2,2025-06-08T04:26:38.070Z,2025-06-08T04:26:41Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766186295,399,7qt4r82kyz05r8kd8cmdh1xqs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758393,548,1,2,88,49,cf5r1qpotp6n5i3vdchsp2en1,1,72.4,83.5,2025-06-08T04:26:38.704Z,2025-06-08T05:46:26Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5766186271,56,Left,5766186277,212,24.7,5766186275,141,91.8,5766186273,140,95.3,5766186279,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758407,549,1,2,88,52,cf5r1qpotp6n5i3vdchsp2en1,1,95.3,91.8,2025-06-08T04:26:41.785Z,2025-06-08T05:46:15Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,1.0,5766186361,213,4.47,5766186457,210,13,5766186353,56,Center,5766186459,154,,5766186351,155,,5766186357,141,51.8,5766186355,140,88.8,5766186359,212,28.0,5766186349,2,,,,,,,,,,,,,,,,,,,,,,,,
2821758409,550,13,2,88,59,cf5r1qpotp6n5i3vdchsp2en1,1,89.2,47.0,2025-06-08T04:26:48.881Z,2025-06-08T05:26:28Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5766186367,17,,5766186473,103,29.2,5766186463,29,,5766186477,231,49.3,5766186471,102,61.0,5766186467,55,549,5766186461,73,,5766186429,328,,5766186365,22,,5766186425,15,5766186369,56,Center,5766186465,154,,5766186475,230,98.6,,,,,,,,,,,,
2821758419,551,5,2,89,1,cf5r1qpotp6n5i3vdchsp2en1,0,101.2,56.2,2025-06-08T04:26:51.132Z,2025-06-08T04:50:22Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5766186423,346,,5766186421,56,Center,5766186563,233,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758437,734,5,2,89,1,2iwybwokic7nmr1t33abdbjoq,1,-1.2,43.8,2025-06-08T04:26:51.283Z,2025-06-08T04:50:21Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766186551,56,Back,5766186553,346,,5766186559,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758441,735,1,2,89,20,2iwybwokic7nmr1t33abdbjoq,1,3.3,59.6,2025-06-08T04:27:09.422Z,2025-06-08T04:27:12Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766186569,56,Back,5766186577,213,4.84,5766186571,140,5.7,5766186567,124,,5766186575,212,20.0,5766186573,141,30.4,5766186581,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758447,737,1,2,89,24,2iwybwokic7nmr1t33abdbjoq,0,11.0,13.8,2025-06-08T04:27:14.056Z,2025-06-08T04:27:15Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766186603,141,14.6,5766186597,155,,5766186599,56,Right,5766186609,1,,5766186607,213,0.01,5766186601,140,74.5,5766186605,212,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758451,553,1,2,89,31,cf5r1qpotp6n5i3vdchsp2en1,1,32.6,71.8,2025-06-08T04:27:20.440Z,2025-06-08T04:27:23Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766186619,213,4.55,5766186613,140,30.2,5766186617,212,15.2,5766186611,56,Back,5766186615,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758455,554,1,2,89,33,cf5r1qpotp6n5i3vdchsp2en1,1,29.3,41.3,2025-06-08T04:27:23.001Z,2025-06-08T04:27:25Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5766186633,213,4.91,5766186629,141,8.2,5766186625,56,Back,5766186631,212,23.0,5766186627,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758461,555,1,2,89,35,cf5r1qpotp6n5i3vdchsp2en1,1,33.7,8.2,2025-06-08T04:27:25.385Z,2025-06-08T04:27:28Z,f1hzg65u0b5lvvzj3q1z6qplg,N. Ciotta,,,5766186653,140,45.6,5766186665,213,6.12,5766186659,212,12.7,5766186655,141,5.2,5766186651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758467,556,61,2,89,39,cf5r1qpotp6n5i3vdchsp2en1,0,41.8,7.9,2025-06-08T04:27:28.698Z,2025-06-08T04:27:29Z,3461sfmst5pjeiaof78d0efo,B. Barjolo,,,5766186687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758477,739,1,2,89,40,2iwybwokic7nmr1t33abdbjoq,1,41.6,87.5,2025-06-08T04:27:30.280Z,2025-06-08T04:43:43Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5766186743,141,93.6,5766186739,56,Left,5766186745,212,20.6,5766186747,213,0.20,5766186741,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758483,740,1,2,89,45,2iwybwokic7nmr1t33abdbjoq,1,65.8,87.2,2025-06-08T04:27:35.295Z,2025-06-08T04:44:07Z,281ieftii7id7an6dm505owrt,X. Emmers,,,5766186789,213,4.03,5766186781,56,Center,5766186787,212,12.8,5766186785,141,72.7,5766186783,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758485,741,1,2,89,48,2iwybwokic7nmr1t33abdbjoq,1,58.1,72.7,2025-06-08T04:27:37.466Z,2025-06-08T04:27:39Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5766186803,212,17.6,5766186799,140,41.4,5766186801,141,74.7,5766186805,213,3.06,5766186797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758487,742,43,2,89,50,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T04:27:39.518Z,2025-06-08T04:45:19Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5766186821,213,2.83,5766194873,144,1,5766186815,140,29.3,5766186817,141,80.8,5766186811,56,Back,5766186819,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758489,743,1,2,89,51,2iwybwokic7nmr1t33abdbjoq,1,29.3,80.8,2025-06-08T04:27:41.265Z,2025-06-08T04:27:44Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766186827,140,35.2,5766186825,56,Back,5766186831,212,7.0,5766186829,141,85.6,5766186833,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758491,744,1,2,89,52,2iwybwokic7nmr1t33abdbjoq,1,32.6,83.5,2025-06-08T04:27:42.318Z,2025-06-08T05:09:52Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766186843,212,16.1,5766186837,56,Back,5766186845,213,4.09,5766186839,140,23.7,5766186841,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758493,745,1,2,89,53,2iwybwokic7nmr1t33abdbjoq,1,22.1,62.0,2025-06-08T04:27:42.742Z,2025-06-08T05:09:58Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5766186853,141,45.8,5766186849,56,Back,5766186851,140,9.9,5766186857,213,3.85,5766186855,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758495,746,1,2,89,54,2iwybwokic7nmr1t33abdbjoq,1,9.9,45.8,2025-06-08T04:27:43.574Z,2025-06-08T05:12:41Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766186863,140,24.9,5766186869,213,0.60,5766186867,212,19.0,5766186861,56,Back,5766186865,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758499,747,1,2,89,55,2iwybwokic7nmr1t33abdbjoq,1,2.4,12.7,2025-06-08T04:27:44.704Z,2025-06-08T05:11:09Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5766186885,141,12.7,5766186887,212,16.5,5766186881,56,Back,5766186889,213,0.00,5766186883,140,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758501,748,1,2,89,57,2iwybwokic7nmr1t33abdbjoq,1,32.3,69.6,2025-06-08T04:27:46.775Z,2025-06-08T05:11:17Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766186897,141,88.9,5766186895,140,45.3,5766186899,212,18.9,5766186901,213,0.77,5766186893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760069,820,1,2,89,58,2iwybwokic7nmr1t33abdbjoq,1,11.5,51.5,2025-06-08T04:27:47.502Z,2025-06-08T05:11:55Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5766195543,212,19.0,5766195541,141,68.7,5766195545,213,0.67,5766195539,140,25.7,5766195537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760093,821,1,2,89,58,2iwybwokic7nmr1t33abdbjoq,1,26.4,34.6,2025-06-08T04:27:47.602Z,2025-06-08T05:26:56Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766195733,213,5.51,5766195729,141,24.8,5766195727,140,32.9,5766195725,56,Back,5766195731,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760109,822,1,2,90,6,2iwybwokic7nmr1t33abdbjoq,1,35.7,71.1,2025-06-08T04:27:55.502Z,2025-06-08T04:58:37Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766195823,56,Left,5766195829,212,24.3,5766195825,140,55.8,5766195831,213,0.52,5766195827,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758503,749,1,2,90,7,2iwybwokic7nmr1t33abdbjoq,1,45.3,88.9,2025-06-08T04:27:57.355Z,2025-06-08T04:58:40Z,281ieftii7id7an6dm505owrt,X. Emmers,,,5766186911,212,15.4,5766186909,141,71.1,5766186905,56,Back,5766186907,140,36.3,5766186913,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760163,824,1,2,90,9,2iwybwokic7nmr1t33abdbjoq,1,45.8,77.0,2025-06-08T04:27:58.402Z,2025-06-08T05:12:43Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766196159,212,24.0,5766196157,141,84.7,5766196155,140,23.5,5766196153,56,Back,5766196161,213,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760149,823,43,2,90,9,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T04:27:58.502Z,2025-06-08T05:13:28Z,281ieftii7id7an6dm505owrt,X. Emmers,,,5766196083,56,Back,5766196085,140,45.1,5766196087,141,80.0,5766203227,144,1,5766196089,212,12.5,5766196091,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758525,557,43,2,90,24,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-08T04:28:13.956Z,2025-06-08T04:30:23Z,3461sfmst5pjeiaof78d0efo,B. Barjolo,,,5766187025,347,0,5766187023,56,Right,5766187931,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758537,558,70,2,90,32,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-08T04:28:21.795Z,2025-06-08T04:28:22Z,,,,,5766187077,277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758539,559,27,2,90,33,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-08T04:28:23.195Z,2025-06-08T04:28:27Z,,,,,5766187109,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758543,751,27,2,90,33,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T04:28:23.195Z,2025-06-08T05:04:56Z,,,,,5766201959,53,7y56spdjsagw833hgo5ranvf9,5766187103,233,559,5766201957,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758545,752,28,2,90,36,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T04:28:26.357Z,2025-06-08T04:28:27Z,,,,,5766187113,55,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758649,562,28,2,92,8,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-08T04:29:58.371Z,2025-06-08T04:29:58Z,,,,,5766187669,55,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758671,755,1,2,92,24,2iwybwokic7nmr1t33abdbjoq,1,29.0,81.5,2025-06-08T04:30:14.112Z,2025-06-08T04:40:22Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766187793,141,51.3,5766187795,212,28.6,5766187797,213,3.94,5766187791,140,10.1,5766187789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758675,756,1,2,92,25,2iwybwokic7nmr1t33abdbjoq,0,10.1,51.3,2025-06-08T04:30:14.457Z,2025-06-08T04:59:46Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5766187825,1,,5766187817,140,67.0,5766187821,212,65.9,5766187815,56,Left,5766187813,157,,5766187819,141,92.3,5766187823,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758687,757,12,2,92,25,2iwybwokic7nmr1t33abdbjoq,1,25.6,67.0,2025-06-08T04:30:14.602Z,2025-06-08T05:09:28Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766187883,140,29.5,5766187885,141,56.9,5766187887,212,8.0,5766187881,56,Back,5766187891,15,,5766187889,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821761273,626,44,2,92,25,cf5r1qpotp6n5i3vdchsp2en1,1,56.6,26.2,2025-06-08T04:30:15.401Z,2025-06-08T05:09:46Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5766202919,286,,5766202921,233,818,5766202917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821759695,818,44,2,92,26,2iwybwokic7nmr1t33abdbjoq,0,43.4,73.8,2025-06-08T04:30:15.402Z,2025-06-08T05:10:14Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5766194111,285,,5766203029,233,626,5766193575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821758677,564,1,2,92,26,cf5r1qpotp6n5i3vdchsp2en1,0,58.2,26.8,2025-06-08T04:30:16.075Z,2025-06-08T04:30:16Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5766187829,56,Center,5766187837,213,0.08,5766187831,140,74.5,5766187835,212,17.2,5766187827,3,,5766187833,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
