id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2813152001,715,70,2,90,4,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-11T00:58:42.856Z,2025-05-11T00:58:43Z,,,,5718370949,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152045,716,1,2,90,7,b1rpb2ox52uxcmjrsnqd95pk5,0,5.1,60.8,2025-05-11T00:58:45.296Z,2025-05-11T00:58:46Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5718371237,1,,5718371233,212,41.7,5718371225,124,,5718371229,140,44.3,5718371227,56,Back,5718371231,141,70.5,5718371235,213,0.16,5718371239,74,,,,,,,,,,,,,,,,,,,,,,,,,
2813152077,774,8,2,90,11,2n3wgr89m7jl8tmioemit2pgq,1,64.2,26.1,2025-05-11T00:58:49.280Z,2025-05-11T00:58:49Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,5718371387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152171,717,5,2,90,12,b1rpb2ox52uxcmjrsnqd95pk5,1,28.9,101.6,2025-05-11T00:58:50.040Z,2025-05-11T01:16:55Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5718371925,56,Back,5718371955,233,775,5718371927,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152101,775,5,2,90,12,2n3wgr89m7jl8tmioemit2pgq,0,71.1,-1.6,2025-05-11T00:58:50.040Z,2025-05-11T01:16:55Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,5718371513,56,Right,5718371989,233,717,5718371515,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152201,718,1,2,90,18,b1rpb2ox52uxcmjrsnqd95pk5,0,35.8,100.0,2025-05-11T00:58:55.983Z,2025-05-11T00:58:57Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,5718372103,140,45.5,5718372107,212,16.7,5718372099,107,,5718372109,213,5.37,5718372101,56,Back,5718372105,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152229,776,8,2,90,19,2n3wgr89m7jl8tmioemit2pgq,1,56.8,8.0,2025-05-11T00:58:57.432Z,2025-05-11T01:18:39Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718372285,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152285,778,1,2,90,20,2n3wgr89m7jl8tmioemit2pgq,1,56.8,8.0,2025-05-11T00:58:57.976Z,2025-05-11T01:18:47Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718372553,141,5.2,5718372557,213,5.52,5718372555,212,2.8,5718372551,140,58.7,5718372549,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152295,779,50,2,90,20,2n3wgr89m7jl8tmioemit2pgq,1,57.4,9.8,2025-05-11T00:58:58.415Z,2025-05-11T01:18:50Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,5718372689,233,719,5718372593,56,Right,5718372595,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152289,719,7,2,90,20,b1rpb2ox52uxcmjrsnqd95pk5,1,42.6,90.2,2025-05-11T00:58:58.416Z,2025-05-11T01:18:53Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,5718372563,56,Back,5718372565,285,,5718372627,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152301,720,50,2,90,21,b1rpb2ox52uxcmjrsnqd95pk5,1,44.6,89.9,2025-05-11T00:58:59.736Z,2025-05-11T01:18:57Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,5718372617,286,,5718372613,56,Back,5718372891,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152339,780,7,2,90,21,2n3wgr89m7jl8tmioemit2pgq,1,55.4,10.1,2025-05-11T00:58:59.737Z,2025-05-11T01:18:59Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,5718372785,56,Right,5718372867,233,720,5718372787,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813168405,824,3,2,90,26,2n3wgr89m7jl8tmioemit2pgq,0,55.7,9.9,2025-05-11T00:59:03.947Z,2025-05-11T01:19:28Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,5718468423,286,,5718468797,233,744,5718468421,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154051,744,7,2,90,26,b1rpb2ox52uxcmjrsnqd95pk5,1,46.4,89.2,2025-05-11T00:59:03.948Z,2025-05-11T01:19:29Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,5718383261,285,,5718468757,233,824,5718383259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152347,721,3,2,90,27,b1rpb2ox52uxcmjrsnqd95pk5,1,40.9,93.2,2025-05-11T00:59:05.311Z,2025-05-11T00:59:08Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,5718372815,286,,5718372879,233,781,5718372813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152351,781,45,2,90,27,2n3wgr89m7jl8tmioemit2pgq,0,58.8,7.9,2025-05-11T00:59:05.311Z,2025-05-11T00:59:07Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718372895,233,721,5718372843,285,,5718372841,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152411,723,1,2,90,30,b1rpb2ox52uxcmjrsnqd95pk5,1,42.0,87.7,2025-05-11T00:59:08.055Z,2025-05-11T00:59:10Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,5718373097,141,80.2,5718373093,56,Back,5718373101,213,5.46,5718373099,212,7.0,5718373095,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152419,724,1,2,90,32,b1rpb2ox52uxcmjrsnqd95pk5,1,46.8,79.7,2025-05-11T00:59:10.190Z,2025-05-11T00:59:11Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,5718373165,140,66.0,5718373169,212,20.7,5718373171,213,6.06,5718373163,56,Center,5718373167,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152439,725,1,2,90,33,b1rpb2ox52uxcmjrsnqd95pk5,0,66.3,72.6,2025-05-11T00:59:10.983Z,2025-05-11T00:59:13Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,5718373259,141,55.2,5718373255,56,Center,5718373263,213,3.97,5718373261,212,16.1,5718373257,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152471,726,45,2,90,37,b1rpb2ox52uxcmjrsnqd95pk5,0,64.2,62.8,2025-05-11T00:59:15.304Z,2025-05-11T00:59:22Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5718373403,56,Center,5718373615,233,782,5718373405,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152495,782,3,2,90,37,2n3wgr89m7jl8tmioemit2pgq,1,35.8,37.2,2025-05-11T00:59:15.304Z,2025-05-11T00:59:23Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718373597,233,726,5718373551,56,Back,5718373601,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152503,783,3,2,90,39,2n3wgr89m7jl8tmioemit2pgq,0,46.8,25.5,2025-05-11T00:59:17.167Z,2025-05-11T00:59:19Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718373563,286,,5718373713,233,727,5718373561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152509,727,7,2,90,39,b1rpb2ox52uxcmjrsnqd95pk5,1,59.1,78.6,2025-05-11T00:59:17.168Z,2025-05-11T00:59:20Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718373607,56,Center,5718373671,233,783,5718373609,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152543,728,1,2,90,40,b1rpb2ox52uxcmjrsnqd95pk5,1,41.3,68.1,2025-05-11T00:59:18.336Z,2025-05-11T00:59:21Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,5718373823,140,48.2,5718373827,212,16.4,5718373829,213,5.17,5718373821,56,Back,5718373825,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152587,730,1,2,90,42,b1rpb2ox52uxcmjrsnqd95pk5,1,49.5,44.2,2025-05-11T00:59:20.943Z,2025-05-11T00:59:25Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,5718374093,141,6.4,5718374097,213,5.47,5718374089,56,Right,5718374095,212,35.3,5718374091,140,72.5,5718374099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152659,731,1,2,90,47,b1rpb2ox52uxcmjrsnqd95pk5,1,79.5,15.8,2025-05-11T00:59:25.385Z,2025-05-11T00:59:38Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,1.0,5718375297,210,13,5718374507,212,11.9,5718374503,140,77.3,5718374509,213,1.77,5718374501,56,Center,5718374505,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152665,732,13,2,90,50,b1rpb2ox52uxcmjrsnqd95pk5,1,79.9,39.7,2025-05-11T00:59:28.808Z,2025-05-11T00:59:39Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5718375375,103,50,5718375379,230,97.7,5718374547,22,,5718375367,55,731,5718375363,77,,5718374949,72,,5718375381,231,48.9,5718375365,29,,5718374553,56,Center,5718374549,18,,5718375377,215,,5718375373,102,59.5,,,,,,,,,,,,
2813152679,733,5,2,90,52,b1rpb2ox52uxcmjrsnqd95pk5,0,101.2,58.2,2025-05-11T00:59:30.146Z,2025-05-11T01:16:56Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5718374633,346,,5718376677,233,784,5718374631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152991,784,5,2,90,52,2n3wgr89m7jl8tmioemit2pgq,1,-1.2,41.8,2025-05-11T00:59:30.146Z,2025-05-11T01:16:56Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718376547,346,,5718376545,56,Back,5718376621,233,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153053,785,1,2,91,20,2n3wgr89m7jl8tmioemit2pgq,0,4.1,48.7,2025-05-11T00:59:58.296Z,2025-05-11T01:00:01Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5718377053,213,6.09,5718377057,74,,5718377043,124,,5718377047,140,62.6,5718377045,56,Center,5718377051,212,62.6,5718377049,141,30.6,5718377055,1,,,,,,,,,,,,,,,,,,,,,,,,,
2813153073,734,61,2,91,25,b1rpb2ox52uxcmjrsnqd95pk5,1,46.0,65.4,2025-05-11T01:00:02.972Z,2025-05-11T01:00:03Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718377211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153099,786,43,2,91,26,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-11T01:00:04.005Z,2025-05-11T01:00:06Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5718377325,56,Center,5718377483,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153155,787,4,2,91,27,2n3wgr89m7jl8tmioemit2pgq,1,41.8,46.4,2025-05-11T01:00:05.671Z,2025-05-11T01:00:12Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5718377687,13,,5718377695,286,,5718377691,152,,5718377745,233,735,5718377693,265,,5718377689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153127,735,4,2,91,27,b1rpb2ox52uxcmjrsnqd95pk5,0,58.2,53.6,2025-05-11T01:00:05.672Z,2025-05-11T01:00:12Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5718377531,152,,5718377535,285,,5718377525,56,Center,5718377521,13,,5718377763,233,787,5718377533,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153227,788,1,2,91,34,2n3wgr89m7jl8tmioemit2pgq,1,43.2,41.2,2025-05-11T01:00:12.447Z,2025-05-11T01:00:14Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5718378013,213,5.01,5718378009,141,20.6,5718378005,56,Back,5718378001,5,,5718378003,152,,5718378007,140,47.3,5718378011,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153305,789,1,2,91,35,2n3wgr89m7jl8tmioemit2pgq,1,47.3,20.6,2025-05-11T01:00:13.854Z,2025-05-11T01:00:20Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718378483,141,33.4,5718378487,212,9.5,5718378479,56,Back,5718378489,213,1.98,5718378481,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153347,790,1,2,91,42,2n3wgr89m7jl8tmioemit2pgq,1,48.1,40.0,2025-05-11T01:00:20.463Z,2025-05-11T01:00:27Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,5718378825,213,1.51,5718378821,141,78.5,5718378817,56,Back,5718378819,140,49.6,5718378823,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153399,791,1,2,91,49,2n3wgr89m7jl8tmioemit2pgq,1,61.8,85.0,2025-05-11T01:00:27.254Z,2025-05-11T01:00:33Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5718379113,56,Left,5718379117,141,90.3,5718379119,212,4.7,5718379115,140,64.6,5718379121,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153421,792,1,2,91,55,2n3wgr89m7jl8tmioemit2pgq,1,54.6,83.9,2025-05-11T01:00:33.165Z,2025-05-11T01:00:35Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718379249,140,55.1,5718379255,213,4.77,5718379251,141,70.0,5718379253,212,9.5,5718379247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153447,793,1,2,91,57,2n3wgr89m7jl8tmioemit2pgq,1,52.9,75.3,2025-05-11T01:00:35.734Z,2025-05-11T01:00:39Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,5718379393,212,23.4,5718379387,56,Back,5718379389,140,31.1,5718379395,213,2.93,5718379391,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153499,794,1,2,92,0,2n3wgr89m7jl8tmioemit2pgq,0,31.1,83.2,2025-05-11T01:00:38.871Z,2025-05-11T01:00:42Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718379731,140,76.1,5718379735,212,47.3,5718379739,1,,5718379727,157,,5718379729,56,Left,5718379733,141,84.7,5718379737,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153527,736,1,2,92,4,b1rpb2ox52uxcmjrsnqd95pk5,1,29.2,8.8,2025-05-11T01:00:42.913Z,2025-05-11T01:00:45Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5718379909,56,Back,5718379917,213,0.13,5718379913,141,10.7,5718379919,1,,5718379915,212,10.3,5718379911,140,38.9,5718379907,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153535,738,1,2,92,7,b1rpb2ox52uxcmjrsnqd95pk5,1,39.1,8.5,2025-05-11T01:00:45.279Z,2025-05-11T01:00:46Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718379955,212,9.5,5718379951,140,32.6,5718379949,56,Back,5718379957,213,2.37,5718379953,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153565,739,1,2,92,8,b1rpb2ox52uxcmjrsnqd95pk5,0,32.0,18.9,2025-05-11T01:00:46.127Z,2025-05-11T01:00:47Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718380097,212,12.9,5718380093,140,44.3,5718380095,141,20.1,5718380099,213,0.06,5718380087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153573,795,61,2,92,11,2n3wgr89m7jl8tmioemit2pgq,1,66.2,75.0,2025-05-11T01:00:49.004Z,2025-05-11T01:08:54Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,5718380205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153665,741,3,2,92,12,b1rpb2ox52uxcmjrsnqd95pk5,1,36.2,25.8,2025-05-11T01:00:50.798Z,2025-05-11T01:00:56Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718380705,286,,5718380743,233,796,5718380703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153599,796,45,2,92,12,2n3wgr89m7jl8tmioemit2pgq,0,62.0,76.5,2025-05-11T01:00:50.798Z,2025-05-11T01:01:05Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,5718380773,233,741,5718380359,285,,5718380357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153615,740,61,2,92,13,b1rpb2ox52uxcmjrsnqd95pk5,1,43.1,19.7,2025-05-11T01:00:51.245Z,2025-05-11T01:20:06Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,5718380407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153735,742,43,2,92,16,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-11T01:00:54.703Z,2025-05-11T01:01:05Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718381187,56,Back,5718381193,212,10.4,5718381487,144,1,5718381195,213,2.72,5718381191,141,20.1,5718381189,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153829,797,4,2,92,23,2n3wgr89m7jl8tmioemit2pgq,1,63.5,80.2,2025-05-11T01:01:01.022Z,2025-05-11T01:13:43Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718382419,286,,5718381783,13,,5718381787,152,,5718381789,265,,5718381785,56,Left,5718441081,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153745,743,4,2,92,23,b1rpb2ox52uxcmjrsnqd95pk5,0,36.2,21.6,2025-05-11T01:01:01.023Z,2025-05-11T01:20:04Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,5718381253,265,,5718381247,56,Back,5718441103,233,797,5718382317,285,,5718381245,13,,5718381249,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154311,798,1,2,93,16,2n3wgr89m7jl8tmioemit2pgq,0,44.4,74.7,2025-05-11T01:01:54.925Z,2025-05-11T01:07:06Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5718384827,56,Center,5718384823,155,,5718384831,141,62.0,5718384835,213,5.98,5718384833,212,29.1,5718384829,140,70.9,5718384821,5,,5718384825,152,,,,,,,,,,,,,,,,,,,,,,,,,
2813155071,763,44,2,93,16,b1rpb2ox52uxcmjrsnqd95pk5,1,23.0,45.6,2025-05-11T01:01:54.946Z,2025-05-11T01:24:41Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5718389243,56,Back,5718389245,285,,5718389691,233,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154315,799,44,2,93,17,2n3wgr89m7jl8tmioemit2pgq,0,77.0,54.4,2025-05-11T01:01:54.947Z,2025-05-11T01:24:41Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718389731,233,763,5718384845,56,Center,5718384847,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813155081,764,12,2,93,17,b1rpb2ox52uxcmjrsnqd95pk5,1,26.1,49.4,2025-05-11T01:01:55.631Z,2025-05-11T01:20:02Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5718389317,15,,5718389297,141,43.9,5718389293,56,Back,5718389301,213,3.61,5718389295,140,19.0,5718389299,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157909,820,44,2,93,18,2n3wgr89m7jl8tmioemit2pgq,1,77.0,54.4,2025-05-11T01:01:55.947Z,2025-05-11T01:24:42Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718407117,56,Center,5718407193,233,777,5718407119,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157895,777,44,2,93,18,b1rpb2ox52uxcmjrsnqd95pk5,0,23.0,45.6,2025-05-11T01:01:55.948Z,2025-05-11T01:24:42Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,5718407063,56,Back,5718407209,233,820,5718407065,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158171,821,1,2,93,19,2n3wgr89m7jl8tmioemit2pgq,1,82.8,58.4,2025-05-11T01:01:56.947Z,2025-05-11T01:13:38Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,1.0,5718408719,141,63.9,5718409371,154,,5718408715,56,Center,5718409369,210,15,5718408723,213,0.85,5718408721,212,5.0,5718408717,140,85.9,5718408713,3,,,,,,,,,,,,,,,,,,,,,,,,,
2813154341,800,15,2,93,21,2n3wgr89m7jl8tmioemit2pgq,1,89.4,60.3,2025-05-11T01:01:59.267Z,2025-05-11T06:51:59Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,5718385931,233,745,5718385907,146,92.9,5718519343,76,,5718385895,102,54.3,5718409407,154,,5718385891,17,,5718384953,22,,5718384957,56,Center,5718385913,231,52.7,5718385911,230,98.1,5718385897,103,19,5718409405,29,,5718409409,55,821,5718385909,147,58.3,5718385905,82,5718385889,72,,
2813154331,745,10,2,93,21,b1rpb2ox52uxcmjrsnqd95pk5,1,5.5,44.0,2025-05-11T01:01:59.367Z,2025-05-11T01:02:16Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718384925,56,Back,5718384921,94,,5718385959,233,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154373,747,1,2,93,23,b1rpb2ox52uxcmjrsnqd95pk5,0,16.6,34.3,2025-05-11T01:02:01.887Z,2025-05-11T01:02:02Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718385107,56,Back,5718385113,212,16.6,5718385115,213,6.18,5718385111,141,31.8,5718385109,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813158121,778,81,2,93,24,b1rpb2ox52uxcmjrsnqd95pk5,0,25.6,36.1,2025-05-11T01:02:01.947Z,2025-05-11T01:07:24Z,,,,5718408459,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154523,748,68,2,93,27,b1rpb2ox52uxcmjrsnqd95pk5,1,24.4,28.2,2025-05-11T01:02:05.039Z,2025-05-11T01:07:55Z,,,,5718411859,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154535,749,1,2,93,38,b1rpb2ox52uxcmjrsnqd95pk5,1,5.3,48.3,2025-05-11T01:02:15.982Z,2025-05-11T01:07:44Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5718400123,189,,5718386047,141,49.3,5718386043,56,Back,5718386051,213,0.05,5718386049,212,14.2,5718386045,140,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154547,750,1,2,93,38,b1rpb2ox52uxcmjrsnqd95pk5,1,22.4,41.9,2025-05-11T01:02:16.936Z,2025-05-11T01:02:18Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,5718386099,140,49.7,5718386107,1,,5718386103,212,30.1,5718386095,157,,5718386097,56,Back,5718386101,141,28.6,5718386105,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154585,751,1,2,93,40,b1rpb2ox52uxcmjrsnqd95pk5,1,49.7,28.6,2025-05-11T01:02:18.118Z,2025-05-11T01:02:21Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,5718386381,213,4.31,5718386379,212,7.7,5718386375,140,46.8,5718386377,141,18.2,5718386373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154589,752,3,2,93,42,b1rpb2ox52uxcmjrsnqd95pk5,0,57.8,23.8,2025-05-11T01:02:20.683Z,2025-05-11T01:05:58Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5718386411,286,,5718386509,233,801,5718386409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154599,801,7,2,93,42,2n3wgr89m7jl8tmioemit2pgq,1,43.8,78.1,2025-05-11T01:02:20.684Z,2025-05-11T01:02:25Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718386449,56,Back,5718386451,285,,5718386483,233,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154685,803,1,2,93,49,2n3wgr89m7jl8tmioemit2pgq,0,73.4,90.2,2025-05-11T01:02:27.612Z,2025-05-11T01:02:33Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718386997,212,34.7,5718386993,140,96.2,5718387001,1,,5718386987,2,,5718387129,233,754,5718386989,155,,5718386991,56,Center,5718386995,141,53.3,5718386999,213,5.47,,,,,,,,,,,,,,,,,,,,,
2813154699,753,44,2,93,52,b1rpb2ox52uxcmjrsnqd95pk5,1,4.0,45.6,2025-05-11T01:02:30.902Z,2025-05-11T01:19:13Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5718387055,56,Back,5718387057,285,,5718387103,233,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154691,804,44,2,93,52,2n3wgr89m7jl8tmioemit2pgq,0,96.0,54.4,2025-05-11T01:02:30.903Z,2025-05-11T01:19:13Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,5718387023,286,,5718387169,233,753,5718387021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
