id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2790975269,694,1,2,79,48,bk3zg8yaj5uoqhxzwons3bo8a,1,81.1,12.8,2025-03-22T22:45:52.467Z,2025-03-22T22:45:54Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5596217115,212,13.2,5596217117,213,0.99,5596217111,140,88.0,5596217113,141,29.1,5596217109,56,Center,5596217107,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975275,695,61,2,79,50,bk3zg8yaj5uoqhxzwons3bo8a,0,88.0,29.1,2025-03-22T22:45:54.129Z,2025-03-22T22:45:54Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596217139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975281,534,12,2,79,51,5h878vnmkbuy2ummddprusxgq,1,7.4,65.8,2025-03-22T22:45:55.028Z,2025-03-22T22:45:56Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596217157,56,Back,5596217165,213,1.77,5596217167,15,,5596217163,212,10.7,5596217161,141,81.2,5596217159,140,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975303,535,1,2,79,53,5h878vnmkbuy2ummddprusxgq,0,6.9,82.9,2025-03-22T22:45:56.572Z,2025-03-22T22:46:03Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5596217279,141,46.0,5596217275,56,Center,5596217281,212,71.2,5596217283,213,5.92,5596217277,140,70.4,5596217285,1,,5596217273,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975315,696,1,2,80,0,bk3zg8yaj5uoqhxzwons3bo8a,1,29.9,60.6,2025-03-22T22:46:03.770Z,2025-03-22T22:46:05Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596217349,213,3.27,5596217339,3,,5596217347,212,18.4,5596217345,141,57.0,5596217343,140,12.5,5596217341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975317,697,52,2,80,1,bk3zg8yaj5uoqhxzwons3bo8a,1,12.5,57.0,2025-03-22T22:46:05.330Z,2025-03-25T13:28:39Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5599926531,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975331,698,1,2,80,2,bk3zg8yaj5uoqhxzwons3bo8a,1,12.5,57.0,2025-03-22T22:46:06.218Z,2025-03-22T22:46:12Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5596217409,56,Back,5596217407,123,,5596217413,141,60.8,5596217411,140,26.8,5596217415,212,15.2,5596217417,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975343,699,1,2,80,9,bk3zg8yaj5uoqhxzwons3bo8a,1,35.6,60.8,2025-03-22T22:46:12.593Z,2025-03-22T22:46:15Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596217471,213,5.40,5596217469,212,17.0,5596217463,56,Back,5596217465,140,45.9,5596217467,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975349,700,1,2,80,12,bk3zg8yaj5uoqhxzwons3bo8a,1,50.5,41.0,2025-03-22T22:46:15.642Z,2025-03-22T22:46:17Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596217507,213,0.53,5596217499,56,Center,5596217505,212,11.7,5596217503,141,49.6,5596217501,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975357,701,1,2,80,13,bk3zg8yaj5uoqhxzwons3bo8a,1,62.2,44.5,2025-03-22T22:46:17.280Z,2025-03-22T22:46:19Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5596217545,213,3.48,5596217539,140,55.1,5596217543,212,7.9,5596217541,141,40.7,5596217537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975381,702,1,2,80,16,bk3zg8yaj5uoqhxzwons3bo8a,1,56.8,37.9,2025-03-22T22:46:19.761Z,2025-03-22T22:46:23Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596217639,213,0.05,5596217633,141,38.9,5596217631,140,68.8,5596217629,56,Center,5596217635,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975397,704,1,2,80,17,bk3zg8yaj5uoqhxzwons3bo8a,0,64.0,35.1,2025-03-22T22:46:20.736Z,2025-03-22T23:13:57Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596217709,56,Center,5596217715,212,7.2,5596217717,213,4.62,5596217711,140,63.4,5596217713,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975371,536,8,2,80,18,5h878vnmkbuy2ummddprusxgq,1,35.9,74.8,2025-03-22T22:46:22.299Z,2025-03-25T13:28:55Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5599926647,384,,5596217609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975395,538,1,2,80,20,5h878vnmkbuy2ummddprusxgq,1,35.6,67.2,2025-03-22T22:46:23.547Z,2025-03-22T22:46:25Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5596217705,213,5.76,5596217701,141,55.7,5596217703,212,15.5,5596217697,56,Back,5596217699,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975387,703,43,2,80,20,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-22T22:46:23.593Z,2025-03-22T22:46:42Z,,,,,5596218001,144,28,5596217653,55,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975403,539,1,2,80,21,5h878vnmkbuy2ummddprusxgq,0,48.4,55.7,2025-03-22T22:46:25.157Z,2025-03-22T22:46:26Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5596217727,56,Center,5596217735,213,5.17,5596217729,140,57.8,5596217731,141,26.5,5596217733,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975415,706,1,2,80,24,bk3zg8yaj5uoqhxzwons3bo8a,1,43.3,69.9,2025-03-22T22:46:27.578Z,2025-03-22T22:46:28Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596217783,56,Back,5596217785,140,35.9,5596217787,141,59.0,5596217789,212,10.7,5596217791,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975423,707,1,2,80,25,bk3zg8yaj5uoqhxzwons3bo8a,1,35.9,59.0,2025-03-22T22:46:28.753Z,2025-03-22T22:46:31Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596217839,213,5.79,5596217831,56,Back,5596217833,140,44.9,5596217837,212,10.7,5596217835,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975425,708,1,2,80,27,bk3zg8yaj5uoqhxzwons3bo8a,1,44.9,51.0,2025-03-22T22:46:31.001Z,2025-03-22T22:46:34Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5596217843,56,Center,5596217845,140,55.4,5596217847,141,61.1,5596217849,212,13.0,5596217851,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975429,709,1,2,80,30,bk3zg8yaj5uoqhxzwons3bo8a,0,61.4,54.3,2025-03-22T22:46:34.048Z,2025-03-22T22:46:35Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596217879,140,71.4,5596217885,213,5.54,5596217877,56,Center,5596217883,212,14.3,5596217881,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975433,540,8,2,80,33,5h878vnmkbuy2ummddprusxgq,1,29.8,66.3,2025-03-22T22:46:37.172Z,2025-03-25T13:29:16Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596217891,56,Back,5599926739,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975435,541,1,2,80,34,5h878vnmkbuy2ummddprusxgq,1,30.9,65.1,2025-03-22T22:46:37.771Z,2025-03-22T22:46:38Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596217895,140,34.8,5596217897,141,54.8,5596217893,56,Back,5596217899,212,8.1,5596217901,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975449,543,1,2,80,35,5h878vnmkbuy2ummddprusxgq,1,34.3,54.2,2025-03-22T22:46:38.715Z,2025-03-22T22:46:40Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5596217957,212,11.1,5596217955,141,54.8,5596217951,56,Back,5596217953,140,44.9,5596217959,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975453,544,1,2,80,37,5h878vnmkbuy2ummddprusxgq,0,47.2,55.7,2025-03-22T22:46:40.716Z,2025-03-25T13:29:31Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5596218007,56,Center,5596218009,140,85.2,5596218015,213,0.08,5596218017,1,,5596218013,212,40.0,5596218011,141,60.2,5599926867,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975473,711,1,2,80,41,bk3zg8yaj5uoqhxzwons3bo8a,1,19.2,32.1,2025-03-22T22:46:45.032Z,2025-03-22T22:46:47Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5596218115,140,30.9,5596218117,141,37.0,5596218113,56,Back,5596218121,213,0.26,5596218119,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975475,712,1,2,80,43,bk3zg8yaj5uoqhxzwons3bo8a,1,30.9,37.0,2025-03-22T22:46:47.024Z,2025-03-22T22:46:50Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596218147,56,Back,5596218149,140,43.4,5596218155,213,0.45,5596218153,212,14.6,5596218151,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975477,713,1,2,80,46,bk3zg8yaj5uoqhxzwons3bo8a,1,45.1,53.7,2025-03-22T22:46:49.896Z,2025-03-22T22:46:52Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5596218199,213,1.20,5596218191,56,Left,5596218193,140,51.6,5596218195,141,79.7,5596218197,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975479,714,1,2,80,49,bk3zg8yaj5uoqhxzwons3bo8a,1,54.5,80.3,2025-03-22T22:46:52.496Z,2025-03-22T22:46:54Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596218209,212,13.2,5596218207,141,96.6,5596218205,140,61.3,5596218203,56,Left,5596218211,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975489,715,1,2,80,50,bk3zg8yaj5uoqhxzwons3bo8a,1,60.8,95.1,2025-03-22T22:46:54.096Z,2025-03-22T22:46:57Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5596218253,140,51.5,5596218251,56,Left,5596218257,212,11.4,5596218255,141,86.5,5596218259,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975497,716,1,2,80,53,bk3zg8yaj5uoqhxzwons3bo8a,1,53.2,86.3,2025-03-22T22:46:57.216Z,2025-03-22T22:47:01Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596218331,213,5.26,5596218329,212,5.3,5596218323,56,Left,5596218327,141,79.7,5596218325,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975499,717,1,2,80,58,bk3zg8yaj5uoqhxzwons3bo8a,1,58.5,77.9,2025-03-22T22:47:01.712Z,2025-03-22T22:47:04Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5596218335,56,Left,5596218337,140,59.2,5596218343,213,1.49,5596218341,212,8.7,5596218339,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975507,718,1,2,81,0,bk3zg8yaj5uoqhxzwons3bo8a,1,59.1,89.0,2025-03-22T22:47:04.087Z,2025-03-22T22:47:07Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596218387,56,Center,5596218389,140,52.1,5596218393,212,15.6,5596218391,141,68.8,5596218395,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975523,719,1,2,81,3,bk3zg8yaj5uoqhxzwons3bo8a,1,54.5,66.0,2025-03-22T22:47:07.048Z,2025-03-22T22:47:11Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596218493,141,59.9,5596218491,140,65.8,5596218489,56,Center,5596218497,213,5.95,5596218495,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975553,720,1,2,81,7,bk3zg8yaj5uoqhxzwons3bo8a,1,65.5,47.9,2025-03-22T22:47:11.232Z,2025-03-22T22:47:19Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5596218673,56,Right,5596218681,213,5.11,5596218675,140,77.1,5596218677,141,5.3,5596218679,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975555,721,3,2,81,16,bk3zg8yaj5uoqhxzwons3bo8a,0,88.3,26.1,2025-03-22T22:47:19.744Z,2025-03-25T13:30:18Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5596218695,211,,5596218687,286,,5596218685,56,Center,5599927137,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975593,546,1,2,81,18,5h878vnmkbuy2ummddprusxgq,1,14.3,84.1,2025-03-22T22:47:22.180Z,2025-03-22T22:47:28Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5596218809,213,0.32,5596218801,56,Back,5596218803,140,35.8,5596218805,141,95.0,5596218807,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975597,547,1,2,81,24,5h878vnmkbuy2ummddprusxgq,1,48.3,90.2,2025-03-22T22:47:28.451Z,2025-03-22T22:47:30Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5596218829,212,11.8,5596218831,213,3.80,5596218827,141,79.6,5596218825,140,39.4,5596218823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975617,548,1,2,81,26,5h878vnmkbuy2ummddprusxgq,1,39.9,79.9,2025-03-22T22:47:29.835Z,2025-03-22T22:47:34Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5596218953,213,1.87,5596218951,212,9.9,5596218949,141,93.8,5596218945,56,Back,5596218947,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975625,549,1,2,81,30,5h878vnmkbuy2ummddprusxgq,1,39.6,94.4,2025-03-22T22:47:34.419Z,2025-03-22T22:47:35Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596218973,56,Left,5596218977,141,90.3,5596218981,213,6.13,5596218975,140,56.8,5596218979,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975627,550,61,2,81,32,5h878vnmkbuy2ummddprusxgq,0,57.0,90.3,2025-03-22T22:47:35.731Z,2025-03-22T22:47:36Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5596218987,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975643,722,12,2,81,32,bk3zg8yaj5uoqhxzwons3bo8a,1,40.6,8.0,2025-03-22T22:47:35.943Z,2025-03-25T13:31:07Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5596219051,140,43.7,5596219053,141,6.1,5596219057,213,5.91,5596219055,212,3.5,5596219049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975653,552,61,2,81,33,5h878vnmkbuy2ummddprusxgq,1,52.6,92.0,2025-03-22T22:47:36.780Z,2025-03-22T22:47:46Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5596219107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975651,551,5,2,81,34,5h878vnmkbuy2ummddprusxgq,0,42.8,101.7,2025-03-22T22:47:38.283Z,2025-03-22T22:52:30Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5596219103,56,Back,5596219157,233,723,5596219105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975649,723,5,2,81,34,bk3zg8yaj5uoqhxzwons3bo8a,1,57.2,-1.7,2025-03-22T22:47:38.283Z,2025-03-22T22:52:30Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5596219153,233,551,5596219089,56,Right,5596219091,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975661,724,1,2,81,40,bk3zg8yaj5uoqhxzwons3bo8a,1,46.0,0.0,2025-03-22T22:47:44.191Z,2025-03-22T22:47:49Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596219169,212,9.5,5596219171,213,1.97,5596219167,141,11.0,5596219165,140,42.5,5596219163,56,Back,5596219161,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975663,725,1,2,81,44,bk3zg8yaj5uoqhxzwons3bo8a,1,44.9,30.3,2025-03-22T22:47:48.295Z,2025-03-22T22:47:51Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5596219179,140,42.9,5596219185,213,1.73,5596219177,56,Back,5596219181,141,50.0,5596219183,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975673,726,1,2,81,47,bk3zg8yaj5uoqhxzwons3bo8a,1,53.2,56.9,2025-03-22T22:47:51.103Z,2025-03-22T22:47:55Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596219219,141,81.4,5596219221,212,17.5,5596219223,213,1.27,5596219215,56,Left,5596219217,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975675,727,1,2,81,51,bk3zg8yaj5uoqhxzwons3bo8a,1,61.2,81.2,2025-03-22T22:47:55.247Z,2025-03-22T22:47:57Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596219231,56,Left,5596219233,140,70.9,5596219235,141,95.3,5596219237,212,14.0,5596219239,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975685,728,1,2,81,53,bk3zg8yaj5uoqhxzwons3bo8a,1,70.9,95.1,2025-03-22T22:47:57.304Z,2025-03-22T22:48:02Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5596219299,212,8.7,5596219293,56,Left,5596219297,141,88.0,5596219295,140,64.0,5596219301,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975697,729,1,2,81,58,bk3zg8yaj5uoqhxzwons3bo8a,1,63.1,85.9,2025-03-22T22:48:01.959Z,2025-03-22T22:48:03Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596219345,140,64.7,5596219347,141,94.1,5596219343,56,Left,5596219349,212,5.8,5596219351,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975711,730,1,2,81,59,bk3zg8yaj5uoqhxzwons3bo8a,1,62.6,91.7,2025-03-22T22:48:03.231Z,2025-03-22T22:48:06Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5596219405,213,4.10,5596219403,212,16.9,5596219401,141,71.4,5596219399,140,53.3,5596219397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975723,731,1,2,82,2,bk3zg8yaj5uoqhxzwons3bo8a,1,53.4,66.1,2025-03-22T22:48:06.079Z,2025-03-22T22:48:10Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596219479,213,4.96,5596219471,56,Center,5596219473,140,57.5,5596219477,212,17.5,5596219475,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975735,732,1,2,82,6,bk3zg8yaj5uoqhxzwons3bo8a,1,64.3,32.8,2025-03-22T22:48:09.864Z,2025-03-22T22:48:13Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596219543,141,57.6,5596219541,140,60.8,5596219547,213,1.79,5596219545,212,17.3,5596219539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975747,733,1,2,82,10,bk3zg8yaj5uoqhxzwons3bo8a,1,63.3,65.7,2025-03-22T22:48:13.615Z,2025-03-22T22:48:16Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596219603,212,12.1,5596219601,141,83.3,5596219605,213,1.42,5596219597,56,Left,5596219599,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975753,734,1,2,82,12,bk3zg8yaj5uoqhxzwons3bo8a,1,65.1,83.3,2025-03-22T22:48:16.014Z,2025-03-22T22:48:18Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596219629,56,Center,5596219635,212,9.3,5596219637,213,4.83,5596219633,141,69.7,5596219631,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975769,735,1,2,82,14,bk3zg8yaj5uoqhxzwons3bo8a,1,66.1,69.7,2025-03-22T22:48:17.927Z,2025-03-22T22:48:21Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5596219727,56,Center,5596219731,141,63.4,5596219733,212,10.5,5596219729,140,57.0,5596219735,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975779,736,1,2,82,17,bk3zg8yaj5uoqhxzwons3bo8a,1,58.3,61.8,2025-03-22T22:48:21.255Z,2025-03-22T22:48:25Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596219823,140,60.6,5596219821,56,Center,5596219825,141,70.5,5596219827,212,6.4,5596219829,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975791,737,1,2,82,22,bk3zg8yaj5uoqhxzwons3bo8a,1,64.6,61.8,2025-03-22T22:48:25.543Z,2025-03-22T22:48:29Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5596219907,56,Center,5596219909,140,65.4,5596219915,213,4.77,5596219913,212,14.0,5596219911,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975795,738,1,2,82,26,bk3zg8yaj5uoqhxzwons3bo8a,1,68.5,33.3,2025-03-22T22:48:29.703Z,2025-03-22T22:48:31Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596219937,141,37.6,5596219935,140,74.3,5596219933,56,Center,5596219939,212,6.8,5596219941,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975799,739,1,2,82,27,bk3zg8yaj5uoqhxzwons3bo8a,0,74.3,37.6,2025-03-22T22:48:31.191Z,2025-03-22T22:48:32Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596219957,56,Center,5596219965,213,5.69,5596219961,141,31.0,5596219963,212,8.1,5596219959,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975903,556,8,2,82,29,5h878vnmkbuy2ummddprusxgq,1,20.7,75.3,2025-03-22T22:48:33.298Z,2025-03-25T13:31:54Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596220495,56,Back,5599927877,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975817,554,1,2,82,30,5h878vnmkbuy2ummddprusxgq,1,25.1,67.0,2025-03-22T22:48:34.128Z,2025-03-22T22:48:36Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596220027,56,Back,5596220035,213,0.64,5596220029,140,35.6,5596220031,141,79.0,5596220033,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975835,555,1,2,82,32,5h878vnmkbuy2ummddprusxgq,0,41.0,78.4,2025-03-22T22:48:35.979Z,2025-03-22T22:48:41Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5596220149,56,Center,5596220157,213,6.03,5596220155,212,45.5,5596220151,140,82.9,5596220153,141,61.5,5596220159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975865,741,1,2,82,38,bk3zg8yaj5uoqhxzwons3bo8a,1,22.1,40.0,2025-03-22T22:48:42.478Z,2025-03-22T22:48:47Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596220275,212,22.9,5596220277,213,6.27,5596220273,141,39.7,5596220271,140,43.9,5596220269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975879,742,1,2,82,43,bk3zg8yaj5uoqhxzwons3bo8a,1,52.4,40.7,2025-03-22T22:48:46.822Z,2025-03-25T13:32:42Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596220399,140,91.9,5596220397,56,Right,5596220401,141,20.5,5596220403,212,43.7,5596220407,1,,5596220405,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790975897,743,1,2,82,48,bk3zg8yaj5uoqhxzwons3bo8a,1,86.6,38.9,2025-03-22T22:48:52.190Z,2025-03-25T13:33:01Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,1.0,5596220475,212,12.3,5596220477,213,1.60,5596221203,210,16,5596220469,56,Center,5596221207,23,,5596221205,154,,5596220473,141,57.0,5596220471,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
