id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2800353961,482,4,2,71,19,224tl8u2smnbyliroayk69nt0,0,68.6,76.8,2025-04-13T01:08:35.646Z,2025-04-13T01:08:41Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5647739667,56,Center,5647739673,265,,5647739665,13,,5647739805,233,682,5647739671,152,,5647739803,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354357,683,1,2,71,46,e3k8yw2rbmphyfu5htn4yi5jk,0,24.2,15.5,2025-04-13T01:09:03.150Z,2025-04-13T01:45:17Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5647741987,212,97.2,5647742327,189,,5647741977,56,Left,5647741991,1,,5647741969,5,,5647741979,140,100.0,5647741983,141,96.3,5647741973,152,,5647741989,213,0.60,5647741971,157,,,,,,,,,,,,,,,,,,,,,,,,,
2800354381,483,5,2,71,47,224tl8u2smnbyliroayk69nt0,1,-0.8,9.6,2025-04-13T01:09:03.911Z,2025-04-13T01:35:30Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5647742073,56,Back,5647742301,233,684,5647742075,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354405,684,5,2,71,47,e3k8yw2rbmphyfu5htn4yi5jk,0,100.8,90.4,2025-04-13T01:09:03.911Z,2025-04-13T01:47:07Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5647742329,233,483,5647742245,346,,5647742243,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354441,484,1,2,71,52,224tl8u2smnbyliroayk69nt0,1,3.8,50.9,2025-04-13T01:09:08.710Z,2025-04-13T01:09:14Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5647742467,141,70.9,5647742465,140,13.9,5647742471,213,0.91,5647742463,56,Back,5647742475,237,,5647742461,124,,5647742469,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354443,485,50,2,71,58,224tl8u2smnbyliroayk69nt0,1,26.4,77.0,2025-04-13T01:09:14.343Z,2025-04-13T01:47:50Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5647742479,56,Back,5647742481,285,,5647742801,233,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354495,685,7,2,71,58,e3k8yw2rbmphyfu5htn4yi5jk,1,73.6,23.0,2025-04-13T01:09:14.344Z,2025-04-13T01:47:49Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5647742777,56,Center,5647742781,233,485,5647742779,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354509,687,1,2,72,3,e3k8yw2rbmphyfu5htn4yi5jk,0,61.3,16.1,2025-04-13T01:09:19.623Z,2025-04-13T01:09:20Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5647742839,140,76.9,5647742845,213,0.79,5647742843,212,23.2,5647742841,141,40.3,5647742837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354525,486,1,2,72,4,224tl8u2smnbyliroayk69nt0,0,25.2,61.5,2025-04-13T01:09:20.302Z,2025-04-13T01:10:40Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5647742939,212,32.9,5647742943,1,,5647742931,157,,5647742941,213,6.18,5647742933,56,Center,5647742935,140,56.4,5647742937,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800356195,723,44,2,72,5,e3k8yw2rbmphyfu5htn4yi5jk,1,49.8,41.7,2025-04-13T01:09:21.270Z,2025-04-13T02:01:13Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5647753067,56,Back,5647754323,233,503,5647915465,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355789,503,44,2,72,5,224tl8u2smnbyliroayk69nt0,0,50.2,58.3,2025-04-13T01:09:21.271Z,2025-04-13T02:01:14Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5647750561,56,Center,5647754385,286,,5647754377,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354535,487,43,2,72,5,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-04-13T01:09:21.615Z,2025-04-13T01:10:43Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5647743001,140,45.7,5647743003,141,41.9,5647748631,144,1,5647742999,56,Back,5647743007,213,3.86,5647743005,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800356245,724,1,2,72,5,e3k8yw2rbmphyfu5htn4yi5jk,0,40.0,34.3,2025-04-13T01:09:21.686Z,2025-04-13T01:12:00Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5647753371,141,30.3,5647753369,140,38.6,5647753373,212,3.1,5647753365,3,,5647753367,56,Back,5647753375,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354561,488,1,2,72,7,224tl8u2smnbyliroayk69nt0,1,42.9,36.9,2025-04-13T01:09:23.694Z,2025-04-13T02:11:09Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5647743181,56,Back,5647743183,140,37.8,5647743189,213,2.85,5647743187,212,5.6,5647743185,141,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354565,489,1,2,72,8,224tl8u2smnbyliroayk69nt0,0,37.9,39.3,2025-04-13T01:09:25.078Z,2025-04-13T02:10:59Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5647743203,141,34.1,5647743273,236,,5647743201,140,40.6,5647743279,286,,5647743207,213,5.39,5647743199,56,Back,5647743205,212,4.5,5647743275,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354571,688,74,2,72,8,e3k8yw2rbmphyfu5htn4yi5jk,1,59.3,38.9,2025-04-13T01:09:25.079Z,2025-04-13T01:47:56Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5647743289,233,489,5647743235,56,Center,5647743237,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354581,689,50,2,72,10,e3k8yw2rbmphyfu5htn4yi5jk,1,59.4,49.7,2025-04-13T01:09:27.063Z,2025-04-13T01:09:32Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5647743303,56,Center,5647743363,233,490,5647743305,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354587,490,7,2,72,10,224tl8u2smnbyliroayk69nt0,0,40.6,50.3,2025-04-13T01:09:27.064Z,2025-04-13T02:11:11Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5647743327,56,Back,5647743329,285,,5647743347,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354617,691,1,2,72,15,e3k8yw2rbmphyfu5htn4yi5jk,1,64.3,47.8,2025-04-13T01:09:31.551Z,2025-04-13T01:09:33Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5647743553,141,66.0,5647743549,56,Center,5647743557,213,1.73,5647743551,140,62.4,5647743555,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354635,692,1,2,72,16,e3k8yw2rbmphyfu5htn4yi5jk,1,62.4,66.0,2025-04-13T01:09:33.030Z,2025-04-13T01:09:35Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5647743639,213,3.02,5647743633,140,43.4,5647743631,56,Back,5647743635,141,69.7,5647743637,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354649,693,1,2,72,19,e3k8yw2rbmphyfu5htn4yi5jk,1,45.4,57.2,2025-04-13T01:09:35.286Z,2025-04-13T01:09:37Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5647743729,212,13.1,5647743731,213,4.62,5647743723,56,Back,5647743725,140,44.2,5647743727,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354667,694,1,2,72,21,e3k8yw2rbmphyfu5htn4yi5jk,1,44.5,38.2,2025-04-13T01:09:37.790Z,2025-04-13T01:09:40Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5647743841,56,Back,5647743843,140,44.3,5647743847,212,17.7,5647743849,213,1.58,5647743845,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354693,695,1,2,72,23,e3k8yw2rbmphyfu5htn4yi5jk,1,44.3,64.2,2025-04-13T01:09:39.990Z,2025-04-13T01:09:43Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5647744085,213,5.50,5647744077,56,Center,5647744083,212,10.5,5647744079,140,51.4,5647744081,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354697,696,1,2,72,26,e3k8yw2rbmphyfu5htn4yi5jk,1,51.4,53.3,2025-04-13T01:09:42.862Z,2025-04-13T01:09:44Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5647744119,140,64.0,5647744125,213,5.45,5647744123,212,19.7,5647744121,141,31.9,5647744117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354759,697,1,2,72,27,e3k8yw2rbmphyfu5htn4yi5jk,1,64.0,31.9,2025-04-13T01:09:44.206Z,2025-04-13T01:09:49Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5647744427,141,47.9,5647744423,56,Center,5647744425,140,72.5,5647744433,213,0.88,5647744429,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354767,698,3,2,72,32,e3k8yw2rbmphyfu5htn4yi5jk,0,73.2,47.4,2025-04-13T01:09:49.149Z,2025-04-13T01:47:50Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5647744475,286,,5647744551,233,491,5647744471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354763,491,7,2,72,32,224tl8u2smnbyliroayk69nt0,1,26.8,52.6,2025-04-13T01:09:49.150Z,2025-04-13T01:47:50Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5647744443,56,Back,5647744505,233,698,5647744445,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354789,493,1,2,72,34,224tl8u2smnbyliroayk69nt0,1,31.7,46.7,2025-04-13T01:09:50.254Z,2025-04-13T01:09:52Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5647744637,212,3.4,5647744635,141,51.6,5647744633,140,31.3,5647744631,56,Back,5647744639,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354819,494,1,2,72,35,224tl8u2smnbyliroayk69nt0,1,31.3,51.6,2025-04-13T01:09:51.686Z,2025-04-13T02:11:15Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5647744819,213,1.24,5647744811,56,Back,5647744813,140,33.0,5647744815,141,59.2,5647744817,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354831,495,1,2,72,37,224tl8u2smnbyliroayk69nt0,1,32.6,60.9,2025-04-13T01:09:53.903Z,2025-04-13T01:09:55Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5647744907,141,72.4,5647744905,140,25.3,5647744903,56,Back,5647744911,213,2.35,5647744909,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354859,496,1,2,72,39,224tl8u2smnbyliroayk69nt0,1,25.6,72.4,2025-04-13T01:09:55.806Z,2025-04-13T01:09:58Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5647745067,212,4.4,5647745063,141,66.0,5647745059,56,Back,5647745061,140,26.3,5647745069,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354863,497,1,2,72,41,224tl8u2smnbyliroayk69nt0,0,26.7,69.0,2025-04-13T01:09:57.998Z,2025-04-13T01:09:58Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5647745077,56,Back,5647745085,213,1.19,5647745081,141,100.0,5647745083,212,23.3,5647745079,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354869,498,5,2,72,42,224tl8u2smnbyliroayk69nt0,0,34.8,101.1,2025-04-13T01:09:58.713Z,2025-04-13T01:47:08Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5647745091,56,Back,5647745093,347,,5647745567,233,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354939,699,5,2,72,42,e3k8yw2rbmphyfu5htn4yi5jk,1,65.2,-1.1,2025-04-13T01:09:58.713Z,2025-04-13T01:47:07Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5647745523,233,498,5647745483,347,,5647745481,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354969,700,1,2,72,48,e3k8yw2rbmphyfu5htn4yi5jk,1,65.5,0.0,2025-04-13T01:10:04.486Z,2025-04-13T01:10:06Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5647745635,107,,5647745645,213,1.62,5647745637,56,Right,5647745639,140,65.1,5647745641,141,12.0,5647745643,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354979,701,1,2,72,49,e3k8yw2rbmphyfu5htn4yi5jk,1,65.1,12.0,2025-04-13T01:10:05.599Z,2025-04-13T01:10:06Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5647745681,141,5.9,5647745683,212,6.1,5647745679,140,60.8,5647745677,56,Right,5647745685,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354987,702,1,2,72,50,e3k8yw2rbmphyfu5htn4yi5jk,1,60.8,5.9,2025-04-13T01:10:06.402Z,2025-04-13T01:10:07Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5647745737,140,53.7,5647745735,56,Right,5647745741,212,8.2,5647745743,213,2.71,5647745739,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355005,703,1,2,72,51,e3k8yw2rbmphyfu5htn4yi5jk,1,53.7,10.9,2025-04-13T01:10:07.238Z,2025-04-13T01:10:08Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5647745869,140,61.5,5647745877,213,0.61,5647745873,141,19.4,5647745875,212,10.0,5647745867,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355015,704,1,2,72,52,e3k8yw2rbmphyfu5htn4yi5jk,1,61.5,19.4,2025-04-13T01:10:08.798Z,2025-04-13T01:10:11Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5647745947,212,13.7,5647745945,141,35.7,5647745943,140,53.9,5647745941,56,Center,5647745975,156,,5647745949,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355099,705,1,2,72,55,e3k8yw2rbmphyfu5htn4yi5jk,1,53.9,35.7,2025-04-13T01:10:11.278Z,2025-04-13T01:10:16Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5647746539,141,80.9,5647746543,213,1.40,5647746541,212,31.2,5647746535,56,Left,5647746537,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355181,706,4,2,73,5,e3k8yw2rbmphyfu5htn4yi5jk,1,55.2,85.2,2025-04-13T01:10:21.613Z,2025-04-13T01:10:26Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5647747043,13,,5647747047,152,,5647747055,233,499,5647747051,286,,5647747045,56,Left,5647747049,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355173,499,4,2,73,5,224tl8u2smnbyliroayk69nt0,0,44.8,14.8,2025-04-13T01:10:21.614Z,2025-04-13T01:10:27Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5647747009,152,,5647747011,265,,5647747013,285,,5647747073,233,706,5647747005,13,,5647747007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355301,707,1,2,73,14,e3k8yw2rbmphyfu5htn4yi5jk,1,49.0,83.5,2025-04-13T01:10:30.310Z,2025-04-13T01:10:33Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5647747815,152,,5647747819,140,37.3,5647747825,213,3.46,5647747813,5,,5647747821,141,77.5,5647747817,56,Back,5647747823,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355355,708,1,2,73,17,e3k8yw2rbmphyfu5htn4yi5jk,1,40.5,70.9,2025-04-13T01:10:33.351Z,2025-04-13T01:10:38Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5647748175,141,45.5,5647748177,212,18.0,5647748179,213,5.00,5647748173,140,45.4,5647748171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355383,709,1,2,73,22,e3k8yw2rbmphyfu5htn4yi5jk,1,46.1,36.7,2025-04-13T01:10:38.386Z,2025-04-13T01:10:40Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5647748371,1,,5647748365,141,4.3,5647748359,155,,5647748367,212,34.9,5647748369,213,5.60,5647748361,56,Right,5647748363,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355447,710,1,2,73,24,e3k8yw2rbmphyfu5htn4yi5jk,1,72.4,3.7,2025-04-13T01:10:40.310Z,2025-04-13T01:10:44Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5647748697,141,4.4,5647748693,56,Right,5647748701,213,3.10,5647748699,212,12.6,5647748695,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355489,711,1,2,73,27,e3k8yw2rbmphyfu5htn4yi5jk,0,63.8,3.7,2025-04-13T01:10:43.975Z,2025-04-13T01:10:52Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5647748929,213,0.76,5647748923,140,81.3,5647749259,155,,5647748921,56,Center,5647748925,141,29.2,5647748927,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355473,500,12,2,73,29,224tl8u2smnbyliroayk69nt0,1,25.3,67.9,2025-04-13T01:10:45.334Z,2025-04-13T01:10:47Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5647748855,141,72.3,5647748857,212,11.5,5647748859,213,0.26,5647748883,15,,5647748853,140,35.9,5647748851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355505,501,61,2,73,31,224tl8u2smnbyliroayk69nt0,1,34.7,67.6,2025-04-13T01:10:47.715Z,2025-04-13T02:11:16Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5647749011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355517,502,61,2,73,32,224tl8u2smnbyliroayk69nt0,1,34.7,67.6,2025-04-13T01:10:48.679Z,2025-04-13T02:11:19Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5647749057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355649,712,1,2,73,37,e3k8yw2rbmphyfu5htn4yi5jk,1,46.7,60.3,2025-04-13T01:10:54.015Z,2025-04-13T01:10:56Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5647749633,140,58.8,5647749631,56,Left,5647749639,213,1.02,5647749637,212,24.1,5647749635,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355675,713,1,2,73,39,e3k8yw2rbmphyfu5htn4yi5jk,1,58.7,90.6,2025-04-13T01:10:55.902Z,2025-04-13T01:10:59Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5647749811,213,5.04,5647749803,56,Center,5647749809,212,12.1,5647749807,141,73.8,5647749805,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355699,714,1,2,73,42,e3k8yw2rbmphyfu5htn4yi5jk,1,53.5,65.5,2025-04-13T01:10:58.990Z,2025-04-13T01:11:01Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5647749989,56,Back,5647749997,212,23.8,5647749995,141,32.5,5647749991,140,45.9,5647749999,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355743,715,1,2,73,45,e3k8yw2rbmphyfu5htn4yi5jk,1,48.4,30.4,2025-04-13T01:11:01.422Z,2025-04-13T01:11:05Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5647750267,56,Right,5647750275,213,5.63,5647750273,212,26.0,5647750271,141,7.0,5647750269,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355771,716,1,2,73,48,e3k8yw2rbmphyfu5htn4yi5jk,1,58.5,17.1,2025-04-13T01:11:05.055Z,2025-04-13T01:11:07Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5647750459,140,45.0,5647750465,213,2.38,5647750461,141,36.9,5647750463,212,19.6,5647750455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355835,717,1,2,73,50,e3k8yw2rbmphyfu5htn4yi5jk,1,45.0,36.9,2025-04-13T01:11:07.142Z,2025-04-13T01:11:11Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5647750765,213,1.54,5647750757,56,Back,5647750759,140,45.6,5647750761,141,66.6,5647750763,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355857,718,1,2,73,54,e3k8yw2rbmphyfu5htn4yi5jk,1,48.2,66.6,2025-04-13T01:11:11.142Z,2025-04-13T01:11:12Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5647750871,213,1.07,5647750865,140,56.9,5647750867,141,91.2,5647750869,212,19.1,5647750863,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355939,719,1,2,73,56,e3k8yw2rbmphyfu5htn4yi5jk,1,59.9,92.7,2025-04-13T01:11:12.767Z,2025-04-13T01:11:19Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5647751315,56,Center,5647751331,213,5.24,5647751319,140,65.2,5647751327,212,11.1,5647751323,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800355965,720,1,2,74,2,e3k8yw2rbmphyfu5htn4yi5jk,1,62.8,69.0,2025-04-13T01:11:19.047Z,2025-04-13T01:40:41Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5647751459,141,35.2,5647751455,56,Center,5647751463,213,4.80,5647751461,212,23.1,5647751457,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800356017,721,1,2,74,8,e3k8yw2rbmphyfu5htn4yi5jk,0,73.2,23.6,2025-04-13T01:11:24.543Z,2025-04-13T01:43:31Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5647751937,141,54.3,5647751935,140,98.3,5647751931,155,,5647751943,1,,5647751933,56,Center,5647751941,213,0.67,5647751939,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800356027,504,12,2,74,10,224tl8u2smnbyliroayk69nt0,1,7.0,44.9,2025-04-13T01:11:26.919Z,2025-04-13T01:11:28Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5647751993,141,33.0,5647751991,140,0.0,5647751995,212,11.8,5647752033,167,,5647751989,56,Back,5647751997,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800356039,505,6,2,74,11,224tl8u2smnbyliroayk69nt0,0,0.0,38.2,2025-04-13T01:11:27.384Z,2025-04-13T01:11:34Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5647752103,73,,5647752101,56,Back,5647752209,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800356033,722,6,2,74,11,e3k8yw2rbmphyfu5htn4yi5jk,1,100.0,61.8,2025-04-13T01:11:27.384Z,2025-04-13T01:47:23Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5647752137,56,Center,5647752157,233,505,5647752139,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800356473,725,1,2,74,43,e3k8yw2rbmphyfu5htn4yi5jk,0,99.5,99.8,2025-04-13T01:11:59.767Z,2025-04-13T01:43:36Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5647754891,212,37.5,5647754885,56,Center,5647754877,2,,5647754893,213,4.52,5647754887,140,92.8,5647754889,141,45.7,5647754883,223,,5647754879,6,,5647754881,155,,5647754895,1,,,,,,,,,,,,,,,,,,,,,,,,,
2800356479,506,12,2,74,49,224tl8u2smnbyliroayk69nt0,1,14.1,69.6,2025-04-13T01:12:05.671Z,2025-04-13T02:11:17Z,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,,,5647754929,140,22.1,5647754933,212,14.6,5647754931,141,87.2,5647754935,213,0.96,5647754953,15,,5647754927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800356529,508,1,2,74,52,224tl8u2smnbyliroayk69nt0,1,29.6,91.1,2025-04-13T01:12:08.551Z,2025-04-13T01:12:10Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5647755235,212,12.0,5647755229,56,Back,5647755233,141,89.5,5647755237,213,3.23,5647755231,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800356585,509,1,2,74,54,224tl8u2smnbyliroayk69nt0,1,17.5,89.5,2025-04-13T01:12:10.582Z,2025-04-13T02:11:20Z,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,,,5647755567,141,75.1,5647755571,213,5.72,5647755565,140,32.3,5647755563,56,Back,5647755569,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
