id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2785905849,542,7,2,86,38,aj8ytsr2ap33tod0hd8ofzaw9,1,8.2,65.4,2025-03-09T03:51:58.928Z,2025-03-09T04:30:37Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5568402455,285,,5568402453,56,Back,5568402519,233,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785905871,544,1,2,86,40,aj8ytsr2ap33tod0hd8ofzaw9,0,13.1,61.7,2025-03-09T03:52:01.280Z,2025-03-09T03:52:02Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5568402551,56,Back,5568402553,140,35.6,5568402561,212,23.7,5568402557,141,63.7,5568402565,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785905929,766,1,2,86,45,2iwybwokic7nmr1t33abdbjoq,1,63.1,31.5,2025-03-09T03:52:06.579Z,2025-03-09T03:52:08Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568402789,212,6.3,5568402791,213,2.37,5568402785,140,58.8,5568402787,141,37.9,5568402783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785905939,767,1,2,86,47,2iwybwokic7nmr1t33abdbjoq,1,58.6,39.8,2025-03-09T03:52:08.531Z,2025-03-09T03:52:10Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568402849,140,53.5,5568402853,212,18.3,5568402851,141,65.6,5568402847,56,Center,5568402855,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785905983,768,1,2,86,49,2iwybwokic7nmr1t33abdbjoq,1,53.5,65.6,2025-03-09T03:52:09.827Z,2025-03-09T03:52:14Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,5568403079,140,62.0,5568403085,213,5.67,5568403077,56,Center,5568403081,141,56.4,5568403083,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906023,769,1,2,86,54,2iwybwokic7nmr1t33abdbjoq,1,65.3,54.1,2025-03-09T03:52:14.731Z,2025-03-09T03:52:18Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568403269,141,33.8,5568403273,212,13.8,5568403277,213,4.75,5568403265,140,65.8,5568403261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906043,770,1,2,86,57,2iwybwokic7nmr1t33abdbjoq,1,69.0,31.4,2025-03-09T03:52:18.139Z,2025-03-09T03:52:21Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568403411,213,5.35,5568403399,140,80.1,5568403407,212,19.6,5568403403,141,8.3,5568403395,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906075,771,1,2,87,0,2iwybwokic7nmr1t33abdbjoq,1,80.1,8.3,2025-03-09T03:52:20.955Z,2025-03-09T03:52:25Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,5568403531,141,9.2,5568403533,212,9.3,5568403535,213,0.07,5568403529,140,88.9,5568403527,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906089,772,1,2,87,4,2iwybwokic7nmr1t33abdbjoq,0,81.9,10.9,2025-03-09T03:52:24.852Z,2025-03-09T03:52:26Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,,5568403607,2,,5568403619,213,1.21,5568403611,56,Center,5568403613,140,90.2,5568403617,212,24.6,5568403615,141,44.7,5568403609,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906101,546,12,2,87,6,aj8ytsr2ap33tod0hd8ofzaw9,1,11.4,48.8,2025-03-09T03:52:26.992Z,2025-03-09T03:52:31Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,5568403707,15,,5568403669,141,59.7,5568403667,140,33.2,5568403665,56,Back,5568403671,212,24.1,5568403673,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906125,773,61,2,87,8,2iwybwokic7nmr1t33abdbjoq,0,69.8,35.0,2025-03-09T03:52:29.315Z,2025-03-09T03:52:29Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568403783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906147,547,1,2,87,10,aj8ytsr2ap33tod0hd8ofzaw9,0,29.0,64.3,2025-03-09T03:52:31.138Z,2025-03-09T03:52:32Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5568403913,141,47.8,5568403919,212,19.1,5568403927,1,,5568403901,157,,5568403903,56,Back,5568403907,140,43.7,5568403923,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906185,774,1,2,87,11,2iwybwokic7nmr1t33abdbjoq,1,59.3,68.5,2025-03-09T03:52:32.370Z,2025-03-09T03:52:34Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,5568404121,140,62.5,5568404123,141,59.2,5568404127,213,5.20,5568404125,212,7.2,5568404119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906223,775,1,2,87,13,2iwybwokic7nmr1t33abdbjoq,1,63.9,56.5,2025-03-09T03:52:34.411Z,2025-03-09T03:52:38Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568404313,56,Right,5568404321,213,5.19,5568404325,1,,5568404317,141,9.4,5568404315,140,79.7,5568404319,212,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906249,776,1,2,87,17,2iwybwokic7nmr1t33abdbjoq,0,80.9,9.2,2025-03-09T03:52:37.835Z,2025-03-09T03:52:40Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,5568404423,140,100.0,5568404413,155,,5568404417,56,Center,5568404427,141,42.3,5568404431,213,0.82,5568404409,2,,5568404429,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906341,548,5,2,87,19,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.2,58.8,2025-03-09T03:52:40.062Z,2025-03-09T04:30:30Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5568404895,346,,5568404893,56,Back,5568405219,233,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906407,777,5,2,87,19,2iwybwokic7nmr1t33abdbjoq,0,101.2,41.2,2025-03-09T03:52:40.062Z,2025-03-09T04:30:30Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,5568405225,233,548,5568405195,56,Center,5568405197,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906493,549,27,2,87,51,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T03:53:12.202Z,2025-03-09T03:53:17Z,,,,5568405897,233,778,5568405763,41,Injury,5568405765,53,dgpphcc9ql3pv3b4chhchml90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906529,778,27,2,87,51,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-03-09T03:53:12.202Z,2025-03-09T03:53:17Z,,,,5568405863,233,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906595,550,28,2,88,4,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T03:53:25.273Z,2025-03-09T03:53:29Z,,,,5568406171,55,549,5568406267,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785906617,779,28,2,88,4,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-03-09T03:53:25.273Z,2025-03-09T03:53:28Z,,,,5568406261,233,550,5568406257,55,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907087,551,18,2,88,24,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T03:53:44.742Z,2025-03-09T03:56:28Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5568408665,55,552,5568408609,41,,5568408613,59,2,5568408611,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907091,552,19,2,88,24,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T03:53:44.743Z,2025-03-09T03:56:29Z,dg0vj3tk1fqeyuocfy4rmyoh6,P. Seagrist,,5568408639,44,Midfielder,5568408627,41,,5568408641,55,551,5568408631,145,3,5568408633,59,20,5568408637,293,1,5568408635,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907169,553,18,2,88,24,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T03:53:44.915Z,2025-03-09T03:56:21Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5568409061,55,554,5568409005,59,19,5568408995,42,,5568409001,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907173,554,19,2,88,24,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T03:53:44.916Z,2025-03-09T03:56:21Z,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,5568409017,145,10,5568409013,42,,5568409019,59,77,5568409027,55,553,5568409025,44,Forward,5568409021,292,9,5568409023,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907203,555,1,2,89,10,aj8ytsr2ap33tod0hd8ofzaw9,0,3.4,54.9,2025-03-09T03:54:31.160Z,2025-03-09T04:18:23Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5568409153,141,61.5,5568409151,140,59.8,5568409157,213,0.08,5568409147,124,,5568409155,212,59.4,5568409159,1,,5568409149,56,Center,5568409161,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907185,780,44,2,89,11,2iwybwokic7nmr1t33abdbjoq,1,37.8,24.2,2025-03-09T03:54:32.039Z,2025-03-09T04:11:20Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568409091,285,,5568434871,233,560,5568409089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907375,560,44,2,89,11,aj8ytsr2ap33tod0hd8ofzaw9,0,62.2,75.8,2025-03-09T03:54:32.040Z,2025-03-09T04:11:20Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5568434879,233,780,5568409913,56,Center,5568409915,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907199,781,1,2,89,11,2iwybwokic7nmr1t33abdbjoq,0,39.0,24.1,2025-03-09T03:54:32.391Z,2025-03-09T04:22:12Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568409143,213,6.11,5568409141,212,20.4,5568409133,56,Right,5568409137,140,58.1,5568409129,3,,5568409139,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907223,556,1,2,89,13,aj8ytsr2ap33tod0hd8ofzaw9,0,35.7,69.1,2025-03-09T03:54:33.824Z,2025-03-09T04:20:53Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5568409239,212,35.8,5568409241,213,0.03,5568409243,1,,5568409233,56,Center,5568409231,157,,5568409235,140,69.8,5568409237,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907205,782,1,2,89,19,2iwybwokic7nmr1t33abdbjoq,0,41.7,18.9,2025-03-09T03:54:40.627Z,2025-03-09T03:54:41Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568409169,141,22.9,5568409171,212,21.2,5568409173,213,0.13,5568409163,3,,5568409165,56,Center,5568409167,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907233,557,1,2,89,20,aj8ytsr2ap33tod0hd8ofzaw9,0,38.3,67.2,2025-03-09T03:54:40.676Z,2025-03-09T04:21:05Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5568409277,212,25.2,5568409275,141,67.3,5568409271,56,Center,5568409269,3,,5568409273,140,62.3,5568409279,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907305,783,61,2,89,21,2iwybwokic7nmr1t33abdbjoq,0,22.8,19.8,2025-03-09T03:54:41.662Z,2025-03-09T04:21:13Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568409575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785912141,861,61,2,89,23,2iwybwokic7nmr1t33abdbjoq,1,18.0,14.1,2025-03-09T03:54:43.639Z,2025-03-09T04:07:12Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568433087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907281,558,1,2,89,26,aj8ytsr2ap33tod0hd8ofzaw9,1,78.5,85.6,2025-03-09T03:54:47.057Z,2025-03-09T03:54:49Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,5568409487,56,Left,5568409493,212,4.3,5568409491,141,81.4,5568409495,213,3.88,5568409489,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907285,559,1,2,89,28,aj8ytsr2ap33tod0hd8ofzaw9,0,79.7,80.6,2025-03-09T03:54:49.568Z,2025-03-09T03:54:50Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5568409509,212,1.4,5568409503,56,Center,5568409507,141,78.5,5568409505,140,79.5,5568409511,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907369,785,1,2,89,34,2iwybwokic7nmr1t33abdbjoq,1,9.1,38.5,2025-03-09T03:54:55.555Z,2025-03-09T03:55:03Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568409883,213,5.45,5568409881,212,15.2,5568409877,140,18.9,5568409875,56,Back,5568409873,123,,5568409879,141,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907411,786,1,2,89,42,2iwybwokic7nmr1t33abdbjoq,1,29.4,27.4,2025-03-09T03:55:02.794Z,2025-03-09T03:55:08Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568410081,56,Back,5568410083,140,31.3,5568410087,212,17.1,5568410085,141,52.4,5568410089,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907447,787,1,2,89,47,2iwybwokic7nmr1t33abdbjoq,1,33.2,61.4,2025-03-09T03:55:08.499Z,2025-03-09T03:55:13Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568410229,56,Center,5568410235,212,35.2,5568410237,213,0.17,5568410233,141,70.2,5568410231,140,66.2,5568410239,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907449,788,50,2,89,52,2iwybwokic7nmr1t33abdbjoq,1,68.2,71.8,2025-03-09T03:55:13.328Z,2025-03-09T03:55:17Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568410287,233,561,5568410245,286,,5568410243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907453,561,7,2,89,52,aj8ytsr2ap33tod0hd8ofzaw9,0,31.8,28.2,2025-03-09T03:55:13.329Z,2025-03-09T03:55:17Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5568410261,285,,5568410275,233,788,5568410259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907473,789,1,2,89,55,2iwybwokic7nmr1t33abdbjoq,1,63.7,65.3,2025-03-09T03:55:15.987Z,2025-03-09T03:55:16Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568410339,141,62.0,5568410341,212,7.2,5568410343,213,3.46,5568410337,140,57.2,5568410335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907515,790,1,2,89,55,2iwybwokic7nmr1t33abdbjoq,1,57.2,62.0,2025-03-09T03:55:16.618Z,2025-03-09T03:55:22Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568410509,141,27.6,5568410511,212,24.0,5568410513,213,4.94,5568410507,140,62.3,5568410505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910739,857,70,2,89,59,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-03-09T03:55:19.639Z,2025-03-09T04:02:41Z,,,,5568425961,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907535,791,1,2,90,1,2iwybwokic7nmr1t33abdbjoq,1,69.5,15.0,2025-03-09T03:55:22.602Z,2025-03-09T03:55:33Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,1.0,5568410621,213,0.66,5568411045,210,13,5568411047,154,,5568410619,212,31.7,5568410613,56,Center,5568410611,155,,5568410617,141,43.6,5568410615,140,93.4,5568410609,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907549,792,44,2,90,5,2iwybwokic7nmr1t33abdbjoq,1,91.6,51.6,2025-03-09T03:55:26.466Z,2025-03-09T04:11:21Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568410767,233,562,5568410717,286,,5568410713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907559,562,44,2,90,5,aj8ytsr2ap33tod0hd8ofzaw9,0,8.4,48.4,2025-03-09T03:55:26.467Z,2025-03-09T04:11:21Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5568410793,233,792,5568410755,56,Back,5568410757,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907551,793,13,2,90,6,2iwybwokic7nmr1t33abdbjoq,1,96.4,49.3,2025-03-09T03:55:26.842Z,2025-03-09T04:58:38Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568410729,56,Center,5568411063,103,15.3,5568411061,102,41.7,5568411067,230,98.8,5568411065,328,,5568519991,16,,5568410725,22,,5568411069,231,49.1,5568411049,15,,5568411051,84,,5568411053,29,5568411057,55,5568411055,154,,791,,,,,,,,,,,,,,,,,,,
2785907887,563,5,2,90,7,aj8ytsr2ap33tod0hd8ofzaw9,1,-0.8,54.1,2025-03-09T03:55:28.163Z,2025-03-09T04:30:31Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5568412215,233,794,5568412213,346,,5568412211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907583,794,5,2,90,7,2iwybwokic7nmr1t33abdbjoq,0,100.8,45.9,2025-03-09T03:55:28.163Z,2025-03-09T04:30:31Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568412227,233,563,5568410843,346,,5568410841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907905,564,1,2,90,49,aj8ytsr2ap33tod0hd8ofzaw9,0,4.6,52.5,2025-03-09T03:56:10.251Z,2025-03-09T03:56:12Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5568412283,141,78.1,5568412275,124,,5568412281,140,71.0,5568412277,155,,5568412285,212,71.9,5568412327,189,,5568412287,213,0.24,5568412293,74,,5568412279,56,Center,5568412289,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907945,798,1,2,90,52,2iwybwokic7nmr1t33abdbjoq,1,37.5,22.1,2025-03-09T03:56:13.042Z,2025-03-09T03:56:16Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568412485,1,,5568412475,56,Back,5568412481,212,34.0,5568412477,140,39.0,5568412483,213,1.52,5568412479,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907971,799,1,2,90,55,2iwybwokic7nmr1t33abdbjoq,1,42.2,74.4,2025-03-09T03:56:16.395Z,2025-03-09T04:04:38Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,5568412609,212,20.3,5568412611,213,0.66,5568412603,56,Left,5568412605,140,57.4,5568412607,141,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907981,800,1,2,90,58,2iwybwokic7nmr1t33abdbjoq,1,57.8,92.0,2025-03-09T03:56:19.482Z,2025-03-09T04:04:23Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568412641,212,10.0,5568412643,213,4.57,5568412637,140,56.4,5568412635,56,Center,5568412639,141,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785907993,801,1,2,91,0,2iwybwokic7nmr1t33abdbjoq,1,56.4,77.4,2025-03-09T03:56:20.858Z,2025-03-09T04:04:36Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568412707,213,2.64,5568412705,212,14.5,5568412701,140,44.3,5568412703,141,87.7,5568412699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785908007,802,1,2,91,1,2iwybwokic7nmr1t33abdbjoq,1,44.3,87.6,2025-03-09T03:56:22.274Z,2025-03-09T03:56:24Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,5568412755,56,Back,5568412757,140,41.7,5568412763,213,4.42,5568412761,212,9.6,5568412759,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785908045,803,1,2,91,3,2iwybwokic7nmr1t33abdbjoq,1,41.6,71.7,2025-03-09T03:56:24.394Z,2025-03-09T04:04:47Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568412987,213,4.85,5568412973,56,Back,5568412981,141,30.1,5568412977,140,45.4,5568412983,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785908073,804,1,2,91,9,2iwybwokic7nmr1t33abdbjoq,1,47.2,24.4,2025-03-09T03:56:30.411Z,2025-03-09T03:56:36Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568413131,212,16.6,5568413133,213,0.27,5568413129,141,31.0,5568413127,140,62.4,5568413125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785908091,805,1,2,91,15,2iwybwokic7nmr1t33abdbjoq,1,61.8,24.5,2025-03-09T03:56:35.827Z,2025-03-09T03:56:37Z,6m158yzashjy4y3dcbresua22,D. Johnson,,5568413219,56,Back,5568413225,212,17.1,5568413227,213,3.43,5568413221,140,46.2,5568413223,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785908109,806,1,2,91,16,2iwybwokic7nmr1t33abdbjoq,1,45.7,22.3,2025-03-09T03:56:37.402Z,2025-03-09T03:56:40Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568413327,141,52.6,5568413325,140,46.2,5568413323,56,Back,5568413329,212,20.6,5568413331,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785908149,807,1,2,91,19,2iwybwokic7nmr1t33abdbjoq,1,55.4,60.3,2025-03-09T03:56:40.298Z,2025-03-09T03:56:44Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568413507,213,1.01,5568413505,212,23.9,5568413501,140,67.6,5568413499,56,Left,5568413503,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785908165,808,1,2,91,23,2iwybwokic7nmr1t33abdbjoq,1,67.6,90.0,2025-03-09T03:56:44.114Z,2025-03-09T04:05:14Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568413575,212,8.3,5568413577,213,5.44,5568413569,56,Left,5568413573,141,80.9,5568413571,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785908229,809,1,2,91,25,2iwybwokic7nmr1t33abdbjoq,1,72.8,80.9,2025-03-09T03:56:46.258Z,2025-03-09T03:56:53Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568413879,56,Center,5568413883,141,73.0,5568413881,140,64.1,5568413887,213,3.67,5568413885,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785908241,810,1,2,91,32,2iwybwokic7nmr1t33abdbjoq,1,65.9,62.3,2025-03-09T03:56:53.514Z,2025-03-09T03:56:54Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568413933,213,4.82,5568413931,212,22.7,5568413929,141,29.1,5568413927,140,68.3,5568413925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785908277,811,1,2,91,33,2iwybwokic7nmr1t33abdbjoq,1,68.3,29.1,2025-03-09T03:56:54.346Z,2025-03-09T03:56:58Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568414083,212,8.5,5568414081,141,32.3,5568414077,56,Center,5568414085,213,0.26,5568414079,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785908311,812,1,2,91,37,2iwybwokic7nmr1t33abdbjoq,0,85.6,19.5,2025-03-09T03:56:58.188Z,2025-03-09T03:57:02Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,,5568414231,213,1.39,5568414229,212,24.0,5568414219,2,,5568414221,155,,5568414223,56,Center,5568414227,141,54.2,5568414225,140,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785908303,565,44,2,91,40,aj8ytsr2ap33tod0hd8ofzaw9,1,10.7,46.4,2025-03-09T03:57:00.992Z,2025-03-09T04:11:21Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5568414197,285,,5568414195,56,Back,5568414313,233,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
