id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2785903125,777,1,2,80,22,5h878vnmkbuy2ummddprusxgq,1,27.1,24.7,2025-03-09T03:46:49.059Z,2025-03-09T03:46:53Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5568389203,141,50.3,5568389207,213,2.28,5568389199,56,Back,5568389201,140,12.9,5568389205,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903151,778,1,2,80,27,5h878vnmkbuy2ummddprusxgq,1,14.1,56.3,2025-03-09T03:46:53.818Z,2025-03-09T03:46:58Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568389325,213,6.27,5568389315,157,,5568389319,140,60.4,5568389321,141,55.5,5568389327,1,,5568389317,56,Center,5568389323,212,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903221,779,1,2,80,33,5h878vnmkbuy2ummddprusxgq,1,58.1,59.6,2025-03-09T03:46:59.971Z,2025-03-09T03:47:06Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568389667,213,5.03,5568389663,141,14.9,5568389657,56,Right,5568389665,212,32.0,5568389661,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903235,780,1,2,80,39,5h878vnmkbuy2ummddprusxgq,1,74.0,26.1,2025-03-09T03:47:06.058Z,2025-03-09T03:47:07Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5568389751,212,10.0,5568389753,213,1.13,5568389747,140,78.1,5568389745,56,Center,5568389749,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903249,781,1,2,80,40,5h878vnmkbuy2ummddprusxgq,1,78.1,39.4,2025-03-09T03:47:07.378Z,2025-03-09T03:47:09Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568389795,213,3.54,5568389787,56,Center,5568389799,156,,5568389791,141,31.0,5568389793,212,14.9,5568389789,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903263,782,1,2,80,42,5h878vnmkbuy2ummddprusxgq,1,64.8,31.0,2025-03-09T03:47:09.330Z,2025-03-09T03:47:10Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5568389883,56,Center,5568389889,212,12.3,5568389885,140,64.1,5568389887,141,49.0,5568389891,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903307,783,1,2,80,43,5h878vnmkbuy2ummddprusxgq,1,64.1,49.0,2025-03-09T03:47:10.418Z,2025-03-09T03:47:13Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5568390075,140,73.0,5568390079,212,18.3,5568390073,56,Center,5568390081,213,1.03,5568390077,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903343,784,1,2,80,47,5h878vnmkbuy2ummddprusxgq,1,75.6,70.6,2025-03-09T03:47:13.731Z,2025-03-09T03:47:16Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568390229,212,13.5,5568390225,140,81.7,5568390231,213,1.08,5568390223,56,Left,5568390227,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903347,785,1,2,80,49,5h878vnmkbuy2ummddprusxgq,0,81.7,88.7,2025-03-09T03:47:15.920Z,2025-03-09T03:47:18Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5568390267,212,3.9,5568390257,2,,5568390285,233,618,5568390281,236,,5568390289,286,,5568390263,140,82.1,5568390265,141,83.0,5568390261,56,Left,5568390269,213,,,,,,,,,,,,,,,,,4.82,,,,,,,,,,
2785903339,618,12,2,80,49,ak0rmms5xl49w57i2rvid1tk9,1,17.5,10.7,2025-03-09T03:47:16.020Z,2025-03-09T03:47:17Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568390213,56,Back,5568390211,185,,5568390317,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903397,786,50,2,80,54,5h878vnmkbuy2ummddprusxgq,1,72.8,71.8,2025-03-09T03:47:20.997Z,2025-03-09T03:47:24Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5568390515,286,,5568390513,56,Center,5568390587,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903407,619,7,2,80,54,ak0rmms5xl49w57i2rvid1tk9,0,27.2,28.2,2025-03-09T03:47:20.998Z,2025-03-09T03:47:25Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5568390565,285,,5568390563,56,Back,5568390567,233,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903433,787,1,2,80,56,5h878vnmkbuy2ummddprusxgq,1,70.2,66.7,2025-03-09T03:47:22.947Z,2025-03-09T03:47:24Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5568390679,140,72.4,5568390681,141,79.3,5568390685,213,1.31,5568390683,212,8.9,5568390677,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903439,788,1,2,80,57,5h878vnmkbuy2ummddprusxgq,0,72.4,79.3,2025-03-09T03:47:23.907Z,2025-03-09T03:47:30Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568390727,212,24.1,5568390725,141,54.9,5568390719,56,Center,5568390729,213,3.90,5568390893,155,,5568390723,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903455,620,8,2,81,0,ak0rmms5xl49w57i2rvid1tk9,1,37.5,31.5,2025-03-09T03:47:26.950Z,2025-03-09T03:47:27Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5568390791,56,Back,5568390825,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903471,621,5,2,81,0,ak0rmms5xl49w57i2rvid1tk9,0,42.0,-2.0,2025-03-09T03:47:26.971Z,2025-03-09T04:47:11Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5568390855,56,Back,5568390857,347,,5568390931,233,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903479,789,5,2,81,0,5h878vnmkbuy2ummddprusxgq,1,58.0,102.0,2025-03-09T03:47:26.971Z,2025-03-09T04:47:11Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568390883,347,,5568390923,233,621,5568390881,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903529,790,1,2,81,4,5h878vnmkbuy2ummddprusxgq,1,57.6,100.0,2025-03-09T03:47:30.627Z,2025-03-09T03:47:34Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568391099,56,Left,5568391105,212,15.2,5568391101,140,65.2,5568391107,213,5.27,5568391097,107,,5568391103,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903513,622,83,2,81,5,ak0rmms5xl49w57i2rvid1tk9,0,27.0,15.8,2025-03-09T03:47:31.940Z,2025-03-09T03:47:38Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568391307,399,6fgxgq77v66va16tcuqvyn6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903569,624,83,2,81,6,ak0rmms5xl49w57i2rvid1tk9,1,29.0,10.1,2025-03-09T03:47:32.678Z,2025-03-09T04:27:25Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568470879,399,6fgxgq77v66va16tcuqvyn6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903535,791,3,2,81,7,5h878vnmkbuy2ummddprusxgq,0,66.4,82.1,2025-03-09T03:47:33.858Z,2025-03-09T04:42:58Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5568395519,233,623,5568391487,286,,5568391141,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903557,623,7,2,81,7,ak0rmms5xl49w57i2rvid1tk9,1,33.6,17.9,2025-03-09T03:47:33.859Z,2025-03-09T04:42:58Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568391249,285,,5568391247,56,Back,5568395501,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903565,792,1,2,81,7,5h878vnmkbuy2ummddprusxgq,0,64.4,85.0,2025-03-09T03:47:34.123Z,2025-03-09T04:05:02Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5568395277,213,1.53,5568391293,56,Left,5568395273,141,100.0,5568395275,212,10.9,5568395271,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903595,625,5,2,81,11,ak0rmms5xl49w57i2rvid1tk9,1,32.5,-0.8,2025-03-09T03:47:38.262Z,2025-03-09T04:47:12Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568391445,347,,5568391495,233,793,5568391443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903585,793,5,2,81,11,5h878vnmkbuy2ummddprusxgq,0,67.5,100.8,2025-03-09T03:47:38.262Z,2025-03-09T04:47:12Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5568391381,347,,5568391371,56,Left,5568391517,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903723,626,1,2,81,27,ak0rmms5xl49w57i2rvid1tk9,0,34.9,0.0,2025-03-09T03:47:53.973Z,2025-03-09T03:47:56Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568392075,213,0.38,5568392067,56,Right,5568392071,141,9.7,5568392073,212,21.5,5568392065,107,,5568392077,1,,5568392069,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903739,794,44,2,81,28,5h878vnmkbuy2ummddprusxgq,1,41.6,89.5,2025-03-09T03:47:55.090Z,2025-03-09T04:34:58Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5568392153,56,Back,5568392155,285,,5568392213,233,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903729,627,44,2,81,28,ak0rmms5xl49w57i2rvid1tk9,0,58.4,10.5,2025-03-09T03:47:55.091Z,2025-03-09T04:34:58Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5568392115,286,,5568392113,56,Right,5568392251,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903761,795,1,2,81,29,5h878vnmkbuy2ummddprusxgq,1,34.1,88.1,2025-03-09T03:47:55.978Z,2025-03-09T03:47:57Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5568392277,3,,5568392283,141,68.1,5568392285,212,27.4,5568392281,140,56.8,5568392287,213,5.76,5568392279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903789,797,1,2,81,31,5h878vnmkbuy2ummddprusxgq,1,35.4,64.3,2025-03-09T03:47:58.346Z,2025-03-09T03:48:01Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568392385,141,39.7,5568392381,140,37.6,5568392389,212,16.9,5568392377,56,Back,5568392395,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903853,798,1,2,81,34,5h878vnmkbuy2ummddprusxgq,1,36.0,38.6,2025-03-09T03:48:00.954Z,2025-03-09T03:48:07Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568392675,140,55.4,5568392679,212,28.0,5568392673,56,Right,5568392677,141,10.3,5568392683,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903867,799,1,2,81,40,5h878vnmkbuy2ummddprusxgq,1,61.0,12.8,2025-03-09T03:48:07.250Z,2025-03-09T03:48:52Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5568392737,56,Center,5568392743,212,7.8,5568392741,141,24.1,5568392745,213,1.73,5568392739,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903889,800,1,2,81,43,5h878vnmkbuy2ummddprusxgq,1,59.8,24.1,2025-03-09T03:48:09.771Z,2025-03-09T03:48:13Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568392845,141,46.4,5568392849,213,1.05,5568392841,56,Center,5568392843,140,68.1,5568392847,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903895,801,1,2,81,46,5h878vnmkbuy2ummddprusxgq,0,68.2,46.6,2025-03-09T03:48:12.875Z,2025-03-09T03:48:13Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5568392887,212,8.3,5568392883,140,75.1,5568392885,141,52.5,5568392881,56,Center,5568392889,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903909,628,61,2,81,47,ak0rmms5xl49w57i2rvid1tk9,1,28.4,48.8,2025-03-09T03:48:13.838Z,2025-03-09T03:48:14Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568392951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903921,629,1,2,81,48,ak0rmms5xl49w57i2rvid1tk9,0,23.8,43.1,2025-03-09T03:48:14.877Z,2025-03-09T03:48:15Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5568392995,212,45.4,5568392991,140,44.9,5568392999,1,,5568392987,157,,5568392993,141,100.0,5568392989,56,Back,5568392997,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903927,630,5,2,81,49,ak0rmms5xl49w57i2rvid1tk9,0,48.7,101.4,2025-03-09T03:48:15.468Z,2025-03-09T04:47:12Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5568393015,56,Back,5568468647,233,928,5568393017,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919391,928,5,2,81,49,5h878vnmkbuy2ummddprusxgq,1,51.3,-1.4,2025-03-09T03:48:15.468Z,2025-03-09T04:26:27Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5568468613,56,Right,5568468619,233,630,5568468615,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904055,802,1,2,82,2,5h878vnmkbuy2ummddprusxgq,1,40.7,0.0,2025-03-09T03:48:28.923Z,2025-03-09T04:26:48Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568393581,213,2.24,5568468775,107,,5568393577,141,14.1,5568393579,212,13.3,5568393575,140,32.8,5568393573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904075,803,1,2,82,3,5h878vnmkbuy2ummddprusxgq,1,23.5,24.9,2025-03-09T03:48:30.042Z,2025-03-09T03:48:32Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5568393677,212,18.1,5568393673,140,14.8,5568393675,141,47.9,5568393671,56,Back,5568393679,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904085,804,1,2,82,5,5h878vnmkbuy2ummddprusxgq,1,14.8,47.9,2025-03-09T03:48:31.946Z,2025-03-09T03:48:33Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568393721,56,Back,5568393729,213,0.81,5568393725,141,75.6,5568393723,140,31.8,5568393727,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904101,805,1,2,82,6,5h878vnmkbuy2ummddprusxgq,1,31.8,76.1,2025-03-09T03:48:33.154Z,2025-03-09T03:48:34Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568393767,213,0.71,5568393757,56,Back,5568393763,212,11.2,5568393759,140,39.9,5568393761,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904115,806,1,2,82,7,5h878vnmkbuy2ummddprusxgq,1,39.9,86.8,2025-03-09T03:48:34.050Z,2025-03-09T03:48:35Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5568393845,56,Center,5568393849,141,72.0,5568393853,213,5.72,5568393847,140,55.1,5568393851,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904155,807,1,2,82,9,5h878vnmkbuy2ummddprusxgq,1,54.2,71.4,2025-03-09T03:48:35.506Z,2025-03-09T03:48:39Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568394033,56,Back,5568394039,212,12.8,5568394041,213,4.12,5568394035,140,47.4,5568394037,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904133,631,83,2,82,10,ak0rmms5xl49w57i2rvid1tk9,0,53.8,38.5,2025-03-09T03:48:36.741Z,2025-03-09T03:48:42Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568394175,399,7ajceczjsu9ci4nqv9gg2860a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904179,808,1,2,82,12,5h878vnmkbuy2ummddprusxgq,0,49.2,44.2,2025-03-09T03:48:39.386Z,2025-03-09T03:48:44Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568394157,140,86.6,5568394245,1,,5568394161,212,50.2,5568394155,56,Right,5568394159,141,0.0,5568394163,213,5.61,5568394153,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904327,632,5,2,82,16,ak0rmms5xl49w57i2rvid1tk9,1,9.6,101.6,2025-03-09T03:48:42.757Z,2025-03-09T04:47:13Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568394873,347,,5568394915,233,809,5568394871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904193,809,5,2,82,16,5h878vnmkbuy2ummddprusxgq,0,90.4,-1.6,2025-03-09T03:48:42.757Z,2025-03-09T04:47:13Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568394253,347,,5568394923,233,632,5568394251,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904405,633,1,2,82,37,ak0rmms5xl49w57i2rvid1tk9,1,12.3,100.0,2025-03-09T03:49:04.291Z,2025-03-09T03:49:08Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5568395243,56,Back,5568395245,140,28.7,5568395249,212,18.2,5568395241,107,,5568395247,141,93.3,5568395251,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904417,634,61,2,82,42,ak0rmms5xl49w57i2rvid1tk9,0,28.7,93.3,2025-03-09T03:49:08.774Z,2025-03-09T03:49:09Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5568395297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904465,810,61,2,82,47,5h878vnmkbuy2ummddprusxgq,0,60.1,9.5,2025-03-09T03:49:14.442Z,2025-03-09T04:53:51Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5568395529,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904453,635,5,2,82,48,ak0rmms5xl49w57i2rvid1tk9,1,33.9,102.0,2025-03-09T03:49:14.741Z,2025-03-09T04:47:13Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5568395479,347,,5568398455,233,811,5568395461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904475,811,5,2,82,48,5h878vnmkbuy2ummddprusxgq,0,66.1,-2.0,2025-03-09T03:49:14.741Z,2025-03-09T04:47:14Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568398487,233,635,5568395587,347,,5568395583,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904633,636,1,2,83,3,ak0rmms5xl49w57i2rvid1tk9,1,39.7,100.0,2025-03-09T03:49:30.142Z,2025-03-09T03:49:34Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5568396399,56,Left,5568396411,1,,5568396403,141,86.6,5568396405,212,31.4,5568396401,140,67.9,5568396407,213,5.94,5568396397,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904639,637,61,2,83,7,ak0rmms5xl49w57i2rvid1tk9,0,68.2,88.4,2025-03-09T03:49:34.366Z,2025-03-09T03:49:35Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5568396433,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904655,638,83,2,83,10,ak0rmms5xl49w57i2rvid1tk9,0,71.6,83.3,2025-03-09T03:49:36.709Z,2025-03-09T03:49:40Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5568396675,399,8gy9wgqywaqi9uy6i31i0q21h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904695,813,1,2,83,11,5h878vnmkbuy2ummddprusxgq,1,25.2,10.6,2025-03-09T03:49:38.002Z,2025-03-09T03:49:39Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568396657,212,9.5,5568396653,140,34.2,5568396655,141,10.4,5568396651,56,Back,5568396659,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904731,814,1,2,83,14,5h878vnmkbuy2ummddprusxgq,1,34.2,10.4,2025-03-09T03:49:41.394Z,2025-03-09T03:49:42Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5568396835,212,7.6,5568396831,140,40.7,5568396837,213,0.45,5568396829,56,Back,5568396833,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904741,815,1,2,83,15,5h878vnmkbuy2ummddprusxgq,0,40.7,15.2,2025-03-09T03:49:41.490Z,2025-03-09T04:38:34Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5568396893,140,39.9,5568396897,212,9.6,5568396899,213,1.66,5568396891,56,Back,5568396895,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904745,639,1,2,83,15,ak0rmms5xl49w57i2rvid1tk9,1,50.9,80.8,2025-03-09T03:49:41.885Z,2025-03-09T03:49:44Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568396915,140,53.2,5568396919,212,7.2,5568396921,213,1.23,5568396917,141,90.8,5568396913,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904771,641,1,2,83,17,ak0rmms5xl49w57i2rvid1tk9,1,54.5,88.7,2025-03-09T03:49:44.181Z,2025-03-09T03:49:47Z,6lehq7bt5okf4y9lbxan577x1,C. Adams,,,5568397041,141,72.1,5568397039,140,52.5,5568397045,213,4.53,5568397043,212,11.5,5568397037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904787,642,1,2,83,20,ak0rmms5xl49w57i2rvid1tk9,1,52.5,72.1,2025-03-09T03:49:46.909Z,2025-03-09T03:56:31Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5568397121,212,20.0,5568397119,141,45.4,5568397115,56,Back,5568397123,213,4.28,5568397117,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904799,816,83,2,83,21,5h878vnmkbuy2ummddprusxgq,0,53.0,74.7,2025-03-09T03:49:48.290Z,2025-03-09T03:49:53Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5568397283,399,2h53fzt0ubszmkuwfnez8n622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904829,643,43,2,83,22,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T03:49:49.391Z,2025-03-09T03:49:53Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568397267,213,0.00,5568397263,141,34.0,5568397309,144,1,5568397259,56,Center,5568397265,212,0,5568397261,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904841,644,4,2,83,26,ak0rmms5xl49w57i2rvid1tk9,1,53.9,21.1,2025-03-09T03:49:53.230Z,2025-03-09T03:50:08Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568397437,233,817,5568397355,152,,5568397351,13,,5568397359,286,,5568397353,56,Right,5568397939,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904839,817,4,2,83,26,5h878vnmkbuy2ummddprusxgq,0,46.1,78.9,2025-03-09T03:49:53.231Z,2025-03-09T03:51:02Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568397445,233,644,5568397387,152,,5568398131,55,818,5568397391,285,,5568397381,13,,5568400175,295,,5568397383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785904949,818,17,2,83,38,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-03-09T03:50:05.001Z,2025-03-09T03:50:11Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568398095,13,243,5568398099,55,817,5568398091,393,,5568398089,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785905125,645,1,2,83,57,ak0rmms5xl49w57i2rvid1tk9,1,54.7,31.8,2025-03-09T03:50:24.165Z,2025-03-09T03:50:25Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568398743,5,,5568398749,140,47.2,5568398745,152,,5568398747,56,Back,5568398753,212,20.7,5568398755,213,1.96,5568398751,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785905135,646,1,2,83,59,ak0rmms5xl49w57i2rvid1tk9,1,46.4,66.4,2025-03-09T03:50:25.525Z,2025-03-09T03:50:27Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5568398827,213,1.17,5568398823,141,94.8,5568398825,212,21.0,5568398821,140,54.3,5568398819,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
