id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value
2822782995,703,1,2,73,33,87c66ubwpzykovmkaf1t46bis,1,22.2,59.9,2025-06-15T04:42:07.973Z,2025-06-15T04:42:12Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771916613,140,24.1,5771916615,141,90.0,5771916611,56,Back,5771916619,213,1.47,5771916617,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783001,704,1,2,73,37,87c66ubwpzykovmkaf1t46bis,1,26.1,88.4,2025-06-15T04:42:12.422Z,2025-06-15T04:42:15Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771916633,140,15.9,5771916631,56,Back,5771916635,141,49.7,5771916639,213,4.33,5771916637,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783003,705,1,2,73,40,87c66ubwpzykovmkaf1t46bis,1,15.9,48.5,2025-06-15T04:42:15.741Z,2025-06-15T04:42:18Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5771916651,56,Back,5771916657,212,20.6,5771916655,141,22.4,5771916653,140,25.9,5771916659,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783009,706,1,2,73,43,87c66ubwpzykovmkaf1t46bis,1,26.6,23.0,2025-06-15T04:42:18.477Z,2025-06-15T04:42:29Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771916719,140,13.0,5771916717,56,Back,5771916723,212,19.7,5771916725,213,2.38,5771916721,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783013,707,1,2,73,54,87c66ubwpzykovmkaf1t46bis,0,19.6,50.9,2025-06-15T04:42:29.526Z,2025-06-15T04:42:31Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5771916751,1,,5771916749,213,5.94,5771916747,212,53.8,5771916739,157,,5771916743,140,67.8,5771916745,141,23.9,5771916741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783019,530,12,2,73,57,7neuneh44n9rtsfsh6r0sb9no,1,33.9,76.9,2025-06-15T04:42:32.669Z,2025-06-15T04:42:41Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771916783,213,0.99,5771916865,167,,5771916775,56,Back,5771916863,15,,5771916781,212,19.6,5771916777,140,44.2,5771916779,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783021,531,5,2,74,0,7neuneh44n9rtsfsh6r0sb9no,0,44.5,101.8,2025-06-15T04:42:35.341Z,2025-06-15T05:14:12Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771916793,347,,5771916809,233,708,5771916791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783025,708,5,2,74,0,87c66ubwpzykovmkaf1t46bis,1,55.5,-1.8,2025-06-15T04:42:35.341Z,2025-06-15T05:14:12Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5771916805,233,531,5771916801,347,,5771916799,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783035,709,1,2,74,1,87c66ubwpzykovmkaf1t46bis,1,55.9,0.0,2025-06-15T04:42:36.693Z,2025-06-15T04:42:40Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771916857,212,19.7,5771916859,213,2.79,5771916849,107,,5771916851,56,Back,5771916855,141,8.5,5771916853,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783039,710,1,2,74,5,87c66ubwpzykovmkaf1t46bis,1,34.9,10.3,2025-06-15T04:42:40.045Z,2025-06-15T04:42:46Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771916897,213,1.82,5771916895,212,22.6,5771916891,140,29.5,5771916889,56,Back,5771916893,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783043,711,1,2,74,11,87c66ubwpzykovmkaf1t46bis,0,33.6,21.3,2025-06-15T04:42:45.927Z,2025-06-15T04:42:48Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771916921,1,,5771916911,56,Center,5771916915,141,31.5,5771916913,140,75.6,5771916909,155,,5771916917,212,44.6,5771916919,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783047,532,1,2,74,14,7neuneh44n9rtsfsh6r0sb9no,1,25.5,65.2,2025-06-15T04:42:48.949Z,2025-06-15T04:42:51Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771916947,141,61.4,5771916941,3,,5771916945,140,12.1,5771916949,212,14.3,5771916943,56,Back,5771916951,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783057,534,1,2,74,23,7neuneh44n9rtsfsh6r0sb9no,1,14.1,62.7,2025-06-15T04:42:58.292Z,2025-06-15T04:43:02Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,5771917003,213,4.66,5771916999,141,38.5,5771916997,140,13.3,5771917001,212,16.5,5771916993,123,,5771916995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783061,535,1,2,74,26,7neuneh44n9rtsfsh6r0sb9no,1,14.6,33.9,2025-06-15T04:43:01.893Z,2025-06-15T04:43:04Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771917023,56,Back,5771917029,212,14.9,5771917031,213,5.05,5771917025,140,19.3,5771917027,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783063,536,1,2,74,29,7neuneh44n9rtsfsh6r0sb9no,0,18.2,9.4,2025-06-15T04:43:04.061Z,2025-06-15T04:43:06Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,5771917055,213,6.05,5771917051,141,5.3,5771917049,140,29.3,5771917053,212,12.0,5771917047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783065,712,8,2,74,31,87c66ubwpzykovmkaf1t46bis,1,60.1,96.2,2025-06-15T04:43:06.655Z,2025-06-15T04:43:15Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771917057,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783071,537,5,2,74,32,7neuneh44n9rtsfsh6r0sb9no,1,37.0,-1.6,2025-06-15T04:43:07.086Z,2025-06-15T05:14:13Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,5771917107,347,,5771917105,56,Back,5771917113,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783067,713,5,2,74,32,87c66ubwpzykovmkaf1t46bis,0,63.0,101.6,2025-06-15T04:43:07.086Z,2025-06-15T05:14:13Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771917117,233,537,5771917061,347,,5771917059,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783073,538,1,2,74,48,7neuneh44n9rtsfsh6r0sb9no,0,35.8,0.0,2025-06-15T04:43:23.581Z,2025-06-15T04:43:25Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,5771917127,141,17.9,5771917125,140,59.2,5771917121,107,,5771917133,1,,5771917129,212,27.7,5771917123,56,Right,5771917131,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783079,714,1,2,74,51,87c66ubwpzykovmkaf1t46bis,0,35.3,79.9,2025-06-15T04:43:25.999Z,2025-06-15T04:43:26Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771917161,212,14.7,5771917153,3,,5771917159,141,88.3,5771917163,213,0.40,5771917157,140,48.2,5771917155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783081,539,2,2,74,55,7neuneh44n9rtsfsh6r0sb9no,1,68.9,8.5,2025-06-15T04:43:30.870Z,2025-06-15T04:43:35Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5771917187,56,Right,5771917181,140,84.7,5771917185,7,ea8jgqvyafx5wvgd5d70mgx9m,5771917183,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783091,716,1,2,75,12,87c66ubwpzykovmkaf1t46bis,1,18.7,88.6,2025-06-15T04:43:47.605Z,2025-06-15T04:43:49Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771917241,241,,5771917245,140,14.1,5771917243,56,Back,5771917247,141,85.4,5771917239,5,,5771917251,213,3.56,5771917249,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783093,717,1,2,75,14,87c66ubwpzykovmkaf1t46bis,1,24.0,79.7,2025-06-15T04:43:49.222Z,2025-06-15T04:43:50Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771917267,141,74.2,5771917265,140,41.7,5771917269,212,19.0,5771917263,56,Back,5771917271,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783099,718,1,2,75,15,87c66ubwpzykovmkaf1t46bis,1,41.5,72.4,2025-06-15T04:43:50.869Z,2025-06-15T04:43:56Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5771917295,56,Back,5771917301,212,18.9,5771917297,140,23.8,5771917303,213,3.32,5771917299,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783101,719,1,2,75,21,87c66ubwpzykovmkaf1t46bis,0,30.4,57.5,2025-06-15T04:43:56.504Z,2025-06-15T04:43:59Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771917331,213,0.67,5771917323,56,Left,5771917329,212,48.3,5771917333,1,,5771917327,141,100.0,5771917325,140,66.6,5771917321,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783105,540,5,2,75,24,7neuneh44n9rtsfsh6r0sb9no,1,33.4,-1.4,2025-06-15T04:43:59.143Z,2025-06-15T05:14:14Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771917357,56,Back,5771917361,233,720,5771917359,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783103,720,5,2,75,24,87c66ubwpzykovmkaf1t46bis,0,66.6,101.4,2025-06-15T04:43:59.143Z,2025-06-15T05:14:14Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771917337,347,,5771917335,56,Left,5771917373,233,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783109,541,1,2,75,30,7neuneh44n9rtsfsh6r0sb9no,1,33.4,0.0,2025-06-15T04:44:05.685Z,2025-06-15T04:44:10Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,5771917397,213,0.51,5771917399,1,,5771917395,212,28.9,5771917391,140,57.4,5771917387,107,,5771917389,56,Right,5771917393,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783111,542,61,2,75,34,7neuneh44n9rtsfsh6r0sb9no,0,57.2,20.9,2025-06-15T04:44:09.268Z,2025-06-15T04:44:12Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5771917403,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783113,721,61,2,75,36,87c66ubwpzykovmkaf1t46bis,0,39.6,89.0,2025-06-15T04:44:10.976Z,2025-06-15T04:44:11Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771917409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783123,543,5,2,75,37,7neuneh44n9rtsfsh6r0sb9no,1,65.4,-2.0,2025-06-15T04:44:12.551Z,2025-06-15T05:14:14Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5771917445,56,Right,5771917447,347,,5771917449,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783115,722,5,2,75,37,87c66ubwpzykovmkaf1t46bis,0,34.6,102.0,2025-06-15T04:44:12.551Z,2025-06-15T05:14:15Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771917417,347,,5771917453,233,543,5771917415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783127,544,1,2,75,40,7neuneh44n9rtsfsh6r0sb9no,1,64.4,0.0,2025-06-15T04:44:14.933Z,2025-06-15T04:44:18Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771917469,107,,5771917471,56,Right,5771917475,141,10.6,5771917473,140,86.0,5771917481,1,,5771917477,212,24.2,5771917479,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783133,545,1,2,75,43,7neuneh44n9rtsfsh6r0sb9no,1,87.6,12.9,2025-06-15T04:44:18.269Z,2025-06-15T04:44:21Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,5771917509,213,3.86,5771917507,212,6.6,5771917503,140,82.9,5771917505,141,6.5,5771917501,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783135,546,1,2,75,46,7neuneh44n9rtsfsh6r0sb9no,0,92.6,7.0,2025-06-15T04:44:21.108Z,2025-06-15T04:44:22Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771917537,286,,5771917523,212,2.4,5771917513,2,,5771917525,213,4.11,5771917515,155,,5771917521,141,4.1,5771917531,236,,5771917519,140,91.3,5771917533,233,723,5771917517,56,Right,,,,,,,,,,,,,,,,,,,,,,
2822783137,723,12,2,75,46,87c66ubwpzykovmkaf1t46bis,1,10.4,88.6,2025-06-15T04:44:21.208Z,2025-06-15T04:44:23Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771917529,56,Back,5771917527,185,,5771917539,233,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783139,547,61,2,75,48,7neuneh44n9rtsfsh6r0sb9no,1,91.3,4.1,2025-06-15T04:44:23.371Z,2025-06-15T04:44:23Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771917543,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783141,548,5,2,75,49,7neuneh44n9rtsfsh6r0sb9no,0,88.7,-1.3,2025-06-15T04:44:24.469Z,2025-06-15T05:14:15Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771917553,347,,5771917551,56,Right,5771917667,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783163,724,5,2,75,49,87c66ubwpzykovmkaf1t46bis,1,11.3,101.3,2025-06-15T04:44:24.469Z,2025-06-15T05:14:15Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771917655,347,,5771917653,56,Back,5771917659,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783169,725,1,2,76,16,87c66ubwpzykovmkaf1t46bis,1,17.8,100.0,2025-06-15T04:44:51.814Z,2025-06-15T04:44:54Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771917685,141,88.0,5771917681,56,Back,5771917683,140,7.0,5771917687,212,14.5,5771917679,107,,5771917689,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783173,726,1,2,76,19,87c66ubwpzykovmkaf1t46bis,0,7.0,88.0,2025-06-15T04:44:54.198Z,2025-06-15T04:44:57Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771917733,233,549,5771917705,212,4.0,5771917701,140,10.8,5771917731,236,,5771917703,141,87.2,5771917699,56,Back,5771917707,213,6.15,5771917737,286,,5771917709,1,,5771917697,157,,,,,,,,,,,,,,,,,,,,,,,
2822783177,549,74,2,76,19,7neuneh44n9rtsfsh6r0sb9no,1,90.0,17.1,2025-06-15T04:44:54.199Z,2025-06-15T05:08:26Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5771917739,233,726,5771917727,56,Right,5771917729,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783209,550,5,2,76,23,7neuneh44n9rtsfsh6r0sb9no,0,101.2,18.0,2025-06-15T04:44:58.380Z,2025-06-15T05:04:08Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5771917967,233,727,5771917955,56,Right,5771917957,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783187,727,5,2,76,23,87c66ubwpzykovmkaf1t46bis,1,-1.2,82.0,2025-06-15T04:44:58.380Z,2025-06-15T05:14:16Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771917827,346,,5771917825,56,Back,5771917961,233,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783189,728,18,2,76,39,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-06-15T04:45:14.082Z,2025-06-15T04:45:15Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5771917829,42,,5771917855,55,729,5771917831,44,Midfielder,5771917833,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783191,729,19,2,76,39,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-06-15T04:45:14.083Z,2025-06-15T05:20:17Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5771917851,55,728,5771917837,42,,5771917849,44,Forward,5771917847,293,1,5771917843,59,94,5771917845,292,9,5771917841,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783227,730,1,2,77,3,87c66ubwpzykovmkaf1t46bis,1,5.0,49.7,2025-06-15T04:45:38.398Z,2025-06-15T04:45:41Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5771918041,56,Back,5771918045,141,62.0,5771918043,140,7.6,5771918047,212,8.8,5771918039,124,,5771918053,237,,5771918049,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783235,731,1,2,77,6,87c66ubwpzykovmkaf1t46bis,1,8.0,56.1,2025-06-15T04:45:41.206Z,2025-06-15T04:45:44Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771918077,56,Back,5771918079,140,9.3,5771918083,212,17.5,5771918081,141,30.4,5771918085,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783243,732,1,2,77,9,87c66ubwpzykovmkaf1t46bis,1,9.3,30.4,2025-06-15T04:45:44.360Z,2025-06-15T04:45:48Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771918123,212,17.9,5771918121,141,7.4,5771918125,213,5.22,5771918119,140,17.6,5771918117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783247,733,1,2,77,13,87c66ubwpzykovmkaf1t46bis,1,16.5,11.3,2025-06-15T04:45:48.166Z,2025-06-15T04:45:51Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771918155,213,2.79,5771918151,141,17.9,5771918149,140,4.9,5771918153,212,13.0,5771918147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783251,734,1,2,77,16,87c66ubwpzykovmkaf1t46bis,0,3.6,19.2,2025-06-15T04:45:51.593Z,2025-06-15T04:45:53Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771918163,157,,5771918165,56,Back,5771918169,141,42.4,5771918171,212,35.9,5771918175,1,,5771918167,140,34.3,5771918173,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783255,551,1,2,77,19,7neuneh44n9rtsfsh6r0sb9no,0,62.2,50.4,2025-06-15T04:45:54.451Z,2025-06-15T04:45:54Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,5771918189,141,47.8,5771918193,213,6.09,5771918191,212,9.3,5771918185,56,Center,5771918187,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783261,735,1,2,77,20,87c66ubwpzykovmkaf1t46bis,1,26.7,50.6,2025-06-15T04:45:55.806Z,2025-06-15T04:45:59Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771918231,1,,5771918219,157,,5771918229,213,0.78,5771918227,212,40.9,5771918223,140,54.4,5771918225,141,92.9,5771918221,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783265,736,1,2,77,24,87c66ubwpzykovmkaf1t46bis,0,54.2,92.7,2025-06-15T04:45:59.678Z,2025-06-15T04:46:00Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5771918245,212,13.2,5771918247,213,3.65,5771918241,140,43.2,5771918239,56,Back,5771918243,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783269,552,8,2,77,26,7neuneh44n9rtsfsh6r0sb9no,1,47.2,10.4,2025-06-15T04:46:01.093Z,2025-06-15T04:46:01Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5771918257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783271,553,61,2,77,27,7neuneh44n9rtsfsh6r0sb9no,1,43.8,10.1,2025-06-15T04:46:02.156Z,2025-06-15T04:49:40Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5771918259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783283,555,1,2,77,30,7neuneh44n9rtsfsh6r0sb9no,0,46.7,9.8,2025-06-15T04:46:05.612Z,2025-06-15T04:46:09Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771918367,212,56.4,5771918359,155,,5771918369,213,0.71,5771918371,1,,5771918365,141,64.0,5771918361,56,Center,5771918363,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783293,738,1,2,77,39,87c66ubwpzykovmkaf1t46bis,1,13.5,39.7,2025-06-15T04:46:14.175Z,2025-06-15T04:46:16Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5771918495,140,18.8,5771918497,141,66.1,5771918491,123,,5771918499,212,18.8,5771918493,56,Back,5771918501,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783297,739,1,2,77,41,87c66ubwpzykovmkaf1t46bis,1,21.3,66.9,2025-06-15T04:46:16.342Z,2025-06-15T04:46:19Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771918547,213,1.13,5771918539,56,Back,5771918543,141,90.6,5771918545,212,17.8,5771918541,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783301,740,1,2,77,44,87c66ubwpzykovmkaf1t46bis,1,29.4,90.6,2025-06-15T04:46:18.991Z,2025-06-15T04:46:21Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771918593,141,75.6,5771918589,56,Back,5771918595,212,12.5,5771918591,140,22.6,5771918597,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783303,741,1,2,77,46,87c66ubwpzykovmkaf1t46bis,1,24.1,74.1,2025-06-15T04:46:20.990Z,2025-06-15T04:46:27Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771918689,212,13.7,5771918683,56,Back,5771918691,213,1.27,5771918685,140,27.9,5771918687,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783305,742,1,2,77,52,87c66ubwpzykovmkaf1t46bis,0,57.4,93.2,2025-06-15T04:46:27.150Z,2025-06-15T04:46:28Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771918713,212,11.0,5771918709,140,65.8,5771918711,141,83.5,5771918715,213,5.64,5771918707,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783309,557,1,2,77,55,7neuneh44n9rtsfsh6r0sb9no,1,27.9,15.8,2025-06-15T04:46:29.966Z,2025-06-15T05:07:20Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,5771918779,141,24.1,5771918777,140,55.2,5771918781,212,29.2,5771918775,56,Center,5771918783,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822785279,866,83,2,78,0,87c66ubwpzykovmkaf1t46bis,1,39.0,91.4,2025-06-15T04:46:34.920Z,2025-06-15T05:08:26Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771927671,399,do8svqsgqomasmzdwwsgg7qlm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783311,558,50,2,78,1,7neuneh44n9rtsfsh6r0sb9no,1,61.0,8.6,2025-06-15T04:46:36.060Z,2025-06-15T05:08:09Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5771918787,56,Right,5771918789,286,,5771918891,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783313,743,7,2,78,1,87c66ubwpzykovmkaf1t46bis,1,39.0,91.4,2025-06-15T04:46:36.061Z,2025-06-15T05:07:59Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771918793,285,,5771918883,233,558,5771918791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783319,745,1,2,78,3,87c66ubwpzykovmkaf1t46bis,1,34.9,90.5,2025-06-15T04:46:38.246Z,2025-06-15T04:46:39Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771918821,213,5.33,5771918815,140,40.8,5771918813,56,Back,5771918817,141,77.6,5771918819,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783321,746,4,2,78,4,87c66ubwpzykovmkaf1t46bis,1,44.0,76.6,2025-06-15T04:46:39.164Z,2025-06-15T05:07:58Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5771918831,265,,5771918829,152,,5771918833,286,,5771918827,56,Back,5771926431,233,559,5771918825,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822783323,559,4,2,78,4,7neuneh44n9rtsfsh6r0sb9no,0,56.0,23.4,2025-06-15T04:46:39.165Z,2025-06-15T05:07:58Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,5771926435,233,746,5771918859,56,Center,5771918857,13,,5771918861,152,,5771918877,285,,5771918863,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
