id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/16/value
2791016135,686,1,2,78,47,5qfq6cwtrgzd2szijivns7rjl,0,54.2,100.0,2025-03-23T00:45:10.104Z,2025-03-24T10:03:26Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5596444793,107,,5596444797,140,70.4,5596444803,213,5.88,5596444799,141,90.8,5596444801,212,18.5,5596444795,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016143,632,44,2,78,49,bu5w8wprynlj9mvphvy8sd94f,1,24.2,17.2,2025-03-23T00:45:12.294Z,2025-03-24T10:00:50Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5596444837,56,Back,5596444887,233,687,5596444839,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016141,687,44,2,78,49,5qfq6cwtrgzd2szijivns7rjl,0,75.8,82.8,2025-03-23T00:45:12.295Z,2025-03-24T10:03:26Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5596444835,286,,5596444833,56,Left,5596444901,233,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016145,633,12,2,78,50,bu5w8wprynlj9mvphvy8sd94f,1,15.2,30.3,2025-03-23T00:45:12.809Z,2025-03-24T10:00:49Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5596444849,213,5.55,5596444843,140,38.2,5596444847,212,32.6,5596444859,15,,5596444845,141,0.0,5596444841,56,Back,5596444949,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016159,634,5,2,78,51,bu5w8wprynlj9mvphvy8sd94f,0,41.8,-1.8,2025-03-23T00:45:13.991Z,2025-03-24T10:00:49Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5596445489,233,688,5596444939,56,Back,5596444941,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016267,688,5,2,78,51,5qfq6cwtrgzd2szijivns7rjl,1,58.2,101.8,2025-03-23T00:45:13.991Z,2025-03-24T10:03:26Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5596445469,56,Left,5596445471,347,,5596445473,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016281,689,1,2,79,9,5qfq6cwtrgzd2szijivns7rjl,1,60.0,100.0,2025-03-23T00:45:31.409Z,2025-03-24T11:24:18Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5596445549,107,,5596445555,141,82.4,5596445551,56,Left,5596445559,213,5.39,5596445553,140,69.6,5596445557,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016291,690,61,2,79,10,5qfq6cwtrgzd2szijivns7rjl,0,69.6,82.4,2025-03-23T00:45:32.504Z,2025-03-24T11:24:19Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5596445597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016325,635,1,2,79,11,bu5w8wprynlj9mvphvy8sd94f,1,34.9,23.7,2025-03-23T00:45:33.426Z,2025-03-24T11:24:23Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5596445803,212,8.1,5596445797,56,Back,5596445801,141,12.7,5596445807,213,4.33,5596445799,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016337,637,1,2,79,13,bu5w8wprynlj9mvphvy8sd94f,0,30.5,27.0,2025-03-23T00:45:35.762Z,2025-03-24T12:14:23Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5598768827,236,,5596445861,155,,5598768829,286,,5596445865,140,31.9,5596445871,213,1.06,5596445863,56,Back,5596445867,141,30.9,5598774515,233,691,5596445869,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016363,691,74,2,79,13,5qfq6cwtrgzd2szijivns7rjl,1,66.8,85.9,2025-03-23T00:45:35.763Z,2025-03-24T12:14:23Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5598770249,285,,5598774531,233,637,5596445969,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791018407,721,1,2,79,16,5qfq6cwtrgzd2szijivns7rjl,1,60.1,70.7,2025-03-23T00:45:38.949Z,2025-03-24T11:24:46Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5598700019,213,4.64,5598700015,141,57.7,5598700013,140,59.5,5596457471,56,Center,5598700017,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016481,692,1,2,79,19,5qfq6cwtrgzd2szijivns7rjl,1,59.9,60.8,2025-03-23T00:45:41.600Z,2025-03-24T11:24:49Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5596446699,56,Right,5596446705,212,47.5,5598700105,155,,5596446701,140,88.5,5596446709,1,,5596446703,141,6.7,5596446707,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016485,693,1,2,79,24,5qfq6cwtrgzd2szijivns7rjl,1,87.8,7.6,2025-03-23T00:45:47.389Z,2025-03-24T11:27:57Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5596461213,140,77.4,5596461217,212,11.5,5596461219,213,2.83,5596461211,56,Right,5596461215,141,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016491,694,1,2,79,25,5qfq6cwtrgzd2szijivns7rjl,1,79.8,10.3,2025-03-23T00:45:47.536Z,2025-03-24T11:27:58Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5596461367,140,77.6,5596461373,213,1.94,5596461371,212,6.5,5596461369,141,19.2,5596461365,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791427069,876,1,2,79,27,5qfq6cwtrgzd2szijivns7rjl,1,72.1,15.9,2025-03-23T00:45:50.255Z,2025-03-24T11:29:34Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5598709825,212,7.8,5598709821,140,75.9,5598709819,56,Right,5598709827,213,5.25,5598709823,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791427155,877,1,2,79,30,5qfq6cwtrgzd2szijivns7rjl,0,78.1,5.2,2025-03-23T00:45:53.010Z,2025-03-24T11:29:50Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5598710233,1,,5598710221,155,,5598710307,20,,5598710225,140,90.6,5598710231,213,1.18,5598710223,56,Center,5598710305,224,,5598710227,141,52.4,5598710229,212,34.7,5598710219,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016515,638,12,2,79,32,bu5w8wprynlj9mvphvy8sd94f,1,9.6,64.2,2025-03-23T00:45:55.081Z,2025-03-24T11:30:13Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596446911,140,10.1,5596446921,15,,5596446905,56,Back,5596446915,212,4.9,5596446913,141,57.0,5596446917,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791427265,803,83,2,79,33,bu5w8wprynlj9mvphvy8sd94f,1,7.8,32.6,2025-03-23T00:45:55.483Z,2025-03-24T11:30:11Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5598711039,399,8vcytrkvxzki08gxqpulol3hl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016531,696,61,2,79,33,5qfq6cwtrgzd2szijivns7rjl,1,86.9,64.3,2025-03-23T00:45:56.376Z,2025-03-24T10:03:24Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5596446977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791018617,670,43,2,79,34,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-23T00:45:57.135Z,2025-03-24T11:30:37Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5598711815,144,12,5596458597,212,4.2,5596458593,140,14.5,5596458599,213,4.99,5596458591,56,Back,5596458595,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016549,697,1,2,79,35,5qfq6cwtrgzd2szijivns7rjl,1,86.9,64.2,2025-03-23T00:45:57.575Z,2025-03-24T10:03:23Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5596447073,140,79.5,5596447071,56,Center,5596447077,212,10.7,5596447075,141,75.0,5596447079,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016557,698,1,2,79,36,5qfq6cwtrgzd2szijivns7rjl,1,79.5,75.0,2025-03-23T00:45:59.068Z,2025-03-24T10:03:23Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5596447105,140,86.5,5596447111,213,5.12,5596447109,212,18.7,5596447107,141,49.7,5596447103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016497,695,61,2,79,37,5qfq6cwtrgzd2szijivns7rjl,0,84.6,52.6,2025-03-23T00:45:59.680Z,2025-03-24T10:03:23Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5596448789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016585,640,4,2,79,37,bu5w8wprynlj9mvphvy8sd94f,1,13.2,48.9,2025-03-23T00:46:00.262Z,2025-03-24T10:00:47Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596447379,13,,5596447387,285,,5596447383,152,,5596447475,233,699,5596447381,56,Back,5596447385,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016563,699,4,2,79,37,5qfq6cwtrgzd2szijivns7rjl,0,86.8,51.1,2025-03-23T00:46:00.263Z,2025-03-24T10:03:23Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5596447141,286,,5596447139,56,Center,5596447497,233,640,5596447453,13,,5596447457,265,,5596447455,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016581,639,1,2,79,48,bu5w8wprynlj9mvphvy8sd94f,1,14.4,44.4,2025-03-23T00:46:11.264Z,2025-03-24T11:31:17Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5596470997,140,76.9,5596471005,1,,5596470995,157,,5596471001,212,69.8,5596471161,152,,5596470999,141,9.4,5596471003,213,5.94,5596471273,189,,5596471159,5,,5596447273,56,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,,
2791016811,642,1,2,79,58,bu5w8wprynlj9mvphvy8sd94f,1,81.0,12.9,2025-03-23T00:46:21.305Z,2025-03-24T11:31:24Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5596448715,213,3.38,5596448707,56,Right,5596448713,212,10.9,5596448709,140,70.9,5596448711,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016823,643,1,2,80,1,bu5w8wprynlj9mvphvy8sd94f,1,73.2,5.6,2025-03-23T00:46:23.841Z,2025-03-24T11:31:31Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5596448777,56,Right,5596448779,140,55.1,5596448783,212,19.2,5596448785,213,2.99,5596448781,141,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016869,644,1,2,80,5,bu5w8wprynlj9mvphvy8sd94f,1,60.0,24.3,2025-03-23T00:46:27.523Z,2025-03-24T10:00:46Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5596448993,213,5.84,5596448987,140,73.9,5596448991,212,16.2,5596448985,56,Right,5596448989,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016775,641,43,2,80,8,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-23T00:46:30.692Z,2025-03-23T00:53:35Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596471675,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016883,645,1,2,80,10,bu5w8wprynlj9mvphvy8sd94f,1,77.4,8.6,2025-03-23T00:46:32.416Z,2025-03-24T10:00:46Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5596449071,140,68.7,5596449075,212,23.3,5596449069,56,Center,5596449077,213,1.97,5596449073,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016919,646,1,2,80,12,bu5w8wprynlj9mvphvy8sd94f,1,68.7,40.1,2025-03-23T00:46:35.152Z,2025-03-24T10:00:46Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5596449257,213,5.18,5596449253,141,13.5,5596449255,212,20.3,5596449249,56,Right,5596449251,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791016955,647,1,2,80,16,bu5w8wprynlj9mvphvy8sd94f,0,78.9,8.9,2025-03-23T00:46:38.947Z,2025-03-24T11:32:02Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5596449501,212,29.1,5596449491,2,,5598715079,224,,5596449495,56,Center,5596449497,140,87.3,5596449493,155,,5596449503,213,1.26,5598715081,20,,5596449499,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017027,700,44,2,80,18,5qfq6cwtrgzd2szijivns7rjl,1,12.6,54.4,2025-03-23T00:46:40.496Z,2025-03-24T11:32:44Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5596498797,285,,5596498851,233,741,5596498795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791025409,741,44,2,80,18,bu5w8wprynlj9mvphvy8sd94f,0,87.4,45.6,2025-03-23T00:46:40.497Z,2025-03-24T11:32:45Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5596498855,233,700,5596498503,286,,5596498501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017033,701,12,2,80,18,5qfq6cwtrgzd2szijivns7rjl,1,9.1,50.3,2025-03-23T00:46:40.920Z,2025-03-24T11:32:45Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5596499143,213,5.07,5596499135,56,Back,5596499287,15,,5596499139,141,25.6,5596499141,212,17.9,5596499137,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017037,702,12,2,80,19,5qfq6cwtrgzd2szijivns7rjl,1,10.1,30.7,2025-03-23T00:46:42.056Z,2025-03-24T11:32:46Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5596502289,140,38.5,5596502295,213,0.22,5596502293,212,30.6,5596502291,141,40.7,5596502287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791428347,804,1,2,80,23,bu5w8wprynlj9mvphvy8sd94f,0,65.9,66.3,2025-03-23T00:46:45.750Z,2025-03-24T11:33:08Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5598717233,141,53.0,5598717237,213,5.49,5598717231,140,74.3,5598717229,56,Center,5598717235,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791026727,825,43,2,80,26,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-23T00:46:48.398Z,2025-03-24T11:33:02Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5598717053,144,61,5596504601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017057,703,1,2,80,27,5qfq6cwtrgzd2szijivns7rjl,1,27.8,52.3,2025-03-23T00:46:49.712Z,2025-03-24T10:03:21Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5596507981,213,0.73,5596507979,212,9.4,5596507975,140,34.5,5596507973,56,Back,5596507977,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017099,704,1,2,80,27,5qfq6cwtrgzd2szijivns7rjl,1,34.5,61.5,2025-03-23T00:46:49.823Z,2025-03-24T10:03:21Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5596450301,212,14.0,5596450295,56,Back,5596450303,213,2.20,5596450299,141,78.1,5596450297,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017107,705,1,2,80,32,5qfq6cwtrgzd2szijivns7rjl,0,55.8,88.9,2025-03-23T00:46:54.640Z,2025-03-24T10:03:20Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5596450359,56,Left,5596450365,212,13.1,5596450363,141,90.3,5596450367,213,0.07,5596450361,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017097,648,8,2,80,33,bu5w8wprynlj9mvphvy8sd94f,1,29.0,11.7,2025-03-23T00:46:56.384Z,2025-03-24T11:33:28Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5598717823,384,,5596450293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017167,650,1,2,80,35,bu5w8wprynlj9mvphvy8sd94f,1,34.0,9.4,2025-03-23T00:46:57.753Z,2025-03-24T10:00:44Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5596450719,140,41.6,5596450723,212,13.8,5596450717,56,Back,5596450725,213,0.95,5596450721,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017223,651,1,2,80,39,bu5w8wprynlj9mvphvy8sd94f,1,55.8,33.0,2025-03-23T00:47:02.105Z,2025-03-24T10:00:44Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5596451015,141,66.4,5596451011,56,Center,5596451019,213,1.24,5596451013,140,63.2,5596451017,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017247,652,1,2,80,44,bu5w8wprynlj9mvphvy8sd94f,1,68.9,61.8,2025-03-23T00:47:06.720Z,2025-03-24T10:00:44Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5596451139,141,44.6,5596451141,212,12.3,5596451135,56,Center,5596451143,213,4.41,5596451137,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017253,653,1,2,80,47,bu5w8wprynlj9mvphvy8sd94f,1,65.6,41.6,2025-03-23T00:47:09.737Z,2025-03-24T10:00:43Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5596451185,212,7.8,5596451171,56,Center,5596451183,141,31.0,5596451187,213,4.33,5596451173,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017279,654,1,2,80,48,bu5w8wprynlj9mvphvy8sd94f,1,61.5,34.2,2025-03-23T00:47:10.825Z,2025-03-24T11:34:12Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5596451365,212,20.7,5596451361,140,51.1,5596451359,56,Center,5596451367,213,2.13,5596451363,141,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017311,655,1,2,80,52,bu5w8wprynlj9mvphvy8sd94f,1,51.8,69.4,2025-03-23T00:47:14.568Z,2025-03-24T10:00:43Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596451507,56,Left,5596451515,213,0.87,5596451513,212,21.5,5596451509,140,65.0,5596451511,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017315,656,3,2,80,55,bu5w8wprynlj9mvphvy8sd94f,0,67.0,89.1,2025-03-23T00:47:18.073Z,2025-03-24T11:34:19Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5598719349,465,,5596451723,286,,5596511137,233,706,5596451525,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017351,706,7,2,80,55,5qfq6cwtrgzd2szijivns7rjl,1,33.0,10.9,2025-03-23T00:47:18.074Z,2025-03-24T11:34:23Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5598719511,178,,5596451713,56,Back,5598719509,384,,5596451715,285,,5596511129,233,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017391,708,1,2,81,2,5qfq6cwtrgzd2szijivns7rjl,1,53.1,28.8,2025-03-23T00:47:24.695Z,2025-03-24T10:03:20Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5596451901,56,Right,5596451905,141,3.8,5596451903,140,64.1,5596451907,212,20.6,5596451909,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017417,709,1,2,81,4,5qfq6cwtrgzd2szijivns7rjl,1,73.8,6.2,2025-03-23T00:47:26.547Z,2025-03-24T11:34:38Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5596452047,213,2.00,5596452043,141,21.7,5596452041,140,69.2,5596452039,56,Center,5596452045,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017463,710,2,2,81,6,5qfq6cwtrgzd2szijivns7rjl,1,69.7,21.9,2025-03-23T00:47:29.367Z,2025-03-24T11:34:43Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5596452349,56,Center,5596452265,141,37.8,5596452263,140,81.9,5596452347,7,6mrzod8fbjpv5s30eyypfyv2t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017615,658,1,2,81,24,bu5w8wprynlj9mvphvy8sd94f,0,12.4,52.8,2025-03-23T00:47:47.320Z,2025-03-24T11:35:12Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5596453085,56,Center,5596453229,189,,5596453097,1,,5596453081,241,,5596453093,212,50.3,5596453089,140,59.3,5596453077,5,,5596453095,213,0.21,5596453079,157,,5596453091,141,,,,,,,,,,,,,,,,,,,,,,,,,,67.9,,,
2791429007,878,61,2,81,25,5qfq6cwtrgzd2szijivns7rjl,1,36.7,29.1,2025-03-23T00:47:48.060Z,2025-03-24T11:35:13Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5598721225,56,Back,5598721319,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017637,711,49,2,81,27,5qfq6cwtrgzd2szijivns7rjl,1,39.6,24.1,2025-03-23T00:47:49.824Z,2025-03-24T10:03:19Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5596514887,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791028377,831,1,2,81,28,5qfq6cwtrgzd2szijivns7rjl,1,44.7,11.5,2025-03-23T00:47:50.398Z,2025-03-24T10:03:19Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5596514777,141,25.4,5596514773,56,Back,5596514779,212,9.5,5596514775,140,45.2,5596514781,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017681,712,1,2,81,29,5qfq6cwtrgzd2szijivns7rjl,1,39.6,24.1,2025-03-23T00:47:51.927Z,2025-03-24T10:03:18Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5596453467,141,49.1,5596453463,56,Back,5596453471,213,2.12,5596453469,212,20.0,5596453465,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017685,713,61,2,81,32,5qfq6cwtrgzd2szijivns7rjl,0,29.1,49.1,2025-03-23T00:47:55.223Z,2025-03-24T10:03:18Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5596453479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017765,660,1,2,81,33,bu5w8wprynlj9mvphvy8sd94f,1,64.3,40.6,2025-03-23T00:47:55.807Z,2025-03-24T10:00:41Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5596453925,141,77.2,5596453921,56,Center,5596453929,213,0.74,5596453931,1,,5596453923,140,90.2,5596453927,212,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017771,661,1,2,81,39,bu5w8wprynlj9mvphvy8sd94f,0,87.9,74.8,2025-03-23T00:48:02.142Z,2025-03-24T12:10:32Z,66mp8cxjrfuyw16t00oh4i8r9,K. Hoyos,,,5598723005,286,,5596453953,140,87.6,5598768509,233,714,5596453961,213,4.56,5598722765,20,,5598722763,224,,5598722681,2,,5596453957,212,2.1,5596453955,141,71.8,5596453951,56,5598723003,236,,,,,,,,,,,,,,,,,,,,,,,,Center,,,
2791017743,714,12,2,81,39,5qfq6cwtrgzd2szijivns7rjl,1,11.2,32.7,2025-03-23T00:48:02.242Z,2025-03-24T12:10:32Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5596453777,56,Back,5598768541,233,661,5598722855,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017795,716,1,2,81,42,5qfq6cwtrgzd2szijivns7rjl,1,15.2,32.5,2025-03-23T00:48:04.975Z,2025-03-24T10:03:17Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5596454077,213,0.29,5596454073,141,40.9,5596454075,212,19.7,5596454069,56,Back,5596454071,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
