id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value
2796783597,813,1,2,88,6,e3k8yw2rbmphyfu5htn4yi5jk,1,26.5,88.3,2025-04-05T23:29:15.961Z,2025-04-05T23:29:19Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5628096039,1,,5628096029,56,Center,5628096037,213,6.02,5628096031,140,61.6,5628096033,141,73.8,5628096027,155,,5628096035,212,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783605,814,61,2,88,10,e3k8yw2rbmphyfu5htn4yi5jk,0,61.6,73.8,2025-04-05T23:29:19.777Z,2025-04-05T23:29:20Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5628096089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783671,701,1,2,88,15,5qfq6cwtrgzd2szijivns7rjl,1,29.9,30.0,2025-04-05T23:29:24.675Z,2025-04-05T23:29:28Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5628096573,212,11.4,5628096571,141,27.6,5628096575,213,6.14,5628096569,140,40.6,5628096567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783675,702,1,2,88,16,5qfq6cwtrgzd2szijivns7rjl,0,40.8,27.7,2025-04-05T23:29:26.177Z,2025-04-06T18:22:59Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5628096617,286,,5628096611,236,,5628096595,56,Back,5628096599,141,30.6,5628096601,212,4.6,5628219413,233,815,5628096603,213,0.44,5628096597,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783655,815,74,2,88,16,e3k8yw2rbmphyfu5htn4yi5jk,1,59.0,69.4,2025-04-05T23:29:26.178Z,2025-04-06T18:10:41Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5628219383,233,702,5628096461,285,,5628096459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783737,817,1,2,88,19,e3k8yw2rbmphyfu5htn4yi5jk,1,53.9,51.2,2025-04-05T23:29:28.690Z,2025-04-05T23:29:44Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,1.0,,5628097043,56,Center,5628097047,141,30.1,5628097049,212,20.5,5628097045,140,67.9,5628097637,210,15,5628097051,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783739,818,15,2,88,25,e3k8yw2rbmphyfu5htn4yi5jk,1,79.0,44.4,2025-04-05T23:29:35.203Z,2025-04-06T18:10:07Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5628097199,72,,5628097713,233,703,5628097675,55,817,5628097687,147,50,5628097059,22,,5628097679,102,49.7,5628097685,146,96.8,5628097681,103,10.8,5628097683,215,5628097671,78,,5628097673,29,,,5628097063,56,Center,5628097061,18,,,,,,,,,,,,,,,,,,
2796783745,703,10,2,88,25,5qfq6cwtrgzd2szijivns7rjl,1,5.4,53.4,2025-04-05T23:29:35.303Z,2025-04-05T23:29:45Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5628097095,182,,5628097097,56,Back,5628097745,233,818,5628097091,173,,5628097093,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783845,704,1,2,88,31,5qfq6cwtrgzd2szijivns7rjl,1,5.4,53.4,2025-04-05T23:29:40.538Z,2025-04-05T23:29:43Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5628097509,123,,5628097515,141,28.0,5628097519,213,5.55,5628097517,212,25.8,5628097513,140,23.7,5628097511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783871,705,1,2,88,33,5qfq6cwtrgzd2szijivns7rjl,1,35.7,25.3,2025-04-05T23:29:42.826Z,2025-04-05T23:29:45Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5628097651,212,4.9,5628097653,213,2.64,5628097645,56,Back,5628097649,141,28.8,5628097647,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783905,706,1,2,88,35,5qfq6cwtrgzd2szijivns7rjl,1,27.0,30.1,2025-04-05T23:29:44.731Z,2025-04-05T23:29:48Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5628097885,141,29.2,5628097887,212,8.1,5628097883,140,34.7,5628097881,56,Back,5628097889,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783937,707,1,2,88,38,5qfq6cwtrgzd2szijivns7rjl,1,37.3,25.2,2025-04-05T23:29:47.881Z,2025-04-05T23:29:50Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5628098049,141,13.7,5628098047,140,26.1,5628098045,56,Back,5628098053,213,3.73,5628098051,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783999,708,1,2,88,41,5qfq6cwtrgzd2szijivns7rjl,1,33.4,9.8,2025-04-05T23:29:50.690Z,2025-04-05T23:29:55Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5628098355,212,33.5,5628098349,56,Back,5628098347,155,,5628098359,1,,5628098357,213,1.68,5628098353,141,58.8,5628098351,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784075,709,1,2,88,46,5qfq6cwtrgzd2szijivns7rjl,1,32.1,64.5,2025-04-05T23:29:55.634Z,2025-04-05T23:30:02Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5628098823,141,92.6,5628098821,140,56.4,5628098827,213,0.64,5628098825,212,31.9,5628098819,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784127,710,1,2,88,53,5qfq6cwtrgzd2szijivns7rjl,1,63.9,91.8,2025-04-05T23:30:02.529Z,2025-04-05T23:30:08Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5628099127,213,3.61,5628099121,140,43.4,5628099123,141,75.6,5628099119,56,Back,5628099125,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784183,711,1,2,88,58,5qfq6cwtrgzd2szijivns7rjl,1,46.3,54.0,2025-04-05T23:30:07.930Z,2025-04-05T23:30:13Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5628099409,141,70.2,5628099407,140,63.3,5628099411,212,21.0,5628099413,213,0.55,5628099405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784231,712,1,2,89,3,5qfq6cwtrgzd2szijivns7rjl,1,55.2,74.5,2025-04-05T23:30:13.163Z,2025-04-05T23:30:16Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5628099625,56,Left,5628099633,213,0.24,5628099631,212,37.7,5628099635,1,,5628099629,141,87.7,5628099623,155,,5628099627,140,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784239,713,1,2,89,6,5qfq6cwtrgzd2szijivns7rjl,0,93.3,88.0,2025-04-05T23:30:16.354Z,2025-04-05T23:30:17Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5628099681,141,51.9,5628099683,212,24.7,5628099675,155,,5628099679,140,90.6,5628099685,213,4.60,5628099673,2,,5628099677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784319,819,12,2,89,10,e3k8yw2rbmphyfu5htn4yi5jk,1,11.1,45.5,2025-04-05T23:30:20.272Z,2025-04-05T23:34:22Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5628100195,213,5.66,5628100193,212,26.3,5628100191,141,23.0,5628100183,56,Back,5628100187,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784293,714,1,2,89,11,5qfq6cwtrgzd2szijivns7rjl,0,80.3,69.9,2025-04-05T23:30:20.986Z,2025-04-05T23:30:21Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5628100009,213,5.29,5628100007,212,6.1,5628100003,140,83.5,5628099999,56,Center,5628100005,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784327,820,61,2,89,13,e3k8yw2rbmphyfu5htn4yi5jk,1,30.1,24.9,2025-04-05T23:30:22.875Z,2025-04-05T23:34:29Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5628100231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784357,822,1,2,89,15,e3k8yw2rbmphyfu5htn4yi5jk,1,32.7,36.7,2025-04-05T23:30:24.666Z,2025-04-05T23:30:25Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5628100379,213,1.03,5628100377,212,18.2,5628100371,56,Back,5628100373,140,41.6,5628100375,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784393,823,1,2,89,16,e3k8yw2rbmphyfu5htn4yi5jk,1,41.6,59.7,2025-04-05T23:30:25.778Z,2025-04-05T23:30:29Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5628100595,141,88.0,5628100597,212,27.3,5628100591,56,Back,5628100593,140,23.2,5628100599,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784423,824,1,2,89,19,e3k8yw2rbmphyfu5htn4yi5jk,0,22.8,92.1,2025-04-05T23:30:29.042Z,2025-04-05T23:30:31Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5628100753,141,89.3,5628100751,140,53.1,5628100757,213,6.22,5628100749,56,Left,5628100747,155,,5628100755,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784505,716,1,2,89,25,5qfq6cwtrgzd2szijivns7rjl,0,37.8,5.9,2025-04-05T23:30:35.035Z,2025-04-05T23:30:38Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5628101117,56,Right,5628101125,213,0.21,5628101119,140,72.7,5628101115,157,,5628101121,141,17.4,5628101123,212,37.5,5628101127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784499,825,44,2,89,27,e3k8yw2rbmphyfu5htn4yi5jk,1,28.4,84.2,2025-04-05T23:30:36.577Z,2025-04-06T00:07:23Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5628101215,233,717,5628101093,285,,5628101091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784511,717,44,2,89,27,5qfq6cwtrgzd2szijivns7rjl,0,71.6,15.8,2025-04-05T23:30:36.578Z,2025-04-06T00:07:23Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5628101145,286,,5628101223,233,825,5628101143,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784513,826,1,2,89,27,e3k8yw2rbmphyfu5htn4yi5jk,0,31.0,87.4,2025-04-05T23:30:36.929Z,2025-04-05T23:30:38Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5628101157,213,0.16,5628101151,140,46.6,5628101153,141,91.4,5628101155,212,16.6,5628101149,56,Back,5628101147,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784535,718,1,2,89,29,5qfq6cwtrgzd2szijivns7rjl,1,73.2,17.6,2025-04-05T23:30:38.978Z,2025-04-05T23:30:40Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5628101239,140,67.7,5628101245,213,2.19,5628101237,56,Center,5628101241,141,29.4,5628101243,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784547,719,1,2,89,30,5qfq6cwtrgzd2szijivns7rjl,1,67.7,29.4,2025-04-05T23:30:40.099Z,2025-04-05T23:31:27Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5628101317,140,73.5,5628101319,141,27.6,5628101325,213,6.08,5628101315,56,Center,5628101321,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784551,720,1,2,89,31,5qfq6cwtrgzd2szijivns7rjl,1,75.5,25.9,2025-04-05T23:30:41.025Z,2025-04-05T23:30:41Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5628101363,56,Center,5628101367,141,40.7,5628101369,212,10.4,5628101365,140,73.0,5628101371,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784583,721,1,2,89,32,5qfq6cwtrgzd2szijivns7rjl,1,73.1,37.4,2025-04-05T23:30:41.611Z,2025-04-05T23:31:56Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5628101585,212,11.8,5628101579,56,Center,5628101587,213,5.33,5628101583,141,23.3,5628101581,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784595,722,1,2,89,36,5qfq6cwtrgzd2szijivns7rjl,0,81.1,16.8,2025-04-05T23:30:45.858Z,2025-04-05T23:30:46Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5628101667,212,16.7,5628101661,56,Center,5628101663,140,86.8,5628101669,213,1.21,5628101659,155,,5628101665,141,39.8,5628101657,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784589,827,12,2,89,36,e3k8yw2rbmphyfu5htn4yi5jk,1,8.7,58.1,2025-04-05T23:30:45.890Z,2025-04-05T23:30:49Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5628101613,56,Back,5628101617,141,44.3,5628101619,212,10.4,5628101615,140,13.0,5628101681,15,,5628101621,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784647,829,1,2,89,40,e3k8yw2rbmphyfu5htn4yi5jk,1,18.5,36.9,2025-04-05T23:30:50.249Z,2025-04-05T23:30:55Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5628102009,141,12.0,5628102003,155,,5628102007,140,26.0,5628102011,212,18.7,5628102013,213,5.15,5628102005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784661,830,1,2,89,45,e3k8yw2rbmphyfu5htn4yi5jk,1,25.4,9.1,2025-04-05T23:30:55.378Z,2025-04-05T23:30:57Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5628102129,141,32.4,5628102131,212,15.9,5628102133,213,1.50,5628102127,140,26.4,5628102125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784685,831,1,2,89,48,e3k8yw2rbmphyfu5htn4yi5jk,1,32.1,28.6,2025-04-05T23:30:57.808Z,2025-04-05T23:31:00Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5628102247,141,28.0,5628102243,56,Center,5628102249,212,26.8,5628102245,140,57.6,5628102251,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784711,832,1,2,89,50,e3k8yw2rbmphyfu5htn4yi5jk,1,57.6,28.0,2025-04-05T23:31:00.056Z,2025-04-05T23:31:03Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5628102413,213,1.71,5628102411,212,14.2,5628102405,56,Center,5628102409,141,48.7,5628102407,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784775,833,1,2,89,53,e3k8yw2rbmphyfu5htn4yi5jk,1,55.7,51.5,2025-04-05T23:31:02.889Z,2025-04-05T23:31:10Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5628102759,213,0.81,5628102753,140,71.6,5628102751,56,Center,5628102757,212,24.2,5628102755,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796787487,865,70,2,89,59,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-04-05T23:31:08.518Z,2025-04-05T23:35:26Z,,,,,5628117051,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784831,834,1,2,90,0,e3k8yw2rbmphyfu5htn4yi5jk,1,76.8,71.7,2025-04-05T23:31:10.233Z,2025-04-05T23:31:15Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5628103085,140,69.1,5628103095,213,3.75,5628103083,56,Center,5628103087,141,63.4,5628103091,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784859,835,1,2,90,5,e3k8yw2rbmphyfu5htn4yi5jk,1,70.3,62.6,2025-04-05T23:31:15.152Z,2025-04-05T23:31:16Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5628103225,56,Center,5628103229,141,43.1,5628103233,213,4.68,5628103231,212,13.3,5628103227,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784883,836,1,2,90,6,e3k8yw2rbmphyfu5htn4yi5jk,1,69.9,43.1,2025-04-05T23:31:16.096Z,2025-04-05T23:31:18Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5628103357,140,78.6,5628103359,141,29.2,5628103361,212,13.1,5628103363,213,5.48,5628103355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784905,837,1,2,90,8,e3k8yw2rbmphyfu5htn4yi5jk,1,78.6,29.2,2025-04-05T23:31:18.112Z,2025-04-05T23:31:20Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5628103463,56,Center,5628103467,141,37.0,5628103469,212,10.3,5628103465,140,70.2,5628103471,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784933,838,1,2,90,10,e3k8yw2rbmphyfu5htn4yi5jk,1,70.2,37.0,2025-04-05T23:31:19.928Z,2025-04-05T23:31:22Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5628103605,141,49.6,5628103603,140,60.6,5628103601,56,Center,5628103607,212,13.2,5628103609,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784957,839,1,2,90,12,e3k8yw2rbmphyfu5htn4yi5jk,1,60.6,49.6,2025-04-05T23:31:22.145Z,2025-04-05T23:31:24Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5628103735,140,50.4,5628103739,212,14.1,5628103733,56,Center,5628103737,141,63.1,5628103741,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784981,840,1,2,90,14,e3k8yw2rbmphyfu5htn4yi5jk,1,50.4,63.1,2025-04-05T23:31:24.344Z,2025-04-05T23:31:26Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5628103845,56,Left,5628103851,212,19.0,5628103853,213,0.94,5628103847,140,61.1,5628103849,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796784997,841,1,2,90,17,e3k8yw2rbmphyfu5htn4yi5jk,1,61.1,85.6,2025-04-05T23:31:26.560Z,2025-04-05T23:31:29Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5628103951,141,66.1,5628103947,140,36.9,5628103957,213,3.62,5628103945,56,Back,5628103955,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785031,842,1,2,90,19,e3k8yw2rbmphyfu5htn4yi5jk,1,36.9,66.1,2025-04-05T23:31:28.857Z,2025-04-05T23:31:31Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5628104147,56,Back,5628104149,140,41.4,5628104155,213,5.00,5628104153,212,16.6,5628104151,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785057,843,1,2,90,21,e3k8yw2rbmphyfu5htn4yi5jk,1,41.4,42.7,2025-04-05T23:31:31.112Z,2025-04-05T23:31:34Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5628104291,140,39.7,5628104293,141,63.1,5628104289,56,Back,5628104297,213,1.70,5628104295,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785107,844,1,2,90,24,e3k8yw2rbmphyfu5htn4yi5jk,1,39.8,63.3,2025-04-05T23:31:34.296Z,2025-04-05T23:31:38Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5628104535,140,49.3,5628104541,213,1.16,5628104537,141,96.6,5628104533,56,Back,5628104539,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785111,845,61,2,90,28,e3k8yw2rbmphyfu5htn4yi5jk,0,46.0,96.6,2025-04-05T23:31:37.953Z,2025-04-05T23:31:38Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5628104557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785291,723,5,2,90,29,5qfq6cwtrgzd2szijivns7rjl,1,49.0,-1.6,2025-04-05T23:31:39.090Z,2025-04-05T23:52:07Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5628105609,56,Back,5628105663,233,846,5628105611,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785131,846,5,2,90,29,e3k8yw2rbmphyfu5htn4yi5jk,0,51.0,101.6,2025-04-05T23:31:39.090Z,2025-04-05T23:52:08Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5628104667,347,,5628104665,56,Left,5628105693,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785351,847,18,2,90,49,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-04-05T23:31:58.638Z,2025-04-05T23:32:06Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5628105955,59,80,5628106013,55,848,5628105951,42,,5628105953,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785353,848,19,2,90,49,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-04-05T23:31:58.639Z,2025-04-06T00:05:25Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5628105979,59,22,5628105977,145,7,5628105973,42,,5628105981,44,Defender,5628105983,55,847,5628106259,293,5,5628210273,292,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785647,724,1,2,91,15,5qfq6cwtrgzd2szijivns7rjl,1,50.3,0.0,2025-04-05T23:32:25.329Z,2025-04-05T23:32:28Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5628107447,56,Back,5628107449,140,42.3,5628107455,213,2.67,5628107451,141,5.3,5628107453,212,9.4,5628107445,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785675,725,1,2,91,18,5qfq6cwtrgzd2szijivns7rjl,1,39.9,5.3,2025-04-05T23:32:28.066Z,2025-04-05T23:32:31Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5628107623,213,2.33,5628107621,212,22.6,5628107615,56,Back,5628107619,141,29.4,5628107617,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785709,726,1,2,91,21,5qfq6cwtrgzd2szijivns7rjl,1,26.6,25.6,2025-04-05T23:32:30.914Z,2025-04-05T23:32:33Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5628107785,141,61.2,5628107781,56,Back,5628107783,140,28.6,5628107787,212,24.3,5628107789,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785765,727,1,2,91,24,5qfq6cwtrgzd2szijivns7rjl,1,28.1,65.4,2025-04-05T23:32:33.674Z,2025-04-05T23:32:40Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5628108155,56,Back,5628108163,213,5.88,5628108161,212,19.3,5628108159,141,54.3,5628108157,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785761,849,83,2,91,29,e3k8yw2rbmphyfu5htn4yi5jk,0,69.2,37.1,2025-04-05T23:32:39.440Z,2025-04-05T23:36:04Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5628108419,399,e13oeez12fwnzyf2qkizwflec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785789,728,1,2,91,30,5qfq6cwtrgzd2szijivns7rjl,1,40.4,63.0,2025-04-05T23:32:39.873Z,2025-04-05T23:32:41Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5628108261,213,4.49,5628108253,56,Back,5628108257,141,34.2,5628108259,212,20.1,5628108255,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785803,729,1,2,91,32,5qfq6cwtrgzd2szijivns7rjl,0,37.3,41.8,2025-04-05T23:32:41.674Z,2025-04-05T23:32:45Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5628108405,140,68.6,5628108411,213,5.55,5628108403,56,Right,5628108401,155,,5628108407,141,0.0,5628108463,1,,5628108409,212,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785815,730,5,2,91,35,5qfq6cwtrgzd2szijivns7rjl,0,72.4,-1.8,2025-04-05T23:32:45.242Z,2025-04-05T23:52:08Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5628108475,56,Right,5628108477,347,,5628109219,233,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796785945,850,5,2,91,35,e3k8yw2rbmphyfu5htn4yi5jk,1,27.6,101.8,2025-04-05T23:32:45.242Z,2025-04-05T23:52:08Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5628109207,56,Back,5628109209,347,,5628109215,233,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
