id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2803480053,699,1,2,85,18,5x54jbfk11lrsmipgsx7cdbai,1,60.3,90.9,2025-04-19T22:21:41.226Z,2025-04-19T22:21:43Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5664977507,212,8.3,5664977503,140,58.5,5664977509,213,4.48,5664977505,141,79.0,5664977501,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480083,700,1,2,85,20,5x54jbfk11lrsmipgsx7cdbai,1,61.4,79.1,2025-04-19T22:21:43.153Z,2025-04-19T22:21:48Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5664977697,213,4.40,5664977695,212,18.4,5664977691,140,56.0,5664977693,141,53.4,5664977689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480087,701,1,2,85,25,5x54jbfk11lrsmipgsx7cdbai,0,65.7,48.1,2025-04-19T22:21:48.257Z,2025-04-19T22:21:49Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5664977723,212,10.8,5664977717,56,Center,5664977725,213,0.92,5664977719,140,71.9,5664977721,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803489457,839,8,2,85,29,224tl8u2smnbyliroayk69nt0,1,26.1,46.1,2025-04-19T22:21:51.601Z,2025-04-19T22:41:33Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5665029973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480141,739,1,2,85,31,224tl8u2smnbyliroayk69nt0,1,26.7,38.8,2025-04-19T22:21:53.811Z,2025-04-19T22:41:22Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5664977989,213,2.00,5664977987,212,9.9,5664977985,141,52.1,5664977979,56,Back,5664977983,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480171,740,1,2,85,34,224tl8u2smnbyliroayk69nt0,1,22.8,52.1,2025-04-19T22:21:56.967Z,2025-04-19T22:21:59Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5664978107,213,3.45,5664978101,140,7.0,5664978105,212,17.4,5664978099,56,Back,5664978103,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480201,741,1,2,85,36,224tl8u2smnbyliroayk69nt0,1,5.3,44.3,2025-04-19T22:21:59.392Z,2025-04-19T22:22:01Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5664978263,56,Center,5664978261,157,,5664978265,140,61.1,5664978273,1,,5664978267,141,24.4,5664978271,213,6.06,5664978269,212,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480205,742,44,2,85,39,224tl8u2smnbyliroayk69nt0,1,61.0,24.2,2025-04-19T22:22:01.695Z,2025-04-19T22:22:03Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5664978289,56,Center,5664978333,233,702,5664978291,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480209,702,44,2,85,39,5x54jbfk11lrsmipgsx7cdbai,0,39.0,75.8,2025-04-19T22:22:01.696Z,2025-04-19T22:39:40Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664978299,285,,5664978385,233,742,5664978297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480213,743,1,2,85,39,224tl8u2smnbyliroayk69nt0,0,61.0,24.4,2025-04-19T22:22:02.368Z,2025-04-19T22:22:03Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5664978313,140,55.4,5664978315,141,24.6,5664978311,56,Center,5664978317,212,5.9,5664978309,3,,5664978319,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803489055,838,1,2,85,40,224tl8u2smnbyliroayk69nt0,0,55.0,25.5,2025-04-19T22:22:03.600Z,2025-04-19T22:40:40Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5665027597,140,56.5,5665027627,236,,5665027599,141,24.1,5665027601,212,1.8,5665027631,233,794,5665027603,213,5.74,5665027595,56,Center,5665027635,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803488935,794,74,2,85,41,5x54jbfk11lrsmipgsx7cdbai,1,53.6,67.8,2025-04-19T22:22:03.601Z,2025-04-19T22:40:40Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5665026927,56,Center,5665027651,233,838,5665026929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480251,704,1,2,85,42,5x54jbfk11lrsmipgsx7cdbai,1,55.5,69.3,2025-04-19T22:22:05.489Z,2025-04-19T22:22:06Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5664978507,213,6.06,5664978505,212,16.5,5664978501,140,70.8,5664978499,56,Center,5664978503,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480287,705,1,2,85,43,5x54jbfk11lrsmipgsx7cdbai,1,70.8,63.9,2025-04-19T22:22:06.506Z,2025-04-19T22:22:20Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,1.0,,5664978663,212,20.1,5664978657,56,Center,5664979095,154,,5664978665,213,0.11,5664978659,140,89.8,5664979093,210,15,5664978661,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480289,706,15,2,85,48,5x54jbfk11lrsmipgsx7cdbai,1,89.7,67.3,2025-04-19T22:22:10.782Z,2025-04-19T22:22:21Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5664979129,78,,5664979139,102,51.2,5664978673,56,Center,5664978669,22,,5664979167,233,744,5664979133,154,,5664979145,147,53.4,5664979141,103,6.3,5664978837,72,,5664978671,64,,5664979135,55,5664979143,146,99.0,5664979131,29,,,,,,,,,,705,,,,,,
2803480281,744,10,2,85,48,224tl8u2smnbyliroayk69nt0,1,3.2,48.1,2025-04-19T22:22:10.882Z,2025-04-19T22:22:21Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5664979191,233,706,5664978713,177,,5664978639,178,,5664978643,56,Back,5664978641,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480589,708,27,2,86,14,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-19T22:22:36.698Z,2025-04-19T22:50:43Z,,,,,5665032187,233,746,5665055069,53,7ehcrcdv82ib5fkpo3498gpgp,5665055067,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480517,746,27,2,86,14,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-04-19T22:22:36.698Z,2025-04-19T22:42:24Z,,,,,5665032211,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480593,709,28,2,86,15,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-19T22:22:38.512Z,2025-04-19T22:42:06Z,,,,,5665031279,233,747,5664980247,55,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480523,747,28,2,86,15,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-04-19T22:22:38.512Z,2025-04-19T22:42:06Z,,,,,5664979951,55,746,5665031303,233,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480599,750,1,2,86,20,224tl8u2smnbyliroayk69nt0,1,12.5,45.7,2025-04-19T22:22:43.575Z,2025-04-19T22:41:46Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5664980297,56,Back,5664980303,212,9.7,5664980299,140,20.2,5664980295,123,,5664980301,141,37.9,5664980305,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480605,710,43,2,86,23,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-19T22:22:46.075Z,2025-04-19T22:22:53Z,,,,,5664980683,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480641,751,1,2,86,25,224tl8u2smnbyliroayk69nt0,1,27.2,36.7,2025-04-19T22:22:48.438Z,2025-04-19T22:22:49Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5664980495,213,1.54,5664980487,56,Back,5664980491,141,68.8,5664980493,212,21.8,5664980489,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480675,752,1,2,86,26,224tl8u2smnbyliroayk69nt0,1,27.7,68.8,2025-04-19T22:22:49.486Z,2025-04-19T22:22:52Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664980641,141,54.0,5664980645,213,4.47,5664980637,56,Back,5664980639,140,25.3,5664980643,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480715,753,1,2,86,29,224tl8u2smnbyliroayk69nt0,1,28.6,61.5,2025-04-19T22:22:52.254Z,2025-04-19T22:22:57Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664980839,56,Back,5664980847,213,0.95,5664980841,140,35.1,5664980845,212,11.8,5664980843,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480723,754,1,2,86,34,224tl8u2smnbyliroayk69nt0,0,56.2,85.3,2025-04-19T22:22:57.534Z,2025-04-19T22:23:00Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664980921,213,0.26,5664980919,212,22.6,5664980915,140,77.0,5664980913,56,Left,5664980917,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480731,712,1,2,86,38,5x54jbfk11lrsmipgsx7cdbai,1,24.2,9.5,2025-04-19T22:23:01.259Z,2025-04-19T22:23:02Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664980973,1,,5664980967,141,19.2,5664980971,213,0.73,5664980969,212,9.9,5664980963,56,Back,5664980961,157,,5664980965,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480761,714,1,2,86,40,5x54jbfk11lrsmipgsx7cdbai,1,31.2,19.2,2025-04-19T22:23:02.881Z,2025-04-19T22:23:07Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5664981127,155,,5664981137,213,0.70,5664981129,56,Back,5664981133,141,29.4,5664981131,140,39.1,5664981135,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480767,715,61,2,86,44,5x54jbfk11lrsmipgsx7cdbai,0,48.3,41.0,2025-04-19T22:23:06.857Z,2025-04-19T22:23:07Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5664981157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480779,716,45,2,86,45,5x54jbfk11lrsmipgsx7cdbai,0,37.0,46.6,2025-04-19T22:23:08.239Z,2025-04-19T22:46:48Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5664981203,56,Back,5664981319,233,756,5664981205,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480789,756,3,2,86,45,224tl8u2smnbyliroayk69nt0,1,63.0,53.4,2025-04-19T22:23:08.239Z,2025-04-19T22:46:48Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664981289,233,716,5664981269,56,Center,5664981271,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480799,757,43,2,86,47,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-04-19T22:23:09.640Z,2025-04-19T22:23:15Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664981351,213,0.81,5664981343,56,Center,5664981345,140,72.0,5664981347,141,63.4,5664981537,144,1,5664981349,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480847,758,4,2,86,51,224tl8u2smnbyliroayk69nt0,1,72.4,50.6,2025-04-19T22:23:13.784Z,2025-04-19T22:23:21Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664981661,233,717,5664981625,265,,5664981621,56,Center,5664981623,152,,5664981619,13,,5664981627,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480831,717,4,2,86,51,5x54jbfk11lrsmipgsx7cdbai,0,27.6,49.4,2025-04-19T22:23:13.785Z,2025-04-19T22:23:22Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664981511,56,Back,5664981515,265,,5664981513,152,,5664981703,233,758,5664981509,13,,5664981517,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480925,718,17,2,87,1,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-19T22:23:23.625Z,2025-04-19T23:24:06Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664982033,13,243,5664982029,31,,5665161043,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803481097,759,18,2,87,20,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-04-19T22:23:42.752Z,2025-04-19T22:23:43Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664982967,59,3,5664982963,42,,5664983029,55,760,5664982965,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803481101,760,19,2,87,20,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-04-19T22:23:42.753Z,2025-04-19T22:49:19Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5664982989,42,,5665051123,293,4,5664982993,145,2,5665051121,292,5,5664982995,59,4,5664982997,44,Midfielder,5664982999,55,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803481199,761,18,2,87,35,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-04-19T22:23:57.824Z,2025-04-19T22:23:59Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5664983549,59,14,5664983545,42,,5664983591,55,762,5664983547,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803481205,762,19,2,87,35,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-04-19T22:23:57.825Z,2025-04-20T04:04:37Z,2bhgif1020mgkwuzkjebaf6s4,P. Linzoain,,,5664983563,44,Midfielder,5664983561,59,70,5664983565,55,761,5664983555,42,,5664983843,293,5,5665050961,292,5,5664983559,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803481531,763,13,2,88,15,224tl8u2smnbyliroayk69nt0,1,74.4,57.3,2025-04-19T22:24:38.190Z,2025-04-20T04:33:01Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5664986045,458,,5664985665,20,,5664985355,18,,5664986039,102,59.0,5664986035,83,,5664986043,103,27.8,5664985357,56,Center,5664986049,231,50.4,5664985353,26,,5664986047,230,98.2,,,,,,,,,,,,,,,,,,,,,,,
2803481645,719,5,2,88,16,5x54jbfk11lrsmipgsx7cdbai,1,-1.2,42.5,2025-04-19T22:24:39.431Z,2025-04-19T22:46:38Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664986057,346,,5664986087,233,764,5664986055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803481575,764,5,2,88,16,224tl8u2smnbyliroayk69nt0,0,101.2,57.5,2025-04-19T22:24:39.431Z,2025-04-19T22:46:38Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5664985651,346,,5664985649,56,Center,5664986107,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803481757,720,1,2,88,44,5x54jbfk11lrsmipgsx7cdbai,1,3.9,42.1,2025-04-19T22:25:07.255Z,2025-04-19T22:25:12Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5664986613,212,65.7,5664986605,124,,5664986611,141,26.8,5664986621,74,,5664986615,213,6.12,5664986617,1,,5664986609,140,65.7,5664986607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803481785,721,1,2,88,50,5x54jbfk11lrsmipgsx7cdbai,1,68.2,26.7,2025-04-19T22:25:12.743Z,2025-04-19T22:25:15Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5664986741,141,8.0,5664986745,213,5.12,5664986737,56,Right,5664986743,212,13.9,5664986739,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803481801,722,1,2,88,52,5x54jbfk11lrsmipgsx7cdbai,0,73.5,8.0,2025-04-19T22:25:14.998Z,2025-04-19T22:25:16Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5664986805,140,94.2,5664986817,212,21.8,5664986803,56,Right,5664986821,213,0.08,5664986811,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803481835,766,4,2,88,57,224tl8u2smnbyliroayk69nt0,1,8.6,89.8,2025-04-19T22:25:19.878Z,2025-04-19T22:45:55Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664987071,233,723,5664987019,56,Back,5664987017,13,,5664987021,152,,5664987025,285,,5664987023,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803481839,723,4,2,88,57,5x54jbfk11lrsmipgsx7cdbai,0,91.4,10.2,2025-04-19T22:25:19.879Z,2025-04-19T22:45:56Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5664987061,152,,5664987065,286,,5664987063,265,,5664987075,233,766,5664987059,56,Right,5664987189,55,724,5664987057,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803481853,724,17,2,88,59,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-19T22:25:22.134Z,2025-04-19T22:25:24Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5664987149,31,,5664987153,13,243,5664987151,392,,5664987155,55,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482115,767,1,2,89,26,224tl8u2smnbyliroayk69nt0,1,14.2,91.8,2025-04-19T22:25:48.709Z,2025-04-19T22:25:51Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664988451,141,71.4,5664988447,56,Back,5664988443,5,,5664988455,213,5.44,5664988449,140,25.9,5664988445,152,,5664988453,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482135,768,1,2,89,28,224tl8u2smnbyliroayk69nt0,1,25.9,71.4,2025-04-19T22:25:51.349Z,2025-04-19T22:25:55Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5664988587,140,24.4,5664988591,212,10.8,5664988585,56,Back,5664988589,141,87.1,5664988593,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482147,769,1,2,89,32,224tl8u2smnbyliroayk69nt0,0,23.0,88.3,2025-04-19T22:25:55.135Z,2025-04-19T22:25:56Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664988653,213,5.86,5664988645,56,Center,5664988649,141,57.5,5664988655,1,,5664988643,157,,5664988647,140,67.2,5664988651,212,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482155,725,12,2,89,34,5x54jbfk11lrsmipgsx7cdbai,1,28.6,55.7,2025-04-19T22:25:57.071Z,2025-04-19T22:25:58Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664988739,15,,5664988695,213,0.00,5664988691,141,55.7,5664988687,56,Back,5664988693,212,9.4,5664988689,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482175,726,1,2,89,36,5x54jbfk11lrsmipgsx7cdbai,1,37.6,55.7,2025-04-19T22:25:58.606Z,2025-04-19T22:25:59Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5664988811,3,,5664988821,213,4.53,5664988815,140,36.5,5664988819,212,6.3,5664988813,56,Back,5664988817,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482185,728,1,2,89,37,5x54jbfk11lrsmipgsx7cdbai,1,36.5,46.6,2025-04-19T22:26:00.006Z,2025-04-19T22:26:01Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5664988865,140,48.9,5664988871,213,0.55,5664988869,212,15.3,5664988863,56,Back,5664988867,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482195,729,1,2,89,38,5x54jbfk11lrsmipgsx7cdbai,0,48.9,58.4,2025-04-19T22:26:01.094Z,2025-04-19T22:26:03Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5664988921,140,75.1,5664988919,56,Center,5664988925,212,27.8,5664988923,141,52.8,5664988927,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482263,771,1,2,89,43,224tl8u2smnbyliroayk69nt0,1,17.1,42.5,2025-04-19T22:26:05.949Z,2025-04-19T22:26:11Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664989305,141,24.1,5664989309,213,3.84,5664989301,56,Back,5664989303,140,2.8,5664989307,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482281,772,1,2,89,48,224tl8u2smnbyliroayk69nt0,0,3.8,12.2,2025-04-19T22:26:11.278Z,2025-04-19T22:26:13Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5664989393,141,8.2,5664989389,56,Right,5664989395,212,58.3,5664989387,157,,5664989391,140,59.3,5664989397,213,6.24,5664989399,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482289,730,1,2,89,50,5x54jbfk11lrsmipgsx7cdbai,1,41.3,89.1,2025-04-19T22:26:13.422Z,2025-04-19T22:26:15Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5664989429,56,Left,5664989437,213,6.01,5664989427,3,,5664989431,140,62.0,5664989435,212,22.6,5664989433,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482299,732,1,2,89,52,5x54jbfk11lrsmipgsx7cdbai,1,62.4,79.7,2025-04-19T22:26:15.158Z,2025-04-19T22:26:16Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5664989487,212,13.9,5664989489,213,3.58,5664989483,140,50.4,5664989481,56,Center,5664989485,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482313,733,1,2,89,53,5x54jbfk11lrsmipgsx7cdbai,1,50.4,71.1,2025-04-19T22:26:16.250Z,2025-04-19T22:26:18Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5664989577,213,0.67,5664989573,141,83.9,5664989575,212,14.0,5664989571,140,60.8,5664989569,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482317,734,1,2,89,55,5x54jbfk11lrsmipgsx7cdbai,1,70.2,74.2,2025-04-19T22:26:18.103Z,2025-04-19T22:52:26Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5665030843,140,68.4,5665030845,141,68.5,5664989593,56,Center,5665030847,212,4.3,5665030849,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482345,735,1,2,89,58,5x54jbfk11lrsmipgsx7cdbai,1,64.5,74.8,2025-04-19T22:26:21.576Z,2025-04-19T22:41:50Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5665030613,56,Left,5665030617,141,83.8,5665030621,213,0.47,5665030615,140,75.9,5665030619,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803485163,790,70,2,89,59,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-19T22:26:21.601Z,2025-04-19T22:32:36Z,,,,,5665005889,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482385,736,50,2,90,4,5x54jbfk11lrsmipgsx7cdbai,1,91.3,95.8,2025-04-19T22:26:26.925Z,2025-04-19T22:42:16Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5664989927,56,Left,5665031777,233,773,5664989929,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482487,773,7,2,90,4,224tl8u2smnbyliroayk69nt0,1,9.1,4.2,2025-04-19T22:26:26.926Z,2025-04-19T22:51:53Z,2bhgif1020mgkwuzkjebaf6s4,P. Linzoain,,,5665031717,233,736,5664990493,285,,5664990489,56,Back,5664990485,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482439,737,5,2,90,15,5x54jbfk11lrsmipgsx7cdbai,1,91.7,101.6,2025-04-19T22:26:37.687Z,2025-04-19T22:46:39Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5664990231,347,,5665028365,233,774,5664990229,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482493,774,5,2,90,15,224tl8u2smnbyliroayk69nt0,0,8.3,-1.6,2025-04-19T22:26:37.687Z,2025-04-19T22:46:39Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5664990499,56,Back,5664990501,347,,5665028389,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482697,738,18,2,90,50,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-19T22:27:12.703Z,2025-04-19T22:27:13Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664991785,44,Midfielder,5664991811,55,739,5664991783,42,,5664991787,59,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803482699,739,19,2,90,50,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-19T22:27:12.704Z,2025-04-19T23:27:48Z,1l1r86a2u6fheng6y1j169q1g,E. Pendleton,,,5664991805,55,738,5664991797,59,35,5664991801,293,5,5664991799,292,7,5664991803,44,Midfielder,5664991795,145,4,5664991791,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
