id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/16/value
2790961327,774,16,2,79,4,b1rpb2ox52uxcmjrsnqd95pk5,1,9.0,55.8,2025-03-22T21:45:20.745Z,2025-03-25T11:48:07Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596140221,15,,5596140457,102,53.2,5596183825,281,272w5ezobn1o53b3yxnbgjckq,5599860197,395,1.1,5596140007,17,,5596183829,472,680,5596140463,231,48.4,5596140011,28,,5596140015,56,Center,5596183821,76,5596183823,280,OWN_GOAL,5599860199,396,5596183827,282,5596140219,24,,5596140459,103,15.2,5596140461,230,99.1,5596140223,374,5596140227,375,,48.4,c9xffml4i7ihblp1qhus9w3fu,79:03.524,2025-03-22 21:45:20.131
2790961477,775,1,2,80,1,b1rpb2ox52uxcmjrsnqd95pk5,1,50.3,49.4,2025-03-22T21:46:17.640Z,2025-03-22T21:46:19Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5596140879,141,36.9,5596140875,56,Back,5596140885,279,G,5596140877,140,36.1,5596140883,213,3.66,5596140881,212,17.2,5596140905,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961517,776,1,2,80,4,b1rpb2ox52uxcmjrsnqd95pk5,1,35.0,36.4,2025-03-22T21:46:20.976Z,2025-03-22T21:46:23Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5596141111,212,9.5,5596141107,140,34.9,5596141109,141,22.5,5596141145,189,,5596141105,56,Back,5596141113,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961527,777,1,2,80,6,b1rpb2ox52uxcmjrsnqd95pk5,1,34.9,22.5,2025-03-22T21:46:23.584Z,2025-03-22T21:46:24Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5596141169,141,44.3,5596141165,56,Back,5596141167,140,29.4,5596141173,213,1.94,5596141171,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961543,778,1,2,80,7,b1rpb2ox52uxcmjrsnqd95pk5,1,29.4,44.3,2025-03-22T21:46:24.552Z,2025-03-22T21:46:26Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596141219,212,14.4,5596141215,140,33.0,5596141221,213,4.98,5596141217,141,23.9,5596141213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961575,779,1,2,80,9,b1rpb2ox52uxcmjrsnqd95pk5,1,33.8,23.9,2025-03-22T21:46:26.440Z,2025-03-22T21:46:31Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596141411,141,9.1,5596141415,213,5.87,5596141407,56,Right,5596141413,212,25.0,5596141409,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961585,681,83,2,80,13,c9xffml4i7ihblp1qhus9w3fu,0,32.8,86.8,2025-03-22T21:46:30.516Z,2025-03-25T11:50:05Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5596141579,399,653qyopyxl1qrfmul2n3m5g16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961581,780,1,2,80,14,b1rpb2ox52uxcmjrsnqd95pk5,1,58.0,8.9,2025-03-22T21:46:30.904Z,2025-03-22T21:46:32Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5596141437,212,14.4,5596141433,140,45.6,5596141439,213,2.70,5596141435,141,17.9,5596141431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961591,781,1,2,80,15,b1rpb2ox52uxcmjrsnqd95pk5,1,45.5,17.9,2025-03-22T21:46:31.888Z,2025-03-22T21:46:34Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5596141479,140,35.3,5596141481,141,15.5,5596141485,213,3.29,5596141477,56,Back,5596141483,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961603,782,1,2,80,18,b1rpb2ox52uxcmjrsnqd95pk5,1,34.2,18.9,2025-03-22T21:46:34.849Z,2025-03-22T21:46:36Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596141557,213,0.16,5596141553,141,24.0,5596141549,56,Center,5596141555,212,21.3,5596141547,155,,5596141551,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961617,783,50,2,80,20,b1rpb2ox52uxcmjrsnqd95pk5,1,50.2,24.4,2025-03-22T21:46:36.619Z,2025-03-22T21:58:27Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5596141635,56,Center,5596141637,286,,5596141725,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961627,682,7,2,80,20,c9xffml4i7ihblp1qhus9w3fu,1,49.8,75.6,2025-03-22T21:46:36.620Z,2025-03-25T11:50:16Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5596141683,56,Back,5599861523,383,,5596141685,285,,5599861525,178,,5596141693,233,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961643,684,1,2,80,21,c9xffml4i7ihblp1qhus9w3fu,0,65.5,73.0,2025-03-22T21:46:37.700Z,2025-03-25T11:50:34Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5596141759,213,0.45,5596141755,141,76.1,5596141757,212,4.9,5596141749,56,Center,5596141753,140,69.7,5596141917,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961655,784,61,2,80,21,b1rpb2ox52uxcmjrsnqd95pk5,1,39.8,27.6,2025-03-22T21:46:37.701Z,2025-03-25T11:50:34Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5596141869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961705,786,1,2,80,28,b1rpb2ox52uxcmjrsnqd95pk5,1,32.2,27.0,2025-03-22T21:46:45.192Z,2025-03-22T21:46:49Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596142151,141,48.7,5596142147,56,Back,5596142155,213,0.85,5596142153,212,19.7,5596142149,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961715,787,1,2,80,32,b1rpb2ox52uxcmjrsnqd95pk5,0,53.5,68.5,2025-03-22T21:46:49.265Z,2025-03-22T21:46:51Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5596142219,213,5.98,5596142215,141,51.8,5596142211,56,Center,5596142217,212,38.5,5596142213,140,88.5,5596142209,155,,5596142221,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961735,685,52,2,80,36,c9xffml4i7ihblp1qhus9w3fu,1,11.5,47.9,2025-03-22T21:46:53.132Z,2025-03-25T11:50:58Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5599861825,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961841,686,1,2,80,49,c9xffml4i7ihblp1qhus9w3fu,0,14.1,49.1,2025-03-22T21:47:06.548Z,2025-03-22T21:47:12Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5596142967,141,53.7,5596142963,56,Center,5596142973,1,,5596142969,212,63.8,5596142965,140,74.8,5596142961,199,,5596142971,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961853,788,1,2,80,57,b1rpb2ox52uxcmjrsnqd95pk5,0,32.4,37.1,2025-03-22T21:47:13.984Z,2025-03-22T21:47:15Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596143061,212,22.5,5596143053,3,,5596143057,140,51.4,5596143055,56,Center,5596143063,213,5.80,5596143059,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961881,687,1,2,80,59,c9xffml4i7ihblp1qhus9w3fu,1,54.4,82.6,2025-03-22T21:47:16.092Z,2025-03-22T21:47:21Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5596143235,213,0.37,5596143233,212,18.7,5596143227,56,Left,5596143231,141,92.4,5596143229,140,71.0,5596143225,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961883,688,61,2,81,3,c9xffml4i7ihblp1qhus9w3fu,0,71.0,92.4,2025-03-22T21:47:19.628Z,2025-03-22T21:47:21Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5596143239,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961917,790,1,2,81,8,b1rpb2ox52uxcmjrsnqd95pk5,1,26.9,12.3,2025-03-22T21:47:25.040Z,2025-03-22T21:47:26Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596143423,141,22.1,5596143427,213,1.67,5596143419,56,Back,5596143421,140,26.3,5596143425,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961945,791,1,2,81,9,b1rpb2ox52uxcmjrsnqd95pk5,1,26.8,24.6,2025-03-22T21:47:26.384Z,2025-03-22T21:47:29Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5596143543,213,0.57,5596143541,212,9.1,5596143537,140,34.1,5596143535,56,Back,5596143539,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961975,792,1,2,81,12,b1rpb2ox52uxcmjrsnqd95pk5,1,32.9,31.0,2025-03-22T21:47:29.128Z,2025-03-22T21:47:32Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5596143711,213,1.79,5596143707,141,51.5,5596143703,56,Back,5596143709,212,14.3,5596143705,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961987,793,1,2,81,15,b1rpb2ox52uxcmjrsnqd95pk5,1,31.0,60.9,2025-03-22T21:47:32.176Z,2025-03-22T21:47:35Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5596143805,56,Back,5596143809,141,74.2,5596143811,212,10.8,5596143807,140,25.3,5596143813,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961997,794,50,2,81,18,b1rpb2ox52uxcmjrsnqd95pk5,1,26.1,77.8,2025-03-22T21:47:35.025Z,2025-03-22T21:58:27Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596143871,56,Back,5596143997,233,689,5596143873,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962011,689,7,2,81,18,c9xffml4i7ihblp1qhus9w3fu,1,73.9,22.2,2025-03-22T21:47:35.026Z,2025-03-25T11:51:32Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5599862181,384,,5596143963,286,,5596143983,233,794,5599862183,178,,5596143961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962043,691,1,2,81,22,c9xffml4i7ihblp1qhus9w3fu,1,64.1,11.9,2025-03-22T21:47:39.228Z,2025-03-22T21:47:42Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5596144109,212,10.0,5596144105,140,71.5,5596144111,213,0.68,5596144107,141,21.2,5596144103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962055,692,1,2,81,24,c9xffml4i7ihblp1qhus9w3fu,1,71.5,21.2,2025-03-22T21:47:40.828Z,2025-03-22T21:47:43Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5596144157,213,1.69,5596144153,141,25.0,5596144149,56,Center,5596144155,212,2.6,5596144151,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962061,693,1,2,81,25,c9xffml4i7ihblp1qhus9w3fu,0,71.2,25.2,2025-03-22T21:47:42.364Z,2025-03-22T21:47:44Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5596144177,56,Center,5596144183,212,5.8,5596144179,140,71.2,5596144181,141,33.7,5596144185,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962073,796,8,2,81,28,b1rpb2ox52uxcmjrsnqd95pk5,1,28.7,70.2,2025-03-22T21:47:45.184Z,2025-03-25T11:51:42Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5599862297,383,,5596144261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962093,694,83,2,81,29,c9xffml4i7ihblp1qhus9w3fu,0,64.7,32.4,2025-03-22T21:47:45.764Z,2025-03-25T11:51:51Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5596144533,399,28a0n53jofx4bk7vd74yqcb11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962085,798,1,2,81,29,b1rpb2ox52uxcmjrsnqd95pk5,1,29.8,70.3,2025-03-22T21:47:46.424Z,2025-03-22T21:47:47Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596144291,56,Back,5596144295,141,51.2,5596144299,213,5.32,5596144293,140,38.4,5596144297,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962111,799,1,2,81,30,b1rpb2ox52uxcmjrsnqd95pk5,1,38.4,51.2,2025-03-22T21:47:47.208Z,2025-03-22T21:47:50Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5596144423,213,3.39,5596144431,156,,5596144411,56,Back,5596144413,140,27.8,5596144417,141,47.0,5596144421,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962119,800,1,2,81,33,b1rpb2ox52uxcmjrsnqd95pk5,0,29.4,47.3,2025-03-22T21:47:49.904Z,2025-03-22T21:47:53Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5596144479,213,5.34,5596144475,141,0.0,5596144477,212,40.6,5596144473,140,52.1,5596144471,56,Right,5596144481,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962207,695,5,2,81,36,c9xffml4i7ihblp1qhus9w3fu,1,48.6,101.1,2025-03-22T21:47:53.014Z,2025-03-22T22:04:02Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5596145021,56,Back,5596145023,347,,5596145063,233,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962127,801,5,2,81,36,b1rpb2ox52uxcmjrsnqd95pk5,0,51.4,-1.1,2025-03-22T21:47:53.014Z,2025-03-22T22:04:02Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5596145089,233,695,5596144513,56,Right,5596144515,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962221,696,1,2,81,53,c9xffml4i7ihblp1qhus9w3fu,1,55.8,100.0,2025-03-22T21:48:09.828Z,2025-03-22T21:48:13Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5596145101,107,,5596145105,140,64.6,5596145109,212,12.8,5596145111,213,5.52,5596145103,56,Left,5596145107,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962235,697,1,2,81,55,c9xffml4i7ihblp1qhus9w3fu,0,63.7,84.2,2025-03-22T21:48:11.884Z,2025-03-25T11:52:22Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5596145199,56,Center,5596145195,3,,5596145201,140,89.6,5596145197,168,,5596145203,141,73.8,5596145207,213,6.03,5596145205,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962317,803,1,2,82,2,b1rpb2ox52uxcmjrsnqd95pk5,1,12.3,33.1,2025-03-22T21:48:19.232Z,2025-03-22T21:48:28Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5596145603,212,22.6,5596145599,140,13.0,5596145597,56,Back,5596145605,213,1.54,5596145601,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962321,804,1,2,82,11,b1rpb2ox52uxcmjrsnqd95pk5,0,29.2,69.6,2025-03-22T21:48:28.354Z,2025-03-22T21:48:29Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596145633,213,5.92,5596145635,1,,5596145629,141,45.5,5596145625,56,Center,5596145627,140,69.7,5596145623,155,,5596145631,212,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962331,698,1,2,82,11,c9xffml4i7ihblp1qhus9w3fu,1,26.4,62.0,2025-03-22T21:48:28.476Z,2025-03-22T21:48:30Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5596145677,3,,5596145687,213,5.06,5596145683,141,57.3,5596145679,56,Back,5596145681,140,27.5,5596145685,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962345,700,1,2,82,15,c9xffml4i7ihblp1qhus9w3fu,0,31.5,45.2,2025-03-22T21:48:32.140Z,2025-03-22T21:48:34Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5596145759,56,Center,5596145767,213,0.54,5596145763,141,65.2,5596145765,212,26.5,5596145761,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962353,805,8,2,82,18,b1rpb2ox52uxcmjrsnqd95pk5,1,43.2,22.8,2025-03-22T21:48:34.754Z,2025-03-25T11:52:37Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596145805,56,Back,5599862757,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962369,806,43,2,82,19,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-22T21:48:36.476Z,2025-03-22T21:50:37Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596149769,144,3,5596145879,56,Center,5596145881,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962365,701,61,2,82,19,c9xffml4i7ihblp1qhus9w3fu,1,41.8,72.4,2025-03-22T21:48:36.477Z,2025-03-22T21:49:51Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5596145861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962381,702,43,2,82,21,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T21:48:38.604Z,2025-03-22T21:48:51Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5596146451,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962395,703,1,2,82,22,c9xffml4i7ihblp1qhus9w3fu,1,44.7,63.0,2025-03-22T21:48:38.724Z,2025-03-25T11:52:47Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5596145949,140,57.7,5596145953,212,23.2,5596145951,141,35.4,5596145947,56,Center,5596145955,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962423,704,1,2,82,23,c9xffml4i7ihblp1qhus9w3fu,1,59.5,21.0,2025-03-22T21:48:40.460Z,2025-03-22T21:48:45Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5596146129,140,69.0,5596146131,141,19.4,5596146127,56,Right,5596146139,213,6.17,5596146135,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791631065,829,3,2,82,26,c9xffml4i7ihblp1qhus9w3fu,0,72.5,19.6,2025-03-22T21:48:43.066Z,2025-03-25T11:53:06Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5599863015,467,1nw1tmtpagpr647obkvygwgr9,5599863011,286,,5599863009,56,Right,5599863013,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962433,705,4,2,82,27,c9xffml4i7ihblp1qhus9w3fu,1,68.4,19.8,2025-03-22T21:48:44.100Z,2025-03-22T22:04:12Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5596146245,233,807,5596146197,152,,5596146193,13,,5596146201,286,,5596146199,265,,5596146195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962441,807,4,2,82,27,b1rpb2ox52uxcmjrsnqd95pk5,0,31.6,80.2,2025-03-22T21:48:44.101Z,2025-03-22T22:04:12Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5596146229,13,,5596146231,56,Back,5596146237,265,,5596146543,233,705,5596146239,285,,5596146505,55,808,5596146235,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962475,808,17,2,82,33,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-22T21:48:49.913Z,2025-03-22T22:37:19Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5596146449,13,243,5596146445,31,,5596146497,55,807,5596207575,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962683,811,43,2,83,5,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-22T21:49:22.053Z,2025-03-22T21:51:49Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5596147507,59,9,5596147503,42,0,5596152213,144,18,5596147505,44,Forward,5596147555,55,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962689,812,43,2,83,5,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-22T21:49:22.054Z,2025-03-22T21:51:49Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,,5596147551,55,811,5596147531,42,0,5596147543,59,23,5596147547,293,4,5596147545,292,6,5596147549,44,Midfielder,5596147539,145,11,5596152245,144,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962963,707,15,2,83,46,c9xffml4i7ihblp1qhus9w3fu,1,79.3,27.0,2025-03-22T21:50:02.620Z,2025-03-25T11:53:40Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5596149221,147,35.0,5596149213,102,49.5,5596149217,458,,5596158759,233,813,5599863293,274,,5596149225,231,48.9,5596148987,26,,5596149171,72,,5596149215,103,19,5599863291,121,5596149219,146,86.7,5596149211,78,5599863295,138,5596149223,230,98.2,5596149175,82,,5596148991,56,Center,5596148989,18,,,,,,,
2790962993,813,10,2,83,46,b1rpb2ox52uxcmjrsnqd95pk5,1,12.1,61.2,2025-03-22T21:50:02.720Z,2025-03-22T21:58:20Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596149133,56,Back,5596149131,94,,5596150081,239,,5596158771,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790962967,708,6,2,83,48,c9xffml4i7ihblp1qhus9w3fu,1,84.4,32.1,2025-03-22T21:50:05.137Z,2025-03-22T21:58:18Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5596149059,73,,5596158913,233,814,5596149057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790963013,814,6,2,83,48,b1rpb2ox52uxcmjrsnqd95pk5,0,15.6,67.9,2025-03-22T21:50:05.137Z,2025-03-25T11:54:01Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596149279,73,,5596158937,233,708,5596149277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790963195,709,1,2,84,29,c9xffml4i7ihblp1qhus9w3fu,0,99.6,99.5,2025-03-22T21:50:45.821Z,2025-03-25T11:54:04Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5596150139,6,,5596150153,213,4.51,5596150137,2,,5599863471,224,,5596150147,140,95.4,5599863473,20,,5596150151,212,21.6,5596150149,141,68.4,5596150145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790963211,815,12,2,84,34,b1rpb2ox52uxcmjrsnqd95pk5,1,3.1,29.1,2025-03-22T21:50:50.896Z,2025-03-25T11:54:13Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5599863505,213,0.05,5599863501,141,30.3,5599863503,212,17.4,5599863499,140,19.7,5596150267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790963243,817,1,2,84,40,b1rpb2ox52uxcmjrsnqd95pk5,0,40.9,18.3,2025-03-22T21:50:56.809Z,2025-03-22T22:07:27Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5596150433,213,0.47,5596150435,1,,5596150429,141,40.0,5596150425,56,Center,5596150431,212,32.5,5596150427,140,68.5,5596150423,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790963271,710,12,2,84,40,c9xffml4i7ihblp1qhus9w3fu,1,22.0,70.5,2025-03-22T21:50:57.228Z,2025-03-22T21:51:03Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5596150621,212,9.8,5596150617,140,25.2,5596150623,213,5.06,5596150615,56,Back,5596150619,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790963273,818,1,2,84,44,b1rpb2ox52uxcmjrsnqd95pk5,1,68.4,62.3,2025-03-22T21:51:00.904Z,2025-03-22T21:51:04Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5596150637,212,19.5,5596150629,56,Center,5596150639,213,0.28,5596150635,141,70.3,5596150631,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790963275,819,50,2,84,45,b1rpb2ox52uxcmjrsnqd95pk5,1,87.0,69.6,2025-03-22T21:51:02.363Z,2025-03-22T22:07:44Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5596150645,56,Center,5596150713,233,711,5596150647,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790963279,711,7,2,84,45,c9xffml4i7ihblp1qhus9w3fu,1,13.0,30.4,2025-03-22T21:51:02.364Z,2025-03-25T11:54:35Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5596150693,285,,5596150697,233,819,5599863687,384,,5596150691,56,Back,5599863689,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
