id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2785861865,764,3,2,86,3,e3k8yw2rbmphyfu5htn4yi5jk,0,72.6,70.4,2025-03-09T02:22:35.469Z,2025-03-09T02:22:42Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5568158853,286,,5568158851,56,Center,5568159077,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861895,567,7,2,86,3,83cpn99fh7ulkwe8nezy8a3mx,0,27.4,29.6,2025-03-09T02:22:35.470Z,2025-03-09T02:23:28Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5568159051,233,764,5568159047,285,,5568159045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861905,765,1,2,86,6,e3k8yw2rbmphyfu5htn4yi5jk,1,69.6,64.6,2025-03-09T02:22:38.552Z,2025-03-09T02:22:40Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5568159091,140,82.7,5568159097,213,5.65,5568159089,56,Center,5568159095,212,17.1,5568159093,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861923,766,1,2,86,8,e3k8yw2rbmphyfu5htn4yi5jk,1,82.7,49.6,2025-03-09T02:22:40.097Z,2025-03-09T02:23:02Z,5t1wvh34lm993otbc3469uzxm,J. Conway,1.0,,5568159165,56,Center,5568159173,213,4.12,5568159203,156,,5568159167,140,76.2,5568160781,154,,5568159171,212,12.2,5568160777,210,15,5568159169,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861981,767,15,2,86,13,e3k8yw2rbmphyfu5htn4yi5jk,1,76.7,35.1,2025-03-09T02:22:45.056Z,2025-03-09T02:23:03Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5568160819,55,766,5568160327,147,41.0,5568160319,102,50.4,5568159879,20,,5568160321,103,19,5568160329,230,98.6,5568160317,78,,5568160817,154,,5568160325,146,85.6,5568159893,82,,5568160815,29,5568159495,22,,5568160385,233,,568,5568159497,18,5568160331,231,47.7,5568159499,56,Center,,,,,,,
2785862023,568,10,2,86,13,83cpn99fh7ulkwe8nezy8a3mx,1,14.4,59.0,2025-03-09T02:22:45.156Z,2025-03-09T02:25:28Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5568159731,94,,5568159737,56,Back,5568160435,233,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785862043,569,6,2,86,15,83cpn99fh7ulkwe8nezy8a3mx,0,14.3,61.8,2025-03-09T02:22:47.602Z,2025-03-09T02:54:33Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5568159923,73,,5568160121,233,768,5568159921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785862011,768,6,2,86,15,e3k8yw2rbmphyfu5htn4yi5jk,1,85.7,38.2,2025-03-09T02:22:47.602Z,2025-03-09T02:54:32Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5568159929,233,569,5568159785,56,Center,5568159787,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785862647,769,1,2,87,7,e3k8yw2rbmphyfu5htn4yi5jk,0,99.5,0.5,2025-03-09T02:23:39.569Z,2025-03-09T02:23:46Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5568163487,6,,5568163507,212,31.2,5568163489,155,,5568163501,140,94.7,5568163485,2,,5568163505,141,45.8,5568163497,56,Center,5568163783,233,571,5568163511,213,1.73,5568163493,223,,,,,,,,,,,,,,,,,,,,,,,,,
2785862695,571,41,2,87,12,83cpn99fh7ulkwe8nezy8a3mx,0,2.2,48.8,2025-03-09T02:23:43.858Z,2025-03-09T02:23:47Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5568163753,213,5.84,5568163747,140,11.0,5568163797,233,769,5568163749,141,42.4,5568163751,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785862687,770,15,2,87,13,e3k8yw2rbmphyfu5htn4yi5jk,1,92.7,52.1,2025-03-09T02:23:45.586Z,2025-03-09T02:24:05Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5568165019,230,99.1,5568165021,231,50.2,5568164731,20,,5568165017,147,52.2,5568165029,233,572,5568165011,458,,5568165013,100,,5568164735,82,,5568165015,146,96.4,5568165005,76,,5568163721,56,5568163719,17,,5568165009,103,Center,19,5568164729,25,5568165007,102,52.2,,,,,,,,,,
2785862723,572,10,2,87,14,83cpn99fh7ulkwe8nezy8a3mx,1,3.6,47.8,2025-03-09T02:23:45.686Z,2025-03-09T04:04:30Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5568165033,233,770,5568163935,56,Back,5568163933,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785862731,573,6,2,87,17,83cpn99fh7ulkwe8nezy8a3mx,0,2.7,34.6,2025-03-09T02:23:49.313Z,2025-03-09T03:11:19Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5568164021,73,,5568164035,233,771,5568164017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785862727,771,6,2,87,17,e3k8yw2rbmphyfu5htn4yi5jk,1,97.3,65.4,2025-03-09T02:23:49.313Z,2025-03-09T02:54:33Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5568163991,56,Center,5568163993,73,,5568164031,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785862935,772,1,2,87,35,e3k8yw2rbmphyfu5htn4yi5jk,0,99.5,99.5,2025-03-09T02:24:07.353Z,2025-03-09T02:24:10Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5568165273,1,,5568165263,56,Center,5568165257,6,,5568165265,140,95.2,5568165259,155,,5568165255,2,,5568165269,212,37.7,5568165267,141,44.5,5568165261,223,,5568165271,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,
2785862931,574,12,2,87,37,83cpn99fh7ulkwe8nezy8a3mx,1,7.3,51.8,2025-03-09T02:24:08.954Z,2025-03-09T02:24:10Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5568165249,213,0.32,5568165243,140,20.4,5568165247,212,14.5,5568165317,15,,5568165241,56,Back,5568165245,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785863153,773,2,2,87,42,e3k8yw2rbmphyfu5htn4yi5jk,1,74.4,36.4,2025-03-09T02:24:13.992Z,2025-03-09T03:11:13Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5568166513,141,53.6,5568166569,56,Center,5568166511,140,95.6,5568166567,7,caoq1dpq6lz1btrd75s9xuz56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785863497,774,18,2,88,28,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-09T02:25:00.539Z,2025-03-09T02:25:01Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5568168659,59,5,5568168655,42,,5568168711,55,775,5568168657,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785863501,775,19,2,88,28,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-09T02:25:00.540Z,2025-03-09T04:17:29Z,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,5568450069,293,1,5568168675,145,5,5568168679,44,Defender,5568168681,55,774,5568168677,59,23,5568450065,292,3,5568168671,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785863729,576,18,2,88,50,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-09T02:25:22.054Z,2025-03-09T02:25:23Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5568169973,59,9,5568169969,42,,5568170031,55,577,5568169971,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785863735,577,19,2,88,50,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-09T02:25:22.055Z,2025-03-09T03:08:59Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5568170023,55,576,5568170015,145,9,5568282799,292,10,5568282801,293,3,5568170005,42,,5568170019,59,23,5568170021,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864011,578,1,2,89,18,83cpn99fh7ulkwe8nezy8a3mx,1,15.6,44.6,2025-03-09T02:25:50.084Z,2025-03-09T02:25:54Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5568171833,212,54.0,5568171829,140,64.8,5568171821,5,,5568171835,213,5.99,5568171827,56,Center,5568171823,157,,5568171831,141,21.3,5568171825,241,,5568171837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864015,579,44,2,89,20,83cpn99fh7ulkwe8nezy8a3mx,1,71.4,16.9,2025-03-09T02:25:52.624Z,2025-03-09T03:12:53Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5568171883,233,776,5568171855,56,Right,5568171857,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785863999,776,44,2,89,20,e3k8yw2rbmphyfu5htn4yi5jk,0,28.6,83.1,2025-03-09T02:25:52.625Z,2025-03-09T03:12:53Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5568171771,56,Back,5568171893,233,579,5568171773,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864027,580,1,2,89,21,83cpn99fh7ulkwe8nezy8a3mx,0,65.4,21.3,2025-03-09T02:25:53.153Z,2025-03-09T03:08:52Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5568171925,141,25.5,5568171923,140,72.7,5568171921,56,Center,5568171927,212,8.2,5568171919,168,,5568171917,3,,5568171929,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864007,777,61,2,89,22,e3k8yw2rbmphyfu5htn4yi5jk,1,24.8,85.7,2025-03-09T02:25:53.679Z,2025-03-09T02:25:53Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5568171813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864051,779,1,2,89,24,e3k8yw2rbmphyfu5htn4yi5jk,1,28.7,72.6,2025-03-09T02:25:55.985Z,2025-03-09T02:26:01Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5568172089,212,30.4,5568172091,213,4.41,5568172087,141,29.8,5568172083,56,Back,5568172085,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864069,780,1,2,89,29,e3k8yw2rbmphyfu5htn4yi5jk,1,22.1,24.6,2025-03-09T02:26:00.817Z,2025-03-09T02:26:03Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5568172223,212,17.1,5568172225,213,1.73,5568172217,56,Back,5568172221,141,49.4,5568172219,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864085,781,1,2,89,31,e3k8yw2rbmphyfu5htn4yi5jk,1,19.6,50.7,2025-03-09T02:26:03.546Z,2025-03-09T02:26:06Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5568172365,56,Back,5568172373,213,2.77,5568172371,212,11.3,5568172367,140,9.6,5568172369,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864111,782,1,2,89,33,e3k8yw2rbmphyfu5htn4yi5jk,1,5.5,58.2,2025-03-09T02:26:05.665Z,2025-03-09T02:26:09Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5568172591,212,19.9,5568172587,140,17.5,5568172589,141,80.9,5568172585,56,Back,5568172593,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864125,783,1,2,89,37,e3k8yw2rbmphyfu5htn4yi5jk,1,17.5,80.9,2025-03-09T02:26:09.362Z,2025-03-09T02:26:11Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5568172677,56,Back,5568172681,141,92.4,5568172687,213,0.50,5568172679,140,31.0,5568172685,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864143,784,1,2,89,39,e3k8yw2rbmphyfu5htn4yi5jk,0,31.0,92.4,2025-03-09T02:26:10.929Z,2025-03-09T02:26:13Z,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,5568172789,212,14.0,5568172791,213,0.09,5568172785,140,44.3,5568172781,56,Back,5568172787,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864167,581,1,2,89,43,83cpn99fh7ulkwe8nezy8a3mx,0,59.3,5.6,2025-03-09T02:26:15.602Z,2025-03-09T02:26:17Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5568172963,140,100.0,5568172959,157,,5568172965,141,9.5,5568172969,213,0.06,5568172967,212,43.0,5568172971,1,,5568172961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864229,582,5,2,89,45,83cpn99fh7ulkwe8nezy8a3mx,0,100.8,13.2,2025-03-09T02:26:16.929Z,2025-03-09T02:55:33Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5568173341,346,,5568173485,233,785,5568173335,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864183,785,5,2,89,45,e3k8yw2rbmphyfu5htn4yi5jk,1,-0.8,86.8,2025-03-09T02:26:16.929Z,2025-03-09T02:55:33Z,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,5568173089,346,,5568173449,233,582,5568173087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864191,786,1,2,89,48,e3k8yw2rbmphyfu5htn4yi5jk,1,3.2,56.4,2025-03-09T02:26:20.178Z,2025-03-09T02:26:22Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5568173135,56,Back,5568173143,213,5.05,5568173133,124,,5568173137,140,8.8,5568173147,237,,5568173141,212,17.9,5568173139,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864219,787,1,2,89,50,e3k8yw2rbmphyfu5htn4yi5jk,0,8.8,31.5,2025-03-09T02:26:22.026Z,2025-03-09T02:26:25Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5568173305,140,54.3,5568173301,157,,5568173311,213,6.10,5568173307,141,18.3,5568173313,1,,5568173309,212,48.6,5568173303,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864237,583,44,2,89,52,83cpn99fh7ulkwe8nezy8a3mx,1,43.2,81.0,2025-03-09T02:26:24.408Z,2025-03-09T03:12:54Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5568173389,56,Back,5568173393,285,,5568173467,233,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864233,788,44,2,89,52,e3k8yw2rbmphyfu5htn4yi5jk,0,56.8,19.0,2025-03-09T02:26:24.409Z,2025-03-09T03:12:54Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5568173367,56,Right,5568173369,286,,5568173495,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864275,584,1,2,89,53,83cpn99fh7ulkwe8nezy8a3mx,0,38.7,80.3,2025-03-09T02:26:25.225Z,2025-03-09T02:26:28Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5568173613,212,50.8,5568173609,140,86.5,5568173615,213,6.13,5568173607,56,Center,5568173619,1,,5568173605,3,,5568173611,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864299,789,1,2,89,56,e3k8yw2rbmphyfu5htn4yi5jk,1,9.9,27.0,2025-03-09T02:26:28.313Z,2025-03-09T02:26:29Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5568173719,213,1.99,5568173713,140,5.5,5568173717,212,11.4,5568173711,56,Back,5568173715,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864331,790,1,2,89,57,e3k8yw2rbmphyfu5htn4yi5jk,0,5.5,42.4,2025-03-09T02:26:29.642Z,2025-03-09T02:26:34Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5568173969,141,32.1,5568173971,212,45.6,5568173967,140,48.4,5568173973,213,6.13,5568173963,157,,5568173965,56,Back,5568173975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785868271,854,70,2,89,59,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-09T02:26:30.670Z,2025-03-09T02:34:30Z,,,,,5568198675,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864339,585,44,2,90,1,83cpn99fh7ulkwe8nezy8a3mx,1,48.8,66.8,2025-03-09T02:26:33.312Z,2025-03-09T03:12:54Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5568174007,56,Back,5568174009,285,,5568174105,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864335,791,44,2,90,1,e3k8yw2rbmphyfu5htn4yi5jk,0,51.2,33.2,2025-03-09T02:26:33.313Z,2025-03-09T03:12:55Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5568173991,56,Center,5568174135,286,,5568174131,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864355,586,1,2,90,2,83cpn99fh7ulkwe8nezy8a3mx,0,44.1,66.0,2025-03-09T02:26:34.011Z,2025-03-09T02:26:34Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5568174073,140,62.8,5568174075,141,45.1,5568174079,213,5.66,5568174069,3,,5568174077,212,24.2,5568174071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864401,792,1,2,90,6,e3k8yw2rbmphyfu5htn4yi5jk,1,38.8,50.6,2025-03-09T02:26:37.769Z,2025-03-09T02:26:39Z,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,5568174363,140,31.0,5568174369,213,4.14,5568174367,212,15.2,5568174361,56,Back,5568174365,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864423,793,1,2,90,7,e3k8yw2rbmphyfu5htn4yi5jk,1,31.0,31.8,2025-03-09T02:26:39.065Z,2025-03-09T02:26:42Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5568174513,56,Back,5568174523,213,5.38,5568174519,141,12.9,5568174521,212,16.3,5568174517,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864449,794,1,2,90,10,e3k8yw2rbmphyfu5htn4yi5jk,1,41.5,8.0,2025-03-09T02:26:42.041Z,2025-03-09T02:26:45Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5568174703,140,75.5,5568174711,1,,5568174705,141,49.1,5568174699,155,,5568174709,213,0.66,5568174707,212,45.3,5568174701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864451,795,1,2,90,13,e3k8yw2rbmphyfu5htn4yi5jk,0,73.3,48.7,2025-03-09T02:26:45.633Z,2025-03-09T03:11:14Z,5t1wvh34lm993otbc3469uzxm,J. Conway,,,5568174739,213,5.36,5568174727,140,79.8,5568174735,212,11.3,5568174725,56,Center,5568174731,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864465,587,1,2,90,14,83cpn99fh7ulkwe8nezy8a3mx,1,22.1,57.6,2025-03-09T02:26:46.178Z,2025-03-09T02:26:48Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5568174811,56,Back,5568174815,141,67.8,5568174817,212,11.0,5568174813,140,14.0,5568174819,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864483,589,1,2,90,17,83cpn99fh7ulkwe8nezy8a3mx,0,13.3,68.4,2025-03-09T02:26:48.994Z,2025-03-09T02:26:50Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5568174935,213,0.84,5568174933,212,3.6,5568174937,1,,5568174931,141,72.4,5568174927,56,Back,5568174991,236,,5568175003,286,,5568174929,140,15.6,5568174995,233,796,5568174925,157,,,,,,,,,,,,,,,,,,,,,,,,,
2785864489,796,74,2,90,17,e3k8yw2rbmphyfu5htn4yi5jk,1,92.0,26.7,2025-03-09T02:26:48.995Z,2025-03-09T02:44:19Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5568175013,233,589,5568174967,285,,5568174965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864727,590,5,2,90,20,83cpn99fh7ulkwe8nezy8a3mx,1,-1.2,79.2,2025-03-09T02:26:52.510Z,2025-03-09T02:55:34Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5568176339,56,Back,5568176341,346,,5568176383,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864703,797,5,2,90,20,e3k8yw2rbmphyfu5htn4yi5jk,0,101.2,20.8,2025-03-09T02:26:52.510Z,2025-03-09T02:55:34Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5568176173,346,,5568176399,233,590,5568176171,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864757,591,1,2,90,47,83cpn99fh7ulkwe8nezy8a3mx,0,3.2,41.5,2025-03-09T02:27:18.746Z,2025-03-09T02:27:21Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5568176531,56,Center,5568176537,212,59.3,5568176541,1,,5568176539,213,6.21,5568176543,74,,5568176535,141,34.8,5568176529,124,,5568176533,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864775,798,1,2,90,50,e3k8yw2rbmphyfu5htn4yi5jk,1,37.8,66.1,2025-03-09T02:27:21.688Z,2025-03-09T02:27:24Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5568176653,140,29.4,5568176655,141,37.0,5568176659,213,4.29,5568176649,3,,5568176651,56,Back,5568176657,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864831,800,1,2,90,55,e3k8yw2rbmphyfu5htn4yi5jk,1,26.9,24.4,2025-03-09T02:27:26.689Z,2025-03-09T02:27:31Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5568176967,56,Right,5568176979,212,36.1,5568176987,1,,5568176969,140,60.6,5568176983,213,6.08,5568176975,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864843,801,1,2,90,59,e3k8yw2rbmphyfu5htn4yi5jk,0,78.7,13.1,2025-03-09T02:27:31.642Z,2025-03-09T02:27:33Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5568177089,141,48.1,5568177081,2,,5568177091,212,29.0,5568177087,140,94.4,5568177093,213,0.97,5568177083,155,,5568177085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864929,593,1,2,91,14,83cpn99fh7ulkwe8nezy8a3mx,1,4.6,48.5,2025-03-09T02:27:45.849Z,2025-03-09T02:27:48Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5568177695,212,29.0,5568177693,141,23.0,5568177691,140,26.7,5568177687,123,,5568177697,213,5.64,5568177713,287,,5568177689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864969,594,1,2,91,19,83cpn99fh7ulkwe8nezy8a3mx,1,35.9,13.2,2025-03-09T02:27:51.138Z,2025-03-09T02:27:53Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5568177985,56,Right,5568177993,213,0.26,5568177987,140,54.4,5568177991,212,20.1,5568177989,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865011,595,1,2,91,21,83cpn99fh7ulkwe8nezy8a3mx,1,57.7,20.1,2025-03-09T02:27:53.490Z,2025-03-09T02:28:00Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5568178281,141,62.7,5568178285,213,1.44,5568178279,140,61.3,5568178277,56,Center,5568178283,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865037,596,1,2,91,28,83cpn99fh7ulkwe8nezy8a3mx,1,73.6,76.3,2025-03-09T02:28:00.194Z,2025-03-09T02:28:03Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5568178477,212,16.3,5568178475,141,95.1,5568178471,56,Left,5568178479,213,0.90,5568178473,140,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865077,597,1,2,91,31,83cpn99fh7ulkwe8nezy8a3mx,1,79.3,92.6,2025-03-09T02:28:03.641Z,2025-03-09T02:28:08Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5568178721,1,,5568178719,213,3.45,5568178711,56,Back,5568178717,212,36.6,5568178713,140,46.1,5568178715,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865081,598,1,2,91,36,83cpn99fh7ulkwe8nezy8a3mx,1,42.0,75.6,2025-03-09T02:28:08.241Z,2025-03-09T02:28:09Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5568178767,56,Back,5568178771,141,53.3,5568178775,213,4.28,5568178773,212,16.7,5568178769,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865099,599,1,2,91,37,83cpn99fh7ulkwe8nezy8a3mx,1,35.3,52.7,2025-03-09T02:28:09.250Z,2025-03-09T02:28:12Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5568178913,213,5.08,5568178909,141,21.5,5568178907,140,43.1,5568178905,56,Back,5568178911,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
