id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2805418019,519,61,2,70,53,kfq8fhwnmycbtad1u0fyefx0,1,60.1,56.9,2025-04-24T02:36:45.046Z,2025-04-24T02:36:45Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5675669083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418037,643,1,2,70,57,bk3zg8yaj5uoqhxzwons3bo8a,1,51.3,16.6,2025-04-24T02:36:48.702Z,2025-04-24T02:37:51Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5675669231,140,87.3,5675669237,213,6.21,5675669239,1,,5675669233,141,12.7,5675669235,212,37.9,5675669229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418067,644,43,2,71,2,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T02:36:54.100Z,2025-04-24T02:37:22Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5675669455,346,0,5675670059,144,5,5675669453,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418173,650,1,2,71,3,bk3zg8yaj5uoqhxzwons3bo8a,1,98.8,18.8,2025-04-24T02:36:54.539Z,2025-04-24T04:33:36Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,5675669985,141,77.5,5675669991,1,,5675669983,140,77.3,5675669989,213,2.09,5675669987,212,45.9,5675669981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418093,645,1,2,71,10,bk3zg8yaj5uoqhxzwons3bo8a,1,80.3,52.2,2025-04-24T02:37:01.975Z,2025-04-24T02:37:06Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5675669559,141,70.8,5675669565,213,1.85,5675669563,212,13.1,5675669557,140,76.9,5675669555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418105,646,1,2,71,14,bk3zg8yaj5uoqhxzwons3bo8a,1,76.9,70.8,2025-04-24T02:37:06.205Z,2025-04-24T02:37:07Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675669629,212,6.1,5675669633,213,4.28,5675669623,140,74.5,5675669627,141,62.7,5675669619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418113,647,1,2,71,16,bk3zg8yaj5uoqhxzwons3bo8a,1,74.5,62.7,2025-04-24T02:37:07.700Z,2025-04-24T02:37:09Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5675669681,141,71.4,5675669677,56,Center,5675669679,140,70.5,5675669683,212,7.3,5675669685,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418135,648,1,2,71,17,bk3zg8yaj5uoqhxzwons3bo8a,1,70.5,71.5,2025-04-24T02:37:09.371Z,2025-04-24T04:33:38Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,1.0,5675669783,56,Center,5675669791,213,5.66,5675670975,210,15,5675669785,140,80.4,5675669787,141,60.5,5675670977,154,,5675669789,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418141,649,15,2,71,21,bk3zg8yaj5uoqhxzwons3bo8a,1,78.7,64.0,2025-04-24T02:37:12.764Z,2025-04-24T03:57:21Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,5675670985,154,,5675670983,29,,5675669807,18,,5675670997,147,52.3,5675670991,102,49.4,5675758235,78,,5675697637,72,,5675669809,56,Center,5675669805,22,,5675670995,146,5675670987,55,5675670993,103,5.1,97.7,648,5675671017,233,520,,,,,,,,,,,
2805418147,520,10,2,71,21,kfq8fhwnmycbtad1u0fyefx0,1,1.3,45.7,2025-04-24T02:37:12.864Z,2025-04-24T02:38:08Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5675669873,182,,5675669871,178,,5675671037,233,649,5675669875,56,Back,5675669869,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418219,522,27,2,71,42,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-24T02:37:34.310Z,2025-04-24T03:38:53Z,,,,5675736043,233,651,5675670353,53,ewibb8s7p2l6f5sekvkqu4a5m,5675670351,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418227,651,27,2,71,42,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T02:37:34.310Z,2025-04-24T03:38:52Z,,,,5675736027,233,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418221,523,28,2,71,48,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-24T02:37:39.590Z,2025-04-24T03:38:54Z,,,,5675670359,55,522,5675736071,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418291,652,28,2,71,48,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T02:37:39.590Z,2025-04-24T03:38:53Z,,,,5675736063,233,523,5675670699,55,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418373,525,1,2,72,15,kfq8fhwnmycbtad1u0fyefx0,1,11.6,46.3,2025-04-24T02:38:06.533Z,2025-04-24T02:38:12Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5675671157,212,22.3,5675671153,141,76.4,5675671149,140,20.1,5675671145,56,Back,5675671161,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418401,526,1,2,72,20,kfq8fhwnmycbtad1u0fyefx0,1,21.8,64.6,2025-04-24T02:38:12.399Z,2025-04-24T02:38:19Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675671277,56,Back,5675671287,1,,5675671281,141,20.7,5675671279,140,37.0,5675671285,213,5.20,5675671275,155,,5675671283,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418403,527,4,2,72,26,kfq8fhwnmycbtad1u0fyefx0,1,38.7,15.6,2025-04-24T02:38:17.890Z,2025-04-24T02:38:25Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5675671363,56,Back,5675671359,13,,5675671365,152,,5675671367,286,,5675671361,294,,5675671381,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418393,654,4,2,72,26,bk3zg8yaj5uoqhxzwons3bo8a,0,61.3,84.4,2025-04-24T02:38:17.891Z,2025-04-24T02:38:26Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675671387,233,527,5675671329,13,,5675671337,285,,5675671331,294,,5675671333,56,Left,5675671335,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418437,528,1,2,72,33,kfq8fhwnmycbtad1u0fyefx0,1,34.4,15.8,2025-04-24T02:38:25.158Z,2025-04-24T02:38:28Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,5675671523,140,26.0,5675671525,141,33.3,5675671529,213,2.21,5675671517,5,,5675671521,56,Back,5675671527,212,14.8,5675671519,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418457,529,1,2,72,36,kfq8fhwnmycbtad1u0fyefx0,1,25.5,33.3,2025-04-24T02:38:27.877Z,2025-04-24T02:38:31Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5675671639,141,69.9,5675671643,213,1.55,5675671641,212,24.9,5675671635,56,Back,5675671637,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418473,530,1,2,72,39,kfq8fhwnmycbtad1u0fyefx0,1,28.3,73.6,2025-04-24T02:38:30.829Z,2025-04-24T02:38:33Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675671765,212,16.2,5675671759,56,Back,5675671761,140,39.9,5675671767,213,0.72,5675671763,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418501,531,1,2,72,41,kfq8fhwnmycbtad1u0fyefx0,0,35.0,88.0,2025-04-24T02:38:33.077Z,2025-04-24T02:38:37Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,5675671887,56,Left,5675671893,212,27.7,5675671891,141,100.0,5675671895,213,0.34,5675671889,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418505,532,5,2,72,45,kfq8fhwnmycbtad1u0fyefx0,0,60.8,101.4,2025-04-24T02:38:37.257Z,2025-04-24T03:38:43Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,5675671923,56,Left,5675671925,347,,5675697711,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418537,655,5,2,72,45,bk3zg8yaj5uoqhxzwons3bo8a,1,39.2,-1.4,2025-04-24T02:38:37.257Z,2025-04-24T03:38:43Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675697707,233,532,5675672159,56,Back,5675672161,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418549,656,1,2,72,55,bk3zg8yaj5uoqhxzwons3bo8a,1,37.5,0.0,2025-04-24T02:38:46.805Z,2025-04-24T02:38:50Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,5675672239,140,11.1,5675672243,212,34.9,5675672245,213,2.49,5675672237,56,Back,5675672247,1,,5675672241,141,29.2,5675672235,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418557,657,1,2,72,59,bk3zg8yaj5uoqhxzwons3bo8a,0,11.4,29.1,2025-04-24T02:38:51.252Z,2025-04-24T02:38:52Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,5675672279,141,59.1,5675672277,140,59.3,5675672281,212,54.3,5675672273,157,,5675672283,213,0.39,5675672285,1,,5675672275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418583,533,1,2,73,2,kfq8fhwnmycbtad1u0fyefx0,0,29.7,34.6,2025-04-24T02:38:53.541Z,2025-04-24T03:04:09Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,5675672415,140,58.0,5675672413,56,Right,5675672417,141,17.4,5675672421,213,5.91,5675672419,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418573,658,1,2,73,4,bk3zg8yaj5uoqhxzwons3bo8a,0,40.4,88.0,2025-04-24T02:38:55.555Z,2025-04-24T02:38:57Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675672369,213,0.42,5675672367,212,21.7,5675672361,56,Left,5675672371,1,,5675672363,140,59.2,5675672359,157,,5675672365,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418593,534,5,2,73,5,kfq8fhwnmycbtad1u0fyefx0,1,42.6,-1.3,2025-04-24T02:38:56.912Z,2025-04-24T03:38:44Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,5675672497,233,659,5675672487,347,,5675672485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418581,659,5,2,73,5,bk3zg8yaj5uoqhxzwons3bo8a,0,57.4,101.3,2025-04-24T02:38:56.912Z,2025-04-24T03:38:44Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675672409,56,Left,5675672515,233,534,5675672411,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418607,535,1,2,73,12,kfq8fhwnmycbtad1u0fyefx0,1,45.1,0.0,2025-04-24T02:39:03.543Z,2025-04-24T02:39:06Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5675672617,213,2.20,5675672611,140,35.9,5675672609,56,Back,5675672613,141,18.6,5675672615,212,16.4,5675672607,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418621,536,1,2,73,15,kfq8fhwnmycbtad1u0fyefx0,1,38.3,17.4,2025-04-24T02:39:06.549Z,2025-04-24T02:39:09Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,5675672665,140,11.8,5675672663,56,Back,5675672671,213,2.90,5675672667,141,27.3,5675672669,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418633,537,1,2,73,17,kfq8fhwnmycbtad1u0fyefx0,0,11.7,27.3,2025-04-24T02:39:09.076Z,2025-04-24T02:39:13Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5675672745,1,,5675672739,141,25.9,5675672743,213,6.27,5675672737,140,66.2,5675672741,212,57.2,5675672735,56,Center,5675672733,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418631,660,44,2,73,21,bk3zg8yaj5uoqhxzwons3bo8a,1,36.6,76.4,2025-04-24T02:39:12.980Z,2025-04-24T03:12:24Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5675672819,233,538,5675672731,285,,5675672729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418643,538,44,2,73,21,kfq8fhwnmycbtad1u0fyefx0,0,63.4,23.6,2025-04-24T02:39:12.981Z,2025-04-24T03:12:24Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5675672807,56,Center,5675672827,233,660,5675672809,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418645,661,1,2,73,21,bk3zg8yaj5uoqhxzwons3bo8a,0,41.4,80.3,2025-04-24T02:39:13.190Z,2025-04-24T02:39:17Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5675672833,56,Left,5675672835,140,70.4,5675672841,213,0.45,5675672837,141,100.0,5675672831,3,,5675672839,212,33.8,5675672843,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418673,539,5,2,73,24,kfq8fhwnmycbtad1u0fyefx0,1,31.2,-1.4,2025-04-24T02:39:16.272Z,2025-04-24T03:38:45Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5675672999,233,662,5675672995,347,,5675672993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418649,662,5,2,73,24,bk3zg8yaj5uoqhxzwons3bo8a,0,68.8,101.4,2025-04-24T02:39:16.272Z,2025-04-24T03:38:45Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5675672851,347,,5675672849,56,Left,5675673005,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418687,540,1,2,73,31,kfq8fhwnmycbtad1u0fyefx0,0,33.6,0.0,2025-04-24T02:39:23.389Z,2025-04-24T02:40:36Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5675673069,212,16.1,5675673071,213,0.80,5675673065,140,44.3,5675673067,141,15.6,5675673063,56,Back,5675673061,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418691,663,43,2,73,36,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T02:39:28.427Z,2025-04-24T03:02:58Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5675673093,56,Left,5675694021,144,44,5675673095,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418695,664,1,2,73,37,bk3zg8yaj5uoqhxzwons3bo8a,0,52.6,83.2,2025-04-24T02:39:28.916Z,2025-04-24T02:39:29Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5675673115,56,Center,5675673113,155,,5675673123,213,5.62,5675673117,140,61.0,5675673121,212,11.2,5675673119,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418707,541,61,2,73,38,kfq8fhwnmycbtad1u0fyefx0,1,29.7,29.5,2025-04-24T02:39:29.980Z,2025-04-24T02:40:19Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5675673199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418711,542,3,2,73,41,kfq8fhwnmycbtad1u0fyefx0,1,46.2,26.8,2025-04-24T02:39:33.312Z,2025-04-24T03:12:18Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5675673225,286,,5675673223,56,Back,5675673247,233,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418717,665,45,2,73,41,bk3zg8yaj5uoqhxzwons3bo8a,0,53.8,73.2,2025-04-24T02:39:33.312Z,2025-04-24T03:12:18Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5675673245,285,,5675673243,56,Center,5675673251,233,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418719,543,1,2,73,42,kfq8fhwnmycbtad1u0fyefx0,1,50.9,28.2,2025-04-24T02:39:33.877Z,2025-04-24T02:39:35Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5675673259,141,34.3,5675673261,212,15.7,5675673263,213,0.27,5675673257,140,65.3,5675673255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418731,544,1,2,73,43,kfq8fhwnmycbtad1u0fyefx0,1,65.3,34.3,2025-04-24T02:39:35.228Z,2025-04-24T02:39:38Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5675673333,140,65.7,5675673335,141,43.3,5675673337,212,6.1,5675673331,56,Center,5675673339,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418739,545,50,2,73,46,kfq8fhwnmycbtad1u0fyefx0,1,66.1,44.9,2025-04-24T02:39:37.897Z,2025-04-24T03:12:15Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5675673363,56,Center,5675673365,286,,5675673381,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418737,666,7,2,73,46,bk3zg8yaj5uoqhxzwons3bo8a,0,33.9,55.1,2025-04-24T02:39:37.898Z,2025-04-24T03:12:14Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5675673359,56,Back,5675673373,233,545,5675673361,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418767,546,1,2,73,48,kfq8fhwnmycbtad1u0fyefx0,0,71.0,68.2,2025-04-24T02:39:40.007Z,2025-04-24T02:39:43Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,5675673555,213,5.65,5675673549,141,34.8,5675673547,140,100.0,5675673557,1,,5675673551,212,38.2,5675673545,56,Center,5675673543,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418775,547,5,2,73,51,kfq8fhwnmycbtad1u0fyefx0,0,100.8,33.6,2025-04-24T02:39:43.031Z,2025-04-24T03:38:45Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,5675673719,233,667,5675673633,346,,5675673631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418777,667,5,2,73,51,bk3zg8yaj5uoqhxzwons3bo8a,1,-0.8,66.4,2025-04-24T02:39:43.031Z,2025-04-24T02:39:56Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5675673639,346,,5675673693,233,547,5675673637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418783,668,18,2,74,33,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T02:40:24.846Z,2025-04-24T02:40:26Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5675673671,55,669,5675673653,44,Midfielder,5675673651,42,,5675673655,59,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418785,669,19,2,74,33,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T02:40:24.847Z,2025-04-24T02:44:28Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,5675673661,145,8,5675673667,55,668,5675673657,42,,5675674443,293,4,5675673663,59,27,5675680827,292,5,5675673665,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418813,670,18,2,74,34,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T02:40:25.929Z,2025-04-24T02:40:28Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,5675673833,42,,5675673837,59,9,5675673915,55,671,5675673835,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805418821,671,19,2,74,34,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T02:40:25.930Z,2025-04-24T02:44:26Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,5675674531,293,1,5675673881,145,11,5675673887,55,670,5675673877,42,,5675673885,44,Midfielder,5675673883,59,10,5675680791,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419037,672,1,2,74,59,bk3zg8yaj5uoqhxzwons3bo8a,0,4.8,43.1,2025-04-24T02:40:51.092Z,2025-04-24T02:40:56Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,5675675337,212,79.8,5675675331,56,Center,5675675339,213,6.10,5675675343,74,,5675675335,141,21.5,5675675333,140,79.5,5675675329,124,,5675675341,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419069,548,5,2,75,8,kfq8fhwnmycbtad1u0fyefx0,1,-1.2,63.3,2025-04-24T02:40:59.518Z,2025-04-24T03:38:46Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675697861,233,785,5675675473,346,,5675675471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805422359,785,5,2,75,8,bk3zg8yaj5uoqhxzwons3bo8a,0,101.2,36.7,2025-04-24T02:40:59.518Z,2025-04-24T03:38:46Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675697853,56,Center,5675697855,346,,5675697869,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419083,549,1,2,75,9,kfq8fhwnmycbtad1u0fyefx0,1,1.7,50.7,2025-04-24T02:41:01.508Z,2025-04-24T02:41:04Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5675675569,141,85.1,5675675567,140,10.9,5675675571,212,25.3,5675675577,237,,5675675563,124,,5675675573,213,1.18,5675675565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419133,550,1,2,75,12,kfq8fhwnmycbtad1u0fyefx0,1,13.9,85.6,2025-04-24T02:41:04.245Z,2025-04-24T02:41:13Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675675827,141,59.3,5675675829,212,20.5,5675675823,56,Back,5675675831,213,4.20,5675675825,140,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419147,551,1,2,75,22,kfq8fhwnmycbtad1u0fyefx0,1,13.8,46.6,2025-04-24T02:41:13.742Z,2025-04-24T02:41:19Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5675675945,56,Center,5675675943,155,,5675675951,212,39.5,5675675947,140,50.5,5675675955,1,,5675675953,213,0.23,5675675949,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419151,673,83,2,75,26,bk3zg8yaj5uoqhxzwons3bo8a,0,48.6,46.7,2025-04-24T02:41:18.027Z,2025-04-24T04:30:43Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5675774611,399,6d45ccicyo6dregi9cm4ad4kq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419153,552,4,2,75,27,kfq8fhwnmycbtad1u0fyefx0,1,46.3,61.9,2025-04-24T02:41:18.974Z,2025-04-24T03:11:58Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675675999,286,,5675675997,265,,5675675991,13,,5675675993,56,Back,5675676053,233,674,5675675995,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419163,674,4,2,75,27,bk3zg8yaj5uoqhxzwons3bo8a,0,53.7,38.1,2025-04-24T02:41:18.975Z,2025-04-24T04:24:25Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,5675676077,233,552,5675676041,265,,5675676035,13,,5675676039,152,,5675676043,285,,5675676037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419193,553,1,2,75,31,kfq8fhwnmycbtad1u0fyefx0,1,44.8,61.1,2025-04-24T02:41:23.124Z,2025-04-24T02:41:28Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675676169,152,,5675676179,213,2.01,5675676167,5,,5675676171,56,Back,5675676177,212,13.7,5675676175,141,79.4,5675676173,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419203,554,1,2,75,36,kfq8fhwnmycbtad1u0fyefx0,1,59.3,75.7,2025-04-24T02:41:28.491Z,2025-04-24T02:41:30Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675676245,140,66.3,5675676243,56,Center,5675676251,213,6.04,5675676247,141,73.0,5675676249,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419207,555,1,2,75,38,kfq8fhwnmycbtad1u0fyefx0,0,66.3,73.0,2025-04-24T02:41:30.163Z,2025-04-24T02:41:31Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5675676261,140,75.8,5675676267,213,5.41,5675676263,141,55.5,5675676265,212,15.5,5675676259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419223,675,1,2,75,41,bk3zg8yaj5uoqhxzwons3bo8a,0,19.8,39.5,2025-04-24T02:41:32.726Z,2025-04-24T02:41:33Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5675676339,56,Back,5675676343,141,21.3,5675676345,212,22.1,5675676337,155,,5675676347,213,5.69,5675676341,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805419239,556,1,2,75,43,kfq8fhwnmycbtad1u0fyefx0,1,56.9,62.4,2025-04-24T02:41:35.091Z,2025-04-24T02:41:38Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5675676481,212,7.4,5675676483,213,1.50,5675676477,140,57.4,5675676475,56,Center,5675676479,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
