id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2818654919,694,1,2,83,20,bu5w8wprynlj9mvphvy8sd94f,1,26.9,31.6,2025-05-25T00:50:56.636Z,2025-05-25T00:51:00Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5748787599,212,7.7,5748787595,140,34.2,5748787597,141,31.8,5748787601,213,0.02,5748787593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818654955,695,1,2,83,24,bu5w8wprynlj9mvphvy8sd94f,1,37.1,33.1,2025-05-25T00:51:00.595Z,2025-05-25T00:51:03Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5748787785,140,51.8,5748787791,213,5.98,5748787789,212,16.2,5748787783,56,Center,5748787787,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818654967,696,43,2,83,26,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-25T00:51:03.340Z,2025-05-25T00:51:10Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748788239,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818654973,697,4,2,83,27,bu5w8wprynlj9mvphvy8sd94f,1,53.8,22.8,2025-05-25T00:51:03.555Z,2025-05-25T00:51:09Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748788033,233,735,5748787981,295,,5748787979,13,,5748787987,152,,5748787983,56,Center,5748787991,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818654961,735,4,2,83,27,c9xffml4i7ihblp1qhus9w3fu,0,46.2,77.2,2025-05-25T00:51:03.556Z,2025-05-25T00:51:38Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748788059,233,697,5748787851,13,,5748787853,56,Back,5748787859,285,,5748787855,152,,5748789181,295,,5748789907,55,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818655275,736,17,2,83,55,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-25T00:51:32.309Z,2025-05-25T00:51:38Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748789841,31,,5748789843,393,,5748789847,55,735,5748789845,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818655715,698,1,2,84,23,bu5w8wprynlj9mvphvy8sd94f,0,66.1,9.8,2025-05-25T00:52:00.066Z,2025-05-25T00:52:18Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5748791945,141,62.1,5748791951,1,,5748791949,213,1.00,5748791947,212,42.3,5748791941,140,87.9,5748791931,2,,5748791933,5,,5748791937,152,,5748791935,155,5748791939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818655609,737,44,2,84,23,c9xffml4i7ihblp1qhus9w3fu,1,11.7,39.7,2025-05-25T00:52:00.412Z,2025-05-25T01:24:20Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5748791317,56,Back,5748892869,233,699,5748791319,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818655719,699,44,2,84,23,bu5w8wprynlj9mvphvy8sd94f,0,88.3,60.3,2025-05-25T00:52:00.413Z,2025-05-25T01:24:21Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5748792197,56,Center,5748892995,233,737,5748792201,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818655617,738,12,2,84,24,c9xffml4i7ihblp1qhus9w3fu,1,14.0,36.1,2025-05-25T00:52:00.684Z,2025-05-25T01:08:25Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5748791363,15,,5748791347,140,15.0,5748791349,141,41.2,5748791345,56,Back,5748791353,213,1.28,5748791351,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818655815,739,12,2,84,26,c9xffml4i7ihblp1qhus9w3fu,1,15.0,41.2,2025-05-25T00:52:02.581Z,2025-05-25T01:08:23Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5748792501,213,0.05,5748792493,56,Back,5748792497,141,43.0,5748792499,212,26.2,5748792495,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665637,835,81,2,84,30,c9xffml4i7ihblp1qhus9w3fu,0,27.0,29.7,2025-05-25T00:52:06.529Z,2025-05-25T01:08:18Z,,,,,5748850927,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818655819,740,43,2,84,43,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-25T00:52:20.397Z,2025-05-25T01:08:04Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748792705,56,Back,5748792711,285,0,5748792709,265,0,5748792703,13,0,5748850447,144,4,5748792707,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818655893,742,28,2,84,50,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-25T00:52:27.445Z,2025-05-25T00:52:27Z,,,,,5748792945,55,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818655921,743,68,2,84,53,c9xffml4i7ihblp1qhus9w3fu,1,10.3,44.5,2025-05-25T00:52:29.653Z,2025-05-25T01:08:21Z,,,,,5748851505,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818655999,744,1,2,84,55,c9xffml4i7ihblp1qhus9w3fu,0,24.7,37.3,2025-05-25T00:52:31.692Z,2025-05-25T00:52:35Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748793489,141,48.7,5748793493,213,0.16,5748793491,212,49.1,5748793479,157,,5748793495,1,,5748793483,56,Center,5748793487,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656083,701,61,2,84,58,bu5w8wprynlj9mvphvy8sd94f,0,21.5,55.2,2025-05-25T00:52:34.914Z,2025-05-25T01:20:28Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5748793863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656031,745,3,2,84,58,c9xffml4i7ihblp1qhus9w3fu,0,78.6,46.6,2025-05-25T00:52:35.528Z,2025-05-25T01:20:29Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5748793609,286,,5748895975,233,819,5748793607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818673211,819,7,2,84,59,bu5w8wprynlj9mvphvy8sd94f,1,21.4,53.4,2025-05-25T00:52:35.529Z,2025-05-25T01:20:27Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5748895927,285,,5748895937,233,745,5748895925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656129,702,61,2,85,0,bu5w8wprynlj9mvphvy8sd94f,1,25.2,54.4,2025-05-25T00:52:36.869Z,2025-05-25T01:20:28Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748794169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656071,746,61,2,85,2,c9xffml4i7ihblp1qhus9w3fu,0,86.0,48.7,2025-05-25T00:52:39.460Z,2025-05-25T01:07:40Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5748793829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656153,704,1,2,85,6,bu5w8wprynlj9mvphvy8sd94f,1,13.6,63.6,2025-05-25T00:52:43.499Z,2025-05-25T00:52:49Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5748794417,287,,5748794321,123,,5748794327,141,96.2,5748794323,56,Back,5748794331,213,0.68,5748794325,140,39.8,5748794329,212,35.3,5748794695,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656239,705,1,2,85,13,bu5w8wprynlj9mvphvy8sd94f,1,39.4,93.3,2025-05-25T00:52:49.690Z,2025-05-25T01:20:44Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5748794865,212,16.5,5748794867,213,3.59,5748794863,141,82.7,5748794859,56,Back,5748794861,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656259,706,1,2,85,15,bu5w8wprynlj9mvphvy8sd94f,1,25.3,82.7,2025-05-25T00:52:51.818Z,2025-05-25T00:52:53Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748794971,140,32.3,5748794977,213,5.26,5748794973,141,65.1,5748794969,56,Back,5748794975,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656299,707,1,2,85,16,bu5w8wprynlj9mvphvy8sd94f,1,32.3,65.1,2025-05-25T00:52:53.355Z,2025-05-25T00:52:57Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5748795203,141,14.7,5748795193,155,,5748795207,213,5.59,5748795201,140,71.2,5748795209,1,,5748795199,56,Right,5748795205,212,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656311,708,1,2,85,20,bu5w8wprynlj9mvphvy8sd94f,1,71.2,14.7,2025-05-25T00:52:57.225Z,2025-05-25T00:52:58Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5748795257,56,Center,5748795265,212,13.0,5748795255,3,,5748795259,140,67.9,5748795267,213,1.84,5748795263,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656315,709,1,2,85,21,bu5w8wprynlj9mvphvy8sd94f,0,67.9,33.1,2025-05-25T00:52:58.226Z,2025-05-25T00:52:59Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748795291,213,5.73,5748795285,140,84.2,5748795289,212,20.1,5748795281,3,,5748795287,141,17.7,5748795283,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656345,747,12,2,85,24,c9xffml4i7ihblp1qhus9w3fu,1,26.8,88.6,2025-05-25T00:53:00.662Z,2025-05-25T00:53:02Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748795451,140,26.5,5748795453,141,100.0,5748795457,212,8.4,5748795449,56,Back,5748795471,15,,5748795511,167,,5748795459,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656377,710,5,2,85,25,bu5w8wprynlj9mvphvy8sd94f,1,76.2,-1.2,2025-05-25T00:53:01.957Z,2025-05-25T01:33:39Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748795631,56,Right,5748795669,233,748,5748795633,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656355,748,5,2,85,25,c9xffml4i7ihblp1qhus9w3fu,0,23.8,101.2,2025-05-25T00:53:01.957Z,2025-05-25T00:53:07Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748795491,56,Back,5748795493,347,,5748795709,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656463,711,1,2,85,32,bu5w8wprynlj9mvphvy8sd94f,1,77.4,0.0,2025-05-25T00:53:09.401Z,2025-05-25T00:53:10Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748796041,107,,5748796043,56,Right,5748796047,141,14.7,5748796051,213,2.41,5748796045,140,66.6,5748796049,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656473,712,1,2,85,33,bu5w8wprynlj9mvphvy8sd94f,1,66.6,14.7,2025-05-25T00:53:10.514Z,2025-05-25T00:53:12Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5748796105,212,17.1,5748796099,56,Right,5748796103,141,12.2,5748796107,213,6.18,5748796101,140,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656511,713,1,2,85,35,bu5w8wprynlj9mvphvy8sd94f,1,82.8,12.2,2025-05-25T00:53:11.905Z,2025-05-25T00:53:19Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748796293,2,,5748796297,56,Left,5748796305,213,1.30,5748796295,155,,5748796605,1,,5748796301,141,89.3,5748796299,140,96.7,5748796303,212,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656575,714,3,2,85,40,bu5w8wprynlj9mvphvy8sd94f,0,94.5,89.4,2025-05-25T00:53:17.363Z,2025-05-25T01:27:47Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5748796691,286,,5748796777,233,749,5748796689,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656545,749,7,2,85,40,c9xffml4i7ihblp1qhus9w3fu,1,5.5,10.6,2025-05-25T00:53:17.364Z,2025-05-25T01:27:46Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5748796549,285,,5748796749,233,714,5748796545,167,,5748796547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656587,715,6,2,85,41,bu5w8wprynlj9mvphvy8sd94f,1,93.2,89.4,2025-05-25T00:53:18.261Z,2025-05-25T01:23:59Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5748796773,73,,5748796771,56,Left,5748796781,233,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656551,750,6,2,85,41,c9xffml4i7ihblp1qhus9w3fu,0,6.8,10.6,2025-05-25T00:53:18.261Z,2025-05-25T00:53:24Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5748796659,56,Back,5748796823,233,715,5748796661,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656835,716,1,2,86,4,bu5w8wprynlj9mvphvy8sd94f,0,99.5,99.5,2025-05-25T00:53:40.864Z,2025-05-25T00:53:43Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5748798067,6,,5748798065,2,,5748798069,155,,5748798075,140,93.4,5748798079,212,30.9,5748798081,213,4.50,5748798073,56,Center,5748798077,141,55.1,5748798071,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656859,751,12,2,86,7,c9xffml4i7ihblp1qhus9w3fu,1,10.7,43.4,2025-05-25T00:53:43.972Z,2025-05-25T00:53:46Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748798207,56,Back,5748798215,213,0.17,5748798209,140,12.9,5748798211,141,44.0,5748798217,15,,5748798213,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656883,717,15,2,86,9,bu5w8wprynlj9mvphvy8sd94f,1,84.3,43.6,2025-05-25T00:53:46.169Z,2025-05-25T01:38:45Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748798357,17,,5748948769,328,,5748800675,103,19,5748800699,231,48.2,5748800673,102,50.0,5748800677,215,,5748800671,78,,5748800689,147,45.7,5748800479,25,5748800481,20,,,5748798359,56,Center,5748800485,82,,5748800683,146,89.4,5748800679,458,,5748800709,233,752,5748800693,230,99.5,,,,,,,,
2818656877,752,10,2,86,9,c9xffml4i7ihblp1qhus9w3fu,1,10.6,54.3,2025-05-25T00:53:46.269Z,2025-05-25T00:54:22Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5748798317,56,Back,5748800759,233,717,5748798315,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656897,753,50,2,86,11,c9xffml4i7ihblp1qhus9w3fu,1,21.8,32.6,2025-05-25T00:53:48.476Z,2025-05-25T01:27:47Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5748798829,233,718,5748798431,285,,5748798429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656953,718,7,2,86,11,bu5w8wprynlj9mvphvy8sd94f,1,78.2,67.4,2025-05-25T00:53:48.477Z,2025-05-25T01:27:47Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748798739,56,Center,5748798741,286,,5748798769,233,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818658581,741,61,2,86,12,bu5w8wprynlj9mvphvy8sd94f,0,85.4,69.9,2025-05-25T00:53:48.535Z,2025-05-25T00:56:51Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748807947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656935,754,1,2,86,13,c9xffml4i7ihblp1qhus9w3fu,1,24.6,32.1,2025-05-25T00:53:49.740Z,2025-05-25T00:53:51Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5748798609,56,Back,5748798611,140,15.6,5748798617,213,3.16,5748798613,141,31.9,5748798615,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656951,755,12,2,86,15,c9xffml4i7ihblp1qhus9w3fu,1,15.6,31.9,2025-05-25T00:53:51.568Z,2025-05-25T00:56:39Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5748798731,140,26.4,5748798733,141,33.0,5748798737,213,0.07,5748798729,56,Back,5748798735,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656979,719,3,2,86,16,bu5w8wprynlj9mvphvy8sd94f,1,77.1,68.6,2025-05-25T00:53:53.253Z,2025-05-25T01:24:07Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5748798857,286,,5748798855,56,Center,5748798917,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818656959,756,45,2,86,16,c9xffml4i7ihblp1qhus9w3fu,0,22.9,31.4,2025-05-25T00:53:53.253Z,2025-05-25T01:24:08Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5748798765,285,,5748798759,56,Back,5748798941,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657007,721,1,2,86,18,bu5w8wprynlj9mvphvy8sd94f,1,82.8,71.4,2025-05-25T00:53:54.793Z,2025-05-25T00:53:57Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5748798999,213,5.45,5748798995,141,61.5,5748798991,56,Center,5748798993,140,88.6,5748798997,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657009,722,61,2,86,20,bu5w8wprynlj9mvphvy8sd94f,0,84.2,62.0,2025-05-25T00:53:56.585Z,2025-05-25T00:58:30Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5748799009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657025,757,43,2,86,21,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-25T00:53:58.350Z,2025-05-25T00:56:48Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748799121,233,722,5748799075,285,0,5748799073,56,Back,5748810827,144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657075,758,1,2,86,24,c9xffml4i7ihblp1qhus9w3fu,0,13.5,27.9,2025-05-25T00:54:01.437Z,2025-05-25T00:54:02Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5748799353,140,28.7,5748799357,212,16.0,5748799351,56,Back,5748799349,157,,5748799355,141,28.2,5748799361,1,,5748799359,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657085,723,61,2,86,26,bu5w8wprynlj9mvphvy8sd94f,1,72.1,85.3,2025-05-25T00:54:03.480Z,2025-05-25T00:54:03Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5748799431,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657103,724,5,2,86,27,bu5w8wprynlj9mvphvy8sd94f,0,69.4,101.7,2025-05-25T00:54:03.838Z,2025-05-25T01:33:39Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5748799529,56,Left,5748799531,347,,5748799711,233,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657119,759,5,2,86,27,c9xffml4i7ihblp1qhus9w3fu,1,30.6,-1.7,2025-05-25T00:54:03.838Z,2025-05-25T01:33:39Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5748799619,347,,5748799665,233,724,5748799617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657361,760,1,2,86,48,c9xffml4i7ihblp1qhus9w3fu,1,37.7,0.0,2025-05-25T00:54:25.013Z,2025-05-25T00:54:28Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5748801101,107,,5748801115,213,0.40,5748801103,56,Right,5748801109,141,12.8,5748801117,1,,5748801105,140,59.5,5748801113,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657371,761,61,2,86,51,c9xffml4i7ihblp1qhus9w3fu,0,59.6,12.6,2025-05-25T00:54:28.437Z,2025-05-25T00:54:29Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5748801167,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657427,725,5,2,86,52,bu5w8wprynlj9mvphvy8sd94f,1,36.0,101.7,2025-05-25T00:54:29.511Z,2025-05-25T01:33:40Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5748801499,233,762,5748801455,56,Back,5748801457,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657379,762,5,2,86,52,c9xffml4i7ihblp1qhus9w3fu,0,64.0,-1.7,2025-05-25T00:54:29.511Z,2025-05-25T01:33:40Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5748801205,56,Right,5748801503,233,725,5748801207,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657485,726,1,2,86,56,bu5w8wprynlj9mvphvy8sd94f,1,28.1,100.0,2025-05-25T00:54:33.424Z,2025-05-25T00:54:38Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748801787,213,4.34,5748801783,141,75.4,5748801781,140,21.6,5748801779,56,Back,5748801777,107,,5748801785,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657537,727,1,2,87,1,bu5w8wprynlj9mvphvy8sd94f,1,25.2,67.0,2025-05-25T00:54:38.416Z,2025-05-25T00:54:42Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5748802057,141,43.9,5748802053,56,Back,5748802055,140,28.1,5748802059,212,16.0,5748802061,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657547,728,1,2,87,5,bu5w8wprynlj9mvphvy8sd94f,1,32.3,37.3,2025-05-25T00:54:42.344Z,2025-05-25T00:54:43Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5748802149,212,21.2,5748802145,140,41.0,5748802151,213,5.16,5748802143,56,Back,5748802147,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657619,729,1,2,87,7,bu5w8wprynlj9mvphvy8sd94f,1,41.0,9.2,2025-05-25T00:54:43.697Z,2025-05-25T00:54:47Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5748802527,56,Back,5748802535,213,2.03,5748802533,212,16.5,5748802531,141,31.0,5748802529,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657677,730,1,2,87,11,bu5w8wprynlj9mvphvy8sd94f,1,36.1,32.1,2025-05-25T00:54:47.584Z,2025-05-25T00:54:51Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5748802865,213,0.70,5748802857,56,Left,5748802859,140,74.9,5748802861,141,82.7,5748802867,1,,5748802863,212,53.3,5748802855,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657679,731,44,2,87,14,bu5w8wprynlj9mvphvy8sd94f,1,67.6,85.4,2025-05-25T00:54:50.812Z,2025-05-25T01:24:21Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5748802883,286,,5748802935,233,763,5748802881,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657665,763,44,2,87,14,c9xffml4i7ihblp1qhus9w3fu,0,32.4,14.6,2025-05-25T00:54:50.813Z,2025-05-25T01:24:22Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5748802817,56,Back,5748802819,285,,5748802991,233,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657723,732,1,2,87,14,bu5w8wprynlj9mvphvy8sd94f,1,74.9,82.7,2025-05-25T00:54:51.440Z,2025-05-25T00:54:54Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5748803109,140,79.4,5748803111,141,74.5,5748803105,56,Center,5748803113,212,7.3,5748803101,3,,5748803115,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818657733,733,1,2,87,17,bu5w8wprynlj9mvphvy8sd94f,0,79.6,74.6,2025-05-25T00:54:54.176Z,2025-05-25T01:01:38Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5748828989,140,78.8,5748828991,141,74.4,5748828993,212,0.9,5748803139,56,Center,5748828995,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
