id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2816240663,648,44,2,84,34,224tl8u2smnbyliroayk69nt0,1,89.6,35.6,2025-05-18T02:48:43.499Z,2025-05-18T03:35:31Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5735431947,233,731,5735416639,286,,5735416637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240667,731,44,2,84,34,ak0rmms5xl49w57i2rvid1tk9,0,10.4,64.4,2025-05-18T02:48:43.500Z,2025-05-18T03:35:04Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5735416653,56,Back,5735452563,233,648,5735416655,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816247135,744,1,2,84,35,224tl8u2smnbyliroayk69nt0,0,84.6,32.1,2025-05-18T02:48:44.010Z,2025-05-18T03:37:55Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5735452781,141,38.3,5735452775,3,,5735452779,140,90.1,5735452783,212,7.2,5735452785,213,0.63,5735452777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816243385,773,44,2,84,38,ak0rmms5xl49w57i2rvid1tk9,1,9.8,64.2,2025-05-18T02:48:47.498Z,2025-05-18T03:35:32Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735431909,56,Back,5735431925,233,702,5735431911,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816243367,702,44,2,84,38,224tl8u2smnbyliroayk69nt0,0,90.2,35.8,2025-05-18T02:48:47.499Z,2025-05-18T03:35:32Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5735452567,233,773,5735431849,56,Center,5735431851,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240685,732,41,2,84,39,ak0rmms5xl49w57i2rvid1tk9,0,9.3,57.8,2025-05-18T02:48:48.312Z,2025-05-18T03:37:49Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735416763,213,0.36,5735416757,140,13.6,5735416759,141,60.3,5735416761,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816243541,774,61,2,84,41,ak0rmms5xl49w57i2rvid1tk9,1,14.3,51.0,2025-05-18T02:48:50.740Z,2025-05-18T03:05:03Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735432819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240717,649,1,2,84,41,224tl8u2smnbyliroayk69nt0,0,81.8,34.0,2025-05-18T02:48:50.963Z,2025-05-18T02:56:42Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5735416933,141,42.7,5735416927,3,,5735416937,213,1.18,5735416931,140,84.1,5735416935,212,6.4,5735416929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242379,754,83,2,84,43,ak0rmms5xl49w57i2rvid1tk9,0,16.4,53.4,2025-05-18T02:48:52.021Z,2025-05-18T02:53:08Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735426715,399,d3b8yjlx6aitma59vlpen39m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240737,650,61,2,84,44,224tl8u2smnbyliroayk69nt0,1,85.1,42.2,2025-05-18T02:48:53.765Z,2025-05-18T03:11:15Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,1.0,5735417003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240741,651,15,2,84,45,224tl8u2smnbyliroayk69nt0,1,83.2,49.9,2025-05-18T02:48:54.077Z,2025-05-18T04:20:06Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5735420345,147,49.7,5735417037,56,Center,5735420339,102,49.5,5735420333,154,,5735417035,17,,5735420331,29,,5735420335,55,650,5735420353,233,733,5735420329,78,,5735417033,22,,5735420083,20,,5735420343,146,5735420341,103,85.6,12.0,,,,,,,,
2816240721,733,10,2,84,45,ak0rmms5xl49w57i2rvid1tk9,1,12.3,50.3,2025-05-18T02:48:54.177Z,2025-05-18T03:37:13Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735416947,178,,5735416951,56,Back,5735416949,182,,5735420363,233,651,5735416945,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240773,652,1,2,84,49,224tl8u2smnbyliroayk69nt0,1,71.1,39.8,2025-05-18T02:48:58.194Z,2025-05-18T02:49:00Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5735417233,212,18.9,5735417227,56,Right,5735417231,141,17.6,5735417235,213,5.36,5735417229,140,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240819,653,1,2,84,51,224tl8u2smnbyliroayk69nt0,0,82.0,13.8,2025-05-18T02:49:00.514Z,2025-05-18T02:49:05Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5735417471,2,,5735417477,140,88.2,5735417473,155,,5735417483,213,1.29,5735417481,212,23.4,5735417475,56,Center,5735417479,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240817,734,44,2,84,55,ak0rmms5xl49w57i2rvid1tk9,1,11.4,52.6,2025-05-18T02:49:04.208Z,2025-05-18T03:37:39Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5735417467,56,Back,5735417551,233,654,5735417469,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240821,654,44,2,84,55,224tl8u2smnbyliroayk69nt0,0,88.6,47.4,2025-05-18T02:49:04.209Z,2025-05-18T03:35:33Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5735417489,286,,5735417487,56,Center,5735417559,233,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240825,735,12,2,84,55,ak0rmms5xl49w57i2rvid1tk9,1,10.8,51.3,2025-05-18T02:49:04.634Z,2025-05-18T03:07:50Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5735417507,140,0.0,5735417537,15,,5735417513,213,4.05,5735417509,141,29.5,5735417505,56,Back,5735417511,212,18.8,5735417605,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240855,655,6,2,84,58,224tl8u2smnbyliroayk69nt0,1,95.0,62.2,2025-05-18T02:49:07.617Z,2025-05-18T03:19:30Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5735417707,73,,5735417725,233,736,5735417705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240843,736,6,2,84,58,ak0rmms5xl49w57i2rvid1tk9,0,5.0,37.8,2025-05-18T02:49:07.617Z,2025-05-18T03:07:55Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5735417683,73,,5735417681,56,Back,5735417751,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240971,656,1,2,85,15,224tl8u2smnbyliroayk69nt0,0,99.5,99.5,2025-05-18T02:49:24.692Z,2025-05-18T03:17:59Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5735418369,141,40.3,5735418371,212,41.7,5735418365,56,Center,5735418373,213,4.45,5735418359,6,,5735418363,223,,5735418357,2,,5735418361,155,,5735418367,140,89.0,5735418375,1,,,,,,,,,,,,,,,,,,
2816241227,739,12,2,85,15,ak0rmms5xl49w57i2rvid1tk9,1,3.8,28.2,2025-05-18T02:49:24.751Z,2025-05-18T02:58:17Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5735419773,141,49.6,5735419769,56,Back,5735419771,140,7.8,5735419777,213,1.29,5735419775,212,15.1,5735419811,15,,5735436831,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816240973,657,1,2,85,16,224tl8u2smnbyliroayk69nt0,1,89.0,40.3,2025-05-18T02:49:25.834Z,2025-05-18T02:49:28Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5735418385,212,9.8,5735418381,140,90.8,5735418387,213,4.91,5735418379,56,Center,5735418383,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241009,658,3,2,85,19,224tl8u2smnbyliroayk69nt0,0,93.4,31.4,2025-05-18T02:49:28.401Z,2025-05-18T02:50:00Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5735418587,56,Center,5735418589,286,,5735419605,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241007,737,7,2,85,19,ak0rmms5xl49w57i2rvid1tk9,0,6.6,68.6,2025-05-18T02:49:28.402Z,2025-05-18T02:50:00Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5735418579,56,Back,5735418581,285,,5735419589,233,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241037,659,1,2,85,20,224tl8u2smnbyliroayk69nt0,1,92.3,31.6,2025-05-18T02:49:29.755Z,2025-05-18T02:49:35Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5735418749,140,88.2,5735418753,212,13.7,5735418751,141,50.7,5735418755,213,1.89,5735418747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241093,660,1,2,85,26,224tl8u2smnbyliroayk69nt0,1,88.2,50.7,2025-05-18T02:49:35.314Z,2025-05-18T03:11:52Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,1.0,5735419937,154,,5735419029,140,84.0,5735419035,213,1.97,5735419033,212,11.4,5735419027,56,Center,5735419031,141,66.1,5735419935,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241099,661,13,2,85,32,224tl8u2smnbyliroayk69nt0,1,88.1,63.1,2025-05-18T02:49:41.466Z,2025-05-18T02:50:11Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5735419961,55,660,5735419055,64,,5735419973,231,53.2,5735419959,154,,5735419057,56,Center,5735419969,103,65.3,5735419971,230,98.1,5735419967,102,49.9,5735419957,29,,5735419795,25,,5735419797,20,,5735419955,74,,,,,,,,,,,,
2816241103,662,5,2,85,34,224tl8u2smnbyliroayk69nt0,0,100.5,58.6,2025-05-18T02:49:43.050Z,2025-05-18T04:09:52Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5735471043,233,738,5735419091,346,,5735419089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241179,738,5,2,85,34,ak0rmms5xl49w57i2rvid1tk9,1,-0.5,41.4,2025-05-18T02:49:43.050Z,2025-05-18T04:09:51Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5735471015,233,662,5735419513,56,Back,5735419515,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241483,663,27,2,86,6,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-18T02:50:15.472Z,2025-05-18T04:10:12Z,,,,,5735544259,233,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241283,740,27,2,86,6,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-18T02:50:15.472Z,2025-05-18T04:10:12Z,,,,,5735421173,53,6oj55tf7cdnnnft350f9fyhnt,5735544249,233,663,5735421171,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241485,664,28,2,86,38,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-18T02:50:47.408Z,2025-05-18T02:50:50Z,,,,,5735421247,55,663,5735421299,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241477,741,28,2,86,38,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-18T02:50:47.408Z,2025-05-18T02:50:49Z,,,,,5735421225,55,740,5735421281,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241695,742,1,2,87,8,ak0rmms5xl49w57i2rvid1tk9,0,4.1,49.4,2025-05-18T02:51:17.383Z,2025-05-18T02:51:20Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735422489,74,,5735422477,56,Center,5735422485,213,0.17,5735422481,141,64.2,5735422487,1,,5735422475,124,,5735422479,140,60.8,5735422483,212,60.4,,,,,,,,,,,,,,,,,,,,,,,
2816241735,743,1,2,87,18,ak0rmms5xl49w57i2rvid1tk9,1,30.8,65.5,2025-05-18T02:51:27.478Z,2025-05-18T02:51:40Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5735422731,213,0.82,5735422727,141,72.3,5735422721,3,,5735423287,189,,5735422729,212,6.3,5735422723,56,Back,5735422725,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241761,744,1,2,87,19,ak0rmms5xl49w57i2rvid1tk9,1,34.9,72.3,2025-05-18T02:51:28.455Z,2025-05-18T02:51:31Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5735422845,212,12.8,5735422839,56,Back,5735422843,141,65.2,5735422847,213,5.90,5735422841,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241773,665,43,2,87,22,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-18T02:51:31.834Z,2025-05-18T04:10:10Z,,,,,5735422913,55,663,5735544207,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241789,666,1,2,87,24,224tl8u2smnbyliroayk69nt0,0,35.6,27.0,2025-05-18T02:51:33.313Z,2025-05-18T03:12:15Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5735423015,140,53.7,5735423013,56,Center,5735423019,212,19.5,5735423021,213,0.21,5735423017,141,33.1,5735423011,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241807,746,4,2,87,25,ak0rmms5xl49w57i2rvid1tk9,1,44.6,40.9,2025-05-18T02:51:34.926Z,2025-05-18T03:18:54Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5735423115,152,,5735423319,233,667,5735423121,286,,5735423109,13,,5735423111,56,Back,5735423117,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241829,667,4,2,87,25,224tl8u2smnbyliroayk69nt0,0,55.4,59.1,2025-05-18T02:51:34.927Z,2025-05-18T03:18:55Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5735423271,285,,5735423263,13,,5735423269,265,,5735423265,56,Center,5735423267,152,,5735423347,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816241979,747,1,2,87,49,ak0rmms5xl49w57i2rvid1tk9,0,38.0,36.6,2025-05-18T02:51:58.254Z,2025-05-18T02:51:59Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5735424093,141,40.6,5735424085,157,,5735424089,56,Center,5735424097,213,0.08,5735424091,140,69.1,5735424095,212,32.8,5735424099,1,,5735424087,152,,5735424083,5,,,,,,,,,,,,,,,,,,,,,
2816241997,668,8,2,87,51,224tl8u2smnbyliroayk69nt0,1,26.0,50.6,2025-05-18T02:52:00.786Z,2025-05-18T02:52:01Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5735424171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242013,748,15,2,87,53,ak0rmms5xl49w57i2rvid1tk9,1,81.6,50.9,2025-05-18T02:52:02.790Z,2025-05-18T03:34:27Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5735424561,72,,5735424563,76,,5735424243,18,,5735424573,146,95.8,5735424585,233,669,5735424569,215,,5735424571,458,,5735424335,24,,5735424567,103,2.5,5735424245,56,Center,5735424575,147,49.8,5735498887,328,5735424565,102,,52.4,,,,,,,,
2816242011,669,10,2,87,53,224tl8u2smnbyliroayk69nt0,1,3.4,45.7,2025-05-18T02:52:02.890Z,2025-05-18T02:52:12Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5735424601,233,748,5735424317,177,,5735424237,182,,5735424239,56,Back,5735424235,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242063,671,1,2,87,59,224tl8u2smnbyliroayk69nt0,1,7.8,46.0,2025-05-18T02:52:08.225Z,2025-05-18T02:52:09Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5735424503,212,23.0,5735424501,141,70.2,5735424497,56,Back,5735424495,123,,5735424505,213,0.80,5735424499,140,23.1,5735424511,287,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242119,672,1,2,88,4,224tl8u2smnbyliroayk69nt0,0,25.5,87.1,2025-05-18T02:52:13.193Z,2025-05-18T02:52:25Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5735424883,141,79.6,5735424885,212,11.4,5735424881,140,35.2,5735424887,213,5.82,5735424879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242147,673,1,2,88,8,224tl8u2smnbyliroayk69nt0,0,35.7,79.6,2025-05-18T02:52:17.129Z,2025-05-18T02:52:30Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5735425015,213,0.32,5735425007,56,Left,5735425005,157,,5735425009,140,64.2,5735425013,212,31.6,5735425017,1,,5735425011,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242123,749,44,2,88,9,ak0rmms5xl49w57i2rvid1tk9,1,33.6,6.7,2025-05-18T02:52:18.951Z,2025-05-18T03:35:33Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5735425077,233,674,5735424895,56,Back,5735424897,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242153,674,44,2,88,9,224tl8u2smnbyliroayk69nt0,0,66.4,93.3,2025-05-18T02:52:18.952Z,2025-05-18T03:35:34Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5735425085,233,749,5735425041,56,Left,5735425043,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242127,750,12,2,88,10,ak0rmms5xl49w57i2rvid1tk9,1,29.7,8.3,2025-05-18T02:52:19.190Z,2025-05-18T02:52:21Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5735424929,15,,5735424951,167,,5735424911,56,Back,5735424915,140,32.3,5735424923,213,5.14,5735424919,141,0.0,5735424921,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242179,675,5,2,88,11,224tl8u2smnbyliroayk69nt0,1,67.2,100.9,2025-05-18T02:52:20.686Z,2025-05-18T04:09:52Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5735425195,56,Left,5735425217,233,751,5735425197,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242133,751,5,2,88,11,ak0rmms5xl49w57i2rvid1tk9,0,32.8,-0.9,2025-05-18T02:52:20.686Z,2025-05-18T04:09:52Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5735424935,56,Back,5735425235,233,675,5735424937,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242191,752,18,2,88,32,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-18T02:52:41.132Z,2025-05-18T02:52:39Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5735425255,42,,5735425259,44,Midfielder,5735425261,59,21,5735425307,55,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242195,753,19,2,88,32,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-18T02:52:41.133Z,2025-05-18T02:52:40Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5735425267,42,,5735425279,44,Midfielder,5735425281,55,752,5735425275,292,6,5735425273,59,22,5735425271,145,10,5735425277,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242437,676,1,2,88,55,224tl8u2smnbyliroayk69nt0,1,66.2,100.0,2025-05-18T02:53:04.457Z,2025-05-18T02:53:06Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5735426593,140,71.6,5735426599,212,14.5,5735426589,56,Left,5735426597,141,82.3,5735426585,107,,5735426603,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242453,677,1,2,88,57,224tl8u2smnbyliroayk69nt0,1,71.6,82.3,2025-05-18T02:53:06.752Z,2025-05-18T02:53:08Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5735426697,141,88.9,5735426755,156,,5735426699,212,4.5,5735426693,56,Left,5735426701,213,1.48,5735426695,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242459,678,1,2,88,59,224tl8u2smnbyliroayk69nt0,1,73.4,90.8,2025-05-18T02:53:08.569Z,2025-05-18T02:53:09Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5735426769,141,86.6,5735426771,212,5.0,5735426765,56,Left,5735426767,140,69.5,5735426773,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242463,679,1,2,89,0,224tl8u2smnbyliroayk69nt0,0,69.5,86.6,2025-05-18T02:53:09.289Z,2025-05-18T02:53:10Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5735426787,140,75.0,5735426793,213,0.04,5735426785,56,Left,5735426791,212,5.8,5735426789,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242569,755,12,2,89,1,ak0rmms5xl49w57i2rvid1tk9,1,18.7,11.7,2025-05-18T02:53:10.541Z,2025-05-18T02:53:27Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5735427387,140,65.1,5735427393,213,0.04,5735427391,212,48.8,5735427389,141,14.6,5735427385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242519,680,1,2,89,5,224tl8u2smnbyliroayk69nt0,1,30.4,82.3,2025-05-18T02:53:14.457Z,2025-05-18T02:53:17Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5735427093,140,16.2,5735427097,212,17.0,5735427091,56,Back,5735427089,3,,5735427095,141,70.3,5735427099,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242545,682,1,2,89,8,224tl8u2smnbyliroayk69nt0,1,13.8,69.3,2025-05-18T02:53:17.641Z,2025-05-18T02:53:21Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5735427251,213,5.37,5735427241,123,,5735427247,141,48.5,5735427245,140,24.3,5735427243,56,Back,5735427249,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242563,683,1,2,89,12,224tl8u2smnbyliroayk69nt0,1,24.2,38.6,2025-05-18T02:53:21.176Z,2025-05-18T02:53:26Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5735427339,56,Back,5735427345,212,18.1,5735427343,141,12.6,5735427341,140,27.8,5735427347,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242567,684,1,2,89,17,224tl8u2smnbyliroayk69nt0,0,28.6,10.1,2025-05-18T02:53:26.433Z,2025-05-18T02:53:27Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5735427373,56,Center,5735427371,155,,5735427377,141,25.2,5735427379,212,46.2,5735427381,213,0.22,5735427375,140,71.5,5735427383,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242571,756,12,2,89,18,ak0rmms5xl49w57i2rvid1tk9,1,27.7,74.2,2025-05-18T02:53:27.221Z,2025-05-18T02:53:29Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5735427395,56,Back,5735427401,212,10.3,5735427399,141,69.0,5735427403,213,5.93,5735427405,15,,5735427397,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242599,759,1,2,89,22,ak0rmms5xl49w57i2rvid1tk9,1,37.6,69.0,2025-05-18T02:53:31.509Z,2025-05-18T02:53:33Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5735427531,212,7.1,5735427527,140,38.6,5735427525,56,Back,5735427529,141,58.7,5735427533,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242605,760,4,2,89,23,ak0rmms5xl49w57i2rvid1tk9,1,38.2,59.1,2025-05-18T02:53:32.997Z,2025-05-18T03:18:55Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5735427683,13,,5735427545,56,Back,5735427687,265,,5735427685,152,,5735427547,286,,5735427867,233,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242611,685,4,2,89,23,224tl8u2smnbyliroayk69nt0,0,61.8,40.9,2025-05-18T02:53:32.998Z,2025-05-18T03:18:56Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5735427857,13,,5735427573,56,Center,5735427905,233,760,5735427861,265,,5735427575,285,,5735427859,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242613,686,43,2,89,25,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-18T02:53:34.441Z,2025-05-18T02:53:37Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5735427625,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242835,761,1,2,89,56,ak0rmms5xl49w57i2rvid1tk9,0,32.0,52.5,2025-05-18T02:54:05.245Z,2025-05-18T02:54:10Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735428845,152,,5735428853,212,73.2,5735428849,140,94.1,5735428857,1,,5735428851,141,100.0,5735428843,157,,5735428855,213,0.47,5735428847,56,Left,5735428841,5,,,,,,,,,,,,,,,,,,,,,
2816245299,806,70,2,89,59,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-18T02:54:08.010Z,2025-05-18T03:01:05Z,,,,,5735442233,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242865,687,5,2,90,1,224tl8u2smnbyliroayk69nt0,1,8.0,-1.4,2025-05-18T02:54:10.685Z,2025-05-18T04:09:53Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5735429009,233,762,5735428991,56,Back,5735428993,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816242837,762,5,2,90,1,ak0rmms5xl49w57i2rvid1tk9,0,92.0,101.4,2025-05-18T02:54:10.685Z,2025-05-18T04:09:53Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735428859,56,Left,5735428861,347,,5735429015,233,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
