id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value
2789687277,573,61,2,74,23,c9xffml4i7ihblp1qhus9w3fu,1,61.5,31.9,2025-03-16T22:11:48.608Z,2025-03-16T22:11:48Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5589064313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687337,613,1,2,74,25,83cpn99fh7ulkwe8nezy8a3mx,0,59.0,77.0,2025-03-16T22:11:50.599Z,2025-03-16T22:11:54Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5589064585,56,Right,5589064595,1,,5589064589,141,0.0,5589064587,140,65.8,5589064593,213,4.84,5589064591,212,54.2,5589064583,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687501,574,5,2,74,27,c9xffml4i7ihblp1qhus9w3fu,1,34.0,101.8,2025-03-16T22:11:53.163Z,2025-03-16T23:58:07Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5589065419,56,Back,5589065429,233,614,5589065421,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687341,614,5,2,74,27,83cpn99fh7ulkwe8nezy8a3mx,0,66.0,-1.8,2025-03-16T22:11:53.163Z,2025-03-16T23:58:07Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5589064601,56,Right,5589064603,347,,5589065471,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687535,575,1,2,74,49,c9xffml4i7ihblp1qhus9w3fu,0,33.3,100.0,2025-03-16T22:12:14.745Z,2025-03-16T22:12:17Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5589065615,56,Back,5589065613,107,,5589065617,140,39.9,5589065619,141,95.9,5589065621,212,7.9,5589065623,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687545,615,1,2,74,53,83cpn99fh7ulkwe8nezy8a3mx,1,47.5,12.9,2025-03-16T22:12:18.399Z,2025-03-16T22:12:19Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5589065667,213,0.36,5589065661,140,66.7,5589065657,3,,5589065663,141,24.0,5589065659,56,Center,5589065665,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687581,617,1,2,74,54,83cpn99fh7ulkwe8nezy8a3mx,1,65.4,19.7,2025-03-16T22:12:19.599Z,2025-03-16T22:12:24Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5589065909,213,5.39,5589065907,212,11.6,5589065903,140,72.3,5589065901,56,Right,5589065905,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687587,618,3,2,74,58,83cpn99fh7ulkwe8nezy8a3mx,0,71.2,5.2,2025-03-16T22:12:23.688Z,2025-03-16T22:43:26Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5589065949,233,576,5589065921,56,Right,5589065923,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687577,576,7,2,74,58,c9xffml4i7ihblp1qhus9w3fu,1,28.8,94.8,2025-03-16T22:12:23.689Z,2025-03-16T22:43:26Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5589065891,56,Back,5589065929,233,618,5589065893,285,,5589065889,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687583,577,5,2,74,59,c9xffml4i7ihblp1qhus9w3fu,0,32.6,101.2,2025-03-16T22:12:24.321Z,2025-03-16T23:58:08Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5589065913,56,Back,5589065915,347,,5589066263,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687635,619,5,2,74,59,83cpn99fh7ulkwe8nezy8a3mx,1,67.4,-1.2,2025-03-16T22:12:24.321Z,2025-03-16T23:58:07Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5589066203,56,Right,5589066243,233,577,5589066205,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687657,620,1,2,75,7,83cpn99fh7ulkwe8nezy8a3mx,0,70.7,0.0,2025-03-16T22:12:32.583Z,2025-03-16T22:12:34Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5589066357,212,26.8,5589066351,140,90.4,5589066355,141,23.7,5589066343,56,Center,5589066337,107,,5589066361,1,,5589066359,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687695,578,12,2,75,9,c9xffml4i7ihblp1qhus9w3fu,1,10.8,79.4,2025-03-16T22:12:34.376Z,2025-03-16T22:12:37Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5589066533,213,5.95,5589066527,140,33.9,5589066531,212,25.6,5589066525,56,Back,5589066529,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687705,621,44,2,75,12,83cpn99fh7ulkwe8nezy8a3mx,1,64.2,32.2,2025-03-16T22:12:37.687Z,2025-03-16T22:12:41Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5589066559,56,Center,5589066561,286,,5589066597,233,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687703,579,44,2,75,12,c9xffml4i7ihblp1qhus9w3fu,0,35.8,67.8,2025-03-16T22:12:37.688Z,2025-03-16T22:12:42Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5589066613,233,621,5589066555,285,,5589066553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687739,622,1,2,75,13,83cpn99fh7ulkwe8nezy8a3mx,0,61.3,31.6,2025-03-16T22:12:38.255Z,2025-03-16T22:12:41Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5589066749,212,4.7,5589066751,213,5.55,5589066745,140,64.6,5589066743,56,Center,5589066741,3,,5589066747,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687759,580,43,2,75,14,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-16T22:12:39.577Z,2025-03-16T22:12:49Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5589066829,56,Back,5589066839,1,0,5589066837,213,3.41,5589067071,144,1,5589066831,140,25.1,5589066833,141,62.1,5589066827,157,0,5589066835,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,
2789687761,581,4,2,75,17,c9xffml4i7ihblp1qhus9w3fu,1,36.7,66.6,2025-03-16T22:12:43.174Z,2025-03-16T22:12:48Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5589066883,56,Back,5589066887,265,,5589066917,233,623,5589066885,152,,5589066889,286,,5589066879,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687755,623,4,2,75,17,83cpn99fh7ulkwe8nezy8a3mx,0,63.3,33.4,2025-03-16T22:12:43.175Z,2025-03-16T23:48:17Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,,5589066855,13,,5589066857,56,Center,5589066859,152,,5589066939,233,581,5589066863,285,,5589066861,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687851,582,1,2,75,26,c9xffml4i7ihblp1qhus9w3fu,1,33.8,62.0,2025-03-16T22:12:51.608Z,2025-03-16T22:12:54Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5589067305,141,37.4,5589067297,5,,5589067307,212,18.9,5589067301,56,Back,5589067303,140,25.5,5589067309,213,4.23,5589067299,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687895,583,1,2,75,29,c9xffml4i7ihblp1qhus9w3fu,1,27.7,34.0,2025-03-16T22:12:54.672Z,2025-03-16T22:12:58Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5589067529,56,Back,5589067535,212,26.6,5589067537,213,1.34,5589067533,141,72.1,5589067531,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687935,584,1,2,75,32,c9xffml4i7ihblp1qhus9w3fu,1,32.4,59.9,2025-03-16T22:12:58.184Z,2025-03-16T22:13:02Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5589067755,213,5.39,5589067747,56,Right,5589067749,140,56.2,5589067757,1,,5589067745,155,,5589067753,212,39.8,5589067751,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687981,585,1,2,75,37,c9xffml4i7ihblp1qhus9w3fu,1,56.2,14.3,2025-03-16T22:13:02.393Z,2025-03-16T22:13:14Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,1.0,,5589068033,56,Center,5589068041,213,0.44,5589068037,141,28.3,5589068283,210,15,5589068039,212,22.2,5589068035,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789687987,586,15,2,75,44,c9xffml4i7ihblp1qhus9w3fu,1,92.4,34.0,2025-03-16T22:13:09.664Z,2025-03-17T00:48:38Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5589068063,63,,5589068311,215,,5589068315,147,46.9,5589068301,29,,5589068307,102,50.2,5589068309,103,5.1,5589068065,56,Center,5589068341,233,625,5589068299,78,,5589068061,22,,5589068135,20,5589068313,146,98.4,5589068303,55,,,,,585,,,,,,
2789687983,625,10,2,75,44,83cpn99fh7ulkwe8nezy8a3mx,1,1.1,53.6,2025-03-16T22:13:09.764Z,2025-03-16T22:13:15Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5589068175,180,,5589068055,56,Back,5589068357,233,586,5589068173,177,,5589068053,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688093,627,1,2,75,51,83cpn99fh7ulkwe8nezy8a3mx,1,13.0,52.2,2025-03-16T22:13:16.784Z,2025-03-16T22:13:21Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5589068639,213,4.89,5589068629,123,,5589068633,140,15.5,5589068631,56,Back,5589068637,212,14.7,5589068635,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688201,628,1,2,75,56,83cpn99fh7ulkwe8nezy8a3mx,1,19.1,27.3,2025-03-16T22:13:21.271Z,2025-03-16T22:13:31Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5589069189,140,33.9,5589069195,213,5.56,5589069193,212,20.7,5589069191,141,7.3,5589069187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688209,629,4,2,76,5,83cpn99fh7ulkwe8nezy8a3mx,1,55.2,9.2,2025-03-16T22:13:31.007Z,2025-03-16T22:33:53Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5589115891,295,,5589069299,152,,5589069297,56,Right,5589069303,286,,5589069315,233,587,5589069295,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688219,587,4,2,76,5,c9xffml4i7ihblp1qhus9w3fu,0,44.8,90.8,2025-03-16T22:13:31.008Z,2025-03-16T22:13:37Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5589069409,233,629,5589069269,13,,5589069377,295,,5589069277,285,,5589069273,152,,5589069271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688299,630,1,2,76,19,83cpn99fh7ulkwe8nezy8a3mx,1,57.1,8.3,2025-03-16T22:13:44.639Z,2025-03-16T22:33:44Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5589069817,152,,5589069829,1,,5589069815,5,,5589069827,213,2.15,5589069821,140,37.3,5589069823,141,54.9,5589069825,212,37.9,5589071315,189,,5589069819,56,Back,,,,,,,,,,,,,,,,,,,,,
2789688303,631,1,2,76,23,83cpn99fh7ulkwe8nezy8a3mx,1,37.3,54.9,2025-03-16T22:13:48.272Z,2025-03-16T22:14:28Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5589069839,56,Center,5589069845,212,16.6,5589071441,189,,5589069847,213,0.09,5589069841,140,53.0,5589069843,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688315,632,1,2,76,24,83cpn99fh7ulkwe8nezy8a3mx,1,53.0,57.2,2025-03-16T22:13:49.207Z,2025-03-16T22:15:08Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,,5589069909,140,63.3,5589069915,213,0.88,5589069907,56,Center,5589069913,212,17.0,5589069911,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688391,633,1,2,76,25,83cpn99fh7ulkwe8nezy8a3mx,1,67.9,85.0,2025-03-16T22:13:50.551Z,2025-03-16T22:13:56Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5589070325,213,0.38,5589070319,140,85.3,5589070321,141,95.6,5589070317,56,Left,5589070323,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688399,634,1,2,76,31,83cpn99fh7ulkwe8nezy8a3mx,0,85.3,95.7,2025-03-16T22:13:56.455Z,2025-03-16T22:13:57Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5589070379,212,19.3,5589070369,2,,5589070377,141,67.6,5589070371,155,,5589070373,56,Center,5589070381,213,4.86,5589070375,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688417,588,12,2,76,32,c9xffml4i7ihblp1qhus9w3fu,1,15.3,30.0,2025-03-16T22:13:57.888Z,2025-03-16T22:13:59Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5589070435,140,19.3,5589070439,212,14.6,5589070437,141,50.6,5589070441,213,1.28,5589070431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688423,589,12,2,76,34,c9xffml4i7ihblp1qhus9w3fu,1,17.9,48.1,2025-03-16T22:13:59.807Z,2025-03-16T22:14:17Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5589070493,213,0.34,5589070491,212,6.9,5589070489,141,51.5,5589070519,15,,5589070487,140,24.1,5589070485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688527,590,61,2,76,35,c9xffml4i7ihblp1qhus9w3fu,1,20.1,49.3,2025-03-16T22:14:00.914Z,2025-03-16T22:14:25Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5589071105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688601,591,4,2,76,38,c9xffml4i7ihblp1qhus9w3fu,1,22.8,67.8,2025-03-16T22:14:03.719Z,2025-03-16T22:43:06Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5589071619,285,,5589071613,56,Back,5589071611,13,,5589073361,233,635,5589071617,265,,5589071615,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688679,635,4,2,76,38,83cpn99fh7ulkwe8nezy8a3mx,0,77.2,32.2,2025-03-16T22:14:03.720Z,2025-03-16T22:43:06Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5589073413,233,591,5589072019,286,,5589072017,265,,5589072011,13,,5589072013,56,Center,5589072015,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688709,592,1,2,77,15,c9xffml4i7ihblp1qhus9w3fu,0,23.1,59.9,2025-03-16T22:14:40.694Z,2025-03-16T22:14:46Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5589072209,140,73.3,5589072207,56,Center,5589072201,5,,5589072215,213,0.02,5589072203,157,,5589072211,141,61.1,5589072205,152,,5589072213,212,52.7,5589072217,1,,,,,,,,,,,,,,,,,,,,,,
2789688703,636,44,2,77,19,83cpn99fh7ulkwe8nezy8a3mx,1,27.8,36.4,2025-03-16T22:14:44.951Z,2025-03-16T23:58:38Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5589072303,233,593,5589072161,285,,5589072159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688711,593,44,2,77,19,c9xffml4i7ihblp1qhus9w3fu,0,72.2,63.6,2025-03-16T22:14:44.952Z,2025-03-16T23:58:39Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5589072311,233,636,5589072223,286,,5589072221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688715,637,1,2,77,19,83cpn99fh7ulkwe8nezy8a3mx,0,29.7,32.4,2025-03-16T22:14:45.151Z,2025-03-16T22:36:03Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5589072235,140,34.2,5589072379,3,,5589072239,212,4.8,5589072237,141,31.5,5589072241,213,6.15,5589072233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688747,594,1,2,77,22,c9xffml4i7ihblp1qhus9w3fu,1,62.7,80.3,2025-03-16T22:14:47.840Z,2025-03-16T22:14:50Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5589072447,140,62.9,5589072449,141,95.6,5589072451,212,10.4,5589072445,56,Left,5589072453,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688777,595,1,2,77,24,c9xffml4i7ihblp1qhus9w3fu,1,62.9,95.6,2025-03-16T22:14:49.879Z,2025-03-16T22:14:54Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5589072625,56,Left,5589072635,1,,5589072633,213,6.10,5589072627,140,93.9,5589072631,212,33.1,5589072623,155,,5589072629,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688815,596,1,2,77,28,c9xffml4i7ihblp1qhus9w3fu,0,97.5,82.9,2025-03-16T22:14:54.182Z,2025-03-16T22:15:00Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5589072839,141,44.0,5589072833,155,,5589072841,212,27.8,5589072831,2,,5589072843,213,4.40,5589072837,140,89.4,5589072835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688825,638,12,2,77,35,83cpn99fh7ulkwe8nezy8a3mx,1,10.0,64.2,2025-03-16T22:15:00.191Z,2025-03-16T22:15:02Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5589072875,141,86.3,5589072923,167,,5589072879,213,2.21,5589072877,212,18.8,5589072873,140,0.0,5589072871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688835,597,6,2,77,36,c9xffml4i7ihblp1qhus9w3fu,1,96.2,26.0,2025-03-16T22:15:01.607Z,2025-03-16T22:43:17Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5589072955,75,,5589072953,56,Center,5589072991,233,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789688831,639,6,2,77,36,83cpn99fh7ulkwe8nezy8a3mx,0,3.8,74.0,2025-03-16T22:15:01.607Z,2025-03-16T22:15:09Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5589072931,56,Back,5589072933,73,,5589073017,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689055,598,1,2,78,2,c9xffml4i7ihblp1qhus9w3fu,1,99.5,0.5,2025-03-16T22:15:27.750Z,2025-03-16T23:56:55Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,1.0,,5589074129,223,,5589074135,141,48.7,5589074131,56,Center,5589279097,210,14,5589074137,212,33.0,5589074139,213,1.70,5589279099,154,,5589074125,155,,5589074119,2,,5589074133,140,95.5,5589074141,1,5589074121,6,,,,,,,,,,,,,,
2789689081,640,43,2,78,4,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-16T22:15:30.086Z,2025-03-16T23:56:19Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5589074259,213,5.87,5589074255,141,47.2,5589278359,144,12,5589074257,212,4.2,5589074251,56,Back,5589074253,140,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689219,599,14,2,78,5,c9xffml4i7ihblp1qhus9w3fu,1,98.6,54.2,2025-03-16T22:15:30.413Z,2025-03-17T00:52:27Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5589076429,328,,5589402979,74,,5589279109,55,598,5589279103,16,,5589076435,231,52.2,5589279113,214,,5589074917,56,Center,5589076425,102,44.8,5589076419,25,,5589279107,154,,5589076421,15,5589076433,230,99.8,5589076427,103,5589279105,29,,,39.9,,,,,,
2789689235,600,5,2,78,7,c9xffml4i7ihblp1qhus9w3fu,0,101.2,56.4,2025-03-16T22:15:32.790Z,2025-03-16T22:35:22Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5589074977,56,Center,5589076597,233,641,5589074979,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689247,641,5,2,78,7,83cpn99fh7ulkwe8nezy8a3mx,1,-1.2,43.6,2025-03-16T22:15:32.790Z,2025-03-16T23:58:08Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5589075069,56,Back,5589076593,233,600,5589075071,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689327,642,1,2,78,34,83cpn99fh7ulkwe8nezy8a3mx,1,4.2,49.0,2025-03-16T22:16:00.072Z,2025-03-16T22:16:11Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5589075495,141,93.3,5589075489,124,,5589075511,74,,5589075505,1,,5589075501,213,0.39,5589075497,212,79.5,5589075493,140,74.3,5589075491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,
2789689347,643,61,2,78,46,83cpn99fh7ulkwe8nezy8a3mx,1,82.7,90.5,2025-03-16T22:16:11.199Z,2025-03-16T22:17:26Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5589075621,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689401,601,5,2,78,48,c9xffml4i7ihblp1qhus9w3fu,1,21.6,-1.5,2025-03-16T22:16:13.768Z,2025-03-16T23:58:09Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5589075845,56,Back,5589075847,347,,5589079169,233,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689425,644,5,2,78,48,83cpn99fh7ulkwe8nezy8a3mx,0,78.4,101.5,2025-03-16T22:16:13.768Z,2025-03-16T23:58:09Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5589075973,56,Left,5589079195,233,601,5589075975,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689531,645,18,2,79,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-16T22:16:25.462Z,2025-03-16T22:16:39Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5589076543,44,Forward,5589076579,55,646,5589076541,42,,5589076545,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689533,646,19,2,79,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-16T22:16:25.463Z,2025-03-16T22:36:25Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5589076561,44,Midfielder,5589076563,55,645,5589076559,59,23,5589076659,293,4,5589076553,42,,5589076557,145,11,5589120579,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689601,602,1,2,79,20,c9xffml4i7ihblp1qhus9w3fu,0,23.8,0.0,2025-03-16T22:16:45.204Z,2025-03-16T22:16:46Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5589076975,141,7.9,5589076969,107,,5589076979,213,0.67,5589076977,212,10.8,5589076973,140,31.9,5589076971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689605,647,8,2,79,21,83cpn99fh7ulkwe8nezy8a3mx,1,59.2,83.8,2025-03-16T22:16:46.920Z,2025-03-16T22:16:47Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,,5589076997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689641,603,1,2,79,22,c9xffml4i7ihblp1qhus9w3fu,0,26.5,14.4,2025-03-16T22:16:47.516Z,2025-03-16T22:16:50Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5589077177,140,59.2,5589077183,213,0.77,5589077181,212,47.8,5589077173,157,,5589077175,56,Center,5589077185,1,,5589077179,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689669,650,1,2,79,27,83cpn99fh7ulkwe8nezy8a3mx,0,37.3,18.2,2025-03-16T22:16:52.270Z,2025-03-16T22:16:53Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5589077315,3,,5589077325,213,6.03,5589077319,140,55.3,5589077321,141,10.9,5589077323,212,19.5,5589077317,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689711,605,1,2,79,32,c9xffml4i7ihblp1qhus9w3fu,1,44.4,73.6,2025-03-16T22:16:57.204Z,2025-03-16T22:16:58Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5589077559,212,10.8,5589077555,140,35.6,5589077553,56,Back,5589077561,213,3.68,5589077557,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689721,606,1,2,79,32,c9xffml4i7ihblp1qhus9w3fu,1,36.9,67.8,2025-03-16T22:16:58.044Z,2025-03-16T22:16:59Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5589077617,212,14.6,5589077611,56,Back,5589077613,140,44.6,5589077615,141,85.6,5589077619,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689801,607,1,2,79,33,c9xffml4i7ihblp1qhus9w3fu,1,43.9,85.9,2025-03-16T22:16:58.988Z,2025-03-16T22:17:05Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5589077969,213,0.64,5589077965,141,94.7,5589077967,212,10.0,5589077961,56,Left,5589077963,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789689829,608,1,2,79,40,c9xffml4i7ihblp1qhus9w3fu,1,32.0,93.9,2025-03-16T22:17:05.788Z,2025-03-16T22:17:08Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5589078111,140,43.5,5589078113,141,93.8,5589078117,213,6.28,5589078109,56,Back,5589078115,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
