id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2821753291,694,8,2,72,12,5h878vnmkbuy2ummddprusxgq,1,34.0,77.6,2025-06-08T03:40:26.637Z,2025-06-08T03:40:27Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766157155,15,,5766157139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753297,620,1,2,72,14,b5l2e3csycjb8twvq9ek0j5gq,1,61.9,31.9,2025-06-08T03:40:28.813Z,2025-06-08T03:40:30Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5766157177,212,17.5,5766157179,213,2.21,5766157173,140,51.9,5766157175,141,52.5,5766157171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753315,621,1,2,72,15,b5l2e3csycjb8twvq9ek0j5gq,1,51.6,52.4,2025-06-08T03:40:30.084Z,2025-06-08T03:40:33Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5766157271,212,14.2,5766157275,213,1.60,5766157267,140,51.2,5766157269,141,73.2,5766157265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753321,622,1,2,72,19,b5l2e3csycjb8twvq9ek0j5gq,1,53.6,75.3,2025-06-08T03:40:33.517Z,2025-06-08T03:40:36Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766157319,141,92.7,5766157317,140,70.2,5766157321,212,21.1,5766157323,213,0.60,5766157315,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753325,623,1,2,72,21,b5l2e3csycjb8twvq9ek0j5gq,1,66.0,93.6,2025-06-08T03:40:36.085Z,2025-06-08T03:40:41Z,cqhpjp9q1pl5gy4nfrpd7m3h0,J. Rasmussen,,5766157349,212,58.2,5766157347,141,53.6,5766157353,1,,5766157351,213,3.63,5766157343,56,Back,5766157345,140,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753339,624,1,2,72,26,b5l2e3csycjb8twvq9ek0j5gq,1,16.4,53.6,2025-06-08T03:40:40.796Z,2025-06-08T03:40:46Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5766157439,140,30.2,5766157437,56,Back,5766157441,141,24.1,5766157445,213,5.34,5766157443,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753345,625,1,2,72,32,b5l2e3csycjb8twvq9ek0j5gq,1,32.8,22.7,2025-06-08T03:40:46.181Z,2025-06-08T03:40:51Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766157507,213,2.32,5766157505,212,15.0,5766157503,141,38.8,5766157499,140,23.1,5766157495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753347,626,1,2,72,36,b5l2e3csycjb8twvq9ek0j5gq,1,24.6,37.7,2025-06-08T03:40:50.989Z,2025-06-08T03:40:52Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5766157517,212,21.8,5766157513,140,44.4,5766157515,141,27.9,5766157519,213,5.97,5766157511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753349,627,1,2,72,37,b5l2e3csycjb8twvq9ek0j5gq,1,44.4,27.9,2025-06-08T03:40:52.100Z,2025-06-08T03:40:56Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5766157533,212,12.3,5766157535,213,3.45,5766157531,141,22.4,5766157527,56,Back,5766157529,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753357,628,1,2,72,42,b5l2e3csycjb8twvq9ek0j5gq,0,34.1,16.5,2025-06-08T03:40:56.364Z,2025-06-08T03:40:59Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766157571,1,,5766157559,155,,5766157569,213,0.11,5766157567,212,48.1,5766157561,56,Center,5766157563,140,79.6,5766157565,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753385,696,1,2,72,51,5h878vnmkbuy2ummddprusxgq,1,9.8,39.5,2025-06-08T03:41:06.043Z,2025-06-08T03:41:09Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,5766157709,56,Back,5766157717,213,1.02,5766157711,140,17.1,5766157715,212,14.7,5766157713,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753395,697,1,2,72,55,5h878vnmkbuy2ummddprusxgq,1,19.6,52.5,2025-06-08T03:41:09.219Z,2025-06-08T03:41:11Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,5766157771,141,27.9,5766157773,212,17.7,5766157767,56,Back,5766157775,213,4.37,5766157769,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753403,698,1,2,72,57,5h878vnmkbuy2ummddprusxgq,1,17.7,26.2,2025-06-08T03:41:11.196Z,2025-06-08T03:41:14Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766157811,212,10.8,5766157813,213,5.02,5766157805,56,Back,5766157807,140,20.8,5766157809,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753411,699,1,2,73,0,5h878vnmkbuy2ummddprusxgq,1,17.5,8.6,2025-06-08T03:41:14.627Z,2025-06-08T03:41:21Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766157865,212,14.0,5766157863,141,8.0,5766157861,140,30.8,5766157859,56,Back,5766157867,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753419,700,1,2,73,7,5h878vnmkbuy2ummddprusxgq,1,25.3,8.9,2025-06-08T03:41:21.564Z,2025-06-08T03:41:23Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,5766157897,56,Back,5766157899,140,15.1,5766157901,141,8.6,5766157905,213,3.16,5766157903,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753421,701,1,2,73,9,5h878vnmkbuy2ummddprusxgq,1,15.8,8.6,2025-06-08T03:41:23.347Z,2025-06-08T03:41:25Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766157927,56,Back,5766157929,140,22.3,5766157931,141,14.9,5766157935,213,0.56,5766157933,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753423,702,1,2,73,10,5h878vnmkbuy2ummddprusxgq,0,22.3,15.0,2025-06-08T03:41:24.971Z,2025-06-08T03:41:26Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766157947,213,5.85,5766157957,236,,5766157939,56,Back,5766157959,233,629,5766157945,212,2.1,5766157943,141,13.7,5766157963,286,,5766157941,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753425,629,74,2,73,10,b5l2e3csycjb8twvq9ek0j5gq,1,71.4,83.5,2025-06-08T03:41:24.972Z,2025-06-08T04:35:02Z,cqhpjp9q1pl5gy4nfrpd7m3h0,J. Rasmussen,,5766157949,56,Left,5766157951,285,,5766157967,233,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753441,703,1,2,73,16,5h878vnmkbuy2ummddprusxgq,1,14.3,11.4,2025-06-08T03:41:30.109Z,2025-06-08T03:41:38Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766158071,56,Back,5766158069,155,,5766158075,141,21.6,5766158073,140,43.3,5766158079,213,0.22,5766158077,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753443,704,4,2,73,23,5h878vnmkbuy2ummddprusxgq,1,43.3,15.8,2025-06-08T03:41:37.348Z,2025-06-08T03:41:42Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766158093,13,,5766158095,56,Back,5766158101,286,,5766158103,233,630,5766158097,152,,5766158099,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753439,630,4,2,73,23,b5l2e3csycjb8twvq9ek0j5gq,0,56.7,84.2,2025-06-08T03:41:37.349Z,2025-06-08T06:06:47Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5766158109,233,704,5766158091,285,,5766158085,56,Left,5766158083,13,,5766158089,265,,5766158087,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753459,705,1,2,73,45,5h878vnmkbuy2ummddprusxgq,1,46.6,14.7,2025-06-08T03:41:59.267Z,2025-06-08T03:42:00Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766158251,212,10.4,5766158245,56,Back,5766158243,152,,5766158253,213,3.41,5766158241,5,,5766158249,141,10.6,5766158247,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753467,706,1,2,73,46,5h878vnmkbuy2ummddprusxgq,1,37.1,10.6,2025-06-08T03:42:00.627Z,2025-06-08T03:42:04Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766158311,213,3.12,5766158303,56,Back,5766158305,140,22.8,5766158307,141,11.0,5766158309,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753469,707,4,2,73,49,5h878vnmkbuy2ummddprusxgq,1,31.8,11.6,2025-06-08T03:42:03.955Z,2025-06-08T04:19:53Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766158383,265,,5766158381,152,,5766182453,285,,5766158411,233,631,5766158377,13,,5766158379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753475,631,4,2,73,49,b5l2e3csycjb8twvq9ek0j5gq,0,68.2,88.4,2025-06-08T03:42:03.956Z,2025-06-08T04:19:53Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766158395,265,,5766158393,152,,5766158391,56,Left,5766158427,233,707,5766158389,13,,5766158431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753479,632,17,2,73,52,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-08T03:42:06.999Z,2025-06-08T03:42:13Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766158447,31,,5766158449,392,,5766158451,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753577,708,1,2,74,31,5h878vnmkbuy2ummddprusxgq,1,25.4,6.4,2025-06-08T03:42:45.154Z,2025-06-08T03:42:46Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766158951,212,9.1,5766158943,152,,5766158945,56,Back,5766158953,213,1.85,5766158941,5,,5766158949,141,19.2,5766158947,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753591,709,1,2,74,31,5h878vnmkbuy2ummddprusxgq,1,23.0,19.2,2025-06-08T03:42:45.938Z,2025-06-08T03:42:50Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766159009,56,Back,5766159017,213,2.32,5766159011,140,13.1,5766159015,212,15.3,5766159013,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753595,710,1,2,74,36,5h878vnmkbuy2ummddprusxgq,0,12.9,42.7,2025-06-08T03:42:50.556Z,2025-06-08T03:42:52Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,5766159075,1,,5766159073,213,0.27,5766159067,140,57.0,5766159069,141,61.4,5766159071,212,48.0,5766159063,157,,5766159065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753607,634,1,2,74,42,b5l2e3csycjb8twvq9ek0j5gq,0,74.4,44.9,2025-06-08T03:42:56.197Z,2025-06-08T03:42:57Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766159131,212,6.0,5766159127,140,72.8,5766159125,56,Center,5766159129,141,53.3,5766159133,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753617,712,1,2,74,43,5h878vnmkbuy2ummddprusxgq,0,35.3,46.4,2025-06-08T03:42:57.235Z,2025-06-08T03:42:57Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766159161,141,49.9,5766159159,140,38.1,5766159165,213,0.68,5766159157,56,Back,5766159163,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753623,635,8,2,74,44,b5l2e3csycjb8twvq9ek0j5gq,1,72.7,50.3,2025-06-08T03:42:58.630Z,2025-06-08T03:42:58Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766159183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753637,637,1,2,74,46,b5l2e3csycjb8twvq9ek0j5gq,1,73.3,47.2,2025-06-08T03:43:00.766Z,2025-06-08T03:43:02Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766159257,212,26.9,5766159259,213,3.13,5766159255,141,47.5,5766159253,140,47.7,5766159251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753649,638,1,2,74,48,b5l2e3csycjb8twvq9ek0j5gq,1,46.9,46.7,2025-06-08T03:43:02.430Z,2025-06-08T03:43:05Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5766159315,56,Center,5766159323,213,5.65,5766159321,212,24.9,5766159317,140,66.0,5766159319,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753663,639,1,2,74,51,b5l2e3csycjb8twvq9ek0j5gq,1,69.7,22.4,2025-06-08T03:43:05.366Z,2025-06-08T03:43:10Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5766159393,140,73.8,5766159397,212,10.0,5766159395,141,9.2,5766159399,213,5.16,5766159391,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753665,640,3,2,74,55,b5l2e3csycjb8twvq9ek0j5gq,0,73.5,7.0,2025-06-08T03:43:09.806Z,2025-06-08T03:43:11Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766159407,211,,5766159405,286,,5766159403,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753673,641,5,2,74,56,b5l2e3csycjb8twvq9ek0j5gq,0,77.7,-1.2,2025-06-08T03:43:10.130Z,2025-06-08T05:02:18Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766159437,56,Right,5766159439,347,,5766159445,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753671,713,5,2,74,56,5h878vnmkbuy2ummddprusxgq,1,22.3,101.2,2025-06-08T03:43:10.130Z,2025-06-08T05:02:17Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766159429,56,Back,5766159441,233,641,5766159433,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753681,714,1,2,74,58,5h878vnmkbuy2ummddprusxgq,1,23.7,100.0,2025-06-08T03:43:12.146Z,2025-06-08T03:43:14Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766159493,213,4.39,5766159483,107,,5766159485,56,Back,5766159491,212,16.0,5766159487,140,18.8,5766159489,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753691,715,1,2,75,0,5h878vnmkbuy2ummddprusxgq,1,19.3,86.9,2025-06-08T03:43:14.419Z,2025-06-08T03:43:16Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766159537,212,7.3,5766159539,213,2.83,5766159531,56,Back,5766159535,141,90.2,5766159533,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753693,716,61,2,75,1,5h878vnmkbuy2ummddprusxgq,0,12.6,90.3,2025-06-08T03:43:15.979Z,2025-06-08T03:43:24Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766159543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753703,643,1,2,75,4,b5l2e3csycjb8twvq9ek0j5gq,0,82.7,18.9,2025-06-08T03:43:18.630Z,2025-06-08T03:43:20Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766159599,141,46.9,5766159597,140,92.5,5766159595,56,Center,5766159603,213,1.08,5766159601,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753707,717,12,2,75,6,5h878vnmkbuy2ummddprusxgq,1,6.8,48.7,2025-06-08T03:43:20.115Z,2025-06-08T03:43:21Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766159629,212,12.0,5766159625,140,0.0,5766159631,213,2.40,5766159627,141,60.6,5766159623,56,Back,5766159635,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753777,644,6,2,75,6,b5l2e3csycjb8twvq9ek0j5gq,1,100.0,32.6,2025-06-08T03:43:20.701Z,2025-06-08T04:19:57Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766160005,73,,5766160003,56,Center,5766180905,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753709,718,6,2,75,6,5h878vnmkbuy2ummddprusxgq,0,0.0,67.4,2025-06-08T03:43:20.701Z,2025-06-08T04:19:57Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766180909,233,644,5766159639,73,,5766159637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753823,645,1,2,75,40,b5l2e3csycjb8twvq9ek0j5gq,0,99.6,0.5,2025-06-08T03:43:54.862Z,2025-06-08T03:43:58Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5766160259,140,93.2,5766160257,56,Center,5766160267,1,,5766160307,233,719,5766160249,2,,5766160265,213,1.74,5766160253,155,,5766160263,212,38.8,5766160255,223,5766160251,6,,,5766160261,141,,,,,,,,56.7,,,,,,,,,,,
2821753829,719,41,2,75,42,5h878vnmkbuy2ummddprusxgq,0,3.6,49.0,2025-06-08T03:43:56.811Z,2025-06-08T03:43:59Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,5766160323,233,645,5766160299,140,38.2,5766160301,141,80.2,5766160305,213,0.53,5766160303,212,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753847,646,3,2,75,49,b5l2e3csycjb8twvq9ek0j5gq,1,70.0,9.6,2025-06-08T03:44:03.891Z,2025-06-08T03:44:12Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766160435,286,,5766160433,56,Right,5766160455,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753839,720,45,2,75,49,5h878vnmkbuy2ummddprusxgq,0,30.0,90.4,2025-06-08T03:44:03.891Z,2025-06-08T03:44:13Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766160465,233,646,5766160389,56,Back,5766160391,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753849,647,3,2,75,52,b5l2e3csycjb8twvq9ek0j5gq,0,72.5,15.6,2025-06-08T03:44:07.096Z,2025-06-08T04:08:53Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766160441,286,,5766160439,56,Right,5766178193,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753853,721,43,2,75,52,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-08T03:44:07.097Z,2025-06-08T04:08:34Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766160469,233,647,5766178085,144,7,5766160459,56,Back,5766160461,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753859,723,1,2,75,55,5h878vnmkbuy2ummddprusxgq,0,38.6,93.4,2025-06-08T03:44:10.091Z,2025-06-08T04:09:03Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766160491,56,Back,5766160493,140,37.0,5766160495,141,93.4,5766160591,286,,5766160585,236,,5766160499,213,3.14,5766160497,212,1.7,5766160587,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753875,648,74,2,75,55,b5l2e3csycjb8twvq9ek0j5gq,1,74.3,24.3,2025-06-08T03:44:10.092Z,2025-06-08T04:35:02Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766160593,233,723,5766160579,56,Center,5766160581,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753869,724,43,2,75,57,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-08T03:44:11.886Z,2025-06-08T04:22:02Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766160545,347,0,5766183789,144,5,5766160543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753877,725,1,2,75,59,5h878vnmkbuy2ummddprusxgq,0,33.5,93.3,2025-06-08T03:44:13.729Z,2025-06-08T05:20:16Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766160599,140,24.4,5766160597,56,Back,5766160605,213,3.62,5766160603,212,10.8,5766160601,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753887,649,8,2,76,2,b5l2e3csycjb8twvq9ek0j5gq,1,80.5,20.4,2025-06-08T03:44:16.911Z,2025-06-08T03:44:17Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5766160661,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753903,726,4,2,76,5,5h878vnmkbuy2ummddprusxgq,1,16.7,92.4,2025-06-08T03:44:19.618Z,2025-06-08T04:19:54Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766182471,233,650,5766160769,285,,5766160767,265,,5766160765,152,,5766160763,56,Back,5766160761,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753943,650,4,2,76,5,b5l2e3csycjb8twvq9ek0j5gq,0,83.3,7.6,2025-06-08T03:44:19.619Z,2025-06-08T04:19:54Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5766160939,56,Right,5766160941,152,,5766160937,13,,5766160945,286,,5766160943,265,,5766182479,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753963,727,1,2,76,11,5h878vnmkbuy2ummddprusxgq,1,15.3,95.1,2025-06-08T03:44:25.891Z,2025-06-08T03:44:36Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766161049,56,Back,5766161057,213,4.91,5766161051,140,26.4,5766161053,141,10.0,5766161055,212,59.0,5766161047,152,,5766161059,1,,5766161045,196,,5766161043,155,5766161041,5,,,,,,,,,,,,,,,,,,,,,,,
2821753971,728,1,2,76,21,5h878vnmkbuy2ummddprusxgq,1,58.8,29.7,2025-06-08T03:44:36.026Z,2025-06-08T03:44:38Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766161107,141,9.8,5766161109,212,15.2,5766161111,213,5.19,5766161103,56,Right,5766161105,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753977,729,1,2,76,24,5h878vnmkbuy2ummddprusxgq,1,63.0,11.3,2025-06-08T03:44:38.369Z,2025-06-08T03:44:40Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766161147,141,14.3,5766161143,56,Back,5766161145,140,39.8,5766161149,212,24.4,5766161151,213,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753989,730,1,2,76,26,5h878vnmkbuy2ummddprusxgq,1,39.8,14.3,2025-06-08T03:44:40.250Z,2025-06-08T03:44:43Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766161231,140,29.9,5766161229,56,Back,5766161237,213,2.29,5766161235,212,15.8,5766161233,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753993,731,1,2,76,29,5h878vnmkbuy2ummddprusxgq,1,29.9,31.8,2025-06-08T03:44:43.354Z,2025-06-08T03:44:45Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766161261,213,0.51,5766161255,140,39.8,5766161253,56,Back,5766161259,212,11.9,5766161257,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754007,732,1,2,76,31,5h878vnmkbuy2ummddprusxgq,1,40.4,42.5,2025-06-08T03:44:45.338Z,2025-06-08T03:44:48Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766161315,56,Back,5766161323,213,1.93,5766161321,212,23.2,5766161317,140,32.6,5766161319,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754011,733,1,2,76,34,5h878vnmkbuy2ummddprusxgq,0,32.6,74.4,2025-06-08T03:44:48.682Z,2025-06-08T03:44:50Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766161339,56,Left,5766161341,140,61.7,5766161349,1,,5766161343,141,95.4,5766161347,213,0.44,5766161345,212,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754015,734,83,2,76,40,5h878vnmkbuy2ummddprusxgq,0,60.0,82.6,2025-06-08T03:44:54.130Z,2025-06-08T03:44:55Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766161379,399,evk0esdocrzt5zxqmv4ostdcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754021,652,1,2,76,40,b5l2e3csycjb8twvq9ek0j5gq,1,48.8,15.9,2025-06-08T03:44:54.894Z,2025-06-08T03:44:56Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766161383,140,61.5,5766161385,141,14.0,5766161381,56,Right,5766161389,213,6.19,5766161387,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754033,653,1,2,76,42,b5l2e3csycjb8twvq9ek0j5gq,1,61.5,14.0,2025-06-08T03:44:56.207Z,2025-06-08T03:45:01Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5766161461,212,9.5,5766161463,213,5.67,5766161455,56,Right,5766161457,140,68.9,5766161459,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
