id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2791037363,610,1,2,67,42,6597wqy6gmpv3zjx7rp8cdj46,0,65.0,88.9,2025-03-23T01:33:29.789Z,2025-03-24T10:19:05Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,5596564379,141,44.8,5596564375,56,Center,5598628715,223,,5596564367,2,,5596564373,152,,5596564381,212,43.6,5596564385,1,,5596564377,140,95.2,5598628717,20,5596564401,233,642,,5596564383,213,5.53,5596564371,155,,5596564369,5,,,,,,,,,,,,,,,,,,,,,,
2791037367,642,11,2,67,46,aj8ytsr2ap33tod0hd8ofzaw9,1,5.1,59.1,2025-03-23T01:33:33.305Z,2025-03-24T10:19:09Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5596564397,88,,5598628737,378,,5596564395,56,Back,5596564405,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037403,643,1,2,67,52,aj8ytsr2ap33tod0hd8ofzaw9,1,9.9,63.1,2025-03-23T01:33:39.417Z,2025-03-23T01:33:44Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5596564643,213,0.68,5596564637,140,26.0,5596564635,56,Back,5596564639,141,83.3,5596564641,212,21.8,5596564633,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037415,644,1,2,67,57,aj8ytsr2ap33tod0hd8ofzaw9,1,33.7,92.4,2025-03-23T01:33:44.265Z,2025-03-23T01:33:47Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596564717,141,79.0,5596564713,56,Back,5596564715,140,24.7,5596564721,213,3.91,5596564719,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037425,645,1,2,68,0,aj8ytsr2ap33tod0hd8ofzaw9,1,24.7,79.0,2025-03-23T01:33:47.720Z,2025-03-23T01:33:50Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596564769,212,23.2,5596564767,141,54.2,5596564771,213,3.95,5596564763,56,Back,5596564765,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037437,646,1,2,68,3,aj8ytsr2ap33tod0hd8ofzaw9,1,9.5,54.2,2025-03-23T01:33:50.736Z,2025-03-23T01:33:53Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5596564821,141,36.9,5596564823,212,12.4,5596564817,56,Back,5596564819,140,13.1,5596564825,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037451,647,1,2,68,6,aj8ytsr2ap33tod0hd8ofzaw9,1,15.7,29.8,2025-03-23T01:33:53.056Z,2025-03-23T01:33:55Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596564879,213,5.41,5596564871,56,Back,5596564877,212,16.3,5596564875,141,11.4,5596564873,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037461,648,1,2,68,8,aj8ytsr2ap33tod0hd8ofzaw9,1,25.6,11.4,2025-03-23T01:33:55.528Z,2025-03-23T01:33:57Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5596564957,56,Back,5596564963,212,8.5,5596564965,213,3.68,5596564959,140,18.7,5596564961,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037475,649,1,2,68,10,aj8ytsr2ap33tod0hd8ofzaw9,1,18.7,5.0,2025-03-23T01:33:57.617Z,2025-03-24T10:20:03Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596565021,1,,5596565017,212,40.8,5596565015,141,23.1,5596565013,140,55.7,5596565009,157,,5596565011,56,Center,5596565019,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037477,612,43,2,68,12,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-23T01:33:59.678Z,2025-03-23T01:34:29Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,5596565031,56,Back,5596565767,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791412959,904,61,2,68,13,aj8ytsr2ap33tod0hd8ofzaw9,0,52.4,19.3,2025-03-23T01:34:00.573Z,2025-03-24T10:20:00Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5598629107,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037495,614,1,2,68,14,6597wqy6gmpv3zjx7rp8cdj46,1,63.5,70.5,2025-03-23T01:34:01.381Z,2025-03-24T10:20:10Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596565121,141,48.5,5596565123,212,15.3,5596565117,56,Center,5596565119,140,66.7,5596565125,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037517,615,1,2,68,17,6597wqy6gmpv3zjx7rp8cdj46,1,67.1,42.8,2025-03-23T01:34:04.478Z,2025-03-23T01:34:10Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5596565265,56,Center,5596565271,212,31.4,5596565267,140,89.2,5596565273,213,0.74,5596565269,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037521,616,61,2,68,23,6597wqy6gmpv3zjx7rp8cdj46,0,89.3,74.1,2025-03-23T01:34:10.021Z,2025-03-23T01:34:10Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596565289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037537,617,5,2,68,23,6597wqy6gmpv3zjx7rp8cdj46,0,92.2,101.7,2025-03-23T01:34:10.145Z,2025-03-23T02:17:19Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596565381,56,Left,5596565911,233,650,5596565383,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037623,650,5,2,68,23,aj8ytsr2ap33tod0hd8ofzaw9,1,7.8,-1.7,2025-03-23T01:34:10.145Z,2025-03-23T02:17:19Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596565891,233,617,5596565889,347,,5596565887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037643,651,1,2,68,45,aj8ytsr2ap33tod0hd8ofzaw9,0,6.4,0.0,2025-03-23T01:34:32.449Z,2025-03-23T02:19:56Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596565981,213,0.40,5596565973,56,Back,5596565975,140,27.9,5596565977,141,12.7,5596565971,107,,5596632229,1,,5596565979,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037645,618,44,2,68,48,6597wqy6gmpv3zjx7rp8cdj46,1,73.2,95.5,2025-03-23T01:34:35.662Z,2025-03-24T10:20:30Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,5596565987,286,,5596565985,56,Left,5596566037,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037647,652,44,2,68,48,aj8ytsr2ap33tod0hd8ofzaw9,0,26.8,4.5,2025-03-23T01:34:35.663Z,2025-03-24T10:20:30Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5596566041,233,618,5596565995,285,,5596565993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037649,619,1,2,68,49,6597wqy6gmpv3zjx7rp8cdj46,0,69.4,96.3,2025-03-23T01:34:36.021Z,2025-03-24T10:20:36Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,5596566001,56,Left,5596565999,3,,5596566009,213,5.62,5596566005,141,83.4,5596566003,140,80.1,5596566007,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037663,653,12,2,68,51,aj8ytsr2ap33tod0hd8ofzaw9,1,19.9,9.8,2025-03-23T01:34:38.065Z,2025-03-24T10:20:54Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596566121,212,22.8,5596566117,140,8.8,5596566115,56,Back,5596566119,141,38.6,5596566123,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037665,654,52,2,68,52,aj8ytsr2ap33tod0hd8ofzaw9,1,8.8,38.6,2025-03-23T01:34:39.792Z,2025-03-24T10:20:44Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5598629407,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037709,656,1,2,69,3,aj8ytsr2ap33tod0hd8ofzaw9,1,11.4,47.8,2025-03-23T01:34:50.152Z,2025-03-23T01:34:52Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5596566337,213,4.57,5596566335,212,14.9,5596566333,141,26.1,5596566329,56,Back,5596566331,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037719,657,1,2,69,5,aj8ytsr2ap33tod0hd8ofzaw9,1,9.4,26.1,2025-03-23T01:34:52.376Z,2025-03-23T01:34:56Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596566399,56,Back,5596566401,140,16.5,5596566407,213,5.21,5596566403,141,5.9,5596566405,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037731,620,83,2,69,9,6597wqy6gmpv3zjx7rp8cdj46,0,81.6,96.3,2025-03-23T01:34:56.177Z,2025-03-24T10:21:14Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,5598629615,399,2imizu6je16b3ssheijycxjh1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037721,658,43,2,69,9,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-23T01:34:56.177Z,2025-03-24T10:21:16Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5596566413,285,0,5596566411,56,Back,5598629635,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037723,659,1,2,69,10,aj8ytsr2ap33tod0hd8ofzaw9,0,16.4,1.7,2025-03-23T01:34:56.954Z,2025-03-24T10:21:21Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5596566421,140,30.2,5596566423,141,0.0,5596566429,1,,5596566417,157,,5596566427,213,6.13,5596566419,56,Back,5596566425,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037791,621,5,2,69,10,6597wqy6gmpv3zjx7rp8cdj46,1,67.1,101.0,2025-03-23T01:34:57.761Z,2025-03-23T02:17:20Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,5596566779,233,660,5596566777,347,,5596566775,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037727,660,5,2,69,10,aj8ytsr2ap33tod0hd8ofzaw9,0,32.9,-1.0,2025-03-23T01:34:57.761Z,2025-03-23T02:17:20Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5596566783,233,621,5596566437,347,,5596566435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037795,622,1,2,69,32,6597wqy6gmpv3zjx7rp8cdj46,0,65.4,100.0,2025-03-23T01:35:19.478Z,2025-03-23T01:35:23Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,5596566807,140,88.0,5596566805,56,Center,5596566815,1,,5596566809,141,51.6,5596566803,107,,5596566813,213,5.32,5596566811,212,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037797,662,44,2,69,36,aj8ytsr2ap33tod0hd8ofzaw9,1,10.2,52.8,2025-03-23T01:35:22.925Z,2025-03-23T02:22:43Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596566817,56,Back,5596566819,285,,5596570059,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791038405,654,44,2,69,36,6597wqy6gmpv3zjx7rp8cdj46,0,89.8,47.2,2025-03-23T01:35:22.926Z,2025-03-23T02:22:43Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,5596570063,233,662,5596570053,286,,5596570051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037799,663,12,2,69,36,aj8ytsr2ap33tod0hd8ofzaw9,1,9.5,47.2,2025-03-23T01:35:23.258Z,2025-03-23T02:06:51Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596566821,56,Back,5596566823,140,23.8,5596566829,213,0.39,5596566827,212,16.2,5596566835,15,,5596566825,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037823,623,13,2,69,37,6597wqy6gmpv3zjx7rp8cdj46,1,77.8,43.4,2025-03-23T01:35:23.950Z,2025-03-24T10:23:16Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,1.0,5596566981,56,Center,5596641539,103,18.1,5596641541,108,,5598630457,153,,5596641551,147,51.8,5598630453,73,,5596640909,20,,5596641543,328,,5596640747,18,5596641555,231,49.3,,5596641537,102,60,5598630455,215,,5596641545,458,5596641553,230,98.2,5596641549,146,5596646223,160,,,,,,,,,,89.7,,,,,
2791413239,826,44,2,69,38,6597wqy6gmpv3zjx7rp8cdj46,1,89.4,54.2,2025-03-23T01:35:25.341Z,2025-03-24T10:23:12Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,5598630689,56,Center,5598630693,286,,5598630695,233,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791413235,905,44,2,69,38,aj8ytsr2ap33tod0hd8ofzaw9,0,10.6,45.8,2025-03-23T01:35:25.342Z,2025-03-24T10:23:12Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5598630679,56,Back,5598630715,233,826,5598630681,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037827,624,13,2,69,39,6597wqy6gmpv3zjx7rp8cdj46,1,90.5,54.2,2025-03-23T01:35:26.564Z,2025-03-24T10:23:18Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,5596645619,17,,5596567011,56,Center,5596645857,15,,5596646139,231,50.4,5596646115,29,,5596646123,102,61.8,5598630571,73,,5596646325,160,,5596646137,230,5596646127,103,12.5,98.4,5596646117,55,623,5596645861,328,,,,,,,,,,,,,,,,,,,,,,,,,
2791037843,625,5,2,69,40,6597wqy6gmpv3zjx7rp8cdj46,0,101.2,58.2,2025-03-23T01:35:27.194Z,2025-03-24T10:23:21Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,5596567087,346,,5596567085,56,Center,5596568227,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037811,664,5,2,69,40,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.2,41.8,2025-03-23T01:35:27.194Z,2025-03-24T10:23:23Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596566923,346,,5596566921,56,Back,5596568217,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037849,665,1,2,69,51,aj8ytsr2ap33tod0hd8ofzaw9,1,5.2,49.3,2025-03-23T01:35:38.696Z,2025-03-23T01:35:40Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5596567119,140,5.0,5596567125,213,1.62,5596567129,237,,5596567117,56,Back,5596567115,124,,5596567123,212,4.6,5596567121,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037851,666,1,2,69,53,aj8ytsr2ap33tod0hd8ofzaw9,1,8.4,58.7,2025-03-23T01:35:40.576Z,2025-03-23T01:35:44Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596567135,141,67.0,5596567133,140,27.6,5596567137,212,20.9,5596567131,56,Back,5596567139,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037857,667,1,2,69,57,aj8ytsr2ap33tod0hd8ofzaw9,1,26.6,68.1,2025-03-23T01:35:43.921Z,2025-03-23T01:35:46Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5596567167,213,2.37,5596567163,141,89.4,5596567165,212,20.9,5596567159,56,Back,5596567161,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037877,668,1,2,69,59,aj8ytsr2ap33tod0hd8ofzaw9,0,12.3,89.4,2025-03-23T01:35:46.385Z,2025-03-23T02:06:17Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596567301,1,,5596567291,56,Back,5596567289,157,,5596567299,213,5.66,5596567297,212,42.8,5596567293,140,45.3,5596567295,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037883,626,1,2,70,5,6597wqy6gmpv3zjx7rp8cdj46,0,51.7,57.9,2025-03-23T01:35:51.862Z,2025-03-23T01:35:52Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,5596567337,155,,5596567345,212,21.9,5596567343,141,36.9,5596567347,213,5.57,5596567341,140,67.5,5596567339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037925,669,1,2,70,6,aj8ytsr2ap33tod0hd8ofzaw9,0,28.3,60.3,2025-03-23T01:35:53.537Z,2025-03-23T02:06:16Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596567543,140,54.3,5596567541,56,Center,5596568235,157,,5596568237,1,,5596567547,212,28.2,5596567545,141,49.7,5596567549,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037927,628,1,2,70,10,6597wqy6gmpv3zjx7rp8cdj46,1,26.0,44.5,2025-03-23T01:35:57.286Z,2025-03-23T01:35:58Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,5596567559,212,15.1,5596567561,213,3.35,5596567555,140,11.9,5596567553,56,Back,5596567557,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037951,629,1,2,70,11,6597wqy6gmpv3zjx7rp8cdj46,0,12.9,40.1,2025-03-23T01:35:58.399Z,2025-03-23T01:36:01Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,5596567653,212,53.6,5596567647,56,Center,5596567645,157,,5596567649,140,63.5,5596567651,141,30.0,5596567655,213,6.15,5596567657,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037955,670,1,2,70,15,aj8ytsr2ap33tod0hd8ofzaw9,0,32.7,66.1,2025-03-23T01:36:02.177Z,2025-03-23T01:36:05Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596567669,213,0.00,5596567661,56,Center,5596567659,3,,5596567667,212,28.6,5596567665,141,66.3,5596567663,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037961,630,44,2,70,17,6597wqy6gmpv3zjx7rp8cdj46,1,36.1,31.1,2025-03-23T01:36:04.489Z,2025-03-23T02:22:44Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,5596567725,233,671,5596567691,285,,5596567689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037957,671,44,2,70,17,aj8ytsr2ap33tod0hd8ofzaw9,0,63.9,68.9,2025-03-23T01:36:04.490Z,2025-03-23T02:22:44Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5596567675,286,,5596567673,56,Center,5596567729,233,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037965,631,1,2,70,17,6597wqy6gmpv3zjx7rp8cdj46,0,29.5,26.7,2025-03-23T01:36:04.602Z,2025-03-23T02:13:08Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,5596567721,213,0.07,5596567717,141,29.7,5596567713,56,Center,5596567715,140,57.9,5596567711,3,,5596567719,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037975,672,61,2,70,20,aj8ytsr2ap33tod0hd8ofzaw9,1,46.5,72.9,2025-03-23T01:36:07.223Z,2025-03-23T01:36:07Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5596567761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037983,673,1,2,70,21,aj8ytsr2ap33tod0hd8ofzaw9,0,34.5,76.1,2025-03-23T01:36:08.545Z,2025-03-23T01:36:09Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596567791,140,61.4,5596567789,56,Center,5596567799,1,,5596567787,157,,5596567797,213,5.72,5596567793,141,49.9,5596567795,212,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037997,632,1,2,70,22,6597wqy6gmpv3zjx7rp8cdj46,0,27.0,59.6,2025-03-23T01:36:09.646Z,2025-03-23T01:36:13Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596567873,212,33.6,5596567869,140,57.4,5596567867,56,Center,5596567871,141,44.0,5596567865,3,,5596567875,213,5.96,5596567877,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791038001,674,44,2,70,25,aj8ytsr2ap33tod0hd8ofzaw9,1,38.9,55.8,2025-03-23T01:36:11.953Z,2025-03-23T02:22:45Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596567923,233,633,5596567893,56,Back,5596567895,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791038003,633,44,2,70,25,6597wqy6gmpv3zjx7rp8cdj46,0,61.1,44.2,2025-03-23T01:36:11.954Z,2025-03-23T02:22:45Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596567901,286,,5596567899,56,Center,5596567935,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791038031,675,1,2,70,25,aj8ytsr2ap33tod0hd8ofzaw9,1,35.2,53.6,2025-03-23T01:36:12.449Z,2025-03-23T01:36:18Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596568043,56,Back,5596568057,213,2.09,5596568041,3,,5596568045,140,26.2,5596568053,212,19.2,5596568049,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791038039,676,1,2,70,31,aj8ytsr2ap33tod0hd8ofzaw9,0,24.8,82.0,2025-03-23T01:36:17.874Z,2025-03-23T01:36:18Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596568089,141,100.0,5596568091,212,49.3,5596568085,56,Left,5596568087,140,70.1,5596568093,213,0.27,5596568083,157,,5596568095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791038059,634,5,2,70,31,6597wqy6gmpv3zjx7rp8cdj46,1,28.8,-1.2,2025-03-23T01:36:18.749Z,2025-03-23T02:17:21Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596568221,233,677,5596568215,347,,5596568213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791038041,677,5,2,70,31,aj8ytsr2ap33tod0hd8ofzaw9,0,71.2,101.2,2025-03-23T01:36:18.749Z,2025-03-23T02:17:22Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596568231,233,634,5596568097,56,Left,5596568099,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791038137,635,1,2,70,51,6597wqy6gmpv3zjx7rp8cdj46,1,51.3,0.0,2025-03-23T01:36:38.726Z,2025-03-24T10:24:59Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,5596568647,141,3.9,5596568645,140,62.4,5596568651,213,0.28,5596568649,212,12.1,5596568643,56,Right,5596568641,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791038139,636,3,2,70,55,6597wqy6gmpv3zjx7rp8cdj46,0,68.5,2.3,2025-03-23T01:36:42.350Z,2025-03-24T10:25:14Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5596568661,286,,5596568659,56,Right,5596568803,233,678,5598631889,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791038161,678,7,2,70,55,aj8ytsr2ap33tod0hd8ofzaw9,1,31.5,97.7,2025-03-23T01:36:42.351Z,2025-03-24T10:25:16Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596568761,56,Back,5598631919,385,,5596568763,285,,5596568759,167,,5598631921,178,,5596568783,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791038179,637,5,2,71,1,6597wqy6gmpv3zjx7rp8cdj46,1,48.8,-1.5,2025-03-23T01:36:48.755Z,2025-03-23T02:17:22Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5596568843,56,Back,5596568845,347,,5596568915,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791038187,679,5,2,71,1,aj8ytsr2ap33tod0hd8ofzaw9,0,51.2,101.5,2025-03-23T01:36:48.755Z,2025-03-23T02:17:22Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596568897,347,,5596568893,56,Left,5596568921,233,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
