id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2803455955,602,1,2,72,42,2n3wgr89m7jl8tmioemit2pgq,1,21.9,86.5,2025-04-19T21:39:02.943Z,2025-04-19T21:39:10Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664842039,1,,5664842037,213,5.82,5664842035,212,75.9,5664842027,157,,5664842031,140,86.7,5664842033,141,37.1,5664842029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803455949,604,4,2,72,48,c9xffml4i7ihblp1qhus9w3fu,1,12.1,65.8,2025-04-19T21:39:09.078Z,2025-04-19T21:39:15Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664842133,13,,5664842143,285,,5664842183,233,603,5664842135,294,,5664842139,152,,5664842137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803455961,603,4,2,72,48,2n3wgr89m7jl8tmioemit2pgq,0,87.9,34.2,2025-04-19T21:39:09.079Z,2025-04-19T21:39:21Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5664842201,233,604,5664842103,13,,5664842105,56,Center,5664842107,152,,5664842673,294,,5664842117,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456063,605,1,2,72,56,c9xffml4i7ihblp1qhus9w3fu,1,9.2,67.0,2025-04-19T21:39:16.981Z,2025-04-19T21:39:20Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5664842611,56,Back,5664842613,140,15.1,5664842615,141,87.4,5664842619,213,1.15,5664842607,5,,5664842609,152,,5664842617,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456095,606,1,2,72,59,c9xffml4i7ihblp1qhus9w3fu,1,16.9,86.9,2025-04-19T21:39:19.838Z,2025-04-19T21:39:23Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664842797,56,Back,5664842799,140,34.0,5664842801,141,96.6,5664842805,213,0.35,5664842803,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456125,607,1,2,73,2,c9xffml4i7ihblp1qhus9w3fu,1,33.5,94.1,2025-04-19T21:39:23.069Z,2025-04-19T21:39:26Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5664842943,140,32.1,5664842939,56,Back,5664842951,212,15.7,5664842953,213,4.62,5664842947,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456169,608,1,2,73,5,c9xffml4i7ihblp1qhus9w3fu,1,31.1,67.9,2025-04-19T21:39:26.269Z,2025-04-19T21:39:29Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5664843141,140,30.1,5664843147,212,24.1,5664843145,141,32.5,5664843151,213,4.67,5664843139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456201,609,1,2,73,8,c9xffml4i7ihblp1qhus9w3fu,1,30.1,32.5,2025-04-19T21:39:29.678Z,2025-04-19T21:39:31Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5664843317,56,Back,5664843319,140,45.3,5664843323,212,22.5,5664843325,213,5.50,5664843321,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456229,610,1,2,73,10,c9xffml4i7ihblp1qhus9w3fu,1,45.3,9.2,2025-04-19T21:39:31.277Z,2025-04-19T21:39:33Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664843461,213,0.45,5664843455,140,58.2,5664843453,56,Right,5664843457,141,18.8,5664843459,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456231,611,50,2,73,12,c9xffml4i7ihblp1qhus9w3fu,1,56.0,19.0,2025-04-19T21:39:32.870Z,2025-04-19T22:28:02Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5664843659,233,604,5664843467,286,,5664843465,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456243,604,7,2,73,12,2n3wgr89m7jl8tmioemit2pgq,1,44.0,81.0,2025-04-19T21:39:32.871Z,2025-04-19T22:28:01Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664843529,56,Back,5664843531,285,,5664843581,233,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456333,606,3,2,73,18,2n3wgr89m7jl8tmioemit2pgq,0,69.0,83.2,2025-04-19T21:39:39.279Z,2025-04-19T21:39:45Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5664843963,286,,5664843961,56,Left,5664844131,233,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456353,612,7,2,73,18,c9xffml4i7ihblp1qhus9w3fu,1,31.0,16.8,2025-04-19T21:39:39.280Z,2025-04-19T21:45:58Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5664844105,233,606,5664844073,56,Back,5664844077,285,,5664844069,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456491,607,5,2,73,20,2n3wgr89m7jl8tmioemit2pgq,1,70.1,101.3,2025-04-19T21:39:40.981Z,2025-04-19T23:22:01Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5664844861,347,,5664845765,233,613,5664844859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456415,613,5,2,73,20,c9xffml4i7ihblp1qhus9w3fu,0,29.9,-1.3,2025-04-19T21:39:40.981Z,2025-04-19T23:22:01Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5664845795,233,607,5664844425,347,,5664844423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456507,608,1,2,73,32,2n3wgr89m7jl8tmioemit2pgq,0,60.7,100.0,2025-04-19T21:39:53.198Z,2025-04-19T21:39:56Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664844921,56,Center,5664844923,140,60.3,5664844995,189,,5664844925,141,74.2,5664844929,213,4.69,5664844927,212,18.8,5664844919,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456541,614,1,2,73,35,c9xffml4i7ihblp1qhus9w3fu,0,31.9,22.1,2025-04-19T21:39:56.510Z,2025-04-19T22:06:25Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5664845075,140,71.7,5664845083,1,,5664845077,141,43.3,5664845079,212,44.2,5664845081,213,0.33,5664845249,189,,5664845073,56,Center,5664845071,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456621,609,1,2,73,38,2n3wgr89m7jl8tmioemit2pgq,1,20.8,54.5,2025-04-19T21:39:59.775Z,2025-04-19T21:40:04Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5664845531,140,28.5,5664845533,141,27.4,5664845525,56,Back,5664845535,212,20.1,5664845537,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456643,610,1,2,73,43,2n3wgr89m7jl8tmioemit2pgq,1,31.7,18.3,2025-04-19T21:40:03.863Z,2025-04-19T21:40:06Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664845711,213,0.10,5664845703,56,Center,5664845705,140,56.6,5664845707,141,22.1,5664845709,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456675,611,1,2,73,45,2n3wgr89m7jl8tmioemit2pgq,1,59.8,25.3,2025-04-19T21:40:06.527Z,2025-04-19T21:40:10Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5664845925,141,21.5,5664845927,212,9.9,5664845929,213,6.02,5664845923,140,68.9,5664845921,56,Center,5664845953,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456703,612,1,2,73,49,2n3wgr89m7jl8tmioemit2pgq,1,64.1,15.9,2025-04-19T21:40:10.128Z,2025-04-19T21:40:12Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664846085,56,Center,5664846097,213,2.34,5664846095,212,12.0,5664846087,140,56.2,5664846091,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456749,613,1,2,73,51,2n3wgr89m7jl8tmioemit2pgq,1,54.0,37.7,2025-04-19T21:40:12.686Z,2025-04-19T21:40:16Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5664846403,212,16.3,5664846401,141,27.1,5664846405,213,3.60,5664846399,140,40.1,5664846397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456781,614,1,2,73,55,2n3wgr89m7jl8tmioemit2pgq,1,40.7,19.4,2025-04-19T21:40:16.118Z,2025-04-19T21:40:18Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664846551,213,2.04,5664846545,140,35.6,5664846543,56,Back,5664846549,212,11.9,5664846547,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456819,615,1,2,73,57,2n3wgr89m7jl8tmioemit2pgq,1,36.0,39.7,2025-04-19T21:40:18.039Z,2025-04-19T21:40:21Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664846771,213,1.82,5664846765,140,32.3,5664846763,56,Back,5664846769,212,15.9,5664846767,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456863,616,1,2,74,0,2n3wgr89m7jl8tmioemit2pgq,1,33.4,68.8,2025-04-19T21:40:21.262Z,2025-04-19T21:40:25Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664846991,140,42.6,5664846989,56,Back,5664846995,141,90.3,5664846999,212,17.5,5664847001,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456883,617,1,2,74,4,2n3wgr89m7jl8tmioemit2pgq,1,42.8,89.0,2025-04-19T21:40:24.838Z,2025-04-19T21:40:27Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664847115,212,24.8,5664847113,141,55.5,5664847111,140,33.5,5664847109,56,Back,5664847117,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456921,618,1,2,74,6,2n3wgr89m7jl8tmioemit2pgq,1,34.1,55.2,2025-04-19T21:40:27.567Z,2025-04-19T21:40:30Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664847329,140,43.8,5664847335,213,5.28,5664847333,212,19.0,5664847331,141,31.6,5664847327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456949,619,1,2,74,9,2n3wgr89m7jl8tmioemit2pgq,0,47.9,29.4,2025-04-19T21:40:30.495Z,2025-04-19T21:40:32Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664847465,140,73.8,5664847463,56,Center,5664847467,141,25.3,5664847469,212,27.3,5664847471,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456983,615,12,2,74,13,c9xffml4i7ihblp1qhus9w3fu,1,17.1,74.7,2025-04-19T21:40:34.429Z,2025-04-19T21:40:36Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664847703,167,,5664847643,140,0.0,5664847645,141,90.5,5664847641,56,Back,5664847647,212,22.2,5664847649,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456987,616,6,2,74,14,c9xffml4i7ihblp1qhus9w3fu,0,0.0,77.6,2025-04-19T21:40:35.293Z,2025-04-19T21:40:42Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664847971,233,620,5664847747,56,Back,5664847749,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456999,620,6,2,74,14,2n3wgr89m7jl8tmioemit2pgq,1,100.0,22.4,2025-04-19T21:40:35.293Z,2025-04-19T22:27:49Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664847965,233,616,5664847931,56,Center,5664847935,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457447,621,1,2,74,58,2n3wgr89m7jl8tmioemit2pgq,0,99.5,0.5,2025-04-19T21:41:19.414Z,2025-04-19T21:41:23Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664850303,213,1.53,5664850301,212,29.2,5664850295,56,Center,5664850289,155,,5664850297,140,100.0,5664850285,6,,5664850299,141,43.4,5664850293,223,,5664850281,2,,,,,,,,,,,,,,,,,,,,,,,,
2803457545,618,5,2,75,1,c9xffml4i7ihblp1qhus9w3fu,1,-0.7,57.2,2025-04-19T21:41:22.607Z,2025-04-19T23:22:01Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5664850903,346,,5664850901,56,Back,5664853371,233,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457975,622,5,2,75,1,2n3wgr89m7jl8tmioemit2pgq,0,100.7,42.8,2025-04-19T21:41:22.607Z,2025-04-19T23:22:02Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664853327,346,,5664853399,233,618,5664853325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457565,619,1,2,75,15,c9xffml4i7ihblp1qhus9w3fu,1,3.2,50.3,2025-04-19T21:41:36.389Z,2025-04-19T21:41:39Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5664851019,56,Back,5664851015,124,,5664851029,213,5.15,5664851033,237,,5664851027,212,18.0,5664851025,141,26.4,5664851023,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457587,620,1,2,75,18,c9xffml4i7ihblp1qhus9w3fu,1,10.6,26.4,2025-04-19T21:41:39.653Z,2025-04-19T21:41:42Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5664851139,212,20.0,5664851137,141,7.4,5664851135,140,25.1,5664851141,213,5.58,5664851133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457631,621,1,2,75,21,c9xffml4i7ihblp1qhus9w3fu,1,25.1,7.4,2025-04-19T21:41:41.933Z,2025-04-19T21:41:45Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664851385,140,14.3,5664851389,212,17.7,5664851387,141,27.3,5664851383,56,Back,5664851391,213,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457697,622,1,2,75,24,c9xffml4i7ihblp1qhus9w3fu,1,18.9,21.6,2025-04-19T21:41:44.861Z,2025-04-19T21:41:52Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5664851817,140,23.0,5664851819,141,52.5,5664851815,56,Back,5664851823,213,1.37,5664851821,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457749,623,1,2,75,31,c9xffml4i7ihblp1qhus9w3fu,1,25.6,52.1,2025-04-19T21:41:52.101Z,2025-04-19T21:41:55Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5664852053,140,25.4,5664852055,141,85.7,5664852051,56,Back,5664852057,212,22.8,5664852061,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457799,624,1,2,75,34,c9xffml4i7ihblp1qhus9w3fu,1,28.6,84.8,2025-04-19T21:41:55.773Z,2025-04-19T21:41:59Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664852299,141,64.2,5664852297,140,26.5,5664852301,212,14.2,5664852303,213,4.56,5664852293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457845,625,1,2,75,38,c9xffml4i7ihblp1qhus9w3fu,1,26.8,53.9,2025-04-19T21:41:59.133Z,2025-04-19T21:42:04Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5664852597,213,0.76,5664852595,212,19.1,5664852593,141,73.3,5664852591,140,39.9,5664852589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457871,626,1,2,75,43,c9xffml4i7ihblp1qhus9w3fu,1,55.3,76.0,2025-04-19T21:42:04.133Z,2025-04-19T21:42:06Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664852727,56,Left,5664852731,141,99.2,5664852733,212,18.4,5664852735,213,1.03,5664852729,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457943,627,1,2,75,45,c9xffml4i7ihblp1qhus9w3fu,1,64.6,99.3,2025-04-19T21:42:05.965Z,2025-04-19T21:42:11Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664853113,141,76.6,5664853115,212,16.4,5664853111,140,59.3,5664853109,56,Center,5664853117,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457951,628,1,2,75,50,c9xffml4i7ihblp1qhus9w3fu,1,58.9,76.6,2025-04-19T21:42:11.397Z,2025-04-19T21:42:12Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664853195,141,76.6,5664853193,140,62.8,5664853191,56,Center,5664853197,212,4.1,5664853199,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457955,629,1,2,75,51,c9xffml4i7ihblp1qhus9w3fu,1,62.8,76.6,2025-04-19T21:42:12.325Z,2025-04-19T21:42:14Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664853219,140,58.7,5664853217,56,Center,5664853225,213,2.91,5664853221,141,78.1,5664853253,156,,5664853223,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458009,630,1,2,75,53,c9xffml4i7ihblp1qhus9w3fu,1,58.7,78.1,2025-04-19T21:42:13.845Z,2025-04-19T21:42:17Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664853561,141,93.2,5664853563,212,13.3,5664853565,213,0.88,5664853557,56,Left,5664853559,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458041,631,1,2,75,56,c9xffml4i7ihblp1qhus9w3fu,1,66.4,87.1,2025-04-19T21:42:17.694Z,2025-04-19T21:42:20Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664853701,56,Center,5664853703,140,64.3,5664853709,213,4.40,5664853707,212,7.3,5664853705,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458063,632,1,2,75,59,c9xffml4i7ihblp1qhus9w3fu,0,61.1,69.9,2025-04-19T21:42:20.166Z,2025-04-19T21:42:22Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5664853825,155,,5664853829,140,87.1,5664853833,212,35.3,5664853831,141,36.9,5664853827,56,Center,5664853837,1,,5664853835,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458239,624,1,2,76,12,2n3wgr89m7jl8tmioemit2pgq,1,12.0,53.4,2025-04-19T21:42:33.790Z,2025-04-19T21:42:37Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5664854771,1,,5664854761,56,Back,5664854763,140,43.7,5664854759,123,,5664854765,141,68.1,5664854769,213,0.29,5664854767,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458255,625,1,2,76,16,2n3wgr89m7jl8tmioemit2pgq,1,40.2,69.6,2025-04-19T21:42:37.206Z,2025-04-19T21:42:40Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5664854883,140,36.4,5664854881,56,Back,5664854887,212,8.5,5664854889,213,2.06,5664854885,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458281,626,1,2,76,19,2n3wgr89m7jl8tmioemit2pgq,1,29.1,92.0,2025-04-19T21:42:39.982Z,2025-04-19T21:42:42Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664855037,213,3.70,5664855029,140,19.9,5664855033,212,11.4,5664855031,141,83.2,5664855027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458351,627,1,2,76,21,2n3wgr89m7jl8tmioemit2pgq,1,19.8,82.1,2025-04-19T21:42:42.270Z,2025-04-19T21:42:48Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664855447,213,5.05,5664855443,141,44.3,5664855445,212,27.2,5664855439,56,Back,5664855441,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458399,628,1,2,76,27,2n3wgr89m7jl8tmioemit2pgq,1,29.2,31.2,2025-04-19T21:42:48.438Z,2025-04-19T21:42:52Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664855681,212,26.7,5664855679,141,11.6,5664855683,213,5.76,5664855677,140,51.2,5664855675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458435,629,1,2,76,31,2n3wgr89m7jl8tmioemit2pgq,1,55.8,11.9,2025-04-19T21:42:52.078Z,2025-04-19T21:42:54Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664855851,213,2.87,5664855843,56,Back,5664855845,140,38.8,5664855849,212,18.5,5664855847,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458481,630,1,2,76,33,2n3wgr89m7jl8tmioemit2pgq,1,38.0,12.0,2025-04-19T21:42:54.399Z,2025-04-19T21:42:57Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664856113,213,2.06,5664856101,56,Back,5664856111,212,16.0,5664856109,141,32.8,5664856105,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458511,631,1,2,76,36,2n3wgr89m7jl8tmioemit2pgq,1,33.3,34.3,2025-04-19T21:42:57.438Z,2025-04-19T21:42:59Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664856243,212,20.3,5664856245,213,1.45,5664856239,140,35.6,5664856241,141,63.9,5664856237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458549,632,1,2,76,38,2n3wgr89m7jl8tmioemit2pgq,1,35.6,64.6,2025-04-19T21:42:59.780Z,2025-04-19T21:43:03Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664856429,213,3.70,5664856425,212,21.0,5664856423,141,48.2,5664856421,140,18.7,5664856419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458577,633,1,2,76,42,2n3wgr89m7jl8tmioemit2pgq,1,22.8,51.5,2025-04-19T21:43:03.462Z,2025-04-19T21:43:06Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5664856591,141,23.3,5664856589,140,30.0,5664856595,213,5.09,5664856587,56,Back,5664856593,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458595,634,1,2,76,45,2n3wgr89m7jl8tmioemit2pgq,1,31.4,19.8,2025-04-19T21:43:05.806Z,2025-04-19T21:43:08Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664856689,56,Back,5664856691,140,38.2,5664856695,212,10.4,5664856693,141,30.9,5664856697,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458637,635,1,2,76,47,2n3wgr89m7jl8tmioemit2pgq,1,38.3,31.2,2025-04-19T21:43:07.974Z,2025-04-19T21:43:11Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664856977,213,3.51,5664856975,212,17.1,5664856973,141,22.2,5664856971,140,23.1,5664856969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458661,636,1,2,76,50,2n3wgr89m7jl8tmioemit2pgq,1,27.6,24.0,2025-04-19T21:43:11.742Z,2025-04-19T21:43:14Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664857131,213,0.51,5664857127,141,31.5,5664857129,212,10.4,5664857125,140,36.2,5664857123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458685,637,1,2,76,53,2n3wgr89m7jl8tmioemit2pgq,1,36.1,32.4,2025-04-19T21:43:14.678Z,2025-04-19T21:43:19Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664857281,140,36.0,5664857279,56,Back,5664857283,141,11.0,5664857285,212,14.6,5664857287,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458693,638,1,2,76,58,2n3wgr89m7jl8tmioemit2pgq,1,36.1,10.9,2025-04-19T21:43:19.622Z,2025-04-19T21:43:20Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664857329,140,58.4,5664857335,213,0.27,5664857333,212,24.3,5664857327,56,Right,5664857331,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458711,639,1,2,76,59,2n3wgr89m7jl8tmioemit2pgq,1,58.4,20.3,2025-04-19T21:43:20.390Z,2025-04-19T21:43:23Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664857421,213,3.15,5664857417,141,20.0,5664857419,212,27.8,5664857415,140,31.9,5664857413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458783,640,1,2,77,2,2n3wgr89m7jl8tmioemit2pgq,1,32.1,20.1,2025-04-19T21:43:22.870Z,2025-04-19T21:43:28Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664857859,56,Back,5664857865,212,20.5,5664857863,141,45.2,5664857861,140,42.9,5664857867,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458841,641,1,2,77,7,2n3wgr89m7jl8tmioemit2pgq,1,33.4,46.6,2025-04-19T21:43:28.542Z,2025-04-19T21:43:35Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5664858173,56,Back,5664858177,141,42.8,5664858179,212,27.6,5664858181,213,3.24,5664858175,140,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458889,642,1,2,77,14,2n3wgr89m7jl8tmioemit2pgq,0,12.4,47.5,2025-04-19T21:43:34.823Z,2025-04-19T21:43:39Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5664858389,140,83.4,5664858395,213,6.27,5664858387,56,Center,5664858397,1,,5664858385,155,,5664858391,141,45.7,5664858393,212,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
