id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2819914489,626,5,2,79,20,7c9knuwazz9k9449u5rnuuy5m,1,80.6,-0.9,2025-05-29T04:19:24.329Z,2025-05-29T04:47:39Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755792781,347,,5755792835,233,554,5755792779,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914491,627,18,2,79,34,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-29T04:19:39.214Z,2025-05-29T04:19:40Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755792783,42,,5755792787,59,17,5755792785,44,Midfielder,5755792809,55,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914493,628,19,2,79,34,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-29T04:19:39.215Z,2025-05-29T04:19:41Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5755792805,55,627,5755792791,42,,5755792797,59,9,5755792803,44,Midfielder,5755792799,292,7,5755792795,145,8,5755792801,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914513,629,1,2,79,46,7c9knuwazz9k9449u5rnuuy5m,1,78.3,0.0,2025-05-29T04:19:51.105Z,2025-05-29T04:19:54Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5755792927,56,Right,5755792929,140,69.8,5755792931,141,12.8,5755792933,212,13.1,5755792925,107,,5755792935,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914521,630,1,2,79,49,7c9knuwazz9k9449u5rnuuy5m,1,66.1,8.5,2025-05-29T04:19:53.960Z,2025-05-29T04:19:58Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755792963,56,Center,5755792969,212,16.5,5755792967,141,32.1,5755792965,140,62.5,5755792971,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914523,631,1,2,79,53,7c9knuwazz9k9449u5rnuuy5m,1,64.0,28.6,2025-05-29T04:19:57.976Z,2025-05-29T04:20:01Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5755792975,56,Center,5755792981,212,13.2,5755792977,140,53.6,5755792983,213,2.55,5755792979,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914533,632,1,2,79,57,7c9knuwazz9k9449u5rnuuy5m,1,53.0,43.6,2025-05-29T04:20:01.448Z,2025-05-29T04:20:06Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5755793033,212,20.3,5755793027,56,Right,5755793031,141,15.0,5755793035,213,5.00,5755793029,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914537,633,1,2,80,1,7c9knuwazz9k9449u5rnuuy5m,0,62.9,7.1,2025-05-29T04:20:05.826Z,2025-05-29T04:27:04Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755793063,213,0.93,5755793061,212,44.6,5755793053,155,,5755793055,56,Center,5755793057,140,88.3,5755793065,1,,5755793059,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819915359,593,44,2,80,2,2iwybwokic7nmr1t33abdbjoq,1,13.0,37.8,2025-05-29T04:20:07.110Z,2025-05-29T04:45:55Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755797843,56,Back,5755797847,233,683,5755797845,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819915311,683,44,2,80,2,7c9knuwazz9k9449u5rnuuy5m,0,87.0,62.2,2025-05-29T04:20:07.111Z,2025-05-29T04:45:56Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5755797571,56,Center,5755797851,233,593,5755797573,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914553,555,41,2,80,3,2iwybwokic7nmr1t33abdbjoq,0,10.5,40.5,2025-05-29T04:20:07.617Z,2025-05-29T04:42:32Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755801263,213,6.22,5755801259,141,39.1,5755801261,212,15.0,5755801257,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914547,634,1,2,80,8,7c9knuwazz9k9449u5rnuuy5m,1,68.4,64.0,2025-05-29T04:20:13.033Z,2025-05-29T04:27:46Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755793121,56,Left,5755793123,140,88.3,5755793125,141,88.9,5755793129,213,0.68,5755793127,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914555,635,1,2,80,9,7c9knuwazz9k9449u5rnuuy5m,0,86.7,90.2,2025-05-29T04:20:14.088Z,2025-05-29T04:27:43Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755793175,141,42.1,5755793197,233,557,5755793181,1,,5755793177,212,34.2,5755793179,213,5.01,5755793171,56,Center,5755793169,155,,5755793173,140,96.3,5755793167,2,,,,,,,,,,,,,,,,,,,,,,,,,
2819914557,556,44,2,80,11,2iwybwokic7nmr1t33abdbjoq,1,3.8,57.2,2025-05-29T04:20:16.089Z,2025-05-29T04:45:56Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755793185,56,Back,5755793187,285,,5755793201,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914559,636,44,2,80,11,7c9knuwazz9k9449u5rnuuy5m,0,96.2,42.8,2025-05-29T04:20:16.090Z,2025-05-29T04:45:57Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5755793227,233,556,5755793191,286,,5755793189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914561,557,11,2,80,12,2iwybwokic7nmr1t33abdbjoq,1,4.9,51.2,2025-05-29T04:20:16.736Z,2025-05-29T04:20:19Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755793195,88,,5755793193,56,Back,5755793207,233,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914571,558,80,2,80,24,2iwybwokic7nmr1t33abdbjoq,0,11.8,52.2,2025-05-29T04:20:28.816Z,2025-05-29T04:20:32Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755793291,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914595,559,1,2,80,32,2iwybwokic7nmr1t33abdbjoq,1,11.5,43.2,2025-05-29T04:20:36.552Z,2025-05-29T06:09:54Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755793423,212,18.0,5755806697,189,,5755793421,141,20.1,5755793417,56,Back,5755793419,140,19.9,5755793425,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914755,567,1,2,80,34,2iwybwokic7nmr1t33abdbjoq,1,30.4,13.9,2025-05-29T04:20:38.665Z,2025-05-29T04:22:15Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5755794375,213,6.04,5755794497,189,,5755794373,212,21.1,5755794367,56,Back,5755794369,140,49.9,5755794371,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914597,560,4,2,80,35,2iwybwokic7nmr1t33abdbjoq,1,48.2,8.6,2025-05-29T04:20:40.199Z,2025-05-29T06:08:01Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5755793447,152,,5755793513,189,,5755793445,56,Back,5755806479,295,,5755793443,13,,5755793453,233,637,5755793451,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914589,637,4,2,80,35,7c9knuwazz9k9449u5rnuuy5m,0,51.8,91.4,2025-05-29T04:20:40.200Z,2025-05-29T06:08:01Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755793411,285,,5755793403,13,,5755793405,56,Left,5755801431,55,638,5755793527,189,,5755806469,295,,5755793459,233,560,5755793407,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914601,638,17,2,80,37,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-29T04:20:41.967Z,2025-05-29T05:04:01Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755801631,393,,5755793485,31,,5755801427,55,637,5755793553,189,,5755793489,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914649,561,1,2,81,8,2iwybwokic7nmr1t33abdbjoq,0,53.0,7.4,2025-05-29T04:21:12.617Z,2025-05-29T04:21:13Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5755793713,56,Center,5755793731,1,,5755793727,213,0.39,5755793711,152,,5755793717,140,91.9,5755793721,141,32.3,5755793723,212,44.2,5755793707,5,,5755793709,155,,,,,,,,,,,,,,,,,,,,,,,,,
2819914661,640,1,2,81,17,7c9knuwazz9k9449u5rnuuy5m,0,12.0,53.1,2025-05-29T04:21:21.392Z,2025-05-29T04:21:24Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755793873,1,,5755793845,212,35.6,5755793839,56,Back,5755793837,123,,5755793847,213,0.72,5755793851,287,,5755793841,140,37.4,5755793843,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914665,562,61,2,81,20,2iwybwokic7nmr1t33abdbjoq,0,73.2,12.4,2025-05-29T04:21:24.737Z,2025-05-29T04:43:06Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5755793877,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914689,641,1,2,81,27,7c9knuwazz9k9449u5rnuuy5m,1,24.7,76.1,2025-05-29T04:21:32.024Z,2025-05-29T04:21:36Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5755794033,212,25.2,5755794031,141,42.5,5755794029,140,34.8,5755794035,213,5.15,5755794027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914699,642,1,2,81,31,7c9knuwazz9k9449u5rnuuy5m,0,36.9,32.2,2025-05-29T04:21:35.944Z,2025-05-29T04:21:38Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755794095,141,51.8,5755794097,212,58.7,5755794101,1,,5755794099,213,0.23,5755794089,155,,5755794091,56,Center,5755794093,140,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914747,565,1,2,81,45,2iwybwokic7nmr1t33abdbjoq,1,11.4,49.1,2025-05-29T04:21:50.271Z,2025-05-29T04:21:56Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755794317,141,80.7,5755794321,213,1.14,5755794319,212,23.6,5755794313,56,Back,5755794315,140,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914749,566,1,2,81,51,2iwybwokic7nmr1t33abdbjoq,0,31.8,84.5,2025-05-29T04:21:56.073Z,2025-05-29T04:21:58Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5755794337,1,,5755794335,213,5.94,5755794333,212,71.9,5755794325,155,,5755794327,56,Center,5755794329,140,96.3,5755794331,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914765,644,1,2,81,56,7c9knuwazz9k9449u5rnuuy5m,1,9.8,46.7,2025-05-29T04:22:01.144Z,2025-05-29T04:22:05Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755794419,56,Back,5755794417,123,,5755794421,140,32.9,5755794425,212,24.7,5755794427,213,6.09,5755794423,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914779,645,1,2,82,0,7c9knuwazz9k9449u5rnuuy5m,1,44.0,43.1,2025-05-29T04:22:04.855Z,2025-05-29T04:22:13Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5755794485,140,64.9,5755794489,212,27.4,5755794483,56,Center,5755794487,141,67.3,5755794491,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914781,646,81,2,82,4,7c9knuwazz9k9449u5rnuuy5m,0,64.9,67.3,2025-05-29T04:22:08.367Z,2025-05-29T04:22:13Z,,,,,5755794495,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914791,647,68,2,82,11,7c9knuwazz9k9449u5rnuuy5m,1,62.6,70.8,2025-05-29T04:22:16.137Z,2025-05-29T04:28:33Z,,,,,5755794537,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819915417,684,1,2,82,12,7c9knuwazz9k9449u5rnuuy5m,1,63.5,53.4,2025-05-29T04:22:17.142Z,2025-05-29T04:28:30Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5755798135,141,64.6,5755798131,140,60.3,5755798143,213,1.99,5755798123,56,Center,5755798139,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914809,648,1,2,82,16,7c9knuwazz9k9449u5rnuuy5m,1,55.9,74.8,2025-05-29T04:22:21.247Z,2025-05-29T04:28:42Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755794601,141,53.4,5755794603,212,15.1,5755794599,140,51.9,5755794597,56,Center,5755794605,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914815,649,1,2,82,19,7c9knuwazz9k9449u5rnuuy5m,1,49.9,55.5,2025-05-29T04:22:23.607Z,2025-05-29T04:22:25Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5755794633,141,26.1,5755794637,213,4.18,5755794631,140,38.7,5755794629,56,Back,5755794635,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914825,650,1,2,82,21,7c9knuwazz9k9449u5rnuuy5m,1,36.3,30.3,2025-05-29T04:22:25.575Z,2025-05-29T04:22:30Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755794699,56,Right,5755794705,212,21.8,5755794701,140,50.3,5755794703,141,6.7,5755794707,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914831,651,1,2,82,26,7c9knuwazz9k9449u5rnuuy5m,1,50.7,40.4,2025-05-29T04:22:30.735Z,2025-05-29T04:22:33Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5755794743,141,73.6,5755794747,213,1.37,5755794741,140,55.0,5755794739,56,Center,5755794745,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914839,652,1,2,82,29,7c9knuwazz9k9449u5rnuuy5m,1,54.2,76.7,2025-05-29T04:22:33.311Z,2025-05-29T04:22:38Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755794787,56,Left,5755794791,141,95.0,5755794795,213,0.60,5755794789,140,71.4,5755794793,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914845,653,1,2,82,33,7c9knuwazz9k9449u5rnuuy5m,0,83.1,93.3,2025-05-29T04:22:38.247Z,2025-05-29T04:22:40Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755794825,212,7.0,5755794851,286,,5755794827,213,4.91,5755794819,56,Left,5755794845,236,,5755794821,140,84.4,5755794847,233,569,5755794815,2,,5755794823,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,
2819914843,569,12,2,82,34,2iwybwokic7nmr1t33abdbjoq,1,15.7,12.8,2025-05-29T04:22:38.347Z,2025-05-29T04:22:41Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5755794813,56,Back,5755794857,233,653,5755794811,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914861,570,6,2,82,41,2iwybwokic7nmr1t33abdbjoq,0,5.8,18.8,2025-05-29T04:22:45.895Z,2025-05-29T04:45:42Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5755794919,56,Back,5755794921,73,,5755794945,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914859,654,6,2,82,41,7c9knuwazz9k9449u5rnuuy5m,1,94.2,81.2,2025-05-29T04:22:45.895Z,2025-05-29T04:22:52Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755794925,73,,5755794939,233,570,5755794923,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914889,655,1,2,82,52,7c9knuwazz9k9449u5rnuuy5m,1,99.5,99.5,2025-05-29T04:22:56.767Z,2025-05-29T04:23:04Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755795059,6,,5755795065,141,95.4,5755795067,212,8.2,5755795069,213,3.49,5755795061,56,Left,5755795063,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914897,656,1,2,82,55,7c9knuwazz9k9449u5rnuuy5m,1,90.0,95.6,2025-05-29T04:22:59.511Z,2025-05-29T04:23:03Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755795111,213,3.47,5755795103,56,Left,5755795109,212,12.3,5755795107,141,89.7,5755795105,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914901,657,1,2,82,59,7c9knuwazz9k9449u5rnuuy5m,0,78.4,88.6,2025-05-29T04:23:03.951Z,2025-05-29T04:30:10Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755795143,213,5.17,5755795141,212,32.8,5755795133,155,,5755795135,56,Center,5755798757,2,,5755795137,140,92.3,5755795145,1,,5755795139,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914903,571,44,2,83,1,2iwybwokic7nmr1t33abdbjoq,1,8.3,43.3,2025-05-29T04:23:05.488Z,2025-05-29T04:45:57Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755798693,233,658,5755795147,56,Back,5755795149,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914907,658,44,2,83,1,7c9knuwazz9k9449u5rnuuy5m,0,91.7,56.7,2025-05-29T04:23:05.489Z,2025-05-29T04:45:57Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5755798697,233,571,5755798691,286,,5755798689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914905,572,12,2,83,1,2iwybwokic7nmr1t33abdbjoq,1,7.9,44.3,2025-05-29T04:23:05.600Z,2025-05-29T04:23:08Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755795151,56,Back,5755795155,141,78.2,5755795161,15,,5755795157,212,35.8,5755795159,213,0.70,5755795153,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914913,659,44,2,83,3,7c9knuwazz9k9449u5rnuuy5m,1,65.5,26.3,2025-05-29T04:23:08.254Z,2025-05-29T04:45:58Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5755795185,56,Center,5755795219,233,573,5755795187,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914909,573,44,2,83,3,2iwybwokic7nmr1t33abdbjoq,0,34.5,73.7,2025-05-29T04:23:08.255Z,2025-05-29T04:45:58Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5755795165,285,,5755795223,233,659,5755795163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914925,660,1,2,83,4,7c9knuwazz9k9449u5rnuuy5m,0,64.9,36.3,2025-05-29T04:23:08.447Z,2025-05-29T04:51:56Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5755795261,141,8.6,5755795263,212,20.3,5755795259,140,72.2,5755795257,56,Right,5755795265,213,5.10,5755795255,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819915905,640,44,2,83,8,2iwybwokic7nmr1t33abdbjoq,1,6.6,48.0,2025-05-29T04:23:12.310Z,2025-05-29T04:39:01Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755800991,285,,5755800989,56,Back,5755800993,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819915889,718,44,2,83,8,7c9knuwazz9k9449u5rnuuy5m,0,93.4,52.0,2025-05-29T04:23:12.311Z,2025-05-29T04:39:01Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755800905,56,Center,5755800907,286,,5755800999,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914931,574,41,2,83,8,2iwybwokic7nmr1t33abdbjoq,0,3.2,49.1,2025-05-29T04:23:12.487Z,2025-05-29T04:23:15Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755795303,213,5.17,5755795299,141,3.2,5755795311,233,661,5755795297,140,17.9,5755795301,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914929,661,1,2,83,8,7c9knuwazz9k9449u5rnuuy5m,0,74.3,7.0,2025-05-29T04:23:12.647Z,2025-05-29T04:23:15Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755795283,155,,5755795295,1,,5755795307,233,574,5755795281,2,,5755795289,141,59.4,5755795291,212,41.7,5755795287,140,95.0,5755795285,56,Center,5755795293,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,
2819914939,662,1,2,83,12,7c9knuwazz9k9449u5rnuuy5m,1,87.9,89.7,2025-05-29T04:23:16.511Z,2025-05-29T04:23:19Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755795355,212,17.3,5755795349,56,Center,5755795357,213,3.74,5755795351,140,74.3,5755795353,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914943,663,1,2,83,14,7c9knuwazz9k9449u5rnuuy5m,1,73.6,78.7,2025-05-29T04:23:18.783Z,2025-05-29T04:23:45Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,1.0,5755795387,141,61.2,5755795391,213,4.55,5755795389,212,12.1,5755795385,140,71.7,5755795383,56,Center,5755795569,210,15,5755795571,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914945,664,15,2,83,16,7c9knuwazz9k9449u5rnuuy5m,1,70.7,59.5,2025-05-29T04:23:20.375Z,2025-05-29T05:55:21Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5755795573,78,,5755795587,146,76.9,5755795399,56,Center,5755795593,231,49.8,5755795547,82,,5755795583,102,51.4,5755795577,154,,5755801109,233,641,5755795543,20,,5755795589,147,57.8,5755795591,230,5755795585,103,97.5,5755795397,18,,5755795579,55,5755795575,29,19,663,,5755804969,25,,,,
2819915925,641,10,2,83,16,2iwybwokic7nmr1t33abdbjoq,1,19.2,42.6,2025-05-29T04:23:20.475Z,2025-05-29T04:39:22Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5755801107,56,Back,5755801105,94,,5755801113,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914953,665,1,2,83,19,7c9knuwazz9k9449u5rnuuy5m,1,88.2,65.4,2025-05-29T04:23:23.359Z,2025-05-29T05:54:15Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,1.0,5755795523,210,13,5755795443,213,3.78,5755795441,212,16.2,5755805101,154,,5755795435,56,Center,5755795439,141,51.3,5755795437,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914957,666,13,2,83,20,7c9knuwazz9k9449u5rnuuy5m,1,75.8,51.3,2025-05-29T04:23:24.663Z,2025-05-29T05:54:16Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5755795529,55,665,5755804985,25,,5755795541,231,49.1,5755795525,83,,5755795535,103,34.7,5755795461,18,,5755795539,230,98.4,5755795503,20,,5755795527,29,,5755795533,102,58.8,5755805103,154,5755795463,56,,,,,,,,,Center,,,,,,,,
2819914991,575,5,2,83,21,2iwybwokic7nmr1t33abdbjoq,1,-0.9,42.2,2025-05-29T04:23:25.895Z,2025-05-29T04:47:40Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755795695,56,Back,5755795699,233,667,5755795697,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914965,667,5,2,83,21,7c9knuwazz9k9449u5rnuuy5m,0,100.9,57.8,2025-05-29T04:23:25.895Z,2025-05-29T04:47:41Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5755795501,346,,5755795709,233,575,5755795499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819914997,576,1,2,83,54,2iwybwokic7nmr1t33abdbjoq,1,3.7,56.7,2025-05-29T04:23:58.767Z,2025-05-29T04:24:00Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5755795721,56,Back,5755795719,124,,5755795723,140,2.4,5755795733,237,,5755795725,141,51.6,5755795729,213,4.34,5755795727,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819915005,577,1,2,83,56,2iwybwokic7nmr1t33abdbjoq,1,2.9,51.6,2025-05-29T04:24:00.407Z,2025-05-29T04:24:04Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755795793,213,0.89,5755795785,56,Back,5755795791,212,19.4,5755795787,140,14.6,5755795789,141,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819915009,578,1,2,84,0,2iwybwokic7nmr1t33abdbjoq,0,21.3,83.1,2025-05-29T04:24:04.497Z,2025-05-29T04:24:07Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5755795829,1,,5755795823,141,58.4,5755795827,213,5.95,5755795821,140,66.8,5755795817,157,,5755795825,212,50.6,5755795819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819915027,669,1,2,84,9,7c9knuwazz9k9449u5rnuuy5m,1,32.8,49.4,2025-05-29T04:24:13.368Z,2025-05-29T04:24:19Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5755795937,141,25.3,5755795939,212,17.3,5755795941,213,5.05,5755795933,56,Back,5755795935,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
