id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818720445,747,1,2,85,14,b5l2e3csycjb8twvq9ek0j5gq,1,4.5,48.7,2025-05-25T03:48:50.499Z,2025-05-25T03:48:52Z,629pbkngxk7ucy0qt9mngvkd1,R. Spiegel,,,5749146033,213,5.28,5749146023,124,,5749146025,56,Back,5749146027,140,11.8,5749146037,237,,5749146031,212,14.3,5749146029,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720453,748,1,2,85,15,b5l2e3csycjb8twvq9ek0j5gq,1,11.8,30.9,2025-05-25T03:48:52.184Z,2025-05-25T03:48:53Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749146081,140,25.7,5749146079,56,Back,5749146087,213,5.54,5749146085,212,19.9,5749146083,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720455,749,1,2,85,16,b5l2e3csycjb8twvq9ek0j5gq,1,25.7,11.0,2025-05-25T03:48:53.026Z,2025-05-25T03:48:53Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749146101,141,24.0,5749146097,56,Back,5749146105,213,2.58,5749146103,212,16.6,5749146099,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720489,750,1,2,85,17,b5l2e3csycjb8twvq9ek0j5gq,1,12.3,24.0,2025-05-25T03:48:53.747Z,2025-05-25T03:48:58Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749146291,212,16.0,5749146287,140,4.3,5749146293,213,2.12,5749146285,56,Back,5749146289,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720491,751,1,2,85,22,b5l2e3csycjb8twvq9ek0j5gq,0,9.7,48.5,2025-05-25T03:48:58.355Z,2025-05-25T03:48:59Z,629pbkngxk7ucy0qt9mngvkd1,R. Spiegel,,,5749146301,140,33.9,5749146297,157,,5749146309,1,,5749146299,56,Back,5749146303,141,71.8,5749146305,212,29.9,5749146307,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720543,858,1,2,85,27,bk3zg8yaj5uoqhxzwons3bo8a,1,63.9,20.3,2025-05-25T03:49:04.318Z,2025-05-25T03:49:08Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749146631,212,12.6,5749146629,141,8.5,5749146625,56,Right,5749146627,140,73.1,5749146633,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720545,859,1,2,85,31,bk3zg8yaj5uoqhxzwons3bo8a,1,73.1,8.5,2025-05-25T03:49:07.998Z,2025-05-25T03:49:23Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5749146643,140,61.3,5749146647,212,13.8,5749146645,141,17.3,5749146649,213,2.69,5749146641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720555,860,1,2,85,32,bk3zg8yaj5uoqhxzwons3bo8a,1,61.3,17.3,2025-05-25T03:49:08.758Z,2025-05-25T03:49:12Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749146707,140,44.9,5749146713,213,3.13,5749146705,56,Back,5749146709,141,17.6,5749146711,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720569,861,1,2,85,35,bk3zg8yaj5uoqhxzwons3bo8a,1,44.9,17.6,2025-05-25T03:49:12.102Z,2025-05-25T03:49:14Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749146779,141,9.7,5749146781,212,17.5,5749146775,56,Right,5749146777,140,60.8,5749146783,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720591,862,1,2,85,39,bk3zg8yaj5uoqhxzwons3bo8a,1,60.6,14.0,2025-05-25T03:49:15.686Z,2025-05-25T03:49:18Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5749146901,212,12.5,5749146899,141,23.3,5749146903,213,0.53,5749146897,140,70.9,5749146895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720611,863,1,2,85,41,bk3zg8yaj5uoqhxzwons3bo8a,0,77.0,23.3,2025-05-25T03:49:17.886Z,2025-05-25T03:49:20Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749147011,140,98.7,5749147009,56,Center,5749147017,213,0.16,5749147013,141,28.8,5749147015,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720681,753,1,2,85,51,b5l2e3csycjb8twvq9ek0j5gq,0,12.6,50.7,2025-05-25T03:49:27.802Z,2025-05-25T03:49:31Z,629pbkngxk7ucy0qt9mngvkd1,R. Spiegel,,,5749147403,56,Center,5749147411,213,0.19,5749147407,141,68.8,5749147413,1,,5749147405,140,72.1,5749147409,212,63.7,5749147401,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720701,754,1,2,85,57,b5l2e3csycjb8twvq9ek0j5gq,1,66.2,75.0,2025-05-25T03:49:34.106Z,2025-05-25T03:49:35Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5749147521,212,14.3,5749147519,141,63.1,5749147523,213,3.74,5749147517,140,55.0,5749147515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720713,755,1,2,85,58,b5l2e3csycjb8twvq9ek0j5gq,1,55.0,63.1,2025-05-25T03:49:35.034Z,2025-05-25T03:49:37Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749147591,213,2.37,5749147589,212,16.3,5749147585,140,43.9,5749147583,56,Back,5749147587,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720725,756,1,2,86,0,b5l2e3csycjb8twvq9ek0j5gq,1,43.9,79.9,2025-05-25T03:49:36.891Z,2025-05-25T03:49:38Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749147665,140,29.7,5749147663,56,Back,5749147667,141,58.2,5749147671,213,3.92,5749147669,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720741,757,1,2,86,2,b5l2e3csycjb8twvq9ek0j5gq,1,29.7,58.2,2025-05-25T03:49:38.634Z,2025-05-25T03:49:40Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5749147699,141,69.0,5749147701,212,12.3,5749147695,56,Back,5749147697,140,39.1,5749147703,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720747,758,1,2,86,4,b5l2e3csycjb8twvq9ek0j5gq,0,39.1,69.0,2025-05-25T03:49:40.346Z,2025-05-25T03:49:41Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749147735,140,37.1,5749147733,56,Back,5749147737,141,73.8,5749147741,213,2.14,5749147739,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720767,864,61,2,86,5,bk3zg8yaj5uoqhxzwons3bo8a,1,55.7,27.4,2025-05-25T03:49:41.759Z,2025-05-25T03:52:38Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749147825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720783,866,1,2,86,7,bk3zg8yaj5uoqhxzwons3bo8a,1,51.1,30.3,2025-05-25T03:49:43.917Z,2025-05-25T04:15:38Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749147913,140,57.6,5749147917,212,9.4,5749147915,141,20.7,5749147919,213,5.52,5749147911,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720785,867,61,2,86,8,bk3zg8yaj5uoqhxzwons3bo8a,0,57.6,20.7,2025-05-25T03:49:44.846Z,2025-05-25T04:15:42Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749147923,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720789,760,1,2,86,9,b5l2e3csycjb8twvq9ek0j5gq,1,38.7,74.1,2025-05-25T03:49:45.618Z,2025-05-25T03:49:50Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749147937,213,5.06,5749147935,212,6.2,5749147933,141,65.5,5749147929,56,Back,5749147931,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720793,761,1,2,86,13,b5l2e3csycjb8twvq9ek0j5gq,1,44.1,73.6,2025-05-25T03:49:49.802Z,2025-05-25T03:49:51Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749147965,141,90.6,5749147967,212,11.6,5749147961,56,Back,5749147969,213,1.52,5749147963,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720803,762,1,2,86,14,b5l2e3csycjb8twvq9ek0j5gq,1,44.8,90.6,2025-05-25T03:49:51.274Z,2025-05-25T03:49:54Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5749148047,141,85.1,5749148043,56,Back,5749148045,140,35.0,5749148051,213,3.49,5749148049,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720823,763,1,2,86,18,b5l2e3csycjb8twvq9ek0j5gq,1,35.0,85.1,2025-05-25T03:49:54.434Z,2025-05-25T03:49:57Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749148147,213,4.60,5749148145,212,14.9,5749148133,56,Back,5749148137,140,33.4,5749148141,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720835,764,1,2,86,21,b5l2e3csycjb8twvq9ek0j5gq,1,33.4,63.4,2025-05-25T03:49:57.707Z,2025-05-25T03:50:00Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5749148233,140,48.8,5749148231,56,Back,5749148239,213,5.27,5749148235,141,25.3,5749148237,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720849,765,1,2,86,24,b5l2e3csycjb8twvq9ek0j5gq,1,56.4,24.9,2025-05-25T03:50:00.505Z,2025-05-25T03:50:03Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5749148311,56,Right,5749148319,213,4.94,5749148315,141,9.7,5749148317,212,10.6,5749148313,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720865,766,1,2,86,26,b5l2e3csycjb8twvq9ek0j5gq,1,58.7,16.7,2025-05-25T03:50:02.881Z,2025-05-25T03:50:07Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749148431,213,2.84,5749148429,212,16.7,5749148425,140,43.5,5749148423,56,Back,5749148427,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720879,767,1,2,86,30,b5l2e3csycjb8twvq9ek0j5gq,1,44.1,20.1,2025-05-25T03:50:06.810Z,2025-05-25T03:50:12Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749148517,212,33.3,5749148515,141,7.9,5749148519,213,6.03,5749148511,56,Right,5749148513,140,74.8,5749148521,1,,5749148509,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720883,768,1,2,86,36,b5l2e3csycjb8twvq9ek0j5gq,0,93.1,22.1,2025-05-25T03:50:12.554Z,2025-05-25T03:50:14Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5749148551,213,2.26,5749148549,212,8.9,5749148547,141,32.2,5749148545,140,87.7,5749148543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720887,868,8,2,86,38,bk3zg8yaj5uoqhxzwons3bo8a,1,8.3,61.1,2025-05-25T03:50:15.063Z,2025-05-25T03:52:16Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749148575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720913,869,12,2,86,40,bk3zg8yaj5uoqhxzwons3bo8a,1,9.5,56.9,2025-05-25T03:50:17.256Z,2025-05-25T03:52:17Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749148687,140,12.3,5749148693,213,1.29,5749148685,56,Back,5749148689,141,71.7,5749148691,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720933,870,12,2,86,42,bk3zg8yaj5uoqhxzwons3bo8a,1,13.0,71.7,2025-05-25T03:50:18.743Z,2025-05-25T03:50:23Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749148789,140,39.4,5749148791,141,94.2,5749148787,56,Back,5749148793,212,31.7,5749148795,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720943,872,1,2,86,46,bk3zg8yaj5uoqhxzwons3bo8a,1,39.6,94.5,2025-05-25T03:50:23.228Z,2025-05-25T03:58:16Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5749148833,212,11.4,5749148835,213,4.28,5749148827,56,Back,5749148831,141,79.3,5749148829,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720961,873,1,2,86,50,bk3zg8yaj5uoqhxzwons3bo8a,1,37.5,78.8,2025-05-25T03:50:26.454Z,2025-05-25T03:50:28Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5749148905,213,4.95,5749148907,1,,5749148901,141,18.9,5749148899,140,47.1,5749148903,212,42.0,5749148897,56,Back,5749148895,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720965,874,1,2,86,52,bk3zg8yaj5uoqhxzwons3bo8a,1,47.1,18.9,2025-05-25T03:50:28.767Z,2025-05-25T03:50:31Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749148941,140,30.9,5749148947,213,3.18,5749148939,56,Back,5749148943,141,17.9,5749148945,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720971,875,1,2,86,54,bk3zg8yaj5uoqhxzwons3bo8a,1,30.9,17.9,2025-05-25T03:50:30.646Z,2025-05-25T03:50:34Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5749148991,140,30.3,5749148989,56,Back,5749148995,212,11.0,5749148993,141,34.0,5749148997,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720987,876,1,2,87,0,bk3zg8yaj5uoqhxzwons3bo8a,1,28.0,33.4,2025-05-25T03:50:36.583Z,2025-05-25T03:50:37Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749149095,213,4.88,5749149093,212,15.5,5749149087,56,Back,5749149091,141,11.0,5749149089,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720995,877,1,2,87,1,bk3zg8yaj5uoqhxzwons3bo8a,1,30.5,11.0,2025-05-25T03:50:37.463Z,2025-05-25T03:50:39Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5749149149,212,12.8,5749149151,213,2.73,5749149147,141,18.5,5749149143,56,Back,5749149145,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721015,878,1,2,87,2,bk3zg8yaj5uoqhxzwons3bo8a,1,19.3,18.5,2025-05-25T03:50:39.295Z,2025-05-25T03:50:43Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749149259,212,20.9,5749149261,213,1.80,5749149257,141,48.5,5749149255,140,14.8,5749149253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721019,879,1,2,87,7,bk3zg8yaj5uoqhxzwons3bo8a,0,18.3,49.6,2025-05-25T03:50:43.599Z,2025-05-25T03:50:47Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749149291,212,21.2,5749149289,141,72.3,5749149293,213,0.81,5749149285,56,Back,5749149287,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721043,880,4,2,87,13,bk3zg8yaj5uoqhxzwons3bo8a,1,32.8,67.0,2025-05-25T03:50:49.935Z,2025-05-25T04:00:14Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5749149515,152,,5749149517,265,,5749149511,13,,5749149571,233,769,5749149513,56,Back,5749166331,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721053,769,4,2,87,13,b5l2e3csycjb8twvq9ek0j5gq,0,67.2,33.0,2025-05-25T03:50:49.936Z,2025-05-25T04:00:14Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749149583,286,,5749149543,56,Center,5749149541,13,,5749149547,265,,5749149545,152,,5749149579,233,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721169,881,18,2,87,38,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-25T03:51:14.695Z,2025-05-25T03:51:16Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749150199,59,15,5749150261,55,882,5749150195,42,,5749150197,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721175,882,19,2,87,38,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-25T03:51:14.696Z,2025-05-25T05:20:03Z,5i0d3n5jzz85wi8p2sfajdbf8,R. Ford,,,5749153471,292,6,5749150241,145,4,5749153473,293,3,5749150233,42,,5749150251,55,881,5749150245,59,18,5749150247,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721271,883,2,2,87,51,bk3zg8yaj5uoqhxzwons3bo8a,1,31.5,73.2,2025-05-25T03:51:27.928Z,2025-05-25T03:51:37Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749150961,7,g31cspu8sa8eohwakxm28ne2,5749150775,141,69.1,5749150965,56,Center,5749150769,152,,5749150773,140,65.6,5749150963,1,,5749150765,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721351,771,1,2,88,5,b5l2e3csycjb8twvq9ek0j5gq,0,31.5,37.4,2025-05-25T03:51:42.338Z,2025-05-25T03:51:45Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5749151171,141,27.0,5749151163,155,,5749151177,1,,5749151175,213,6.12,5749151161,5,,5749151169,140,73.0,5749151165,241,,5749151173,212,44.1,5749151167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721369,884,12,2,88,10,bk3zg8yaj5uoqhxzwons3bo8a,1,22.7,69.4,2025-05-25T03:51:46.927Z,2025-05-25T03:51:53Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5749151299,213,2.92,5749151291,56,Back,5749151313,15,,5749151297,212,14.5,5749151293,140,9.2,5749151295,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721405,885,4,2,88,16,bk3zg8yaj5uoqhxzwons3bo8a,1,7.4,74.0,2025-05-25T03:51:52.815Z,2025-05-25T03:51:57Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749151475,13,,5749151477,56,Back,5749151485,233,772,5749151479,152,,5749151481,265,,5749151483,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721403,772,4,2,88,16,b5l2e3csycjb8twvq9ek0j5gq,0,92.6,26.0,2025-05-25T03:51:52.816Z,2025-05-25T03:51:58Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5749151469,152,,5749151467,56,Center,5749151473,286,,5749151495,233,885,5749151465,13,,5749151471,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721557,886,1,2,88,42,bk3zg8yaj5uoqhxzwons3bo8a,1,12.8,72.0,2025-05-25T03:52:18.496Z,2025-05-25T03:52:21Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749152261,140,61.5,5749152253,5,,5749152269,1,,5749152265,212,51.4,5749152267,213,6.19,5749152257,152,,5749152255,157,,5749152263,141,64.6,5749152259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721561,887,44,2,88,44,bk3zg8yaj5uoqhxzwons3bo8a,1,63.9,68.1,2025-05-25T03:52:20.663Z,2025-05-25T04:00:19Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5749152317,233,774,5749152287,286,,5749152285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721555,774,44,2,88,44,b5l2e3csycjb8twvq9ek0j5gq,0,36.1,31.9,2025-05-25T03:52:20.664Z,2025-05-25T04:00:20Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749152251,285,,5749152249,56,Back,5749152341,233,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721563,888,1,2,88,44,bk3zg8yaj5uoqhxzwons3bo8a,0,61.5,64.6,2025-05-25T03:52:20.943Z,2025-05-25T03:53:00Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5749152299,56,Center,5749152303,141,64.5,5749152295,3,,5749152297,168,,5749152307,213,6.26,5749152305,212,2.4,5749152301,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721559,775,61,2,88,45,b5l2e3csycjb8twvq9ek0j5gq,0,34.3,32.1,2025-05-25T03:52:22.091Z,2025-05-25T03:52:22Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749152273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721575,889,1,2,88,47,bk3zg8yaj5uoqhxzwons3bo8a,1,66.0,58.8,2025-05-25T03:52:23.936Z,2025-05-25T03:52:25Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5749152419,140,69.2,5749152421,141,48.5,5749152425,213,5.16,5749152423,212,7.8,5749152417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721761,890,1,2,88,48,bk3zg8yaj5uoqhxzwons3bo8a,1,69.2,48.5,2025-05-25T03:52:25.183Z,2025-05-25T03:53:26Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,1.0,,5749153435,140,79.6,5749153437,141,28.8,5749153985,154,,5749153987,22,,5749153439,212,17.3,5749153433,56,Center,5749153441,213,5.40,5749153983,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721767,891,16,2,88,52,bk3zg8yaj5uoqhxzwons3bo8a,1,86.6,40.6,2025-05-25T03:52:28.824Z,2025-05-25T04:38:50Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749154011,214,,5749153459,56,Center,5749154009,103,3.8,5749154001,154,,5749153999,29,,5749153455,22,,5749154015,230,98.8,5749154013,89,,5749153625,375,88:51.551,5749154017,231,5749153457,17,5749153617,20,,5749211425,78,,5749153621,374,5749154007,102,5749154003,55,,,,,49.8,2025-05-25 04:52:27.897,50.9,890,,,
2818721709,776,18,2,89,16,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-25T03:52:52.914Z,2025-05-25T03:52:54Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749153139,59,12,5749153185,55,777,5749153137,44,Midfielder,5749153135,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721715,777,19,2,89,16,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-25T03:52:52.915Z,2025-05-25T04:42:54Z,97rzxcaw3u0qqov2uci1m4ges,L. Saldana,,,5749153153,42,,5749153161,292,7,5749153167,55,776,5749153165,44,Midfielder,5749153157,145,10,5749153159,59,48,5749153163,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721903,778,1,2,89,51,b5l2e3csycjb8twvq9ek0j5gq,1,50.1,49.9,2025-05-25T03:53:28.216Z,2025-05-25T03:53:42Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5749154111,279,G,5749154103,141,33.6,5749154099,56,Back,5749154101,140,38.3,5749154501,189,,5749154109,213,3.87,5749154107,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721913,779,1,2,89,53,b5l2e3csycjb8twvq9ek0j5gq,1,38.3,33.6,2025-05-25T03:53:29.592Z,2025-05-25T03:53:30Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749154139,141,17.9,5749154143,213,5.80,5749154137,140,57.6,5749154135,56,Right,5749154141,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721921,780,1,2,89,54,b5l2e3csycjb8twvq9ek0j5gq,1,57.6,17.9,2025-05-25T03:53:30.552Z,2025-05-25T03:53:31Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749154195,212,9.3,5749154193,141,30.9,5749154197,213,1.27,5749154191,140,60.2,5749154189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721937,781,1,2,89,55,b5l2e3csycjb8twvq9ek0j5gq,1,60.2,30.9,2025-05-25T03:53:31.592Z,2025-05-25T03:53:33Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5749154275,56,Back,5749154277,140,48.4,5749154279,141,39.5,5749154281,212,13.7,5749154283,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721969,782,1,2,89,56,b5l2e3csycjb8twvq9ek0j5gq,1,46.1,30.1,2025-05-25T03:53:33.168Z,2025-05-25T03:53:38Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749154391,212,26.7,5749154389,141,11.9,5749154393,213,5.80,5749154385,56,Right,5749154387,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818724051,846,70,2,89,59,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-25T03:53:35.346Z,2025-05-25T03:59:02Z,,,,,5749164573,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
