id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2793293925,671,1,2,75,17,bk3zg8yaj5uoqhxzwons3bo8a,1,68.6,81.1,2025-03-30T00:42:29.589Z,2025-03-30T00:42:31Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5608896841,140,74.7,5608896839,56,Left,5608896845,212,8.1,5608896843,141,88.3,5608896847,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793293935,672,3,2,75,19,bk3zg8yaj5uoqhxzwons3bo8a,0,75.4,89.0,2025-03-30T00:42:31.421Z,2025-03-30T02:15:50Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608896889,56,Left,5609025477,233,482,5608896891,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294023,482,7,2,75,19,bu5w8wprynlj9mvphvy8sd94f,0,24.6,11.0,2025-03-30T00:42:31.422Z,2025-03-30T02:15:49Z,bbic10tw6eaf7rgpogt37rgtl,G. Díaz,,,5608897421,56,Back,5608897425,285,,5609025459,233,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294073,673,1,2,75,24,bk3zg8yaj5uoqhxzwons3bo8a,1,64.7,84.8,2025-03-30T00:42:36.397Z,2025-03-30T00:42:40Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608897713,213,5.08,5608897703,56,Center,5608897709,141,77.5,5608897707,140,66.5,5608897711,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793313741,838,3,2,75,27,bk3zg8yaj5uoqhxzwons3bo8a,0,76.0,72.1,2025-03-30T00:42:38.831Z,2025-03-30T01:07:54Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5609007489,211,,5609007353,56,Center,5609007355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294091,674,1,2,75,28,bk3zg8yaj5uoqhxzwons3bo8a,1,71.5,69.7,2025-03-30T00:42:40.445Z,2025-03-30T00:42:41Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608897823,213,5.05,5608897819,141,62.7,5608897817,140,73.1,5608897821,212,5.0,5608897815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294109,675,1,2,75,29,bk3zg8yaj5uoqhxzwons3bo8a,1,73.2,62.4,2025-03-30T00:42:41.421Z,2025-03-30T00:42:42Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5608897939,212,16.1,5608897931,56,Center,5608897935,141,70.6,5608897933,140,87.6,5608897943,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294119,676,1,2,75,30,bk3zg8yaj5uoqhxzwons3bo8a,0,92.0,68.4,2025-03-30T00:42:42.254Z,2025-03-30T00:42:44Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608897981,140,85.3,5608897979,56,Center,5608897985,212,10.8,5608897983,141,56.3,5608897987,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294519,677,1,2,75,34,bk3zg8yaj5uoqhxzwons3bo8a,1,65.7,63.3,2025-03-30T00:42:46.349Z,2025-03-30T00:43:09Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608900057,3,,5608900061,56,Center,5608900067,141,50.6,5608900071,212,9.2,5608900075,213,5.06,5608900063,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294531,678,4,2,75,57,bk3zg8yaj5uoqhxzwons3bo8a,1,42.4,33.4,2025-03-30T00:43:09.342Z,2025-03-30T01:44:52Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608900211,265,,5609030497,233,483,5608900205,13,,5608900209,152,,5608900207,56,Back,5608900213,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294961,483,4,2,75,57,bu5w8wprynlj9mvphvy8sd94f,0,57.6,66.6,2025-03-30T00:43:09.343Z,2025-03-30T01:44:53Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5608902485,265,,5608902481,56,Center,5608902479,13,,5608902487,285,,5609030515,233,678,5608902483,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294845,679,18,2,76,15,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-30T00:43:27.027Z,2025-03-30T00:43:28Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608901801,44,Forward,5608901803,59,8,5608901873,55,680,5608901799,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294849,680,19,2,76,15,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-30T00:43:27.028Z,2025-03-30T02:28:29Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5608901831,59,7,5608901835,293,5,5608901839,55,679,5608901837,44,Midfielder,5608901825,42,,5608901833,292,7,5608901829,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295097,681,1,2,76,32,bk3zg8yaj5uoqhxzwons3bo8a,1,57.5,31.9,2025-03-30T00:43:44.077Z,2025-03-30T00:43:48Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608903205,212,26.8,5608903197,152,,5608903199,56,Center,5608903201,140,64.1,5608903207,213,1.31,5608903195,5,,5608903203,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295121,682,1,2,76,36,bk3zg8yaj5uoqhxzwons3bo8a,0,69.7,84.4,2025-03-30T00:43:48.373Z,2025-03-30T00:45:02Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608903371,212,36.9,5608903363,155,,5608903361,2,,5608903365,56,Center,5608903373,213,5.48,5608909893,1,,5608903369,141,45.4,5608903367,140,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295167,484,1,2,76,40,bu5w8wprynlj9mvphvy8sd94f,0,5.9,77.0,2025-03-30T00:43:52.593Z,2025-03-30T00:43:53Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5608903629,212,28.7,5608903627,141,88.0,5608903623,56,Back,5608903633,1,,5608903625,140,32.3,5608903621,157,,5608903631,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295183,683,8,2,76,42,bk3zg8yaj5uoqhxzwons3bo8a,1,69.9,24.3,2025-03-30T00:43:54.679Z,2025-03-30T00:43:54Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608903703,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295285,684,4,2,76,48,bk3zg8yaj5uoqhxzwons3bo8a,1,57.0,9.4,2025-03-30T00:44:00.199Z,2025-03-30T00:44:19Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5608905867,294,,5608905043,233,485,5608904991,13,,5608904993,152,,5608904169,286,,5608904167,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295349,485,4,2,76,48,bu5w8wprynlj9mvphvy8sd94f,0,43.0,90.6,2025-03-30T00:44:00.200Z,2025-03-30T01:14:24Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5608904659,56,Back,5608905075,233,684,5608904657,13,,5608906167,285,,5608904661,152,,5609030817,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295765,685,1,2,77,14,bk3zg8yaj5uoqhxzwons3bo8a,1,52.3,13.8,2025-03-30T00:44:26.822Z,2025-03-30T00:44:32Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608906893,196,,5608906889,5,,5608906897,56,Left,5608906905,213,1.29,5608906901,141,88.9,5608906903,212,53.1,5608906907,1,,5608906895,152,,5608906891,155,5608906899,140,,,,,,,,66.2,,,,,,,,,,,,,,,
2793295791,686,1,2,77,20,bk3zg8yaj5uoqhxzwons3bo8a,1,63.5,95.4,2025-03-30T00:44:31.998Z,2025-03-30T00:44:34Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5608907075,141,84.5,5608907071,56,Left,5608907079,213,3.67,5608907077,212,14.8,5608907073,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295851,687,1,2,77,22,bk3zg8yaj5uoqhxzwons3bo8a,1,55.1,86.2,2025-03-30T00:44:34.212Z,2025-03-30T00:44:37Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608907453,56,Back,5608907461,213,3.82,5608907459,212,19.9,5608907457,141,67.8,5608907455,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295897,688,1,2,77,25,bk3zg8yaj5uoqhxzwons3bo8a,1,48.0,74.8,2025-03-30T00:44:37.526Z,2025-03-30T00:44:39Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5608907697,56,Left,5608907699,140,62.3,5608907705,212,19.2,5608907711,213,0.67,5608907701,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295979,689,1,2,77,27,bk3zg8yaj5uoqhxzwons3bo8a,1,62.4,92.6,2025-03-30T00:44:39.628Z,2025-03-30T00:44:43Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5608908085,213,5.95,5608908081,141,84.1,5608908077,140,78.1,5608908075,56,Left,5608908083,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296079,690,1,2,77,31,bk3zg8yaj5uoqhxzwons3bo8a,1,78.9,85.9,2025-03-30T00:44:43.461Z,2025-03-30T00:44:48Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5608908615,141,81.2,5608908611,56,Left,5608908617,212,3.2,5608908619,213,4.88,5608908613,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296087,691,1,2,77,36,bk3zg8yaj5uoqhxzwons3bo8a,0,93.3,81.7,2025-03-30T00:44:48.630Z,2025-03-30T00:44:49Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5608908677,212,23.4,5608908679,213,4.82,5608908667,2,,5608908673,140,95.6,5608908669,155,,5608908675,141,47.5,5608908671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296325,487,1,2,77,46,bu5w8wprynlj9mvphvy8sd94f,1,12.5,43.9,2025-03-30T00:44:58.733Z,2025-03-30T00:45:03Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5608909973,141,82.3,5608909969,56,Back,5608909979,213,1.13,5608909963,123,,5608909975,212,28.8,5608909971,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296361,488,1,2,77,51,bu5w8wprynlj9mvphvy8sd94f,1,25.9,86.2,2025-03-30T00:45:03.082Z,2025-03-30T00:45:05Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5608910203,140,37.0,5608910207,212,11.8,5608910209,213,0.14,5608910201,56,Back,5608910205,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296379,489,1,2,77,53,bu5w8wprynlj9mvphvy8sd94f,1,33.4,91.2,2025-03-30T00:45:05.588Z,2025-03-30T00:45:06Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5608910313,212,3.5,5608910309,140,31.2,5608910307,56,Back,5608910315,213,2.30,5608910311,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296471,490,1,2,77,54,bu5w8wprynlj9mvphvy8sd94f,0,31.2,95.0,2025-03-30T00:45:06.763Z,2025-03-30T00:45:10Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5608910795,56,Left,5608910805,212,40.6,5608910791,155,,5608910801,141,81.5,5608910807,213,6.06,5608910797,140,68.9,5608910809,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296493,692,1,2,77,57,bk3zg8yaj5uoqhxzwons3bo8a,1,27.0,22.7,2025-03-30T00:45:09.485Z,2025-03-30T00:45:11Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608910877,3,,5608910891,212,19.0,5608910881,56,Back,5608910887,141,39.1,5608910893,213,2.51,5608910883,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296545,694,1,2,78,1,bk3zg8yaj5uoqhxzwons3bo8a,1,12.4,39.1,2025-03-30T00:45:13.670Z,2025-03-30T00:45:18Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608911175,213,5.47,5608911171,141,10.0,5608911165,123,,5608911233,287,,5608911169,140,30.3,5608911173,212,27.3,5608911167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296733,695,1,2,78,6,bk3zg8yaj5uoqhxzwons3bo8a,1,30.3,12.3,2025-03-30T00:45:18.607Z,2025-03-30T00:45:25Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608912241,213,6.20,5608912239,212,46.8,5608912237,141,6.5,5608912231,155,,5608912235,140,74.7,5608912233,56,Right,5608912243,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296745,696,61,2,78,12,bk3zg8yaj5uoqhxzwons3bo8a,0,76.4,4.0,2025-03-30T00:45:24.820Z,2025-03-30T00:45:25Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5608912287,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296865,491,5,2,78,13,bu5w8wprynlj9mvphvy8sd94f,1,24.0,101.2,2025-03-30T00:45:25.783Z,2025-03-30T02:13:49Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5608912905,347,,5608912903,56,Back,5608912929,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296759,697,5,2,78,13,bk3zg8yaj5uoqhxzwons3bo8a,0,76.0,-1.2,2025-03-30T00:45:25.783Z,2025-03-30T02:13:49Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5608912357,56,Right,5608912359,347,,5608912981,233,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296963,492,1,2,78,19,bu5w8wprynlj9mvphvy8sd94f,1,24.2,100.0,2025-03-30T00:45:30.890Z,2025-03-30T00:45:35Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5608913365,140,54.1,5608913361,107,,5608913367,141,86.8,5608913369,212,33.1,5608913373,1,,5608913371,213,5.97,5608913363,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296985,493,44,2,78,22,bu5w8wprynlj9mvphvy8sd94f,1,61.2,80.6,2025-03-30T00:45:34.204Z,2025-03-30T00:45:37Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5608913497,56,Left,5608913499,286,,5608913545,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296943,698,44,2,78,22,bk3zg8yaj5uoqhxzwons3bo8a,0,38.8,19.4,2025-03-30T00:45:34.205Z,2025-03-30T01:14:48Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608913293,56,Back,5608913295,285,,5608913623,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297011,494,1,2,78,22,bu5w8wprynlj9mvphvy8sd94f,0,54.1,86.8,2025-03-30T00:45:34.476Z,2025-03-30T01:14:52Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5608913645,212,5.7,5608913637,168,,5608913639,56,Left,5608913641,140,58.6,5608913649,213,5.68,5608913643,141,82.0,5608913635,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296977,699,61,2,78,24,bk3zg8yaj5uoqhxzwons3bo8a,1,38.0,30.4,2025-03-30T00:45:36.258Z,2025-03-30T00:45:36Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608913461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297093,495,1,2,78,28,bu5w8wprynlj9mvphvy8sd94f,1,64.1,33.4,2025-03-30T00:45:40.339Z,2025-03-30T00:45:41Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5608914045,56,Right,5608914051,212,17.0,5608914047,140,72.1,5608914049,141,11.6,5608914053,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297107,496,1,2,78,29,bu5w8wprynlj9mvphvy8sd94f,0,73.0,12.3,2025-03-30T00:45:41.650Z,2025-03-30T00:45:42Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5608914175,140,85.0,5608914171,155,,5608914179,212,19.6,5608914181,213,0.87,5608914177,141,34.3,5608914169,2,,5608914173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297131,700,12,2,78,31,bk3zg8yaj5uoqhxzwons3bo8a,1,12.1,67.0,2025-03-30T00:45:42.885Z,2025-03-30T00:46:01Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608914309,213,0.62,5608914301,140,29.5,5608914321,15,,5608914305,212,22.5,5608914303,141,86.2,5608914299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297187,497,1,2,78,32,bu5w8wprynlj9mvphvy8sd94f,1,71.1,23.7,2025-03-30T00:45:44.506Z,2025-03-30T00:45:47Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5608914685,56,Right,5608914691,212,8.9,5608914689,141,11.1,5608914687,140,73.4,5608914693,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297223,498,1,2,78,35,bu5w8wprynlj9mvphvy8sd94f,1,73.4,11.1,2025-03-30T00:45:47.299Z,2025-03-30T00:45:50Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5608914929,56,Right,5608914937,213,6.06,5608914933,141,9.1,5608914935,212,6.1,5608914931,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297259,499,1,2,78,38,bu5w8wprynlj9mvphvy8sd94f,1,75.8,11.0,2025-03-30T00:45:49.946Z,2025-03-30T00:45:52Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5608915145,141,14.0,5608915141,140,56.5,5608915147,212,20.4,5608915149,213,3.04,5608915135,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297285,500,1,2,78,40,bu5w8wprynlj9mvphvy8sd94f,1,56.5,14.0,2025-03-30T00:45:52.034Z,2025-03-30T00:45:54Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5608915255,56,Center,5608915259,141,29.4,5608915257,140,61.4,5608915261,212,11.7,5608915263,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297375,501,1,2,78,42,bu5w8wprynlj9mvphvy8sd94f,1,61.4,29.4,2025-03-30T00:45:54.010Z,2025-03-30T00:45:58Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5608915735,56,Right,5608915743,213,4.95,5608915737,140,63.6,5608915739,141,15.3,5608915741,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297439,502,1,2,78,46,bu5w8wprynlj9mvphvy8sd94f,0,63.0,23.6,2025-03-30T00:45:58.146Z,2025-03-30T00:46:02Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5608916093,56,Center,5608916103,1,,5608916091,155,,5608916101,213,0.21,5608916095,140,100.0,5608916097,141,36.0,5608916099,212,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297765,503,5,2,78,49,bu5w8wprynlj9mvphvy8sd94f,0,101.3,37.6,2025-03-30T00:46:01.597Z,2025-03-30T02:13:50Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5608917947,346,,5608918785,233,701,5608917945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297897,701,5,2,78,49,bk3zg8yaj5uoqhxzwons3bo8a,1,-1.3,62.4,2025-03-30T00:46:01.597Z,2025-03-30T02:13:49Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608918677,346,,5608918713,233,503,5608918675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297973,702,1,2,79,21,bk3zg8yaj5uoqhxzwons3bo8a,0,3.9,49.7,2025-03-30T00:46:33.094Z,2025-03-30T00:46:37Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608919015,56,Left,5608919021,212,62.5,5608919025,1,,5608919017,140,53.3,5608919019,141,100.0,5608919027,74,,5608919023,213,0.59,5608919013,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298077,504,5,2,79,25,bu5w8wprynlj9mvphvy8sd94f,1,45.4,-1.4,2025-03-30T00:46:37.700Z,2025-03-30T02:13:50Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5608919623,233,703,5608919559,347,,5608919557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297985,703,5,2,79,25,bk3zg8yaj5uoqhxzwons3bo8a,0,54.6,101.4,2025-03-30T00:46:37.700Z,2025-03-30T02:13:50Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608919663,233,504,5608919065,56,Left,5608919067,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298163,505,1,2,79,32,bu5w8wprynlj9mvphvy8sd94f,1,44.5,0.0,2025-03-30T00:46:44.130Z,2025-03-30T00:46:49Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5608920119,141,10.4,5608920111,107,,5608920125,1,,5608920121,212,26.3,5608920115,140,68.2,5608920113,56,Right,5608920123,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298171,506,1,2,79,36,bu5w8wprynlj9mvphvy8sd94f,0,68.2,10.4,2025-03-30T00:46:47.931Z,2025-03-30T01:14:37Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5608920179,140,73.9,5608920181,141,15.6,5608920177,56,Right,5608920185,213,0.53,5608920175,168,,5608920173,3,,5608920183,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298175,704,1,2,79,37,bk3zg8yaj5uoqhxzwons3bo8a,0,23.7,49.3,2025-03-30T00:46:48.893Z,2025-03-30T01:06:00Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608920197,141,71.5,5608920201,212,27.9,5608920195,140,46.1,5608920191,3,,5608920193,56,Back,5608920203,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298225,507,1,2,79,38,bu5w8wprynlj9mvphvy8sd94f,0,58.2,27.0,2025-03-30T00:46:50.635Z,2025-03-30T00:46:53Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5608920539,213,6.01,5608920541,1,,5608920537,212,47.2,5608920535,141,8.6,5608920531,56,Right,5608920529,3,,5608920533,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298503,508,5,2,79,41,bu5w8wprynlj9mvphvy8sd94f,0,101.2,9.8,2025-03-30T00:46:53.632Z,2025-03-30T02:13:51Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5608922593,233,705,5608922119,346,,5608922115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298585,705,5,2,79,41,bk3zg8yaj5uoqhxzwons3bo8a,1,-1.2,90.2,2025-03-30T00:46:53.632Z,2025-03-30T02:13:51Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608922531,56,Back,5608922559,233,508,5608922533,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298665,706,1,2,80,9,bk3zg8yaj5uoqhxzwons3bo8a,1,4.4,54.2,2025-03-30T00:47:21.381Z,2025-03-30T00:47:26Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608922985,56,Left,5608922995,1,,5608922991,212,52.5,5608922989,141,80.5,5608922999,74,,5608922987,140,51.4,5608922983,124,,5608922993,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298697,707,1,2,80,14,bk3zg8yaj5uoqhxzwons3bo8a,1,51.4,80.5,2025-03-30T00:47:26.716Z,2025-03-30T00:47:29Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5608923227,56,Back,5608923229,140,42.2,5608923233,212,11.6,5608923225,3,,5608923235,213,3.73,5608923231,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298767,708,1,2,80,17,bk3zg8yaj5uoqhxzwons3bo8a,1,42.2,71.1,2025-03-30T00:47:29.013Z,2025-03-30T01:05:42Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5608923577,140,45.8,5608923581,212,3.8,5608923579,141,71.1,5608923585,213,0.00,5608923575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298793,709,1,2,80,21,bk3zg8yaj5uoqhxzwons3bo8a,1,45.8,71.1,2025-03-30T00:47:32.844Z,2025-03-30T01:05:43Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608923723,213,1.76,5608923719,141,80.0,5608923717,140,44.7,5608923715,56,Back,5608923721,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298805,710,1,2,80,23,bk3zg8yaj5uoqhxzwons3bo8a,0,48.0,82.1,2025-03-30T00:47:34.863Z,2025-03-30T00:47:35Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5608923805,213,5.81,5608923795,157,,5608923801,141,52.2,5608923799,140,86.0,5608923797,56,Center,5608923807,1,,5608923803,212,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298855,510,61,2,80,26,bu5w8wprynlj9mvphvy8sd94f,1,15.9,50.1,2025-03-30T00:47:38.171Z,2025-03-30T00:47:38Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5608924137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
