id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2822570601,654,1,2,74,13,3cbke8cbou2ms925872vk6dwx,1,13.8,49.1,2025-06-14T17:37:01.784Z,2025-06-14T17:37:05Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5770730301,213,5.98,5770730293,56,Right,5770730295,140,71.7,5770730291,199,,5770730297,141,20.9,5770730303,1,,5770730299,212,63.7,5770730349,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570603,655,61,2,74,15,3cbke8cbou2ms925872vk6dwx,1,71.7,20.9,2025-06-14T17:37:03.682Z,2025-06-14T17:37:04Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5770730307,56,Right,5770730321,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570611,593,1,2,74,15,8sy0cxovuxo76tuoas3uo55xj,1,22.7,76.0,2025-06-14T17:37:04.049Z,2025-06-14T17:37:05Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5770730353,140,4.2,5770730355,141,59.0,5770730357,212,22.6,5770730351,56,Back,5770730359,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570629,595,1,2,74,17,8sy0cxovuxo76tuoas3uo55xj,1,4.2,59.0,2025-06-14T17:37:05.900Z,2025-06-14T17:37:09Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770730421,140,6.6,5770730423,141,92.0,5770730427,213,1.46,5770730425,212,22.6,5770730419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570667,596,43,2,74,20,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T17:37:09.185Z,2025-06-14T17:37:22Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5770730639,213,0.13,5770730631,56,Back,5770730637,212,23.4,5770730635,141,96.2,5770730765,144,1,5770730633,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570669,597,4,2,74,23,8sy0cxovuxo76tuoas3uo55xj,1,25.8,94.6,2025-06-14T17:37:11.462Z,2025-06-14T18:03:18Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5770730675,233,656,5770730673,285,,5770730665,13,,5770756621,294,,5770730667,56,Back,5770730669,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570665,656,4,2,74,23,3cbke8cbou2ms925872vk6dwx,0,74.2,5.4,2025-06-14T17:37:11.463Z,2025-06-14T17:38:28Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5770730643,13,,5770730645,56,Right,5770730693,233,597,5770732387,55,658,5770730651,286,,5770730647,152,,5770732293,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570799,658,17,2,74,24,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-14T17:37:12.999Z,2025-06-14T17:38:28Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5770731743,13,243,5770731741,392,,5770732379,55,656,5770731739,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570871,598,1,2,75,13,8sy0cxovuxo76tuoas3uo55xj,0,9.9,96.0,2025-06-14T17:38:02.128Z,2025-06-14T17:38:05Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770731789,141,78.8,5770731791,212,56.6,5770731779,5,,5770731781,157,,5770731787,140,62.6,5770731793,213,6.07,5770731785,56,Center,5770731783,152,,5770731795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570877,659,44,2,75,16,3cbke8cbou2ms925872vk6dwx,1,32.9,22.6,2025-06-14T17:38:05.232Z,2025-06-14T18:07:07Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770731817,285,,5770731835,233,599,5770731815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570873,599,44,2,75,16,8sy0cxovuxo76tuoas3uo55xj,0,67.1,77.4,2025-06-14T17:38:05.233Z,2025-06-14T18:07:07Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5770731841,233,659,5770731801,286,,5770731799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570881,660,1,2,75,16,3cbke8cbou2ms925872vk6dwx,1,25.5,25.0,2025-06-14T17:38:05.257Z,2025-06-14T17:43:43Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770731861,140,33.8,5770731857,3,,5770731867,213,0.21,5770731859,56,Back,5770731863,141,27.7,5770731865,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571029,666,61,2,75,18,3cbke8cbou2ms925872vk6dwx,1,34.1,32.5,2025-06-14T17:38:06.936Z,2025-06-14T17:38:50Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5770732691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570895,661,1,2,75,20,3cbke8cbou2ms925872vk6dwx,1,32.8,35.8,2025-06-14T17:38:09.127Z,2025-06-14T17:38:58Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5770731921,56,Back,5770731927,212,24.3,5770731929,213,1.10,5770731923,140,43.4,5770731925,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570929,663,1,2,75,23,3cbke8cbou2ms925872vk6dwx,1,53.5,72.3,2025-06-14T17:38:11.975Z,2025-06-14T17:38:16Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770732085,212,29.4,5770732081,140,80.1,5770732079,56,Left,5770732087,213,0.32,5770732083,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570931,664,50,2,75,27,3cbke8cbou2ms925872vk6dwx,1,87.2,90.1,2025-06-14T17:38:16.199Z,2025-06-14T17:38:21Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5770732091,56,Left,5770732093,286,,5770732139,233,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570935,600,7,2,75,27,8sy0cxovuxo76tuoas3uo55xj,1,12.8,9.9,2025-06-14T17:38:16.200Z,2025-06-14T17:38:20Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5770732113,56,Back,5770732131,233,664,5770732111,167,,5770732115,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570949,601,5,2,75,28,8sy0cxovuxo76tuoas3uo55xj,0,11.1,-1.6,2025-06-14T17:38:16.985Z,2025-06-14T18:06:35Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5770732191,347,,5770732215,233,665,5770732189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570939,665,5,2,75,28,3cbke8cbou2ms925872vk6dwx,1,88.9,101.6,2025-06-14T17:38:16.985Z,2025-06-14T18:06:35Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5770732129,347,,5770732209,233,601,5770732127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571055,602,18,2,76,3,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T17:38:51.874Z,2025-06-14T17:39:03Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5770732813,59,23,5770732811,44,Midfielder,5770732809,42,,5770732849,55,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571059,603,19,2,76,3,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T17:38:51.875Z,2025-06-14T17:39:03Z,5xh9dk4vted5t3yzvnc1o3a7e,B. Oddei,,,5770732843,55,602,5770732837,292,6,5770732839,293,2,5770732829,42,,5770732841,44,Midfielder,5770732833,145,7,5770732835,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571099,667,1,2,76,23,3cbke8cbou2ms925872vk6dwx,1,91.2,100.0,2025-06-14T17:39:11.464Z,2025-06-14T17:39:15Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5770733059,56,Left,5770733065,212,8.5,5770733063,141,90.0,5770733067,213,4.98,5770733057,107,,5770733061,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571101,668,61,2,76,26,3cbke8cbou2ms925872vk6dwx,1,93.3,90.0,2025-06-14T17:39:14.952Z,2025-06-14T17:39:15Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5770733071,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571109,604,83,2,76,28,8sy0cxovuxo76tuoas3uo55xj,0,12.3,19.8,2025-06-14T17:39:16.529Z,2025-06-14T17:39:19Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770733269,399,bl43lr9kdb35de8gxvuk4xgk4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571113,669,61,2,76,28,3cbke8cbou2ms925872vk6dwx,0,92.4,90.3,2025-06-14T17:39:16.919Z,2025-06-14T17:39:16Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5770733123,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571137,605,12,2,76,30,8sy0cxovuxo76tuoas3uo55xj,1,3.3,12.0,2025-06-14T17:39:18.625Z,2025-06-14T17:39:24Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770733255,141,10.6,5770733259,213,6.25,5770733251,56,Back,5770733257,212,26.8,5770733253,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571165,670,1,2,76,34,3cbke8cbou2ms925872vk6dwx,1,67.5,91.2,2025-06-14T17:39:22.456Z,2025-06-14T17:39:23Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5770733441,141,82.0,5770733435,3,,5770733443,212,8.4,5770733437,56,Left,5770733445,213,5.45,5770733439,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571173,671,1,2,76,35,3cbke8cbou2ms925872vk6dwx,0,72.9,82.0,2025-06-14T17:39:23.544Z,2025-06-14T17:39:23Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5770733469,141,72.9,5770733471,212,8.1,5770733461,3,,5770733467,140,77.9,5770733465,56,Center,5770733473,213,5.42,5770733463,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571189,606,1,2,76,36,8sy0cxovuxo76tuoas3uo55xj,0,22.3,27.1,2025-06-14T17:39:24.419Z,2025-06-14T17:39:26Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770733559,212,32.3,5770733551,157,,5770733561,213,5.91,5770733557,141,9.8,5770733555,140,50.9,5770733563,1,,5770733553,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571211,672,1,2,76,38,3cbke8cbou2ms925872vk6dwx,1,52.3,88.0,2025-06-14T17:39:27.383Z,2025-06-14T17:39:29Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770733675,56,Left,5770733681,212,20.6,5770733679,141,88.1,5770733683,213,0.00,5770733677,140,71.9,5770733673,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571217,673,61,2,76,41,3cbke8cbou2ms925872vk6dwx,1,70.3,87.7,2025-06-14T17:39:29.783Z,2025-06-14T17:39:44Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,1.0,,5770733703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571227,674,13,2,76,43,3cbke8cbou2ms925872vk6dwx,1,79.3,83.8,2025-06-14T17:39:31.736Z,2025-06-14T17:39:44Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770733971,72,,5770733741,22,,5770734317,77,,5770734327,103,81.9,5770734331,230,98.2,5770733745,56,Left,5770734333,231,52.3,5770734325,102,58.0,5770733743,68,5770734321,55,5770734329,215,,5770734319,29,,,,,,673,,,,,,,,,,,,,,,
2822571239,607,5,2,76,44,8sy0cxovuxo76tuoas3uo55xj,1,-1.4,44.0,2025-06-14T17:39:32.626Z,2025-06-14T18:06:36Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770733825,233,675,5770733799,346,,5770733797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571243,675,5,2,76,44,3cbke8cbou2ms925872vk6dwx,0,101.4,56.0,2025-06-14T17:39:32.626Z,2025-06-14T18:06:36Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770733829,233,607,5770733809,56,Center,5770733811,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571399,608,1,2,77,4,8sy0cxovuxo76tuoas3uo55xj,0,4.5,40.1,2025-06-14T17:39:52.579Z,2025-06-14T17:39:56Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770734629,74,,5770734625,213,5.98,5770734615,124,,5770734619,140,58.6,5770734617,56,Right,5770734621,141,13.8,5770734623,212,59.6,5770734627,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571405,676,1,2,77,9,3cbke8cbou2ms925872vk6dwx,1,40.9,67.6,2025-06-14T17:39:57.607Z,2025-06-14T17:39:58Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5770734655,141,71.7,5770734653,140,56.2,5770734649,3,,5770734659,213,0.17,5770734657,212,16.3,5770734651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571411,677,1,2,77,9,3cbke8cbou2ms925872vk6dwx,1,56.2,71.7,2025-06-14T17:39:58.151Z,2025-06-14T17:39:58Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5770734681,213,2.72,5770734679,212,11.3,5770734675,140,46.4,5770734689,156,,5770734673,56,Back,5770734677,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571427,679,1,2,77,12,3cbke8cbou2ms925872vk6dwx,0,51.3,92.0,2025-06-14T17:40:01.079Z,2025-06-14T17:40:02Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770734749,56,Center,5770734755,212,29.1,5770734753,141,60.2,5770734757,213,5.45,5770734751,140,69.9,5770734747,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571439,609,1,2,77,14,8sy0cxovuxo76tuoas3uo55xj,1,21.9,43.0,2025-06-14T17:40:02.994Z,2025-06-14T17:40:04Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5770734799,3,,5770734809,213,5.85,5770734807,212,9.7,5770734801,56,Back,5770734805,141,37.0,5770734803,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571459,610,1,2,77,15,8sy0cxovuxo76tuoas3uo55xj,1,30.3,37.0,2025-06-14T17:40:04.290Z,2025-06-14T17:40:07Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5770734941,56,Back,5770734947,212,27.5,5770734949,213,3.14,5770734943,140,4.1,5770734939,3,,5770734945,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571529,612,1,2,77,28,8sy0cxovuxo76tuoas3uo55xj,1,13.8,29.4,2025-06-14T17:40:16.850Z,2025-06-14T17:42:06Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770735295,213,0.02,5770735285,199,,5770735293,212,50.9,5770735287,56,Center,5770735291,141,30.6,5770735297,1,,5770735289,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571531,613,61,2,77,32,8sy0cxovuxo76tuoas3uo55xj,0,62.3,30.6,2025-06-14T17:40:21.089Z,2025-06-14T17:42:00Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770735301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571535,680,43,2,77,33,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-14T17:40:21.623Z,2025-06-14T17:42:01Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770737723,144,44,5770735307,285,0,5770735305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571543,681,1,2,77,34,3cbke8cbou2ms925872vk6dwx,0,34.3,80.5,2025-06-14T17:40:22.937Z,2025-06-14T17:42:03Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5770735361,1,,5770735357,212,39.7,5770735351,56,Center,5770735349,157,,5770735359,213,6.05,5770735353,140,71.1,5770735355,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571569,614,1,2,77,36,8sy0cxovuxo76tuoas3uo55xj,1,28.4,33.4,2025-06-14T17:40:24.594Z,2025-06-14T17:40:33Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770735509,3,,5770735519,213,2.93,5770735517,212,23.9,5770735511,56,Back,5770735515,141,40.9,5770735513,140,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571599,616,1,2,77,45,8sy0cxovuxo76tuoas3uo55xj,1,8.3,47.6,2025-06-14T17:40:33.922Z,2025-06-14T17:40:39Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770735653,56,Back,5770735655,140,11.5,5770735651,123,,5770735657,141,16.5,5770735661,213,4.87,5770735659,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571611,617,1,2,77,51,8sy0cxovuxo76tuoas3uo55xj,0,30.9,7.9,2025-06-14T17:40:39.889Z,2025-06-14T17:40:42Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770735715,212,50.5,5770735713,141,29.8,5770735709,56,Center,5770735719,1,,5770735707,155,,5770735717,213,0.30,5770735711,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571639,618,83,2,77,59,8sy0cxovuxo76tuoas3uo55xj,0,86.1,13.8,2025-06-14T17:40:47.457Z,2025-06-14T17:40:51Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5770735969,399,6q0g98fnbdx5sg52lazo2sqac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571655,683,1,2,78,1,3cbke8cbou2ms925872vk6dwx,1,7.7,91.5,2025-06-14T17:40:49.736Z,2025-06-14T17:40:51Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770735945,140,3.0,5770735949,212,26.0,5770735947,141,54.0,5770735951,213,4.52,5770735943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571657,684,1,2,78,2,3cbke8cbou2ms925872vk6dwx,1,3.0,54.2,2025-06-14T17:40:51.032Z,2025-06-14T17:40:59Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5770735955,56,Back,5770735959,141,89.1,5770735963,213,1.58,5770735957,140,2.8,5770735961,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571691,685,1,2,78,11,3cbke8cbou2ms925872vk6dwx,0,9.2,93.2,2025-06-14T17:40:59.545Z,2025-06-14T17:41:00Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770736127,157,,5770736131,140,33.3,5770736133,141,41.3,5770736137,213,5.33,5770736139,1,,5770736135,212,43.4,5770736129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571699,620,15,2,78,14,8sy0cxovuxo76tuoas3uo55xj,1,67.0,51.0,2025-06-14T17:41:03.074Z,2025-06-14T17:41:10Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5770736281,458,,5770736277,103,7.6,5770736169,19,,5770736221,20,,5770736285,147,50.4,5770736273,78,,5770736167,22,,5770736279,215,,5770736171,56,5770736291,233,5770736275,102,51.4,5770736283,146,98.0,,,,Center,686,,,,,,,,,,,,,,,
2822571705,686,10,2,78,14,3cbke8cbou2ms925872vk6dwx,1,0.9,50.7,2025-06-14T17:41:03.174Z,2025-06-14T17:41:10Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5770736239,177,,5770736209,56,Back,5770736207,182,,5770736295,233,620,5770736241,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571785,689,1,2,78,36,3cbke8cbou2ms925872vk6dwx,1,8.1,47.9,2025-06-14T17:41:24.855Z,2025-06-14T17:41:27Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5770736615,141,58.5,5770736613,140,25.7,5770736619,213,0.37,5770736617,212,19.8,5770736611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571789,690,1,2,78,38,3cbke8cbou2ms925872vk6dwx,1,27.4,62.9,2025-06-14T17:41:27.048Z,2025-06-14T17:41:28Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5770736643,140,9.7,5770736645,141,84.1,5770736641,56,Back,5770736661,156,,5770736647,212,23.5,5770736649,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571809,691,1,2,78,40,3cbke8cbou2ms925872vk6dwx,0,9.7,84.1,2025-06-14T17:41:28.455Z,2025-06-14T17:41:31Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770736755,141,100.0,5770736753,140,62.3,5770736749,157,,5770736759,213,0.21,5770736761,1,,5770736757,212,56.5,5770736751,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571819,621,5,2,78,42,8sy0cxovuxo76tuoas3uo55xj,1,36.2,-1.8,2025-06-14T17:41:31.182Z,2025-06-14T18:06:36Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770736803,56,Back,5770736823,233,692,5770736805,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571811,692,5,2,78,42,3cbke8cbou2ms925872vk6dwx,0,63.8,101.8,2025-06-14T17:41:31.182Z,2025-06-14T17:41:35Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770736833,233,621,5770736765,347,,5770736763,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571851,622,1,2,78,45,8sy0cxovuxo76tuoas3uo55xj,1,34.0,0.0,2025-06-14T17:41:33.953Z,2025-06-14T17:41:38Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770736965,213,1.05,5770736955,107,,5770736959,140,39.9,5770736957,56,Back,5770736961,141,13.8,5770736963,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571855,623,1,2,78,50,8sy0cxovuxo76tuoas3uo55xj,1,32.8,12.0,2025-06-14T17:41:38.418Z,2025-06-14T17:41:39Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770736975,212,16.2,5770736971,140,17.4,5770736977,213,3.07,5770736969,56,Back,5770736973,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571869,624,1,2,78,51,8sy0cxovuxo76tuoas3uo55xj,1,17.5,13.7,2025-06-14T17:41:39.474Z,2025-06-14T17:41:42Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770737049,213,2.38,5770737047,212,21.1,5770737041,56,Back,5770737045,141,35.1,5770737043,140,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571903,625,1,2,78,54,8sy0cxovuxo76tuoas3uo55xj,0,3.0,34.9,2025-06-14T17:41:42.804Z,2025-06-14T17:41:48Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770737235,212,57.4,5770737239,1,,5770737229,56,Right,5770737231,140,56.4,5770737227,157,,5770737237,213,6.07,5770737233,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571901,693,44,2,78,58,3cbke8cbou2ms925872vk6dwx,1,45.2,81.8,2025-06-14T17:41:47.224Z,2025-06-14T18:07:08Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770737223,56,Back,5770737267,233,626,5770737225,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571907,626,44,2,78,58,8sy0cxovuxo76tuoas3uo55xj,0,54.8,18.2,2025-06-14T17:41:47.225Z,2025-06-14T18:07:08Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5770737253,56,Right,5770737271,233,693,5770737255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571925,694,1,2,78,59,3cbke8cbou2ms925872vk6dwx,1,48.0,79.9,2025-06-14T17:41:47.561Z,2025-06-14T17:41:50Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770737355,213,5.92,5770737345,3,,5770737349,140,64.7,5770737347,56,Center,5770737351,141,70.0,5770737353,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571927,695,61,2,79,2,3cbke8cbou2ms925872vk6dwx,1,65.3,70.0,2025-06-14T17:41:50.635Z,2025-06-14T17:41:50Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5770737365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571935,696,1,2,79,3,3cbke8cbou2ms925872vk6dwx,1,69.2,66.6,2025-06-14T17:41:51.703Z,2025-06-14T17:41:53Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5770737409,213,3.23,5770737407,212,9.7,5770737401,56,Center,5770737399,3,,5770737405,141,65.4,5770737403,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
