id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820775399,700,1,2,86,5,7efqk7uh63928il0yffxijnv7,1,29.0,25.9,2025-06-01T17:17:37.508Z,2025-06-01T17:17:40Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760641757,56,Back,5760641763,212,13.8,5760641761,141,44.2,5760641765,213,1.12,5760641759,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775433,701,1,2,86,8,7efqk7uh63928il0yffxijnv7,1,35.7,56.3,2025-06-01T17:17:40.257Z,2025-06-01T17:17:43Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5760641965,56,Back,5760641983,213,0.98,5760641973,141,80.2,5760641979,212,19.5,5760641967,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775471,702,1,2,86,11,7efqk7uh63928il0yffxijnv7,1,46.1,81.2,2025-06-01T17:17:43.319Z,2025-06-01T17:17:47Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760642159,56,Back,5760642163,140,49.7,5760642167,212,11.4,5760642165,141,65.4,5760642171,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775479,764,83,2,86,13,8eab5wbcnttsiosd1o8c71gmk,0,47.2,24.9,2025-06-01T17:17:45.274Z,2025-06-01T17:19:46Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760642553,399,7e8irrii6ddjjaex00kq8cand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775483,703,50,2,86,13,7efqk7uh63928il0yffxijnv7,1,51.7,67.2,2025-06-01T17:17:46.082Z,2025-06-01T17:28:57Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5760642217,56,Center,5760651123,233,784,5760642219,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776793,784,7,2,86,13,8eab5wbcnttsiosd1o8c71gmk,0,48.3,32.8,2025-06-01T17:17:46.083Z,2025-06-01T17:28:56Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760651109,233,703,5760651069,285,,5760651067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775523,704,1,2,86,17,7efqk7uh63928il0yffxijnv7,0,25.3,79.3,2025-06-01T17:17:49.317Z,2025-06-01T17:17:50Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760642383,56,Back,5760642397,212,2.8,5760642395,141,76.0,5760642435,286,,5760642391,140,23.7,5760642429,236,,5760642399,213,4.07,5760642431,233,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775525,765,74,2,86,17,8eab5wbcnttsiosd1o8c71gmk,1,74.1,17.0,2025-06-01T17:17:49.318Z,2025-06-01T17:28:50Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5760642419,285,,5760642417,56,Right,5760642445,233,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775673,707,1,2,86,35,7efqk7uh63928il0yffxijnv7,0,31.3,57.0,2025-06-01T17:18:07.315Z,2025-06-01T17:18:11Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5760643299,198,,5760643305,141,64.6,5760643311,1,,5760643297,157,,5760643301,56,Center,5760643303,140,71.2,5760643309,213,0.12,5760643307,212,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775687,766,44,2,86,38,8eab5wbcnttsiosd1o8c71gmk,1,27.6,30.2,2025-06-01T17:18:10.578Z,2025-06-01T17:29:34Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760643365,56,Back,5760643475,233,708,5760643369,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775699,708,44,2,86,38,7efqk7uh63928il0yffxijnv7,0,72.4,69.8,2025-06-01T17:18:10.579Z,2025-06-01T17:29:34Z,enlu96e156ahwhmdk0482kzfu,S. Izountouemoi,,,5760643429,56,Center,5760643431,286,,5760643521,233,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775695,767,12,2,86,39,8eab5wbcnttsiosd1o8c71gmk,1,25.5,21.5,2025-06-01T17:18:11.554Z,2025-06-01T17:18:13Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760643425,213,6.07,5760643465,15,,5760643421,141,18.2,5760643423,212,10.8,5760643419,140,35.6,5760643417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775747,768,1,2,86,45,8eab5wbcnttsiosd1o8c71gmk,1,36.8,16.7,2025-06-01T17:18:17.713Z,2025-06-01T17:21:04Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5760643725,212,7.5,5760643719,56,Back,5760643723,141,6.2,5760643721,140,34.7,5760643727,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775823,770,1,2,86,49,8eab5wbcnttsiosd1o8c71gmk,1,35.0,5.9,2025-06-01T17:18:21.604Z,2025-06-01T17:21:00Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760644117,155,,5760644127,212,63.6,5760644131,1,,5760644123,140,71.3,5760644121,56,Left,5760644129,213,0.93,5760644119,196,,5760644125,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775851,771,1,2,86,53,8eab5wbcnttsiosd1o8c71gmk,1,74.4,79.7,2025-06-01T17:18:26.090Z,2025-06-01T17:22:14Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,1.0,,5760644307,212,21.8,5760644485,210,15,5760644301,56,Center,5760644303,140,81.0,5760644309,213,5.04,5760644487,154,,5760644305,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775855,772,15,2,86,54,8eab5wbcnttsiosd1o8c71gmk,1,81.8,51.1,2025-06-01T17:18:26.789Z,2025-06-01T17:29:43Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5760644545,147,50.9,5760674717,215,,5760644535,55,771,5760644351,20,,5760656559,80,,5760644541,103,17.7,5760644543,146,97.1,5760644327,18,,5760644553,233,709,5760644533,154,5760644531,29,,5760644539,102,47.2,5760656557,23,,5760644329,56,Center,,,,,,,,,,,,,
2820775829,709,10,2,86,54,7efqk7uh63928il0yffxijnv7,1,6.4,49.3,2025-06-01T17:18:26.889Z,2025-06-01T17:18:34Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5760644169,182,,5760644489,179,,5760644563,233,772,5760644165,173,,5760644171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775917,711,1,2,87,3,7efqk7uh63928il0yffxijnv7,0,25.0,92.6,2025-06-01T17:18:36.031Z,2025-06-01T17:18:52Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760645689,157,,5760644813,140,74.3,5760644821,1,,5760644811,56,Center,5760644819,213,5.71,5760644815,141,43.9,5760644817,212,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776011,773,12,2,87,6,8eab5wbcnttsiosd1o8c71gmk,1,24.1,51.3,2025-06-01T17:18:39.082Z,2025-06-01T17:18:47Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760645461,140,38.6,5760645469,212,32.7,5760645455,56,Back,5760645465,141,93.8,5760645473,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776013,774,61,2,87,11,8eab5wbcnttsiosd1o8c71gmk,0,38.6,93.8,2025-06-01T17:18:43.783Z,2025-06-01T17:19:05Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5760645477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775977,712,5,2,87,12,7efqk7uh63928il0yffxijnv7,1,64.6,-1.8,2025-06-01T17:18:44.374Z,2025-06-01T17:20:49Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760645221,56,Right,5760645223,347,,5760645527,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776021,775,5,2,87,12,8eab5wbcnttsiosd1o8c71gmk,0,35.4,101.8,2025-06-01T17:18:44.374Z,2025-06-01T17:20:50Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5760645513,347,,5760645511,56,Back,5760645549,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776343,776,18,2,87,48,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T17:19:20.835Z,2025-06-01T17:19:21Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760647437,44,Forward,5760647439,59,20,5760647533,55,777,5760647435,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776353,777,19,2,87,48,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T17:19:20.836Z,2025-06-01T17:19:21Z,5hkcvpt8l2qjwovhon9wuo0es,A. Guei,,,5760647499,55,776,5760647493,292,8,5760647485,42,,5760647491,59,26,5760647497,44,Forward,5760647489,145,10,5760647495,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776493,713,1,2,87,59,7efqk7uh63928il0yffxijnv7,1,58.2,0.0,2025-06-01T17:19:31.816Z,2025-06-01T17:19:34Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760648385,140,42.9,5760648389,212,17.1,5760648383,56,Back,5760648381,107,,5760648391,213,2.80,5760648387,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776511,714,1,2,88,1,7efqk7uh63928il0yffxijnv7,0,42.9,6.5,2025-06-01T17:19:34.081Z,2025-06-01T17:19:35Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5760648517,141,7.4,5760648511,157,,5760648523,1,,5760648513,56,Back,5760648521,213,0.19,5760648519,212,3.3,5760648549,233,778,5760648515,140,46.0,5760648547,236,,5760648553,286,,,,,,,,,,,,,,,,,,,,,,,,,
2820776499,778,74,2,88,1,8eab5wbcnttsiosd1o8c71gmk,1,55.5,90.2,2025-06-01T17:19:34.082Z,2025-06-01T17:19:36Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5760648581,233,714,5760648461,56,Left,5760648463,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776565,715,1,2,88,5,7efqk7uh63928il0yffxijnv7,1,53.6,5.0,2025-06-01T17:19:37.331Z,2025-06-01T17:19:40Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760648835,140,44.6,5760648833,56,Back,5760648839,212,12.3,5760648837,141,16.5,5760648841,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776621,716,1,2,88,7,7efqk7uh63928il0yffxijnv7,1,46.2,33.3,2025-06-01T17:19:40.142Z,2025-06-01T17:19:44Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5760649145,213,1.51,5760649143,212,17.7,5760649141,141,59.3,5760649137,56,Back,5760649139,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776633,717,1,2,88,11,7efqk7uh63928il0yffxijnv7,0,48.8,62.4,2025-06-01T17:19:44.188Z,2025-06-01T17:19:47Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760649307,1,,5760649197,56,Left,5760649203,212,42.2,5760649201,141,86.0,5760649195,155,,5760649205,213,0.39,5760649199,140,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776663,779,44,2,88,14,8eab5wbcnttsiosd1o8c71gmk,1,13.7,12.4,2025-06-01T17:19:46.794Z,2025-06-01T17:29:33Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760649367,285,,5760649421,233,718,5760649365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776657,718,44,2,88,14,7efqk7uh63928il0yffxijnv7,0,86.3,87.6,2025-06-01T17:19:46.795Z,2025-06-01T17:29:33Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5760649345,56,Left,5760649347,286,,5760649453,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776721,780,1,2,88,15,8eab5wbcnttsiosd1o8c71gmk,1,13.3,9.8,2025-06-01T17:19:47.258Z,2025-06-01T17:19:52Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760649685,212,12.4,5760649683,141,9.7,5760649681,140,25.1,5760649679,56,Back,5760649687,213,6.28,5760649677,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776741,781,1,2,88,20,8eab5wbcnttsiosd1o8c71gmk,1,25.1,9.7,2025-06-01T17:19:52.594Z,2025-06-01T17:19:54Z,5hkcvpt8l2qjwovhon9wuo0es,A. Guei,,,5760649807,1,,5760649797,56,Back,5760649805,213,1.53,5760649799,140,25.6,5760649793,157,,5760649803,212,13.3,5760649801,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776755,782,1,2,88,21,8eab5wbcnttsiosd1o8c71gmk,0,25.6,29.2,2025-06-01T17:19:53.850Z,2025-06-01T17:19:54Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760649861,157,,5760649869,140,39.5,5760649875,212,25.2,5760649865,56,Back,5760649877,213,5.33,5760649873,141,0.0,5760649879,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776757,719,5,2,88,22,7efqk7uh63928il0yffxijnv7,1,58.5,101.4,2025-06-01T17:19:54.546Z,2025-06-01T17:20:50Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760649883,347,,5760649881,56,Left,5760649941,233,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776763,783,5,2,88,22,8eab5wbcnttsiosd1o8c71gmk,0,41.5,-1.4,2025-06-01T17:19:54.546Z,2025-06-01T17:20:50Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760649973,233,719,5760649897,56,Back,5760649899,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776831,720,1,2,88,24,7efqk7uh63928il0yffxijnv7,1,55.2,100.0,2025-06-01T17:19:57.201Z,2025-06-01T17:20:00Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760650265,140,37.7,5760650269,212,19.8,5760650261,107,,5760650263,56,Back,5760650271,213,3.52,5760650267,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776889,721,1,2,88,28,7efqk7uh63928il0yffxijnv7,1,41.9,89.7,2025-06-01T17:20:00.451Z,2025-06-01T17:20:04Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760650607,141,63.3,5760650603,56,Back,5760650609,212,18.0,5760650605,140,40.9,5760650611,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776929,722,1,2,88,32,7efqk7uh63928il0yffxijnv7,1,36.2,62.9,2025-06-01T17:20:04.356Z,2025-06-01T17:20:07Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5760650795,212,17.3,5760650789,56,Back,5760650797,213,4.60,5760650791,140,34.4,5760650793,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776975,723,1,2,88,35,7efqk7uh63928il0yffxijnv7,1,38.4,35.5,2025-06-01T17:20:07.371Z,2025-06-01T17:20:11Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5760651045,1,,5760651043,213,0.41,5760651041,212,30.9,5760651037,140,65.4,5760651035,56,Center,5760651033,157,,5760651039,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776989,724,44,2,88,38,7efqk7uh63928il0yffxijnv7,1,69.6,57.6,2025-06-01T17:20:10.871Z,2025-06-01T17:29:33Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760651099,286,,5760651097,56,Center,5760651185,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777001,785,44,2,88,38,8eab5wbcnttsiosd1o8c71gmk,0,30.4,42.4,2025-06-01T17:20:10.872Z,2025-06-01T17:29:32Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760651179,285,,5760651177,56,Back,5760651227,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777025,725,1,2,88,39,7efqk7uh63928il0yffxijnv7,1,65.4,53.6,2025-06-01T17:20:11.277Z,2025-06-01T17:20:13Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760651297,3,,5760651311,212,20.6,5760651313,213,6.25,5760651305,140,85.0,5760651309,141,52.5,5760651301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777027,726,44,2,88,41,7efqk7uh63928il0yffxijnv7,1,85.0,53.4,2025-06-01T17:20:13.261Z,2025-06-01T17:29:32Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5760652445,233,786,5760651319,286,,5760651317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777107,786,44,2,88,41,8eab5wbcnttsiosd1o8c71gmk,0,15.0,46.6,2025-06-01T17:20:13.262Z,2025-06-01T17:29:31Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760651753,56,Back,5760652477,233,726,5760651755,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777033,727,1,2,88,41,7efqk7uh63928il0yffxijnv7,0,84.0,54.2,2025-06-01T17:20:13.402Z,2025-06-01T17:20:14Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5760651351,56,Center,5760651353,140,95.5,5760651347,3,,5760651359,213,5.89,5760651355,141,46.9,5760651357,212,13.1,5760651349,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777095,728,27,2,88,46,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-01T17:20:18.885Z,2025-06-01T17:20:50Z,,,,,5760653425,233,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777179,788,27,2,88,46,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T17:20:18.885Z,2025-06-01T17:20:51Z,,,,,5760653445,233,728,5760652149,53,53kd57a8pwjno3l6cou3nexn9,5760652147,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777733,789,70,2,90,0,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T17:21:32.642Z,2025-06-01T17:21:32Z,,,,,5760655297,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777741,729,28,2,90,1,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-01T17:21:34.069Z,2025-06-01T17:21:39Z,,,,,5760655343,55,728,5760655555,233,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777795,790,28,2,90,1,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T17:21:34.069Z,2025-06-01T17:21:39Z,,,,,5760655567,233,729,5760655551,55,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777961,793,1,2,90,30,8eab5wbcnttsiosd1o8c71gmk,0,15.8,36.0,2025-06-01T17:22:02.608Z,2025-06-01T17:22:05Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5760656599,56,Center,5760656607,213,0.01,5760656597,199,,5760656603,141,37.1,5760656601,140,68.0,5760656609,1,,5760656605,212,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777987,731,1,2,90,34,7efqk7uh63928il0yffxijnv7,1,38.8,70.9,2025-06-01T17:22:06.641Z,2025-06-01T17:22:08Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5760656735,56,Center,5760656739,141,65.2,5760656733,3,,5760656743,213,6.13,5760656741,212,25.0,5760656737,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777989,732,1,2,90,35,7efqk7uh63928il0yffxijnv7,0,62.3,65.2,2025-06-01T17:22:08.016Z,2025-06-01T17:22:09Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760656755,168,,5760656759,140,72.9,5760656765,213,0.16,5760656761,141,67.8,5760656763,212,11.3,5760656757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778005,794,43,2,90,36,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T17:22:08.288Z,2025-06-01T17:22:12Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760656817,140,22.7,5760656889,144,1,5760656819,141,30.1,5760656823,213,3.98,5760656821,212,2.4,5760656813,157,0,5760656825,1,0,5760656815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778021,795,12,2,90,38,8eab5wbcnttsiosd1o8c71gmk,1,21.4,27.7,2025-06-01T17:22:10.419Z,2025-06-01T17:22:11Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760656853,213,4.89,5760656851,212,20.5,5760656847,140,24.9,5760656845,56,Back,5760656849,141,0.0,5760656863,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778033,733,5,2,90,38,7efqk7uh63928il0yffxijnv7,1,73.0,102.0,2025-06-01T17:22:11.057Z,2025-06-01T17:28:29Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760656917,233,796,5760656911,56,Left,5760656913,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778023,796,5,2,90,38,8eab5wbcnttsiosd1o8c71gmk,0,27.0,-2.0,2025-06-01T17:22:11.057Z,2025-06-01T17:22:15Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760656925,233,733,5760656859,56,Back,5760656861,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778067,734,1,2,90,45,7efqk7uh63928il0yffxijnv7,1,69.9,100.0,2025-06-01T17:22:17.529Z,2025-06-01T17:22:21Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760657103,141,88.4,5760657093,107,,5760657107,212,19.3,5760657099,140,53.8,5760657111,213,3.64,5760657095,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778075,735,3,2,90,48,7efqk7uh63928il0yffxijnv7,1,55.0,88.0,2025-06-01T17:22:20.935Z,2025-06-01T17:22:24Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760657135,56,Left,5760657137,286,,5760657159,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778071,797,45,2,90,48,8eab5wbcnttsiosd1o8c71gmk,0,45.0,12.0,2025-06-01T17:22:20.935Z,2025-06-01T17:22:24Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5760657129,285,,5760657127,56,Back,5760657173,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778095,736,1,2,90,49,7efqk7uh63928il0yffxijnv7,1,55.8,75.3,2025-06-01T17:22:21.763Z,2025-06-01T17:22:25Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760657275,212,20.5,5760657269,56,Center,5760657273,141,45.1,5760657271,140,56.4,5760657277,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778111,737,1,2,90,52,7efqk7uh63928il0yffxijnv7,1,57.5,36.6,2025-06-01T17:22:24.403Z,2025-06-01T17:22:27Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760657377,140,76.4,5760657383,213,0.74,5760657381,212,26.9,5760657375,56,Center,5760657379,141,63.4,5760657373,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778123,738,1,2,90,54,7efqk7uh63928il0yffxijnv7,0,76.4,63.4,2025-06-01T17:22:27.011Z,2025-06-01T17:22:29Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760657469,140,84.8,5760657475,213,5.46,5760657467,56,Center,5760657465,3,,5760657473,212,13.0,5760657471,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778143,798,44,2,90,56,8eab5wbcnttsiosd1o8c71gmk,1,12.0,55.2,2025-06-01T17:22:28.932Z,2025-06-01T17:29:31Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760657615,56,Back,5760657617,285,,5760657637,233,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778127,739,44,2,90,56,7efqk7uh63928il0yffxijnv7,0,88.0,44.8,2025-06-01T17:22:28.933Z,2025-06-01T17:29:30Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5760657485,56,Center,5760657665,233,798,5760657487,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778153,799,12,2,90,56,8eab5wbcnttsiosd1o8c71gmk,1,9.8,52.4,2025-06-01T17:22:29.026Z,2025-06-01T17:23:16Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760657687,213,4.57,5760657681,140,7.9,5760657683,141,31.6,5760657679,56,Back,5760657717,15,,5760657685,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
