id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2809482987,650,1,2,68,44,8eab5wbcnttsiosd1o8c71gmk,1,43.5,14.6,2025-05-03T15:28:40.722Z,2025-05-03T15:28:46Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5698082783,213,5.92,5698082773,56,Right,5698082777,141,2.5,5698082779,212,23.0,5698082775,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809483087,651,1,2,68,50,8eab5wbcnttsiosd1o8c71gmk,1,69.6,7.4,2025-05-03T15:28:46.593Z,2025-05-03T15:28:50Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5698083311,56,Right,5698083313,140,64.0,5698083317,212,7.6,5698083315,141,14.4,5698083319,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809483239,652,1,2,68,53,8eab5wbcnttsiosd1o8c71gmk,0,69.8,23.3,2025-05-03T15:28:49.938Z,2025-05-03T15:28:53Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5698084151,212,28.6,5698084143,56,Center,5698084145,140,79.4,5698084147,141,62.7,5698084141,155,,5698084155,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809483213,663,61,2,68,56,303582z192rnbr2x28o2t7u38,0,21.5,37.6,2025-05-03T15:28:53.037Z,2025-05-03T15:28:53Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5698084011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809483425,653,1,2,69,1,8eab5wbcnttsiosd1o8c71gmk,0,94.9,87.2,2025-05-03T15:28:57.953Z,2025-05-03T15:28:59Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5698085249,2,,5698085263,213,4.76,5698085251,155,,5698085255,140,96.3,5698085259,212,31.3,5698085257,141,41.2,5698085253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809483467,664,12,2,69,3,303582z192rnbr2x28o2t7u38,1,8.7,66.6,2025-05-03T15:28:59.783Z,2025-05-03T15:29:01Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5698085511,15,,5698085481,56,Back,5698085483,140,13.0,5698085489,213,1.25,5698085485,141,86.3,5698085487,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809483625,654,1,2,69,6,8eab5wbcnttsiosd1o8c71gmk,1,88.2,17.0,2025-05-03T15:29:02.497Z,2025-05-03T15:29:06Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5698086385,212,9.1,5698086387,213,1.58,5698086383,141,30.4,5698086379,56,Center,5698086381,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809483655,655,1,2,69,10,8eab5wbcnttsiosd1o8c71gmk,1,81.0,32.7,2025-05-03T15:29:06.369Z,2025-05-03T15:29:22Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5698086567,141,43.9,5698086565,140,84.7,5698086569,212,8.5,5698086563,56,Center,5698086571,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809483719,656,1,2,69,11,8eab5wbcnttsiosd1o8c71gmk,1,84.7,43.9,2025-05-03T15:29:07.538Z,2025-05-03T15:29:24Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5698086851,140,82.3,5698086853,141,52.4,5698086861,213,1.98,5698086847,56,Center,5698086857,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809483749,657,1,2,69,12,8eab5wbcnttsiosd1o8c71gmk,0,82.3,52.4,2025-05-03T15:29:09.139Z,2025-05-03T15:29:34Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5698087011,141,35.4,5698087007,140,100.0,5698087005,56,Center,5698087023,213,5.76,5698087015,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809484097,658,5,2,69,13,8eab5wbcnttsiosd1o8c71gmk,0,101.4,38.2,2025-05-03T15:29:10.254Z,2025-05-03T15:29:25Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5698088893,346,,5698088891,56,Center,5698089155,233,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809484137,665,5,2,69,13,303582z192rnbr2x28o2t7u38,1,-1.4,61.8,2025-05-03T15:29:10.254Z,2025-05-03T15:32:19Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5698089057,346,,5698089119,233,658,5698089051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809484747,666,1,2,69,45,303582z192rnbr2x28o2t7u38,0,4.4,40.9,2025-05-03T15:29:41.591Z,2025-05-03T15:30:18Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5698092501,212,71.7,5698092491,124,,5698092495,56,Center,5698092499,141,37.0,5698092497,140,72.6,5698092505,1,,5698092509,74,,5698092503,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809484757,667,43,2,69,49,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-03T15:29:45.690Z,2025-05-03T15:29:52Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5698093709,144,44,5698092581,286,0,5698092579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809484767,659,44,2,69,49,8eab5wbcnttsiosd1o8c71gmk,1,29.4,61.0,2025-05-03T15:29:45.779Z,2025-05-03T15:29:49Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5698092619,285,,5698092617,56,Back,5698092663,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809484761,668,44,2,69,49,303582z192rnbr2x28o2t7u38,0,70.6,39.0,2025-05-03T15:29:45.780Z,2025-05-03T15:29:49Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5698092601,286,,5698092743,233,659,5698092597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809484877,660,1,2,69,50,8eab5wbcnttsiosd1o8c71gmk,1,32.2,58.2,2025-05-03T15:29:46.770Z,2025-05-03T15:29:50Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5698093289,213,6.10,5698093261,3,,5698093265,56,Center,5698093269,140,54.0,5698093275,141,52.1,5698093281,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809484887,661,61,2,69,51,8eab5wbcnttsiosd1o8c71gmk,0,54.1,52.1,2025-05-03T15:29:47.810Z,2025-05-03T15:30:11Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5698093357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809484897,669,1,2,69,53,303582z192rnbr2x28o2t7u38,0,40.4,35.2,2025-05-03T15:29:49.343Z,2025-05-03T15:29:50Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5698093403,157,,5698093409,141,69.0,5698093405,56,Center,5698093407,140,59.8,5698093411,212,30.7,5698093415,1,,5698093413,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809485017,663,1,2,69,55,8eab5wbcnttsiosd1o8c71gmk,1,38.1,24.4,2025-05-03T15:29:52.145Z,2025-05-03T15:29:54Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5698094031,141,18.3,5698094027,56,Right,5698094033,212,19.5,5698094029,140,56.2,5698094035,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809485101,664,1,2,69,57,8eab5wbcnttsiosd1o8c71gmk,1,55.5,19.2,2025-05-03T15:29:54.082Z,2025-05-03T15:29:56Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5698094481,141,26.4,5698094477,56,Center,5698094479,140,62.6,5698094483,212,8.9,5698094485,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809485261,665,1,2,70,0,8eab5wbcnttsiosd1o8c71gmk,1,65.0,21.3,2025-05-03T15:29:56.466Z,2025-05-03T15:30:03Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5698095417,140,89.0,5698095423,213,0.00,5698095419,141,21.3,5698095415,56,Center,5698095421,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809485277,666,1,2,70,7,8eab5wbcnttsiosd1o8c71gmk,0,99.0,34.4,2025-05-03T15:30:03.601Z,2025-05-03T15:30:30Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5698095675,286,,5698095669,236,,5698095513,141,36.6,5698095515,212,1.5,5698095517,213,1.78,5698095511,140,98.7,5698095509,56,Center,5698095671,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809485293,670,74,2,70,7,303582z192rnbr2x28o2t7u38,1,2.5,70.6,2025-05-03T15:30:03.602Z,2025-05-03T15:32:12Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5698095581,56,Back,5698095583,285,,5698095739,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809485329,667,6,2,70,9,8eab5wbcnttsiosd1o8c71gmk,1,100.0,34.4,2025-05-03T15:30:05.506Z,2025-05-03T15:31:36Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5698095945,56,Center,5698095947,75,,5698096085,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809485379,671,6,2,70,9,303582z192rnbr2x28o2t7u38,0,0.0,65.6,2025-05-03T15:30:05.506Z,2025-05-03T15:31:36Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5698096033,73,,5698096127,233,667,5698096031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809486137,668,1,2,70,35,8eab5wbcnttsiosd1o8c71gmk,0,99.5,0.5,2025-05-03T15:30:31.266Z,2025-05-03T15:30:33Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5698100219,56,Center,5698100215,224,,5698100213,155,,5698100211,6,,5698100231,1,,5698100223,140,95.9,5698100229,213,1.68,5698100225,141,49.1,5698100227,212,33.3,5698100209,2,,,,,,,,,,,,,,,,,,,,,,,,,
2809486161,672,12,2,70,36,303582z192rnbr2x28o2t7u38,1,3.2,51.8,2025-05-03T15:30:32.635Z,2025-05-03T15:30:35Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5698100367,140,32.8,5698100373,213,0.06,5698100365,56,Back,5698100369,141,54.5,5698100371,212,31.1,5698100385,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809486259,669,1,2,70,40,8eab5wbcnttsiosd1o8c71gmk,1,68.9,51.6,2025-05-03T15:30:36.593Z,2025-05-03T15:30:40Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5698100953,212,38.8,5698100955,213,3.10,5698100957,1,,5698100947,56,Back,5698100949,140,32.0,5698100951,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809486465,670,1,2,70,44,8eab5wbcnttsiosd1o8c71gmk,0,32.0,54.0,2025-05-03T15:30:40.481Z,2025-05-03T15:31:08Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5698102191,213,0.41,5698102189,212,54.1,5698102185,140,79.2,5698102187,141,85.9,5698102183,56,Left,5698102181,157,,5698102193,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809487083,675,44,2,70,50,303582z192rnbr2x28o2t7u38,1,19.0,11.9,2025-05-03T15:30:46.949Z,2025-05-03T15:31:16Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5698105631,285,,5698105629,56,Back,5698105687,233,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809486807,672,44,2,70,50,8eab5wbcnttsiosd1o8c71gmk,0,81.0,88.1,2025-05-03T15:30:46.950Z,2025-05-03T15:31:16Z,91c1ud1vk02de6uexycm07ml0,T. Lahdensuo,,,5698105731,233,675,5698104207,56,Left,5698104209,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809486399,673,43,2,70,50,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-03T15:30:47.065Z,2025-05-03T15:30:57Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5698101789,56,Back,5698103305,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809486453,674,4,2,70,53,303582z192rnbr2x28o2t7u38,1,19.2,13.6,2025-05-03T15:30:49.357Z,2025-05-03T15:30:57Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5698102769,56,Back,5698102773,285,,5698102765,13,,5698102767,295,,5698102835,233,671,5698102771,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809486469,671,4,2,70,53,8eab5wbcnttsiosd1o8c71gmk,0,80.8,86.4,2025-05-03T15:30:49.358Z,2025-05-03T15:30:57Z,91c1ud1vk02de6uexycm07ml0,T. Lahdensuo,,,5698102405,295,,5698102419,286,,5698102415,152,,5698102403,13,,5698102411,56,Left,5698102949,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809487649,676,1,2,71,33,303582z192rnbr2x28o2t7u38,1,16.8,11.6,2025-05-03T15:31:29.596Z,2025-05-03T15:31:33Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5698108535,152,,5698108539,140,82.7,5698108537,56,Center,5698108533,157,,5698108541,141,41.8,5698108545,213,0.29,5698108547,1,,5698108543,212,72.2,5698108531,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809487801,679,44,2,71,36,303582z192rnbr2x28o2t7u38,1,81.4,38.0,2025-05-03T15:31:32.318Z,2025-05-03T15:31:40Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5698109407,56,Center,5698109469,233,673,5698109411,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809487637,673,44,2,71,36,8eab5wbcnttsiosd1o8c71gmk,0,18.6,62.0,2025-05-03T15:31:32.319Z,2025-05-03T15:31:41Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5698108465,56,Back,5698108467,285,,5698109535,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809487665,677,1,2,71,36,303582z192rnbr2x28o2t7u38,0,82.7,41.8,2025-05-03T15:31:32.846Z,2025-05-03T15:31:33Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5698108641,56,Center,5698108635,3,,5698108637,168,,5698108651,213,5.97,5698108649,212,21.2,5698108645,140,100.0,5698108647,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809487703,674,5,2,71,37,8eab5wbcnttsiosd1o8c71gmk,1,-1.6,74.8,2025-05-03T15:31:33.358Z,2025-05-03T15:32:19Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5698108847,56,Back,5698109021,233,678,5698108851,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809487727,678,5,2,71,37,303582z192rnbr2x28o2t7u38,0,101.6,25.2,2025-05-03T15:31:33.358Z,2025-05-03T15:32:19Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5698109085,233,674,5698108985,56,Center,5698108987,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809488579,680,18,2,72,7,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-03T15:32:03.982Z,2025-05-03T15:32:05Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5698113617,42,,5698113729,55,681,5698113625,59,20,5698113621,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809488587,681,19,2,72,7,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-03T15:32:03.983Z,2025-05-03T15:32:05Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5698113669,44,Forward,5698113665,292,9,5698113667,293,3,5698113663,59,19,5698113655,42,,5698113671,55,680,5698113661,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809488785,682,18,2,72,14,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-03T15:32:10.267Z,2025-05-03T15:32:11Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5698114733,59,21,5698114729,42,,5698114909,55,683,5698114731,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809488797,683,19,2,72,14,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-03T15:32:10.268Z,2025-05-03T15:32:11Z,b8510xkwvx1o1bb7bszrgiane,H. Bandé,,,5698114815,293,2,5698114819,44,Forward,5698114821,55,682,5698114801,145,10,5698114797,42,,5698114805,59,17,5698114811,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809489351,675,1,2,72,33,8eab5wbcnttsiosd1o8c71gmk,0,4.2,48.7,2025-05-03T15:32:29.827Z,2025-05-03T15:32:32Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5698117983,74,,5698117971,141,68.5,5698117975,213,0.24,5698117977,1,,5698117973,212,55.7,5698117969,140,55.7,5698117965,124,,5698117967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809489459,684,1,2,72,37,303582z192rnbr2x28o2t7u38,1,36.8,33.0,2025-05-03T15:32:33.975Z,2025-05-03T15:32:36Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5698118605,140,31.1,5698118609,141,4.4,5698118611,212,20.3,5698118599,56,Back,5698118595,3,,5698118613,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809489565,686,1,2,72,39,303582z192rnbr2x28o2t7u38,1,31.7,4.6,2025-05-03T15:32:35.442Z,2025-05-03T15:49:54Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5698119211,212,29.9,5698119205,56,Back,5698119213,213,2.31,5698119209,141,37.0,5698119207,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809489599,687,1,2,72,40,303582z192rnbr2x28o2t7u38,0,12.4,37.4,2025-05-03T15:32:36.530Z,2025-05-03T15:49:57Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5698119381,56,Back,5698119383,140,14.3,5698119387,212,17.1,5698119389,213,1.45,5698119385,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809489717,676,8,2,72,40,8eab5wbcnttsiosd1o8c71gmk,1,88.8,44.8,2025-05-03T15:32:37.153Z,2025-05-03T15:33:25Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5698119989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809489669,688,51,2,72,41,303582z192rnbr2x28o2t7u38,1,14.3,62.4,2025-05-03T15:32:37.692Z,2025-05-03T15:34:19Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5698120679,170,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809490199,677,16,2,72,42,8eab5wbcnttsiosd1o8c71gmk,1,92.2,47.2,2025-05-03T15:32:38.322Z,2025-05-03T15:34:20Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5698125121,230,97.3,5698123349,20,,5698125117,215,,5698122651,22,,5698122659,56,Center,5698122655,17,,5698125109,78,,5698134013,468,688,5698125123,231,51.1,5698123357,375,5698125113,103,3.8,5698125119,458,72:41.554,5698125115,214,,5698125111,102,5698123353,374,2025-05-03 16:32:37.817,,,,,,,,49.4,,,
2809491251,690,1,2,73,43,303582z192rnbr2x28o2t7u38,1,49.8,49.7,2025-05-03T15:33:39.413Z,2025-05-03T15:33:44Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5698128463,56,Back,5698128475,213,4.05,5698128477,279,G,5698128469,141,19.2,5698128473,212,26.4,5698128465,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491263,691,50,2,73,47,303582z192rnbr2x28o2t7u38,1,40.0,6.7,2025-05-03T15:33:43.872Z,2025-05-03T15:46:59Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5698128517,286,,5698128515,56,Back,5698128827,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491307,679,7,2,73,47,8eab5wbcnttsiosd1o8c71gmk,1,60.0,93.3,2025-05-03T15:33:43.873Z,2025-05-03T15:50:50Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5698128705,285,,5698128703,56,Left,5698128805,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491349,681,1,2,73,50,8eab5wbcnttsiosd1o8c71gmk,0,71.0,93.6,2025-05-03T15:33:46.850Z,2025-05-03T15:33:48Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5698128955,56,Center,5698128959,141,69.7,5698128957,140,76.0,5698128961,212,17.1,5698128963,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491421,693,1,2,73,52,303582z192rnbr2x28o2t7u38,1,31.4,19.7,2025-05-03T15:33:48.477Z,2025-05-03T15:33:50Z,b8510xkwvx1o1bb7bszrgiane,H. Bandé,,,5698129351,140,27.8,5698129349,56,Back,5698129355,212,9.5,5698129357,213,1.98,5698129353,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491435,694,1,2,73,53,303582z192rnbr2x28o2t7u38,0,27.8,32.5,2025-05-03T15:33:50.019Z,2025-05-03T15:33:51Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5698129407,155,,5698129423,213,5.54,5698129411,56,Back,5698129417,140,43.6,5698129419,141,10.3,5698129421,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491589,683,1,2,73,57,8eab5wbcnttsiosd1o8c71gmk,1,54.7,95.3,2025-05-03T15:33:54.193Z,2025-05-03T15:33:56Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5698130233,1,,5698130231,213,4.03,5698130223,56,Back,5698130229,212,32.2,5698130225,140,35.4,5698130227,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491673,684,1,2,74,0,8eab5wbcnttsiosd1o8c71gmk,1,35.2,57.8,2025-05-03T15:33:56.482Z,2025-05-03T15:33:59Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5698130627,212,22.2,5698130629,213,5.05,5698130625,141,27.0,5698130623,140,42.2,5698130621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491883,685,1,2,74,2,8eab5wbcnttsiosd1o8c71gmk,1,45.7,25.9,2025-05-03T15:33:59.154Z,2025-05-03T15:34:08Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5698131767,56,Right,5698131769,140,76.9,5698131777,213,5.88,5698131779,1,,5698131775,212,35.5,5698131771,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491961,686,1,2,74,11,8eab5wbcnttsiosd1o8c71gmk,1,72.3,2.6,2025-05-03T15:34:08.146Z,2025-05-03T15:34:10Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5698132215,141,18.9,5698132219,213,2.75,5698132217,212,29.1,5698132213,140,46.7,5698132211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492087,687,1,2,74,14,8eab5wbcnttsiosd1o8c71gmk,1,46.7,18.9,2025-05-03T15:34:10.738Z,2025-05-03T15:34:14Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5698132927,141,55.4,5698132929,212,25.8,5698132923,140,53.3,5698132931,213,1.30,5698132921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492189,688,1,2,74,17,8eab5wbcnttsiosd1o8c71gmk,1,53.4,55.5,2025-05-03T15:34:14.114Z,2025-05-03T15:34:16Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5698133463,141,86.5,5698133467,213,1.45,5698133465,212,21.2,5698133461,140,55.8,5698133459,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492321,689,1,2,74,20,8eab5wbcnttsiosd1o8c71gmk,1,55.5,88.7,2025-05-03T15:34:16.498Z,2025-05-03T15:34:21Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5698134151,56,Back,5698134153,140,46.6,5698134155,141,65.1,5698134159,213,4.19,5698134157,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492373,690,1,2,74,25,8eab5wbcnttsiosd1o8c71gmk,1,43.0,69.0,2025-05-03T15:34:21.393Z,2025-05-03T15:34:23Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5698134425,212,19.1,5698134423,141,55.1,5698134431,213,3.66,5698134417,140,27.2,5698134415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492425,691,1,2,74,26,8eab5wbcnttsiosd1o8c71gmk,1,27.2,55.1,2025-05-03T15:34:22.866Z,2025-05-03T15:34:24Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5698134733,56,Back,5698134737,141,68.5,5698134735,140,32.7,5698134739,212,10.8,5698134743,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
