id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2817974113,622,27,2,68,30,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-23T16:29:10.385Z,2025-05-23T16:29:32Z,,,,5745009179,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974199,588,28,2,69,15,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-23T16:29:55.148Z,2025-05-23T16:30:00Z,,,,5745009537,55,587,5745009611,233,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974207,623,28,2,69,15,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-23T16:29:55.148Z,2025-05-23T16:30:00Z,,,,5745009605,233,588,5745009601,55,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974233,589,1,2,69,27,5qxgilg61hlwxzfpdn2nhcayd,1,80.1,90.5,2025-05-23T16:30:07.692Z,2025-05-23T16:30:24Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,1.0,5745009793,141,46.1,5745009791,140,95.3,5745009799,1,,5745009797,213,5.20,5745009785,155,,5745010021,210,15,5745010023,154,,5745009787,152,,5745009795,212,34.2,5745009781,2,,5745009783,5,5745009789,56,Center,,,,,,,,,,,,,,,,,,,
2817974237,590,15,2,69,29,5qxgilg61hlwxzfpdn2nhcayd,1,95.3,46.1,2025-05-23T16:30:09.723Z,2025-05-23T16:30:31Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,5745010041,103,12.0,5745010043,214,,5745009957,24,,5745010049,146,99.7,5745010147,233,626,5745009821,16,,5745009823,56,Center,5745010051,147,49.6,5745009959,20,,5745010047,328,,5745010031,29,5745010033,154,,5745010039,102,5745010045,108,,5745010029,78,,48.9,5745010035,55,589,,,,,,,
2817974269,626,10,2,69,29,8sy0cxovuxo76tuoas3uo55xj,1,1.1,50.7,2025-05-23T16:30:09.823Z,2025-05-23T16:56:13Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5745010151,233,590,5745010003,182,,5745010143,174,,5745010005,56,Back,5745010145,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974255,624,12,2,69,31,8sy0cxovuxo76tuoas3uo55xj,1,1.8,60.9,2025-05-23T16:30:11.423Z,2025-05-23T16:30:41Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,5745009903,56,Back,5745009909,212,11.2,5745009905,140,0.0,5745009913,167,,5745009911,213,1.93,5745009907,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974253,591,6,2,69,32,5qxgilg61hlwxzfpdn2nhcayd,1,99.5,32.1,2025-05-23T16:30:12.581Z,2025-05-23T16:56:11Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,5745009967,233,625,5745009917,75,,5745009915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974257,625,6,2,69,32,8sy0cxovuxo76tuoas3uo55xj,0,0.5,67.9,2025-05-23T16:30:12.581Z,2025-05-23T16:56:11Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,5745009965,75,,5745009971,233,591,5745009963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974353,592,1,2,70,10,5qxgilg61hlwxzfpdn2nhcayd,1,99.5,0.5,2025-05-23T16:30:50.244Z,2025-05-23T16:31:17Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,1.0,5745010859,154,,5745010455,140,92.4,5745010451,223,,5745010453,56,Center,5745010447,6,,5745010459,212,28.3,5745010445,2,,5745010857,210,15,5745010449,155,,5745010457,141,40.6,5745010461,213,,,,,,,,,,,1.84,,,,,,,,,,,
2817974355,593,15,2,70,12,5qxgilg61hlwxzfpdn2nhcayd,1,92.4,40.1,2025-05-23T16:30:52.790Z,2025-05-23T17:05:47Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,5745010887,231,49.3,5745010875,328,,5745010865,154,,5745010881,146,95.1,5745010883,147,43.7,5745010467,17,,5745010747,82,,5745010879,100,,5745010873,103,19,5745010871,102,50.1,5745010867,55,5745010877,139,,5745010469,56,5745010741,25,,5745010743,20,592,Center,5745010863,29,,,5745010861,78,5745010885,230,98.9,
2817974367,594,61,2,70,12,5qxgilg61hlwxzfpdn2nhcayd,1,93.4,43.1,2025-05-23T16:30:52.805Z,2025-05-23T17:05:30Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5745010539,56,Center,5745010919,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974361,627,12,2,70,15,8sy0cxovuxo76tuoas3uo55xj,1,11.7,57.6,2025-05-23T16:30:55.241Z,2025-05-23T16:30:56Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,5745010507,141,80.6,5745010511,213,1.05,5745010513,15,,5745010505,140,20.3,5745010509,212,18.1,5745010503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974373,595,1,2,70,17,5qxgilg61hlwxzfpdn2nhcayd,1,82.0,12.5,2025-05-23T16:30:57.773Z,2025-05-23T16:30:59Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5745010585,213,4.19,5745010575,3,,5745010583,212,5.7,5745010581,141,5.2,5745010579,140,79.3,5745010577,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974377,596,1,2,70,19,5qxgilg61hlwxzfpdn2nhcayd,0,79.1,10.0,2025-05-23T16:30:59.617Z,2025-05-23T16:37:44Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5745010631,1,,5745010621,56,Center,5745010623,140,98.6,5745010629,213,0.93,5745010619,155,,5745010625,141,50.7,5745010627,212,34.4,5745010617,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974393,628,12,2,70,22,8sy0cxovuxo76tuoas3uo55xj,1,1.0,46.4,2025-05-23T16:31:02.623Z,2025-05-23T16:35:52Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5745010705,56,Back,5745011329,167,,5745011319,140,0.0,5745011323,212,9.0,5745011321,141,33.6,5745011325,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974387,597,6,2,70,23,5qxgilg61hlwxzfpdn2nhcayd,1,99.8,57.2,2025-05-23T16:31:03.100Z,2025-05-23T16:56:11Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5745010683,56,Center,5745010685,73,,5745010723,233,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974403,629,6,2,70,23,8sy0cxovuxo76tuoas3uo55xj,0,0.2,42.8,2025-05-23T16:31:03.100Z,2025-05-23T16:56:12Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5745010721,73,,5745010719,56,Back,5745010727,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974461,598,1,2,70,54,5qxgilg61hlwxzfpdn2nhcayd,0,99.5,99.5,2025-05-23T16:31:34.301Z,2025-05-23T16:32:14Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,5745011075,6,,5745011079,223,,5745011073,2,,5745011087,212,26.4,5745011085,141,60.9,5745011083,140,97.0,5745011081,56,Center,5745011089,213,4.61,5745011077,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974467,630,12,2,70,55,8sy0cxovuxo76tuoas3uo55xj,1,3.7,38.5,2025-05-23T16:31:35.344Z,2025-05-23T16:31:37Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,5745011125,141,5.5,5745011129,213,5.42,5745011121,56,Back,5745011123,140,22.1,5745011131,15,,5745011127,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974479,599,1,2,71,2,5qxgilg61hlwxzfpdn2nhcayd,1,80.4,92.4,2025-05-23T16:31:42.424Z,2025-05-23T16:31:45Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5745011199,213,3.96,5745011191,56,Center,5745011193,140,71.0,5745011197,212,14.4,5745011195,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974485,600,1,2,71,5,5qxgilg61hlwxzfpdn2nhcayd,1,72.2,70.2,2025-05-23T16:31:45.454Z,2025-05-23T16:31:58Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,1.0,5745011219,212,25.4,5745011211,155,,5745011213,56,Center,5745011221,213,5.67,5745011279,210,15,5745011215,140,92.0,5745011217,141,48.7,5745011281,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974487,601,15,2,71,8,5qxgilg61hlwxzfpdn2nhcayd,1,92.0,48.7,2025-05-23T16:31:48.485Z,2025-05-23T16:31:59Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,5745011269,25,,5745011297,146,98.9,5745011285,29,,5745011227,17,,5745011229,56,Center,5745011293,102,50.0,5745011299,147,49.6,5745011271,15,,5745011283,79,,5745011289,55,600,5745011275,328,5745011287,154,,5745011295,103,5745011303,233,631,,,,29.7,,,,,,,,,,
2817974491,631,10,2,71,8,8sy0cxovuxo76tuoas3uo55xj,1,1.7,50.7,2025-05-23T16:31:48.585Z,2025-05-23T16:31:59Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5745011249,182,,5745011251,56,Back,5745011245,173,,5745011277,181,,5745011307,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974489,602,6,2,71,10,5qxgilg61hlwxzfpdn2nhcayd,1,97.8,52.6,2025-05-23T16:31:50.063Z,2025-05-23T16:56:12Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,5745011259,233,632,5745011497,75,,5745011241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974493,632,6,2,71,10,8sy0cxovuxo76tuoas3uo55xj,0,2.2,47.4,2025-05-23T16:31:50.063Z,2025-05-23T16:56:12Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5745011263,233,602,5745011257,73,,5745011255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974549,603,1,2,71,48,5qxgilg61hlwxzfpdn2nhcayd,0,99.7,0.5,2025-05-23T16:32:28.774Z,2025-05-23T16:32:32Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5745011597,6,,5745011607,141,62.4,5745011603,56,Center,5745011601,223,,5745011609,212,42.1,5745011599,155,,5745011605,140,100.0,5745011611,213,1.54,5745011613,1,,5745011595,2,,,,,,,,,,,,,,,,,,,,,,,,,
2817974555,604,5,2,71,52,5qxgilg61hlwxzfpdn2nhcayd,0,101.0,66.2,2025-05-23T16:32:32.007Z,2025-05-23T16:32:39Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5745011637,346,,5745011635,56,Center,5745011677,233,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974559,633,5,2,71,52,8sy0cxovuxo76tuoas3uo55xj,1,-1.0,33.8,2025-05-23T16:32:32.007Z,2025-05-23T16:38:10Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5745011671,233,604,5745011667,56,Back,5745011669,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974591,634,1,2,72,6,8sy0cxovuxo76tuoas3uo55xj,1,5.0,49.4,2025-05-23T16:32:46.111Z,2025-05-23T16:32:50Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5745011905,213,5.04,5745011895,124,,5745011903,212,16.3,5745011899,140,10.0,5745011901,141,26.7,5745011909,237,,5745011897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974597,635,1,2,72,10,8sy0cxovuxo76tuoas3uo55xj,1,19.5,18.3,2025-05-23T16:32:50.487Z,2025-05-23T16:32:55Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5745011935,56,Back,5745011939,141,4.7,5745011937,140,33.9,5745011941,212,17.7,5745011943,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974611,636,1,2,72,15,8sy0cxovuxo76tuoas3uo55xj,1,54.4,23.3,2025-05-23T16:32:55.519Z,2025-05-23T16:32:57Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5745012021,213,2.45,5745012013,56,Back,5745012019,212,9.8,5745012015,140,47.2,5745012017,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974621,637,1,2,72,17,8sy0cxovuxo76tuoas3uo55xj,1,46.4,37.0,2025-05-23T16:32:57.680Z,2025-05-23T16:33:03Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,5745012093,213,1.32,5745012091,212,42.5,5745012095,1,,5745012087,140,56.6,5745012085,56,Left,5745012089,141,97.5,5745012081,155,,5745012083,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974647,638,1,2,72,23,8sy0cxovuxo76tuoas3uo55xj,1,64.9,95.6,2025-05-23T16:33:03.359Z,2025-05-23T16:33:11Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5745012193,141,72.7,5745012191,140,71.0,5745012197,213,5.10,5745012189,56,Center,5745012195,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974655,639,1,2,72,31,8sy0cxovuxo76tuoas3uo55xj,1,59.5,80.5,2025-05-23T16:33:11.576Z,2025-05-23T16:33:16Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5745012235,56,Left,5745012233,155,,5745012239,141,96.8,5745012237,140,78.3,5745012243,213,0.51,5745012241,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974659,640,1,2,72,36,8sy0cxovuxo76tuoas3uo55xj,1,84.3,95.6,2025-05-23T16:33:16.607Z,2025-05-23T16:33:18Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,5745012263,140,75.8,5745012261,56,Left,5745012269,213,3.26,5745012267,212,9.0,5745012265,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974663,641,1,2,72,38,8sy0cxovuxo76tuoas3uo55xj,1,75.8,94.1,2025-05-23T16:33:18.670Z,2025-05-23T16:33:20Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5745012287,213,4.15,5745012279,56,Left,5745012283,141,82.4,5745012281,140,71.0,5745012285,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974667,642,1,2,72,39,8sy0cxovuxo76tuoas3uo55xj,0,71.0,82.4,2025-05-23T16:33:19.911Z,2025-05-23T16:33:22Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5745012307,213,5.25,5745012297,155,,5745012295,2,,5745012309,1,,5745012301,140,89.9,5745012303,141,33.9,5745012299,56,Center,5745012305,212,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974677,605,12,2,72,42,5qxgilg61hlwxzfpdn2nhcayd,1,8.1,63.0,2025-05-23T16:33:21.980Z,2025-05-23T16:33:27Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5745012367,213,6.24,5745012391,233,643,5745012359,56,Back,5745012363,141,62.9,5745012361,140,9.6,5745012389,397,,5745012365,212,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974685,643,74,2,72,42,8sy0cxovuxo76tuoas3uo55xj,1,85.0,32.5,2025-05-23T16:33:21.981Z,2025-05-23T16:33:27Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5745012373,56,Center,5745012387,397,,5745012375,285,,5745012405,233,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974683,606,5,2,72,44,5qxgilg61hlwxzfpdn2nhcayd,1,6.7,100.9,2025-05-23T16:33:24.902Z,2025-05-23T16:38:10Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5745012371,347,,5745012369,56,Back,5745012499,233,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974699,644,5,2,72,44,8sy0cxovuxo76tuoas3uo55xj,0,93.3,-0.9,2025-05-23T16:33:24.902Z,2025-05-23T16:38:10Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5745012487,56,Right,5745012489,347,,5745012507,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974707,607,1,2,72,57,5qxgilg61hlwxzfpdn2nhcayd,0,4.1,100.0,2025-05-23T16:33:37.008Z,2025-05-23T16:33:40Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5745012537,1,,5745012525,140,28.9,5745012535,213,5.93,5745012523,56,Back,5745012521,107,,5745012531,141,87.4,5745012533,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974713,645,1,2,73,0,8sy0cxovuxo76tuoas3uo55xj,1,71.4,18.8,2025-05-23T16:33:40.647Z,2025-05-23T16:33:43Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,5745012575,141,52.2,5745012579,213,1.84,5745012573,140,65.4,5745012571,56,Center,5745012569,3,,5745012577,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974721,647,1,2,73,4,8sy0cxovuxo76tuoas3uo55xj,1,65.4,52.2,2025-05-23T16:33:44.070Z,2025-05-23T16:33:47Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5745012625,213,2.80,5745012619,140,52.9,5745012623,212,13.9,5745012621,141,59.1,5745012617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974729,648,1,2,73,7,8sy0cxovuxo76tuoas3uo55xj,1,54.2,67.9,2025-05-23T16:33:47.351Z,2025-05-23T16:33:51Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5745012671,141,94.7,5745012673,212,24.6,5745012667,56,Left,5745012675,213,0.84,5745012669,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974737,649,1,2,73,11,8sy0cxovuxo76tuoas3uo55xj,1,69.9,94.7,2025-05-23T16:33:51.164Z,2025-05-23T16:33:55Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5745012703,56,Left,5745012709,212,5.9,5745012705,140,75.1,5745012711,213,0.39,5745012707,141,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974741,650,1,2,73,15,8sy0cxovuxo76tuoas3uo55xj,1,75.1,98.0,2025-05-23T16:33:55.726Z,2025-05-23T16:33:57Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,5745012725,212,10.8,5745012719,56,Left,5745012721,140,64.9,5745012723,141,96.5,5745012727,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974749,651,1,2,73,17,8sy0cxovuxo76tuoas3uo55xj,1,64.9,96.5,2025-05-23T16:33:57.742Z,2025-05-23T16:34:00Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5745012755,213,5.19,5745012753,212,12.7,5745012751,141,79.9,5745012747,56,Left,5745012749,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974757,652,1,2,73,19,8sy0cxovuxo76tuoas3uo55xj,1,70.5,79.9,2025-05-23T16:33:59.878Z,2025-05-23T16:34:08Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,5745012805,213,2.43,5745012799,140,58.2,5745012803,212,17.1,5745012797,56,Left,5745012801,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974759,653,1,2,73,21,8sy0cxovuxo76tuoas3uo55xj,0,57.7,96.9,2025-05-23T16:34:01.598Z,2025-05-23T16:34:15Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,5745012813,141,100.0,5745012811,140,67.4,5745012817,213,0.33,5745012809,56,Left,5745012815,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974751,608,5,2,73,22,5qxgilg61hlwxzfpdn2nhcayd,1,36.5,-1.4,2025-05-23T16:34:02.299Z,2025-05-23T16:38:11Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,5745012765,347,,5745013057,233,654,5745012763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974763,654,5,2,73,22,8sy0cxovuxo76tuoas3uo55xj,0,63.5,101.4,2025-05-23T16:34:02.299Z,2025-05-23T16:38:11Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,5745012833,56,Left,5745013089,233,608,5745012835,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974769,609,1,2,73,32,5qxgilg61hlwxzfpdn2nhcayd,1,28.1,0.0,2025-05-23T16:34:12.266Z,2025-05-23T16:34:15Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,5745012855,56,Back,5745012859,141,2.3,5745012853,107,,5745012857,140,33.8,5745012863,213,0.45,5745012861,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974773,610,1,2,73,35,5qxgilg61hlwxzfpdn2nhcayd,1,34.0,3.2,2025-05-23T16:34:15.796Z,2025-05-23T16:34:17Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,5745012887,212,5.6,5745012889,213,3.30,5745012883,140,28.7,5745012881,56,Back,5745012885,141,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974775,611,1,2,73,36,5qxgilg61hlwxzfpdn2nhcayd,0,29.3,3.4,2025-05-23T16:34:16.937Z,2025-05-23T16:34:17Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,5745012895,56,Back,5745012899,141,5.6,5745012893,155,,5745012901,212,13.4,5745012903,213,0.11,5745012897,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974783,655,1,2,73,37,8sy0cxovuxo76tuoas3uo55xj,0,54.1,97.5,2025-05-23T16:34:17.416Z,2025-05-23T16:34:24Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5745012935,56,Left,5745012939,141,98.1,5745012933,3,,5745012943,213,0.04,5745012941,212,10.4,5745012937,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974781,612,1,2,73,38,5qxgilg61hlwxzfpdn2nhcayd,0,30.9,7.4,2025-05-23T16:34:18.842Z,2025-05-23T16:34:19Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,5745012931,213,5.48,5745012921,3,,5745012923,56,Back,5745012929,212,8.0,5745012925,140,36.2,5745012927,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974785,613,5,2,73,39,5qxgilg61hlwxzfpdn2nhcayd,0,38.0,-1.6,2025-05-23T16:34:19.248Z,2025-05-23T16:34:23Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,5745012945,56,Back,5745012999,233,656,5745012947,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974795,656,5,2,73,39,8sy0cxovuxo76tuoas3uo55xj,1,62.0,101.6,2025-05-23T16:34:19.248Z,2025-05-23T16:38:11Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5745012977,56,Left,5745012979,347,,5745012981,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974831,657,1,2,73,53,8sy0cxovuxo76tuoas3uo55xj,1,59.9,100.0,2025-05-23T16:34:33.159Z,2025-05-23T16:34:37Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5745013189,212,13.1,5745013181,107,,5745013183,56,Left,5745013185,140,67.8,5745013187,141,87.1,5745013191,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974825,614,83,2,73,55,5qxgilg61hlwxzfpdn2nhcayd,0,28.1,16.1,2025-05-23T16:34:35.526Z,2025-05-23T16:34:42Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,5745013229,399,apryim5dle6o29qp6hpio06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974833,658,1,2,73,57,8sy0cxovuxo76tuoas3uo55xj,1,67.9,80.6,2025-05-23T16:34:37.136Z,2025-05-23T16:34:39Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,5745013205,141,39.7,5745013199,155,,5745013201,56,Center,5745013203,140,75.9,5745013209,213,5.01,5745013207,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974847,659,1,2,73,59,8sy0cxovuxo76tuoas3uo55xj,1,75.9,39.1,2025-05-23T16:34:39.598Z,2025-05-23T16:34:44Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5745013265,212,5.0,5745013261,140,80.6,5745013263,141,40.4,5745013259,56,Center,5745013267,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974849,660,50,2,74,2,8sy0cxovuxo76tuoas3uo55xj,1,75.8,39.2,2025-05-23T16:34:42.127Z,2025-05-23T17:05:51Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,5745013271,56,Center,5745013289,233,615,5745013273,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817974841,615,7,2,74,2,5qxgilg61hlwxzfpdn2nhcayd,1,24.2,60.8,2025-05-23T16:34:42.128Z,2025-05-23T17:05:51Z,eexcxuea18xbokvkko1erdffu,M. Almén,,5745013245,285,,5745013285,233,660,5745013243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
